date,Open,High,Low,Close,Volume
2018-03-22,9916425.88266862,10049734.64783476,9504610.2292073,9779285.68254575,16782.565179738333
2018-03-23,9776707.07770696,9853189.67327778,9255915.35803486,9847830.5624509,18535.07382440849
2018-03-24,9852498.76710601,9988749.36358999,9548565.57696256,9578749.1274946,20013.129781967986
2018-03-25,9578084.25416827,9651545.0860207,9408858.80544733,9477052.28987006,12991.255036969056
2018-03-26,9480250.17296789,9569784.0785206,8800634.10051578,9053061.43768654,16816.891085359224
2018-03-27,9054452.43792898,9139978.46148713,8525420.91604336,8650037.3354211,17272.823660435908
2018-03-28,8649830.63261598,8890125.73780353,8560516.80614116,8729633.91814308,11967.560447224554
2018-03-29,8725357.77796286,8768228.30149648,7781792.5512911,7911439.40718009,22407.16700227292
2018-03-30,7907237.63411231,8091537.56580073,7430957.33368987,7601969.6894173,26648.546398787254
2018-03-31,7598738.63278837,7934027.04821429,7540564.72456711,7696439.8160384,16058.967772581123
2018-04-01,7687414.24423819,7774001.3679711,7087489.02523224,7481997.93101729,20589.75160897973
2018-04-02,7484828.07650626,7849246.18624935,7390038.62952753,7710036.67386619,18598.418934423964
2018-04-03,7713111.12984789,8183100.05306393,7645501.24180187,8098424.53986186,24495.632447325093
2018-04-04,8092682.09149222,8119477.96577471,7403233.30070583,7492236.70452537,19978.065758978155
2018-04-05,7492883.12886425,7827423.93382212,7190651.56371081,7408341.75923437,35608.97310043871
2018-04-06,7406081.04930309,7488123.42904558,7128373.95252472,7280091.22091268,11295.319394696691
2018-04-07,7276455.6239685,7673756.29984055,7236949.25920538,7533000.0,14672.35622283517
2018-04-08,7532430.87721889,7662442.14136065,7481315.33090456,7621991.84213354,13124.602975040283
2018-04-09,7620690.93060846,7751997.88620732,7285192.76657986,7449857.87814908,19253.90431153318
2018-04-10,7448981.87292975,7467977.35972442,7266873.30406028,7423108.62528154,13600.092243825624
2018-04-11,7426378.21404987,7484508.91765778,7351000.0,7429010.08143734,14377.844159094371
2018-04-12,7431982.88498974,8279680.35820196,7200388.13866446,8122195.0543566,45399.50662171333
2018-04-13,8125677.75153185,8623426.79702026,7931739.72659933,8374943.45089734,33466.766640311966
2018-04-14,8374994.21226199,8574561.17472348,8125536.75185321,8349317.73271381,20742.13170235061
2018-04-15,8345537.21264923,8709314.11244378,8252771.06171886,8662435.26711186,17501.557247410896
2018-04-16,8661273.22831716,8838841.64980929,8452669.56138936,8661340.23599526,19321.501061373085
2018-04-17,8661437.24043175,8699216.10362685,8368492.23505192,8450000.0,26600.596986288383
2018-04-18,8450000.0,8676893.51855841,8445014.03663688,8652000.0,22837.156003276614
2018-04-19,8652031.64569907,8999166.87503322,8601760.13892827,8993498.49823556,31550.92622073949
2018-04-20,8993647.49554695,9665677.35798681,8717352.28283569,9552408.08880159,28790.458487945965
2018-04-21,9552726.29159721,9837706.98362759,9284264.60733934,9734996.74425017,21290.706931502387
2018-04-22,9733562.2547984,9755901.18111876,9502134.95275966,9600026.18117805,14368.660321299856
2018-04-23,9600425.65084781,9765051.61559106,9531165.04856348,9758222.67835162,14746.345011140504
2018-04-24,9755722.6530523,10667105.194512,9730349.19183665,10508166.6724719,26832.391881193136
2018-04-25,10508244.44062641,10741556.92352962,9723074.57934513,9829519.67825949,30505.9771187414
2018-04-26,9828906.19147822,10477064.85214652,9510501.16326245,10131091.0458796,25070.000197723035
2018-04-27,10130906.77435454,10198918.31478309,9779038.51188347,9818998.05177294,19297.662325157355
2018-04-28,9819717.36367028,10119368.94111004,9750278.90574743,10043000.0,13624.629761193924
2018-04-29,10042993.59321023,10255157.01305807,9895885.39050689,10187006.8540425,16614.798325959604
2018-04-30,10186996.8060757,10292000.0,9939296.84563655,10137811.09367069,16563.988012541926
2018-05-01,10135221.30210827,10146078.185812,9741751.85343088,9896657.14681062,17008.22421423045
2018-05-02,9896072.03892855,10075526.4378674,9813713.86941934,10031558.41491746,13121.176771968152
2018-05-03,10031995.62470614,10779242.7611945,10007912.34747532,10681192.1698727,22808.14623947319
2018-05-04,10669107.14865056,10894001.23392722,10497694.83182316,10645000.0,14152.542647715356
2018-05-05,10645000.0,10902813.72678202,10621000.0,10820077.11204718,10773.571166951238
2018-05-06,10820864.32731372,10960853.29525816,10501144.66673606,10684080.66916604,10439.368319801626
2018-05-07,10682955.87148257,10720914.34389446,10266637.5853543,10424705.0716906,9669.956764054114
2018-05-08,10438027.58837357,10498033.77432332,10131465.43450908,10233040.37996136,9080.47222379516
2018-05-09,10231378.18511865,10430217.96116398,9920070.15332853,10403526.67339471,11526.791704085375
2018-05-10,10404415.05686692,10471771.33865025,9896892.83243047,9977940.81745137,10441.460973772177
2018-05-11,9976000.0,9992485.17767226,8827337.97480167,9256104.42819093,23774.91374851032
2018-05-12,9257168.46283173,9646253.47968427,9020633.73381476,9481000.0,12612.276883950011
2018-05-13,9479998.90428941,9850107.50475479,9360104.88997283,9803324.78243518,9661.815996102603
2018-05-14,9804008.30805076,9934776.11061038,9400065.70507245,9797452.68219567,14938.404627863294
2018-05-15,9800746.7240654,9876207.36574813,9458129.49141063,9501068.59927377,9806.130827541509
2018-05-16,9504083.23259164,9538719.60841167,9031340.8071007,9302992.66763969,14001.813181158725
2018-05-17,9297182.66198662,9388148.3282785,9016760.40196783,9091415.25557911,8168.549516969327
2018-05-18,9084426.64736969,9190291.1654612,8882011.23993387,9165000.0,7068.60993760982
2018-05-19,9165000.0,9305031.00256398,9024200.40911802,9112000.0,7009.574943979768
2018-05-20,9110453.03182315,9398000.0,9035682.35987886,9369917.29517899,5590.327601485081
2018-05-21,9369888.19157495,9439398.59419914,9264072.25528642,9344835.47636056,5831.816197725246
2018-05-22,9345000.0,9357028.99788772,8931230.99867134,8940159.30942851,6182.237295150584
2018-05-23,8941458.74883854,9017000.0,8434368.88005502,8483113.12102736,9774.98402420221
2018-05-24,8479235.60781771,8765684.71476935,8178395.73588546,8413439.07741631,10747.69662395761
2018-05-25,8408023.02881828,8479313.56567478,8183914.1134621,8317000.0,5400.996561012583
2018-05-26,8317000.0,8413275.18820714,8103358.9474282,8162488.24557794,4051.597873156504
2018-05-27,8162052.43674519,8212820.44806358,7604421.34505855,8181794.46105374,3410.491058943737
2018-05-28,8178605.44048128,8260072.38169103,7858482.17560133,7903000.0,7382.745493308749
2018-05-29,7902797.05635446,8360000.0,7806227.63315049,8298980.95814963,8214.285821682164
2018-05-30,8299999.68659874,8425555.10022108,8078502.6789704,8206393.51297152,7981.458508463988
2018-05-31,8196867.74611328,8374631.7343796,8110000.0,8282000.0,6039.396806429784
2018-06-01,8275553.72503359,8369937.43657673,8140330.90381839,8281969.98784015,5025.291237110399
2018-06-02,8279510.18616923,8421965.60545919,8214766.2872888,8339000.0,4619.619284685433
2018-06-03,8338000.0,8440950.95698119,8298409.66913065,8417412.34117619,4525.945981177492
2018-06-04,8418728.23687827,8471124.22691307,8207386.63378545,8248000.0,4677.348109562519
2018-06-05,8241000.0,8395672.07511086,8111032.2268043,8360000.0,4976.923091460524
2018-06-06,8354391.33181772,8399774.67833757,8204268.33822636,8359000.0,4086.477140199879
2018-06-07,8357875.99648708,8487931.11299604,8328697.75109192,8374949.18165096,4452.527173690359
2018-06-08,8374990.40347485,8385541.1536544,8269137.30447301,8341156.18974838,3502.6722062214744
2018-06-09,8338891.29958224,8369785.71090641,8205290.60134579,8235203.82363901,2334.775437765279
2018-06-10,8235673.58370695,8236960.62805176,7428898.13331332,7578033.63781221,9459.587524101344
2018-06-11,7576136.57909722,7661308.20234864,7370742.10679781,7633537.22881224,5989.923985966358
2018-06-12,7634998.22203717,7683154.09664115,7268523.19711662,7350096.93013293,6390.951995613479
2018-06-13,7348309.91504166,7388871.59932603,6950626.54206989,7042702.94040772,6367.119845965477
2018-06-14,7039324.74385574,7380000.0,6980128.28207201,7357660.84466012,8516.778491924795
2018-06-15,7363634.75349397,7398605.46431053,7151308.04310529,7180000.0,4796.60660220617
2018-06-16,7180000.0,7335494.14725949,7117000.0,7277000.0,2907.645586869768
2018-06-17,7273007.89334665,7338533.55624612,7203980.00169861,7218000.0,2274.691220841049
2018-06-18,7205679.10199134,7549037.7626935,7136228.03189689,7462534.31732924,4104.233637138116
2018-06-19,7464437.51410704,7647364.08353428,7370002.04895594,7548953.9529873,4753.17884403191
2018-06-20,7553163.27008098,7587418.78784764,7137218.82598922,7536628.83579694,7430.254678173607
2018-06-21,7537983.89890605,7589069.04778001,7448872.89940976,7511000.0,4134.183768037506
2018-06-22,7510985.71938459,7534272.91941045,6870219.27723658,6963744.01354643,8794.280304148868
2018-06-23,6965401.02463807,7142362.6402693,6847117.11520914,7028155.70403355,4178.654669527468
2018-06-24,7029996.42730369,7138375.55072138,6622000.0,6992000.0,6604.950175790202
2018-06-25,6985309.53769609,7123405.90757862,6869518.95461567,7036000.0,5670.955453523283
2018-06-26,7034133.09417421,7064496.47279494,6870969.57729697,6895945.76977605,4330.77050171807
2018-06-27,6893381.71988136,6983411.45101764,6831665.33761865,6925235.96733246,3988.571515411764
2018-06-28,6934537.23737332,6990606.77750062,6649952.73895862,6697006.32119861,3671.294067898242
2018-06-29,6670992.8777776,7081980.45563709,6591327.3031664,6958000.0,5152.262921842288
2018-06-30,6958015.17225115,7272149.39453832,6950022.03535393,7161610.23407463,6364.601404153466
2018-07-01,7160553.39687472,7209662.38345471,7003744.88836596,7109822.13016251,3767.703763394155
2018-07-02,7108223.68478792,7362885.80738739,7024000.0,7295933.51090974,7182.46477264132
2018-07-03,7288990.69227396,7423773.47053642,7231049.16511181,7298000.0,6407.426773895292
2018-07-04,7294169.59920151,7503559.96560478,7105500.63822621,7329691.42575065,6199.898151920824
2018-07-05,7329896.62283754,7446160.17809019,7274332.26517691,7377000.0,5543.702656446747
2018-07-06,7376994.2810204,7493614.08358356,7284430.64927319,7481555.65469452,6640.353284154304
2018-07-07,7482490.07088026,7636885.99946805,7361000.0,7554168.94777046,3013.53542033344
2018-07-08,7566007.04367273,7599424.18595454,7450352.2936912,7516000.0,3612.067589152415
2018-07-09,7514984.27425038,7622055.83540132,7460045.94145745,7474860.84770404,4858.557671387997
2018-07-10,7476315.99713123,7513704.85674139,7127000.0,7140723.63521393,6680.436946802404
2018-07-11,7142010.62168902,7268278.88774301,7111044.33447192,7226000.0,5009.542714779239
2018-07-12,7232568.76318173,7237537.56304409,6944689.13133486,7089156.1506423,5215.788331898736
2018-07-13,7094579.50910916,7166745.48647388,6973000.0,7055149.53471168,4721.434805580078
2018-07-14,7059240.76435953,7179873.71727752,7039000.0,7109000.0,2596.047687159108
2018-07-15,7109009.74812959,7222818.95274088,7088000.0,7178905.87502281,2983.162737505333
2018-07-16,7178999.41661408,7468736.48142841,7140127.56213611,7454038.86668655,7873.07438657508
2018-07-17,7455253.82882471,8139983.72962868,7421421.04685019,8082429.72832208,10749.799440636045
2018-07-18,8081986.07753129,8449970.12714159,8073830.59969241,8300646.06302662,11008.155179594263
2018-07-19,8292844.92389819,8510881.66738773,8157141.78894714,8443471.51626378,7610.502632561281
2018-07-20,8439881.53465823,8669409.48410101,8291228.16384343,8350816.27110493,9138.220428950455
2018-07-21,8351139.10160879,8399423.66945182,8185543.18224692,8370243.48671782,4123.894690538175
2018-07-22,8367157.43918285,8525289.23491065,8273506.21255822,8348492.34503589,4476.323456722604
2018-07-23,8347084.19586186,8843532.87680246,8280639.12843084,8752000.0,11553.334433971637
2018-07-24,8752963.48704286,9522502.8101247,8702400.19704371,9454075.25239963,19045.894857025163
2018-07-25,9457746.61624617,9575800.6082511,9009256.21182062,9158000.0,13417.612177022373
2018-07-26,9157685.22292369,9299000.0,8817604.68757637,8952131.12555855,9373.502756614484
2018-07-27,8950000.0,9294027.86456344,8783124.47035791,9123443.93111462,11645.046856342697
2018-07-28,9140092.49359493,9227013.93035224,9066015.84488144,9223427.48309688,4637.314285433623
2018-07-29,9228733.6133729,9342133.36369251,9153669.13497119,9242494.53512984,4773.620850599643
2018-07-30,9238000.0,9281755.11656013,8956927.40516466,9267823.31153444,6746.285030955867
2018-07-31,9266662.79004372,9277093.28744819,8693429.34725307,8800000.0,10649.404745748328
2018-08-01,8809181.5509793,8840594.90244345,8549855.03038499,8726000.0,7514.644230150649
2018-08-02,8725000.0,8933018.15934009,8625920.30211263,8731127.14547277,7431.113262314729
2018-08-03,8731576.87624151,8731969.87469178,8372766.9864729,8506441.50792402,7522.111905111308
2018-08-04,8504722.53993379,8612032.61649342,8000340.64556348,8068393.8816387,6160.160692972005
2018-08-05,8073656.14478496,8182580.83250255,7920706.62910097,8077493.54645528,4432.322323000384
2018-08-06,8075000.0,8215359.40380666,7900129.77545174,7977609.06756508,4870.814778998053
2018-08-07,7973103.96498917,8190039.74770198,7742303.55803632,7760213.33284705,7295.766802195652
2018-08-08,7762992.61149546,7776093.76217937,7217905.11674086,7307287.68635793,9762.63987899343
2018-08-09,7309237.89027169,7653112.48431974,7207882.73297079,7543762.99201332,8039.934141509576
2018-08-10,7546502.44395486,7632060.14001816,7100165.65470731,7233152.00228594,7362.607567704539
2018-08-11,7227364.72183924,7587678.64792034,7127006.13663219,7325000.0,6438.615838921313
2018-08-12,7327220.45596574,7538811.19752709,7278187.09536752,7395000.0,3560.422727566471
2018-08-13,7395645.89158414,7634463.11936344,7294982.08156406,7387511.93962675,7137.360310010403
2018-08-14,7385638.90485777,7389205.94844552,6969981.37914467,7234398.56877436,9941.513051052352
2018-08-15,7233722.27668041,7599981.8504853,7207802.83705674,7331713.03970258,8970.032815212944
2018-08-16,7322390.24382094,7485831.50155108,7256077.08116678,7337223.96589036,6807.130562942631
2018-08-17,7338005.22870216,7524396.08684075,7306700.96906758,7500799.58665297,8034.68381648987
2018-08-18,7499785.82218846,7580555.34806512,7289749.70846044,7390985.91660376,5414.732378038334
2018-08-19,7393552.42832632,7498259.23685631,7308584.14637809,7435988.09376949,3627.146802374825
2018-08-20,7431663.08822467,7471618.65069274,7249939.92605478,7255373.46043194,5233.636660495106
2018-08-21,7255608.92180298,7444662.48718963,7240104.00327126,7411000.0,4266.90749587032
2018-08-22,7375000.0,7759336.66760282,7188143.3438365,7289189.01831154,9942.322856091943
2018-08-23,7286007.38260593,7497089.64782394,7284223.87123132,7442868.16078246,4598.958235037026
2018-08-24,7402471.95497071,7592076.17753973,7374141.55587239,7560902.393523,4729.862669471388
2018-08-25,7564000.0,7681499.68514524,7512293.65132328,7604000.0,4468.651693312204
2018-08-26,7604000.0,7636469.29400018,7450026.11976716,7547000.0,3478.567343303738
2018-08-27,7553932.08299584,7722892.02923843,7492059.09638115,7688139.23312162,5268.049568186726
2018-08-28,7689642.47822367,7894568.23813467,7655590.43470132,7839808.65857849,6698.627288473659
2018-08-29,7839332.53030936,7940498.69177772,7735751.09712152,7830063.78587416,6489.746787048957
2018-08-30,7825304.96892673,7909558.4084267,7672502.46322921,7856000.0,6315.15104601076
2018-08-31,7848189.53280588,7916135.3497215,7753269.47538025,7866031.55064704,6251.494020604214
2018-09-01,7865521.31210889,8030000.0,7843955.20941272,8001000.0,5526.744251324784
2018-09-02,8000703.89906064,8169027.72978064,7933042.66562937,8112567.50487709,5637.440796837413
2018-09-03,8113280.9357229,8170593.07331546,8040230.94971881,8125983.91904644,4200.133554226016
2018-09-04,8121410.60844527,8286000.0,8112035.65483055,8271000.0,5050.86577776722
2018-09-05,8270067.38745574,8333239.1877946,7688422.71173173,7698411.83162178,9610.485934378908
2018-09-06,7695586.51750107,7717736.54692004,7279923.57871226,7522806.52495238,9854.93256354496
2018-09-07,7521957.25055506,7544907.65040506,7293408.92915276,7382058.52369172,5479.834549767586
2018-09-08,7391099.27393939,7445232.28127801,7114616.34355865,7214863.42032907,3774.640964469028
2018-09-09,7206000.0,7434899.527462,7133080.56778191,7232383.89681537,4145.569341709029
2018-09-10,7231962.6716645,7355395.96089267,7198431.8055141,7274320.43708487,4157.960320541951
2018-09-11,7274692.90290239,7349659.16281034,7131872.55778752,7238948.4881626,4387.769902193028
2018-09-12,7242000.0,7288536.90179303,7155698.50339884,7235241.35424233,5400.872282411382
2018-09-13,7238794.15102886,7393916.62530279,7234500.45427903,7353631.28365209,5342.717049249623
2018-09-14,7354747.51648956,7500236.87483404,7268063.47026349,7361336.22973557,5450.766027934985
2018-09-15,7362709.40620515,7396026.97381625,7326776.08461978,7360330.17588882,2838.736033861904
2018-09-16,7364997.32451653,7385433.49829427,7256564.9110996,7356000.0,3619.8429484621447
2018-09-17,7354785.14182917,7374941.66841349,7128038.71616753,7191385.99414716,5877.378494605363
2018-09-18,7192411.43297145,7283665.99316772,7134004.20777905,7235555.66702346,5321.528125618157
2018-09-19,7235115.7465394,7382352.79468943,7014414.01968859,7245000.0,6118.706711848047
2018-09-20,7249996.58069176,7358892.58964326,7190864.53031694,7309059.44286373,6136.609131244743
2018-09-21,7310975.93905738,7594968.66353826,7281503.42820345,7536990.83896017,11873.61528500479
2018-09-22,7537126.48253133,7636559.14501351,7427507.40648298,7538506.5737568,6051.278634791227
2018-09-23,7536774.72436905,7599991.34421022,7452781.7987537,7501084.40855439,4933.937475440138
2018-09-24,7500690.30463419,7547000.0,7405214.13580089,7435778.32739639,3743.7849860855504
2018-09-25,7428000.0,7439000.0,7245674.33023345,7302496.12041035,5811.420553491437
2018-09-26,7299000.0,7391405.95370875,7260000.0,7299985.00428553,4920.830996506586
2018-09-27,7300000.0,7489935.74618595,7255544.82129716,7445998.09298661,5229.503623468007
2018-09-28,7447124.47006333,7560089.71335972,7340225.24481964,7406289.77734271,6716.827232405534
2018-09-29,7407690.39111664,7408868.40456968,7281362.06180021,7357007.48614181,4323.221572916239
2018-09-30,7360159.68012815,7416361.69845761,7328000.0,7394907.90622337,3818.9522888955617
2018-10-01,7394257.16016829,7448921.80168548,7281890.58422734,7374956.90781465,5558.991557863523
2018-10-02,7373768.02893199,7413179.855917,7340627.90673328,7369334.58895686,4553.722131463946
2018-10-03,7368616.8872453,7399000.0,7301688.15847622,7382468.51863305,3913.605622222027
2018-10-04,7384792.87476314,7499672.80640596,7362177.38356628,7480991.66512923,4603.780000381821
2018-10-05,7480967.6407038,7538849.36202601,7410418.48819385,7499057.42210211,5123.624548180789
2018-10-06,7501978.23055444,7527754.30611609,7438000.0,7485310.33959991,2768.62736990483
2018-10-07,7484000.0,7513202.3102356,7420156.66613856,7482000.0,2389.4156047198626
2018-10-08,7483000.0,7591725.84603524,7462472.78049146,7546846.12896556,4479.203321845799
2018-10-09,7541293.65443005,7555804.81691224,7484548.66971869,7526636.28453553,2675.6052664168137
2018-10-10,7526740.86474191,7529037.38599527,7380468.22882938,7472234.51748163,5373.221704989838
2018-10-11,7472000.0,7480000.0,7155485.78284103,7189786.58597661,9879.529490806974
2018-10-12,7195194.37891171,7299637.5772053,7163169.7109595,7183000.0,6017.715086842521
2018-10-13,7181911.97494371,7211271.09088192,7159000.0,7189000.0,2319.1542323322656
2018-10-14,7190032.18845439,7261250.35042153,7182000.0,7201180.46473795,2809.2385154803114
2018-10-15,7204105.84272279,7893989.52135484,7165000.0,7413000.0,17136.284589413495
2018-10-16,7416000.0,7462422.4720405,7318665.40324182,7352359.88126671,4762.370538082519
2018-10-17,7352002.78052775,7386487.75366686,7280080.63479356,7327000.0,3886.21450681968
2018-10-18,7327553.16141402,7400729.80695325,7312123.61824029,7342868.11393972,3522.5686676920222
2018-10-19,7342642.61524921,7365260.62011307,7280835.23199429,7291000.0,3633.490099475233
2018-10-20,7294144.50353201,7327000.0,7254370.79634387,7301063.63586,2483.101312468385
2018-10-21,7300937.65899825,7355513.57661471,7298376.33581572,7311000.0,2357.6300763607182
2018-10-22,7310000.0,7326375.87474954,7270679.05051708,7298074.44239525,3797.5404944418574
2018-10-23,7297000.0,7322983.68962955,7251000.0,7269413.45411786,3842.778050928014
2018-10-24,7269844.17191641,7323542.91254621,7261001.56891369,7296000.0,4426.332401686449
2018-10-25,7295979.9994989,7298904.45015009,7195307.58518688,7271442.10364279,3599.360553036251
2018-10-26,7271800.69257211,7306619.32331105,7241095.59870193,7277859.44515794,3058.9688431049467
2018-10-27,7276000.0,7296532.48300421,7251194.76921959,7284000.0,2092.570674475604
2018-10-28,7284018.66135988,7293670.55819514,7242959.51282842,7257477.53765396,1858.2063352031369
2018-10-29,7258825.40112225,7263660.37410591,7065107.67637758,7097007.91911361,5271.952543571216
2018-10-30,7099409.65010129,7197108.23170019,7095997.46927084,7141089.4137474,3353.3528770095872
2018-10-31,7139023.95802938,7201783.87379392,7071229.93865476,7161929.55785573,4412.244455055656
2018-11-01,7161793.65882117,7199198.68245494,7141000.0,7186509.54785574,2815.303030371734
2018-11-02,7186391.67000458,7220808.19961152,7162074.25556136,7179214.46330974,3527.8925735353064
2018-11-03,7179073.66110719,7185000.0,7105389.710319,7149841.46039347,2136.209754056757
2018-11-04,7144892.86888111,7266499.23314752,7125302.12398085,7213000.0,3466.9134540031123
2018-11-05,7214082.3352079,7249842.93271467,7185975.27424904,7195032.97599993,3684.715808438045
2018-11-06,7196828.79051217,7254169.96547653,7186166.03756157,7231345.19000423,4845.7874854044485
2018-11-07,7237000.0,7349641.0557558,7219316.29904346,7310104.16045481,5196.300460970719
2018-11-08,7312000.0,7342000.0,7244991.18327357,7286754.24977322,4449.697996693047
2018-11-09,7283026.31804131,7308614.47413281,7204202.45193534,7242985.71690115,4105.970613579148
2018-11-10,7243000.0,7275000.0,7228038.83816563,7237000.0,2224.08871007516
2018-11-11,7237000.0,7264246.57240328,7183135.33201224,7255382.6246766,2293.1795800215623
2018-11-12,7253501.91055504,7282756.95855975,7234000.0,7249046.88487333,3400.341090155048
2018-11-13,7249864.50966714,7270000.0,7203453.99261045,7247014.93202361,4083.827984296513
2018-11-14,7247020.4873,7266913.91769345,6500523.59036442,6781827.07254155,12231.768286420696
2018-11-15,6781790.65379083,6810335.54430994,6254321.07011347,6528399.77920222,12149.054441633529
2018-11-16,6529068.50132004,6577303.87154193,6350228.44012466,6424908.50475212,6085.018772048309
2018-11-17,6425830.21573293,6448943.88319277,6344000.0,6385000.0,3578.4380227510683
2018-11-18,6383000.0,6485341.99061589,6362414.27348624,6422917.22514055,3124.617039074512
2018-11-19,6431000.0,6436000.0,5559297.36947479,5619527.7904361,13326.028401876778
2018-11-20,5619322.22755707,5760524.66639999,4939723.3862053,5176614.47390964,23256.22703464212
2018-11-21,5177653.56616728,5414247.54364785,5017604.59960816,5276611.28710627,11054.767254188564
2018-11-22,5290448.61879635,5359438.56504786,4956466.86620798,4965172.00333978,6534.897550986196
2018-11-23,4965819.06426432,5071215.59195058,4786580.76733429,5012282.34745253,11418.667877128875
2018-11-24,5013252.22251654,5111385.31746019,4413923.74353086,4493390.73643851,11382.054221886292
2018-11-25,4492458.29456007,4765038.41561105,4124141.306421,4616027.93461867,19080.67070344584
2018-11-26,4616421.99810763,4746608.02085875,4180277.53418268,4370412.73987169,18310.59412964603
2018-11-27,4364910.64432089,4453814.07102529,4173554.87753835,4380009.60864877,12966.055793428886
2018-11-28,4380335.30035105,4931646.37090592,4370791.73118311,4799897.06886796,18600.647946434623
2018-11-29,4795262.13283762,5026777.24179798,4662736.34216203,4840793.43555896,16256.549515105717
2018-11-30,4842282.45605751,4887592.84365163,4443424.11276762,4564924.40476299,13979.683414015297
2018-12-01,4565061.01928687,4834011.52658842,4476348.73017083,4721648.65260421,8459.995041921107
2018-12-02,4721776.9455843,4850150.32128815,4615481.79288813,4687666.27586751,8193.278922180165
2018-12-03,4698854.25755918,4726510.57663655,4331764.47560003,4387170.9581976,10794.185602244286
2018-12-04,4392828.18655118,4590248.18986627,4281501.86433149,4456527.33778494,11475.34475498091
2018-12-05,4456189.27284167,4471950.26383532,4232234.99728553,4262049.81937049,10131.140457292317
2018-12-06,4261234.97496244,4390967.53554772,3952543.78049745,3965648.48058401,16970.717532621133
2018-12-07,3962367.70123802,4003837.37510132,3667016.37844241,3867848.10379279,19323.42900477097
2018-12-08,3867712.72900682,3953482.61965247,3714929.22302139,3875559.21796885,9518.941559940336
2018-12-09,3877057.30920319,4119910.3459045,3833089.74461107,4013000.0,8695.211050931346
2018-12-10,4013000.0,4075049.78003252,3840679.94978753,3895694.40354111,7754.748456303259
2018-12-11,3893644.50572884,3923789.11647449,3766435.93453017,3823480.05525479,8251.670121091556
2018-12-12,3823553.98958062,3929056.71969721,3793290.59989653,3888000.0,7169.584991077928
2018-12-13,3889445.6816287,3899611.69968294,3694798.35910262,3721071.79685566,7014.186603048142
2018-12-14,3722009.96239965,3774432.43978081,3595961.53673776,3642000.0,7894.950117054089
2018-12-15,3641000.0,3686201.52027692,3564655.22476016,3619401.86659336,5272.591986590631
2018-12-16,3619993.28192865,3699715.10363512,3612570.55700098,3637000.0,4386.821024028739
2018-12-17,3636142.43728035,3978715.35865794,3625557.95065316,3923109.22421655,12466.04122523961
2018-12-18,3922320.52442612,4109915.28295312,3848048.75192842,4089315.00386271,10271.203225288817
2018-12-19,4091887.26936315,4400030.56109592,4055114.29777455,4124179.38974941,15989.394859117254
2018-12-20,4126941.23859752,4636661.20537408,4090409.99337664,4554253.968157,20638.452507287417
2018-12-21,4552413.30944598,4725366.18984415,4245245.08229248,4332976.94706918,20693.621464365155
2018-12-22,4333487.07862974,4494652.88888054,4272652.01369011,4464488.58127879,9108.050692383502
2018-12-23,4465743.39446874,4548695.37221471,4370907.35211211,4436539.41156572,9551.889886754772
2018-12-24,4434132.80643957,4700303.08035185,4426030.01026809,4541587.9853122,14703.172599457244
2018-12-25,4537261.03628189,4552946.45224788,4138872.66064395,4242764.36466575,11618.95157069636
2018-12-26,4243401.49785505,4346828.40177807,4160270.30618172,4292962.1720358,10033.989023841976
2018-12-27,4291540.9961905,4333742.8164935,4062158.43171134,4122485.74733108,8253.063632894362
2018-12-28,4123674.04277063,4379050.00778251,4043342.98669572,4337104.87835497,11519.61161599735
2018-12-29,4337738.82206128,4384950.91162935,4165851.80282481,4199058.92459569,6938.823884044046
2018-12-30,4190640.50970581,4334536.97032114,4153455.63602292,4290258.6467047,6192.86701741314
2018-12-31,4293734.47626332,4309850.57017724,4137523.11513566,4200000.0,5781.889702429
2019-01-01,4200003.77695127,4296842.13683012,4133000.0,4288162.51094891,4832.320729779244
2019-01-02,4287942.79888225,4362004.67986084,4232003.36008894,4347215.99638846,7062.269362922374
2019-01-03,4348115.61892157,4359886.41395705,4251095.29576192,4283930.22533713,6062.667310878781
2019-01-04,4284474.31087022,4333046.73661259,4235244.01892931,4306336.40133981,7009.455735595048
2019-01-05,4305579.43673824,4344139.79289723,4272045.47462994,4294000.0,4456.957122536763
2019-01-06,4294000.8334344,4548915.61854907,4269376.36476729,4520000.0,6369.816166967872
2019-01-07,4519465.41703009,4549733.38040329,4357467.20887421,4498973.63857379,5750.1438528818735
2019-01-08,4497536.34076012,4572882.14081949,4420296.26362564,4481086.64612971,6537.087349491729
2019-01-09,4480633.35850454,4510388.04200065,4431415.39491863,4455740.72583782,5892.103245362209
2019-01-10,4459896.75330317,4486985.72055316,4061349.59547591,4087717.88460957,13177.868333071709
2019-01-11,4086329.86963938,4185360.42397755,4035626.32966733,4101591.53657059,7404.375446018196
2019-01-12,4101753.47391741,4137512.52088176,4045398.63314417,4097970.71880774,4186.054106068162
2019-01-13,4097608.42630184,4104470.58974662,3941434.34217747,3964179.77602646,4501.331690401701
2019-01-14,3965948.96900531,4139894.72045783,3951030.76486965,4098000.0,6675.443663853446
2019-01-15,4098094.29078308,4121643.59525326,4002611.91099389,4033965.49627025,5954.0628190298585
2019-01-16,4034860.53402356,4100621.86604947,4014144.93443826,4052000.0,6829.794475485188
2019-01-17,4052178.2748539,4087094.0221151,4005814.74492573,4074866.47450648,6840.957457052026
2019-01-18,4074976.88155176,4079850.67813654,4022834.76872755,4046143.16894481,5481.414160823834
