date,Fund Price (USD)
2015-10-09,0.265114227149
2015-10-12,0.265114227149
2015-10-13,0.265114227149
2015-10-14,0.260204704424
2015-10-15,0.263150418059
2015-10-16,0.284654127594
2015-10-19,0.269532797601
2015-10-20,0.274933272599
2015-10-21,0.267568988511
2015-10-22,0.267568988511
2015-10-23,0.274933272599
2015-10-26,0.278075367143
2015-10-27,0.276406129416
2015-10-28,0.283279461231
2015-10-29,0.314209454398
2015-10-30,0.332865640753
2015-11-02,0.382942772548
2015-11-03,0.412399908898
2015-11-04,0.530228454297
2015-11-05,0.500771317947
2015-11-06,0.449221329335
2015-11-09,0.412399908898
2015-11-10,0.412399908898
2015-11-11,0.383924677093
2015-11-12,0.441857045248
2015-11-13,0.450693204248
2015-11-16,0.439402283885
2015-11-17,0.412399908898
2015-11-18,0.429583238435
2015-11-19,0.441857045248
2015-11-20,0.417309431623
2015-11-23,0.402580863448
2015-11-24,0.378524202096
2015-11-25,0.412203527989
2015-11-27,0.461495136148
2015-11-30,0.441857045248
2015-12-01,0.46394989751
2015-12-02,0.456585613423
2015-12-03,0.442838949793
2015-12-04,0.451676090698
2015-12-07,0.518445599757
2015-12-08,0.542993213382
2015-12-09,0.54250226111
2015-12-10,0.569504636097
2015-12-11,0.618599863347
2015-12-14,0.603871295172
2015-12-15,0.638237954247
2015-12-16,0.620170910619
2015-12-17,0.608780817897
2015-12-18,0.608780817897
2015-12-21,0.588651774725
2015-12-22,0.583251299727
2015-12-23,0.589142726997
2015-12-24,0.617421577893
2015-12-28,0.579323681547
2015-12-29,0.606326056534
2015-12-30,0.618599863347
2015-12-31,0.618599863347
2016-01-04,0.628418908797
2016-01-05,0.635783192884
2016-01-06,0.638237954247
2016-01-07,0.635783192884
2016-01-08,0.638139763792
2016-01-11,0.621054624709
2016-01-12,0.552910449287
2016-01-13,0.547902736107
2016-01-14,0.578243586548
2016-01-15,0.456585613423
2016-01-19,0.41200714708
2016-01-20,0.482115131593
2016-01-21,0.505680840672
2016-01-22,0.476223704323
2016-01-25,0.476223704323
2016-01-26,0.456585613423
2016-01-27,0.44431180661
2016-01-28,0.431056095253
2016-01-29,0.422218954348
2016-02-01,0.422120763893
2016-02-02,0.41397095617
2016-02-03,0.402580863448
2016-02-04,0.431547047525
2016-02-05,0.414952860715
2016-02-08,0.405526577083
2016-02-09,0.411418004353
2016-02-10,0.431547047525
2016-02-11,0.421237049803
2016-02-12,0.422218954348
2016-02-16,0.480151322503
2016-02-17,0.510590363397
2016-02-18,0.530228454297
2016-02-19,0.516776362031
2016-02-22,0.54053845202
2016-02-23,0.515303505213
2016-02-24,0.532192263387
2016-02-25,0.540047499747
2016-02-26,0.549866545197
2016-02-29,0.549866545197
2016-03-01,0.557721781557
2016-03-02,0.564595113372
2016-03-03,0.527282740662
2016-03-04,0.510590363397
2016-03-07,0.525809883845
2016-03-08,0.530228454297
2016-03-09,0.530228454297
2016-03-10,0.549375592925
2016-03-11,0.540047499747
2016-03-14,0.51108131567
2016-03-15,0.52286417021
2016-03-16,0.530228454297
2016-03-17,0.53071940657
2016-03-18,0.520409408847
2016-03-21,0.522373217937
2016-03-22,0.530228454297
2016-03-23,0.530228454297
2016-03-24,0.520409408847
2016-03-28,0.534156072477
2016-03-29,0.536119881567
2016-03-30,0.535137977022
2016-03-31,0.534156072477
2016-04-01,0.537592738385
2016-04-04,0.559587400193
2016-04-05,0.56803177928
2016-04-06,0.563515018373
2016-04-07,0.542698642019
2016-04-08,0.572450349732
2016-04-11,0.549866545197
2016-04-12,0.559587400193
2016-04-13,0.543287784746
2016-04-14,0.55035749747
2016-04-15,0.575396063367
2016-04-18,0.583251299727
2016-04-19,0.584233204272
2016-04-20,0.613690340622
2016-04-21,0.645209476516
2016-04-22,0.696170322402
2016-04-25,0.726707553751
2016-04-26,0.722681745116
2016-04-27,0.706971272396
2016-04-28,0.683405563317
2016-04-29,0.704025558761
2016-05-02,0.734071837838
2016-05-03,0.733973647384
2016-05-04,0.736428408746
2016-05-05,0.724154601934
2016-05-06,0.735446504201
2016-05-09,0.744087264197
2016-05-10,0.721699840571
2016-05-11,0.721601650117
2016-05-12,0.711978985576
2016-05-13,0.707462224669
2016-05-16,0.638237954247
2016-05-17,0.677514136047
2016-05-18,0.633328431522
2016-05-19,0.608780817897
2016-05-20,0.637256049702
2016-05-23,0.648056999697
2016-05-24,0.687333181497
2016-05-25,0.677514136047
2016-05-26,0.687578657633
2016-05-27,0.706971272396
2016-05-31,0.766867449641
2016-06-01,0.764903640551
2016-06-02,0.765885545096
2016-06-03,0.868494570048
2016-06-06,0.91808074957
2016-06-07,0.922990272295
2016-06-08,0.981904544995
2016-06-09,0.962266454095
2016-06-10,0.912385703209
2016-06-13,1.12919022674
2016-06-14,1.10513356539
2016-06-15,1.12919022674
2016-06-16,1.26665686304
2016-06-17,1.32557113574
2016-06-20,1.17828545399
2016-06-21,1.02609024952
2016-06-22,0.991723590445
2016-06-23,1.04081881769
2016-06-24,1.20774259034
2016-06-27,1.18810449944
2016-06-28,1.16797545627
2016-06-29,1.14882831764
2016-06-30,1.17386688354
2016-07-01,1.1521667931
2016-07-05,1.11937118129
2016-07-06,1.14882831764
2016-07-07,1.11446165857
2016-07-08,1.17435783581
2016-07-11,1.18319497672
2016-07-12,1.16846640854
2016-07-13,1.17828545399
2016-07-14,1.17337593127
2016-07-15,1.17828545399
2016-07-18,1.15373784037
2016-07-19,1.01627120407
2016-07-20,1.03099977224
2016-07-21,1.04081881769
2016-07-22,1.03099977224
2016-07-25,1.02118072679
2016-07-26,1.02609024952
2016-07-27,0.981904544995
2016-07-28,0.929372651838
2016-07-29,0.932809317745
2016-08-01,0.854256954146
2016-08-02,0.805161726896
2016-08-03,0.883714090496
2016-08-04,0.95735693137
2016-08-05,0.883714090496
2016-08-08,0.903352181395
2016-08-09,0.903352181395
2016-08-10,0.942628363195
2016-08-11,0.92789979502
2016-08-12,0.95735693137
2016-08-15,0.933300270018
2016-08-16,0.981806354541
2016-08-17,0.972085499545
2016-08-18,0.942628363195
2016-08-19,0.962266454095
2016-08-22,0.932809317745
2016-08-23,0.873895045046
2016-08-24,0.805161726896
2016-08-25,0.775704590546
2016-08-26,0.814686200982
2016-08-29,0.819890295071
2016-08-30,0.834618863246
2016-08-31,0.805161726896
2016-09-01,0.775704590546
2016-09-02,0.786505540541
2016-09-06,0.878804567771
2016-09-07,0.91808074957
2016-09-08,0.94557407683
2016-09-09,0.90345037185
2016-09-12,0.854256954146
2016-09-13,0.893533135946
2016-09-14,0.895987897308
2016-09-15,0.859166476871
2016-09-16,0.854453335055
2016-09-19,0.887936280039
2016-09-20,0.881259329133
2016-09-21,0.913171226845
2016-09-22,0.90826170412
2016-09-23,0.883714090496
2016-09-26,0.90826170412
2016-09-27,0.883714090496
2016-09-28,0.886267042313
2016-09-29,0.888623613221
2016-09-30,0.883714090496
2016-10-03,0.886168851858
2016-10-04,0.864075999596
2016-10-05,0.862112190506
2016-10-06,0.844437908696
2016-10-07,0.885186947313
2016-10-10,0.893533135946
2016-10-11,0.932809317745
2016-10-12,0.952251027736
2016-10-13,0.903352181395
2016-10-14,0.903352181395
2016-10-17,0.873895045046
2016-10-18,0.883714090496
2016-10-19,0.868985522321
2016-10-20,0.868985522321
2016-10-21,0.873895045046
2016-10-24,0.888721803675
2016-10-25,0.942628363195
2016-10-26,0.979940735905
2016-10-27,0.972085499545
2016-10-28,1.02609024952
2016-10-31,1.05947500405
2016-11-01,1.07027595404
2016-11-02,1.04081881769
2016-11-03,0.991723590445
2016-11-04,0.952447408645
2016-11-07,0.94753788592
2016-11-08,0.991723590445
2016-11-09,1.01872596543
2016-11-10,0.972085499545
2016-11-11,0.991723590445
2016-11-14,0.981904544995
2016-11-15,1.03099977224
2016-11-16,1.04572834042
2016-11-17,1.05112881542
2016-11-18,1.06536643132
2016-11-21,1.05063786314
2016-11-22,1.06045690859
2016-11-23,1.01136168134
2016-11-25,0.991723590445
2016-11-28,0.991625399991
2016-11-29,0.952447408645
2016-11-30,0.96717597682
2016-12-01,0.984408401585
2016-12-02,1.01430739498
2016-12-05,0.972085499545
2016-12-06,0.97306740409
2016-12-07,0.999087874533
2016-12-08,1.02118072679
2016-12-09,1.01136168134
2016-12-12,1.03099977224
2016-12-13,1.00841596771
2016-12-14,1.00655034907
2016-12-15,0.993589209081
2016-12-16,0.997615017715
2016-12-19,0.991723590445
2016-12-20,0.991723590445
2016-12-21,1.01872596543
2016-12-22,1.03119615315
2016-12-23,1.08696833131
2016-12-27,1.12673546538
2016-12-28,1.17828545399
2016-12-29,1.19301402217
2016-12-30,1.19448687899
2017-01-03,1.33539018119
2017-01-04,1.43358063569
2017-01-05,1.26665686304
2017-01-06,1.14637355628
2017-01-09,1.12477165629
2017-01-10,1.12919022674
2017-01-11,1.08500452222
2017-01-12,1.06045690859
2017-01-13,1.07017776359
2017-01-17,1.14882831764
2017-01-18,1.13900927219
2017-01-19,1.14882831764
2017-01-20,1.13900927219
2017-01-23,1.14882831764
2017-01-24,1.09855480494
2017-01-25,1.04582653087
2017-01-26,1.05800214723
2017-01-27,1.08009499949
2017-01-30,1.05790395678
2017-01-31,1.06531733609
2017-02-01,1.05996595632
2017-02-02,1.07518547677
2017-02-03,1.08009499949
2017-02-06,1.08009499949
2017-02-07,1.08019318995
2017-02-08,1.07027595404
2017-02-09,1.02118072679
2017-02-10,1.03590929497
2017-02-13,1.03640024724
2017-02-14,1.06045690859
2017-02-15,1.06045690859
2017-02-16,1.06045690859
2017-02-17,1.06045690859
2017-02-21,1.08991404494
2017-02-22,1.11446165857
2017-02-23,1.14882831764
2017-02-24,1.16817183718
2017-02-27,1.14882831764
2017-02-28,1.12919022674
2017-03-01,1.14931926992
2017-03-02,1.23130829942
2017-03-03,1.26665686304
2017-03-06,1.36484731754
2017-03-07,1.29611399939
2017-03-08,1.20921544716
2017-03-09,1.25192829487
2017-03-10,1.32557113574
2017-03-13,1.31329732893
2017-03-14,1.28629495394
2017-03-15,1.29660495167
2017-03-16,1.20283306762
2017-03-17,1.15864736309
2017-03-20,1.04081881769
2017-03-21,1.20774259034
2017-03-22,1.09030680676
2017-03-23,1.09973309039
2017-03-24,1.07027595404
2017-03-27,1.11888022902
2017-03-28,1.09482356767
2017-03-29,1.11446165857
2017-03-30,1.09973309039
2017-03-31,1.14008936719
2017-04-03,1.19055926081
2017-04-04,1.17926735854
2017-04-05,1.16355688582
2017-04-06,1.20185116307
2017-04-07,1.20774259034
2017-04-10,1.22738068124
2017-04-11,1.2373961076
2017-04-12,1.23729791715
2017-04-13,1.17838364445
2017-04-17,1.20774259034
2017-04-18,1.2384762026
2017-04-19,1.23229020397
2017-04-20,1.26076543577
2017-04-21,1.24210924942
2017-04-24,1.2514373426
2017-04-25,1.26272924486
2017-04-26,1.31575209029
2017-04-27,1.39430445389
2017-04-28,1.35208255846
2017-05-01,1.51694433156
2017-05-02,1.47678443567
2017-05-03,1.63487106742
2017-05-04,1.66923772649
2017-05-05,1.79688531734
2017-05-08,1.96380908999
2017-05-09,2.28783758984
2017-05-10,2.16018999899
2017-05-11,2.10127572629
2017-05-12,1.84598054459
2017-05-15,1.96380908999
2017-05-16,2.01290431724
2017-05-17,2.07672811266
2017-05-18,2.11109477174
2017-05-19,2.15037095354
2017-05-22,2.36638995344
2017-05-23,2.88679936229
2017-05-24,4.07490386173
2017-05-25,4.68368467963
2017-05-26,3.97671340723
2017-05-30,4.19273240713
2017-05-31,4.75290895005
2017-06-01,5.02489650901
2017-06-02,4.90952272498
2017-06-05,5.06662745217
2017-06-06,5.36561738613
2017-06-07,5.18445599757
2017-06-08,4.76223704323
2017-06-09,4.46766567973
2017-06-12,3.7981049705
2017-06-13,3.91043485044
2017-06-14,3.43666590748
2017-06-15,3.75578488461
2017-06-16,3.92761817998
2017-06-19,4.16327527078
2017-06-20,4.51666271652
2017-06-21,4.27128477073
2017-06-22,4.16460084191
2017-06-23,4.30368762071
2017-06-26,3.84710200729
2017-06-27,3.89570628227
2017-06-28,4.04544672538
2017-06-29,3.92761817998
2017-06-30,3.82942772548
2017-07-03,3.96689436178
2017-07-05,3.99978816404
2017-07-06,3.92761817998
2017-07-07,3.85898305229
2017-07-10,3.78033249823
2017-07-11,3.69196108918
2017-07-12,3.92673446589
2017-07-13,3.84415629366
2017-07-14,3.68214204373
2017-07-17,3.39738972568
2017-07-18,3.71159918008
2017-07-19,3.51521827108
2017-07-20,3.82991867775
2017-07-21,3.88834199818
2017-07-24,4.10436099808
2017-07-25,3.96689436178
2017-07-26,3.93252770271
2017-07-27,3.97671340723
2017-07-28,4.12399908898
2017-07-31,4.12399908898
2017-08-01,4.16327527078
2017-08-02,4.35081903887
2017-08-03,4.63458945238
2017-08-04,4.66404658873
2017-08-07,5.29246549752
2017-08-08,5.19427504302
2017-08-09,5.10590363397
2017-08-10,5.49866545197
2017-08-11,6.05393247217
2017-08-14,7.26609363296
2017-08-15,6.72614432367
2017-08-16,7.19736031481
2017-08-17,7.29555076931
2017-08-18,6.90769945594
2017-08-21,6.86351276952
2017-08-22,7.0476198717
2017-08-23,7.16790317846
2017-08-24,7.36428408746
2017-08-25,7.41337931471
2017-08-28,7.52384357602
2017-08-29,8.17916666935
2017-08-30,9.1022551321
2017-08-31,9.8681406772
2017-09-01,7.85523635996
2017-09-05,7.60976022371
2017-09-06,8.15226248482
2017-09-07,7.75704590546
2017-09-08,7.06009005942
2017-09-11,6.77514136047
2017-09-12,6.82423658772
2017-09-13,5.55757972467
2017-09-14,5.08999678035
2017-09-15,6.1860477287
2017-09-18,7.3149924793
2017-09-19,6.92242704222
2017-09-20,6.97152226947
2017-09-21,6.43157296017
2017-09-22,6.51002713332
2017-09-25,6.77612326501
2017-09-26,6.79968897409
2017-09-27,7.26118411024
2017-09-28,7.02552701944
2017-09-29,6.89296990587
2017-10-02,6.97652998264
2017-10-03,6.73586517867
2017-10-04,6.72236399117
2017-10-05,6.83405563317
2017-10-06,6.75550326957
2017-10-09,6.8512389627
2017-10-10,6.57316359556
2017-10-11,6.13709978713
2017-10-12,6.6634988137
2017-10-13,6.65043948325
2017-10-16,6.44129381517
2017-10-17,6.59741663782
2017-10-18,6.54105531694
2017-10-19,6.6384602478
2017-10-20,6.89797761905
2017-10-23,6.75550326957
2017-10-24,6.67695090597
2017-10-25,6.64749376962
2017-10-26,6.8708770536
2017-10-27,6.69167947414
2017-10-30,7.12862699666
2017-10-31,8.13370448892
2017-11-01,8.32655054156
2017-11-02,9.1022551321
2017-11-03,10.4395604396
2017-11-06,10.153956044
2017-11-07,9.87912087912
2017-11-08,10.1208791209
2017-11-09,10.1785714286
2017-11-10,9.67032967033
2017-11-13,9.41758241758
2017-11-14,8.79120879121
2017-11-15,9.56043956044
2017-11-16,9.92302197802
2017-11-17,9.95054945055
2017-11-20,10.5494505495
2017-11-21,10.6725274725
2017-11-22,10.9340659341
2017-11-24,11.8023076923
2017-11-27,14.6043956044
2017-11-28,16.153956044
2017-11-29,17.1758241758
2017-11-30,16.7142857143
2017-12-01,18.2967032967
2017-12-04,20.0548351648
2017-12-05,17.2953846154
2017-12-06,18.3736263736
2017-12-07,20.0001098901
2017-12-08,18.1307692308
2017-12-11,20.3323076923
2017-12-12,24.978021978
2017-12-13,25.6593406593
2017-12-14,26.0987912088
2017-12-15,29.6593406593
2017-12-18,38.0549450549
2017-12-19,33.1976923077
2017-12-20,26.1867032967
2017-12-21,19.4725274725
2017-12-22,21.8681318681
2017-12-26,25.9340659341
2017-12-27,23.6263736264
2017-12-28,21.2857142857
2017-12-29,22.1538461538
2018-01-02,24.8516483516
2018-01-03,24.7802197802
2018-01-04,24.2197802198
2018-01-05,25.690989011
2018-01-08,24.2278021978
2018-01-09,23.7362637363
2018-01-10,21.5494505495
2018-01-11,18.7693406593
2018-01-12,21.6483516484
2018-01-16,19.0769230769
2018-01-17,17.978021978
2018-01-18,20.4065934066
2018-01-19,19.4289010989
2018-01-22,18.5274725275
2018-01-23,18.160989011
2018-01-24,18.3521978022
2018-01-25,18.5164835165
2018-01-26,18.0769230769
2018-01-29,19.14
2018-01-30,17.51
2018-01-31,15.59
2018-02-01,13.11
2018-02-02,12.0
2018-02-05,10.05
2018-02-06,12.31
2018-02-07,13.69
2018-02-08,13.945
2018-02-09,14.34
2018-02-12,14.87
2018-02-13,14.39
2018-02-14,16.44
2018-02-15,18.64
2018-02-16,17.76
2018-02-20,19.99
2018-02-21,17.86
2018-02-22,16.92
2018-02-23,17.21
2018-02-26,17.82
2018-02-27,18.16
2018-02-28,17.83
2018-03-01,18.1
2018-03-02,18.0
2018-03-05,18.6101
2018-03-06,17.1599
2018-03-07,15.74
2018-03-08,15.74
2018-03-09,14.9899
2018-03-12,15.16
2018-03-13,14.8
2018-03-14,13.305
2018-03-15,13.46
2018-03-16,14.23
2018-03-19,13.6
2018-03-20,14.6
2018-03-21,14.75
2018-03-22,14.09
2018-03-23,13.72
2018-03-26,12.61
2018-03-27,11.95
2018-03-28,11.28
2018-03-29,10.49
2018-04-02,11.19
2018-04-03,12.67
2018-04-04,11.12
2018-04-05,11.01
2018-04-06,10.55
2018-04-09,10.55
2018-04-10,11.05
2018-04-11,11.48
2018-04-12,12.48
2018-04-13,13.52
2018-04-16,13.18
2018-04-17,12.43
2018-04-18,13.24
2018-04-19,13.65
2018-04-20,14.85
2018-04-23,15.25
2018-04-24,16.88
2018-04-25,15.07
2018-04-26,15.35
2018-04-27,15.5
2018-04-30,15.85
2018-05-01,14.94
2018-05-02,14.44
2018-05-03,15.2
2018-05-04,15.59
2018-05-07,14.97
2018-05-08,14.7101
2018-05-09,14.97
2018-05-10,14.58
2018-05-11,14.1
2018-05-14,14.5
2018-05-15,14.25
2018-05-16,13.75
2018-05-17,13.53
2018-05-18,13.535
2018-05-21,13.61
2018-05-22,13.08
2018-05-23,12.22
2018-05-24,12.24
2018-05-25,12.15
2018-05-29,12.15
2018-05-30,11.96
2018-05-31,12.2799
2018-06-01,12.1
2018-06-04,11.98
2018-06-05,12.43
2018-06-06,12.45
2018-06-07,12.86
2018-06-08,12.7
2018-06-11,11.7
2018-06-12,11.29
2018-06-13,10.6
2018-06-14,11.53
2018-06-15,10.95
2018-06-18,11.05
2018-06-19,11.0
2018-06-20,10.9
2018-06-21,10.7
2018-06-22,10.1
2018-06-25,9.8
2018-06-26,9.23
2018-06-27,8.52
2018-06-28,8.94
2018-06-29,8.53
2018-07-02,10.2
2018-07-03,10.01
2018-07-05,10.05
2018-07-06,10.23
2018-07-09,10.3
2018-07-10,9.27
2018-07-11,9.35
2018-07-12,9.31
2018-07-13,9.24
2018-07-16,10.3
2018-07-17,11.49
2018-07-18,10.83
2018-07-19,10.95
2018-07-20,11.0
2018-07-23,11.58
2018-07-24,12.26
2018-07-25,11.88
2018-07-26,12.1
2018-07-27,11.95
2018-07-30,11.11
2018-07-31,10.42
2018-08-01,10.1
2018-08-02,10.35
2018-08-03,10.15
2018-08-06,9.97
2018-08-07,10.13
2018-08-08,9.73
2018-08-09,9.74
2018-08-10,9.6
2018-08-13,9.41
2018-08-14,9.2
2018-08-15,9.64
2018-08-16,9.1
2018-08-17,8.87
2018-08-20,8.76
2018-08-21,8.87
2018-08-22,8.93
2018-08-23,8.82
2018-08-24,9.18
2018-08-27,9.34
2018-08-28,9.86
2018-08-29,9.49
2018-08-30,9.13
2018-08-31,9.5
2018-09-04,9.5
2018-09-05,8.85
2018-09-06,8.58
2018-09-07,8.34
2018-09-10,8.23
2018-09-11,8.14
2018-09-12,8.24
2018-09-13,8.69
2018-09-14,8.55
2018-09-17,8.04
2018-09-18,8.1
2018-09-19,8.17
2018-09-20,8.09
2018-09-21,8.85
2018-09-24,8.32
2018-09-25,8.05
2018-09-26,8.03
2018-09-27,8.08
2018-09-28,7.94
2018-10-01,7.73
2018-10-02,7.4
2018-10-03,7.36
2018-10-04,7.46
2018-10-05,7.3
2018-10-08,7.88
2018-10-09,7.725
2018-10-10,7.31
2018-10-11,6.78
2018-10-12,6.85
2018-10-15,7.25
2018-10-16,7.28
2018-10-17,7.21
2018-10-18,6.98
2018-10-19,7.05
2018-10-22,7.18
2018-10-23,7.22
2018-10-24,7.19
2018-10-25,7.04
2018-10-26,6.97
2018-10-29,6.83
2018-10-30,6.66
2018-10-31,6.74
2018-11-01,6.64
2018-11-02,6.93
2018-11-05,7.165
2018-11-06,7.49
2018-11-07,7.72
2018-11-08,7.44
2018-11-09,7.06
2018-11-12,6.91
2018-11-13,6.87
2018-11-14,5.98
2018-11-15,6.25
2018-11-16,6.05
2018-11-19,5.4
2018-11-20,4.895
2018-11-21,5.03
2018-11-23,4.88
2018-11-26,4.49
2018-11-27,4.7
2018-11-28,5.54
2018-11-29,5.29
2018-11-30,4.99
2018-12-03,4.75
2018-12-04,4.51
2018-12-06,4.29
2018-12-07,3.98
2018-12-10,4.03
2018-12-11,3.95
2018-12-12,4.05
2018-12-13,3.885
2018-12-14,3.84
2018-12-17,4.35
2018-12-18,4.15
2018-12-19,4.31
2018-12-20,4.63
2018-12-21,4.32
2018-12-24,4.79
2018-12-26,4.25
2018-12-27,4.04
2018-12-28,4.17
2018-12-31,3.965
2019-01-02,4.62
2019-01-03,4.52
2019-01-04,4.53
2019-01-07,4.86
2019-01-08,4.96
2019-01-09,4.71
2019-01-10,4.32
2019-01-11,4.32
2019-01-14,4.47
2019-01-15,4.21
2019-01-16,4.24
2019-01-17,4.43
2019-01-18,4.34
2019-01-22,4.25
2019-01-23,4.12
2019-01-24,4.25
2019-01-25,4.19
2019-01-28,3.93
2019-01-29,4.02
2019-01-30,4.06
2019-01-31,3.99
2019-02-01,4.02
2019-02-04,3.96
2019-02-05,3.9
2019-02-06,3.84
2019-02-07,3.87
2019-02-08,4.46
2019-02-11,4.23
2019-02-12,4.385
2019-02-13,4.16
2019-02-14,4.08
2019-02-15,4.19
2019-02-19,4.68
2019-02-20,4.82
2019-02-21,4.72
2019-02-22,4.84
2019-02-25,4.65
2019-02-26,4.36
2019-02-27,4.3
2019-02-28,4.46
2019-03-01,4.58
2019-03-04,4.29
2019-03-05,4.57
2019-03-06,4.65
2019-03-07,4.75
2019-03-08,4.86
2019-03-11,4.62
2019-03-12,4.6
2019-03-13,4.5
2019-03-14,4.5
2019-03-15,4.66
2019-03-18,4.88
2019-03-19,4.99
2019-03-20,4.92
2019-03-21,4.81
2019-03-22,4.7925
2019-03-25,4.57
2019-03-26,4.56
2019-03-27,4.62
2019-03-28,4.54
2019-03-29,4.78
2019-04-01,4.97
2019-04-02,5.74
2019-04-03,6.19
2019-04-04,5.82
2019-04-05,6.26
2019-04-08,6.83
2019-04-09,6.64
2019-04-10,7.32
2019-04-11,6.66
2019-04-12,6.49
2019-04-15,6.14
2019-04-16,6.69
2019-04-17,6.71
2019-04-18,6.9
2019-04-22,7.07
2019-04-23,7.39
2019-04-24,6.79
2019-04-25,6.98
2019-04-26,6.28
2019-04-29,6.21
2019-04-30,6.61
2019-05-01,6.75
2019-05-02,6.85
2019-05-03,7.325
2019-05-06,7.52
2019-05-07,7.81
2019-05-08,7.84
2019-05-09,8.23
2019-05-10,8.6
2019-05-13,10.21
2019-05-14,9.48
2019-05-15,10.55
2019-05-16,9.94
2019-05-17,9.23
2019-05-20,9.95
2019-05-21,10.4
2019-05-22,10.17
2019-05-23,9.99
2019-05-24,10.7
2019-05-28,11.44
2019-05-29,11.63
2019-05-30,11.63
2019-05-31,11.06
2019-06-03,10.77
2019-06-04,9.12
2019-06-05,9.82
2019-06-06,9.25
2019-06-07,10.36
2019-06-10,10.25
2019-06-11,9.8
2019-06-12,10.45
2019-06-13,10.75
2019-06-14,10.8
2019-06-17,12.0
2019-06-18,11.46
2019-06-19,11.46
2019-06-20,12.73
2019-06-21,13.55
2019-06-24,14.64
2019-06-25,14.88
2019-06-26,17.08
2019-06-27,13.82
2019-06-28,15.13
2019-07-01,12.73
2019-07-02,13.96
2019-07-03,14.7
2019-07-05,14.67
2019-07-08,15.73
2019-07-09,16.35
2019-07-10,15.24
2019-07-11,14.89
2019-07-12,14.85
2019-07-15,14.46
2019-07-16,12.61
2019-07-17,12.85
2019-07-18,13.67
2019-07-19,13.23
2019-07-22,13.09
2019-07-23,13.18
2019-07-24,12.27
2019-07-25,12.59
2019-07-26,12.49
2019-07-29,12.16
2019-07-30,12.77
2019-07-31,13.64
2019-08-01,13.98
2019-08-02,14.18
2019-08-05,14.6
2019-08-06,14.77
2019-08-07,14.97
2019-08-08,14.5
2019-08-09,14.88
2019-08-12,14.6
2019-08-13,13.52
2019-08-14,12.28
2019-08-15,12.71
2019-08-16,13.45
2019-08-19,13.74
