date,Fund Market Premium
2020-09-30,6.951775688219862
2020-10-01,7.711123247225458
2020-10-02,7.84112219674799
2020-10-05,9.858266975432418
2020-10-06,7.728732665103029
2020-10-07,8.152623347491998
2020-10-08,14.19741032150628
2020-10-09,12.04621415190926
2020-10-12,15.40647729409275
2020-10-13,14.081430712812566
2020-10-14,12.269642017091034
2020-10-15,13.83255486624797
2020-10-16,14.623074375938485
2020-10-19,14.678991514649756
2020-10-20,17.371817707040567
2020-10-21,17.032878146438772
2020-10-22,18.119982900360927
2020-10-23,16.75281657337054
2020-10-26,15.640723707087847
2020-10-27,20.27035234764225
2020-10-28,17.03723642891087
2020-10-29,18.652201227890966
2020-10-30,18.386670512744647
2020-11-02,18.284229691315023
2020-11-03,20.162573585695185
2020-11-04,17.4992829911785
2020-11-05,16.1290956869186
2020-11-06,17.410124823488164
2020-11-09,16.362651960428085
2020-11-10,12.345775458100944
2020-11-11,16.856475153533783
2020-11-12,16.035185110274817
2020-11-13,15.38618170084397
2020-11-16,18.26011400015339
2020-11-17,19.66603489839673
2020-11-18,15.049253737057835
2020-11-19,17.015631141130807
2020-11-20,18.932998885806263
2020-11-23,25.91454735268765
2020-11-24,21.23041727065664
2020-11-25,16.857536332001946
2020-11-26,15.93772954541638
2020-11-27,14.949094824243106
2020-11-30,22.758276668523425
2020-12-01,30.46445015528116
2020-12-02,26.84701634614871
2020-12-03,29.00114974132482
2020-12-04,29.505598009812267
2020-12-07,22.78187523930352
2020-12-08,19.69315075706425
2020-12-09,12.962426288961534
2020-12-10,23.2130483617724
2020-12-11,18.63649194925176
2020-12-14,20.58354901168267
2020-12-15,25.10715538399353
2020-12-16,26.38343128658563
2020-12-17,29.10852991534404
2020-12-18,32.79550419228808
2020-12-21,39.94430675867189
2020-12-22,33.21445069160271
2020-12-23,29.39949196411147
2020-12-24,20.356625834249936
2020-12-28,17.352912257598753
2020-12-29,17.70083289607598
2020-12-30,19.11557059129568
2020-12-31,15.449935305470412
2021-01-04,13.140230991403357
2021-01-05,20.791932118295307
2021-01-06,25.02010784165128
2021-01-07,18.897465634656623
2021-01-08,14.020811316956593
2021-01-11,9.838478358113536
2021-01-12,19.003329475290133
2021-01-13,9.13652724540129
2021-01-14,15.99932779892746
2021-01-15,11.879092706828828
2021-01-18,12.501617162243752
2021-01-19,11.304625384582538
2021-01-20,4.62223738082465
2021-01-21,8.499800786704313
2021-01-22,9.01548139406794
2021-01-25,7.634626953025861
2021-01-26,1.752596648432551
2021-01-27,7.446349087294148
2021-01-28,5.854869189156349
2021-01-29,5.455507275686504
2021-02-01,6.07168358154082
2021-02-02,8.28781944013987
2021-02-03,6.143330913481709
2021-02-04,7.402088925273919
2021-02-05,4.099280463575758
2021-02-08,2.557845475580468
2021-02-09,7.728246376375611
2021-02-10,5.341097620541549
2021-02-11,4.995069039885792
2021-02-12,8.319794058858923
2021-02-15,7.847691908880009
2021-02-16,6.773479236662976
2021-02-17,8.389071086367004
2021-02-18,9.619351725324483
2021-02-19,6.282570600963547
2021-02-22,2.3736991524254267
2021-02-23,-1.5074494008624346
2021-02-24,2.5582540282712234
2021-02-25,7.987799402015637
2021-02-26,-1.5094460082171028
2021-03-01,-2.684023468347362
2021-03-02,-3.4380168485386
2021-03-03,-3.1398269273670376
2021-03-04,-8.545843516971946
2021-03-05,-5.137642064325926
2021-03-08,-8.074699787165184
2021-03-09,-5.021440071060156
2021-03-10,-4.614758998224746
2021-03-11,-4.451110979578996
2021-03-12,-7.331762061152963
2021-03-15,-2.42714154330343
2021-03-16,-7.051771098826003
2021-03-17,-6.567196488440428
2021-03-18,-6.352652068635059
2021-03-19,-3.3982808155012707
2021-03-22,-2.480148957463074
2021-03-23,-8.407436620751238
2021-03-24,-8.629471407981955
2021-03-25,-7.795297451368135
2021-03-26,-10.237529435392869
2021-03-29,-8.254694319186868
2021-03-30,-7.857882712495293
2021-03-31,-9.19986240093571
2021-04-01,-7.786943475968855
2021-04-05,-5.031468219317029
2021-04-06,-7.082468436928889
2021-04-07,-9.048700608178509
2021-04-08,-9.53926474888588
2021-04-09,-8.722965029514288
2021-04-12,-7.886982822631527
2021-04-13,-8.084823742203842
2021-04-14,-12.729404173890728
2021-04-15,-11.22391890873727
2021-04-16,-10.36704836190629
2021-04-19,-8.107695529266426
2021-04-20,-11.19542341978592
2021-04-21,-9.779177925204548
2021-04-22,-14.392487230153392
2021-04-23,-11.288561915644856
2021-04-26,-9.319671480051042
2021-04-27,-9.316775557608755
2021-04-28,-10.096731980708904
2021-04-29,-13.913859781534535
2021-04-30,-13.444586106893889
2021-05-03,-11.63305062216365
2021-05-04,-10.244379167325238
2021-05-05,-14.467032558950704
2021-05-06,-13.91262864325189
2021-05-07,-12.671008435926016
2021-05-10,-14.68678366582128
2021-05-11,-15.09734342615127
2021-05-12,-3.4429446745190635
2021-05-13,-19.17396412525732
2021-05-14,-14.756186863421288
2021-05-17,-12.320196505849283
2021-05-18,-13.480192223382584
2021-05-19,-6.935463494329896
2021-05-20,-12.557205508972556
2021-05-21,-5.223437600448205
2021-05-24,-8.32458580476221
2021-05-25,-11.392100688218507
2021-05-26,-12.092115864711593
2021-05-27,-9.480233325235398
2021-05-28,-8.665800329495262
2021-05-31,-9.785466920055908
2021-06-01,-13.165333418158983
2021-06-02,-11.376823670770722
2021-06-03,-11.587531852354765
2021-06-04,-9.820497300890716
2021-06-07,-4.637060992247725
2021-06-08,-12.288477283225172
2021-06-09,-13.88566666099671
2021-06-10,-11.174104697541718
2021-06-11,-11.530956633444298
2021-06-14,-12.478013139802162
2021-06-15,-11.61998399964337
2021-06-16,-10.677490157234454
2021-06-17,-10.063676976633714
2021-06-18,-10.497843189468572
2021-06-21,-6.558925010321579
2021-06-22,-8.569720939776596
2021-06-23,-11.454792139318409
2021-06-24,-8.922818021903339
2021-06-25,-6.152219929095036
2021-06-28,-9.55140633250509
2021-06-29,-7.525296324636601
2021-06-30,-9.047389201915868
2021-07-01,-9.197779482891963
2021-07-02,-9.030070712821184
2021-07-05,-9.578813097246591
2021-07-06,-9.621104214444
2021-07-07,-8.723173921391059
2021-07-08,-11.000031992396186
2021-07-09,-12.844409847197236
2021-07-12,-11.708208896059732
2021-07-13,-12.893789919966745
2021-07-14,-11.768283467739463
2021-07-15,-13.317497314337349
2021-07-16,-10.19271253960507
2021-07-19,-12.043126202695689
2021-07-20,-13.145451151411326
2021-07-21,-12.667113347734391
2021-07-22,-9.962904016611304
2021-07-23,-13.526305804159376
2021-07-26,-3.0866898429812344
2021-07-27,-10.248740984925371
2021-07-28,-6.050625861136362
2021-07-29,-8.008972677164005
2021-07-30,-13.301908984159676
2021-08-02,-8.18872787137734
2021-08-03,-10.478905400926903
2021-08-04,-10.626019615490849
2021-08-05,-11.266643440796273
2021-08-06,-9.98195985624583
2021-08-09,-10.076157729197044
2021-08-10,-10.828623750991897
2021-08-11,-8.43096188444293
2021-08-12,-9.997756653179284
2021-08-13,-13.590983099765994
2021-08-16,-9.648267668810094
2021-08-17,-11.598863127331592
2021-08-18,-14.579124432663685
2021-08-19,-13.868801567802526
2021-08-20,-13.633765079290177
2021-08-23,-13.255994855901868
2021-08-24,-11.267234799090993
2021-08-25,-13.782744293180594
2021-08-26,-12.964063556042024
2021-08-27,-14.04019063319983
2021-08-30,-11.167461175808098
2021-08-31,-12.589446670010146
2021-09-01,-15.738267174546994
2021-09-02,-13.161751612611186
2021-09-03,-10.169631066768602
2021-09-06,-11.99820588755177
2021-09-07,-12.025241966320593
2021-09-08,-11.218934626069023
2021-09-09,-11.236780842655532
2021-09-10,-10.837597240402888
2021-09-13,-11.958203387423152
2021-09-14,-14.596736058712697
2021-09-15,-12.584790108810228
2021-09-16,-13.243275973090372
2021-09-17,-13.497767493223824
2021-09-20,-12.934765728881745
2021-09-21,-10.667930712486845
2021-09-22,-12.836803659629444
2021-09-23,-12.050269004763846
2021-09-24,-12.934489659173774
2021-09-27,-10.963610012244915
2021-09-28,-13.491897420648042
2021-09-29,-13.539558984619044
2021-09-30,-15.46359165614579
2021-10-01,-13.524726743484424
2021-10-04,-13.70458972699187
2021-10-05,-13.708598111829255
2021-10-06,-14.927051261037702
2021-10-07,-15.00657251878844
2021-10-08,-13.03078892081683
2021-10-11,-13.619521235147104
2021-10-12,-17.266689155124
2021-10-13,-14.68607547551528
2021-10-14,-14.579505963276246
2021-10-15,-16.153007553395348
2021-10-18,-18.637422914272737
2021-10-19,-17.047041372169872
2021-10-20,-14.586640248735264
2021-10-21,-13.438617794089245
2021-10-22,-12.77900143575538
2021-10-25,-11.960800718423288
2021-10-26,-10.80741219291782
2021-10-27,-12.989343906153367
2021-10-28,-12.363136031784194
2021-10-29,-12.16636471117076
2021-11-01,-12.314461046652012
2021-11-02,-13.333112609726298
2021-11-03,-13.105013104768307
2021-11-04,-12.239235255576943
2021-11-05,-12.80448898193256
2021-11-08,-15.083728050562367
2021-11-09,-13.275074121016967
2021-11-10,-10.168703579089836
2021-11-11,-10.991898562102442
2021-11-12,-12.778867848358178
2021-11-15,-11.02958555290025
2021-11-16,-14.308971698894098
2021-11-17,-11.786398383169688
2021-11-18,-11.034995727615298
2021-11-19,-11.43864771365952
2021-11-22,-8.95505782275948
2021-11-23,-9.792220476233036
2021-11-24,-9.812856913248009
2021-11-25,-11.494535405198384
2021-11-26,-7.56668124727348
2021-11-29,-11.20138043661585
2021-11-30,-11.191461186368478
2021-12-01,-13.595177251968847
2021-12-02,-12.413041149788606
2021-12-03,-11.674237380115482
2021-12-06,-14.850570923154471
2021-12-07,-14.001629900572752
2021-12-08,-12.86944223949438
2021-12-09,-14.655412779753242
2021-12-10,-13.292306071543225
2021-12-13,-15.429932653051132
2021-12-14,-16.244168231564533
2021-12-15,-16.105742560631462
2021-12-16,-15.318041942652368
2021-12-17,-16.794171775574352
2021-12-20,-18.49174565122966
2021-12-21,-17.470402608291504
2021-12-22,-16.0949828686407
2021-12-23,-15.418117232829308
2021-12-27,-15.291079636407035
2021-12-28,-15.913344649755503
2021-12-29,-16.10656684030253
2021-12-30,-17.108847727350273
2021-12-31,-18.33815574008478
2022-01-03,-18.041658781716954
2022-01-04,-16.708392263381057
2022-01-05,-15.850316594778707
2022-01-06,-16.71272851177581
2022-01-07,-17.228432465299147
2022-01-10,-18.81369459698957
2022-01-11,-19.38185020376794
2022-01-12,-19.09796666567542
2022-01-13,-21.142072388750545
2022-01-14,-20.700075715591925
2022-01-17,-22.568354809093982
2022-01-18,-25.327242963659927
2022-01-19,-24.40871548796088
2022-01-20,-20.35000369843737
2022-01-21,-22.77872477112435
2022-01-24,-21.24318133411418
2022-01-25,-22.313485621044272
2022-01-26,-21.49657482063434
2022-01-27,-25.50246143386441
2022-01-28,-23.409375372463185
2022-01-31,-23.97431537254255
2022-02-01,-23.90579574381765
2022-02-02,-22.1797544448443
2022-02-03,-26.58447954543833
2022-02-04,-25.1015302896754
2022-02-07,-22.92957099815389
2022-02-08,-21.2190563864938
2022-02-09,-19.992996783896263
2022-02-10,-20.49776915154496
2022-02-11,-22.81295864395649
2022-02-14,-22.052220412170307
2022-02-15,-21.92049566119036
2022-02-16,-20.85275839274918
2022-02-17,-22.63937892516246
2022-02-18,-23.12916874801421
2022-02-21,-23.87899569978697
2022-02-22,-25.156366651906936
2022-02-23,-23.29057282913353
2022-02-24,-22.61500397189646
2022-02-25,-23.038750727632856
2022-02-28,-23.63447800345129
2022-03-01,-22.65578755073404
2022-03-02,-20.5586448073509
2022-03-03,-24.607135667952853
2022-03-04,-23.747657275790885
2022-03-07,-26.858104362669867
2022-03-08,-26.040193303097546
2022-03-09,-22.00802282704392
2022-03-10,-23.999493163346344
2022-03-11,-25.293205498126696
2022-03-14,-25.352119155651373
2022-03-15,-23.902051674867213
2022-03-16,-21.87037275029353
2022-03-17,-24.93560360908268
2022-03-18,-23.715917561464536
2022-03-21,-24.36634820502048
2022-03-22,-22.412561289580545
2022-03-23,-21.77501058086291
2022-03-24,-17.71515225450046
2022-03-25,-19.64637784852954
2022-03-28,-19.33835553557109
2022-03-29,-18.31340808743067
2022-03-30,-23.747536767333603
2022-03-31,-21.322975135551385
2022-04-01,-21.541182722071955
2022-04-04,-23.18226896017008
2022-04-05,-20.76662830092829
2022-04-06,-19.377039853212413
2022-04-07,-20.508043290404032
2022-04-08,-16.514224867839673
2022-04-11,-18.026350988398285
2022-04-12,-20.058258446352653
2022-04-13,-19.26385727784565
2022-04-14,-20.928080177219183
2022-04-18,-20.078179755558622
2022-04-19,-18.13423087919596
2022-04-20,-18.71486477489927
2022-04-21,-15.039834246571177
2022-04-22,-21.761695142166523
2022-04-25,-20.19267886822615
2022-04-26,-19.599216624432724
2022-04-27,-23.227461703443588
2022-04-28,-19.604898717565867
2022-04-29,-23.30088912341092
2022-05-02,-24.648456282237888
2022-05-03,-21.87595219817724
2022-05-04,-20.6606215690786
2022-05-05,-22.125679572798244
2022-05-06,-21.829432509794547
2022-05-09,-22.315328018668527
2022-05-10,-21.58145579296644
2022-05-11,-22.74669237352064
2022-05-12,-25.41116225601997
2022-05-13,-25.136189810228004
2022-05-16,-28.324488577989182
2022-05-17,-28.770353082918
2022-05-18,-28.24122443416348
2022-05-19,-26.93977402087637
2022-05-20,-28.02309829805801
2022-05-23,-27.95494358116882
2022-05-24,-29.099292702229697
2022-05-25,-27.23080801987888
2022-05-26,-26.945484641898336
2022-05-27,-23.55539036338384
2022-05-30,-23.80783898226728
2022-05-31,-26.87340737798772
2022-06-01,-24.93761374973761
2022-06-02,-25.4019534861898
2022-06-03,-24.94587653598848
2022-06-06,-27.117226229318028
2022-06-07,-25.76483739729851
2022-06-08,-28.373781951560947
2022-06-09,-27.182234208869744
2022-06-10,-27.643049338253324
2022-06-13,-24.585975148554628
2022-06-14,-26.30456428750185
2022-06-15,-29.36153751638117
2022-06-16,-29.87278372244583
2022-06-17,-32.45578948309886
2022-06-20,-32.517810052203465
2022-06-21,-26.87937088339484
2022-06-22,-26.217992606088767
2022-06-23,-25.95058774029977
2022-06-24,-25.25330107327553
2022-06-27,-26.50224249651132
2022-06-28,-27.643127398346625
2022-06-29,-25.604018860814115
2022-06-30,-32.02178612888881
2022-07-01,-28.33987777562149
2022-07-04,-27.96214327345483
2022-07-05,-28.21399663701601
2022-07-06,-31.020258792675968
2022-07-07,-28.907980890417832
2022-07-08,-28.10068125865725
2022-07-11,-27.208545260167263
2022-07-12,-29.42391224588118
2022-07-13,-29.749341095139755
2022-07-14,-29.38517557005461
2022-07-15,-26.13749593514776
2022-07-18,-27.731162610991948
2022-07-19,-26.79512281290206
2022-07-20,-23.74355892472516
2022-07-21,-26.50979120986233
2022-07-22,-25.726383382698195
2022-07-25,-27.014748841309487
2022-07-26,-28.06925816734456
2022-07-27,-30.09527545659161
2022-07-28,-29.73198355819351
2022-07-29,-25.95697096097142
2022-08-01,-28.49177781211204
2022-08-02,-30.070416887893764
2022-08-03,-28.16205383698101
2022-08-04,-28.48436134223213
2022-08-05,-26.11782886178737
2022-08-08,-23.4951047932892
2022-08-09,-22.55294534674653
2022-08-10,-26.0541047488296
2022-08-11,-26.17428809729282
2022-08-12,-28.26516844685833
2022-08-15,-25.48080605040145
2022-08-16,-25.75280373578151
2022-08-17,-27.970875466255013
2022-08-18,-29.6076946852301
2022-08-19,-24.411201159196622
2022-08-22,-30.08042071255677
2022-08-23,-28.518697577655296
2022-08-24,-27.64974603237141
2022-08-25,-26.414685668747925
2022-08-26,-26.648507724586626
2022-08-29,-26.78059037499313
2022-08-30,-27.75848448456015
2022-08-31,-27.821598604819027
2022-09-01,-29.39380283737146
2022-09-02,-29.01801650148532
2022-09-05,-29.789031731201096
2022-09-06,-29.5563757501247
2022-09-07,-31.030970533154857
2022-09-08,-22.47808649227636
2022-09-09,-25.05043341663045
2022-09-12,-27.994483125240645
2022-09-13,-26.45800750480022
2022-09-14,-29.117345513947622
2022-09-15,-29.73532989025557
2022-09-16,-31.083341727891973
2022-09-19,-29.2462888775146
2022-09-20,-24.66963301409947
2022-09-21,-26.75781883188288
2022-09-22,-32.38120912010363
2022-09-23,-32.80850856665862
2022-09-26,-29.37718718423802
2022-09-27,-32.181089004387125
2022-09-28,-30.811247736158588
2022-09-29,-33.5519317683317
2022-09-30,-29.99547673941455
2022-10-03,-30.098525897991607
2022-10-04,-32.50821377639063
2022-10-05,-31.84334878442573
2022-10-06,-30.632986729553583
2022-10-07,-33.546192309244
2022-10-10,-33.81755510648567
2022-10-11,-31.971742935022107
2022-10-12,-31.092200613385312
2022-10-13,-30.56538616363695
2022-10-14,-31.038926604271285
2022-10-17,-33.25879455613945
2022-10-18,-33.70866279295804
2022-10-19,-30.38238113115775
2022-10-20,-32.916164077979055
2022-10-21,-32.410122517062646
2022-10-24,-31.94779452446909
2022-10-25,-32.017847174144464
2022-10-26,-32.375675910973136
2022-10-27,-31.059337779453337
2022-10-28,-32.81186129087185
2022-10-31,-33.34970954794124
2022-11-01,-34.80326892948031
2022-11-02,-34.233289984898526
2022-11-03,-34.35064313792901
2022-11-04,-34.9192709766114
2022-11-07,-34.637839285092625
2022-11-08,-33.92472937941028
2022-11-09,-34.429458670386424
2022-11-10,-36.556535362504256
2022-11-11,-36.80229040155409
2022-11-14,-37.85666277674178
2022-11-15,-34.72990854791528
2022-11-16,-38.78309480839023
2022-11-17,-41.56929780369263
2022-11-18,-44.78154440127842
2022-11-21,-41.789072265104544
2022-11-22,-42.165881895135016
2022-11-23,-37.67086016738798
2022-11-24,-38.58608191657186
2022-11-25,-34.65135069575898
2022-11-28,-38.56557643026618
2022-11-29,-40.10796724647784
2022-11-30,-39.91953245190096
2022-12-01,-40.38472432001452
2022-12-02,-41.00013768795063
2022-12-05,-40.97545387107659
2022-12-06,-41.69563387968597
2022-12-07,-46.67205559004394
2022-12-08,-45.94307416822949
2022-12-09,-48.14670567049617
2022-12-12,-45.44754517073662
2022-12-13,-46.74589108717496
2022-12-14,-45.60242399733312
2022-12-15,-45.00964532210245
2022-12-16,-43.81083682802731
2022-12-19,-43.64755844057681
2022-12-20,-46.0232249045514
2022-12-21,-45.94193243179133
2022-12-22,-44.83843092486194
2022-12-23,-43.6035824812784
2022-12-27,-46.66171435976758
2022-12-28,-46.71403072892735
2022-12-29,-46.87768091674481
2022-12-30,-44.874900540421656
2023-01-02,-44.54201152299896
2023-01-03,-43.72803594373141
2023-01-04,-43.74617963318087
2023-01-05,-44.25049135678746
2023-01-06,-41.59836576633334
2023-01-09,-36.82001630526808
2023-01-10,-37.42613793919196
2023-01-11,-38.21082167673369
2023-01-12,-38.18711460457915
2023-01-13,-35.314201606295725
2023-01-16,-36.32923659726112
2023-01-17,-38.175942206305294
2023-01-18,-40.53038650682535
2023-01-19,-39.61679339632756
2023-01-20,-39.72460496503781
2023-01-23,-39.42973336151392
2023-01-24,-35.83360607642301
2023-01-25,-36.4463841885993
2023-01-26,-30.37394788871301
2023-01-27,-36.93938690677191
2023-01-30,-40.399054005124704
2023-01-31,-40.69827443910989
2023-02-01,-39.69853856915877
2023-02-02,-37.26590618721061
2023-02-03,-39.515020816482064
2023-02-06,-39.883404885314285
2023-02-07,-41.31340551116089
2023-02-08,-39.78249478075015
2023-02-09,-44.718612731512245
2023-02-10,-42.76727974056615
2023-02-13,-44.26067274250478
2023-02-14,-43.06755767073504
2023-02-15,-42.98672804338412
2023-02-16,-39.62362588636213
2023-02-17,-42.7593182907052
2023-02-20,-42.14060642791428
2023-02-21,-40.15628898301477
2023-02-22,-44.81251695022167
2023-02-23,-41.39360756144322
2023-02-24,-40.35431625615365
2023-02-27,-40.03679804771144
2023-02-28,-41.27699511840107
2023-03-01,-42.8190421534761
2023-03-02,-38.76492704798736
2023-03-03,-36.1763928809176
2023-03-06,-39.710116621334805
2023-03-07,-34.25517316472841
2023-03-08,-30.971920404655304
2023-03-09,-34.15600198776658
2023-03-10,-31.97439427491811
2023-03-13,-36.32310074375639
2023-03-14,-35.32925418548026
2023-03-15,-34.06620755644615
2023-03-16,-35.35627670547473
2023-03-17,-35.03193052363527
2023-03-20,-31.79974714399019
2023-03-21,-31.16838957204705
2023-03-22,-31.64306417168752
2023-03-23,-33.57620486319613
2023-03-24,-31.71580450804645
2023-03-27,-34.30061460474941
2023-03-28,-32.80060118607452
2023-03-29,-33.94221930736814
2023-03-30,-24.17712764830386
2023-03-31,-22.038907392823628
2023-04-03,-31.60517395804345
2023-04-04,-34.78070042807136
2023-04-05,-31.72700865919748
2023-04-06,-31.968939483296115
2023-04-10,-34.52281656190571
2023-04-11,-32.63990247714493
2023-04-12,-28.72960000385069
2023-04-13,-24.861340762079944
2023-04-14,-35.18358743008794
2023-04-17,-34.064163001990245
2023-04-18,-35.478526452943974
2023-04-19,-32.50643986165762
2023-04-20,-35.45331800799983
2023-04-21,-33.3569078487472
2023-04-24,-34.73322100816293
2023-04-25,-38.00200024350558
2023-04-26,-35.58042629358669
2023-04-27,-30.57934929919573
2023-04-28,-23.342694077750544
2023-05-01,-27.093112113583608
2023-05-02,-27.52268930039847
2023-05-03,-22.72993810437775
2023-05-04,-33.41506994841915
2023-05-05,-30.12125555713139
2023-05-08,-26.54093014472321
2023-05-09,-21.747239447448404
2023-05-10,-33.016905214559294
2023-05-11,-29.705473856082584
2023-05-12,-29.33173447331904
2023-05-15,-34.26276894842181
2023-05-16,-34.127160806696665
2023-05-17,-32.98709932368414
2023-05-18,-34.21950459019985
2023-05-19,-36.06617984128316
2023-05-22,-38.44225380436201
2023-05-23,-37.53807799251442
2023-05-24,-31.704221205355385
2023-05-25,-31.49478277499816
2023-05-26,-26.98087844462308
2023-05-29,-27.02399080204677
2023-05-30,-33.05455755294736
2023-05-31,-29.61651935033097
2023-06-01,-29.505903004058496
2023-06-02,-38.27034379757716
2023-06-05,-38.30189335470741
2023-06-06,-30.809988494496107
2023-06-07,-40.73372798951468
2023-06-08,-38.03319684038459
2023-06-09,-36.75819923325126
2023-06-12,-41.88992809370951
2023-06-13,-41.40710349333979
2023-06-14,-39.71210793733561
2023-06-15,-35.85048609467775
2023-06-16,-35.38744784343081
2023-06-19,-35.86413763565518
2023-06-20,-32.52506409455413
2023-06-21,-25.84037647701433
2023-06-22,-24.21405652382585
2023-06-23,-27.443374198945808
2023-06-26,-28.55821019968952
2023-06-27,-25.35016397898446
2023-06-28,-29.98017691885372
2023-06-29,-17.132448727904283
2023-06-30,-27.59291687505729
2023-07-03,-26.96268507059437
2023-07-04,-27.08582487643985
2023-07-05,-24.667462891287727
2023-07-06,-23.05553596780668
2023-07-07,-25.42385093819213
2023-07-10,-26.613170559949225
2023-07-11,-25.32882267162387
2023-07-12,-23.81335591704228
2023-07-13,-21.17670924603064
2023-07-14,-26.525301067295192
2023-07-17,-23.1429753724314
2023-07-18,-25.27785410381428
2023-07-19,-23.210872230686302
2023-07-20,-24.135499213129226
2023-07-21,-23.58447105925553
2023-07-24,-21.394977219628668
2023-07-25,-25.462375407036152
2023-07-26,-24.83752224278332
2023-07-27,-27.1662082183028
2023-07-28,-25.12462779092539
2023-07-31,-25.161364555667472
2023-08-01,-22.491472524668023
2023-08-02,-22.127554115103003
2023-08-03,-24.41876986057017
2023-08-04,-24.26100514243348
2023-08-07,-25.04380548502958
2023-08-08,-22.736685422758555
2023-08-09,-25.0075239214026
2023-08-10,-21.57188045258224
2023-08-11,-22.67064094248412
2023-08-14,-23.63293808493878
2023-08-15,-24.81817428094447
2023-08-16,-23.715399474190004
2023-08-17,-19.8474883825837
2023-08-18,-19.43925120735549
2023-08-21,-24.260527609527813
2023-08-22,-17.989873320069744
2023-08-23,-19.656193687223485
2023-08-24,-20.860840859759065
2023-08-25,-22.46727551377221
2023-08-28,-20.340476885615875
2023-08-29,-16.973177741811643
2023-08-30,-18.806563973165733
2023-08-31,-17.98515245139891
2023-09-01,-16.856567337608567
2023-09-04,-18.907848020271885
2023-09-05,-19.021929465312795
2023-09-06,-18.75894606217197
2023-09-07,-16.900148705467856
2023-09-08,-16.173601924056484
2023-09-11,-14.590833366205253
2023-09-12,-16.19838582730385
2023-09-13,-17.12554828665052
2023-09-14,-16.492752648953825
2023-09-15,-17.217962644342336
2023-09-18,-16.3432360822932
2023-09-19,-16.614444640821297
2023-09-20,-19.43239907076635
2023-09-21,-18.58798422395296
2023-09-22,-18.60659207999208
2023-09-25,-20.642538944812934
2023-09-26,-21.648786888343626
2023-09-27,-11.637613563084972
2023-09-28,-19.298871735771566
2023-09-29,-15.41434073669645
2023-10-02,-12.306486769773278
2023-10-03,-10.512174877741302
2023-10-04,-15.993251985059226
2023-10-05,-17.352842594314794
2023-10-06,-14.059544088618711
2023-10-09,-14.56659785637563
2023-10-10,-15.312449358447976
2023-10-11,-13.668274984390562
2023-10-12,-14.029712862766372
2023-10-13,-14.759405106322117
2023-10-16,-12.69307771469895
2023-10-17,-12.164163494921088
2023-10-18,-12.48178520053299
2023-10-19,-12.759403318813192
2023-10-20,-9.46122029274115
2023-10-23,-15.123793209613083
2023-10-24,-12.981133063406736
2023-10-25,-11.151900756466231
2023-10-26,-13.434851315870684
2023-10-27,-16.126038400199846
2023-10-30,-14.11856524966728
2023-10-31,-13.495941911393857
2023-11-01,-12.830527130992452
2023-11-02,-12.280045943438926
2023-11-03,-12.199688747160266
2023-11-06,-13.379079818114418
2023-11-07,-10.99302803731644
