Datetime,Taker Sell Ratio
2025-08-13T00:00:00Z,0.51007557
2025-08-12T00:00:00Z,0.49231371
2025-08-11T00:00:00Z,0.51345881
2025-08-10T00:00:00Z,0.52042409
2025-08-09T00:00:00Z,0.49900785
2025-08-08T00:00:00Z,0.50046278
2025-08-07T00:00:00Z,0.48788487
2025-08-06T00:00:00Z,0.50738217
2025-08-05T00:00:00Z,0.51810188
2025-08-04T00:00:00Z,0.49477092
2025-08-03T00:00:00Z,0.48702452
2025-08-02T00:00:00Z,0.51554901
2025-08-01T00:00:00Z,0.52178143
2025-07-31T00:00:00Z,0.51201647
2025-07-30T00:00:00Z,0.51052468
2025-07-29T00:00:00Z,0.50745514
2025-07-28T00:00:00Z,0.51812462
2025-07-27T00:00:00Z,0.49431302
2025-07-26T00:00:00Z,0.50240346
2025-07-25T00:00:00Z,0.51234157
2025-07-24T00:00:00Z,0.50440451
2025-07-23T00:00:00Z,0.52818538
2025-07-22T00:00:00Z,0.5203392
2025-07-21T00:00:00Z,0.51876346
2025-07-20T00:00:00Z,0.50995563
2025-07-19T00:00:00Z,0.50663815
2025-07-18T00:00:00Z,0.51162585
2025-07-17T00:00:00Z,0.50651419
2025-07-16T00:00:00Z,0.49292938
2025-07-15T00:00:00Z,0.50116165
2025-07-14T00:00:00Z,0.49886467
2025-07-13T00:00:00Z,0.49962256
2025-07-12T00:00:00Z,0.51063791
2025-07-11T00:00:00Z,0.51533174
2025-07-10T00:00:00Z,0.49488102
2025-07-09T00:00:00Z,0.48246063
2025-07-08T00:00:00Z,0.49088683
2025-07-07T00:00:00Z,0.50477507
2025-07-06T00:00:00Z,0.48945218
2025-07-05T00:00:00Z,0.51205547
2025-07-04T00:00:00Z,0.5163078
2025-07-03T00:00:00Z,0.48556509
2025-07-02T00:00:00Z,0.48907702
2025-07-01T00:00:00Z,0.51652274
2025-06-30T00:00:00Z,0.51003829
2025-06-29T00:00:00Z,0.48584562
2025-06-28T00:00:00Z,0.49810725
2025-06-27T00:00:00Z,0.50178055
2025-06-26T00:00:00Z,0.5035521
2025-06-25T00:00:00Z,0.50342765
2025-06-24T00:00:00Z,0.49875467
2025-06-23T00:00:00Z,0.49296569
2025-06-22T00:00:00Z,0.5064202
2025-06-21T00:00:00Z,0.52445396
2025-06-20T00:00:00Z,0.52162956
2025-06-19T00:00:00Z,0.49399242
2025-06-18T00:00:00Z,0.50574899
2025-06-17T00:00:00Z,0.50668515
2025-06-16T00:00:00Z,0.5030868
2025-06-15T00:00:00Z,0.49111644
2025-06-14T00:00:00Z,0.51488634
2025-06-13T00:00:00Z,0.5141782
2025-06-12T00:00:00Z,0.51577074
2025-06-11T00:00:00Z,0.50853882
2025-06-10T00:00:00Z,0.49350018
2025-06-09T00:00:00Z,0.48155266
2025-06-08T00:00:00Z,0.51439447
2025-06-07T00:00:00Z,0.48489193
2025-06-06T00:00:00Z,0.50377944
2025-06-05T00:00:00Z,0.52035107
2025-06-04T00:00:00Z,0.50150372
2025-06-03T00:00:00Z,0.49971618
2025-06-02T00:00:00Z,0.49528732
2025-06-01T00:00:00Z,0.50935398
2025-05-31T00:00:00Z,0.50388782
2025-05-30T00:00:00Z,0.52222682
2025-05-29T00:00:00Z,0.50694783
2025-05-28T00:00:00Z,0.49770571
2025-05-27T00:00:00Z,0.48224536
2025-05-26T00:00:00Z,0.50011706
2025-05-25T00:00:00Z,0.50484079
2025-05-24T00:00:00Z,0.51566515
2025-05-23T00:00:00Z,0.51310629
2025-05-22T00:00:00Z,0.50743456
2025-05-21T00:00:00Z,0.50799408
2025-05-20T00:00:00Z,0.50823725
2025-05-19T00:00:00Z,0.50003815
2025-05-18T00:00:00Z,0.52272855
2025-05-17T00:00:00Z,0.51642892
2025-05-16T00:00:00Z,0.51497071
2025-05-15T00:00:00Z,0.51243768
2025-05-14T00:00:00Z,0.51796356
2025-05-13T00:00:00Z,0.5027216
2025-05-12T00:00:00Z,0.51404662
2025-05-11T00:00:00Z,0.52083275
2025-05-10T00:00:00Z,0.49689876
2025-05-09T00:00:00Z,0.50119865
2025-05-08T00:00:00Z,0.48068247
2025-05-07T00:00:00Z,0.49892089
2025-05-06T00:00:00Z,0.51531806
2025-05-05T00:00:00Z,0.50557563
2025-05-04T00:00:00Z,0.51163026
2025-05-03T00:00:00Z,0.51267023
2025-05-02T00:00:00Z,0.50223463
2025-05-01T00:00:00Z,0.49001321
2025-04-30T00:00:00Z,0.505401
2025-04-29T00:00:00Z,0.5003163
2025-04-28T00:00:00Z,0.50465371
2025-04-27T00:00:00Z,0.51032915
2025-04-26T00:00:00Z,0.50940649
2025-04-25T00:00:00Z,0.50614952
2025-04-24T00:00:00Z,0.51052152
2025-04-23T00:00:00Z,0.50012528
2025-04-22T00:00:00Z,0.48353806
2025-04-21T00:00:00Z,0.49822895
2025-04-20T00:00:00Z,0.51615883
2025-04-19T00:00:00Z,0.4850258
2025-04-18T00:00:00Z,0.50072357
2025-04-17T00:00:00Z,0.50239097
2025-04-16T00:00:00Z,0.49462363
2025-04-15T00:00:00Z,0.50975341
2025-04-14T00:00:00Z,0.50423843
2025-04-13T00:00:00Z,0.49678758
2025-04-12T00:00:00Z,0.48819209
2025-04-11T00:00:00Z,0.49143782
2025-04-10T00:00:00Z,0.50815564
2025-04-09T00:00:00Z,0.49305901
2025-04-08T00:00:00Z,0.50779629
2025-04-07T00:00:00Z,0.50263914
2025-04-06T00:00:00Z,0.52125416
2025-04-05T00:00:00Z,0.50708375
2025-04-04T00:00:00Z,0.50701275
2025-04-03T00:00:00Z,0.49853074
2025-04-02T00:00:00Z,0.50128599
2025-04-01T00:00:00Z,0.48236832
2025-03-31T00:00:00Z,0.48454379
2025-03-30T00:00:00Z,0.50311746
2025-03-29T00:00:00Z,0.52202065
2025-03-28T00:00:00Z,0.51938197
2025-03-27T00:00:00Z,0.49739726
2025-03-26T00:00:00Z,0.51707596
2025-03-25T00:00:00Z,0.50425538
2025-03-24T00:00:00Z,0.49269738
2025-03-23T00:00:00Z,0.49545533
2025-03-22T00:00:00Z,0.4973406
2025-03-21T00:00:00Z,0.50783565
2025-03-20T00:00:00Z,0.50307776
2025-03-19T00:00:00Z,0.48604742
2025-03-18T00:00:00Z,0.49818767
2025-03-17T00:00:00Z,0.4844887
2025-03-16T00:00:00Z,0.513975
2025-03-15T00:00:00Z,0.49380105
2025-03-14T00:00:00Z,0.50519902
2025-03-13T00:00:00Z,0.49904768
2025-03-12T00:00:00Z,0.5051933
2025-03-11T00:00:00Z,0.50265801
2025-03-10T00:00:00Z,0.50896243
2025-03-09T00:00:00Z,0.52187208
2025-03-08T00:00:00Z,0.50030876
2025-03-07T00:00:00Z,0.50502732
2025-03-06T00:00:00Z,0.50457469
2025-03-05T00:00:00Z,0.50313334
2025-03-04T00:00:00Z,0.50505659
2025-03-03T00:00:00Z,0.51742287
2025-03-02T00:00:00Z,0.49887795
2025-03-01T00:00:00Z,0.50225024
2025-02-28T00:00:00Z,0.51035886
2025-02-27T00:00:00Z,0.50134543
2025-02-26T00:00:00Z,0.51323414
2025-02-25T00:00:00Z,0.50570048
2025-02-24T00:00:00Z,0.53128543
2025-02-23T00:00:00Z,0.48183002
2025-02-22T00:00:00Z,0.47954907
2025-02-21T00:00:00Z,0.50772437
2025-02-20T00:00:00Z,0.49723107
2025-02-19T00:00:00Z,0.50363195
2025-02-18T00:00:00Z,0.50829964
2025-02-17T00:00:00Z,0.49008632
2025-02-16T00:00:00Z,0.5114504
2025-02-15T00:00:00Z,0.51162863
2025-02-14T00:00:00Z,0.48885471
2025-02-13T00:00:00Z,0.5153431
2025-02-12T00:00:00Z,0.4893159
2025-02-11T00:00:00Z,0.50303722
2025-02-10T00:00:00Z,0.50815131
2025-02-09T00:00:00Z,0.50945594
2025-02-08T00:00:00Z,0.51399804
2025-02-07T00:00:00Z,0.50599617
2025-02-06T00:00:00Z,0.51122201
2025-02-05T00:00:00Z,0.49519193
2025-02-04T00:00:00Z,0.51183431
2025-02-03T00:00:00Z,0.51982024
2025-02-02T00:00:00Z,0.53789469
2025-02-01T00:00:00Z,0.52186795
2025-01-31T00:00:00Z,0.48936575
2025-01-30T00:00:00Z,0.49537618
2025-01-29T00:00:00Z,0.50837079
2025-01-28T00:00:00Z,0.51815678
2025-01-27T00:00:00Z,0.52075356
2025-01-26T00:00:00Z,0.51592072
2025-01-25T00:00:00Z,0.50841944
2025-01-24T00:00:00Z,0.5118395
2025-01-23T00:00:00Z,0.50400248
2025-01-22T00:00:00Z,0.52054006
2025-01-21T00:00:00Z,0.50686992
2025-01-20T00:00:00Z,0.51007587
2025-01-19T00:00:00Z,0.51522357
2025-01-18T00:00:00Z,0.52121359
2025-01-17T00:00:00Z,0.49329966
2025-01-16T00:00:00Z,0.51897224
2025-01-15T00:00:00Z,0.48490185
2025-01-14T00:00:00Z,0.50295963
2025-01-13T00:00:00Z,0.52952448
2025-01-12T00:00:00Z,0.50991306
2025-01-11T00:00:00Z,0.51333328
2025-01-10T00:00:00Z,0.49643386
2025-01-09T00:00:00Z,0.51473043
2025-01-08T00:00:00Z,0.52096411
2025-01-07T00:00:00Z,0.53753491
2025-01-06T00:00:00Z,0.5006106
2025-01-05T00:00:00Z,0.52143173
2025-01-04T00:00:00Z,0.50118541
2025-01-03T00:00:00Z,0.4738762
2025-01-02T00:00:00Z,0.49569534
2025-01-01T00:00:00Z,0.51427846
2024-12-31T00:00:00Z,0.49632502
2024-12-30T00:00:00Z,0.50875249
2024-12-29T00:00:00Z,0.51867197
2024-12-28T00:00:00Z,0.47965672
2024-12-27T00:00:00Z,0.49629127
2024-12-26T00:00:00Z,0.51477666
2024-12-25T00:00:00Z,0.51191788
2024-12-24T00:00:00Z,0.5062893
2024-12-23T00:00:00Z,0.4940466
2024-12-22T00:00:00Z,0.51852781
2024-12-21T00:00:00Z,0.5077124
2024-12-20T00:00:00Z,0.51328082
2024-12-19T00:00:00Z,0.53015145
2024-12-18T00:00:00Z,0.52669015
2024-12-17T00:00:00Z,0.53227295
2024-12-16T00:00:00Z,0.50218374
2024-12-15T00:00:00Z,0.49209301
2024-12-14T00:00:00Z,0.53453928
2024-12-13T00:00:00Z,0.50597839
2024-12-12T00:00:00Z,0.49718003
2024-12-11T00:00:00Z,0.49293057
2024-12-10T00:00:00Z,0.52123083
2024-12-09T00:00:00Z,0.54025529
2024-12-08T00:00:00Z,0.52994874
2024-12-07T00:00:00Z,0.50654101
2024-12-06T00:00:00Z,0.4991483
2024-12-05T00:00:00Z,0.51908453
2024-12-04T00:00:00Z,0.50639264
2024-12-03T00:00:00Z,0.53813022
2024-12-02T00:00:00Z,0.52679525
2024-12-01T00:00:00Z,0.51653619
2024-11-30T00:00:00Z,0.50397441
2024-11-29T00:00:00Z,0.50853419
2024-11-28T00:00:00Z,0.52910216
2024-11-27T00:00:00Z,0.50144384
2024-11-26T00:00:00Z,0.53195747
2024-11-25T00:00:00Z,0.50930145
2024-11-24T00:00:00Z,0.52539236
2024-11-23T00:00:00Z,0.51111203
2024-11-22T00:00:00Z,0.5281465
2024-11-21T00:00:00Z,0.50018526
2024-11-20T00:00:00Z,0.52185098
2024-11-19T00:00:00Z,0.53333099
2024-11-18T00:00:00Z,0.50233398
2024-11-17T00:00:00Z,0.52538593
2024-11-16T00:00:00Z,0.51697616
2024-11-15T00:00:00Z,0.50858852
2024-11-14T00:00:00Z,0.51903278
2024-11-13T00:00:00Z,0.52091192
2024-11-12T00:00:00Z,0.51223341
2024-11-11T00:00:00Z,0.50560579
2024-11-10T00:00:00Z,0.51314826
2024-11-09T00:00:00Z,0.49986744
2024-11-08T00:00:00Z,0.50051257
2024-11-07T00:00:00Z,0.50602123
2024-11-06T00:00:00Z,0.48813141
2024-11-05T00:00:00Z,0.49415595
2024-11-04T00:00:00Z,0.50567912
2024-11-03T00:00:00Z,0.50257392
2024-11-02T00:00:00Z,0.53051701
2024-11-01T00:00:00Z,0.51304054
2024-10-31T00:00:00Z,0.54225232
2024-10-30T00:00:00Z,0.51165984
2024-10-29T00:00:00Z,0.5055017
2024-10-28T00:00:00Z,0.48497042
2024-10-27T00:00:00Z,0.48968439
2024-10-26T00:00:00Z,0.49748579
2024-10-25T00:00:00Z,0.52008169
2024-10-24T00:00:00Z,0.49935366
2024-10-23T00:00:00Z,0.52394807
2024-10-22T00:00:00Z,0.52367583
2024-10-21T00:00:00Z,0.53182533
2024-10-20T00:00:00Z,0.48297497
2024-10-19T00:00:00Z,0.52024393
2024-10-18T00:00:00Z,0.49706016
2024-10-17T00:00:00Z,0.50944239
2024-10-16T00:00:00Z,0.49587378
2024-10-15T00:00:00Z,0.51420932
2024-10-14T00:00:00Z,0.4721758
2024-10-13T00:00:00Z,0.51404469
2024-10-12T00:00:00Z,0.4880581
2024-10-11T00:00:00Z,0.48744035
2024-10-10T00:00:00Z,0.50984512
2024-10-09T00:00:00Z,0.52159348
2024-10-08T00:00:00Z,0.49597225
2024-10-07T00:00:00Z,0.50191086
2024-10-06T00:00:00Z,0.49149822
2024-10-05T00:00:00Z,0.51578361
2024-10-04T00:00:00Z,0.49478193
2024-10-03T00:00:00Z,0.50399822
2024-10-02T00:00:00Z,0.50679365
2024-10-01T00:00:00Z,0.52069007
2024-09-30T00:00:00Z,0.5138749
2024-09-29T00:00:00Z,0.51430418
2024-09-28T00:00:00Z,0.51134097
2024-09-27T00:00:00Z,0.49678081
2024-09-26T00:00:00Z,0.49968191
2024-09-25T00:00:00Z,0.51656264
2024-09-24T00:00:00Z,0.50820426
2024-09-23T00:00:00Z,0.49699284
2024-09-22T00:00:00Z,0.50575667
2024-09-21T00:00:00Z,0.4922982
2024-09-20T00:00:00Z,0.49411753
2024-09-19T00:00:00Z,0.49157393
2024-09-18T00:00:00Z,0.50262885
2024-09-17T00:00:00Z,0.49858918
2024-09-16T00:00:00Z,0.5016242
2024-09-15T00:00:00Z,0.53153957
2024-09-14T00:00:00Z,0.53145473
2024-09-13T00:00:00Z,0.47838373
2024-09-12T00:00:00Z,0.50142293
2024-09-11T00:00:00Z,0.5116516
2024-09-10T00:00:00Z,0.50024102
2024-09-09T00:00:00Z,0.49109299
2024-09-08T00:00:00Z,0.49615915
2024-09-07T00:00:00Z,0.50465549
2024-09-06T00:00:00Z,0.52388678
2024-09-05T00:00:00Z,0.51510216
2024-09-04T00:00:00Z,0.50359068
2024-09-03T00:00:00Z,0.51276382
2024-09-02T00:00:00Z,0.48481424
2024-09-01T00:00:00Z,0.51654753
2024-08-31T00:00:00Z,0.49485309
2024-08-30T00:00:00Z,0.49932262
2024-08-29T00:00:00Z,0.50472744
2024-08-28T00:00:00Z,0.50501298
2024-08-27T00:00:00Z,0.53142732
2024-08-26T00:00:00Z,0.52251313
2024-08-25T00:00:00Z,0.49996219
2024-08-24T00:00:00Z,0.50761891
2024-08-23T00:00:00Z,0.49023029
2024-08-22T00:00:00Z,0.50468593
2024-08-21T00:00:00Z,0.50952925
2024-08-20T00:00:00Z,0.5066855
2024-08-19T00:00:00Z,0.49853676
2024-08-18T00:00:00Z,0.50154219
2024-08-17T00:00:00Z,0.49330896
2024-08-16T00:00:00Z,0.50275759
2024-08-15T00:00:00Z,0.51568014
2024-08-14T00:00:00Z,0.50361685
2024-08-13T00:00:00Z,0.51463609
2024-08-12T00:00:00Z,0.49764246
2024-08-11T00:00:00Z,0.50857449
2024-08-10T00:00:00Z,0.49933113
2024-08-09T00:00:00Z,0.50797967
2024-08-08T00:00:00Z,0.48202043
2024-08-07T00:00:00Z,0.50682561
2024-08-06T00:00:00Z,0.49832825
2024-08-05T00:00:00Z,0.51417964
2024-08-04T00:00:00Z,0.52995069
2024-08-03T00:00:00Z,0.52604656
2024-08-02T00:00:00Z,0.52620975
2024-08-01T00:00:00Z,0.51504255
2024-07-31T00:00:00Z,0.50949738
2024-07-30T00:00:00Z,0.51958265
2024-07-29T00:00:00Z,0.49887001
2024-07-28T00:00:00Z,0.50517644
2024-07-27T00:00:00Z,0.51707509
2024-07-26T00:00:00Z,0.49647155
2024-07-25T00:00:00Z,0.51816583
2024-07-24T00:00:00Z,0.52645779
2024-07-23T00:00:00Z,0.50523312
2024-07-22T00:00:00Z,0.52487667
2024-07-21T00:00:00Z,0.50582974
2024-07-20T00:00:00Z,0.49960033
2024-07-19T00:00:00Z,0.4998316
2024-07-18T00:00:00Z,0.50553752
2024-07-17T00:00:00Z,0.50788739
2024-07-16T00:00:00Z,0.51102933
2024-07-15T00:00:00Z,0.48031883
2024-07-14T00:00:00Z,0.49466459
2024-07-13T00:00:00Z,0.4962359
2024-07-12T00:00:00Z,0.50539514
2024-07-11T00:00:00Z,0.49810949
2024-07-10T00:00:00Z,0.49232234
2024-07-09T00:00:00Z,0.50024094
2024-07-08T00:00:00Z,0.50819354
2024-07-07T00:00:00Z,0.51354548
2024-07-06T00:00:00Z,0.48160022
2024-07-05T00:00:00Z,0.52078042
2024-07-04T00:00:00Z,0.52141815
2024-07-03T00:00:00Z,0.53127806
2024-07-02T00:00:00Z,0.50976878
2024-07-01T00:00:00Z,0.50270572
2024-06-30T00:00:00Z,0.4878946
2024-06-29T00:00:00Z,0.50401508
2024-06-28T00:00:00Z,0.51875791
2024-06-27T00:00:00Z,0.49137454
2024-06-26T00:00:00Z,0.50081283
2024-06-25T00:00:00Z,0.49384919
2024-06-24T00:00:00Z,0.52113504
2024-06-23T00:00:00Z,0.53613087
2024-06-22T00:00:00Z,0.51456299
2024-06-21T00:00:00Z,0.51241848
2024-06-20T00:00:00Z,0.50536956
2024-06-19T00:00:00Z,0.49215578
2024-06-18T00:00:00Z,0.51622786
2024-06-17T00:00:00Z,0.51239379
2024-06-16T00:00:00Z,0.48993168
