Datetime,Open,High,Low,Close,Volume
2026-03-18T00:00:00Z,2318.06304497,2350.59428889,2153.14121087,2203.32204118,851548.6671198427
2026-03-17T00:00:00Z,2352.79001916,2376.86188038,2294.26371499,2317.8853882,860894.5446904165
2026-03-16T00:00:00Z,2178.6221953,2386.05756778,2165.04403705,2353.03410847,1366250.3731317362
2026-03-15T00:00:00Z,2096.57509292,2203.01156642,2083.66443544,2178.44118269,486383.5272920782
2026-03-14T00:00:00Z,2092.0767633,2106.14268203,2062.20349637,2096.60528951,271403.4462119082
2026-03-13T00:00:00Z,2073.52649184,2210.13723078,2070.18546576,2092.52999785,1087880.3265647106
2026-03-12T00:00:00Z,2052.26925007,2095.7621244,2017.75388332,2073.96668172,718847.7591289065
2026-03-11T00:00:00Z,2036.6656031,2086.0507493,2007.21638676,2052.17151812,649289.2113767781
2026-03-10T00:00:00Z,1993.57909818,2088.70717592,1991.85320262,2036.68760385,819325.595990712
2026-03-09T00:00:00Z,1936.96139436,2054.07949707,1929.47392781,1993.33420092,924808.8057862144
2026-03-08T00:00:00Z,1969.33404258,1992.70011212,1913.14699627,1937.07580217,689811.8842485624
2026-03-07T00:00:00Z,1978.73138618,1995.95691358,1947.84422871,1969.02039735,330749.7531873258
2026-03-06T00:00:00Z,2072.95311472,2093.29234748,1955.77443402,1978.78066431,781691.7676472317
2026-03-05T00:00:00Z,2127.55960845,2164.13219625,2054.67746309,2072.96255581,836754.6908765134
2026-03-04T00:00:00Z,1983.5349435,2200.16316539,1944.72152141,2127.76093551,1311116.464343964
2026-03-03T00:00:00Z,2027.81928729,2042.32457557,1928.60684789,1982.79589786,882500.1908443425
2026-03-02T00:00:00Z,1940.32012067,2090.39612011,1920.28325078,2027.25355217,1079493.377173678
2026-03-01T00:00:00Z,1965.88636882,2056.20080639,1907.76405939,1940.05419152,911189.3350010046
2026-02-28T00:00:00Z,1931.53094551,1986.25669708,1836.56559375,1964.61398902,817994.4370723815
2026-02-27T00:00:00Z,2027.64066084,2065.12912016,1887.07056223,1931.12586623,845213.7257483111
2026-02-26T00:00:00Z,2059.64384037,2085.28458649,1976.23690256,2027.63262923,847263.2173487378
2026-02-25T00:00:00Z,1853.29520662,2150.44095709,1846.3406367,2058.58687145,1340028.7214219798
2026-02-24T00:00:00Z,1857.200258,1871.12538109,1798.33998535,1853.24178332,826675.1202148873
2026-02-23T00:00:00Z,1957.1379241,1957.9051844,1836.98633336,1855.57612122,1055601.353509056
2026-02-22T00:00:00Z,1972.82678674,1982.65919034,1934.34436099,1957.23069818,275801.2431749113
2026-02-21T00:00:00Z,1969.11622864,1996.25824679,1955.40803489,1972.75389889,294652.06123682123
2026-02-20T00:00:00Z,1950.20139814,1980.82407994,1922.40957117,1969.56328278,710644.7474139632
2026-02-19T00:00:00Z,1955.14017196,1986.99719831,1905.75133829,1950.05134141,584809.0538678818
2026-02-18T00:00:00Z,1991.72862568,2039.37901497,1922.71722002,1955.09422825,704877.7845157622
2026-02-17T00:00:00Z,1997.72541978,2015.80984422,1942.12885568,1990.69499949,685904.4791854706
2026-02-16T00:00:00Z,1965.42410771,2023.21449903,1938.68623456,1997.29738898,568196.8328840692
2026-02-15T00:00:00Z,2085.39015025,2103.67150059,1927.80601978,1965.43891547,1109438.1075935892
2026-02-14T00:00:00Z,2047.51122043,2107.98544051,2041.18892117,2085.37191452,397707.4759738823
2026-02-13T00:00:00Z,1946.21658172,2072.43845734,1923.17650938,2047.50878941,900621.5535224582
2026-02-12T00:00:00Z,1939.81114833,2000.11387556,1895.71855727,1948.18303772,770590.468860117
2026-02-11T00:00:00Z,2021.40732043,2031.0832479,1901.78111622,1939.66850247,1040333.3985293343
2026-02-10T00:00:00Z,2104.96359125,2125.15740422,1988.4051759,2021.67003848,1008556.4838476661
2026-02-09T00:00:00Z,2088.49962527,2157.86886824,2007.21983857,2105.5493948,1025011.177676189
2026-02-08T00:00:00Z,2087.83568452,2152.6845965,2064.66739619,2088.4853251,706702.4266941296
2026-02-07T00:00:00Z,2062.1324391,2123.22954655,1994.33133772,2086.17985378,1757635.106064532
2026-02-06T00:00:00Z,1824.2061813,2095.31761053,1747.7152663,2064.40377217,2885728.5347748045
2026-02-05T00:00:00Z,2143.78218799,2170.65988114,1814.96374393,1823.36109555,2953440.3844368164
2026-02-04T00:00:00Z,2230.31876344,2292.72580217,2072.98774256,2143.37158474,1871708.3736002094
2026-02-03T00:00:00Z,2346.73014239,2358.52158979,2107.28333478,2231.22716313,1872476.7372970132
2026-02-02T00:00:00Z,2269.12593991,2396.06830609,2154.69298307,2344.99994695,1889011.0841204503
2026-02-01T00:00:00Z,2450.82900644,2475.6147108,2219.94113869,2270.33409574,1463914.1365548149
2026-01-31T00:00:00Z,2702.83540927,2711.02246878,2239.3399525,2451.71160722,1785284.6414711995
2026-01-30T00:00:00Z,2817.78690111,2825.02384492,2632.07916691,2703.27629338,1271278.714182433
2026-01-29T00:00:00Z,3006.06152125,3009.05331596,2751.1777282,2821.15528348,905191.3104190235
2026-01-28T00:00:00Z,3022.80309347,3043.94369261,2980.08836319,3005.89869854,514678.0544120756
2026-01-27T00:00:00Z,2926.79919763,3032.50302259,2895.48968604,3023.67085028,679872.9089820941
2026-01-26T00:00:00Z,2814.08697848,2948.14968297,2810.17758665,2927.43435879,771860.6610226362
2026-01-25T00:00:00Z,2951.24086389,2957.12491589,2775.23684626,2815.29060691,646909.8619690482
2026-01-24T00:00:00Z,2952.47579642,2968.15137112,2939.24905739,2950.99583742,154842.1857780105
2026-01-23T00:00:00Z,2949.9986599,3015.59153669,2888.16554796,2957.20713079,570284.1486702582
2026-01-22T00:00:00Z,2979.33540186,3035.77747014,2904.63802811,2950.63731467,515565.5517602002
2026-01-21T00:00:00Z,2936.61417441,3066.70230367,2864.14495384,2979.58000293,969475.3744485485
2026-01-20T00:00:00Z,3187.30013808,3198.85670919,2912.9831759,2936.33735699,873704.5399362126
2026-01-19T00:00:00Z,3282.6128761,3283.3251448,3163.69244437,3187.50597366,658674.7690234607
2026-01-18T00:00:00Z,3309.13468352,3367.40377209,3277.35865973,3282.69736949,264234.993651937
2026-01-17T00:00:00Z,3294.69297148,3328.61516871,3282.35887153,3308.88718663,199494.0254207932
2026-01-16T00:00:00Z,3317.74539458,3326.06159714,3251.68290162,3294.79644453,416532.3590332915
2026-01-15T00:00:00Z,3354.46070561,3383.10787483,3272.89422166,3317.58092816,679791.2329796477
2026-01-14T00:00:00Z,3323.53191007,3402.512137,3278.34641403,3354.12375464,909926.1514516927
2026-01-13T00:00:00Z,3091.8263884,3371.93686497,3088.14341169,3322.96903973,760972.3051272911
2026-01-12T00:00:00Z,3119.34993436,3173.73078777,3061.94925573,3091.92003281,507435.31052154227
2026-01-11T00:00:00Z,3082.59395681,3142.57103876,3080.37349289,3119.33878062,234417.82701467097
2026-01-10T00:00:00Z,3084.70967746,3100.89381713,3074.45934488,3083.62136321,129095.64091667857
2026-01-09T00:00:00Z,3103.90142418,3147.39868289,3055.74679857,3084.19405136,455127.9326438338
2026-01-08T00:00:00Z,3166.21421635,3181.290558,3050.9345592,3103.76344678,558222.1366600201
2026-01-07T00:00:00Z,3295.32676825,3295.47775634,3122.17710238,3165.65552685,546569.1933711908
2026-01-06T00:00:00Z,3224.28505231,3305.63280334,3179.48240323,3294.01602324,671203.2435667224
2026-01-05T00:00:00Z,3143.1298892,3265.25019222,3132.94350768,3224.69393097,657474.677123421
2026-01-04T00:00:00Z,3125.89147392,3166.42615633,3116.85476611,3142.85063835,300286.3530358698
2026-01-03T00:00:00Z,3123.99754812,3136.08120647,3074.80012112,3125.49500205,238955.53883042335
2026-01-02T00:00:00Z,3000.20803702,3148.70564321,2989.28600158,3124.15527613,683820.7201546432
2026-01-01T00:00:00Z,2972.75496298,3007.63259974,2930.22534027,3000.00242956,209212.81345624232
2025-12-31T00:00:00Z,2974.62437027,3024.46969735,2958.14041315,2966.91592315,384488.020063857
2025-12-30T00:00:00Z,2934.55640596,3005.90050486,2915.36188207,2970.19240291,524651.5280612786
2025-12-29T00:00:00Z,2948.78045632,3053.95177614,2906.93611504,2934.6417928,797084.8817799666
2025-12-28T00:00:00Z,2950.99933765,2959.31367987,2922.33264539,2948.74260127,192175.56040998164
2025-12-27T00:00:00Z,2925.6928633,2960.58108244,2915.71340134,2946.67449251,155296.6726801711
2025-12-26T00:00:00Z,2903.94749899,2993.37180871,2892.54914505,2925.59685181,513785.14380378916
2025-12-25T00:00:00Z,2945.19931364,2969.25943354,2889.64821351,2902.32962994,300304.51502193644
2025-12-24T00:00:00Z,2963.65725387,2976.17290753,2888.27897702,2945.42575746,376314.218535096
2025-12-23T00:00:00Z,3010.29087466,3033.76948518,2898.65532883,2963.01677629,646510.513226341
2025-12-22T00:00:00Z,3001.10396739,3076.28433044,2964.1934505,3007.60205099,536152.9941397568
2025-12-21T00:00:00Z,2976.99789726,3014.43350959,2944.76639999,3001.27270512,293575.6808376203
2025-12-20T00:00:00Z,2978.0002096,2997.12882777,2965.77378777,2976.87757876,165110.05753349225
2025-12-19T00:00:00Z,2826.82703076,3022.77910144,2807.08212986,2977.92998004,848643.5906182249
2025-12-18T00:00:00Z,2832.84384084,3000.1638396,2774.9396489,2826.82082233,977874.7495504896
2025-12-17T00:00:00Z,2961.89657345,3031.23701035,2789.74846483,2835.29145827,884424.2648102309
2025-12-16T00:00:00Z,2964.56632858,2982.76142931,2878.76773616,2961.85164814,647346.5723368917
2025-12-15T00:00:00Z,3063.55189522,3177.43005591,2895.31462857,2964.66459395,902096.2949606223
2025-12-14T00:00:00Z,3116.89201151,3129.63108741,3025.70772805,3063.37611745,430687.18112165184
2025-12-13T00:00:00Z,3085.11987778,3139.96992831,3078.5665591,3114.66409014,232017.38419100567
2025-12-12T00:00:00Z,3237.73879017,3265.87776204,3042.62882436,3085.0772407,729480.2978636597
2025-12-11T00:00:00Z,3324.32300038,3328.41748943,3135.97380692,3236.85619196,818363.7372979625
2025-12-10T00:00:00Z,3318.15590714,3457.90532678,3288.35015344,3324.61814656,841721.5847010154
2025-12-09T00:00:00Z,3124.4712571,3398.21692666,3092.72977496,3318.30348952,929766.8274798143
2025-12-08T00:00:00Z,3060.28202676,3181.32216238,3040.85354387,3124.41903407,699586.1285995479
2025-12-07T00:00:00Z,3038.57764434,3150.22894293,2908.91329983,3061.02855212,596455.1314826782
2025-12-06T00:00:00Z,3022.07660078,3069.21391193,3012.649366,3038.87507131,237310.45807659853
2025-12-05T00:00:00Z,3134.06878598,3193.37359778,2983.84696152,3021.95987734,823246.5969697202
2025-12-04T00:00:00Z,3189.13007385,3241.11607325,3067.14767537,3133.58085616,788009.9627361782
2025-12-03T00:00:00Z,2997.52211901,3216.29201359,2987.17480422,3189.38058526,925802.5879377939
2025-12-02T00:00:00Z,2798.61097101,3034.99362627,2781.65770864,2996.76201647,757135.1161746685
2025-12-01T00:00:00Z,2992.40131893,3000.3731788,2716.55643451,2798.71241177,1160330.011222663
2025-11-30T00:00:00Z,2989.78127906,3054.75100805,2975.88415557,2991.42232093,267907.2833302476
2025-11-29T00:00:00Z,3031.22516677,3053.16145088,2965.08894843,2989.7901177,340019.63705595356
2025-11-28T00:00:00Z,3014.59390913,3099.92478458,2993.45316857,3031.2214653,607756.5161595573
2025-11-27T00:00:00Z,3026.00507935,3072.56032431,2986.05498845,3014.89502835,447264.036512392
2025-11-26T00:00:00Z,2958.09347814,3044.58439809,2889.23690116,3026.03028162,600396.6846294764
2025-11-25T00:00:00Z,2954.2009815,2979.65275297,2855.65702399,2958.0602962,681206.6677683291
2025-11-24T00:00:00Z,2801.10488163,2990.5977825,2763.19868176,2956.27984538,1006558.2927681521
2025-11-23T00:00:00Z,2768.2515759,2856.79650622,2766.70497382,2804.55373075,580609.8557275297
2025-11-22T00:00:00Z,2768.57433644,2800.78332249,2702.70059989,2769.14643099,412321.506284047
2025-11-21T00:00:00Z,2830.39864668,2887.59269598,2620.88543939,2763.95674392,1715762.2835998372
2025-11-20T00:00:00Z,3022.35377449,3063.94285998,2788.27484297,2830.79382542,1295509.8265366629
2025-11-19T00:00:00Z,3128.87320178,3129.44832486,2869.91593649,3022.33504806,1141281.0234503031
2025-11-18T00:00:00Z,3032.39350182,3171.70601906,2894.26258059,3122.18825144,1098402.1834746755
2025-11-17T00:00:00Z,3101.07606811,3225.01119892,2957.87730556,3027.85326908,1105549.504955797
2025-11-16T00:00:00Z,3165.77865911,3246.77914206,3010.89739101,3092.28404536,779430.9550549759
2025-11-15T00:00:00Z,3116.75624966,3234.67379807,3115.09040994,3165.89350674,461310.3618796307
2025-11-14T00:00:00Z,3229.29209334,3256.53101663,3069.85006234,3111.27521446,1310139.796854661
2025-11-13T00:00:00Z,3414.06900602,3567.02094305,3153.92518661,3229.39966119,1414302.6061879545
2025-11-12T00:00:00Z,3418.80064072,3588.66998089,3371.27079157,3414.13399953,784374.582704506
2025-11-11T00:00:00Z,3566.35198547,3648.23124057,3403.58510533,3416.19194115,909267.5829072754
2025-11-10T00:00:00Z,3584.10705991,3658.61659137,3505.95608491,3566.32717413,855486.4309623928
2025-11-09T00:00:00Z,3400.72830414,3622.45274846,3358.52277303,3582.5380346,669744.1422761796
2025-11-08T00:00:00Z,3434.63022274,3485.77777731,3354.71231314,3400.30465127,465246.28457351454
2025-11-07T00:00:00Z,3313.65881053,3473.55931519,3177.51413458,3434.28153465,1099312.6400048817
2025-11-06T00:00:00Z,3425.62561425,3458.14330565,3243.71380052,3314.4922375,906804.2806197604
2025-11-05T00:00:00Z,3286.846303,3481.20538165,3167.68412602,3423.85560371,1252840.82031602
2025-11-04T00:00:00Z,3602.58924646,3654.72528139,3055.38743738,3286.30143797,2198336.3777892087
2025-11-03T00:00:00Z,3905.95760619,3916.19081809,3557.64073522,3602.82427975,1237225.7469894502
2025-11-02T00:00:00Z,3872.21454646,3916.83054875,3838.03999427,3905.88383393,296941.32152900164
2025-11-01T00:00:00Z,3846.78486301,3912.26629274,3829.16865289,3872.98714104,226036.1356494578
2025-10-31T00:00:00Z,3804.19936202,3903.77246638,3795.81286081,3853.661835,721602.6301865793
2025-10-30T00:00:00Z,3903.54628537,3952.65212929,3679.07791821,3804.12258109,873222.4190115789
2025-10-29T00:00:00Z,3979.68827303,4039.45585329,3841.45264624,3905.61155254,754494.1219285283
2025-10-28T00:00:00Z,4120.00245359,4175.07779017,3931.31192157,3981.44724533,704718.0319415049
2025-10-27T00:00:00Z,4158.66965432,4253.70592773,4094.96194189,4120.04550089,752135.8200703168
2025-10-26T00:00:00Z,3954.36996861,4179.02086981,3918.94131556,4158.47764913,476069.9771973947
2025-10-25T00:00:00Z,3935.46367234,3969.50265401,3912.68195177,3953.86669831,187282.3918691503
2025-10-24T00:00:00Z,3857.9736231,4027.90774316,3848.19731604,3936.66142569,636110.9013029085
2025-10-23T00:00:00Z,3806.19924018,3936.17074896,3797.15880016,3859.11504954,744910.0779772516
2025-10-22T00:00:00Z,3874.64116039,3894.63906117,3709.77854331,3806.41631571,922532.8937398463
2025-10-21T00:00:00Z,3981.40675271,4114.33681022,3840.78447226,3874.28176903,967712.0628966363
2025-10-20T00:00:00Z,3984.00306763,4086.18071967,3909.76769136,3980.37052766,753840.4249559023
2025-10-19T00:00:00Z,3890.0258627,4035.714801,3831.73920711,3983.75148047,672804.1847447553
2025-10-18T00:00:00Z,3832.88418117,3929.12984294,3821.86981994,3895.91027561,367296.66813126364
2025-10-17T00:00:00Z,3894.96774785,3957.84454137,3679.75482845,3837.74922422,1241352.2237089786
2025-10-16T00:00:00Z,3991.24147819,4088.27274319,3830.67306655,3894.91335069,998679.343211145
2025-10-15T00:00:00Z,4126.41811396,4219.97703144,3927.81918198,3991.49346925,960810.271536597
2025-10-14T00:00:00Z,4244.88331966,4267.40460701,3892.66992208,4126.60339968,1565701.076480891
2025-10-13T00:00:00Z,4156.22183522,4298.13698413,4046.51235084,4244.87225677,975293.2326593185
2025-10-12T00:00:00Z,3750.61910602,4200.65452583,3701.37265875,4156.17153711,1270903.7454337904
2025-10-11T00:00:00Z,3832.54229909,3886.05034851,3647.23923537,3750.68723676,1190046.643651446
2025-10-10T00:00:00Z,4369.61505219,4395.82470498,3409.78423481,3833.51027093,2428182.690194488
2025-10-09T00:00:00Z,4527.83519371,4533.93336235,4266.6780295,4369.76996971,818661.2489925802
2025-10-08T00:00:00Z,4449.47592412,4558.79141404,4415.77110131,4526.36566115,653774.4889376821
2025-10-07T00:00:00Z,4685.62757347,4756.7079903,4431.61528592,4449.48342025,1007503.9744773199
2025-10-06T00:00:00Z,4514.98662828,4738.23862082,4489.64575561,4685.68095946,791282.4063534546
2025-10-05T00:00:00Z,4488.23013283,4618.37193748,4468.40343539,4514.96207303,679117.3764059625
2025-10-04T00:00:00Z,4514.79123314,4520.36340463,4441.24164742,4487.96752554,324912.08157120884
2025-10-03T00:00:00Z,4487.12281964,4594.5997422,4430.62796425,4515.48597911,883252.4564596144
2025-10-02T00:00:00Z,4349.65912647,4522.15150502,4334.15402402,4486.23222351,802657.9171328763
2025-10-01T00:00:00Z,4145.8765525,4360.06920021,4122.88348253,4349.63976281,782949.4768433884
2025-09-30T00:00:00Z,4216.49132952,4246.98676071,4091.84817452,4145.37743426,628653.2987760187
2025-09-29T00:00:00Z,4149.95302209,4242.7250938,4085.2721271,4216.62385115,612432.727477348
2025-09-28T00:00:00Z,4020.14978188,4150.00230223,3972.91447466,4142.71303302,382522.0105363951
2025-09-27T00:00:00Z,4033.75646904,4040.89461798,3975.83380411,4020.08684445,279011.2638264684
2025-09-26T00:00:00Z,3875.81198241,4072.40809885,3868.87732827,4039.73006894,930191.3181155649
2025-09-25T00:00:00Z,4153.78113546,4163.12642069,3819.684488,3875.46049871,1583175.0665793738
2025-09-24T00:00:00Z,4164.87806619,4247.13605379,4077.33721341,4153.60794325,557362.666244814
2025-09-23T00:00:00Z,4202.75095707,4233.02227051,4119.30130508,4165.17623249,530882.2351888447
2025-09-22T00:00:00Z,4446.47020234,4458.0478532,4050.01914062,4201.72532889,1246589.800526882
2025-09-21T00:00:00Z,4481.80392926,4502.50350921,4444.86797571,4446.40465443,266221.47734137974
2025-09-20T00:00:00Z,4471.43925497,4511.04321129,4456.09710011,4482.09870006,215324.6902664447
2025-09-19T00:00:00Z,4588.9081926,4621.83720609,4436.71164937,4472.04977816,534587.2395346735
2025-09-18T00:00:00Z,4592.05304709,4646.79676069,4554.45177079,4588.82258859,527795.4761243339
2025-09-17T00:00:00Z,4502.33570479,4627.39382836,4413.9082215,4591.76524673,839689.6033088462
2025-09-16T00:00:00Z,4524.35255026,4541.10830384,4424.27081027,4502.36059232,584893.8929219337
2025-09-15T00:00:00Z,4606.12720881,4676.99392066,4466.46926488,4524.41608332,667205.2159879085
2025-09-14T00:00:00Z,4668.70993559,4694.13414128,4579.34881691,4613.28933266,446225.88758242835
2025-09-13T00:00:00Z,4715.01258053,4769.86699429,4606.70670534,4668.89880698,574241.1294837726
2025-09-12T00:00:00Z,4460.26744754,4749.06941141,4451.85178535,4714.86839947,869020.4133514296
2025-09-11T00:00:00Z,4350.23299926,4481.13591081,4338.80128542,4461.12266435,745938.6700077268
2025-09-10T00:00:00Z,4309.95693368,4454.02297504,4284.9813873,4350.0896715,805288.0112543483
2025-09-09T00:00:00Z,4306.1072442,4381.59023127,4272.37953109,4309.11766025,631747.3463577564
2025-09-08T00:00:00Z,4305.89697525,4384.11707825,4279.08471517,4305.96051175,647457.2432545751
2025-09-07T00:00:00Z,4274.37255778,4336.21623841,4270.53494055,4305.73293207,259998.5891418096
2025-09-06T00:00:00Z,4306.93154847,4328.67527001,4238.88654905,4273.92817534,306346.83121035784
2025-09-05T00:00:00Z,4300.05992727,4491.48407627,4255.20547292,4307.50777481,1064913.5700026085
2025-09-04T00:00:00Z,4454.12511794,4483.73232758,4267.13253618,4298.04032748,793443.7453605962
2025-09-03T00:00:00Z,4327.92383393,4492.51582289,4283.08871558,4451.91376377,780286.4467068055
2025-09-02T00:00:00Z,4314.6952446,4421.6288205,4260.28303467,4326.40796463,843821.5931424174
2025-09-01T00:00:00Z,4398.06253156,4495.24484191,4210.42903278,4316.69573114,790085.4266284388
2025-08-31T00:00:00Z,4374.48611397,4498.99933045,4372.90671858,4398.30763603,536753.1043030802
2025-08-30T00:00:00Z,4361.18556802,4415.64265492,4257.71150924,4374.1067722,497019.1330232016
2025-08-29T00:00:00Z,4518.09489907,4518.44194629,4269.04556259,4360.21309147,1109462.6537515537
2025-08-28T00:00:00Z,4506.83512986,4639.31932591,4429.16087946,4511.45652067,792361.0684751543
2025-08-27T00:00:00Z,4601.64283144,4665.89281254,4407.29466387,4506.65758608,1001730.945565013
2025-08-26T00:00:00Z,4377.33683087,4638.74163977,4311.30153159,4603.71412931,1231632.8199070923
2025-08-25T00:00:00Z,4785.19386061,4803.52670785,4334.3286375,4376.96428196,1608461.3829407599
2025-08-24T00:00:00Z,4776.43110048,4960.89098129,4708.83285379,4784.9819272,1226843.858894484
2025-08-23T00:00:00Z,4829.91196918,4830.65608217,4664.92369816,4776.3993201,749293.1614876417
2025-08-22T00:00:00Z,4224.23049225,4888.63262551,4207.18980497,4830.43325752,2083604.636934109
2025-08-21T00:00:00Z,4336.01933359,4346.4712117,4203.33983536,4224.07916386,709315.112514102
2025-08-20T00:00:00Z,4076.08824858,4379.00338422,4060.74157745,4336.29996833,1189166.3782087343
2025-08-19T00:00:00Z,4315.09920045,4359.47429842,4066.61157079,4075.28585832,1353714.236083387
2025-08-18T00:00:00Z,4475.09081161,4484.45723676,4227.52411877,4315.02636053,1343577.7188652086
2025-08-17T00:00:00Z,4424.77040187,4577.91867424,4397.72012478,4477.6737218,644597.9843347755
2025-08-16T00:00:00Z,4442.13038703,4493.50173414,4375.28737548,4424.93384293,534230.490531415
2025-08-15T00:00:00Z,4550.28913177,4674.00127195,4370.17764482,4442.13062068,1349277.5275740768
2025-08-14T00:00:00Z,4750.88119922,4788.34255824,4451.05529988,4550.24465447,2000967.2166624242
2025-08-13T00:00:00Z,4588.8064361,4785.51372095,4563.57030262,4750.61434573,1540615.5577519678
2025-08-12T00:00:00Z,4224.05150094,4638.62414005,4218.98460308,4589.74921903,1540273.45660906
2025-08-11T00:00:00Z,4251.38100689,4367.67271326,4165.3434393,4223.91299779,1235768.3708340789
2025-08-10T00:00:00Z,4261.97818419,4334.2109076,4153.92881944,4251.59816025,813723.975961119
2025-08-09T00:00:00Z,4013.32740536,4326.50357857,4006.92037714,4262.04074706,1158158.6933935434
2025-08-08T00:00:00Z,3911.09625232,4071.51075414,3880.29384623,4010.85561012,1314060.2981593949
2025-08-07T00:00:00Z,3683.75214942,3929.67855292,3648.11680675,3910.91864672,1078865.4119462157
2025-08-06T00:00:00Z,3611.49777085,3699.49857812,3563.83182282,3683.60895425,627637.6042796166
2025-08-05T00:00:00Z,3720.37312117,3721.79428894,3545.40671977,3611.56604417,805839.2260921822
2025-08-04T00:00:00Z,3497.12260145,3737.30378768,3492.36833525,3720.75759779,798168.9325237862
2025-08-03T00:00:00Z,3393.15422067,3566.57413147,3353.79861292,3497.44256595,474439.76816911483
2025-08-02T00:00:00Z,3486.22599093,3539.31187735,3367.4459966,3392.68658355,824814.0683992455
2025-08-01T00:00:00Z,3698.06403388,3726.76197457,3431.74409858,3486.33135057,1335651.667806157
2025-07-31T00:00:00Z,3809.70608727,3882.33150798,3685.99320466,3703.06244668,828885.6602311628
2025-07-30T00:00:00Z,3796.98004401,3833.62525531,3675.43751015,3809.55562422,870322.760432994
2025-07-29T00:00:00Z,3801.58131184,3886.17797064,3718.55055457,3793.30241767,979434.14727028
2025-07-28T00:00:00Z,3873.88722382,3943.64949244,3753.97153606,3799.81868726,996562.3072828101
2025-07-27T00:00:00Z,3742.55967505,3880.67451524,3733.30098772,3873.21385175,542376.8490022796
2025-07-26T00:00:00Z,3725.94302182,3795.72614971,3698.00671024,3742.31152511,484175.4835388177
2025-07-25T00:00:00Z,3708.95798687,3746.90255446,3573.66947516,3725.15584122,1036950.6007114102
2025-07-24T00:00:00Z,3630.37134797,3773.17178213,3509.05968982,3708.47618328,1071839.202072089
2025-07-23T00:00:00Z,3748.10294999,3765.6104715,3529.07304212,3629.64002311,1088235.891421708
2025-07-22T00:00:00Z,3763.784565,3800.811252,3617.51119395,3748.06010096,1166292.2490385114
2025-07-21T00:00:00Z,3758.32429202,3859.86630169,3702.47114262,3763.81447044,1069732.2943498695
2025-07-20T00:00:00Z,3593.64079526,3825.65601363,3581.05289542,3758.17002893,1079615.2461724796
2025-07-19T00:00:00Z,3549.42599159,3610.64025268,3509.41244898,3594.11639178,495604.88971734146
2025-07-18T00:00:00Z,3479.37312174,3676.66278424,3460.95469332,3549.01050194,1617695.119128401
2025-07-17T00:00:00Z,3372.08755915,3525.68579942,3310.22888358,3479.15053553,1395152.746507369
2025-07-16T00:00:00Z,3139.51559853,3425.86396558,3101.07150906,3372.08910922,1504684.1996494005
2025-07-15T00:00:00Z,3014.13373409,3144.46997103,2932.94155384,3139.88076962,1117427.781694875
2025-07-14T00:00:00Z,2971.36448709,3081.94265433,2963.75905457,3014.03547174,1118355.0399816704
2025-07-13T00:00:00Z,2941.61211839,3021.32174846,2933.69037903,2971.43028556,537543.6782734101
