date,timestamp_utc,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
2017-12-17,2017-12-17T23:00:00Z,1521.6775000000016,1521.6775000000016,151.08000000000175,151.08000000000175,53763.87804825,,,,,
2017-12-18,2017-12-18T23:00:00Z,186.1525000000001,660.8525000000009,186.1525000000001,505.1899999999987,71126.17363502,,,,,
2017-12-19,2017-12-19T23:00:00Z,51.93999999999869,1323.6900000000005,51.93999999999869,594.8349999999991,102977.98705688,,,,,
2017-12-20,2017-12-20T23:00:00Z,-44.41749999999956,201.0750000000008,-254.70249999999945,-254.70249999999945,66295.60001969,,,,,
2017-12-21,2017-12-21T23:00:00Z,9.225000000000364,1421.0175,9.225000000000364,111.38500000000022,215548.18011499,,,,,
2017-12-24,2017-12-24T23:00:00Z,-88.54249999999956,-15.170000000000073,-200.73250000000007,-15.170000000000073,48725.95973535,,,,,
2017-12-26,2017-12-26T23:00:00Z,-144.8724999999995,38.56999999999971,-709.2150000000001,-709.2150000000001,54131.49073738,,,,,
2017-12-27,2017-12-27T23:00:00Z,-253.72750000000087,-201.82749999999945,-744.3724999999995,-744.3724999999995,64591.72575905,,,,,
2017-12-28,2017-12-28T23:00:00Z,-520.4274999999998,-0.2099999999991268,-520.4274999999998,-0.2099999999991268,42670.1662509,,,,,
2017-12-31,2017-12-31T23:00:00Z,525.3225000000002,525.3225000000002,-25.625,84.36499999999978,55472.57532526,,,,,
2018-01-02,2018-01-02T23:00:00Z,131.35750000000007,131.35750000000007,-170.86499999999978,-170.86499999999978,42153.69541791,,,,,
2018-01-03,2018-01-03T23:00:00Z,-221.1375000000008,11.510000000000218,-288.8125,-288.8125,51713.17441558,,,,,
2018-01-04,2018-01-04T23:00:00Z,-103.81500000000052,22.30500000000029,-365.8774999999987,-365.8774999999987,55214.06480641,,,,,
2018-01-07,2018-01-07T23:00:00Z,271.1875,271.1875,-94.08499999999913,-94.08499999999913,57333.75437196,,,,,
2018-01-08,2018-01-08T23:00:00Z,-322.65749999999935,280.33749999999964,-322.65749999999935,280.33749999999964,40871.97351428,,,,,
2018-01-09,2018-01-09T23:00:00Z,-62.63999999999942,-16.75250000000051,-458.0475000000006,-458.0475000000006,55023.11270257,,,,,
2018-01-10,2018-01-10T23:00:00Z,-402.8875000000007,45.73500000000058,-402.8875000000007,45.73500000000058,62644.39855115,,,,,
2018-01-11,2018-01-11T23:00:00Z,-340.7049999999999,215.08250000000044,-340.7049999999999,215.08250000000044,37705.67951516,,,,,
2018-01-14,2018-01-14T23:00:00Z,5.959999999999127,1109.3449999999991,-312.1399999999994,-312.1399999999994,134201.05637251,,,,,
2018-01-16,2018-01-16T23:00:00Z,-284.22249999999985,80.75,-284.22249999999985,-259.1375000000007,143783.65553252,,,,,
