date,timestamp_utc,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
2025-05-08,2025-05-08T22:00:00Z,161.75,176.45,161.15,172.5,322,873,,,,
2025-05-11,2025-05-11T22:00:00Z,173.15,181.25,170.5,171.75,372,893,,,,
2025-05-12,2025-05-12T22:00:00Z,175.1,185.2,167.15,182.95,699,1039,,,,
2025-05-13,2025-05-13T22:00:00Z,183.1,185.15,174.9,177.65,849,1027,,,,
2025-05-14,2025-05-14T22:00:00Z,176.55,178.35,167.9,170.15,317,1002,,,,
2025-05-15,2025-05-15T22:00:00Z,168.05,174.55,168.0,172.15,302,1059,,,,
2025-05-18,2025-05-18T22:00:00Z,168.0,174.1,159.55,167.05,302,1137,,,,
2025-05-19,2025-05-19T22:00:00Z,168.1,173.5,165.05,168.75,475,1127,,,,
2025-05-20,2025-05-20T22:00:00Z,168.7,175.5,166.6,171.9,438,966,,,,
2025-05-21,2025-05-21T22:00:00Z,172.0,180.85,172.0,178.4,905,805,,,,
2025-05-22,2025-05-22T22:00:00Z,178.2,188.25,174.35,179.55,1132,600,,,,
2025-05-25,2025-05-25T22:00:00Z,173.35,179.85,172.1,177.15,1147,454,,,,
2025-05-27,2025-05-27T22:00:00Z,178.6,178.6,170.5,170.75,400,1264,,,,
2025-05-28,2025-05-28T22:00:00Z,172.0,176.25,167.7,168.15,131,1264,,,,
2025-05-29,2025-05-29T22:00:00Z,169.05,169.05,157.2,161.5,518,1245,,,,
2025-06-01,2025-06-01T22:00:00Z,157.65,159.75,152.65,154.0,358,1327,,,,
2025-06-02,2025-06-02T22:00:00Z,157.0,163.9,157.0,161.85,262,1381,,,,
2025-06-03,2025-06-03T22:00:00Z,157.25,158.85,155.05,156.45,259,1379,,,,
2025-06-04,2025-06-04T22:00:00Z,155.7,155.9,142.8,146.55,0,1349,,,,
2025-06-05,2025-06-05T22:00:00Z,144.6,152.7,143.65,149.8,275,1401,,,,
2025-06-08,2025-06-08T22:00:00Z,154.6,157.6,150.65,156.6,345,1458,,,,
2025-06-09,2025-06-09T22:00:00Z,159.6,166.5,157.55,164.45,629,1479,,,,
2025-06-10,2025-06-10T22:00:00Z,164.7,168.95,162.55,163.45,664,1564,,,,
2025-06-11,2025-06-11T22:00:00Z,160.7,161.7,153.5,155.4,324,1576,,,,
2025-06-12,2025-06-12T22:00:00Z,152.1,152.1,141.5,145.65,807,1715,,,,
2025-06-15,2025-06-15T22:00:00Z,151.0,159.15,151.0,158.2,480,1697,,,,
2025-06-16,2025-06-16T22:00:00Z,157.4,157.4,146.35,149.3,523,1756,,,,
2025-06-17,2025-06-17T22:00:00Z,147.5,149.65,144.1,145.05,0,1460,,,,
2025-06-18,2025-06-18T22:00:00Z,148.1,149.2,136.2,140.15,1201,1147,,,,
2025-06-22,2025-06-22T22:00:00Z,128.9,142.0,128.85,139.85,2267,1002,,,,
2025-06-23,2025-06-23T22:00:00Z,143.8,147.05,142.9,143.9,1640,631,,,,
2025-06-24,2025-06-24T22:00:00Z,146.2,148.9,144.25,146.0,762,1876,,,,
2025-06-25,2025-06-25T22:00:00Z,144.4,149.15,141.95,143.2,493,1999,,,,
2025-06-26,2025-06-26T22:00:00Z,141.25,145.55,138.3,142.75,428,2071,,,,
2025-06-29,2025-06-29T22:00:00Z,152.9,160.6,150.25,158.95,1120,2085,,,,
2025-06-30,2025-06-30T22:00:00Z,156.5,156.5,145.5,146.1,822,2121,,,,
2025-07-01,2025-07-01T22:00:00Z,147.1,154.2,147.0,153.8,1011,2297,,,,
2025-07-02,2025-07-02T22:00:00Z,154.35,156.8,150.75,152.5,409,2308,,,,
2025-07-03,2025-07-03T22:00:00Z,153.0,154.0,148.25,149.5,709,2273,,,,
2025-07-07,2025-07-07T22:00:00Z,148.85,153.4,148.4,152.2,620,2408,,,,
2025-07-08,2025-07-08T22:00:00Z,151.3,158.3,151.3,157.85,676,2462,,,,
2025-07-09,2025-07-09T22:00:00Z,157.7,161.85,156.35,160.05,805,2505,,,,
2025-07-10,2025-07-10T22:00:00Z,164.4,169.05,162.7,165.15,1062,2808,,,,
2025-07-13,2025-07-13T22:00:00Z,162.25,169.75,159.0,164.65,1309,3348,,,,
2025-07-14,2025-07-14T22:00:00Z,162.95,164.45,157.85,161.1,979,3445,,,,
2025-07-15,2025-07-15T22:00:00Z,162.1,175.95,162.1,175.2,2024,3787,,,,
2025-07-16,2025-07-16T22:00:00Z,175.6,179.05,169.8,173.7,2201,3723,,,,
2025-07-17,2025-07-17T22:00:00Z,176.5,185.85,174.45,177.85,2808,3218,,,,
2025-07-20,2025-07-20T22:00:00Z,183.0,200.65,178.55,196.35,6891,3652,,,,
2025-07-21,2025-07-21T22:00:00Z,197.4,206.25,194.6,199.3,8335,3269,,,,
2025-07-22,2025-07-22T22:00:00Z,208.95,212.3,191.1,195.1,4723,6395,,,,
2025-07-23,2025-07-23T22:00:00Z,194.05,197.6,185.4,193.3,1533,6781,,,,
2025-07-24,2025-07-24T22:00:00Z,191.2,191.2,180.2,185.85,1955,6702,,,,
2025-07-27,2025-07-27T22:00:00Z,192.45,198.45,186.4,188.65,1607,6841,,,,
2025-07-28,2025-07-28T22:00:00Z,188.0,189.55,181.0,184.0,1652,6592,,,,
2025-07-29,2025-07-29T22:00:00Z,183.8,184.85,172.6,178.3,1273,6415,,,,
2025-07-30,2025-07-30T22:00:00Z,177.9,184.7,176.2,177.25,724,6448,,,,
2025-07-31,2025-07-31T22:00:00Z,175.5,176.15,163.3,167.95,1383,6080,,,,
2025-08-03,2025-08-03T22:00:00Z,163.85,171.35,162.65,167.2,1254,6388,,,,
2025-08-04,2025-08-04T22:00:00Z,170.2,173.1,163.6,163.95,816,6273,,,,
2025-08-05,2025-08-05T22:00:00Z,164.2,171.25,162.5,169.9,1245,6529,,,,
2025-08-06,2025-08-06T22:00:00Z,169.8,175.05,168.15,173.3,1015,6688,,,,
2025-08-07,2025-08-07T22:00:00Z,175.25,181.1,175.05,180.15,1492,7234,,,,
2025-08-10,2025-08-10T22:00:00Z,184.4,188.35,176.7,177.9,1098,7274,,,,
2025-08-11,2025-08-11T22:00:00Z,176.1,193.6,174.75,192.45,2696,8022,,,,
2025-08-12,2025-08-12T22:00:00Z,194.35,206.85,192.7,204.0,3729,9252,,,,
2025-08-13,2025-08-13T22:00:00Z,202.55,211.7,188.25,194.55,2989,9251,,,,
2025-08-14,2025-08-14T22:00:00Z,191.0,199.3,184.45,184.9,1302,9055,,,,
2025-08-17,2025-08-17T22:00:00Z,192.35,194.65,181.0,184.35,1355,9183,,,,
2025-08-18,2025-08-18T22:00:00Z,184.85,186.55,176.4,177.3,1561,8888,,,,
2025-08-19,2025-08-19T22:00:00Z,179.45,189.05,176.45,188.65,2297,9259,,,,
2025-08-20,2025-08-20T22:00:00Z,188.0,191.15,179.9,180.5,4347,7367,,,,
2025-08-21,2025-08-21T22:00:00Z,181.4,200.85,177.75,199.5,4806,6136,,,,
2025-08-24,2025-08-24T22:00:00Z,204.5,214.25,186.6,191.85,6389,4756,,,,
2025-08-25,2025-08-25T22:00:00Z,187.3,198.05,185.8,197.8,6268,3254,,,,
2025-08-26,2025-08-26T22:00:00Z,199.6,214.6,197.0,209.9,5259,10947,,,,
2025-08-27,2025-08-27T22:00:00Z,207.55,220.0,206.25,213.25,2899,11993,,,,
2025-08-28,2025-08-28T22:00:00Z,216.45,220.75,202.7,204.85,3745,11519,,,,
2025-08-31,2025-08-31T22:00:00Z,207.05,210.6,195.75,207.55,3714,11758,,,,
2025-09-02,2025-09-02T22:00:00Z,209.1,215.35,209.1,212.6,3003,12442,,,,
2025-09-03,2025-09-03T22:00:00Z,211.05,214.2,203.4,203.9,1677,12030,,,,
2025-09-04,2025-09-04T22:00:00Z,206.0,212.6,202.85,207.2,2190,11969,,,,
2025-09-07,2025-09-07T22:00:00Z,206.5,219.7,206.5,218.55,4925,13575,,,,
2025-09-08,2025-09-08T22:00:00Z,217.65,222.4,213.45,218.5,1784,14093,,,,
2025-09-09,2025-09-09T22:00:00Z,217.95,228.2,217.2,223.55,2316,14839,,,,
2025-09-10,2025-09-10T22:00:00Z,225.65,230.95,223.9,228.65,1901,15424,,,,
2025-09-11,2025-09-11T22:00:00Z,229.85,243.95,229.85,243.4,2264,16067,,,,
2025-09-14,2025-09-14T22:00:00Z,246.2,246.75,231.4,234.3,3610,15036,,,,
2025-09-15,2025-09-15T22:00:00Z,236.5,242.8,232.7,239.65,2923,15693,,,,
2025-09-16,2025-09-16T22:00:00Z,240.1,242.25,230.8,239.85,3020,15359,,,,
2025-09-17,2025-09-17T22:00:00Z,241.6,255.1,241.6,249.7,7727,13621,,,,
2025-09-18,2025-09-18T22:00:00Z,248.85,249.5,236.05,236.8,4233,9994,,,,
2025-09-21,2025-09-21T22:00:00Z,237.9,238.5,215.35,217.4,8637,6690,,,,
2025-09-22,2025-09-22T22:00:00Z,221.5,222.05,212.65,214.9,7498,4875,,,,
2025-09-23,2025-09-23T22:00:00Z,219.75,219.75,209.05,216.95,7197,15197,,,,
2025-09-24,2025-09-24T22:00:00Z,215.05,215.5,196.55,200.9,3166,14864,,,,
2025-09-25,2025-09-25T22:00:00Z,199.25,206.15,193.15,204.3,3156,15605,,,,
2025-09-28,2025-09-28T22:00:00Z,210.1,218.65,207.35,217.65,3799,16757,,,,
2025-09-29,2025-09-29T22:00:00Z,217.95,218.0,207.2,211.85,2211,16551,,,,
2025-09-30,2025-09-30T22:00:00Z,213.1,224.0,209.35,223.45,3381,17203,,,,
2025-10-01,2025-10-01T22:00:00Z,222.25,237.45,222.2,236.2,3470,18180,,,,
2025-10-02,2025-10-02T22:00:00Z,235.65,240.2,230.15,235.85,2117,18247,,,,
2025-10-05,2025-10-05T22:00:00Z,232.05,240.3,228.55,237.95,2691,18585,,,,
2025-10-06,2025-10-06T22:00:00Z,236.5,237.35,222.35,223.3,4896,17199,,,,
2025-10-07,2025-10-07T22:00:00Z,224.6,231.9,218.75,231.5,3128,17915,,,,
2025-10-08,2025-10-08T22:00:00Z,231.35,231.7,218.4,219.5,4303,17055,,,,
2025-10-09,2025-10-09T22:00:00Z,221.95,226.4,194.35,206.65,4264,16631,,,,
2025-10-12,2025-10-12T22:00:00Z,196.8,210.75,191.35,208.9,4699,18513,,,,
2025-10-13,2025-10-13T22:00:00Z,210.25,213.2,192.55,200.0,3342,18355,,,,
2025-10-14,2025-10-14T22:00:00Z,202.4,210.25,193.15,195.6,3586,17751,,,,
2025-10-15,2025-10-15T22:00:00Z,193.9,199.2,182.6,185.6,3373,17242,,,,
2025-10-16,2025-10-16T22:00:00Z,185.85,188.2,174.65,182.55,3189,17395,,,,
2025-10-19,2025-10-19T22:00:00Z,187.9,194.7,184.45,189.75,4430,18116,,,,
2025-10-20,2025-10-20T22:00:00Z,190.0,198.6,183.6,194.85,5287,19270,,,,
2025-10-21,2025-10-21T22:00:00Z,192.35,192.35,177.65,180.25,6643,17538,,,,
2025-10-22,2025-10-22T22:00:00Z,178.75,194.1,178.5,191.95,7322,15541,,,,
2025-10-23,2025-10-23T22:00:00Z,189.2,196.95,189.0,193.6,3478,12121,,,,
2025-10-26,2025-10-26T22:00:00Z,199.15,205.45,198.75,200.45,8725,9004,,,,
2025-10-27,2025-10-27T22:00:00Z,198.75,204.15,192.25,195.55,9468,6761,,,,
2025-10-28,2025-10-28T22:00:00Z,195.55,203.7,191.55,194.6,7759,17838,,,,
2025-10-29,2025-10-29T22:00:00Z,198.0,200.4,179.75,180.2,4523,17067,,,,
2025-10-30,2025-10-30T22:00:00Z,183.85,191.7,183.65,190.1,2796,17670,,,,
2025-11-02,2025-11-02T23:00:00Z,186.6,190.4,164.0,165.1,6568,16295,,,,
2025-11-03,2025-11-03T23:00:00Z,165.25,169.0,146.65,153.75,6457,15954,,,,
2025-11-04,2025-11-04T23:00:00Z,155.15,164.75,147.95,163.25,4800,17226,,,,
2025-11-05,2025-11-05T23:00:00Z,163.6,163.9,154.6,155.6,2859,16432,,,,
2025-11-06,2025-11-06T23:00:00Z,155.95,165.25,150.45,164.15,2988,16987,,,,
2025-11-09,2025-11-09T23:00:00Z,166.1,171.0,164.3,168.5,2034,17471,,,,
2025-11-10,2025-11-10T23:00:00Z,168.5,172.25,156.15,156.85,4208,15939,,,,
2025-11-11,2025-11-11T23:00:00Z,156.95,161.8,151.55,154.0,4059,16066,,,,
2025-11-12,2025-11-12T23:00:00Z,153.95,157.45,141.05,142.65,5906,14421,,,,
2025-11-13,2025-11-13T23:00:00Z,144.4,146.2,135.85,139.65,4034,14421,,,,
2025-11-16,2025-11-16T23:00:00Z,137.4,143.2,128.85,130.3,7032,13135,,,,
2025-11-17,2025-11-17T23:00:00Z,131.35,142.35,128.85,141.6,6373,14250,,,,
2025-11-18,2025-11-18T23:00:00Z,141.75,142.8,130.55,133.05,7465,11967,,,,
2025-11-19,2025-11-19T23:00:00Z,135.75,144.4,131.15,133.6,8868,10054,,,,
2025-11-20,2025-11-20T23:00:00Z,135.7,135.7,108.05,126.9,6830,8259,,,,
2025-11-23,2025-11-23T23:00:00Z,132.65,139.3,128.4,138.95,9974,6113,,,,
2025-11-24,2025-11-24T23:00:00Z,139.8,139.85,133.6,138.25,6305,13498,,,,
2025-11-25,2025-11-25T23:00:00Z,139.8,145.6,136.0,143.6,4715,14492,,,,
2025-11-26,2025-11-26T23:00:00Z,143.85,144.75,136.2,137.45,2853,14243,,,,
2025-11-30,2025-11-30T23:00:00Z,137.85,137.85,123.45,124.75,4974,13772,,,,
2025-12-01,2025-12-01T23:00:00Z,126.95,141.4,126.3,139.15,7736,15144,,,,
2025-12-02,2025-12-02T23:00:00Z,140.0,146.75,138.05,142.15,2573,14911,,,,
2025-12-03,2025-12-03T23:00:00Z,145.2,147.55,138.45,140.8,2254,14709,,,,
2025-12-04,2025-12-04T23:00:00Z,139.75,141.15,131.1,133.0,2613,14416,,,,
2025-12-07,2025-12-07T23:00:00Z,131.1,139.8,130.7,134.25,4471,14374,,,,
2025-12-08,2025-12-08T23:00:00Z,133.75,145.4,131.85,140.25,4654,15025,,,,
2025-12-09,2025-12-09T23:00:00Z,139.0,142.85,135.95,138.55,4479,14620,,,,
2025-12-10,2025-12-10T23:00:00Z,137.65,138.35,129.2,136.45,4519,14892,,,,
2025-12-11,2025-12-11T23:00:00Z,136.6,140.3,130.35,131.7,3913,14839,,,,
2025-12-14,2025-12-14T23:00:00Z,130.45,135.85,123.65,125.35,8696,14407,,,,
2025-12-15,2025-12-15T23:00:00Z,126.3,130.25,125.0,128.6,3361,14157,,,,
2025-12-16,2025-12-16T23:00:00Z,128.6,134.05,121.2,122.85,12361,13075,,,,
2025-12-17,2025-12-17T23:00:00Z,122.95,129.1,116.85,117.2,14849,11887,,,,
2025-12-18,2025-12-18T23:00:00Z,119.55,127.85,117.7,127.05,6734,9780,,,,
2025-12-21,2025-12-21T23:00:00Z,126.0,128.75,124.15,124.4,6252,7897,,,,
2025-12-22,2025-12-22T23:00:00Z,125.95,127.1,123.0,124.85,2220,13671,,,,
2025-12-23,2025-12-23T23:00:00Z,124.1,124.55,119.5,122.2,2088,13666,,,,
2025-12-25,2025-12-25T23:00:00Z,124.1,124.55,119.5,122.6,4599,14063,,,,
2025-12-28,2025-12-28T23:00:00Z,124.6,130.45,122.3,123.45,5249,14053,,,,
2025-12-29,2025-12-29T23:00:00Z,123.6,126.85,122.7,124.3,2598,14080,,,,
2025-12-30,2025-12-30T23:00:00Z,124.6,127.75,123.7,124.4,2598,13936,,,,
2026-01-01,2026-01-01T23:00:00Z,126.0,132.7,126.0,131.55,3413,14701,,,,
2026-01-04,2026-01-04T23:00:00Z,135.05,140.1,133.15,138.3,6204,14660,,,,
2026-01-05,2026-01-05T23:00:00Z,139.3,143.7,136.45,139.2,4848,14525,,,,
2026-01-06,2026-01-06T23:00:00Z,140.8,141.75,134.4,136.0,2587,14260,,,,
2026-01-07,2026-01-07T23:00:00Z,136.2,139.75,132.8,137.75,2381,14327,,,,
2026-01-08,2026-01-08T23:00:00Z,139.15,141.45,134.9,135.7,2545,14579,,,,
2026-01-11,2026-01-11T23:00:00Z,138.25,144.55,137.65,140.4,5173,14956,,,,
2026-01-12,2026-01-12T23:00:00Z,139.4,144.9,137.65,144.2,4198,15320,,,,
2026-01-13,2026-01-13T23:00:00Z,147.4,148.85,144.25,147.75,2710,15501,,,,
2026-01-14,2026-01-14T23:00:00Z,146.9,147.0,140.95,141.4,4288,14830,,,,
2026-01-15,2026-01-15T23:00:00Z,142.25,146.15,140.3,145.1,1872,14771,,,,
2026-01-18,2026-01-18T23:00:00Z,143.3,143.35,126.15,127.65,8559,14511,,,,
2026-01-20,2026-01-20T23:00:00Z,125.9,132.1,125.15,131.15,3620,14499,,,,
2026-01-21,2026-01-21T23:00:00Z,130.8,131.1,126.7,128.45,3868,12627,,,,
2026-01-22,2026-01-22T23:00:00Z,128.45,130.2,125.3,126.7,4923,10173,,,,
2026-01-25,2026-01-25T23:00:00Z,125.0,125.5,112.0,123.45,7814,7388,,,,
2026-01-26,2026-01-26T23:00:00Z,124.45,127.95,123.1,127.3,6409,4401,,,,
2026-01-27,2026-01-27T23:00:00Z,127.65,128.05,124.75,125.6,6536,12351,,,,
2026-01-28,2026-01-28T23:00:00Z,125.25,125.25,115.1,117.0,3512,12709,,,,
2026-01-29,2026-01-29T23:00:00Z,117.35,119.45,112.3,116.95,2994,12550,,,,
2026-02-01,2026-02-01T23:00:00Z,100.85,106.25,95.9,103.95,8256,12217,,,,
2026-02-02,2026-02-02T23:00:00Z,104.85,105.25,96.4,100.95,5827,12576,,,,
2026-02-03,2026-02-03T23:00:00Z,98.4,99.4,89.65,93.05,4361,12315,,,,
2026-02-04,2026-02-04T23:00:00Z,90.5,92.85,77.5,78.55,8531,11950,,,,
2026-02-05,2026-02-05T23:00:00Z,79.75,88.45,65.3,86.5,8521,12005,,,,
2026-02-08,2026-02-08T23:00:00Z,87.05,89.0,82.7,87.85,4371,12550,,,,
2026-02-09,2026-02-09T23:00:00Z,86.9,87.3,81.7,82.5,3888,12113,,,,
2026-02-10,2026-02-10T23:00:00Z,82.25,84.3,77.9,79.5,2700,12004,,,,
2026-02-11,2026-02-11T23:00:00Z,79.15,82.0,76.35,76.75,5099,12101,,,,
2026-02-12,2026-02-12T23:00:00Z,78.15,85.6,77.35,84.6,5628,13008,,,,
2026-02-15,2026-02-15T23:00:00Z,86.15,87.4,82.7,84.9,6190,12135,,,,
2026-02-17,2026-02-17T23:00:00Z,84.9,85.75,80.3,81.15,7387,12030,,,,
2026-02-18,2026-02-18T23:00:00Z,81.2,82.6,79.6,81.95,5700,10359,,,,
2026-02-19,2026-02-19T23:00:00Z,82.35,85.45,81.8,84.5,5228,8867,,,,
2026-02-22,2026-02-22T23:00:00Z,83.4,83.45,77.1,78.2,6910,7132,,,,
2026-02-23,2026-02-23T23:00:00Z,78.0,78.9,75.65,78.6,10797,5038,,,,
2026-02-24,2026-02-24T23:00:00Z,79.3,91.95,78.85,89.65,4583,11930,,,,
2026-02-25,2026-02-25T23:00:00Z,89.35,89.4,84.25,86.05,4039,12303,,,,
2026-02-26,2026-02-26T23:00:00Z,85.65,88.1,81.0,81.25,3354,12806,,,,
2026-03-01,2026-03-01T23:00:00Z,83.1,90.4,82.45,87.7,3753,13774,,,,
2026-03-02,2026-03-02T23:00:00Z,87.85,87.9,82.45,84.65,6442,13605,,,,
2026-03-03,2026-03-03T23:00:00Z,86.4,94.15,84.8,93.15,4775,16159,,,,
2026-03-04,2026-03-04T23:00:00Z,91.45,93.05,87.85,89.4,4935,16213,,,,
2026-03-05,2026-03-05T23:00:00Z,89.4,89.4,83.65,85.0,3197,16044,,,,
2026-03-08,2026-03-08T22:00:00Z,77.95,87.15,77.95,86.05,3870,16510,,,,
2026-03-09,2026-03-09T22:00:00Z,86.2,88.9,84.95,86.05,3884,16453,,,,
2026-03-10,2026-03-10T22:00:00Z,85.75,88.35,84.4,87.3,2621,17035,,,,
2026-03-11,2026-03-11T22:00:00Z,87.65,88.05,84.7,86.95,3680,16695,,,,
2026-03-12,2026-03-12T22:00:00Z,86.65,93.25,86.15,89.05,4320,16768,,,,
2026-03-15,2026-03-15T22:00:00Z,89.9,96.2,89.9,95.5,4340,16787,,,,
2026-03-16,2026-03-16T22:00:00Z,96.7,97.8,93.25,94.8,3504,15652,,,,
2026-03-17,2026-03-17T22:00:00Z,95.3,95.8,88.6,89.7,3690,15146,,,,
2026-03-18,2026-03-18T22:00:00Z,90.45,91.25,87.0,88.7,4069,12300,,,,
2026-03-19,2026-03-19T22:00:00Z,89.1,90.45,88.3,89.0,3185,10582,,,,
2026-03-22,2026-03-22T22:00:00Z,85.8,92.35,85.15,91.4,5543,8008,,,,
2026-03-23,2026-03-23T22:00:00Z,91.35,92.3,88.25,88.45,5240,5476,,,,
2026-03-24,2026-03-24T22:00:00Z,90.65,93.65,90.65,91.9,3686,13844,,,,
2026-03-25,2026-03-25T22:00:00Z,91.3,92.2,85.25,85.35,3342,14163,,,,
2026-03-26,2026-03-26T22:00:00Z,86.55,86.9,81.65,82.7,2619,14004,,,,
2026-03-29,2026-03-29T22:00:00Z,81.85,84.95,79.1,82.3,4062,13956,,,,
2026-03-30,2026-03-30T22:00:00Z,83.0,84.4,79.95,82.75,3537,14297,,,,
2026-03-31,2026-03-31T22:00:00Z,82.75,86.65,82.15,83.9,4238,14301,,,,
2026-04-01,2026-04-01T22:00:00Z,81.45,81.6,76.6,78.8,5183,14232,,,,
2026-04-02,2026-04-02T22:00:00Z,78.75,80.8,78.65,80.25,1443,13700,,,,
2026-04-05,2026-04-05T22:00:00Z,79.7,83.15,79.0,82.0,2705,14312,,,,
2026-04-06,2026-04-06T22:00:00Z,81.5,82.45,78.2,81.6,7530,14179,,,,
2026-04-07,2026-04-07T22:00:00Z,83.1,86.95,82.45,83.2,2648,14083,,,,
2026-04-08,2026-04-08T22:00:00Z,83.1,84.85,81.35,84.3,4066,14400,,,,
2026-04-09,2026-04-09T22:00:00Z,84.5,85.9,82.65,85.45,2296,14428,,,,
2026-04-12,2026-04-12T22:00:00Z,82.75,84.35,80.4,84.15,5747,13770,,,,
2026-04-13,2026-04-13T22:00:00Z,84.6,87.8,83.25,84.0,5432,13768,,,,
2026-04-14,2026-04-14T22:00:00Z,83.6,85.85,82.6,85.6,4053,13768,,,,
2026-04-15,2026-04-15T22:00:00Z,85.0,85.6,84.65,85.15,185,13768,,,,
