date,timestamp_utc,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
2021-02-04,2021-02-04T23:00:00Z,146.885,152.90249999999992,-19.36500000000001,23.762500000000045,666960.75824011,,,,,
2021-02-07,2021-02-07T23:00:00Z,54.382499999999936,54.382499999999936,-1.3424999999999727,-1.3424999999999727,742156.19297846,,,,,
2021-02-08,2021-02-08T23:00:00Z,22.21499999999992,39.60750000000007,22.21499999999992,25.27749999999992,541592.33209471,,,,,
2021-02-09,2021-02-09T23:00:00Z,14.767499999999927,30.32249999999999,-14.607500000000073,-14.607500000000073,617125.00613772,,,,,
2021-02-10,2021-02-10T23:00:00Z,30.30749999999989,30.30749999999989,-9.4525000000001,-9.4525000000001,431017.83571035,,,,,
2021-02-11,2021-02-11T23:00:00Z,6.404999999999973,22.60750000000008,6.404999999999973,22.60750000000008,515934.23717719,,,,,
2021-02-14,2021-02-14T23:00:00Z,88.33750000000009,88.33750000000009,-50.16750000000002,-25.48000000000001,409686.98255287,,,,,
2021-02-16,2021-02-16T23:00:00Z,-12.477499999999964,9.012500000000044,-12.477499999999964,-11.125,396912.8143262,,,,,
2021-02-17,2021-02-17T23:00:00Z,-10.8900000000001,9.927500000000007,-11.282500000000027,3.240000000000009,472517.69915628,,,,,
2021-02-18,2021-02-18T23:00:00Z,2.4200000000000728,7.005000000000109,2.4200000000000728,2.75,432828.45954542,,,,,
2021-02-21,2021-02-21T23:00:00Z,31.18249999999989,252.1975,-5.322499999999991,-5.322499999999991,1067300.56624134,,,,,
2021-02-22,2021-02-22T23:00:00Z,0.6775000000000091,16.757499999999936,-50.88499999999999,-50.88499999999999,1608800.03221431,,,,,
2021-02-23,2021-02-23T23:00:00Z,-22.262500000000045,13.632499999999936,-22.262500000000045,-14.022500000000036,728625.45626141,,,,,
2021-02-24,2021-02-24T23:00:00Z,1.8299999999999272,109.91000000000008,1.8299999999999272,109.91000000000008,522191.66171847,,,,,
2021-02-25,2021-02-25T23:00:00Z,44.9525000000001,44.9525000000001,4.244999999999891,11.8125,647037.88648442,,,,,
2021-02-28,2021-02-28T23:00:00Z,13.772500000000036,13.772500000000036,-45.309999999999945,-45.309999999999945,511439.98460216,,,,,
2021-03-01,2021-03-01T23:00:00Z,-11.647500000000036,16.160000000000082,-11.647500000000036,-9.555000000000064,436587.99469572,,,,,
2021-03-02,2021-03-02T23:00:00Z,-4.657500000000027,20.7650000000001,-4.657500000000027,20.7650000000001,424443.10520846,,,,,
2021-03-03,2021-03-03T23:00:00Z,27.98000000000001,27.98000000000001,-1.7374999999999543,-1.7374999999999543,425627.16158843,,,,,
2021-03-04,2021-03-04T23:00:00Z,-10.747499999999944,12.875,-10.747499999999944,12.875,523942.02518354,,,,,
2021-03-07,2021-03-07T23:00:00Z,-114.6400000000001,-36.10750000000007,-114.6400000000001,-48.35500000000002,496516.91933723,,,,,
