date,Active Addresses
2018-05-20,44
2018-05-21,40
2018-05-22,126
2018-05-23,76
2018-05-24,100
2018-05-25,63
2018-05-26,45
2018-05-27,46
2018-05-28,48
2018-05-29,34
2018-05-30,48
2018-05-31,53
2018-06-01,58
2018-06-02,61
2018-06-03,137
2018-06-04,49
2018-06-05,51
2018-06-06,41
2018-06-07,52
2018-06-08,63
2018-06-09,50
2018-06-10,50
2018-06-11,43
2018-06-12,42
2018-06-13,47
2018-06-14,79
2018-06-15,44
2018-06-16,37
2018-06-17,27
2018-06-18,46
2018-06-19,37
2018-06-20,42
2018-06-21,52
2018-06-22,46
2018-06-23,34
2018-06-24,51
2018-06-25,79
2018-06-26,63
2018-06-27,79
2018-06-28,341
2018-06-29,296
2018-06-30,135
2018-07-01,175
2018-07-02,219
2018-07-03,212
2018-07-04,211
2018-07-05,183
2018-07-06,33
2018-07-07,477
2018-07-08,485
2018-07-09,135
2018-07-10,51
2018-07-11,70
2018-07-12,55
2018-07-13,43
2018-07-14,22
2018-07-15,33
2018-07-16,46
2018-07-17,45
2018-07-18,49
2018-07-19,43
2018-07-20,33
2018-07-21,20
2018-07-22,32
2018-07-23,33
2018-07-24,51
2018-07-25,49
2018-07-26,35
2018-07-27,36
2018-07-28,57
2018-07-29,66
2018-07-30,359
2018-07-31,86
2018-08-01,83
2018-08-02,45
2018-08-03,62
2018-08-04,38
2018-08-05,42
2018-08-06,100
2018-08-07,75
2018-08-08,64
2018-08-09,86
2018-08-10,67
2018-08-11,70
2018-08-12,72
2018-08-13,109
2018-08-14,74
2018-08-15,66
2018-08-16,60
2018-08-17,54
2018-08-18,45
2018-08-19,48
2018-08-20,63
2018-08-21,98
2018-08-22,55
2018-08-23,42
2018-08-24,59
2018-08-25,48
2018-08-26,43
2018-08-27,51
2018-08-28,69
2018-08-29,71
2018-08-30,94
2018-08-31,60
2018-09-01,57
2018-09-02,44
2018-09-03,82
2018-09-04,100
2018-09-05,99
2018-09-06,140
2018-09-07,110
2018-09-08,63
2018-09-09,61
2018-09-10,79
2018-09-11,99
2018-09-12,92
2018-09-13,83
2018-09-14,101
2018-09-15,89
2018-09-16,61
2018-09-17,198
2018-09-18,156
2018-09-19,154
2018-09-20,219
2018-09-21,188
2018-09-22,180
2018-09-23,82
2018-09-24,78
2018-09-25,116
2018-09-26,131
2018-09-27,122
2018-09-28,116
2018-09-29,133
2018-09-30,109
2018-10-01,59
2018-10-02,70
2018-10-03,58
2018-10-04,71
2018-10-05,78
2018-10-06,36
2018-10-07,62
2018-10-08,111
2018-10-09,77
2018-10-10,102
2018-10-11,119
2018-10-12,91
2018-10-13,36
2018-10-14,52
2018-10-15,172
2018-10-16,101
2018-10-17,80
2018-10-18,92
2018-10-19,77
2018-10-20,47
2018-10-21,61
2018-10-22,63
2018-10-23,75
2018-10-24,57
2018-10-25,65
2018-10-26,81
2018-10-27,61
2018-10-28,41
2018-10-29,85
2018-10-30,79
2018-10-31,84
2018-11-01,78
2018-11-02,67
2018-11-03,49
2018-11-04,63
2018-11-05,78
2018-11-06,82
2018-11-07,87
2018-11-08,92
2018-11-09,101
2018-11-10,55
2018-11-11,59
2018-11-12,62
2018-11-13,50
2018-11-14,107
2018-11-15,151
2018-11-16,92
2018-11-17,75
2018-11-18,73
2018-11-19,119
2018-11-20,105
2018-11-21,117
2018-11-22,107
2018-11-23,109
2018-11-24,84
2018-11-25,134
2018-11-26,89
2018-11-27,100
2018-11-28,86
2018-11-29,254
2018-11-30,66
2018-12-01,73
2018-12-02,64
2018-12-03,105
2018-12-04,110
2018-12-05,120
2018-12-06,155
2018-12-07,155
2018-12-08,164
2018-12-09,155
2018-12-10,230
2018-12-11,178
2018-12-12,265
2018-12-13,115
2018-12-14,165
2018-12-15,164
2018-12-16,161
2018-12-17,236
2018-12-18,242
2018-12-19,160
2018-12-20,157
2018-12-21,120
2018-12-22,120
2018-12-23,146
2018-12-24,113
2018-12-25,91
2018-12-26,85
2018-12-27,76
2018-12-28,116
2018-12-29,71
2018-12-30,63
2018-12-31,61
2019-01-01,52
2019-01-02,88
2019-01-03,91
2019-01-04,88
2019-01-05,73
2019-01-06,77
2019-01-07,115
2019-01-08,101
2019-01-09,89
2019-01-10,134
2019-01-11,83
2019-01-12,46
2019-01-13,75
2019-01-14,99
2019-01-15,91
2019-01-16,79
2019-01-17,76
2019-01-18,87
2019-01-19,71
2019-01-20,72
2019-01-21,133
2019-01-22,118
2019-01-23,75
2019-01-24,101
2019-01-25,87
2019-01-26,87
2019-01-27,80
2019-01-28,130
2019-01-29,94
2019-01-30,115
2019-01-31,72
2019-02-01,94
2019-02-02,47
2019-02-03,40
2019-02-04,42
2019-02-05,31
2019-02-06,43
2019-02-07,34
2019-02-08,50
2019-02-09,60
2019-02-10,49
2019-02-11,75
2019-02-12,62
2019-02-13,58
2019-02-14,87
2019-02-15,75
2019-02-16,70
2019-02-17,68
2019-02-18,101
2019-02-19,145
2019-02-20,70
2019-02-21,83
2019-02-22,184
2019-02-23,84
2019-02-24,156
2019-02-25,133
2019-02-26,157
2019-02-27,132
2019-02-28,137
2019-03-01,127
2019-03-02,111
2019-03-03,85
2019-03-04,136
2019-03-05,193
2019-03-06,158
2019-03-07,136
2019-03-08,146
2019-03-09,106
2019-03-10,98
2019-03-11,168
2019-03-12,179
2019-03-13,168
2019-03-14,151
2019-03-15,168
2019-03-16,159
2019-03-17,129
2019-03-18,243
2019-03-19,231
2019-03-20,218
2019-03-21,232
2019-03-22,244
2019-03-23,198
2019-03-24,164
2019-03-25,294
2019-03-26,364
2019-03-27,325
2019-03-28,274
2019-03-29,275
2019-03-30,199
2019-03-31,206
2019-04-01,303
2019-04-02,402
2019-04-03,504
2019-04-04,524
2019-04-05,338
2019-04-06,531
2019-04-07,843
2019-04-08,1022
2019-04-09,880
2019-04-10,771
2019-04-11,732
2019-04-12,655
2019-04-13,526
2019-04-14,635
2019-04-15,658
2019-04-16,730
2019-04-17,761
2019-04-18,870
2019-04-19,872
2019-04-20,999
2019-04-21,1676
2019-04-22,2336
2019-04-23,1789
2019-04-24,1446
2019-04-25,1723
2019-04-26,1533
2019-04-27,1004
2019-04-28,796
2019-04-29,1031
2019-04-30,1692
2019-05-01,1137
2019-05-02,910
2019-05-03,972
2019-05-04,897
2019-05-05,1625
2019-05-06,1804
2019-05-07,1072
2019-05-08,1806
2019-05-09,2249
2019-05-10,2274
2019-05-11,2653
2019-05-12,1179
2019-05-13,1307
2019-05-14,1557
2019-05-15,1835
2019-05-16,2170
2019-05-17,1817
2019-05-18,1558
2019-05-19,1699
2019-05-20,1953
2019-05-21,1760
2019-05-22,2236
2019-05-23,1964
2019-05-24,2332
2019-05-25,2472
2019-05-26,2595
2019-05-27,2725
2019-05-28,2834
2019-05-29,3774
2019-05-30,3651
2019-05-31,3233
2019-06-01,3752
2019-06-02,4796
2019-06-03,4212
2019-06-04,4928
2019-06-05,5129
2019-06-06,4294
2019-06-07,3743
2019-06-08,4189
2019-06-09,3799
2019-06-10,4714
2019-06-11,5755
2019-06-12,7339
2019-06-13,6296
2019-06-14,7158
2019-06-15,5944
2019-06-16,5717
2019-06-17,7216
2019-06-18,6320
2019-06-19,8533
2019-06-20,8181
2019-06-21,9426
2019-06-22,8121
2019-06-23,6908
2019-06-24,7959
2019-06-25,8225
2019-06-26,9109
2019-06-27,9539
2019-06-28,8774
2019-06-29,9197
2019-06-30,6731
2019-07-01,8986
2019-07-02,9247
2019-07-03,8365
2019-07-04,10029
2019-07-05,9961
2019-07-06,9316
2019-07-07,8409
2019-07-08,11226
2019-07-09,14544
2019-07-10,16096
2019-07-11,19211
2019-07-12,15652
2019-07-13,14214
2019-07-14,14712
2019-07-15,19162
2019-07-16,16496
2019-07-17,20184
2019-07-18,16786
2019-07-19,16134
2019-07-20,14656
2019-07-21,14369
2019-07-22,15589
2019-07-23,17044
2019-07-24,16277
2019-07-25,18965
2019-07-26,20274
2019-07-27,18843
2019-07-28,17390
2019-07-29,25885
2019-07-30,24274
2019-07-31,24852
2019-08-01,22804
2019-08-02,22831
2019-08-03,19227
2019-08-04,18415
2019-08-05,23025
2019-08-06,22176
2019-08-07,21287
2019-08-08,24660
2019-08-09,23283
2019-08-10,23566
2019-08-11,23392
2019-08-12,28763
2019-08-13,35061
2019-08-14,22390
2019-08-15,23807
2019-08-16,22143
2019-08-17,20313
2019-08-18,22825
2019-08-19,38600
2019-08-20,55121
2019-08-21,64292
2019-08-22,68293
2019-08-23,78836
2019-08-24,69757
2019-08-25,76244
2019-08-26,80632
2019-08-27,75120
2019-08-28,57257
2019-08-29,60620
2019-08-30,62047
2019-08-31,67007
2019-09-01,72997
2019-09-02,86347
2019-09-03,83429
2019-09-04,85807
2019-09-05,98602
2019-09-06,100813
2019-09-07,99268
2019-09-08,102218
2019-09-09,109665
2019-09-10,107576
2019-09-11,101072
2019-09-12,100910
2019-09-13,92666
2019-09-14,88786
2019-09-15,87087
2019-09-16,95608
2019-09-17,90685
2019-09-18,82664
2019-09-19,88198
2019-09-20,84341
2019-09-21,39200
2019-09-22,41030
2019-09-23,41349
2019-09-24,58986
2019-09-25,52125
2019-09-26,43372
2019-09-27,49150
2019-09-28,55446
2019-09-29,36116
2019-09-30,38159
2019-10-01,36984
2019-10-02,32704
2019-10-03,31501
2019-10-04,32837
2019-10-05,31691
2019-10-06,29039
2019-10-07,37203
2019-10-08,37368
2019-10-09,44321
2019-10-10,43235
2019-10-11,37621
2019-10-12,34186
2019-10-13,35919
2019-10-14,41296
2019-10-15,40235
2019-10-16,45848
2019-10-17,43631
2019-10-18,43259
2019-10-19,38049
2019-10-20,34151
2019-10-21,37331
2019-10-22,40413
2019-10-23,39649
2019-10-24,37580
2019-10-25,43662
2019-10-26,39181
2019-10-27,32867
2019-10-28,41373
2019-10-29,43370
2019-10-30,40212
2019-10-31,41142
2019-11-01,41552
2019-11-02,37088
2019-11-03,36662
2019-11-04,36513
2019-11-05,40405
2019-11-06,39478
2019-11-07,41769
2019-11-08,40523
2019-11-09,35027
2019-11-10,35405
2019-11-11,43775
2019-11-12,44094
2019-11-13,47707
2019-11-14,38098
2019-11-15,39191
2019-11-16,34608
2019-11-17,34787
2019-11-18,41260
2019-11-19,41385
2019-11-20,40811
2019-11-21,46681
2019-11-22,49244
2019-11-23,46020
2019-11-24,37166
2019-11-25,52988
2019-11-26,44983
2019-11-27,39310
2019-11-28,37974
2019-11-29,37525
2019-11-30,31907
2019-12-01,50574
2019-12-02,51805
2019-12-03,38118
2019-12-04,37536
2019-12-05,37471
2019-12-06,35361
2019-12-07,26857
2019-12-08,24280
2019-12-09,39351
2019-12-10,40204
2019-12-11,37567
2019-12-12,36396
2019-12-13,34895
2019-12-14,31746
2019-12-15,31845
2019-12-16,40825
2019-12-17,39507
2019-12-18,42409
2019-12-19,40833
2019-12-20,38381
2019-12-21,32123
2019-12-22,28237
2019-12-23,38061
2019-12-24,33851
2019-12-25,33089
2019-12-26,35800
2019-12-27,35488
2019-12-28,29415
2019-12-29,27627
2019-12-30,36489
2019-12-31,35725
2020-01-01,26984
2020-01-02,29802
2020-01-03,38226
2020-01-04,32526
2020-01-05,30764
2020-01-06,36691
2020-01-07,34578
2020-01-08,37882
2020-01-09,37430
2020-01-10,34873
2020-01-11,31979
2020-01-12,27982
2020-01-13,31893
2020-01-14,38454
2020-01-15,46500
2020-01-16,59121
2020-01-17,38283
2020-01-18,39803
2020-01-19,42327
2020-01-20,36794
2020-01-21,35225
2020-01-22,29394
2020-01-23,28366
2020-01-24,21404
2020-01-25,15100
2020-01-26,15671
2020-01-27,21941
2020-01-28,23877
2020-01-29,26730
2020-01-30,29266
2020-01-31,30205
2020-02-01,26877
2020-02-02,28804
2020-02-03,40946
2020-02-04,36794
2020-02-05,39779
2020-02-06,42148
2020-02-07,44646
2020-02-08,43019
2020-02-09,53160
2020-02-10,49661
2020-02-11,48276
2020-02-12,56849
2020-02-13,52728
2020-02-14,51773
2020-02-15,52041
2020-02-16,41214
2020-02-17,47378
2020-02-18,47133
2020-02-19,45487
2020-02-20,48839
2020-02-21,54795
2020-02-22,39583
2020-02-23,44171
2020-02-24,57766
2020-02-25,50365
2020-02-26,53325
2020-02-27,50806
2020-02-28,53878
2020-02-29,48569
2020-03-01,45076
2020-03-02,54072
2020-03-03,50342
2020-03-04,50727
2020-03-05,60244
2020-03-06,49532
2020-03-07,48550
2020-03-08,47210
2020-03-09,60907
2020-03-10,59025
2020-03-11,60562
2020-03-12,68690
2020-03-13,80299
2020-03-14,52134
2020-03-15,50265
2020-03-16,69626
2020-03-17,75764
2020-03-18,66895
2020-03-19,68811
2020-03-20,68094
2020-03-21,61560
2020-03-22,56851
2020-03-23,64571
2020-03-24,59691
2020-03-25,57785
2020-03-26,64963
2020-03-27,62512
2020-03-28,58389
2020-03-29,57857
2020-03-30,64918
2020-03-31,75170
2020-04-01,66664
2020-04-02,73014
2020-04-03,73634
2020-04-04,49777
2020-04-05,52703
2020-04-06,74946
2020-04-07,80572
2020-04-08,74887
2020-04-09,72739
2020-04-10,74766
2020-04-11,65451
2020-04-12,63044
2020-04-13,73818
2020-04-14,83233
2020-04-15,77738
2020-04-16,81210
2020-04-17,79426
2020-04-18,71438
2020-04-19,70607
2020-04-20,84735
2020-04-21,83236
2020-04-22,85539
2020-04-23,85163
2020-04-24,89399
2020-04-25,76199
2020-04-26,84138
2020-04-27,92248
2020-04-28,95742
2020-04-29,98923
2020-04-30,103356
2020-05-01,86497
2020-05-02,74276
2020-05-03,69884
2020-05-04,80942
2020-05-05,84243
2020-05-06,93307
2020-05-07,94504
2020-05-08,90524
2020-05-09,103208
2020-05-10,96035
2020-05-11,107211
2020-05-12,91624
2020-05-13,94230
2020-05-14,95316
2020-05-15,97327
2020-05-16,88524
2020-05-17,84771
2020-05-18,99524
2020-05-19,98414
2020-05-20,103865
2020-05-21,111013
2020-05-22,118660
2020-05-23,105511
2020-05-24,96056
2020-05-25,122193
2020-05-26,113740
2020-05-27,112421
2020-05-28,111325
2020-05-29,117696
2020-05-30,120442
2020-05-31,109628
2020-06-01,125107
2020-06-02,133253
2020-06-03,107621
2020-06-04,111897
2020-06-05,108064
2020-06-06,190536
2020-06-07,203776
2020-06-08,150930
2020-06-09,122809
2020-06-10,113730
2020-06-11,109941
2020-06-12,128610
2020-06-13,110637
2020-06-14,97997
2020-06-15,121607
2020-06-16,127389
2020-06-17,118756
2020-06-18,127743
2020-06-19,131298
2020-06-20,129528
2020-06-21,131027
2020-06-22,152092
2020-06-23,180182
2020-06-24,129810
2020-06-25,130762
2020-06-26,130810
2020-06-27,125771
2020-06-28,111437
2020-06-29,101528
2020-06-30,139395
2020-07-01,120607
2020-07-02,117125
2020-07-03,113176
2020-07-04,103090
2020-07-05,86898
2020-07-06,108022
2020-07-07,118023
2020-07-08,127354
2020-07-09,116719
2020-07-10,107806
2020-07-11,100947
2020-07-12,108058
2020-07-13,124398
2020-07-14,115690
2020-07-15,120369
2020-07-16,112272
2020-07-17,106828
2020-07-18,95240
2020-07-19,90603
2020-07-20,112829
2020-07-21,110190
2020-07-22,106752
2020-07-23,105430
2020-07-24,106702
2020-07-25,96772
2020-07-26,107387
2020-07-27,126861
2020-07-28,136916
2020-07-29,116749
2020-07-30,118394
2020-07-31,120159
2020-08-01,116139
2020-08-02,115947
2020-08-03,121434
2020-08-04,119288
2020-08-05,124868
2020-08-06,129083
2020-08-07,136538
2020-08-08,121119
2020-08-09,117332
2020-08-10,133172
2020-08-11,129796
2020-08-12,118348
2020-08-13,129103
2020-08-14,123368
2020-08-15,125046
2020-08-16,111773
2020-08-17,125625
2020-08-18,128664
2020-08-19,136668
2020-08-20,114048
2020-08-21,104973
2020-08-22,121638
2020-08-23,148612
2020-08-24,142306
2020-08-25,126130
2020-08-26,132854
2020-08-27,136238
2020-08-28,117727
2020-08-29,107789
2020-08-30,96779
2020-08-31,124066
2020-09-01,115347
2020-09-02,111937
2020-09-03,110791
2020-09-04,116754
2020-09-05,100977
2020-09-06,96418
2020-09-07,111948
2020-09-08,106257
2020-09-09,105253
2020-09-10,109804
2020-09-11,103550
2020-09-12,95326
2020-09-13,97462
2020-09-14,105992
2020-09-15,115129
2020-09-16,111089
2020-09-17,96241
2020-09-18,121069
2020-09-19,110903
2020-09-20,120921
2020-09-21,125310
2020-09-22,114431
2020-09-23,110986
2020-09-24,119724
2020-09-25,113090
2020-09-26,104479
2020-09-27,88067
2020-09-28,106036
2020-09-29,119279
2020-09-30,132359
2020-10-01,91210
2020-10-02,89527
2020-10-03,88652
2020-10-04,81991
2020-10-05,94975
2020-10-06,100794
2020-10-07,105193
2020-10-08,104845
2020-10-09,118860
2020-10-10,123895
2020-10-11,123807
2020-10-12,121077
2020-10-13,129651
2020-10-14,129204
2020-10-15,132067
2020-10-16,127557
2020-10-17,127029
2020-10-18,137563
2020-10-19,134790
2020-10-20,129971
2020-10-21,124045
2020-10-22,136699
2020-10-23,136069
2020-10-24,105775
2020-10-25,91409
2020-10-26,98826
2020-10-27,98897
2020-10-28,108201
2020-10-29,93854
2020-10-30,102894
2020-10-31,90233
2020-11-01,84748
2020-11-02,111067
2020-11-03,105814
2020-11-04,103281
2020-11-05,104029
2020-11-06,115812
2020-11-07,110764
2020-11-08,92289
2020-11-09,118466
2020-11-10,111944
2020-11-11,125423
2020-11-12,137413
2020-11-13,132322
2020-11-14,119168
2020-11-15,108961
2020-11-16,119492
2020-11-17,128809
2020-11-18,108942
2020-11-19,106279
2020-11-20,111809
2020-11-21,101469
2020-11-22,94971
2020-11-23,121034
2020-11-24,123105
2020-11-25,119775
2020-11-26,125896
2020-11-27,117319
2020-11-28,93806
2020-11-29,91276
2020-11-30,121889
2020-12-01,120191
2020-12-02,97188
2020-12-03,94248
2020-12-04,97889
2020-12-05,83692
2020-12-06,82776
2020-12-07,97237
2020-12-08,99010
2020-12-09,106231
2020-12-10,102696
2020-12-11,99362
2020-12-12,95021
2020-12-13,108655
2020-12-14,134290
2020-12-15,139759
2020-12-16,159475
2020-12-17,151229
2020-12-18,149288
2020-12-19,103564
2020-12-20,102314
2020-12-21,110045
2020-12-22,112421
2020-12-23,113588
2020-12-24,118616
2020-12-25,110113
2020-12-26,115559
2020-12-27,112271
2020-12-28,127053
2020-12-29,124968
2020-12-30,118137
2020-12-31,109617
2021-01-01,101338
2021-01-02,107307
2021-01-03,109926
2021-01-04,116448
2021-01-05,122839
2021-01-06,125976
2021-01-07,120951
2021-01-08,115151
2021-01-09,105506
2021-01-10,110517
2021-01-11,121241
2021-01-12,117370
2021-01-13,115242
2021-01-14,125183
2021-01-15,119903
2021-01-16,103529
2021-01-17,95552
2021-01-18,115840
2021-01-19,106005
2021-01-20,108558
2021-01-21,105290
2021-01-22,105714
2021-01-23,96474
2021-01-24,87742
2021-01-25,103799
2021-01-26,110139
2021-01-27,100749
2021-01-28,106406
2021-01-29,118704
2021-01-30,95634
2021-01-31,94898
2021-02-01,109551
2021-02-02,108179
2021-02-03,106079
2021-02-04,105595
2021-02-05,99468
2021-02-06,92371
2021-02-07,92757
2021-02-08,109132
2021-02-09,108940
2021-02-10,104937
2021-02-11,90297
2021-02-12,82326
2021-02-13,71909
2021-02-14,75816
2021-02-15,88101
2021-02-16,80069
2021-02-17,86931
2021-02-18,96132
2021-02-19,101240
2021-02-20,105504
2021-02-21,93411
2021-02-22,101488
2021-02-23,97820
2021-02-24,95578
2021-02-25,86091
2021-02-26,87308
2021-02-27,73192
2021-02-28,80179
2021-03-01,88351
2021-03-02,92145
2021-03-03,84774
2021-03-04,81339
2021-03-05,78805
2021-03-06,70089
2021-03-07,64695
2021-03-08,80328
2021-03-09,86540
2021-03-10,84976
2021-03-11,84616
2021-03-12,89843
2021-03-13,78689
2021-03-14,93271
2021-03-15,91381
2021-03-16,96938
2021-03-17,88979
2021-03-18,92061
2021-03-19,93197
2021-03-20,79614
2021-03-21,78057
2021-03-22,96172
2021-03-23,99392
2021-03-24,96353
2021-03-25,100062
2021-03-26,85815
2021-03-27,77677
2021-03-28,68501
2021-03-29,87962
2021-03-30,87357
2021-03-31,90850
2021-04-01,91634
2021-04-02,102567
2021-04-03,81223
2021-04-04,75110
2021-04-05,87273
2021-04-06,96492
2021-04-07,98889
2021-04-08,94273
2021-04-09,94688
2021-04-10,84949
2021-04-11,89651
2021-04-12,117680
2021-04-13,110211
2021-04-14,128574
2021-04-15,90692
2021-04-16,114145
2021-04-17,94854
2021-04-18,102510
2021-04-19,111068
2021-04-20,118034
2021-04-21,121502
2021-04-22,107825
2021-04-23,115217
2021-04-24,89139
2021-04-25,100413
2021-04-26,102831
2021-04-27,99070
2021-04-28,95273
2021-04-29,115003
2021-04-30,105578
2021-05-01,97305
2021-05-02,85745
2021-05-03,95263
2021-05-04,109799
2021-05-05,119723
2021-05-06,126917
2021-05-07,129102
2021-05-08,123331
2021-05-09,127098
2021-05-10,135422
2021-05-11,128529
2021-05-12,118565
2021-05-13,139794
2021-05-14,131330
2021-05-15,105192
2021-05-16,94009
2021-05-17,114618
2021-05-18,97601
2021-05-19,104945
2021-05-20,111291
2021-05-21,100253
2021-05-22,93745
2021-05-23,89999
2021-05-24,100483
2021-05-25,97942
2021-05-26,95042
2021-05-27,90480
2021-05-28,89656
2021-05-29,83864
2021-05-30,143904
2021-05-31,107920
2021-06-01,102653
2021-06-02,109533
2021-06-03,99623
2021-06-04,109551
2021-06-05,88033
2021-06-06,74204
2021-06-07,96553
2021-06-08,98530
2021-06-09,90570
2021-06-10,86853
2021-06-11,85513
2021-06-12,75049
2021-06-13,74842
2021-06-14,90433
2021-06-15,87789
2021-06-16,86178
2021-06-17,101028
2021-06-18,95088
2021-06-19,71833
2021-06-20,70658
2021-06-21,95169
2021-06-22,105253
2021-06-23,90530
2021-06-24,91883
2021-06-25,101676
2021-06-26,87454
2021-06-27,69156
2021-06-28,84857
2021-06-29,91620
2021-06-30,84910
2021-07-01,85693
2021-07-02,87101
2021-07-03,80648
2021-07-04,72770
2021-07-05,85869
2021-07-06,82005
2021-07-07,86368
2021-07-08,89798
2021-07-09,90790
2021-07-10,72462
2021-07-11,70157
2021-07-12,84323
2021-07-13,75673
2021-07-14,80805
2021-07-15,76250
2021-07-16,76043
2021-07-17,64004
2021-07-18,60039
2021-07-19,78127
2021-07-20,80624
2021-07-21,78582
2021-07-22,69647
2021-07-23,70940
2021-07-24,67420
2021-07-25,59747
2021-07-26,83532
2021-07-27,82915
2021-07-28,76687
2021-07-29,84502
2021-07-30,84117
2021-07-31,69142
2021-08-01,65852
2021-08-02,96784
2021-08-03,75899
2021-08-04,79219
2021-08-05,66021
2021-08-06,75638
2021-08-07,75020
2021-08-08,61669
2021-08-09,72798
2021-08-10,76856
2021-08-11,80343
2021-08-12,77622
2021-08-13,77427
2021-08-14,66925
2021-08-15,62162
2021-08-16,79248
2021-08-17,79223
2021-08-18,75877
2021-08-19,79937
2021-08-20,84547
2021-08-21,68557
2021-08-22,65311
2021-08-23,80062
2021-08-24,76905
2021-08-25,77997
2021-08-26,73023
2021-08-27,69967
2021-08-28,60770
2021-08-29,56095
2021-08-30,70920
2021-08-31,74391
2021-09-01,80546
2021-09-02,85265
2021-09-03,76839
2021-09-04,64043
2021-09-05,63266
2021-09-06,78229
2021-09-07,91866
2021-09-08,83174
2021-09-09,78279
2021-09-10,81979
2021-09-11,71239
2021-09-12,59525
2021-09-13,73396
2021-09-14,75032
2021-09-15,73060
2021-09-16,72032
2021-09-17,86246
2021-09-18,61446
2021-09-19,58686
2021-09-20,76158
2021-09-21,72320
2021-09-22,72250
2021-09-23,67465
2021-09-24,72615
2021-09-25,54239
2021-09-26,55811
2021-09-27,65893
2021-09-28,61814
2021-09-29,66263
2021-09-30,63057
2021-10-01,69784
2021-10-02,56134
2021-10-03,55271
2021-10-04,61886
2021-10-05,71065
2021-10-06,69236
2021-10-07,95345
2021-10-08,75913
2021-10-09,65343
2021-10-10,61200
2021-10-11,91157
2021-10-12,72034
2021-10-13,68444
2021-10-14,70004
2021-10-15,71622
2021-10-16,60374
2021-10-17,55344
2021-10-18,71232
2021-10-19,76317
2021-10-20,77193
2021-10-21,80536
2021-10-22,77549
2021-10-23,59025
2021-10-24,66265
2021-10-25,75764
2021-10-26,82947
2021-10-27,88968
2021-10-28,111645
2021-10-29,113415
2021-10-30,93669
2021-10-31,94064
2021-11-01,102761
2021-11-02,104196
2021-11-03,120976
2021-11-04,102154
2021-11-05,92483
2021-11-06,79625
2021-11-07,79224
2021-11-08,97219
2021-11-09,86261
2021-11-10,93014
2021-11-11,86809
2021-11-12,87695
2021-11-13,79634
2021-11-14,74624
2021-11-15,77645
2021-11-16,96541
2021-11-17,82501
2021-11-18,83793
2021-11-19,81106
2021-11-20,66862
2021-11-21,81609
2021-11-22,74065
2021-11-23,79386
2021-11-24,82971
2021-11-25,82142
2021-11-26,85933
2021-11-27,63428
2021-11-28,63049
2021-11-29,73279
2021-11-30,77208
2021-12-01,81201
2021-12-02,79726
2021-12-03,76345
2021-12-04,92081
2021-12-05,77139
2021-12-06,88199
2021-12-07,84431
2021-12-08,82730
2021-12-09,79552
2021-12-10,78840
2021-12-11,67296
2021-12-12,63075
2021-12-13,77218
2021-12-14,79171
2021-12-15,81178
2021-12-16,73049
2021-12-17,70139
2021-12-18,54171
2021-12-19,51008
2021-12-20,66132
2021-12-21,61976
2021-12-22,64967
2021-12-23,66523
2021-12-24,62665
2021-12-25,48501
2021-12-26,49939
2021-12-27,64839
2021-12-28,68534
2021-12-29,67532
