date,Active Sending Addresses (%)
2018-05-03,52.63157895
2018-05-04,57.77777778
2018-05-05,56.52173913
2018-05-06,53.24675325
2018-05-07,54.65116279
2018-05-08,60.57692308
2018-05-09,62.33766234
2018-05-10,38.88888889
2018-05-11,63.2183908
2018-05-12,71.62162162
2018-05-13,60.71428571
2018-05-14,50.0
2018-05-15,60.71428571
2018-05-16,52.94117647
2018-05-17,56.4516129
2018-05-18,63.04347826
2018-05-19,53.33333333
2018-05-20,72.72727273
2018-05-21,55.0
2018-05-22,79.36507937
2018-05-23,65.78947368
2018-05-24,69.0
2018-05-25,65.07936508
2018-05-26,60.0
2018-05-27,56.52173913
2018-05-28,62.5
2018-05-29,47.05882353
2018-05-30,47.91666667
2018-05-31,54.71698113
2018-06-01,67.24137931
2018-06-02,59.01639344
2018-06-03,83.21167883
