date,Active Receiving Addresses
2021-12-30,49915
2021-12-31,45737
2022-01-01,34766
2022-01-02,36912
2022-01-03,47141
2022-01-04,52728
2022-01-05,56137
2022-01-06,50374
2022-01-07,47692
2022-01-08,39605
2022-01-09,32619
2022-01-10,41988
2022-01-11,44326
2022-01-12,44255
2022-01-13,40879
2022-01-14,41694
2022-01-15,33192
2022-01-16,31146
2022-01-17,38268
2022-01-18,40129
2022-01-19,40219
2022-01-20,40686
2022-01-21,49418
2022-01-22,49679
2022-01-23,34478
2022-01-24,46504
2022-01-25,42979
2022-01-26,43341
2022-01-27,41164
2022-01-28,40457
2022-01-29,33196
2022-01-30,29298
2022-01-31,36253
2022-02-01,36458
2022-02-02,33626
2022-02-03,33223
2022-02-04,35850
2022-02-05,31947
2022-02-06,27699
2022-02-07,41179
2022-02-08,42373
2022-02-09,41139
2022-02-10,42402
2022-02-11,42550
2022-02-12,32031
2022-02-13,29959
2022-02-14,37970
2022-02-15,41636
2022-02-16,37973
2022-02-17,38976
2022-02-18,37763
2022-02-19,30741
2022-02-20,31071
2022-02-21,37477
2022-02-22,39275
2022-02-23,36185
2022-02-24,51500
2022-02-25,38094
2022-02-26,29674
2022-02-27,29611
2022-02-28,41118
2022-03-01,45468
2022-03-02,41429
2022-03-03,40323
2022-03-04,40493
2022-03-05,31776
2022-03-06,28765
2022-03-07,40398
2022-03-08,38563
2022-03-09,43536
2022-03-10,40859
2022-03-11,40471
2022-03-12,31759
2022-03-13,29772
2022-03-14,42022
2022-03-15,42770
2022-03-16,44024
2022-03-17,42775
2022-03-18,41379
2022-03-19,34802
2022-03-20,31485
2022-03-21,40331
2022-03-22,44293
2022-03-23,43175
2022-03-24,42038
2022-03-25,43351
2022-03-26,32649
2022-03-27,33655
2022-03-28,49559
2022-03-29,47493
2022-03-30,45950
2022-03-31,49391
2022-04-01,48764
2022-04-02,37192
2022-04-03,32804
2022-04-04,42872
2022-04-05,42032
2022-04-06,45631
2022-04-07,43010
2022-04-08,43842
2022-04-09,33904
2022-04-10,30534
2022-04-11,44666
2022-04-12,42740
2022-04-13,39421
2022-04-14,38370
2022-04-15,39501
2022-04-16,31396
2022-04-17,28837
2022-04-18,40622
2022-04-19,42431
2022-04-20,40520
2022-04-21,41040
2022-04-22,39750
2022-04-23,30853
2022-04-24,28902
2022-04-25,42889
2022-04-26,44205
2022-04-27,41244
2022-04-28,42682
2022-04-29,47572
2022-04-30,37374
2022-05-01,31418
2022-05-02,39267
2022-05-03,39253
2022-05-04,42253
2022-05-05,45694
2022-05-06,44102
2022-05-07,34645
2022-05-08,34361
2022-05-09,54731
2022-05-10,56013
2022-05-11,68035
2022-05-12,73292
2022-05-13,62931
2022-05-14,53136
2022-05-15,38003
2022-05-16,45129
2022-05-17,41468
2022-05-18,40893
2022-05-19,39615
2022-05-20,38755
2022-05-21,28722
2022-05-22,27578
2022-05-23,38491
2022-05-24,36967
2022-05-25,36630
2022-05-26,38877
2022-05-27,39490
2022-05-28,33649
2022-05-29,27859
2022-05-30,40047
2022-05-31,41927
2022-06-01,41381
2022-06-02,36710
2022-06-03,34637
2022-06-04,26334
2022-06-05,25133
2022-06-06,37217
2022-06-07,37356
2022-06-08,34785
2022-06-09,35041
2022-06-10,38170
2022-06-11,31262
2022-06-12,30736
2022-06-13,52560
2022-06-14,46593
2022-06-15,47079
2022-06-16,40334
2022-06-17,37845
2022-06-18,36811
2022-06-19,31000
2022-06-20,38037
2022-06-21,38586
2022-06-22,36866
2022-06-23,35431
2022-06-24,37732
2022-06-25,27210
2022-06-26,25298
2022-06-27,34976
2022-06-28,36817
2022-06-29,36822
2022-06-30,41038
2022-07-01,43859
2022-07-02,33036
2022-07-03,27513
2022-07-04,38565
2022-07-05,40762
2022-07-06,38311
2022-07-07,39104
2022-07-08,38530
2022-07-09,28595
2022-07-10,25795
2022-07-11,35649
2022-07-12,37446
2022-07-13,37326
2022-07-14,38272
2022-07-15,38247
2022-07-16,30709
2022-07-17,27381
2022-07-18,41640
2022-07-19,42185
2022-07-20,41358
2022-07-21,39636
2022-07-22,40603
2022-07-23,31377
2022-07-24,30079
2022-07-25,41936
2022-07-26,42438
2022-07-27,41188
2022-07-28,42945
2022-07-29,42698
2022-07-30,38021
2022-07-31,32757
2022-08-01,45051
2022-08-02,42950
2022-08-03,47663
2022-08-04,42318
2022-08-05,41641
2022-08-06,34532
2022-08-07,29074
2022-08-08,43304
2022-08-09,41785
2022-08-10,43041
2022-08-11,43993
2022-08-12,44619
2022-08-13,34621
2022-08-14,32030
2022-08-15,41885
2022-08-16,41868
2022-08-17,41405
2022-08-18,39759
2022-08-19,45542
2022-08-20,32702
2022-08-21,29529
2022-08-22,40661
2022-08-23,40301
2022-08-24,38710
2022-08-25,39356
2022-08-26,42172
2022-08-27,33609
2022-08-28,28824
2022-08-29,42506
2022-08-30,44362
2022-08-31,44582
2022-09-01,46008
2022-09-02,43073
2022-09-03,31834
2022-09-04,29408
2022-09-05,43289
2022-09-06,46102
2022-09-07,45329
2022-09-08,43646
2022-09-09,46281
2022-09-10,33463
2022-09-11,32602
2022-09-12,43534
2022-09-13,48080
2022-09-14,45036
2022-09-15,42083
2022-09-16,44099
2022-09-17,33998
2022-09-18,33201
2022-09-19,46648
2022-09-20,44396
2022-09-21,45051
2022-09-22,44060
2022-09-23,44429
2022-09-24,33601
2022-09-25,32085
2022-09-26,44840
2022-09-27,47781
2022-09-28,46083
2022-09-29,46340
2022-09-30,49073
2022-10-01,38781
2022-10-02,38201
2022-10-03,50705
2022-10-04,53678
2022-10-05,51891
2022-10-06,55778
2022-10-07,56269
2022-10-08,42154
2022-10-09,34962
2022-10-10,45958
2022-10-11,50689
2022-10-12,49433
2022-10-13,60242
2022-10-14,73292
2022-10-15,42063
2022-10-16,36128
2022-10-17,49416
2022-10-18,50369
2022-10-19,49638
2022-10-20,90166
2022-10-21,61440
2022-10-22,37244
2022-10-23,35362
2022-10-24,48712
2022-10-25,51601
2022-10-26,53140
2022-10-27,50093
2022-10-28,50847
2022-10-29,42982
2022-10-30,40107
2022-10-31,52577
2022-11-01,54522
2022-11-02,56227
2022-11-03,58780
2022-11-04,56243
2022-11-05,46415
2022-11-06,41880
2022-11-07,58035
2022-11-08,71215
2022-11-09,80608
2022-11-10,77455
2022-11-11,62236
2022-11-12,47259
2022-11-13,54447
2022-11-14,61653
2022-11-15,58255
2022-11-16,54793
2022-11-17,53421
2022-11-18,50252
2022-11-19,38920
2022-11-20,39999
2022-11-21,56407
2022-11-22,54346
2022-11-23,51906
2022-11-24,48764
2022-11-25,48764
2022-11-26,38685
2022-11-27,38521
2022-11-28,58800
2022-11-29,60071
2022-11-30,62729
2022-12-01,66256
2022-12-02,64838
2022-12-03,48887
2022-12-04,48356
2022-12-05,77346
2022-12-06,70874
2022-12-07,68859
2022-12-08,65724
2022-12-09,67194
2022-12-10,52266
2022-12-11,58528
2022-12-12,77957
2022-12-13,95734
2022-12-14,84737
2022-12-15,79648
2022-12-16,86820
2022-12-17,67496
2022-12-18,53034
2022-12-19,79469
2022-12-20,73633
2022-12-21,79631
2022-12-22,106817
2022-12-23,88949
2022-12-24,48392
2022-12-25,40162
2022-12-26,71640
2022-12-27,78057
2022-12-28,64118
2022-12-29,67186
2022-12-30,79093
2022-12-31,57036
2023-01-01,41472
2023-01-02,57916
2023-01-03,67345
2023-01-04,82983
2023-01-05,72127
2023-01-06,76994
2023-01-07,62507
2023-01-08,55759
2023-01-09,88076
2023-01-10,98568
2023-01-11,82448
2023-01-12,99461
2023-01-13,79729
2023-01-14,67875
2023-01-15,75037
2023-01-16,103369
2023-01-17,94942
2023-01-18,96441
2023-01-19,91280
2023-01-20,79119
2023-01-21,82166
2023-01-22,69339
2023-01-23,70471
2023-01-24,61066
2023-01-25,88546
2023-01-26,68015
2023-01-27,67399
2023-01-28,56001
2023-01-29,51344
2023-01-30,72278
2023-01-31,81582
2023-02-01,100975
2023-02-02,99759
2023-02-03,87368
2023-02-04,78862
2023-02-05,71279
2023-02-06,106921
2023-02-07,123722
2023-02-08,126149
2023-02-09,118660
2023-02-10,123495
2023-02-11,88865
2023-02-12,83323
2023-02-13,103501
2023-02-14,94915
2023-02-15,92895
2023-02-16,96332
2023-02-17,89329
2023-02-18,66809
2023-02-19,52138
2023-02-20,71133
2023-02-21,79219
2023-02-22,85939
2023-02-23,85908
2023-02-24,68969
2023-02-25,52162
2023-02-26,50212
2023-02-27,71784
2023-02-28,76861
2023-03-01,74318
2023-03-02,71934
2023-03-03,75434
2023-03-04,50854
2023-03-05,48683
2023-03-06,68255
2023-03-07,70599
2023-03-08,66496
2023-03-09,77002
2023-03-10,92007
2023-03-11,85306
2023-03-12,67039
2023-03-13,100939
2023-03-14,93415
2023-03-15,85607
2023-03-16,88913
2023-03-17,83197
2023-03-18,64168
2023-03-19,54766
2023-03-20,78699
2023-03-21,82958
2023-03-22,83249
2023-03-23,84903
2023-03-24,77051
2023-03-25,56324
2023-03-26,52049
2023-03-27,79417
2023-03-28,79354
2023-03-29,71071
2023-03-30,70526
2023-03-31,76275
2023-04-01,57040
2023-04-02,53426
2023-04-03,71151
2023-04-04,67912
2023-04-05,64514
2023-04-06,60741
2023-04-07,55602
2023-04-08,43352
2023-04-09,41346
2023-04-10,61416
2023-04-11,66905
2023-04-12,63553
2023-04-13,62978
2023-04-14,68126
2023-04-15,49600
2023-04-16,44576
2023-04-17,61973
2023-04-18,59958
2023-04-19,59697
2023-04-20,61607
2023-04-21,59777
2023-04-22,43584
2023-04-23,39304
2023-04-24,55269
2023-04-25,58748
2023-04-26,59846
2023-04-27,57484
2023-04-28,57525
2023-04-29,41308
2023-04-30,42120
2023-05-01,57059
2023-05-02,60414
2023-05-03,61578
2023-05-04,59538
2023-05-05,61375
2023-05-06,45430
2023-05-07,40486
2023-05-08,59800
2023-05-09,56509
2023-05-10,56665
2023-05-11,52497
2023-05-12,59126
2023-05-13,41549
2023-05-14,37214
2023-05-15,53947
2023-05-16,54597
2023-05-17,52685
2023-05-18,54799
2023-05-19,54054
2023-05-20,40525
2023-05-21,37918
2023-05-22,52901
2023-05-23,52708
2023-05-24,55273
2023-05-25,52943
2023-05-26,50320
2023-05-27,38486
2023-05-28,36728
2023-05-29,49978
2023-05-30,51807
2023-05-31,56622
2023-06-01,56731
2023-06-02,53563
2023-06-03,39665
2023-06-04,37228
2023-06-05,61129
2023-06-06,60649
2023-06-07,57648
2023-06-08,57892
2023-06-09,56380
2023-06-10,57258
2023-06-11,43670
2023-06-12,62877
2023-06-13,62634
2023-06-14,62865
2023-06-15,70063
2023-06-16,61884
2023-06-17,43551
2023-06-18,39466
2023-06-19,56096
2023-06-20,60839
2023-06-21,66713
2023-06-22,59726
2023-06-23,58632
2023-06-24,43588
2023-06-25,41818
2023-06-26,61239
2023-06-27,60121
2023-06-28,62284
2023-06-29,58478
2023-06-30,70156
2023-07-01,47373
2023-07-02,43056
2023-07-03,65291
2023-07-04,59842
2023-07-05,55752
2023-07-06,60527
2023-07-07,59517
2023-07-08,43357
2023-07-09,40356
2023-07-10,66166
2023-07-11,61173
2023-07-12,58854
2023-07-13,67480
2023-07-14,73273
2023-07-15,47682
2023-07-16,44869
2023-07-17,65390
2023-07-18,62815
2023-07-19,61011
2023-07-20,60321
2023-07-21,52359
2023-07-22,40358
2023-07-23,37761
2023-07-24,59306
2023-07-25,55030
2023-07-26,59071
2023-07-27,59418
2023-07-28,52967
2023-07-29,40514
2023-07-30,39446
2023-07-31,62180
2023-08-01,66017
2023-08-02,62870
2023-08-03,59771
2023-08-04,58317
2023-08-05,43253
2023-08-06,39740
2023-08-07,60075
2023-08-08,61375
2023-08-09,61940
2023-08-10,63218
2023-08-11,62884
2023-08-12,40310
2023-08-13,37760
2023-08-14,58515
2023-08-15,66424
2023-08-16,64202
2023-08-17,65400
2023-08-18,67729
2023-08-19,43774
2023-08-20,42299
2023-08-21,60470
2023-08-22,56942
2023-08-23,56516
2023-08-24,57625
2023-08-25,56334
2023-08-26,43560
2023-08-27,44674
2023-08-28,55940
2023-08-29,59161
2023-08-30,57690
2023-08-31,63371
2023-09-01,64467
2023-09-02,44391
2023-09-03,40160
2023-09-04,58452
2023-09-05,60115
2023-09-06,58103
2023-09-07,58189
2023-09-08,58557
2023-09-09,41100
2023-09-10,41739
2023-09-11,62060
2023-09-12,60459
2023-09-13,58749
2023-09-14,60165
2023-09-15,60949
2023-09-16,43298
2023-09-17,40173
2023-09-18,60351
2023-09-19,60161
2023-09-20,59035
2023-09-21,60815
2023-09-22,57152
2023-09-23,41570
2023-09-24,40145
2023-09-25,59908
2023-09-26,62598
2023-09-27,62628
2023-09-28,64376
2023-09-29,61653
2023-09-30,48566
2023-10-01,48269
2023-10-02,69557
2023-10-03,62346
2023-10-04,67935
2023-10-05,62179
2023-10-06,62121
2023-10-07,45793
2023-10-08,44937
2023-10-09,63301
2023-10-10,65960
2023-10-11,66260
2023-10-12,62438
2023-10-13,61934
2023-10-14,44497
2023-10-15,44455
2023-10-16,67476
2023-10-17,64273
2023-10-18,61539
2023-10-19,64094
2023-10-20,66472
2023-10-21,50027
2023-10-22,48115
2023-10-23,76368
2023-10-24,81900
2023-10-25,71471
2023-10-26,69728
2023-10-27,66552
2023-10-28,48842
2023-10-29,46356
2023-10-30,69437
2023-10-31,73789
2023-11-01,75669
2023-11-02,74882
2023-11-03,70683
2023-11-04,51761
2023-11-05,51783
2023-11-06,71481
2023-11-07,69789
2023-11-08,69367
2023-11-09,78203
2023-11-10,74834
2023-11-11,57321
2023-11-12,51505
2023-11-13,67709
2023-11-14,70367
2023-11-15,74566
2023-11-16,72287
2023-11-17,67772
2023-11-18,51785
2023-11-19,50946
2023-11-20,74738
2023-11-21,78827
2023-11-22,76448
2023-11-23,68928
2023-11-24,72695
2023-11-25,53985
2023-11-26,51763
2023-11-27,66878
2023-11-28,66722
2023-11-29,81647
2023-11-30,71468
2023-12-01,74203
2023-12-02,59481
2023-12-03,54834
2023-12-04,82515
2023-12-05,79500
2023-12-06,72229
2023-12-07,78292
2023-12-08,76416
2023-12-09,61580
2023-12-10,60255
2023-12-11,78842
2023-12-12,68483
2023-12-13,65296
2023-12-14,71890
2023-12-15,70142
2023-12-16,54939
2023-12-17,51201
2023-12-18,102380
2023-12-19,70739
2023-12-20,70210
2023-12-21,69011
2023-12-22,77190
2023-12-23,56302
2023-12-24,52175
2023-12-25,53517
2023-12-26,64259
2023-12-27,70336
2023-12-28,74477
2023-12-29,75685
2023-12-30,58445
2023-12-31,52277
2024-01-01,50662
2024-01-02,75170
2024-01-03,77319
2024-01-04,76324
2024-01-05,74463
2024-01-06,55309
2024-01-07,51752
2024-01-08,78736
2024-01-09,75873
2024-01-10,76424
2024-01-11,81683
2024-01-12,75397
2024-01-13,58413
2024-01-14,54478
2024-01-15,75255
2024-01-16,71374
2024-01-17,69075
2024-01-18,72625
2024-01-19,71688
2024-01-20,54232
2024-01-21,54482
2024-01-22,78698
2024-01-23,75560
2024-01-24,69259
2024-01-25,68847
2024-01-26,69533
2024-01-27,53347
2024-01-28,54332
2024-01-29,72757
2024-01-30,73433
2024-01-31,76930
2024-02-01,77306
2024-02-02,71927
2024-02-03,53705
2024-02-04,51065
2024-02-05,71076
2024-02-06,67672
2024-02-07,67827
2024-02-08,65071
2024-02-09,64192
2024-02-10,47685
2024-02-11,48395
2024-02-12,61838
2024-02-13,67177
2024-02-14,67785
2024-02-15,68912
2024-02-16,69906
2024-02-17,54606
2024-02-18,53466
2024-02-19,70528
2024-02-20,72334
2024-02-21,68200
2024-02-22,66382
2024-02-23,63627
2024-02-24,50819
2024-02-25,51773
2024-02-26,73027
2024-02-27,76423
2024-02-28,81278
2024-02-29,84673
2024-03-01,80082
2024-03-02,65362
2024-03-03,63002
2024-03-04,85460
2024-03-05,93211
2024-03-06,78081
2024-03-07,77263
2024-03-08,74524
2024-03-09,61597
2024-03-10,58546
2024-03-11,76035
2024-03-12,73890
2024-03-13,71068
2024-03-14,72697
2024-03-15,76904
2024-03-16,60834
2024-03-17,57298
2024-03-18,70965
2024-03-19,77416
2024-03-20,72029
2024-03-21,70581
2024-03-22,67407
2024-03-23,51815
2024-03-24,51605
2024-03-25,80532
2024-03-26,85065
2024-03-27,77536
2024-03-28,75444
2024-03-29,68741
2024-03-30,55483
2024-03-31,56706
2024-04-01,74109
2024-04-02,81725
2024-04-03,75827
2024-04-04,72733
2024-04-05,72308
2024-04-06,54416
2024-04-07,52367
2024-04-08,71692
2024-04-09,75853
2024-04-10,73532
2024-04-11,71856
2024-04-12,77809
2024-04-13,65843
2024-04-14,61704
2024-04-15,74424
2024-04-16,71501
2024-04-17,68168
2024-04-18,67889
2024-04-19,68562
2024-04-20,52489
2024-04-21,50375
2024-04-22,66702
2024-04-23,66314
2024-04-24,68167
2024-04-25,70712
2024-04-26,67846
2024-04-27,53011
2024-04-28,49625
2024-04-29,63872
2024-04-30,73826
2024-05-01,74517
2024-05-02,67778
2024-05-03,66039
2024-05-04,50818
2024-05-05,46006
2024-05-06,64937
2024-05-07,66853
2024-05-08,66344
2024-05-09,64748
2024-05-10,67710
2024-05-11,46997
2024-05-12,44506
2024-05-13,64970
2024-05-14,65095
2024-05-15,69394
2024-05-16,71595
2024-05-17,67284
2024-05-18,52270
2024-05-19,48520
2024-05-20,68149
2024-05-21,76582
2024-05-22,68257
2024-05-23,68661
2024-05-24,64945
2024-05-25,51677
2024-05-26,50405
2024-05-27,66282
2024-05-28,67326
2024-05-29,67518
2024-05-30,67324
2024-05-31,69713
2024-06-01,55709
2024-06-02,51721
2024-06-03,71628
2024-06-04,71753
2024-06-05,70975
2024-06-06,66836
2024-06-07,69976
2024-06-08,52903
2024-06-09,47001
2024-06-10,67675
2024-06-11,70894
2024-06-12,67355
2024-06-13,67671
2024-06-14,68063
2024-06-15,51676
2024-06-16,45868
2024-06-17,64753
2024-06-18,70349
2024-06-19,62181
2024-06-20,63839
2024-06-21,63058
2024-06-22,48328
2024-06-23,45967
2024-06-24,69899
2024-06-25,67309
2024-06-26,65115
2024-06-27,64143
2024-06-28,67199
2024-06-29,50274
2024-06-30,50074
2024-07-01,70910
2024-07-02,68671
2024-07-03,68457
2024-07-04,73095
2024-07-05,78399
2024-07-06,51939
2024-07-07,53162
2024-07-08,69942
2024-07-09,65544
2024-07-10,65786
2024-07-11,65115
2024-07-12,63417
2024-07-13,49155
2024-07-14,47742
2024-07-15,69122
2024-07-16,70576
2024-07-17,65947
2024-07-18,63168
2024-07-19,64796
2024-07-20,50213
2024-07-21,47080
2024-07-22,64390
2024-07-23,64051
2024-07-24,62599
2024-07-25,68327
2024-07-26,64360
2024-07-27,50210
2024-07-28,45449
2024-07-29,66088
2024-07-30,64056
2024-07-31,67277
2024-08-01,72797
2024-08-02,71452
2024-08-03,56209
2024-08-04,66628
2024-08-05,89895
2024-08-06,72450
2024-08-07,69570
2024-08-08,68006
2024-08-09,66811
2024-08-10,50919
2024-08-11,46639
2024-08-12,68366
2024-08-13,68309
2024-08-14,69574
2024-08-15,68260
2024-08-16,73373
2024-08-17,52029
2024-08-18,49395
2024-08-19,70407
2024-08-20,76126
2024-08-21,75061
2024-08-22,74224
2024-08-23,84487
2024-08-24,69277
2024-08-25,58107
2024-08-26,85460
2024-08-27,89311
2024-08-28,89771
2024-08-29,97810
2024-08-30,94022
2024-08-31,72796
2024-09-01,68676
2024-09-02,81487
2024-09-03,84906
2024-09-04,85146
2024-09-05,71308
2024-09-06,88358
2024-09-07,95975
2024-09-08,123129
2024-09-09,99062
2024-09-10,78872
2024-09-11,85241
2024-09-12,102290
2024-09-13,116372
2024-09-14,111745
2024-09-15,157103
2024-09-16,92851
2024-09-17,78712
2024-09-18,68857
2024-09-19,69605
2024-09-20,68351
2024-09-21,51389
2024-09-22,50058
2024-09-23,65439
2024-09-24,65833
2024-09-25,64645
2024-09-26,70362
2024-09-27,71130
2024-09-28,66510
2024-09-29,52233
2024-09-30,77960
2024-10-01,77150
2024-10-02,76415
2024-10-03,78233
2024-10-04,77156
2024-10-05,56058
2024-10-06,50671
2024-10-07,67560
2024-10-08,66165
2024-10-09,64899
2024-10-10,71129
2024-10-11,64297
2024-10-12,50692
2024-10-13,47302
2024-10-14,67723
2024-10-15,73342
2024-10-16,70590
2024-10-17,64420
2024-10-18,62042
2024-10-19,50059
2024-10-20,49904
2024-10-21,70028
2024-10-22,71135
2024-10-23,70045
2024-10-24,66976
2024-10-25,74961
2024-10-26,55687
2024-10-27,49197
2024-10-28,70175
2024-10-29,75620
2024-10-30,70605
2024-10-31,73675
2024-11-01,84931
2024-11-02,57415
2024-11-03,55000
2024-11-04,75237
2024-11-05,77759
2024-11-06,83658
2024-11-07,77298
2024-11-08,75488
2024-11-09,60223
2024-11-10,67411
2024-11-11,85544
2024-11-12,87209
2024-11-13,79146
2024-11-14,79785
2024-11-15,86232
2024-11-16,65963
2024-11-17,61183
2024-11-18,78770
2024-11-19,77559
2024-11-20,80936
2024-11-21,83113
2024-11-22,83382
2024-11-23,71007
2024-11-24,65341
2024-11-25,84052
2024-11-26,83419
2024-11-27,81821
2024-11-28,82347
2024-11-29,87460
2024-11-30,72339
2024-12-01,71168
2024-12-02,97082
2024-12-03,93891
2024-12-04,91485
2024-12-05,96394
2024-12-06,87194
2024-12-07,71261
2024-12-08,71386
2024-12-09,86098
2024-12-10,92542
2024-12-11,82383
2024-12-12,83451
2024-12-13,78043
2024-12-14,61928
2024-12-15,59516
2024-12-16,82780
2024-12-17,81438
2024-12-18,81015
2024-12-19,84298
2024-12-20,84907
2024-12-21,67193
2024-12-22,59469
2024-12-23,76059
2024-12-24,69132
2024-12-25,54157
2024-12-26,63474
2024-12-27,71521
2024-12-28,58916
2024-12-29,57361
2024-12-30,72534
2024-12-31,64543
2025-01-01,47109
2025-01-02,64300
2025-01-03,68653
2025-01-04,56631
2025-01-05,53090
2025-01-06,68350
2025-01-07,72974
2025-01-08,73092
2025-01-09,71492
2025-01-10,75525
2025-01-11,58200
2025-01-12,55497
2025-01-13,79608
2025-01-14,78373
2025-01-15,82717
2025-01-16,81312
2025-01-17,76390
2025-01-18,70432
2025-01-19,83160
2025-01-20,94402
2025-01-21,76782
2025-01-22,76114
2025-01-23,81074
2025-01-24,74856
2025-01-25,59545
2025-01-26,65225
2025-01-27,79371
2025-01-28,81007
2025-01-29,74686
2025-01-30,76260
2025-01-31,83571
2025-02-01,68733
2025-02-02,68423
2025-02-03,88626
2025-02-04,94999
2025-02-05,82492
2025-02-06,82168
2025-02-07,82536
2025-02-08,62303
2025-02-09,78132
2025-02-10,97171
2025-02-11,89693
2025-02-12,81187
2025-02-13,82909
2025-02-14,82607
2025-02-15,66062
2025-02-16,62487
2025-02-17,84164
2025-02-18,87941
2025-02-19,83300
2025-02-20,91239
2025-02-21,89657
2025-02-22,80728
2025-02-23,63400
2025-02-24,94263
2025-02-25,112063
2025-02-26,94381
2025-02-27,97356
2025-02-28,108442
2025-03-01,93569
2025-03-02,74783
2025-03-03,108316
2025-03-04,104185
2025-03-05,93528
2025-03-06,106060
2025-03-07,104679
2025-03-08,72406
2025-03-09,70741
2025-03-10,107828
2025-03-11,116090
2025-03-12,95002
2025-03-13,95911
2025-03-14,93397
2025-03-15,74362
2025-03-16,68083
2025-03-17,92792
2025-03-18,89571
2025-03-19,89339
2025-03-20,92379
2025-03-21,89474
2025-03-22,73297
2025-03-23,69309
2025-03-24,109927
2025-03-25,113563
2025-03-26,104392
2025-03-27,109256
2025-03-28,108988
2025-03-29,85058
2025-03-30,77438
2025-03-31,107241
2025-04-01,112233
2025-04-02,111787
2025-04-03,146670
2025-04-04,110603
2025-04-05,76279
2025-04-06,90111
2025-04-07,113377
2025-04-08,117343
2025-04-09,108224
2025-04-10,112484
2025-04-11,96282
2025-04-12,73775
2025-04-13,66786
2025-04-14,91723
2025-04-15,99838
2025-04-16,92617
2025-04-17,102720
2025-04-18,96951
2025-04-19,103906
2025-04-20,74901
2025-04-21,98791
2025-04-22,105665
2025-04-23,121153
2025-04-24,160289
2025-04-25,141165
2025-04-26,117658
2025-04-27,99346
2025-04-28,130215
2025-04-29,128364
2025-04-30,130152
2025-05-01,118330
2025-05-02,101041
2025-05-03,91494
2025-05-04,80562
2025-05-05,108371
2025-05-06,129940
2025-05-07,116184
2025-05-08,109554
2025-05-09,111212
2025-05-10,78423
2025-05-11,69734
2025-05-12,99170
2025-05-13,101167
2025-05-14,102983
2025-05-15,110213
2025-05-16,110535
2025-05-17,102485
2025-05-18,82258
2025-05-19,115187
2025-05-20,121889
2025-05-21,107140
2025-05-22,110625
2025-05-23,103118
2025-05-24,96984
2025-05-25,78632
2025-05-26,105082
2025-05-27,99592
2025-05-28,107224
2025-05-29,96051
2025-05-30,102884
2025-05-31,94166
2025-06-01,92398
2025-06-02,103792
2025-06-03,106341
2025-06-04,100377
2025-06-05,110949
2025-06-06,120776
2025-06-07,123711
2025-06-08,122141
2025-06-09,119253
2025-06-10,120451
2025-06-11,133695
2025-06-12,122027
2025-06-13,125863
2025-06-14,97203
2025-06-15,104289
2025-06-16,114812
2025-06-17,129431
2025-06-18,130583
2025-06-19,110436
2025-06-20,111745
2025-06-21,95307
2025-06-22,95933
2025-06-23,113436
2025-06-24,114454
2025-06-25,109302
2025-06-26,121646
2025-06-27,142794
2025-06-28,96453
2025-06-29,89163
2025-06-30,122525
2025-07-01,144131
2025-07-02,132603
2025-07-03,137958
2025-07-04,114279
2025-07-05,95527
2025-07-06,85584
2025-07-07,115683
2025-07-08,113720
2025-07-09,113397
2025-07-10,112603
2025-07-11,117333
2025-07-12,113220
2025-07-13,92289
2025-07-14,113701
2025-07-15,112630
2025-07-16,107378
2025-07-17,106728
2025-07-18,105047
2025-07-19,103074
2025-07-20,106868
2025-07-21,111136
2025-07-22,115464
2025-07-23,117072
2025-07-24,128269
2025-07-25,113782
2025-07-26,86154
2025-07-27,84152
2025-07-28,119636
2025-07-29,118883
2025-07-30,101452
2025-07-31,112627
2025-08-01,149559
2025-08-02,112258
2025-08-03,89874
2025-08-04,122963
2025-08-05,122381
2025-08-06,125220
2025-08-07,129066
2025-08-08,133801
2025-08-09,100830
2025-08-10,101884
2025-08-11,126510
2025-08-12,134599
2025-08-13,120205
2025-08-14,127950
2025-08-15,190553
2025-08-16,109092
2025-08-17,93335
2025-08-18,150506
2025-08-19,140098
2025-08-20,139838
2025-08-21,150263
2025-08-22,126111
2025-08-23,137673
2025-08-24,112772
2025-08-25,138127
2025-08-26,146301
2025-08-27,124576
2025-08-28,150304
2025-08-29,164114
2025-08-30,116926
2025-08-31,144449
2025-09-01,149379
2025-09-02,174706
2025-09-03,178587
2025-09-04,139615
2025-09-05,156748
2025-09-06,105340
2025-09-07,98289
2025-09-08,135491
2025-09-09,142836
2025-09-10,160991
2025-09-11,155183
2025-09-12,135952
2025-09-13,142477
2025-09-14,111282
2025-09-15,140252
2025-09-16,158070
2025-09-17,158210
2025-09-18,162588
2025-09-19,169239
2025-09-20,159350
2025-09-21,118137
2025-09-22,153655
2025-09-23,145483
2025-09-24,137987
2025-09-25,148276
2025-09-26,167802
2025-09-27,119010
2025-09-28,131486
2025-09-29,156301
2025-09-30,169948
2025-10-01,188289
2025-10-02,168919
2025-10-03,170985
2025-10-04,118911
2025-10-05,122479
2025-10-06,148869
2025-10-07,153909
2025-10-08,174986
2025-10-09,158300
2025-10-10,154505
2025-10-11,139081
2025-10-12,141788
2025-10-13,155532
2025-10-14,139097
2025-10-15,158492
2025-10-16,145341
2025-10-17,165719
2025-10-18,135208
2025-10-19,110469
2025-10-20,134704
2025-10-21,145773
2025-10-22,144882
2025-10-23,192477
2025-10-24,177103
2025-10-25,117803
2025-10-26,118368
2025-10-27,173897
