date,Active Receiving Addresses (%)
2018-05-02,75.30864198
2018-05-03,81.05263158
2018-05-04,81.11111111
2018-05-05,76.08695652
2018-05-06,75.32467532
2018-05-07,75.58139535
2018-05-08,69.23076923
2018-05-09,70.12987013
2018-05-10,81.48148148
2018-05-11,86.20689655
2018-05-12,59.45945946
2018-05-13,71.42857143
2018-05-14,86.95652174
2018-05-15,64.28571429
2018-05-16,76.47058824
2018-05-17,77.41935484
2018-05-18,65.2173913
2018-05-19,76.66666667
2018-05-20,72.72727273
2018-05-21,75.0
2018-05-22,40.47619048
2018-05-23,72.36842105
2018-05-24,84.0
2018-05-25,69.84126984
2018-05-26,77.77777778
2018-05-27,80.43478261
2018-05-28,89.58333333
2018-05-29,64.70588235
2018-05-30,81.25
2018-05-31,77.35849057
2018-06-01,81.03448276
2018-06-02,78.68852459
2018-06-03,24.81751825
2018-06-04,81.63265306
2018-06-05,66.66666667
2018-06-06,75.6097561
2018-06-07,84.61538462
2018-06-08,85.71428571
2018-06-09,72.0
2018-06-10,80.0
2018-06-11,67.44186047
2018-06-12,64.28571429
2018-06-13,68.08510638
2018-06-14,63.29113924
2018-06-15,75.0
2018-06-16,56.75675676
2018-06-17,59.25925926
2018-06-18,89.13043478
2018-06-19,70.27027027
2018-06-20,73.80952381
2018-06-21,82.69230769
2018-06-22,76.08695652
2018-06-23,73.52941176
2018-06-24,86.2745098
2018-06-25,74.6835443
2018-06-26,77.77777778
2018-06-27,72.15189873
2018-06-28,64.80938416
2018-06-29,78.37837838
2018-06-30,54.07407407
2018-07-01,86.85714286
2018-07-02,96.34703196
2018-07-03,91.50943396
2018-07-04,89.09952607
2018-07-05,19.12568306
2018-07-06,81.81818182
2018-07-07,41.29979036
2018-07-08,44.74226804
2018-07-09,39.25925926
2018-07-10,64.70588235
2018-07-11,82.85714286
2018-07-12,78.18181818
2018-07-13,72.09302326
2018-07-14,63.63636364
2018-07-15,60.60606061
2018-07-16,73.91304348
2018-07-17,80.0
2018-07-18,69.3877551
2018-07-19,74.41860465
2018-07-20,69.6969697
2018-07-21,95.0
2018-07-22,75.0
2018-07-23,78.78787879
2018-07-24,70.58823529
2018-07-25,77.55102041
2018-07-26,74.28571429
2018-07-27,75.0
2018-07-28,87.71929825
2018-07-29,86.36363636
2018-07-30,22.56267409
2018-07-31,48.8372093
2018-08-01,55.42168675
2018-08-02,84.44444444
2018-08-03,77.41935484
2018-08-04,76.31578947
2018-08-05,73.80952381
2018-08-06,44.0
2018-08-07,84.0
2018-08-08,85.9375
2018-08-09,67.44186047
2018-08-10,83.58208955
2018-08-11,77.14285714
2018-08-12,79.16666667
2018-08-13,65.13761468
2018-08-14,75.67567568
2018-08-15,81.81818182
2018-08-16,75.0
2018-08-17,79.62962963
2018-08-18,62.22222222
2018-08-19,66.66666667
2018-08-20,80.95238095
2018-08-21,59.18367347
2018-08-22,83.63636364
2018-08-23,73.80952381
2018-08-24,77.96610169
2018-08-25,81.25
2018-08-26,81.39534884
2018-08-27,80.39215686
2018-08-28,82.60869565
2018-08-29,66.1971831
2018-08-30,70.21276596
2018-08-31,88.33333333
2018-09-01,73.68421053
2018-09-02,75.0
2018-09-03,79.26829268
2018-09-04,68.0
2018-09-05,82.82828283
2018-09-06,83.57142857
2018-09-07,65.45454545
2018-09-08,85.71428571
2018-09-09,81.96721311
2018-09-10,79.74683544
2018-09-11,61.61616162
2018-09-12,76.08695652
2018-09-13,77.10843373
2018-09-14,85.14851485
2018-09-15,79.7752809
2018-09-16,72.13114754
2018-09-17,79.29292929
2018-09-18,56.41025641
2018-09-19,83.76623377
2018-09-20,67.57990868
2018-09-21,84.57446809
2018-09-22,37.77777778
2018-09-23,78.04878049
2018-09-24,76.92307692
2018-09-25,75.0
2018-09-26,80.91603053
2018-09-27,68.85245902
2018-09-28,65.51724138
2018-09-29,76.69172932
2018-09-30,52.29357798
2018-10-01,59.3220339
2018-10-02,67.14285714
2018-10-03,70.68965517
2018-10-04,76.05633803
2018-10-05,75.64102564
2018-10-06,72.22222222
2018-10-07,70.96774194
2018-10-08,72.97297297
2018-10-09,70.12987013
2018-10-10,83.33333333
2018-10-11,61.34453782
2018-10-12,65.93406593
2018-10-13,69.44444444
2018-10-14,71.15384615
2018-10-15,75.58139535
2018-10-16,70.2970297
2018-10-17,76.25
2018-10-18,78.26086957
2018-10-19,76.62337662
2018-10-20,80.85106383
2018-10-21,83.60655738
2018-10-22,76.19047619
2018-10-23,72.0
2018-10-24,71.92982456
2018-10-25,69.23076923
2018-10-26,66.66666667
2018-10-27,72.13114754
2018-10-28,68.29268293
2018-10-29,70.58823529
2018-10-30,68.35443038
2018-10-31,75.0
2018-11-01,73.07692308
2018-11-02,82.08955224
2018-11-03,65.30612245
2018-11-04,73.01587302
2018-11-05,73.07692308
2018-11-06,67.07317073
2018-11-07,78.16091954
2018-11-08,82.60869565
2018-11-09,68.31683168
2018-11-10,80.0
2018-11-11,69.49152542
2018-11-12,77.41935484
2018-11-13,80.0
2018-11-14,73.8317757
2018-11-15,77.48344371
2018-11-16,75.0
2018-11-17,81.33333333
2018-11-18,78.08219178
2018-11-19,73.1092437
2018-11-20,79.04761905
2018-11-21,77.77777778
2018-11-22,57.94392523
2018-11-23,77.06422018
2018-11-24,75.0
2018-11-25,85.82089552
2018-11-26,76.40449438
2018-11-27,61.0
2018-11-28,82.55813953
2018-11-29,22.04724409
2018-11-30,78.78787879
2018-12-01,73.97260274
2018-12-02,78.125
2018-12-03,75.23809524
2018-12-04,80.0
2018-12-05,84.16666667
2018-12-06,74.83870968
2018-12-07,82.58064516
2018-12-08,87.19512195
2018-12-09,76.77419355
2018-12-10,89.13043478
2018-12-11,88.20224719
2018-12-12,61.50943396
2018-12-13,69.56521739
2018-12-14,87.27272727
2018-12-15,89.02439024
2018-12-16,89.44099379
2018-12-17,76.27118644
2018-12-18,87.19008264
2018-12-19,81.875
2018-12-20,80.25477707
2018-12-21,73.33333333
2018-12-22,67.5
2018-12-23,52.05479452
2018-12-24,77.87610619
2018-12-25,83.51648352
2018-12-26,81.17647059
2018-12-27,82.89473684
2018-12-28,75.86206897
2018-12-29,76.05633803
2018-12-30,84.12698413
2018-12-31,77.04918033
2019-01-01,73.07692308
2019-01-02,81.81818182
2019-01-03,75.82417582
2019-01-04,76.13636364
2019-01-05,69.8630137
2019-01-06,80.51948052
2019-01-07,81.73913043
2019-01-08,79.20792079
2019-01-09,79.7752809
2019-01-10,73.13432836
2019-01-11,66.26506024
2019-01-12,86.95652174
2019-01-13,74.66666667
2019-01-14,75.75757576
2019-01-15,74.72527473
2019-01-16,70.88607595
2019-01-17,76.31578947
2019-01-18,79.31034483
2019-01-19,69.01408451
2019-01-20,79.16666667
2019-01-21,54.13533835
2019-01-22,82.20338983
2019-01-23,77.33333333
2019-01-24,78.21782178
2019-01-25,79.31034483
2019-01-26,77.01149425
2019-01-27,73.75
2019-01-28,71.53846154
2019-01-29,72.34042553
2019-01-30,86.08695652
2019-01-31,79.16666667
2019-02-01,73.40425532
2019-02-02,70.21276596
2019-02-03,70.0
2019-02-04,66.66666667
2019-02-05,70.96774194
2019-02-06,69.76744186
2019-02-07,73.52941176
2019-02-08,78.0
2019-02-09,76.66666667
2019-02-10,75.51020408
2019-02-11,77.33333333
2019-02-12,74.19354839
2019-02-13,75.86206897
2019-02-14,79.31034483
2019-02-15,80.0
2019-02-16,68.57142857
2019-02-17,79.41176471
2019-02-18,84.15841584
2019-02-19,62.75862069
2019-02-20,74.28571429
2019-02-21,66.26506024
2019-02-22,42.93478261
2019-02-23,79.76190476
2019-02-24,66.66666667
2019-02-25,79.69924812
2019-02-26,81.52866242
2019-02-27,83.33333333
2019-02-28,82.48175182
2019-03-01,75.59055118
2019-03-02,81.08108108
2019-03-03,85.88235294
2019-03-04,86.02941176
2019-03-05,72.5388601
2019-03-06,79.74683544
2019-03-07,83.08823529
2019-03-08,79.45205479
2019-03-09,80.18867925
2019-03-10,76.53061224
2019-03-11,80.95238095
2019-03-12,79.32960894
2019-03-13,83.33333333
2019-03-14,82.78145695
2019-03-15,73.80952381
2019-03-16,80.50314465
2019-03-17,79.06976744
2019-03-18,59.67078189
2019-03-19,79.22077922
2019-03-20,84.86238532
2019-03-21,82.75862069
2019-03-22,84.42622951
2019-03-23,82.32323232
2019-03-24,85.36585366
2019-03-25,81.63265306
2019-03-26,82.96703297
2019-03-27,80.61538462
2019-03-28,86.86131387
2019-03-29,85.45454545
2019-03-30,86.4321608
2019-03-31,88.34951456
2019-04-01,87.78877888
2019-04-02,87.31343284
2019-04-03,86.9047619
2019-04-04,86.25954198
2019-04-05,85.79881657
2019-04-06,92.84369115
2019-04-07,92.17081851
2019-04-08,80.03913894
2019-04-09,86.25
2019-04-10,87.28923476
2019-04-11,86.47540984
2019-04-12,87.02290076
2019-04-13,84.79087452
2019-04-14,77.48031496
2019-04-15,77.20364742
2019-04-16,78.76712329
2019-04-17,82.26018397
2019-04-18,59.31034483
2019-04-19,86.46788991
2019-04-20,89.08908909
2019-04-21,87.41050119
2019-04-22,75.0
2019-04-23,52.65511459
2019-04-24,89.41908714
2019-04-25,72.31572838
2019-04-26,84.47488584
2019-04-27,85.05976096
2019-04-28,85.05025126
2019-04-29,88.16682832
2019-04-30,48.34515366
2019-05-01,66.40281442
2019-05-02,88.79120879
2019-05-03,86.52263374
2019-05-04,85.17279822
2019-05-05,90.09230769
2019-05-06,91.46341463
2019-05-07,86.84701493
2019-05-08,91.47286822
2019-05-09,92.57447755
2019-05-10,88.65435356
2019-05-11,89.55898982
2019-05-12,83.71501272
2019-05-13,88.44682479
2019-05-14,84.97109827
2019-05-15,87.02997275
2019-05-16,80.32258065
2019-05-17,79.30654926
2019-05-18,87.61232349
2019-05-19,91.52442613
2019-05-20,90.32258065
2019-05-21,91.02272727
2019-05-22,89.57960644
2019-05-23,89.05295316
2019-05-24,94.12521441
2019-05-25,80.98705502
2019-05-26,74.02697495
2019-05-27,91.52293578
2019-05-28,91.56669019
2019-05-29,79.75622682
2019-05-30,89.37277458
2019-05-31,88.1843489
2019-06-01,93.09701493
2019-06-02,89.40783987
2019-06-03,90.02849003
2019-06-04,79.58603896
2019-06-05,71.30044843
2019-06-06,88.47228691
2019-06-07,89.84771574
2019-06-08,84.17283361
2019-06-09,89.20768623
2019-06-10,85.68095036
2019-06-11,90.11294526
2019-06-12,84.58918109
2019-06-13,90.61308767
2019-06-14,88.4744342
2019-06-15,91.6218035
2019-06-16,92.16372223
2019-06-17,84.57594235
2019-06-18,82.26265823
2019-06-19,75.01464901
2019-06-20,82.26378193
2019-06-21,71.10120942
2019-06-22,85.22349464
2019-06-23,84.22119282
2019-06-24,89.70976253
2019-06-25,89.90881459
2019-06-26,69.10747612
2019-06-27,82.75500577
2019-06-28,83.28014589
2019-06-29,74.28509297
2019-06-30,90.87802704
2019-07-01,86.97974627
2019-07-02,81.41018709
2019-07-03,89.5636581
2019-07-04,92.79090637
2019-07-05,91.01495834
2019-07-06,85.31558609
2019-07-07,92.85289571
2019-07-08,91.62658115
2019-07-09,93.51622662
2019-07-10,90.19010934
2019-07-11,73.535995
2019-07-12,87.68847432
2019-07-13,87.21682848
2019-07-14,83.24497009
2019-07-15,90.85168563
2019-07-16,84.83874879
2019-07-17,86.53884265
2019-07-18,91.61205767
2019-07-19,85.99851246
2019-07-20,91.49836245
2019-07-21,86.10898462
2019-07-22,85.88106999
2019-07-23,90.68880544
2019-07-24,92.2282976
2019-07-25,87.61929871
2019-07-26,90.80595837
2019-07-27,80.54449928
2019-07-28,87.46981024
2019-07-29,76.17152791
2019-07-30,73.37480432
2019-07-31,78.31562852
2019-08-01,84.54657078
2019-08-02,87.03955149
2019-08-03,81.39595361
2019-08-04,80.26608743
2019-08-05,86.26710098
2019-08-06,84.1991342
2019-08-07,87.40545873
2019-08-08,79.07948094
2019-08-09,80.95176738
2019-08-10,76.13935331
2019-08-11,69.63491792
2019-08-12,65.20529847
2019-08-13,51.03106015
2019-08-14,86.62795891
2019-08-15,88.43617423
2019-08-16,87.98265818
2019-08-17,90.58730862
2019-08-18,90.92661555
2019-08-19,91.27202073
2019-08-20,90.37571887
2019-08-21,86.24245629
2019-08-22,87.18023809
2019-08-23,80.8628038
2019-08-24,84.29978353
2019-08-25,82.05498138
2019-08-26,76.85410259
2019-08-27,61.38977636
2019-08-28,72.5011789
2019-08-29,75.52952821
2019-08-30,76.43882863
2019-08-31,74.52504962
2019-09-01,74.00715098
2019-09-02,74.5144591
2019-09-03,79.9062676
2019-09-04,83.80435163
2019-09-05,82.33910063
2019-09-06,83.79177289
2019-09-07,84.32324616
2019-09-08,84.92535561
2019-09-09,83.3073451
2019-09-10,80.76894475
2019-09-11,80.35756688
2019-09-12,80.80864136
2019-09-13,81.10633889
2019-09-14,79.72090194
2019-09-15,78.63171311
2019-09-16,75.78654506
2019-09-17,78.60726691
2019-09-18,78.5904384
2019-09-19,76.62645411
2019-09-20,63.6618015
2019-09-21,71.06122449
2019-09-22,83.9190836
2019-09-23,76.5459866
2019-09-24,66.19028244
2019-09-25,72.24748201
2019-09-26,81.81084571
2019-09-27,65.07019329
2019-09-28,56.96172853
2019-09-29,82.64758002
2019-09-30,84.76375167
2019-10-01,75.28390655
2019-10-02,84.03253425
2019-10-03,83.51798356
2019-10-04,83.21405731
2019-10-05,84.66126029
2019-10-06,80.29890836
2019-10-07,87.51444776
2019-10-08,79.99357739
2019-10-09,86.39696758
2019-10-10,81.13334104
2019-10-11,84.29600489
2019-10-12,87.22576493
2019-10-13,86.50018096
2019-10-14,85.9792716
2019-10-15,85.35106251
2019-10-16,88.22631303
2019-10-17,84.40099929
2019-10-18,85.73244874
2019-10-19,83.43977503
2019-10-20,87.17167872
2019-10-21,86.94918432
2019-10-22,85.9995546
2019-10-23,84.02986204
2019-10-24,85.57477382
2019-10-25,87.81549173
2019-10-26,86.65679794
2019-10-27,83.73748745
2019-10-28,79.50354096
2019-10-29,85.5499193
2019-10-30,84.52949368
2019-10-31,80.85654562
2019-11-01,86.99701579
2019-11-02,81.9699094
2019-11-03,82.93873766
2019-11-04,85.95568702
2019-11-05,85.46467021
2019-11-06,87.14980495
2019-11-07,86.2625392
2019-11-08,84.03869407
2019-11-09,83.18440061
2019-11-10,85.87770089
2019-11-11,86.23872073
2019-11-12,81.29450719
2019-11-13,70.24126438
2019-11-14,88.89967977
2019-11-15,87.79311577
2019-11-16,87.54912159
2019-11-17,81.55632851
2019-11-18,83.05622879
2019-11-19,88.09472031
2019-11-20,86.54529416
2019-11-21,85.78436623
2019-11-22,86.22370238
2019-11-23,80.28683181
2019-11-24,83.49566808
2019-11-25,81.46561486
2019-11-26,87.36411533
2019-11-27,83.73187484
2019-11-28,83.47816927
2019-11-29,86.59027315
2019-11-30,88.91152412
2019-12-01,92.74528414
2019-12-02,82.38780041
2019-12-03,88.49100163
2019-12-04,87.94224211
2019-12-05,90.05631021
2019-12-06,87.08464127
2019-12-07,88.60632237
2019-12-08,81.11614498
2019-12-09,88.5695408
2019-12-10,89.3020595
2019-12-11,89.00897064
2019-12-12,87.77612924
2019-12-13,89.7750394
2019-12-14,89.46953947
2019-12-15,87.53336474
2019-12-16,89.57991427
2019-12-17,88.97157466
2019-12-18,87.67478601
2019-12-19,89.4154238
2019-12-20,89.58859853
2019-12-21,89.51530056
2019-12-22,89.83248929
2019-12-23,88.78379444
2019-12-24,89.02248087
2019-12-25,88.3042703
2019-12-26,88.80446927
2019-12-27,89.56548693
2019-12-28,88.32228455
2019-12-29,86.96564955
2019-12-30,89.88462276
2019-12-31,91.14345696
2020-01-01,87.66305959
2020-01-02,87.76592175
2020-01-03,89.48359755
2020-01-04,88.95652709
2020-01-05,90.94070992
2020-01-06,84.28769998
2020-01-07,87.57302331
2020-01-08,89.36962146
2020-01-09,87.72642266
2020-01-10,88.78501993
2020-01-11,87.33231183
2020-01-12,88.82853263
2020-01-13,87.68068228
2020-01-14,87.17168565
2020-01-15,74.56344086
2020-01-16,55.5826187
2020-01-17,88.62941776
2020-01-18,86.95073236
2020-01-19,82.61393437
2020-01-20,84.59531445
2020-01-21,81.18381831
2020-01-22,80.45179288
2020-01-23,83.22287245
2020-01-24,86.29695384
2020-01-25,87.41721854
2020-01-26,88.04798673
2020-01-27,86.7872932
2020-01-28,86.011643
2020-01-29,88.50729517
2020-01-30,88.67969658
2020-01-31,88.38271809
2020-02-01,90.11422406
2020-02-02,88.19955562
2020-02-03,90.91242124
2020-02-04,89.42762407
2020-02-05,90.10030418
2020-02-06,91.96877669
2020-02-07,89.38314743
2020-02-08,88.23543086
2020-02-09,88.45560572
2020-02-10,91.57487767
2020-02-11,89.62631535
2020-02-12,88.34983905
2020-02-13,89.72841754
2020-02-14,92.21215692
2020-02-15,91.55473569
2020-02-16,87.12330761
2020-02-17,87.78969142
2020-02-18,85.6236607
2020-02-19,91.62617891
2020-02-20,91.00104425
2020-02-21,68.84387262
2020-02-22,87.57042165
2020-02-23,89.47499491
2020-02-24,88.16258699
2020-02-25,87.90628413
2020-02-26,89.34458509
2020-02-27,89.4402236
2020-02-28,91.40651101
2020-02-29,89.92979061
2020-03-01,90.81994853
2020-03-02,82.92276964
2020-03-03,90.24075325
2020-03-04,86.22627003
2020-03-05,77.10145409
2020-03-06,89.45732052
2020-03-07,89.06488157
2020-03-08,86.56852362
2020-03-09,89.14903049
2020-03-10,88.68445574
2020-03-11,90.41973515
2020-03-12,88.38113262
2020-03-13,82.36590742
2020-03-14,81.30011125
2020-03-15,84.03262708
2020-03-16,89.69494154
2020-03-17,88.57636872
2020-03-18,87.87203827
2020-03-19,89.74437227
2020-03-20,86.76535378
2020-03-21,78.19850552
2020-03-22,87.6343424
2020-03-23,84.28086912
2020-03-24,90.40893937
2020-03-25,91.35415765
2020-03-26,91.47668673
2020-03-27,90.59380599
2020-03-28,87.41201254
2020-03-29,90.05306186
2020-03-30,85.2937552
2020-03-31,89.89490488
2020-04-01,82.17028681
2020-04-02,74.09674857
2020-04-03,70.53127631
2020-04-04,81.93543203
2020-04-05,86.84894598
2020-04-06,87.58039122
2020-04-07,84.58645683
2020-04-08,88.7750878
2020-04-09,92.64906034
2020-04-10,87.17732659
2020-04-11,92.21860629
2020-04-12,85.91935791
2020-04-13,89.3779295
2020-04-14,90.31513943
2020-04-15,89.58810363
2020-04-16,89.69954439
2020-04-17,86.38229295
2020-04-18,85.32713682
2020-04-19,87.99410823
2020-04-20,86.76225881
2020-04-21,87.80335432
2020-04-22,87.3192345
2020-04-23,89.94986086
2020-04-24,89.73478451
2020-04-25,91.07731073
2020-04-26,87.81525589
2020-04-27,84.48313243
2020-04-28,84.10206597
2020-04-29,87.06771934
2020-04-30,88.63442858
2020-05-01,80.6178249
2020-05-02,82.46136033
2020-05-03,86.46328201
2020-05-04,85.90101554
2020-05-05,89.25489358
2020-05-06,86.59371751
2020-05-07,77.89299924
2020-05-08,83.27073483
2020-05-09,84.5603054
2020-05-10,83.07283803
2020-05-11,76.68429545
2020-05-12,84.94826683
2020-05-13,89.39615834
2020-05-14,89.39947123
2020-05-15,86.21451396
2020-05-16,83.31187023
2020-05-17,84.89813733
2020-05-18,86.10184478
2020-05-19,87.84014469
2020-05-20,87.11404227
2020-05-21,89.62553935
2020-05-22,88.38951626
2020-05-23,77.37297533
2020-05-24,87.34280003
2020-05-25,87.78735279
2020-05-26,83.20028134
2020-05-27,74.67466043
2020-05-28,77.14709185
2020-05-29,74.35002039
2020-05-30,70.46794308
2020-05-31,74.33684825
2020-06-01,76.23873964
2020-06-02,76.97912993
2020-06-03,87.69756832
2020-06-04,86.4491452
2020-06-05,89.97631033
2020-06-06,95.35205945
2020-06-07,93.37458778
2020-06-08,89.40237196
2020-06-09,74.06053302
2020-06-10,78.12098831
2020-06-11,80.37401879
2020-06-12,62.97099759
2020-06-13,69.04652151
2020-06-14,67.52757737
2020-06-15,73.1619068
2020-06-16,67.26326449
2020-06-17,70.17498063
2020-06-18,67.4017363
2020-06-19,67.46028119
2020-06-20,59.72917053
2020-06-21,68.09054622
2020-06-22,73.61596928
2020-06-23,69.70729596
2020-06-24,68.01787227
2020-06-25,62.59310809
2020-06-26,57.46273221
2020-06-27,55.86104905
2020-06-28,67.4757935
2020-06-29,85.38531243
2020-06-30,80.19799849
2020-07-01,78.73755255
2020-07-02,72.62241195
2020-07-03,72.93772531
2020-07-04,69.32195169
2020-07-05,87.07910424
2020-07-06,88.10520079
2020-07-07,78.11443532
2020-07-08,77.67325722
2020-07-09,82.78943445
2020-07-10,85.89781645
2020-07-11,84.24717921
2020-07-12,83.9197468
2020-07-13,83.51983151
2020-07-14,83.40997493
2020-07-15,80.79987372
2020-07-16,84.28904803
2020-07-17,84.9655521
2020-07-18,85.75598488
2020-07-19,88.15491761
2020-07-20,85.02158133
2020-07-21,84.21998366
2020-07-22,83.02607914
2020-07-23,85.37038794
2020-07-24,86.13240614
2020-07-25,85.67457529
2020-07-26,80.56375539
2020-07-27,82.45008316
2020-07-28,75.46743989
2020-07-29,84.88466711
2020-07-30,82.74997044
2020-07-31,85.78799757
2020-08-01,85.03259026
2020-08-02,83.88229105
2020-08-03,86.68659519
2020-08-04,85.75380592
2020-08-05,81.944133
2020-08-06,84.0366276
2020-08-07,89.62193675
2020-08-08,83.51951387
2020-08-09,85.01090921
2020-08-10,87.22404109
2020-08-11,86.33856205
2020-08-12,89.41764964
2020-08-13,79.87343439
2020-08-14,83.9869334
2020-08-15,73.50015194
2020-08-16,76.64641729
2020-08-17,83.46029851
2020-08-18,86.95050675
2020-08-19,84.34161618
2020-08-20,84.18560606
2020-08-21,85.18285654
2020-08-22,67.89490126
2020-08-23,53.82607057
2020-08-24,65.46948126
2020-08-25,75.53793705
2020-08-26,73.99325575
2020-08-27,72.34472027
2020-08-28,81.96930186
2020-08-29,86.2258672
2020-08-30,90.43387512
2020-08-31,88.98570116
2020-09-01,91.24727995
2020-09-02,85.47843876
2020-09-03,81.5661922
2020-09-04,77.87656097
2020-09-05,77.46120404
2020-09-06,71.60073845
2020-09-07,75.40107907
2020-09-08,78.32613381
2020-09-09,82.31879376
2020-09-10,81.54803104
2020-09-11,84.96185418
2020-09-12,81.48563876
2020-09-13,83.25501221
2020-09-14,87.97173372
2020-09-15,84.49044116
2020-09-16,83.70765782
2020-09-17,90.49053938
2020-09-18,86.24751175
2020-09-19,79.61732325
2020-09-20,73.63485251
2020-09-21,78.06958742
2020-09-22,78.67710673
2020-09-23,81.19492549
2020-09-24,75.18375597
2020-09-25,75.51596074
2020-09-26,77.99749232
2020-09-27,83.02088183
2020-09-28,83.15383455
2020-09-29,74.13710712
2020-09-30,67.67276876
2020-10-01,77.15710997
2020-10-02,78.89240118
2020-10-03,78.21594549
2020-10-04,81.2150114
2020-10-05,84.77599368
2020-10-06,81.86697621
2020-10-07,78.35502362
2020-10-08,81.2399256
2020-10-09,79.0720175
2020-10-10,71.72847976
2020-10-11,65.70953177
2020-10-12,77.73978543
2020-10-13,74.24855959
2020-10-14,75.05340392
2020-10-15,77.1812792
2020-10-16,74.77755043
2020-10-17,62.29601115
2020-10-18,58.94680983
2020-10-19,70.02448253
2020-10-20,72.49078641
2020-10-21,77.76613326
2020-10-22,68.96685418
2020-10-23,60.90586394
2020-10-24,69.09666745
2020-10-25,84.85160105
2020-10-26,83.54481614
2020-10-27,82.48682973
2020-10-28,76.64069648
2020-10-29,84.36827413
2020-10-30,78.08715766
2020-10-31,82.46982811
2020-11-01,82.16595082
2020-11-02,83.32988196
2020-11-03,83.64016104
2020-11-04,81.17272296
2020-11-05,85.15413971
2020-11-06,76.81501053
2020-11-07,70.71701997
2020-11-08,77.47077116
2020-11-09,79.11805919
2020-11-10,83.98752948
2020-11-11,77.30240865
2020-11-12,84.19509071
2020-11-13,85.14683877
2020-11-14,73.70854592
2020-11-15,75.99875185
2020-11-16,84.27509791
2020-11-17,80.83984815
2020-11-18,84.31091774
2020-11-19,82.29471485
2020-11-20,85.38042555
2020-11-21,85.66261617
2020-11-22,84.85642986
2020-11-23,86.07581341
2020-11-24,84.89744527
2020-11-25,82.06053016
2020-11-26,81.63325284
2020-11-27,79.42191802
2020-11-28,81.03213014
2020-11-29,80.72768307
2020-11-30,81.04012667
2020-12-01,73.71267399
2020-12-02,82.52253365
2020-12-03,84.02406417
2020-12-04,77.10263666
2020-12-05,79.15929838
2020-12-06,75.50980961
2020-12-07,80.71618828
2020-12-08,83.04615695
2020-12-09,83.25535861
2020-12-10,81.76365194
2020-12-11,80.19665466
2020-12-12,78.47949401
2020-12-13,77.799457
2020-12-14,77.94995904
2020-12-15,79.80881374
2020-12-16,78.57595234
2020-12-17,84.48842484
2020-12-18,57.1894593
2020-12-19,74.42547603
2020-12-20,72.83949411
2020-12-21,80.00636103
2020-12-22,84.50556391
2020-12-23,84.59696447
2020-12-24,78.41185
2020-12-25,79.42658905
2020-12-26,73.80818456
2020-12-27,78.36128653
2020-12-28,82.35696914
2020-12-29,81.78893797
2020-12-30,80.30760896
2020-12-31,80.19923917
2021-01-01,72.32824804
2021-01-02,78.14774432
2021-01-03,83.0076597
2021-01-04,84.642072
2021-01-05,82.9313166
2021-01-06,79.55642345
2021-01-07,81.58675827
2021-01-08,80.81128258
2021-01-09,77.25911323
2021-01-10,76.41448827
2021-01-11,81.70008495
2021-01-12,77.28550737
2021-01-13,74.18822999
2021-01-14,72.24862801
2021-01-15,75.69952378
2021-01-16,78.91218886
2021-01-17,82.91296885
2021-01-18,82.82976519
2021-01-19,84.74411584
2021-01-20,81.89907699
2021-01-21,80.3580587
2021-01-22,78.40115784
2021-01-23,73.38557539
2021-01-24,79.62321351
2021-01-25,84.77634659
2021-01-26,75.41833501
2021-01-27,80.23503955
2021-01-28,77.51442588
2021-01-29,80.56847284
2021-01-30,82.2678127
2021-01-31,82.47486775
2021-02-01,84.18179661
2021-02-02,83.32393533
2021-02-03,83.18140254
2021-02-04,83.23310763
2021-02-05,85.41943137
2021-02-06,80.82839852
2021-02-07,80.22682924
2021-02-08,80.89927794
2021-02-09,82.96401689
2021-02-10,81.15059512
2021-02-11,77.19082583
2021-02-12,77.47856084
2021-02-13,83.13562975
2021-02-14,80.11765327
2021-02-15,82.90257772
2021-02-16,84.15116962
2021-02-17,83.76298444
2021-02-18,83.13568843
2021-02-19,82.6066772
2021-02-20,77.92121626
2021-02-21,81.25488433
2021-02-22,85.16770456
2021-02-23,83.10468207
2021-02-24,79.21906715
2021-02-25,79.98977826
2021-02-26,78.90914922
2021-02-27,79.18624986
2021-02-28,75.55594358
2021-03-01,77.09363788
2021-03-02,70.99571328
2021-03-03,77.87883077
2021-03-04,79.32111287
2021-03-05,79.64723051
2021-03-06,78.28047197
2021-03-07,84.31408919
2021-03-08,82.28015138
2021-03-09,84.89022417
2021-03-10,83.61537375
2021-03-11,84.07984306
2021-03-12,79.28163574
2021-03-13,83.70039014
2021-03-14,66.30571131
2021-03-15,84.96514593
2021-03-16,78.51925973
2021-03-17,80.65948145
2021-03-18,84.31148912
2021-03-19,80.54658412
2021-03-20,83.09970608
2021-03-21,81.53656943
2021-03-22,83.61997255
2021-03-23,71.28742756
2021-03-24,77.99445788
2021-03-25,74.50280826
2021-03-26,78.32197168
2021-03-27,78.58439435
2021-03-28,82.79587159
2021-03-29,81.48859735
2021-03-30,85.05901073
2021-03-31,83.60374243
2021-04-01,82.57742759
2021-04-02,69.59840884
2021-04-03,79.93548625
2021-04-04,80.67900413
2021-04-05,85.37233738
2021-04-06,84.69199519
2021-04-07,84.01035504
2021-04-08,82.23245256
2021-04-09,85.49024164
2021-04-10,83.0651332
2021-04-11,76.93834982
2021-04-12,77.41332427
2021-04-13,85.2564626
2021-04-14,67.15510134
2021-04-15,79.53182199
2021-04-16,74.75579307
