time,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
322696800,91.61000061,92.83000183,91.61000061,92.83000183,,,,,,
323301600,93.58000183,94.66999817,93.58000183,94.66999817,,,,,,
323906400,94.87999725,94.87999725,91.06999969,91.26000214,,,,,,
324511200,91.01999664,91.80999756,90.5,90.5,,,,,,
325116000,90.15000153,90.55000305,88.68000031,88.68000031,,,,,,
325717200,88.04000092,88.90000153,88.01000214,88.90000153,,,,,,
326322000,87.83999634,88.01000214,87.20999908,88.01000214,,,,,,
326926800,87.08000183,87.23999786,86.91999817,87.23999786,,,,,,
327531600,87.38999939,87.38999939,85.77999878,85.77999878,,,,,,
328136400,85.15000153,85.93000031,85.15000153,85.93000031,,,,,,
328741200,86.08999634,86.08999634,85.5,85.5,,,,,,
329346000,84.98999786,85.19000244,84.75,84.75,,,,,,
329950800,85.12000275,85.25,85.01999664,85.25,,,,,,
330555600,85.13999939,85.31999969,85.12999725,85.12999725,,,,,,
331160400,85.19999695,85.19999695,84.88999939,84.88999939,,,,,,
331765200,84.19000244,84.26999664,84.12000275,84.22000122,,,,,,
332370000,84.38999939,84.62000275,84.16999817,84.61000061,,,,,,
332974800,84.43000031,84.54000092,84.30000305,84.54000092,,,,,,
333579600,84.73000336,86.48999786,84.73000336,86.48999786,,,,,,
334184400,86.12999725,86.12999725,85.44999695,85.93000031,,,,,,
334789200,85.94999695,86,85.72000122,86,,,,,,
335394000,86.43000031,86.86000061,86.30999756,86.86000061,,,,,,
335998800,86.55000305,86.55000305,85.69000244,85.84999847,,,,,,
336603600,85.19000244,85.41000366,85.15000153,85.41000366,,,,,,
337208400,85.19999695,85.33000183,85.08000183,85.08000183,,,,,,
337813200,85.23999786,85.58000183,85.20999908,85.55000305,,,,,,
338418000,86.01999664,86.29000092,85.66000366,85.80000305,,,,,,
339022800,86.13999939,86.13999939,85.75,85.80000305,,,,,,
339627600,85.43000031,85.68000031,85.43000031,85.58999634,,,,,,
340232400,85.73000336,86.51999664,85.73000336,86.51999664,,,,,,
340837200,86.98000336,87.33999634,86.91999817,87.33999634,,,,,,
341445600,87.80000305,88.37999725,87.76000214,88.37999725,,,,,,
342050400,88.63999939,90.12000275,88.63999939,90.12000275,,,,,,
342655200,88.48999786,88.84999847,88.43000031,88.84999847,,,,,,
343260000,89.75,89.75,88.98000336,89.55999756,,,,,,
343864800,89.66000366,90.01000214,89.44999695,90.01000214,,,,,,
344469600,90.55000305,90.83999634,90.23999786,90.83999634,,,,,,
345074400,90.66999817,92.56999969,90.66999817,92.27999878,,,,,,
345679200,91.76000214,92.66000366,91.15000153,91.15000153,,,,,,
346284000,90.59999847,90.59999847,90.02999878,90.06999969,,,,,,
346888800,90.31999969,90.51000214,89.86000061,90.51000214,,,,,,
347493600,89.13999939,90.51000214,88.94999695,90.51000214,,,,,,
348098400,90.83000183,91.44999695,90.83000183,91.44999695,,,,,,
348703200,91.36000061,92.11000061,90.62999725,92.11000061,,,,,,
349308000,92.58000183,95.23999786,92.58000183,95.23999786,,,,,,
349912800,94.81999969,95.58999634,94.58999634,95.44999695,,,,,,
350517600,95.38999939,98.18000031,95.38999939,98.18000031,,,,,,
351122400,97.83999634,97.83999634,94.94999695,94.94999695,,,,,,
351727200,95.77999878,97.05999756,95.77999878,97.05999756,,,,,,
352332000,97.94999695,97.94999695,97.20999908,97.26999664,,,,,,
352936800,96.33999634,96.58000183,96.13999939,96.30999756,,,,,,
353541600,95.68000031,95.68000031,94.23999786,94.83000183,,,,,,
354146400,95.69000244,97.12999725,95.45999908,97.12999725,,,,,,
354751200,96.27999878,97.41999817,96.27999878,97.41999817,,,,,,
355356000,98.44000244,98.44000244,97.34999847,98.37999725,,,,,,
355960800,99.12999725,99.86000061,98.84999847,99.86000061,,,,,,
356565600,99.80999756,99.80999756,98.91999817,99.30999756,,,,,,
357166800,99.25,100.44999695,99.25,100.27999878,,,,,,
357771600,101.80000305,102.63999939,101.80000305,102.05000305,,,,,,
358376400,103.23000336,104.51999664,103.23000336,104.43000031,,,,,,
358981200,104,104.73000336,103.86000061,104.51000214,,,,,,
359586000,104.95999908,105.36000061,104.69000244,104.94999695,,,,,,
360190800,104.98999786,108.47000122,104.98999786,108.47000122,,,,,,
360795600,108.08999634,108.08999634,106.80000305,107.55999756,,,,,,
361400400,105.55000305,106.77999878,105.55000305,106.77999878,,,,,,
362005200,106.23000336,107.43000031,106.01000214,107.37000275,,,,,,
362610000,107.52999878,108.69000244,107.52999878,108.69000244,,,,,,
363214800,109.58999634,110.5,109.37999725,109.44999695,,,,,,
363819600,109.08000183,110.04000092,108.69999695,109.41999817,,,,,,
364424400,110.06999969,111.01000214,110.06999969,110.13999939,,,,,,
365029200,110.25,111.72000122,110.25,111.72000122,,,,,,
365634000,114.02999878,114.25,113.26000214,113.73000336,,,,,,
366238800,114.87999725,114.87999725,112.19999695,113.29000092,,,,,,
366843600,112.01000214,112.01000214,110.01000214,110.01000214,,,,,,
367448400,110.77999878,112.18000031,110.31999969,110.31999969,,,,,,
368053200,110.27999878,110.76000214,109.34999847,109.34999847,,,,,,
368658000,110.52999878,110.55000305,109.30999756,109.58000183,,,,,,
369262800,109.06999969,109.06999969,105.58999634,105.58999634,,,,,,
369867600,103.83999634,107.62000275,103.83999634,107.62000275,,,,,,
370472400,108.33000183,108.33000183,106.79000092,106.79000092,,,,,,
371077200,105.23000336,106.34999847,103.86000061,103.86000061,,,,,,
371682000,105.12000275,105.98000336,105.12000275,105.98000336,,,,,,
372286800,105.87000275,107.55000305,105.87000275,107.26000214,,,,,,
372895200,108.65000153,108.65000153,106.12999725,106.12999725,,,,,,
373500000,104.98999786,105.18000031,104.62000275,105.04000092,,,,,,
374104800,104.30999756,105.34999847,104.30999756,104.48000336,,,,,,
374709600,104.80000305,105.29000092,104.47000122,105.08000183,,,,,,
375314400,104.80000305,104.80000305,103.27999878,103.27999878,,,,,,
375919200,103.18000031,104.04000092,103.18000031,103.80000305,,,,,,
376524000,104.33999634,105.80000305,104.33999634,105.80000305,,,,,,
377128800,106.45999908,106.45999908,105.47000122,106.23999786,,,,,,
377733600,106.08999634,106.08999634,105.73000336,105.94999695,,,,,,
378338400,105.87000275,105.88999939,104.69000244,104.69000244,,,,,,
378943200,104.62000275,105.55999756,104.62000275,105.48000336,,,,,,
379548000,106.54000092,107.56999969,106.54000092,107.56999969,,,,,,
380152800,107.16999817,107.73000336,106.95999908,107.73000336,,,,,,
380757600,108.77999878,108.77999878,107.91999817,108.02999878,,,,,,
381362400,109.31999969,109.51000214,109.13999939,109.38999939,,,,,,
381967200,109.80999756,110.63999939,109.80999756,110.20999908,,,,,,
382572000,111.54000092,111.58999634,110.05999756,110.05999756,,,,,,
383176800,110.19000244,111.93000031,110.19000244,111.93000031,,,,,,
383781600,111.95999908,111.95999908,110.27999878,110.27999878,,,,,,
384386400,110.36000061,112.06999969,110.36000061,112.06999969,,,,,,
384991200,111.93000031,113.05000305,111.93000031,113.05000305,,,,,,
385596000,113.52999878,113.98999786,113.16999817,113.98999786,,,,,,
386200800,114.55999756,114.73000336,113.97000122,113.97000122,,,,,,
386805600,114.58999634,115.36000061,114.58999634,115.23999786,,,,,,
387410400,115.01999664,115.16000366,114.66999817,115.09999847,,,,,,
388015200,114.44999695,114.44999695,113.72000122,113.72000122,,,,,,
388616400,113.01000214,113.01000214,111.59999847,111.59999847,,,,,,
389221200,111.51000214,111.98000336,109.86000061,109.86000061,,,,,,
389826000,109.73000336,110.76999664,109.69999695,110.76999664,,,,,,
390430800,110.79000092,111.61000061,110.79000092,111.05000305,,,,,,
391035600,110.79000092,112.79000092,110.79000092,112.79000092,,,,,,
391640400,113.70999908,113.70999908,113.25,113.37000275,,,,,,
392245200,114.01000214,115.5,114.01000214,115.05000305,,,,,,
392850000,117.15000153,119.01000214,117.15000153,119.01000214,,,,,,
393454800,119.81999969,120.11000061,118.87000275,120.11000061,,,,,,
394059600,120.47000122,120.47000122,119.04000092,119.62000275,,,,,,
394664400,120.16999817,121.05999756,119.95999908,119.95999908,,,,,,
395269200,119.22000122,120.18000031,119.22000122,119.26999664,,,,,,
395874000,119.08999634,119.08999634,116.12000275,116.12000275,,,,,,
396478800,116.66999817,119.05000305,116.19999695,119.05000305,,,,,,
397083600,117.80000305,120.23999786,117.80000305,120.23999786,,,,,,
397688400,121.16000366,121.41000366,120.93000031,120.93000031,,,,,,
398293200,121.31999969,121.31999969,118.34999847,118.34999847,,,,,,
398898000,118.40000153,119.12000275,116.94999695,119.12000275,,,,,,
399502800,120.66999817,120.66999817,118.77999878,119.55000305,,,,,,
400107600,119.51999664,121,119.51999664,121,,,,,,
400712400,121.45999908,121.45999908,120.79000092,120.79000092,,,,,,
401317200,120.94000244,121.45999908,120.59999847,121.45999908,,,,,,
401922000,122.62999725,122.76000214,122.13999939,122.13999939,,,,,,
402526800,123.37999725,123.37999725,122.55999756,122.94000244,,,,,,
403131600,121.23000336,122.76999664,121.23000336,122.76999664,,,,,,
403736400,122.55000305,123.41000366,122.52999878,123.41000366,,,,,,
404341200,124.41999817,124.77999878,124.05000305,124.77999878,,,,,,
404949600,124.36000061,125.37999725,124.36000061,125.36000061,,,,,,
405554400,126.01999664,126.01999664,124.84999847,125.41999817,,,,,,
406159200,125.41999817,125.41999817,123.72000122,123.72000122,,,,,,
406764000,123.83000183,124.16000366,122.63999939,122.63999939,,,,,,
407368800,121.87999725,121.87999725,119.58000183,119.58000183,,,,,,
407973600,119.68000031,120.66000366,119.36000061,120.48000336,,,,,,
408578400,121.44999695,121.44999695,119.34999847,119.61000061,,,,,,
409183200,119.27999878,119.27999878,118.22000122,118.22000122,,,,,,
409788000,117.83999634,117.91000366,117.05000305,117.36000061,,,,,,
410392800,116.97000122,116.97000122,115.76000214,115.76000214,,,,,,
410997600,115.43000031,116.66999817,115.43000031,116.38999939,,,,,,
411602400,116.37000275,119.59999847,116.37000275,119.59999847,,,,,,
412207200,120.80999756,120.80999756,119.31999969,119.76000214,,,,,,
412812000,121.12000275,122.27999878,120.98999786,121.41999817,,,,,,
413416800,120.37999725,120.37999725,118.84999847,118.84999847,,,,,,
414021600,119.08999634,119.08999634,118.01999664,118.52999878,,,,,,
414626400,119.19000244,119.51999664,119.15000153,119.44999695,,,,,,
415231200,120.34999847,120.79000092,119.34999847,119.34999847,,,,,,
415836000,119.08000183,120.26999664,119.08000183,120.26999664,,,,,,
416440800,118.97000122,120.44999695,118.97000122,120.44999695,,,,,,
417045600,121.87999725,122.12999725,121.72000122,121.76999664,,,,,,
417650400,122.65000153,122.65000153,122.20999908,122.26999664,,,,,,
418255200,121.83000183,121.88999939,121.13999939,121.88999939,,,,,,
418860000,121.41999817,121.93000031,121.33000183,121.58999634,,,,,,
419464800,122.19000244,122.43000031,121.88999939,121.88999939,,,,,,
420066000,121.51000214,122.38999939,121.51000214,122.38999939,,,,,,
420670800,122.04000092,122.04000092,121.31999969,121.31999969,,,,,,
421275600,121.06999969,121.31999969,120.90000153,121.15000153,,,,,,
421880400,121.94000244,122.59999847,121.91000366,122.5,,,,,,
422485200,122.86000061,123.41000366,122.70999908,123.41000366,,,,,,
423090000,123.79000092,124.75,123.79000092,124.75,,,,,,
423694800,125.33000183,125.68000031,125.33000183,125.38999939,,,,,,
424299600,125.5,126.20999908,125.5,125.66000366,,,,,,
424904400,125.18000031,125.33000183,124.25,124.26999664,,,,,,
425509200,124.66000366,125.15000153,124.66000366,124.98000336,,,,,,
426114000,125.98999786,126.15000153,125.76999664,126.15000153,,,,,,
426718800,126.48000336,127.05000305,126.19000244,127.05000305,,,,,,
427323600,126.90000153,126.90000153,126.09999847,126.68000031,,,,,,
427928400,127.11000061,128.44000244,127.11000061,128.44000244,,,,,,
428533200,129.67999268,130.19000244,129.1000061,130.19000244,,,,,,
429138000,130.52000427,131.94000244,130.27999878,131.69000244,,,,,,
429742800,131.13999939,131.13999939,128.32000732,129.08000183,,,,,,
430347600,128.25,129.63999939,128.08999634,129.63999939,,,,,,
430952400,130.19000244,130.83999634,130.19000244,130.77000427,,,,,,
431557200,130.22999573,130.52000427,129.94999695,129.94999695,,,,,,
432162000,129.42999268,130.58000183,129.42999268,129.72999573,,,,,,
432766800,129.30999756,130.36999512,129.16000366,129.16000366,,,,,,
433371600,128.91000366,129.1000061,128.3500061,128.3500061,,,,,,
433976400,128.1499939,128.44000244,126.20999908,126.20999908,,,,,,
434581200,126.84999847,127.90000153,126.84999847,127.90000153,,,,,,
435186000,127.47000122,127.47000122,126.88999939,126.88999939,,,,,,
435790800,127.80000305,128.02000427,127.48000336,128.02000427,,,,,,
436399200,128.3999939,129.80999756,128.3999939,129.80999756,,,,,,
437004000,130.13999939,130.13999939,129.28999329,129.28999329,,,,,,
437608800,129.8500061,131.02000427,129.8500061,131.02000427,,,,,,
438213600,130.92999268,131.30000305,130.46000671,131.30000305,,,,,,
438818400,131.27999878,131.36000061,130.63999939,131.21000671,,,,,,
439423200,132.38000488,133.00999451,131.97999573,133.00999451,,,,,,
440028000,133.11999512,134.05000305,133.11999512,134.05000305,,,,,,
440632800,133.91000366,133.91000366,133.16999817,133.16999817,,,,,,
441237600,133.07000732,133.07000732,131.78999329,131.78999329,,,,,,
441842400,133.19000244,134.86000061,133.19000244,134.86000061,,,,,,
442447200,135.63000488,136.1499939,134.86999512,134.86999512,,,,,,
443052000,134.47000122,135.50999451,134.3999939,135.50999451,,,,,,
443656800,135.13999939,135.66000366,135.13999939,135.52999878,,,,,,
444261600,135.25,135.50999451,132.78999329,132.78999329,,,,,,
444866400,133.1000061,134.08999634,133.1000061,133.41999817,,,,,,
445471200,132.66999817,132.66999817,130.91000366,131.19999695,,,,,,
446076000,132.13999939,132.13999939,129.28999329,129.28999329,,,,,,
446680800,129.6000061,129.6000061,127.59999847,127.59999847,,,,,,
447285600,126.87999725,127.66999817,126.18000031,127.51999664,,,,,,
447890400,128.3500061,129.13000488,126.91999817,129.13000488,,,,,,
448495200,129.25,129.97000122,129.25,129.28999329,,,,,,
449100000,128.27000427,128.27000427,127.83999634,128.22000122,,,,,,
449704800,128.36000061,129.5,128.36000061,129.16000366,,,,,,
450309600,129.49000549,129.49000549,128.47999573,129.25,,,,,,
450914400,129.72000122,130.47999573,129.72000122,130.47999573,,,,,,
451519200,130.49000549,132.11000061,130.49000549,132.11000061,,,,,,
452120400,132.63999939,132.94999695,132.1000061,132.66999817,,,,,,
452725200,134.58999634,134.92999268,134.44999695,134.77999878,,,,,,
453330000,134.33999634,135.05999756,133.88000488,135.05999756,,,,,,
453934800,134.36999512,134.55999756,133.61999512,133.61999512,,,,,,
454539600,133.74000549,133.80999756,132,132,,,,,,
455144400,131.5,132.72999573,131.5,132.72999573,,,,,,
455749200,133.32000732,134.28999329,133.32000732,134.28999329,,,,,,
456354000,134.80999756,135.94000244,134.72000122,135.94000244,,,,,,
456958800,136.8999939,136.8999939,136.25999451,136.25999451,,,,,,
457563600,136.69999695,138.88000488,136.69999695,138.88000488,,,,,,
458168400,139.17999268,139.55999756,138.55999756,138.6499939,,,,,,
458773200,138.27999878,139.8999939,138.27999878,139.77000427,,,,,,
459378000,140.47999573,140.72000122,139.08999634,140.72000122,,,,,,
459982800,141.07000732,141.71000671,139.36000061,139.36000061,,,,,,
460587600,140.25999451,141.38999939,140.25999451,140.66999817,,,,,,
461192400,141.38000488,141.38000488,139.00999451,139.27000427,,,,,,
461797200,139.63000488,140.22000122,139.3999939,139.80999756,,,,,,
462402000,140.13999939,140.33000183,139.75,140.33000183,,,,,,
463006800,141.91999817,144.1499939,141.91999817,144.1499939,,,,,,
463611600,144.22999573,145.77999878,144.22999573,145.58000183,,,,,,
464216400,147.28999329,149.30000305,146.91999817,146.91999817,,,,,,
464821200,145.78999329,147.57000732,145.78999329,147.55000305,,,,,,
465426000,147.05000305,147.05000305,145.49000549,146.83000183,,,,,,
466030800,148.08000183,149.08999634,147.63000488,149.08999634,,,,,,
466635600,149.91000366,150.08999634,148.21000671,148.21000671,,,,,,
467240400,148.17999268,148.17999268,145.57000732,146.47999573,,,,,,
467848800,147.83999634,147.83999634,143.17999268,143.17999268,,,,,,
468453600,142.32000732,142.8999939,142.32000732,142.8999939,,,,,,
469058400,142.50999451,143.8999939,142.50999451,143.8999939,,,,,,
469663200,144.66000366,146.28999329,144.66000366,146.28999329,,,,,,
470268000,147.63999939,149.21000671,147.25999451,149.21000671,,,,,,
470872800,149.50999451,149.50999451,147.47000122,148.41999817,,,,,,
471477600,148.58000183,149.24000549,148.47000122,148.71000671,,,,,,
472082400,148.69999695,150.22999573,148.58000183,149.75,,,,,,
472687200,149.99000549,151.24000549,149.99000549,150.91000366,,,,,,
473292000,151.47000122,152.22999573,151.47000122,152.11000061,,,,,,
473896800,152.80999756,152.80999756,151.80000305,152.41000366,,,,,,
474501600,153.88999939,153.88999939,153.46000671,153.47000122,,,,,,
475106400,152.86999512,153.46000671,152.6000061,153.00999451,,,,,,
475711200,153.02000427,153.47000122,152.72000122,153.47000122,,,,,,
476316000,154.94000244,156.50999451,154.94000244,156.50999451,,,,,,
476920800,157.38999939,158.53999329,156.97000122,156.97000122,,,,,,
477525600,158.80999756,162.03999329,158.80999756,162.03999329,,,,,,
478130400,164.72000122,164.72000122,159.88999939,161.03999329,,,,,,
478735200,161.77000427,163.83000183,161.77000427,163.17999268,,,,,,
479340000,160.19999695,161.94000244,160.19999695,161.69000244,,,,,,
479944800,160.08000183,160.08000183,154.22999573,155.11999512,,,,,,
480549600,155.61000061,155.61000061,149.17999268,149.17999268,,,,,,
481154400,150.6499939,153.16000366,150.6499939,152.97000122,,,,,,
481759200,152.6000061,152.6000061,148.22999573,148.22999573,,,,,,
482364000,146.8500061,146.97999573,144.83000183,144.83000183,,,,,,
482968800,146.36000061,151.82000732,146.36000061,151.00999451,,,,,,
483570000,150.36999512,154.13000488,149.69999695,154.13000488,,,,,,
484174800,154.52000427,154.52000427,150.27999878,150.63999939,,,,,,
484779600,148.72999573,149.08000183,147.52999878,148.38000488,,,,,,
485384400,147.05999756,149.27999878,147.05999756,149.27999878,,,,,,
485989200,149.97999573,149.97999573,147.86000061,147.86000061,,,,,,
486594000,146.94000244,148.53999329,146.94000244,148.53999329,,,,,,
487198800,149.41000366,149.41000366,147.57000732,147.57000732,,,,,,
487803600,147.72000122,148.05000305,145.91999817,147.58999634,,,,,,
488408400,147.75,147.80000305,146.11999512,146.11999512,,,,,,
489013200,146.44000244,146.61000061,145,145,,,,,,
489618000,143.96000671,143.96000671,140.25,140.25,,,,,,
490222800,139.55999756,140.55999756,137.83000183,140.55999756,,,,,,
490827600,140.75999451,140.75999451,138.82000732,139.28999329,,,,,,
491432400,137.66999817,138.57000732,137.25999451,138.57000732,,,,,,
492037200,138.63999939,139.8500061,138.63999939,139.19999695,,,,,,
492642000,137.74000549,137.74000549,136.27000427,136.27000427,,,,,,
493246800,136.36999512,136.99000549,135.55999756,135.99000549,,,,,,
493851600,136.58999634,138.19999695,136.58999634,138.19999695,,,,,,
494456400,139.91000366,143.05000305,139.67999268,143.05000305,,,,,,
495061200,143.66999817,144.19000244,141.94000244,141.94000244,,,,,,
495666000,141.27999878,142.19000244,139.77000427,139.77000427,,,,,,
496270800,134.8999939,134.8999939,131.55000305,132.49000549,,,,,,
496875600,132.11999512,132.11999512,129.88000488,130.36999512,,,,,,
497480400,131.05999756,131.30000305,130.88000488,131.28999329,,,,,,
498085200,131.44999695,132.38000488,130.50999451,130.50999451,,,,,,
498690000,130.38999939,131.02999878,130.38999939,130.99000549,,,,,,
499298400,130.47000122,130.47000122,128.69000244,128.69000244,,,,,,
499903200,128.47000122,129.67,128.3999939,129.14,,,,,,
500508000,129.38,129.53,128.5,129.03,,,,,,
501112800,129.07,129.12,126.54,126.54,,,,,,
501717600,126.5,126.98,124.77,124.99,,,,,,
502322400,124.51,126.32,124.42,125.69,,,,,,
502927200,126.07,127.68,125.62,126.13,,,,,,
503532000,126.15,126.58,125.33,125.85,,,,,,
504136800,125.88,126.62,123.55,125.81,,,,,,
504741600,124.12,124.9,121.91,124.5,,,,,,
505346400,124.68,124.71,122.91,124.16,,,,,,
505951200,124.77,125.21,124.04,124.41,,,,,,
506556000,124.84,124.97,122.68,122.78,,,,,,
507160800,122.6,122.78,121.08,121.52,,,,,,
507765600,121.78,123.26,121.08,121.97,,,,,,
508370400,121.07,121.23,118.8,118.82,,,,,,
508975200,117.59,119.25,115.15,117.22,,,,,,
509580000,116.48,116.86,114.21,115.08,,,,,,
510184800,114.94,116.56,113.66,114.97,,,,,,
510789600,116.19,117.12,114.96,115.22,,,,,,
511394400,114.71,115.38,114.1,114.17,,,,,,
511999200,116.19,119.45,116.01,118.22,,,,,,
512604000,118.31,120.83,117.45,120.69,,,,,,
513208800,121.05,121.16,116.85,117.3,,,,,,
513813600,117.68,117.92,113.09,113.17,,,,,,
514418400,113.43,113.64,110.98,111.12,,,,,,
515019600,111.38,113.7,110.76,112.74,,,,,,
515624400,111.4,113.38,110.58,111.32,,,,,,
516229200,110.72,112.9,110.5,112.87,,,,,,
516834000,113.29,115.71,112.3,115.46,,,,,,
517438800,116.16,117.74,114.58,117.51,,,,,,
518043600,117.92,118.03,113.33,113.41,,,,,,
518648400,114.16,114.19,112.34,112.58,,,,,,
519253200,112.15,114.73,112.02,114.72,,,,,,
519858000,115.14,115.19,112.15,112.17,,,,,,
520462800,111.87,112.63,108.35,111.65,,,,,,
521067600,110.55,112.05,110.27,112,,,,,,
521672400,111.91,112.09,109.34,109.43,,,,,,
522277200,109.53,110.65,108.98,110.61,,,,,,
522882000,110.12,110.25,107.7,108.06,,,,,,
523486800,107.97,108.35,107.41,107.63,,,,,,
524091600,107.1,108.02,107.07,107.26,,,,,,
524696400,107.28,107.71,106.53,106.77,,,,,,
525301200,106.85,107.69,106.31,106.43,,,,,,
525906000,106.33,107.39,106.09,107.27,,,,,,
526510800,107.77,108.98,107.33,107.58,,,,,,
527115600,107.12,107.54,104.92,105.03,,,,,,
527720400,106.63,107.75,106.62,107.68,,,,,,
528325200,106.87,107.03,105.66,106.15,,,,,,
528930000,105.71,106.41,105.51,105.58,,,,,,
529534800,105.41,105.45,104.99,105.29,,,,,,
530139600,105.49,108.2,105.48,108.12,,,,,,
530748000,108.19,109.77,107.38,109.27,,,,,,
531352800,109.62,109.7,108.87,108.96,,,,,,
531957600,108.31,108.45,106.87,106.98,,,,,,
532562400,107.36,108.08,107.12,107.99,,,,,,
533167200,107.99,108.04,105.91,105.92,,,,,,
533772000,105.46,107.4,105.38,107.23,,,,,,
534376800,107.24,107.94,107.17,107.38,,,,,,
534981600,107.47,107.89,106.78,106.9,,,,,,
535586400,106.39,106.39,105.38,105.48,,,,,,
536191200,104.73,104.95,103.34,103.61,,,,,,
536796000,103.84,104.35,103.43,103.73,,,,,,
537400800,102.98,103.03,99.62,100.33,,,,,,
538005600,98.71,100.73,98.59,99.32,,,,,,
538610400,99.44,100.32,97.1,99.86,,,,,,
539215200,99.27,101.21,97.87,100.83,,,,,,
539820000,100.02,100.57,98.19,99.33,,,,,,
540424800,98.97,100.64,98.8,99.41,,,,,,
541029600,99.48,100.06,98.83,99.26,,,,,,
541634400,99.18,99.82,99.07,99.57,,,,,,
542239200,99.87,100.44,99.63,99.68,,,,,,
542844000,99.22,99.29,98.51,98.53,,,,,,
543448800,98.15,98.56,97.46,97.64,,,,,,
544053600,97.14,98.2,96.81,97.68,,,,,,
544654800,97.77,98.44,96.5,96.88,,,,,,
545259600,96.76,97.32,96.11,96.95,,,,,,
545864400,96.97,97.49,95.61,95.82,,,,,,
546469200,95.27,96.45,95.25,95.37,,,,,,
547074000,95.43,96.06,94.82,95.86,,,,,,
547678800,96.22,96.36,95.24,95.38,,,,,,
548283600,95.39,95.9,95.11,95.83,,,,,,
548888400,96.62,97.91,96.59,97.77,,,,,,
549493200,98.32,98.43,96.46,97.57,,,,,,
550098000,96.8,97.31,96,97.2,,,,,,
550702800,97.78,98.24,97.61,98.15,,,,,,
551307600,98.41,99.06,97.67,98.18,,,,,,
551912400,98.36,98.53,97.97,98.41,,,,,,
552517200,98.95,99.27,98.62,99.17,,,,,,
553122000,99.26,100.06,98.13,100.01,,,,,,
553726800,99.9,100.23,99.35,99.55,,,,,,
554331600,99.4,99.98,99.36,99.79,,,,,,
554936400,99.76,101.32,99.72,101.29,,,,,,
555541200,101.34,101.74,100.16,100.51,,,,,,
556146000,100.56,100.6,97.24,97.27,,,,,,
556750800,97.68,98.2,96.95,97.09,,,,,,
557355600,97.28,97.42,95.97,96.45,,,,,,
557960400,96.28,97.11,96.1,97.01,,,,,,
558565200,97.43,97.73,96.61,96.71,,,,,,
559170000,96.96,97.82,96.9,97.4,,,,,,
559774800,97.63,98.81,97.52,98.64,,,,,,
560379600,98.6,98.68,96.85,96.85,,,,,,
560984400,97.01,97.46,96.16,96.33,,,,,,
561589200,95.26,97.51,95.07,95.68,,,,,,
562197600,95.16,95.6,93.26,93.65,,,,,,
562802400,93.25,93.36,90.84,91.09,,,,,,
563407200,91.04,92.18,90,91.73,,,,,,
564012000,92.86,92.91,90.35,91.26,,,,,,
564616800,90.63,91.62,89.98,90,,,,,,
565221600,89.12,90.73,89.03,90.47,,,,,,
565826400,90.53,90.79,88.49,88.54,,,,,,
566431200,88.18,88.72,87.71,88.56,,,,,,
567036000,88.35,88.84,88.1,88.11,,,,,,
567640800,86.86,86.9,85.33,85.42,,,,,,
568245600,85.89,89.75,85.87,89,,,,,,
568850400,88.67,90.84,87.93,90.75,,,,,,
569455200,90.72,90.8,89.27,89.69,,,,,,
570060000,89.97,90.37,89.59,90.34,,,,,,
570664800,90.75,91.29,90.3,91.15,,,,,,
571269600,91.24,92.04,90.62,91.85,,,,,,
571874400,91.86,91.87,91.24,91.56,,,,,,
572479200,91.33,91.35,90.42,90.53,,,,,,
573084000,90.56,90.96,90.36,90.56,,,,,,
573688800,90.25,90.27,89,89.02,,,,,,
574293600,88.93,90.57,88.82,90.51,,,,,,
574898400,90.13,90.36,89.18,89.35,,,,,,
575503200,88.76,88.96,88.16,88.3,,,,,,
576104400,88.37,89.5,87.87,89.14,,,,,,
576709200,89.68,90.12,88.28,88.31,,,,,,
577314000,88.4,88.98,88.16,88.89,,,,,,
577918800,88.93,89.24,88.7,89.16,,,,,,
578523600,89.32,89.55,89.08,89.3,,,,,,
579128400,89.21,89.3,88.94,89.19,,,,,,
579733200,89.29,90.27,89.23,89.95,,,,,,
580338000,89.96,90.57,89.71,90.48,,,,,,
580942800,90.79,91.64,90.72,91.3,,,,,,
581547600,91.16,91.18,90.49,90.82,,,,,,
582152400,90.96,92.29,90.89,92.05,,,,,,
582757200,92.18,95.01,92.1,94.92,,,,,,
583362000,95.61,96.09,94.41,95.89,,,,,,
583966800,95.93,96.41,95.07,96.36,,,,,,
584571600,96.38,98.15,96.07,98.13,,,,,,
585176400,98.53,98.6,95.18,95.28,,,,,,
585781200,95.88,97.55,95.74,97.53,,,,,,
586386000,97.43,98.27,96.96,98.22,,,,,,
586990800,98.51,99.47,97.61,97.93,,,,,,
587595600,98,99.29,96.86,98.53,,,,,,
588200400,99.37,99.61,97.33,97.49,,,,,,
588805200,97.83,98.65,97.4,97.54,,,,,,
589410000,97.29,97.46,96.79,97.21,,,,,,
590014800,97.1,98.35,96.92,98.03,,,,,,
590619600,97.86,98.43,97.58,98.12,,,,,,
591224400,98.74,98.83,97.64,97.69,,,,,,
591829200,97.63,97.65,97.15,97.33,,,,,,
592434000,96.94,96.99,94.3,94.37,,,,,,
593038800,94.73,94.79,93.38,93.39,,,,,,
593643600,93.83,94.22,92.85,93.04,,,,,,
594252000,92.83,93.96,92.76,93.8,,,,,,
