Datetime,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2025-05-12T00:00:00Z,80035.19541285,367445.47918028,1243265.19121443,2305055.57518575,4905048.00583955,5674462.1095676,3616120.97090838,1672516.64266212
2025-05-11T00:00:00Z,80055.83246217,367342.37880907,1243291.70732663,2306425.57243635,4909775.23145406,5665839.86137952,3617863.46493965,1672901.99616351
2025-05-10T00:00:00Z,80028.86615121,367404.79068482,1243430.79693521,2306105.41704356,4907499.33432822,5666100.95862097,3619555.56306833,1672904.69313864
2025-05-09T00:00:00Z,80034.76525774,367482.24367383,1243389.02770009,2308266.05511777,4906644.67023903,5665052.63112845,3618785.49977397,1672906.77708008
2025-05-08T00:00:00Z,80086.17602692,367575.48162794,1244530.77555607,2308434.92513169,4908079.29993545,5667438.74895653,3627363.80622551,1658614.95651085
2025-05-07T00:00:00Z,80240.04218842,367842.13472988,1245578.7144368,2307787.62112607,4907849.93183942,5661467.87568507,3632233.60936541,1658627.36559989
2025-05-06T00:00:00Z,80374.49890828,367844.89272591,1245678.23328092,2312942.88622344,4904365.45147912,5660316.2852669,3631009.73423301,1658623.43785338
2025-05-05T00:00:00Z,80402.0031036,367779.12670042,1245528.43022461,2314212.47832596,4904246.48486126,5658809.10439887,3631108.0151527,1658638.52720354
2025-05-04T00:00:00Z,80416.91847532,367672.99504455,1246490.98605368,2314874.81478669,4905565.9024095,5659504.10185093,3627013.67615195,1658637.90019834
2025-05-03T00:00:00Z,80445.1505446,367551.38924319,1246193.51327426,2314633.6928049,4905714.82831419,5658931.33183933,3627646.55718664,1658626.45676385
2025-05-02T00:00:00Z,80451.2815359,367521.2044603,1245964.53985626,2314087.16710202,4905964.18606829,5660171.71321086,3626335.92687417,1658734.40086316
2025-05-01T00:00:00Z,80586.8818135,367502.76446678,1245819.94189746,2315217.12252878,4910417.82039392,5656852.10442038,3623640.71327182,1658696.19617832
2025-04-30T00:00:00Z,80648.67166934,367418.31959179,1245708.84927762,2315202.80764248,4914657.51462426,5647490.01851527,3628521.17611354,1658664.31253666
2025-04-29T00:00:00Z,80748.42957487,367389.10498948,1246480.55846511,2315969.38059458,4914168.70181837,5648781.27585387,3625669.77746726,1658691.94120742
2025-04-28T00:00:00Z,80804.49628928,367493.65312344,1247341.71161993,2316609.27080394,4914012.43023672,5643349.99783663,3629169.20963713,1658662.15042389
2025-04-27T00:00:00Z,80932.23292255,367454.34772105,1247202.77624381,2318126.50890562,4914738.70186354,5641920.70145575,3627959.16413348,1658667.86172516
2025-04-26T00:00:00Z,80868.63045919,367345.35265583,1247058.95535012,2317845.26643931,4915399.41559938,5638803.61305332,3630601.86497733,1658657.32143648
2025-04-25T00:00:00Z,80790.19641636,367263.66227716,1247275.57517628,2318956.49302742,4906019.57482187,5642241.26503638,3625033.23923492,1668584.78898057
2025-04-24T00:00:00Z,80816.10288507,367254.66138342,1247317.73683196,2319827.84865498,4914349.13788506,5632720.86774043,3624419.71518177,1669008.72440827
2025-04-23T00:00:00Z,80849.94495343,367355.03888116,1248023.59436069,2320194.35024475,4918733.96318396,5628686.8748077,3622285.80519268,1669144.59834659
2025-04-22T00:00:00Z,80762.42253235,367231.23063834,1248061.93352171,2321572.92844867,4916343.25058267,5624959.44987505,3614855.94021916,1681130.76415301
2025-04-21T00:00:00Z,80896.8160852,367320.74978274,1248193.5470148,2324161.23898184,4920798.20707883,5602535.90591361,3629343.50743366,1681183.57268028
2025-04-20T00:00:00Z,80941.12371135,367382.14138969,1248439.0937562,2324290.35530695,4931239.57782399,5592992.86911547,3627565.0027269,1681189.63114041
2025-04-19T00:00:00Z,80940.35467435,367472.51053612,1248236.94719914,2323872.71792432,4932878.1499091,5590293.55703297,3628780.37380216,1681180.8088928
2025-04-18T00:00:00Z,80940.88646988,367499.87632536,1247905.65072488,2323010.21751718,4934078.89263281,5588931.65464523,3629676.62077802,1681177.2458776
2025-04-17T00:00:00Z,80889.82886035,367427.83427054,1247632.45571436,2322652.95974924,4934025.84201079,5589279.0400279,3629777.74670088,1681110.3376369
2025-04-16T00:00:00Z,80888.83103604,367413.50795037,1247628.83796185,2322596.04687243,4930735.35148189,5581782.19689658,3635153.17002847,1686119.97774333
2025-04-15T00:00:00Z,80904.43949072,367293.51682137,1247256.77238512,2323355.2201726,4928578.24159597,5583446.92702662,3634921.71439143,1686098.58808713
2025-04-14T00:00:00Z,80889.70706503,367225.76507617,1247160.07597908,2323838.11450635,4928505.56334907,5582406.55840927,3652563.70187698,1668815.93370901
2025-04-13T00:00:00Z,80932.06305454,367266.67975985,1247424.95891519,2327098.31005378,4930776.86742038,5577188.90485893,3651433.30947257,1668818.70143572
2025-04-12T00:00:00Z,80930.8445864,367166.47823998,1246969.04847348,2327119.26088598,4931075.50658329,5575821.70786227,3652489.24662658,1668830.20171298
2025-04-11T00:00:00Z,80922.19574696,367161.66638084,1247283.67771857,2327213.19799532,4929574.83383904,5576178.22011773,3652794.32298529,1668824.18018721
2025-04-10T00:00:00Z,80881.48489885,367137.13990899,1247225.20556132,2326123.20410756,4930195.74188146,5575194.44479134,3653901.2874562,1668831.28636524
2025-04-09T00:00:00Z,80908.73909773,367122.68280709,1247160.07231992,2327544.49090065,4929035.55046317,5564099.76719027,3674724.858231,1658443.63396113
2025-04-08T00:00:00Z,80866.23557608,367130.67276203,1247052.31944664,2327739.6975664,4927891.25078792,5567582.46141984,3671999.81518999,1658367.96722206
2025-04-07T00:00:00Z,80873.62110774,366995.96265448,1247009.05386594,2327220.81324659,4923725.18751778,5567957.28620222,3676019.60378005,1658350.76659616
2025-04-06T00:00:00Z,80911.43353647,366918.44748039,1247509.33858068,2331487.19618532,4918058.93468369,5569042.30492404,3675441.62016436,1658329.89441601
2025-04-05T00:00:00Z,80919.63176466,366911.91676701,1247506.58385479,2330119.37615333,4915249.09738834,5572372.16850963,3675835.57629235,1658331.69424085
2025-04-04T00:00:00Z,80957.11622591,366904.93634322,1247286.32734834,2330002.66579665,4913845.40767288,5572460.7099265,3677035.76245798,1658240.61919948
2025-04-03T00:00:00Z,81085.21641634,366794.49897541,1246802.30172841,2330191.79041116,4916866.85656063,5578396.00496085,3667758.22079269,1658276.15512547
2025-04-02T00:00:00Z,81190.85577606,366814.9498342,1246697.73828866,2330196.68158788,4922543.57352583,5578107.46028845,3661801.06604286,1658343.71962702
2025-04-01T00:00:00Z,81210.61854043,366877.50553438,1247013.25497484,2332022.92757226,4930036.20389578,5575461.90381658,3672646.77076032,1639889.35987637
2025-03-31T00:00:00Z,81182.45156145,366795.87111612,1246760.45172406,2332902.57609789,4929897.22027806,5572210.3822336,3675092.12888144,1639895.58807834
2025-03-30T00:00:00Z,81186.50243526,366668.83180524,1246885.48254733,2334493.84826193,4926010.89642005,5575492.69557949,3654511.97911092,1659023.93381074
2025-03-29T00:00:00Z,81152.86601817,366557.35579471,1246611.96217353,2333807.01303667,4923464.66520276,5575228.25843672,3658060.35707867,1658963.56722973
2025-03-28T00:00:00Z,81191.36521755,366549.22727397,1246440.120413,2333591.05827199,4921561.38196277,5585423.2339052,3649792.50849046,1658856.52443602
2025-03-27T00:00:00Z,81388.71149725,366535.05611154,1247090.51128094,2335924.51489583,4914526.93223399,5581130.96780441,3657463.47625708,1658863.99988992
2025-03-26T00:00:00Z,81446.54471249,366471.58070898,1246864.17408994,2335033.81114665,4917162.27279613,5581815.86440124,3654801.95223544,1658865.46988009
2025-03-25T00:00:00Z,81533.65718364,366425.31777549,1246730.84426798,2335024.9092816,4912407.60295206,5587905.12007148,3653108.42507626,1658850.79336245
2025-03-24T00:00:00Z,81613.98913277,366327.17690282,1246355.43998386,2335663.31029918,4910645.98678099,5585512.06046023,3654170.02387989,1661233.05753122
2025-03-23T00:00:00Z,81826.84382249,366434.54727099,1246394.29737204,2336965.89750619,4917681.37655434,5578982.24710127,3651501.02390869,1661253.56143495
2025-03-22T00:00:00Z,81956.71543964,366451.99310965,1246147.73468351,2335879.60970441,4919025.9801956,5579545.35738482,3650290.74331293,1661254.1611404
2025-03-21T00:00:00Z,82056.33536471,366431.18444825,1245743.29210579,2336270.61141901,4918776.67881389,5579195.46368198,3650360.71699396,1661249.26214337
2025-03-20T00:00:00Z,82165.56498642,366366.67305013,1245465.90974137,2335275.71202587,4922390.38433956,5576885.97961663,3649841.00986707,1661239.18634391
2025-03-19T00:00:00Z,82337.00982327,366279.76663527,1245229.66508038,2335907.20681494,4923638.17950471,5570872.33960172,3653702.54326988,1661219.95924079
2025-03-18T00:00:00Z,82503.19130283,366223.26923767,1244988.50401457,2335121.34762062,4927400.47898903,5567535.6157194,3653704.77899879,1661234.48408805
2025-03-17T00:00:00Z,82623.65093975,366083.08087406,1244771.89743915,2334517.1051878,4925605.58186212,5569687.51205783,3653779.28818512,1661199.80342513
2025-03-16T00:00:00Z,82866.80349855,366040.91156843,1244816.14007281,2334081.50148776,4925410.92637082,5568114.69162604,3655307.95829595,1661191.4870506
2025-03-15T00:00:00Z,82978.94834258,365974.68391765,1244597.76916533,2333879.17710649,4927143.5938394,5568261.23703608,3653363.52165698,1661178.36390645
2025-03-14T00:00:00Z,82994.84816782,365885.21449341,1244270.66545741,2333687.57085869,4927259.62278939,5568255.73977953,3653423.44335274,1661187.69007197
2025-03-13T00:00:00Z,83117.17297848,366187.44730824,1244927.35484819,2335069.31779442,4927409.21300596,5564889.22803536,3653750.1375144,1661171.17348591
2025-03-12T00:00:00Z,83136.69453809,366072.1557979,1244502.28371575,2334432.89685945,4929165.89221808,5576114.57905374,3641465.23079752,1661134.43699043
2025-03-11T00:00:00Z,83174.46993958,365926.78507403,1243914.08145199,2332648.00556433,4928148.93143733,5588706.11341196,3620495.13279992,1672532.52529182
2025-03-10T00:00:00Z,83216.23780566,365665.29437502,1243297.83509495,2332726.08810165,4927684.33408,5591259.57323831,3618306.11133907,1672959.3209363
2025-03-09T00:00:00Z,83306.48501557,365383.8954608,1243065.10653385,2332522.94228947,4927863.46891003,5594593.12782762,3614760.70949886,1673137.80943476
2025-03-08T00:00:00Z,83400.34173913,365285.99622903,1242818.62106719,2332087.48958205,4929110.38657037,5593817.31607531,3614558.17896743,1673058.33974045
2025-03-07T00:00:00Z,83565.23971718,365178.30946808,1242670.60109518,2331660.12025758,4927391.57528693,5596045.03357552,3614086.19863757,1673111.46693292
2025-03-06T00:00:00Z,83738.00332613,365369.09981167,1243472.00154682,2333793.22872089,4929404.23967219,5595186.74638039,3609289.38450315,1673012.09100972
2025-03-05T00:00:00Z,83800.26888528,365330.99720718,1244354.31392668,2332334.54957065,4932413.13519212,5606943.91302458,3594266.137701,1673290.22946347
2025-03-04T00:00:00Z,83804.77205321,365243.67774459,1244739.36848691,2333590.22848929,4928735.17113376,5611088.75828153,3591957.71087126,1673155.10791041
2025-03-03T00:00:00Z,83797.6187107,365033.01020405,1245069.63501103,2333736.94279122,4930424.12609779,5608498.30640655,3592057.02390485,1673241.88184477
2025-03-02T00:00:00Z,83898.62773035,365040.98173271,1245039.7026681,2332082.1149415,4923651.9889742,5611216.90847513,3582402.45020066,1688057.02024831
2025-03-01T00:00:00Z,83866.40752495,364942.15889307,1244462.34728347,2328798.70403341,4928261.82974897,5609869.62202599,3582386.48550649,1688408.48995461
2025-02-28T00:00:00Z,83944.06752743,364908.38759734,1244238.17332154,2326312.03630049,4928240.05486265,5613012.70953629,3581525.77569803,1688364.84012719
2025-02-27T00:00:00Z,83877.72329991,364871.82592206,1245170.79865585,2325439.85544565,4929354.18663198,5605336.25720891,3587588.09600918,1688419.80179742
2025-02-26T00:00:00Z,84330.76918022,364841.99977896,1244787.7410608,2324471.79941986,4935985.53659559,5599387.52042699,3587312.52554914,1688471.9029594
2025-02-25T00:00:00Z,84771.87653041,364854.28165468,1244659.02906934,2322007.03300715,4929168.07380496,5610696.54071763,3588594.40674213,1684347.92844466
2025-02-24T00:00:00Z,84822.98358853,364556.3791785,1244611.27395027,2320034.26156111,4927415.87145521,5615991.85207786,3583442.44652253,1687764.72663695
2025-02-23T00:00:00Z,84778.45983642,364383.38682948,1244287.36533119,2320307.2649272,4920893.78789663,5616889.44536206,3588949.65427326,1687744.18051472
2025-02-22T00:00:00Z,84623.98319096,364160.2319817,1243782.27773055,2318892.0258949,4920292.59416978,5613064.88082035,3595424.91407523,1687589.51210749
2025-02-21T00:00:00Z,84539.35954724,364001.83997032,1242920.90925242,2315820.17678316,4914096.30818675,5610453.32802582,3607969.85117034,1687594.27203491
2025-02-20T00:00:00Z,84492.99701218,363794.10578551,1242052.07722187,2316568.27394479,4914590.22754907,5606368.40222849,3611543.25352743,1687583.58270162
2025-02-19T00:00:00Z,84422.7932424,363757.86222159,1242463.63563946,2316808.53919176,4922911.46171157,5602350.74033938,3606274.20084755,1687597.43677725
2025-02-18T00:00:00Z,84360.36916233,363667.25104758,1242475.34385793,2316864.69778463,4923345.81423955,5602468.06123232,3602990.15755486,1690021.22509176
2025-02-17T00:00:00Z,84332.53086118,363611.63779859,1242922.86116493,2316785.28439602,4921632.45701084,5601542.91162554,3604545.37648477,1690382.36062909
2025-02-16T00:00:00Z,84358.11949903,363584.14771881,1243058.51006045,2317465.54334755,4919985.47145884,5600269.98427929,3605185.44060192,1691420.07800507
2025-02-15T00:00:00Z,84356.19697237,363529.28470514,1242792.88341809,2317563.17786555,4919852.8027935,5599776.44678012,3605514.1835248,1691470.44391139
2025-02-14T00:00:00Z,84316.22143791,363483.78465541,1242492.69874066,2316701.27903556,4919859.06825512,5600202.96241748,3605825.25465121,1691474.15077761
2025-02-13T00:00:00Z,84302.20125877,363504.49843241,1242383.87979527,2315785.15960107,4921573.65908244,5596179.2376091,3596418.46517734,1703733.31901456
2025-02-12T00:00:00Z,84443.35704819,363442.05134346,1242189.23651928,2315176.18722571,4917846.21722231,5598378.63826264,3597513.36677136,1704397.61557801
2025-02-11T00:00:00Z,84574.26857053,363422.34826852,1242070.73750075,2314862.13513335,4918062.52659836,5591531.95803104,3604095.99378192,1704351.07708649
2025-02-10T00:00:00Z,84708.83073616,363433.08806092,1242018.27275897,2313781.99092584,4919506.35015464,5591370.03495963,3603431.0719242,1704333.9054506
2025-02-09T00:00:00Z,84778.61378187,363421.73741729,1241830.34446492,2312908.41893256,4921944.67757579,5584098.20724246,3608874.00325232,1704293.16730375
2025-02-08T00:00:00Z,84784.35517706,363437.14434248,1241627.08670514,2312169.75714997,4922051.16535408,5580240.72113587,3599030.21872072,1718361.84638564
2025-02-07T00:00:00Z,84740.31874306,363435.91978123,1241454.71282508,2312009.5627306,4915071.98832937,5585040.43320988,3601167.01224858,1718282.34710316
2025-02-06T00:00:00Z,84769.47236856,363437.31976584,1241311.93304708,2311263.04769561,4910696.11093768,5585126.2055354,3605701.05073506,1718356.52988573
2025-02-05T00:00:00Z,84817.45597408,363429.45675771,1241221.34177019,2310303.2878944,4903613.37480923,5593743.25123151,3604758.87344011,1718321.50309373
2025-02-04T00:00:00Z,84845.58655692,363428.03416911,1241356.83655837,2309855.32885308,4902994.00783334,5599546.11475348,3599484.47857646,1718248.1576702
2025-02-03T00:00:00Z,84928.39088624,363447.72603735,1241101.83271527,2308945.29704706,4951832.45000747,5581216.43779852,3569873.32140087,1718003.71407818
2025-02-02T00:00:00Z,84996.38372346,363533.34935682,1241852.4847241,2310749.1394009,4948357.27390449,5580368.11618582,3570849.19105645,1718165.10661892
2025-02-01T00:00:00Z,85045.76098459,363717.22534484,1241892.82052483,2311094.87958645,4945931.23528665,5581456.60067104,3571079.48296395,1718118.66460861
2025-01-31T00:00:00Z,85071.40453554,363819.95624318,1241463.67951099,2310496.06568946,4945235.08739826,5582838.78571716,3570715.72259818,1718120.96827819
2025-01-30T00:00:00Z,84945.3191826,363816.16532734,1241826.4774744,2309966.66048565,4951537.54145819,5577409.08112408,3569752.09420785,1718117.70571085
2025-01-29T00:00:00Z,84905.40478897,363765.88763159,1241820.42376391,2309088.87079887,4950899.15310106,5578344.99021173,3569934.63493589,1718158.55473894
2025-01-28T00:00:00Z,84849.32003178,363819.32896888,1241692.43687632,2309871.58602591,4948291.84918716,5578961.35472567,3570700.31084405,1718247.35831119
2025-01-27T00:00:00Z,84803.33353859,363787.51621915,1241444.38386849,2310194.13363162,4946721.30203734,5580000.55406509,3570817.98069407,1718201.84091661
2025-01-26T00:00:00Z,84835.75239511,363782.35391036,1241320.34111536,2309927.47855332,4939930.83295525,5570289.08041276,3587166.57963196,1718231.12599684
2025-01-25T00:00:00Z,84792.72868401,363923.2514488,1241103.7093237,2309497.48267962,4940086.25557096,5570865.42094749,3586567.53681513,1718219.03450125
2025-01-24T00:00:00Z,84781.51200061,363891.06848433,1241008.00753897,2308927.68036161,4939533.50497238,5570470.69385422,3587584.31299447,1718458.63976437
2025-01-23T00:00:00Z,84736.86571382,363880.81494147,1241316.643765,2310111.78550458,4929472.34896751,5571348.93232324,3594844.14118122,1718506.38757412
2025-01-22T00:00:00Z,84673.09201157,363698.20989066,1241742.49711455,2317850.05977623,4930688.92717742,5554479.03808332,3602217.60206532,1718443.49385189
2025-01-21T00:00:00Z,84725.88964924,363642.28425183,1242162.14456361,2317796.3943092,4930642.72161783,5552291.95711535,3603585.753909,1718477.0245549
2025-01-20T00:00:00Z,84798.86310666,363674.47637642,1243266.79548385,2318161.34031353,4934781.322206,5539319.64116083,3610549.53301307,1718356.5733106
2025-01-19T00:00:00Z,84789.79854127,363738.88393856,1243661.40926392,2316888.17574516,4930174.70174398,5539832.75240751,3614772.10626181,1718575.71706875
2025-01-18T00:00:00Z,84799.79973712,363811.22363593,1244197.68488046,2315545.87976532,4932182.44396842,5537033.62678303,3615813.12186332,1718581.01433736
2025-01-17T00:00:00Z,84727.96417428,363805.52914282,1245150.18774214,2314144.03605524,4932384.70728688,5537146.00670389,3615730.49417936,1718469.61968635
2025-01-16T00:00:00Z,84683.97433971,363903.55863046,1247086.61305659,2315192.57603893,4938156.16575582,5527478.96602466,3616064.07563419,1718523.8654906
2025-01-15T00:00:00Z,84703.62472748,363946.62947161,1247251.31007289,2315385.63052863,4937761.97851309,5526064.81656433,3616992.93353914,1718582.87155379
2025-01-14T00:00:00Z,84675.63724324,363962.56400734,1247744.55253953,2315009.99535627,4942132.63911598,5518032.8429868,3620044.45626507,1718652.73245673
2025-01-13T00:00:00Z,84716.56590144,363993.00888343,1247635.66229178,2313945.88828255,4937683.42954383,5521303.44545808,3619815.66640575,1720680.5032041
2025-01-12T00:00:00Z,84737.52094879,363954.70921976,1247649.36636925,2312919.73282837,4938900.7439539,5521386.50512594,3616721.46069435,1723104.1308306
2025-01-11T00:00:00Z,84811.50461146,363957.41431915,1247316.65769649,2312413.8571514,4935498.29856371,5519851.14146173,3621973.95298662,1723013.8431804
2025-01-10T00:00:00Z,84852.38428537,363895.95500607,1247251.10948617,2311803.0003173,4935095.58431847,5513297.32039291,3629272.27050795,1722937.79565672
2025-01-09T00:00:00Z,84880.46776322,363838.21070774,1246808.28132087,2311276.97930866,4933884.84954367,5500584.29208341,3629293.32564068,1737395.26360271
2025-01-08T00:00:00Z,84841.52344784,363721.39891374,1246498.65435052,2310813.7596351,4932451.52532714,5500102.39519251,3631443.46079446,1737613.95230965
2025-01-07T00:00:00Z,84886.29945366,363865.96324046,1247389.12814128,2311286.53746425,4928872.46431932,5506183.96337154,3626224.74230363,1738386.94667682
2025-01-06T00:00:00Z,85010.75118452,363779.89611095,1247076.76883468,2311699.0016359,4931971.96566966,5496864.36225377,3631852.49030026,1738422.05898122
2025-01-05T00:00:00Z,85063.01197574,363623.65876691,1246858.714346,2313001.72693353,4935697.78490389,5492893.58654961,3640646.61531491,1728476.57118037
2025-01-04T00:00:00Z,85160.96707638,363602.99732703,1246553.98756063,2312876.72164003,4935914.56073875,5492596.14389507,3640596.93804276,1728471.85369031
2025-01-03T00:00:00Z,85154.41344628,363590.26628882,1246399.43275575,2312179.27640786,4936066.99459327,5493963.20082653,3639494.77450682,1728460.18614563
2025-01-02T00:00:00Z,85137.88946588,363515.20278881,1246481.97789832,2311732.11088422,4936834.91789312,5490298.49714467,3642417.20715005,1728446.99174589
2025-01-01T00:00:00Z,85253.39990837,363514.550526,1246298.71120227,2310759.13693552,4934271.42269686,5495002.20528814,3640872.98522174,1728370.50819206
2024-12-31T00:00:00Z,85309.49986642,363542.62995346,1246042.41211287,2309881.09187988,4929433.28805868,5496657.83751084,3644615.74255759,1728422.91803122
2024-12-30T00:00:00Z,85347.85916721,363503.51675605,1245963.62463819,2310434.34614298,4931337.27968244,5496321.62721447,3631157.65636065,1739436.38500897
2024-12-29T00:00:00Z,85520.09212356,363521.15684068,1245706.8370506,2310086.92600618,4926820.53877373,5526618.53573987,3622453.12812999,1722278.20530635
2024-12-28T00:00:00Z,85695.15013556,363412.19492891,1245210.18764939,2309380.0957555,4928999.01645821,5522511.25266591,3624990.44246756,1722313.32990992
2024-12-27T00:00:00Z,85918.05838007,363260.86125759,1244542.94007768,2308800.03255216,4928689.86274243,5524942.07188391,3623619.20751203,1722291.76056509
2024-12-26T00:00:00Z,86379.53177611,363442.65614659,1244592.11595088,2308018.94247908,4923545.11923369,5533857.03834316,3619439.14072015,1722296.5003213
2024-12-25T00:00:00Z,86752.78211179,363914.3670007,1244818.55514668,2306589.39845939,4922828.22776153,5533755.39811322,3618718.03409334,1723784.90728431
2024-12-24T00:00:00Z,87271.29659176,364230.74957153,1244579.52150788,2306100.60619783,4923714.56079328,5530862.97983202,3620174.87198812,1723755.20848854
2024-12-23T00:00:00Z,87511.89420497,364312.43577791,1244437.94570231,2304995.92024711,4922348.61576777,5531348.93871552,3632841.71774523,1712479.82681014
2024-12-22T00:00:00Z,87752.17587795,364295.92289533,1244729.7546358,2304700.25185765,4920462.88803849,5528515.00562733,3656101.09392141,1693285.827117
2024-12-21T00:00:00Z,88255.83413521,364228.45348704,1244420.60257889,2304586.12494038,4918924.25356204,5529386.74138687,3656211.42579413,1693345.1090864
2024-12-20T00:00:00Z,88619.02355061,364641.99879581,1243947.66374214,2303895.14533844,4916399.56448355,5537289.99132843,3650675.45149958,1693436.5812324
2024-12-19T00:00:00Z,88822.52977751,364915.38456108,1244004.42494293,2304416.97176837,4913423.26939066,5538931.35379412,3660873.57624806,1683046.03448823
2024-12-18T00:00:00Z,88865.91495852,364895.95272148,1243718.76185023,2304550.79406781,4904410.68688803,5520926.1196674,3687540.91201622,1683071.27780127
2024-12-17T00:00:00Z,89015.95256099,365480.59224431,1244600.22150187,2306065.42877082,4902161.77256827,5519252.10757564,3687796.84261862,1683157.50213044
2024-12-16T00:00:00Z,89002.87405555,365541.25233107,1244021.23105103,2308155.17016129,4916410.4364119,5475352.65889417,3715504.05877826,1683117.73828769
2024-12-15T00:00:00Z,89229.25338935,365609.607984,1244674.04416125,2307986.2609705,4916545.3547513,5471673.16345992,3717677.36326234,1683247.8719923
2024-12-14T00:00:00Z,89537.44034164,365669.28868976,1244457.61175222,2307625.90242715,4918569.71511856,5468646.52438701,3718442.71681774,1683265.59543688
2024-12-13T00:00:00Z,89785.80967948,365718.39543696,1244095.80593669,2305959.52856927,4909897.04472201,5470544.44559829,3718442.71681774,1691274.17321052
2024-12-12T00:00:00Z,89882.3982303,365705.97622191,1244779.16749565,2306337.49807419,4913993.54461047,5466220.46472227,3717001.35722682,1691266.26338935
2024-12-11T00:00:00Z,90053.46732757,366046.07794524,1246024.42882478,2307736.82682866,4912346.90641369,5484022.72196598,3692141.61617717,1696352.12448787
2024-12-10T00:00:00Z,89991.72414659,367028.81834797,1246888.52557954,2307317.97780993,4919835.60622122,5488557.84978367,3678184.94709441,1696474.97098763
2024-12-09T00:00:00Z,90444.05443005,366926.99139619,1247245.55318021,2307144.7002596,4921638.68604465,5482539.20374358,3681368.52333456,1696491.45758212
2024-12-08T00:00:00Z,91689.35767285,366844.50726077,1246850.16859135,2308081.42403815,4927053.83679009,5465069.64404036,3691172.04596043,1696516.31061696
2024-12-07T00:00:00Z,91964.69677869,367239.03465717,1246835.01213241,2309427.84448457,4924426.06133546,5466424.26351035,3689985.41387116,1696518.71820115
2024-12-06T00:00:00Z,92089.17510709,368520.90977146,1247268.06144467,2309087.94964121,4921909.76370867,5464190.92822281,3692807.55901613,1696502.94805892
2024-12-05T00:00:00Z,92213.18188492,368834.09356459,1247290.26033355,2310436.22399801,4920093.85009348,5456572.0944234,3700110.75968835,1696401.83098466
2024-12-04T00:00:00Z,92350.02364542,369143.18978875,1248158.71246745,2312758.45271159,4914610.59706623,5457845.79614358,3694735.95670861,1701865.19143933
2024-12-03T00:00:00Z,92506.42363427,369257.84760418,1249460.38041683,2313411.84734103,4924808.90297133,5429572.5564068,3710181.34552211,1701809.24107441
2024-12-02T00:00:00Z,92589.65508796,370224.57732043,1249213.98300106,2313621.93284841,4922317.88924787,5428786.62117804,3712032.40568181,1701730.85560538
2024-12-01T00:00:00Z,92801.75125982,370756.77520911,1249251.75598016,2314408.25506839,4923491.2922815,5419320.30856369,3698549.7134513,1721541.19315699
2024-11-30T00:00:00Z,92861.90256194,370692.91786028,1249071.21552123,2314132.04533436,4923189.3585567,5417598.67661407,3700558.81980973,1721522.35871265
2024-11-29T00:00:00Z,92934.37406088,370699.91161474,1249045.55638178,2314258.32133241,4921062.28942529,5418399.25210194,3701154.98419171,1721560.10586221
2024-11-28T00:00:00Z,93013.1637482,372012.52047171,1249460.60436017,2315293.81400243,4922277.69154085,5411715.74634906,3703396.25126484,1721566.8782337
2024-11-27T00:00:00Z,93106.08389821,371895.09981253,1249167.10275972,2316304.33177895,4925390.13112417,5407613.53526181,3703022.6435775,1721793.99175807
2024-11-26T00:00:00Z,93113.7835574,371842.5314234,1249296.78012839,2316359.73477504,4931872.82372058,5397598.60350405,3706055.24784523,1721737.79001687
2024-11-25T00:00:00Z,93088.78896256,372595.65414454,1250622.91202913,2317593.2235267,4936201.37326211,5397946.54867834,3697636.76305601,1721757.65631157
2024-11-24T00:00:00Z,93357.16019889,372747.73355896,1251073.88967293,2321926.18125421,4935838.30830162,5398880.39000212,3690607.16077999,1722483.97120224
2024-11-23T00:00:00Z,93619.78057932,372934.67719397,1251700.38851874,2323170.91440522,4933760.88613394,5411530.72355654,3677284.08838037,1722494.58620286
2024-11-22T00:00:00Z,93798.52372039,375332.55003783,1253644.20829709,2323998.26143541,4923671.82771683,5417394.78392524,3664433.68773092,1733790.95210725
2024-11-21T00:00:00Z,93837.71421798,375614.9997,1255497.32208301,2326240.06522107,4929124.29791017,5386215.50568306,3685308.46405333,1733779.55110234
2024-11-20T00:00:00Z,94012.3176148,376029.67229225,1256719.43095521,2329094.49662891,4927952.50570642,5372079.46193318,3684401.26470059,1744878.7701396
2024-11-19T00:00:00Z,94004.13314386,376040.84692428,1257255.15937402,2332321.52508456,4935686.75304301,5363803.75550705,3680696.10936715,1744900.26252703
2024-11-18T00:00:00Z,94060.56585663,375973.99626574,1257187.29927164,2334110.2992343,4942515.86011605,5355112.04030392,3698715.34872065,1726486.26020203
2024-11-17T00:00:00Z,94012.95083627,375956.02114183,1258233.4299013,2336858.72388246,4943882.52471999,5340948.89529001,3696439.37623371,1737342.24796539
2024-11-16T00:00:00Z,93988.94785771,376007.96452988,1258283.86117763,2337212.20514162,4944023.20806121,5338037.60016045,3698314.75741971,1737336.87562275
2024-11-15T00:00:00Z,94004.5182002,376468.88803207,1258749.80395709,2336621.1570898,4942145.28898339,5338431.00207984,3698965.03912844,1737329.09750013
2024-11-14T00:00:00Z,94043.01928043,377067.03973587,1259589.02440833,2336865.87907625,4944952.76841623,5323446.2728602,3718828.85270715,1727453.1884865
