Datetime,0d ~ 1d,1d ~ 1w,1w ~ 1m,1m ~ 3m,3m ~ 6m,6m ~ 12m,12m ~ 18m,18m ~ 2y,2y ~ 3y,3y ~ 5y,5y ~ 7y,7y ~ 10y,10y ~
2026-04-10T00:00:00Z,192160.09120286,202572.34635446,766513.38091793,1502840.40710482,2914569.71675197,2449542.00447364,1428705.47627559,845468.60350194,1173699.25068126,2156536.48382145,1226780.25334978,1676052.61322199,3478689.79231327
2026-04-09T00:00:00Z,162296.48871623,214607.6013681,794281.4598144,1533688.53384968,2872890.31459162,2457881.32508024,1419230.10766176,847278.66659621,1176190.03632664,2154771.47055187,1226366.39009387,1677999.68923437,3476257.71108597
2026-04-08T00:00:00Z,205554.52836354,254945.76202845,723873.78776872,1546270.04170631,2856171.34179793,2450520.13732226,1416578.5343809,848100.34588514,1175899.36159351,2181528.57940741,1199563.97712553,1678591.86409017,3475691.53350109
2026-04-07T00:00:00Z,197101.40170528,264253.95991828,721248.60349745,1551853.90113454,2864982.44454421,2438970.20577313,1415478.37319065,848840.88790483,1175184.31014688,2182585.11677431,1198363.99418983,1679192.25776912,3474771.83842245
2026-04-06T00:00:00Z,172291.29654274,308735.56667055,684679.9550421,1656910.25330732,2799654.95269014,2417649.29777663,1441053.5812524,821179.31915024,1174872.69736601,2184660.3837995,1196913.46564194,1679412.64965064,3474382.62608075
2026-04-05T00:00:00Z,93410.36175609,379895.76263223,686767.75644999,1686692.42544081,2791561.75580817,2404730.95629422,1511579.23359591,748301.99461738,1174556.30710707,2184702.70323119,1196649.92269137,1680614.56530679,3472532.30003974
2026-04-04T00:00:00Z,94267.70562265,382989.70020746,707339.19772763,1675773.64905992,2792811.35544114,2386164.28540164,1511648.53512369,748328.78584713,1174373.26621501,2185521.84405297,1195848.45410886,1686305.55423058,3470126.83693228
2026-04-03T00:00:00Z,114097.96787766,369962.30791151,722287.19849371,1654773.36892043,2800579.76733573,2391831.59689364,1497550.05156417,750219.64738375,1173638.01338235,2185218.74156416,1194859.51424126,1687638.05949892,3468467.93490367
2026-04-02T00:00:00Z,262707.57545941,255871.27948105,703319.82783416,1636308.40231535,2803690.27316416,2402032.90823271,1486554.02630728,752971.47252808,1172362.39188381,2185565.87430309,1193697.75504104,1688939.57533705,3466690.30808377
2026-04-01T00:00:00Z,163625.16512475,348783.24698063,711122.91890725,1639058.94868653,2806249.57129857,2415784.28954636,1465543.25695717,754794.79571545,1171825.33527267,2185079.64832032,1193777.97607183,1688453.8987959,3466159.49329353
2026-03-31T00:00:00Z,239282.29085814,298443.69160213,688010.32130946,1663777.41697403,2801356.6650856,2395428.38370305,1463638.48372174,756583.34792957,1170224.85857233,2187025.44741548,1191689.30403471,1688219.17316422,3466072.9106005
2026-03-30T00:00:00Z,225797.73047572,357838.03895163,609247.47800353,1717947.85981392,2777197.48164413,2386120.15124995,1464668.88208182,758544.47356858,1173379.57072628,2188253.81022744,1197425.30971978,1688073.83579655,3464832.67271163
2026-03-29T00:00:00Z,96082.20177042,476697.95851525,603639.77137284,1766711.67844567,2744044.52775335,2386725.31071411,1464180.69691747,763530.82395355,1171144.95780547,2187665.55921035,1196022.56907381,1688026.18559012,3464430.05384855
2026-03-28T00:00:00Z,105973.00793792,480339.44351526,612804.96563416,1763275.34685158,2734855.37971855,2392617.73121664,1449538.25944649,765158.70864695,1171183.63260902,2186381.06063473,1194271.78019464,1688180.77870385,3463872.19986117
2026-03-27T00:00:00Z,260216.22161151,316173.250521,630135.10521427,1755402.63169368,2746136.62808473,2396385.34010408,1435494.68551982,766564.57856068,1169682.38849064,2190233.37600338,1189733.46043482,1688571.99709815,3463178.8816342
2026-03-26T00:00:00Z,230628.86025067,340157.18905172,652046.74101264,1743517.97801222,2738227.76737745,2399506.39578366,1435063.86681163,767449.34102385,1171844.53890894,2188566.15370435,1189652.49348018,1688878.24292041,3461893.97663324
2026-03-25T00:00:00Z,175749.24980081,336628.6011336,707127.65380747,1757890.61660164,2731687.01487051,2394232.778245,1435179.11369677,775324.12239243,1165765.45729493,2187792.59031885,1189017.74844114,1689021.59914672,3461501.37422109
2026-03-24T00:00:00Z,219711.20952316,293169.15220307,686482.94571755,1771270.14778624,2760652.51206918,2372598.45090997,1439441.88937965,772469.51379811,1164644.52055381,2188223.1155803,1187760.07387635,1689781.74572048,3460234.51785309
2026-03-23T00:00:00Z,173563.62361811,314696.44929887,666520.79428297,1860782.20190347,2732989.77894659,2355821.31508933,1436996.37243824,778744.5383456,1160148.76715501,2190383.04807045,1185438.37672591,1690451.84208639,3459512.06201002
2026-03-22T00:00:00Z,102154.33967766,407819.67538301,634363.45317003,1890209.2696759,2728136.25653765,2338917.1595002,1437385.32091431,861165.75278868,1079023.11930491,2192440.98645221,1183843.15189454,1690813.41151783,3459277.27315403
2026-03-21T00:00:00Z,80212.41508639,437278.31463328,642350.75719571,1870818.96540069,2734886.54844383,2321269.84647066,1438682.3076557,867384.82914271,1082017.78246182,2190460.15458388,1188909.66157925,1691925.08807503,3458846.24924201
2026-03-20T00:00:00Z,179153.95370317,343845.23060896,651184.59562566,1858460.66401462,2765343.82280857,2294583.93953831,1435242.76593225,867798.21851347,1080496.75711458,2190080.33875429,1187862.64829449,1692223.6421833,3458335.09287929
2026-03-19T00:00:00Z,151121.80819385,375190.9632399,661333.78808845,1852464.61280539,2758308.12055812,2295705.85308196,1434263.46553497,867186.24126409,1080842.02220975,2188223.73786735,1187035.45193125,1693166.51863682,3459350.33655906
2026-03-18T00:00:00Z,184259.38651335,360990.14263124,665223.36579065,1831182.65093199,2768279.14469285,2286006.12930046,1437408.52359492,863507.88250822,1082374.90272869,2186357.46516179,1186196.46295839,1694376.67072135,3457611.44243706
2026-03-17T00:00:00Z,193202.69715037,351443.6441361,665373.28825828,1829442.33639265,2783168.93762885,2276072.47781382,1436478.89557173,875683.4285449,1069449.20127235,2186181.66447373,1185526.83054564,1694153.4223611,3457162.97082144
2026-03-16T00:00:00Z,226649.6102884,308551.63734184,653084.98763015,1850116.2117813,2799626.10960357,2261665.01486988,1435231.2303653,876784.45613922,1068804.21254585,2186709.9484461,1184964.56006879,1694663.03677667,3456091.90411389
2026-03-15T00:00:00Z,115456.82770442,371233.82162118,688890.73120172,1863552.56939982,2821939.06304163,2229564.98089497,1440632.20022188,881176.03097107,1069489.64891342,2186305.73650552,1183821.7120572,1696502.14847203,3453986.8239661
2026-03-14T00:00:00Z,116475.01158633,368382.8396179,720961.29705326,1871735.80615124,2810988.89104683,2201877.22935164,1441697.03462012,884336.02424173,1066731.83284481,2186884.76573691,1181729.44979371,1697732.12284056,3452629.36508592
2026-03-13T00:00:00Z,177543.32449452,279010.26465535,756559.27166241,1864603.68247148,2824775.32104488,2189884.3181653,1439753.70877555,890437.6301609,1061457.47802222,2187672.49793633,1180053.79165715,1698015.11731971,3451995.26360516
2026-03-12T00:00:00Z,173784.39254994,270052.99628201,765088.02466453,1874919.60598505,2813777.65496143,2205845.42517069,1425410.75754842,897630.58074745,1059270.72018165,2187662.87027547,1178190.42149503,1698417.69365614,3451332.40145315
2026-03-11T00:00:00Z,194599.43839221,240102.99828465,778795.13065419,1881663.62919247,2802636.77781306,2210610.67106956,1416418.76247261,900287.78123073,1056817.08866226,2192654.4066411,1176962.05145923,1699238.33909377,3450193.34500512
2026-03-10T00:00:00Z,172519.11909351,273820.0112377,762602.95114579,1867749.81006015,2816627.62217873,2221600.29330064,1410408.18450754,905563.04779694,1053494.79411519,2192245.86859222,1174578.54965552,1699378.96092979,3449956.83235724
2026-03-09T00:00:00Z,167193.36808304,290253.92933032,750675.80546891,1903253.60022929,2799751.89204562,2217221.77180243,1396860.08463298,911202.50697658,1051508.12613937,2189691.18117582,1174633.9711102,1698508.76078987,3449359.79718653
2026-03-08T00:00:00Z,93477.1115946,368570.99377993,744360.69404954,1923010.93885485,2788364.28971685,2209768.80925459,1396641.12697962,913451.70093456,1051366.11837287,2188923.51537121,1173399.8322053,1699856.98995856,3448491.42389848
2026-03-07T00:00:00Z,91271.44015934,373231.76436245,812928.21392508,1890320.27542218,2761905.7026622,2198688.54579858,1396243.37601438,915261.27474147,1049213.01304784,2188972.37621361,1174841.97751639,1698513.0799423,3447873.75516514
2026-03-06T00:00:00Z,194223.80049233,272743.13264713,888636.07657412,1812313.50945018,2765537.95073847,2197197.15133746,1393001.36267072,921297.30974034,1044741.86891165,2189951.28950977,1173225.69538109,1699405.60294102,3446577.54457668
2026-03-05T00:00:00Z,171590.84664207,275968.05787155,911471.03933916,1790829.94532326,2769994.01485736,2205645.94150576,1396609.52984547,927792.81340668,1039959.33695712,2190551.66954711,1172640.79583928,1699638.84372402,3445703.21011212
2026-03-04T00:00:00Z,210213.86901945,232169.80693324,937077.71678418,1808315.64440443,2733519.72370493,2204045.56664619,1406157.49970121,924539.70820452,1034667.92825929,2191884.1579851,1170281.65203528,1699857.60757666,3445146.41371648
2026-03-03T00:00:00Z,178825.0232809,253514.48626121,954677.65858719,1818231.41694576,2729980.36534598,2192430.34561524,1403791.73868566,927237.51171086,1032360.98164129,2217591.56869423,1145129.69747193,1704600.046037,3439100.20469371
2026-03-02T00:00:00Z,141851.65588205,366962.06360393,882566.28433702,1829867.39372839,2734798.04144913,2177231.8736758,1398831.34538769,927541.26545457,1031009.7341526,2218818.11725155,1147711.58718391,1701428.06810998,3438434.86475434
2026-03-01T00:00:00Z,110124.78206425,401411.0323072,898701.80448454,1819574.80398824,2736959.05026571,2166358.45382007,1398708.88852863,929254.27488985,1029922.2926993,2219979.99766315,1146579.51190398,1701371.74417764,3437680.6581784
2026-02-28T00:00:00Z,96488.6565885,398570.32201379,959031.76989563,1791865.446421,2740616.5877863,2147693.1034849,1402350.21332789,927036.00478651,1027448.34322761,2220557.05288363,1145803.20065204,1702092.3440153,3436608.62488786
2026-02-27T00:00:00Z,169329.69146544,326385.68896895,967663.82249693,1784689.43460539,2762529.89930533,2134281.08083137,1392317.20916529,933104.95039064,1022819.41570109,2219937.09557506,1144408.16200573,1702976.5162809,3435271.82817884
2026-02-26T00:00:00Z,169172.72831174,355597.2937922,934459.66320712,1781818.98815297,2765772.91322781,2146383.87612711,1383848.93139614,955980.55713207,1000019.78994481,2220800.75530861,1143294.3569103,1703472.64184349,3434651.67461659
2026-02-25T00:00:00Z,188376.67726623,332157.43225936,934138.88860576,1790633.69835335,2776275.25830091,2131173.43482439,1382585.67044979,957389.23993153,999385.0015361,2221906.30861925,1181553.56286659,1665377.75036338,3433883.74659432
2026-02-24T00:00:00Z,237013.60141397,264627.42649403,958593.87010823,1797626.1091246,2794378.92298256,2110743.03288533,1370510.58650081,959236.96127784,998928.96789213,2223359.71869535,1180357.49499502,1665418.3408404,3433554.13676069
2026-02-23T00:00:00Z,167070.78622855,333185.47394384,933188.54401415,1822589.30501808,2804317.90839679,2099181.97774,1373141.38329614,957990.04664426,999757.46057535,2224903.4045354,1179542.21759392,1665897.68956532,3433067.34741916
2026-02-22T00:00:00Z,100037.12516161,387433.16960576,926184.92157891,1844303.51172249,2813413.18486142,2085856.52441382,1377072.48978827,954882.35184015,1000394.47848205,2228582.17433981,1175671.14781266,1666911.19215069,3432628.77321332
2026-02-21T00:00:00Z,102289.69013338,386503.61633116,1142834.62086751,1641668.87402731,2813887.60910997,2071814.32283657,1376547.36597299,955954.7349605,998606.87210359,2229510.05934539,1174084.55693811,1667276.36184094,3431879.86050354
2026-02-20T00:00:00Z,239531.60639346,258971.35608673,1183495.65006598,1834693.61544481,2578918.10438841,2065288.4122472,1373371.6493128,958159.09540064,997030.27647219,2230894.74055417,1173420.56923041,1667286.72513697,3431424.86923719
2026-02-19T00:00:00Z,167491.62978529,289561.41701121,1242167.22564127,2367731.11586868,2031599.90537335,2067919.48758517,1370780.4479271,955032.95029875,996343.57369132,2236001.83873413,1169802.72008174,1670104.36153876,3427521.87143419
2026-02-18T00:00:00Z,169697.96059228,325363.44386052,1219659.19627778,2430375.48747672,1959740.22311835,2061431.86496382,1370404.96598019,954870.58078609,995584.13447076,2237923.99618495,1169182.89714196,1670653.8419451,3426673.07717244
2026-02-17T00:00:00Z,187959.57797966,307438.3063771,1198233.45023468,2459207.68763927,1957435.41247018,2051634.73589544,1372421.1926361,953170.02013239,994875.33664151,2245414.49055026,1166210.72438508,1671227.02301758,3425855.58701171
2026-02-16T00:00:00Z,147239.95049608,379168.66937093,1157960.87399479,2499897.49223628,1945045.1382845,2031247.39887649,1373225.69183026,954153.88647678,994198.31170705,2247690.91146997,1163989.83154519,1671102.77610573,3425646.98757691
2026-02-15T00:00:00Z,109200.27601502,461122.35577051,1119122.02470735,2553187.51777006,1901913.70164394,2015720.34135738,1376120.64261922,953488.63999345,992184.6914691,2249405.1665199,1162051.44929276,1671817.30084176,3424686.93697051
2026-02-14T00:00:00Z,145163.59799742,449245.45135471,1139166.12445672,2543544.28910732,1889450.47349188,1995837.45296914,1376659.11965429,953463.20167991,990125.95625056,2249478.58046504,1161390.77073343,1671760.41204613,3424119.98976441
2026-02-13T00:00:00Z,194205.37975177,411100.44663703,1172057.59864685,2502493.10551557,1893667.68367975,1990797.84953715,1374574.89566765,957363.89637182,986868.15377387,2250811.11457374,1176591.95007636,1655188.85967,3423165.7360694
2026-02-12T00:00:00Z,242837.0462149,431442.45524791,1099838.48757877,2487081.98485141,1898421.81354582,2001998.68221603,1372000.00730545,960130.32575665,986958.82122866,2252598.34700276,1174750.12158133,1657744.57544885,3422612.12699242
2026-02-11T00:00:00Z,199256.76055776,544239.91292089,1040917.14391357,2499445.99663353,1869698.75482938,2013952.76738906,1364631.63580711,961528.39195531,986502.67603583,2253560.29707466,1174710.6765673,1662810.55041914,3416606.10586742
2026-02-10T00:00:00Z,205168.34421748,549473.96563071,1035658.47901288,2502626.59552871,1865738.72753966,2010088.11043705,1363195.42561243,961961.17653372,985597.32780951,2282396.73560037,1146523.19609847,1662406.35257821,3416536.60837176
2026-02-09T00:00:00Z,202652.21073826,597844.48589759,969234.7683275,2525358.71891786,1873141.28579739,1994645.51001955,1363031.58192275,963183.12279592,986330.71920725,2283900.93241596,1148254.2629268,1663204.54459996,3416138.90140417
2026-02-08T00:00:00Z,144609.10883267,662133.95582103,973980.80391384,2525021.2515271,1865189.02193935,1989894.35333465,1364601.23011007,962789.02193117,987053.18486788,2285429.55023678,1147523.19974744,1662666.81228549,3415520.17542349
2026-02-07T00:00:00Z,168717.84078803,650023.39676152,996544.89278113,2512411.63389732,1851099.43309402,1980372.35120217,1364745.82967043,963980.63279695,986023.10028694,2289774.13277668,1144352.3728195,1662966.88079521,3414867.92230106
2026-02-06T00:00:00Z,322591.03425158,494815.40410482,980826.71056741,2502681.96735086,1883791.05150198,1975921.10620771,1366485.36064295,959237.18810814,987565.5693378,2292448.59704805,1141655.7599555,1662846.81788213,3414495.10301203
2026-02-05T00:00:00Z,389654.38426607,409606.67636702,1045033.66799256,2426270.29317897,1893403.09280258,1983549.4579499,1368892.00750916,961768.65145663,990239.46642353,2296763.45959608,1142227.79084366,1663858.44635657,3413641.15022823
2026-02-04T00:00:00Z,250888.02487765,425080.94665749,1088355.91840812,2485216.47677993,1878756.80908042,2008685.56107244,1374346.84578705,955881.13358898,993127.01938945,2303568.61445297,1142362.34006399,1664866.50729768,3413375.47251479
2026-02-03T00:00:00Z,293528.21977787,334603.53755079,1125097.55590563,2499357.454696,1873618.51831452,2014391.10166745,1367627.0776154,960230.31084284,990313.28224149,2305768.08643837,1143518.00386191,1662862.20609536,3413152.56496333
2026-02-02T00:00:00Z,232958.66937679,312001.15662823,1181492.04146406,2547966.96842614,1856303.10174983,2027455.70656605,1353832.428519,956178.84071193,989140.64678062,2307428.53957764,1142629.82505142,1663063.34167736,3413204.15344189
2026-02-01T00:00:00Z,157406.72347789,360922.44610465,1174616.03757459,2597774.09198599,1859014.9081712,2003447.70197752,1354512.86584576,953645.07230671,990767.56585802,2310771.92079412,1142947.91007756,1664740.26641674,3412719.15938021
2026-01-31T00:00:00Z,176976.69995745,319183.84145288,1226148.75450756,2573251.08595116,1859092.7637998,1993727.9426233,1371328.58318564,941849.13805723,991178.03697242,2310090.640775,1142566.37369153,1664955.42103477,3412565.51296222
2026-01-30T00:00:00Z,231337.67352349,223781.3672822,1279275.14294992,2553478.52342195,1871823.17045787,1990343.93923901,1365728.59437178,942685.94053728,993618.90106451,2310701.20146211,1142091.22011991,1665705.97823673,3411911.8923042
2026-01-29T00:00:00Z,156988.30484955,492415.48408108,1095332.98717561,2543208.89554383,1865335.40386645,1993849.10388292,1366995.88778005,945082.79870343,992376.98280521,2312461.54367497,1140797.90273663,1665598.01299748,3411630.86187375
2026-01-28T00:00:00Z,181462.80281149,511102.49125853,1108323.49794012,2491267.06854015,1857481.37379239,1998549.93552772,1369423.43038093,941219.84886622,994040.12899696,2312128.73615975,1139909.64381635,1665482.21349118,3411282.99838917
2026-01-27T00:00:00Z,140522.33004351,566374.78610223,1114099.76380068,2501217.61874488,1834646.53991516,1993491.06731352,1369105.26539744,940510.24746839,992541.84887002,2313279.36831633,1139025.17657544,1665895.41124897,3410620.99617439
2026-01-26T00:00:00Z,169410.63966301,564539.8730264,1096157.79673152,2525926.6252398,1805915.79177954,1994439.05141774,1362142.57678088,940446.46210214,992750.69264204,2315412.69852736,1137384.38253074,1665936.7615659,3410485.81796389
2026-01-25T00:00:00Z,109788.36541653,597254.04907437,1104345.19590371,2574079.12055958,1784508.86552727,1984217.0886798,1363914.38269314,940721.87338611,993124.91969559,2316857.07453671,1135542.78667366,1665931.98156824,3410275.96625625
2026-01-24T00:00:00Z,97731.39601608,604275.79117237,1129741.32881956,2567270.79900165,1788308.37183976,1966792.37364329,1365437.5877954,941958.69299267,991768.63206305,2316290.23904876,1134600.33243893,1666038.75635412,3410009.86878532
2026-01-23T00:00:00Z,399970.83991422,328627.04433976,1100839.50768267,2577294.33166783,1790217.50011675,1960776.08280755,1361901.25102068,948340.54794338,986044.31051056,2316084.50494669,1133919.0272342,1667037.45896304,3408865.51282363
2026-01-22T00:00:00Z,219410.26664546,322726.6713932,1119237.16506086,2564501.98311439,1965772.14177719,1967862.36881035,1359513.63260322,948799.95597377,986590.85063655,2315583.41534264,1135935.09944759,1664970.28646985,3408576.58269589
2026-01-21T00:00:00Z,206069.39229598,314554.3398493,1129167.54171068,2578693.24881851,1955858.11963909,1977534.33824535,1355550.09480159,947843.68235094,987852.45565714,2315462.09900007,1134096.26014694,1669080.59210241,3407215.13035296
2026-01-20T00:00:00Z,182859.53273361,324110.50298684,1135870.52677109,2604008.26013431,1951276.51409507,1967130.12411573,1364199.11495005,938608.2029047,984863.27499656,2316161.16227427,1133404.93066205,1669080.61915357,3406976.40419311
2026-01-19T00:00:00Z,115002.33314049,421426.52884642,1075692.26977331,2644479.22403244,1940583.48256408,1972756.39170203,1358491.8837913,937772.02476453,985984.70702489,2317089.49728884,1132996.80071753,1674822.21423331,3401036.18709179
2026-01-18T00:00:00Z,85516.63733104,477917.42289622,1061795.8667156,2661790.53399986,1914155.60599094,1969377.82395214,1373998.86610368,920328.75921814,986144.56147102,2318594.35400705,1134450.33654796,1672102.90508703,3401491.12165028
2026-01-17T00:00:00Z,126142.73389806,451451.72937295,1070883.05368364,2643808.79024702,1936414.4543447,1946356.79518222,1370661.68875203,918904.69125318,986470.06454753,2320068.10756284,1133699.24948657,1670998.46722091,3401367.46941931
2026-01-16T00:00:00Z,193608.17169049,413963.9508381,1040032.16262522,2648285.72859978,1957311.15636853,1925577.80845118,1365532.63203567,920202.20431343,987272.66114021,2325296.98551559,1127201.58963223,1671235.51833377,3401241.10042676
2026-01-15T00:00:00Z,202259.38132755,415942.8552169,1016201.51363346,2663281.61034962,1950543.20944929,1934352.83010026,1360838.07694129,921262.79318457,991217.41176612,2323375.14948949,1125801.97256357,1670306.73189389,3400971.88405495
2026-01-14T00:00:00Z,180423.74318613,422525.52261633,1015820.58243323,2695517.02142014,1925399.04012176,1947494.75955416,1370870.10076854,906005.64236731,992313.63806595,2324118.70141889,1125310.86218774,1669710.81373843,3400410.61709235
2026-01-13T00:00:00Z,224063.00576146,473441.13743363,952775.37336916,2679613.38672388,1940776.33303588,1915309.32388702,1366968.99301962,912047.54498138,991898.19193558,2324634.79574573,1138276.55324844,1655532.13529972,3400196.77052946
2026-01-12T00:00:00Z,161281.71648553,487245.20198929,970209.23963303,2743538.4859227,1930634.40850376,1883870.75726587,1366350.27973842,920987.34060338,993294.93236711,2347637.5451422,1145725.07258307,1624502.39229994,3399834.29743666
2026-01-11T00:00:00Z,99544.88775643,571465.41112452,926461.34498229,2949987.86842506,1759548.59086364,1866906.30774769,1365946.8659469,921902.18439388,994993.26515356,2349562.77974107,1144385.1620834,1624724.10281657,3399239.14893595
2026-01-10T00:00:00Z,156653.90783289,499940.38392473,979044.88480565,2909213.67503977,1788842.881222,1843030.83723912,1363491.09338949,924012.82098436,994317.50184407,2350525.72798735,1141519.61462176,1625210.65022524,3398482.69085453
2026-01-09T00:00:00Z,219214.90763206,395071.72120058,997410.71467649,2919408.92047629,1827380.30126143,1817755.07013366,1361302.64603528,927550.02934043,990908.43657692,2351718.93142966,1139585.49517792,1627101.61524779,3399371.63078245
2026-01-08T00:00:00Z,159963.59565135,452297.2235159,1039693.87844639,2872914.82881241,1823944.73808659,1828510.28651335,1358565.15170612,930318.94820011,990870.40157841,2353550.1696404,1136422.67379404,1627197.36471342,3399087.40931247
2026-01-07T00:00:00Z,271445.41774767,331661.22019097,1063061.58253126,2863083.44962857,1813353.67774439,1835654.422836,1366540.30719801,922897.00957213,989206.45287777,2357680.23780107,1132504.97924073,1627135.46613607,3398699.94646632
2026-01-06T00:00:00Z,182914.25785729,422384.91986259,1052828.97198525,2837378.05771287,1818837.75170029,1845670.31548979,1383528.99752923,924500.41898206,988811.07978817,2360937.69802941,1128988.20251653,1627335.17300167,3398348.95051581
2026-01-05T00:00:00Z,202659.0349299,466837.13750171,951920.99454659,2891571.72574034,1807481.98494481,1841062.07077528,1382177.22458165,924770.33718541,990407.28033688,2363047.63954316,1124292.83613897,1627584.02817294,3398246.25057332
2026-01-04T00:00:00Z,81763.83763622,608535.59920732,894431.88801873,2931639.14651181,1816172.69085846,1827399.8528484,1394630.62622316,913055.22458148,992238.61880233,2365862.35531297,1119950.13982439,1627952.14162307,3398013.92352262
2026-01-03T00:00:00Z,98110.80153841,602693.85455688,941520.243555,2886745.51680149,1816944.04078916,1815648.44745797,1393213.58814958,914799.58853813,991179.37521172,2367229.06770905,1117666.39941484,1627615.18592489,3397826.81032384
2026-01-02T00:00:00Z,179453.91748806,526088.8201595,965058.11521705,2862079.83893934,1818948.66023794,1814503.84316937,1390581.46719029,922814.45245951,982560.46973279,2368086.10211271,1115214.40520144,1627556.36952805,3397762.08353491
2026-01-01T00:00:00Z,139730.19936691,536682.75157902,1029941.06732255,2834348.24059076,1807213.67733682,1819393.14135137,1388632.7817126,925113.56575711,981553.57993557,2370023.30086267,1114202.34212423,1625843.97405387,3397579.92297748
2025-12-31T00:00:00Z,258830.51459304,370892.98121131,1091220.05631433,2840123.15380815,1772047.60160899,1820671.73657035,1422140.87186878,906255.55979641,980318.85899809,2373084.32517504,1111093.27730124,1627965.70885656,3395142.02386867
2025-12-30T00:00:00Z,245244.5574148,335723.18328667,1088551.79608385,2869162.52251591,1767117.38672619,1850459.33053338,1427322.86084037,896877.85991878,980734.01860457,2375797.91554161,1109676.83400996,1628225.31295186,3394477.46654301
2025-12-29T00:00:00Z,236872.95431613,316479.42549968,1075992.76047397,2902270.55298959,1780846.89643935,1858117.76762624,1412823.03623251,897677.90316182,982000.07868105,2375870.5012305,1107430.36292924,1628282.89952569,3394334.03086519
2025-12-28T00:00:00Z,101192.42455748,443900.22046508,1056551.75108289,2935346.18116843,1774077.6980888,1869231.97988283,1403302.11198923,896033.26715428,985917.57423403,2375136.13759444,1105608.19338921,1627933.18860213,3394287.19176213
2025-12-27T00:00:00Z,110372.25698634,426725.88886888,1068630.66288884,2934346.9303731,1778080.36341759,1866255.25773055,1400869.06214003,894673.99667044,986948.61157634,2375957.28545974,1103397.13055226,1628004.87871838,3393771.21958847
2025-12-26T00:00:00Z,207666.66512068,384542.67782257,1033278.16683581,2915296.28635423,1807947.996241,1839656.04423202,1395926.64121442,896870.99578867,989557.55918477,2374646.32495161,1100870.02506802,1628381.32678199,3392967.83537517
2025-12-25T00:00:00Z,99632.09567606,485478.23385918,1029190.73360236,2909403.27751876,1823697.60801765,1844088.57043495,1393063.01765027,897320.18538712,988778.9367536,2376989.41519325,1098149.04464006,1629395.87006614,3391934.05617156
2025-12-24T00:00:00Z,221314.19987996,381978.73569522,1046552.41345345,2903273.08540158,1793450.67724907,1848715.88481512,1390956.05690861,896947.73420496,988584.06519996,2377055.02815331,1096745.6073138,1629596.73244642,3391519.5742495
2025-12-23T00:00:00Z,202398.42685179,375056.93845502,1082499.50948385,2916915.60371413,1782159.69834794,1839507.94988875,1415404.69643044,868857.67105,992316.28403961,2374382.47003355,1095495.03372769,1631028.19738146,3390170.44056673
2025-12-22T00:00:00Z,171406.26180245,400997.05366371,1254016.4232945,2748747.43145772,1775027.73616207,1848248.17807593,1408678.41015925,868554.29753352,994147.77575049,2382791.6739025,1092108.34179343,1630978.67579058,3390037.53558481
2025-12-21T00:00:00Z,91493.38400457,503800.37082077,1816180.9324442,2178030.43599348,1771215.9419118,1836054.20399406,1413716.85818069,864339.85496159,1002441.77891749,2375681.79878932,1091649.83352858,1631051.56705233,3389648.45937208
2025-12-20T00:00:00Z,158838.45086235,436764.12872097,1927335.17417146,2122644.93382406,1727052.38810041,1833225.71867897,1406933.776502,866216.40957863,1001834.48493352,2376140.22626992,1087920.32077349,1630822.01971061,3389146.13784457
2025-12-19T00:00:00Z,211159.5489526,336388.31547633,1970457.7119143,2082066.11311522,1742479.95378905,1860143.50080807,1409366.05624697,868697.08758032,1002929.61292853,2373808.47003646,1087768.88197179,1630381.68020523,3388767.86194609
2025-12-18T00:00:00Z,153751.28901839,397503.95215975,1978595.22929567,2064532.26199846,1732142.84076262,1879940.4120589,1444938.29571484,826398.1002237,1007008.36610998,2374373.32515948,1085860.78789792,1630792.00480831,3388124.80476294
2025-12-17T00:00:00Z,196674.35374701,406334.06945026,2011990.43914745,1993595.31111163,1712925.79545002,1886711.38369874,1441229.67495885,828135.50766499,1008514.16764151,2374671.45601773,1084488.88199538,1630903.13549148,3387337.49359591
2025-12-16T00:00:00Z,213787.69983831,461117.94476774,1977922.90915446,1951797.32061729,1699153.72004321,1939709.89667395,1405725.94795832,829664.72486133,1008786.53247465,2373949.33071653,1083830.3751768,1630573.52569467,3387060.4919937
2025-12-15T00:00:00Z,197168.07414411,462803.38946399,1963033.03911205,1993182.5768558,1659708.13305867,1978081.86202594,1386476.64556658,827718.80060836,1013992.41284303,2380811.15995509,1082392.43170281,1630760.03910107,3386492.48053346
2025-12-14T00:00:00Z,101054.8190238,577300.09612776,1915888.55596245,2021170.45835936,1666213.51699627,1985682.42105105,1372534.37509267,827474.01231244,1016772.8819477,2379626.0013923,1081848.18937777,1631911.43173211,3384725.53559528
2025-12-13T00:00:00Z,107993.53903665,569249.53995448,1996999.5721065,1956127.58535816,1654849.55583274,1984500.39866717,1382395.28302788,818948.07182866,1015150.68687843,2378341.90408733,1080956.20687594,1632058.89067813,3384231.06063889
2025-12-12T00:00:00Z,210108.77013416,463364.84183357,2024737.31158297,1924136.03775532,1666399.48163146,1991223.66642299,1370779.67013799,819698.1546773,1018415.0487082,2375824.20343835,1081116.06920159,1631893.65603456,3383658.5084125
