Datetime,Tokens Transferred (Mean)
2022-05-31T00:00:00Z,16.30558546
2022-05-30T00:00:00Z,8.29847992
2022-05-29T00:00:00Z,7.25749749
2022-05-28T00:00:00Z,6.94423632
2022-05-27T00:00:00Z,10.39174433
2022-05-26T00:00:00Z,8.84842779
2022-05-25T00:00:00Z,6.68964632
2022-05-24T00:00:00Z,10.87538043
2022-05-23T00:00:00Z,7.96913336
2022-05-22T00:00:00Z,5.68950998
2022-05-21T00:00:00Z,6.77678011
2022-05-20T00:00:00Z,9.1153871
2022-05-19T00:00:00Z,10.49152142
2022-05-18T00:00:00Z,11.20004112
2022-05-17T00:00:00Z,14.45256851
2022-05-16T00:00:00Z,16.69751309
2022-05-15T00:00:00Z,11.89563282
2022-05-14T00:00:00Z,15.85887594
2022-05-13T00:00:00Z,25.06572066
2022-05-12T00:00:00Z,36.5565446
2022-05-11T00:00:00Z,27.89388124
2022-05-10T00:00:00Z,30.38556822
2022-05-09T00:00:00Z,28.29949847
2022-05-08T00:00:00Z,21.65306096
2022-05-07T00:00:00Z,18.55826367
2022-05-06T00:00:00Z,29.41956033
2022-05-05T00:00:00Z,31.58867476
2022-05-04T00:00:00Z,26.91878719
2022-05-03T00:00:00Z,31.72037591
2022-05-02T00:00:00Z,23.41801196
2022-05-01T00:00:00Z,17.29745121
2022-04-30T00:00:00Z,14.39499321
2022-04-29T00:00:00Z,18.7454768
2022-04-28T00:00:00Z,25.1394021
2022-04-27T00:00:00Z,23.68854127
2022-04-26T00:00:00Z,27.65702497
2022-04-25T00:00:00Z,29.15891765
2022-04-24T00:00:00Z,23.80977945
2022-04-23T00:00:00Z,20.01698135
2022-04-22T00:00:00Z,21.06831657
2022-04-21T00:00:00Z,19.37707314
2022-04-20T00:00:00Z,14.8801028
2022-04-19T00:00:00Z,18.20853134
2022-04-18T00:00:00Z,21.96241845
2022-04-17T00:00:00Z,16.12003968
2022-04-16T00:00:00Z,14.14940349
2022-04-15T00:00:00Z,16.21901413
2022-04-14T00:00:00Z,20.69813568
2022-04-13T00:00:00Z,18.60099539
2022-04-12T00:00:00Z,18.02417648
2022-04-11T00:00:00Z,20.72556521
2022-04-10T00:00:00Z,15.69627644
2022-04-09T00:00:00Z,14.34163419
2022-04-08T00:00:00Z,18.54614078
2022-04-07T00:00:00Z,20.55649215
2022-04-06T00:00:00Z,23.04875347
2022-04-05T00:00:00Z,28.06756849
2022-04-04T00:00:00Z,12.87716718
2022-04-03T00:00:00Z,13.06762353
2022-04-02T00:00:00Z,15.8005531
2022-04-01T00:00:00Z,12.09093342
2022-03-31T00:00:00Z,14.03965053
2022-03-30T00:00:00Z,13.49043674
2022-03-29T00:00:00Z,15.51300701
2022-03-28T00:00:00Z,16.16271758
2022-03-27T00:00:00Z,15.09903861
2022-03-26T00:00:00Z,14.36224933
2022-03-25T00:00:00Z,14.5317773
2022-03-24T00:00:00Z,13.46615476
2022-03-23T00:00:00Z,12.6215295
2022-03-22T00:00:00Z,13.66873684
2022-03-21T00:00:00Z,17.3255345
2022-03-20T00:00:00Z,11.86575703
2022-03-19T00:00:00Z,14.98411497
2022-03-18T00:00:00Z,12.92447559
2022-03-17T00:00:00Z,14.73632742
2022-03-16T00:00:00Z,15.10885615
2022-03-15T00:00:00Z,13.93626009
2022-03-14T00:00:00Z,16.81735694
2022-03-13T00:00:00Z,16.69038831
2022-03-12T00:00:00Z,15.14855825
2022-03-11T00:00:00Z,16.36003319
2022-03-10T00:00:00Z,18.71250117
2022-03-09T00:00:00Z,27.62711602
2022-03-08T00:00:00Z,34.7071112
2022-03-07T00:00:00Z,14.0554992
2022-03-06T00:00:00Z,13.35174334
2022-03-05T00:00:00Z,11.61601764
2022-03-04T00:00:00Z,13.56831568
2022-03-03T00:00:00Z,14.7124212
2022-03-02T00:00:00Z,12.57686168
2022-03-01T00:00:00Z,17.77922544
2022-02-28T00:00:00Z,15.95876529
2022-02-27T00:00:00Z,13.94786935
2022-02-26T00:00:00Z,14.19213134
2022-02-25T00:00:00Z,16.61188677
2022-02-24T00:00:00Z,16.85937355
2022-02-23T00:00:00Z,14.31993723
2022-02-22T00:00:00Z,18.28393797
2022-02-21T00:00:00Z,21.01595545
2022-02-20T00:00:00Z,17.02017102
2022-02-19T00:00:00Z,14.61179666
2022-02-18T00:00:00Z,15.02823749
2022-02-17T00:00:00Z,14.34258061
2022-02-16T00:00:00Z,14.67240853
2022-02-15T00:00:00Z,12.52333835
2022-02-14T00:00:00Z,15.99158255
2022-02-13T00:00:00Z,15.74351032
2022-02-12T00:00:00Z,13.97078134
2022-02-11T00:00:00Z,15.16062854
2022-02-10T00:00:00Z,20.55213545
2022-02-09T00:00:00Z,20.27974683
2022-02-08T00:00:00Z,43.21051398
2022-02-07T00:00:00Z,18.01657799
2022-02-06T00:00:00Z,13.90307071
2022-02-05T00:00:00Z,13.65320604
2022-02-04T00:00:00Z,18.0733752
2022-02-03T00:00:00Z,13.60301938
2022-02-02T00:00:00Z,11.95746109
2022-02-01T00:00:00Z,14.27715162
2022-01-31T00:00:00Z,14.92965417
2022-01-30T00:00:00Z,18.2128251
2022-01-29T00:00:00Z,16.92828749
2022-01-28T00:00:00Z,16.05259416
2022-01-27T00:00:00Z,15.596579
2022-01-26T00:00:00Z,15.89686362
2022-01-25T00:00:00Z,21.40800011
2022-01-24T00:00:00Z,24.93011174
2022-01-23T00:00:00Z,28.01977829
2022-01-22T00:00:00Z,25.50853167
2022-01-21T00:00:00Z,18.99013504
2022-01-20T00:00:00Z,13.02044361
2022-01-19T00:00:00Z,13.93818864
2022-01-18T00:00:00Z,16.42841063
2022-01-17T00:00:00Z,14.41068931
2022-01-16T00:00:00Z,17.48914378
2022-01-15T00:00:00Z,16.85030728
2022-01-14T00:00:00Z,14.29391818
2022-01-13T00:00:00Z,15.58417325
2022-01-12T00:00:00Z,17.10173371
2022-01-11T00:00:00Z,26.53693865
2022-01-10T00:00:00Z,12.84568074
2022-01-09T00:00:00Z,12.62407657
2022-01-08T00:00:00Z,12.59531567
2022-01-07T00:00:00Z,14.17214247
2022-01-06T00:00:00Z,14.35158083
2022-01-05T00:00:00Z,14.99762845
2022-01-04T00:00:00Z,11.62810188
2022-01-03T00:00:00Z,14.47650106
2022-01-02T00:00:00Z,11.40762926
2022-01-01T00:00:00Z,12.40105838
2021-12-31T00:00:00Z,11.8262371
2021-12-30T00:00:00Z,12.87355658
2021-12-29T00:00:00Z,12.66766755
2021-12-28T00:00:00Z,12.34452079
2021-12-27T00:00:00Z,12.55480737
2021-12-26T00:00:00Z,12.40790668
2021-12-25T00:00:00Z,11.60618004
2021-12-24T00:00:00Z,10.97680525
2021-12-23T00:00:00Z,11.0189981
2021-12-22T00:00:00Z,11.04729406
2021-12-21T00:00:00Z,8.89427512
2021-12-20T00:00:00Z,11.10989449
2021-12-19T00:00:00Z,11.51582171
2021-12-18T00:00:00Z,11.70517025
2021-12-17T00:00:00Z,11.53490833
2021-12-16T00:00:00Z,13.50196433
2021-12-15T00:00:00Z,14.03000464
2021-12-14T00:00:00Z,31.86258315
2021-12-13T00:00:00Z,10.94680789
2021-12-12T00:00:00Z,10.50109122
2021-12-11T00:00:00Z,11.39022569
2021-12-10T00:00:00Z,11.09556308
2021-12-09T00:00:00Z,11.06895049
2021-12-08T00:00:00Z,16.27865921
2021-12-07T00:00:00Z,18.13629695
2021-12-06T00:00:00Z,19.16209918
2021-12-05T00:00:00Z,13.55223584
2021-12-04T00:00:00Z,17.24361825
2021-12-03T00:00:00Z,12.07503727
2021-12-02T00:00:00Z,12.19530865
2021-12-01T00:00:00Z,13.07936105
2021-11-30T00:00:00Z,14.50644147
2021-11-29T00:00:00Z,13.79180849
2021-11-28T00:00:00Z,15.04709585
2021-11-27T00:00:00Z,12.05592138
2021-11-26T00:00:00Z,17.17040486
2021-11-25T00:00:00Z,18.31682362
2021-11-24T00:00:00Z,16.38012364
2021-11-23T00:00:00Z,15.46593328
2021-11-22T00:00:00Z,15.53110024
2021-11-21T00:00:00Z,16.08800596
2021-11-20T00:00:00Z,14.05025022
2021-11-19T00:00:00Z,16.17846779
2021-11-18T00:00:00Z,18.72962713
2021-11-17T00:00:00Z,21.29113399
2021-11-16T00:00:00Z,40.24129469
2021-11-15T00:00:00Z,15.13323987
2021-11-14T00:00:00Z,13.54106026
2021-11-13T00:00:00Z,13.90554532
2021-11-12T00:00:00Z,14.30459086
2021-11-11T00:00:00Z,13.18783789
2021-11-10T00:00:00Z,15.32515292
2021-11-09T00:00:00Z,14.72925626
2021-11-08T00:00:00Z,20.49354395
2021-11-07T00:00:00Z,15.29681185
2021-11-06T00:00:00Z,18.41216361
2021-11-05T00:00:00Z,15.15904831
2021-11-04T00:00:00Z,14.57202917
2021-11-03T00:00:00Z,11.78787955
2021-11-02T00:00:00Z,11.86104632
2021-11-01T00:00:00Z,11.06997631
2021-10-31T00:00:00Z,12.21852065
2021-10-30T00:00:00Z,12.64596928
2021-10-29T00:00:00Z,10.14632927
2021-10-28T00:00:00Z,10.01136293
2021-10-27T00:00:00Z,9.99960956
2021-10-26T00:00:00Z,11.95296133
2021-10-25T00:00:00Z,11.41809775
2021-10-24T00:00:00Z,13.14399519
2021-10-23T00:00:00Z,12.00019902
2021-10-22T00:00:00Z,12.26550205
2021-10-21T00:00:00Z,13.59816935
2021-10-20T00:00:00Z,16.8232069
2021-10-19T00:00:00Z,35.67859213
2021-10-18T00:00:00Z,14.12390201
2021-10-17T00:00:00Z,15.01387537
2021-10-16T00:00:00Z,10.88886853
2021-10-15T00:00:00Z,12.93094
2021-10-14T00:00:00Z,9.70858905
2021-10-13T00:00:00Z,11.27432381
2021-10-12T00:00:00Z,12.81249393
2021-10-11T00:00:00Z,15.58338046
2021-10-10T00:00:00Z,13.27361998
2021-10-09T00:00:00Z,12.98699781
2021-10-08T00:00:00Z,14.30282478
2021-10-07T00:00:00Z,13.84494745
2021-10-06T00:00:00Z,18.42479555
2021-10-05T00:00:00Z,15.6856725
2021-10-04T00:00:00Z,13.82461902
2021-10-03T00:00:00Z,16.39068491
2021-10-02T00:00:00Z,12.35352878
2021-10-01T00:00:00Z,16.08995603
2021-09-30T00:00:00Z,14.96229979
2021-09-29T00:00:00Z,16.46607746
2021-09-28T00:00:00Z,13.54177679
2021-09-27T00:00:00Z,16.65960073
2021-09-26T00:00:00Z,15.43507241
2021-09-25T00:00:00Z,24.52878111
2021-09-24T00:00:00Z,15.29779937
2021-09-23T00:00:00Z,16.25817094
2021-09-22T00:00:00Z,18.27589164
2021-09-21T00:00:00Z,45.98146979
2021-09-20T00:00:00Z,20.73315382
2021-09-19T00:00:00Z,12.52008094
2021-09-18T00:00:00Z,13.23785528
2021-09-17T00:00:00Z,12.87299252
2021-09-16T00:00:00Z,16.01389826
2021-09-15T00:00:00Z,14.77237346
2021-09-14T00:00:00Z,41.98358042
2021-09-13T00:00:00Z,39.24159846
2021-09-12T00:00:00Z,23.29416774
2021-09-11T00:00:00Z,25.55655484
2021-09-10T00:00:00Z,38.23884565
2021-09-09T00:00:00Z,14.0145813
2021-09-08T00:00:00Z,12.27711992
2021-09-07T00:00:00Z,13.80482208
2021-09-06T00:00:00Z,13.25254936
2021-09-05T00:00:00Z,10.60012218
2021-09-04T00:00:00Z,12.23093924
2021-09-03T00:00:00Z,10.6341304
2021-09-02T00:00:00Z,14.46973255
2021-09-01T00:00:00Z,14.71360164
2021-08-31T00:00:00Z,14.23417361
2021-08-30T00:00:00Z,16.01020954
2021-08-29T00:00:00Z,19.05316694
2021-08-28T00:00:00Z,16.03264299
2021-08-27T00:00:00Z,15.2700751
2021-08-26T00:00:00Z,18.18705709
2021-08-25T00:00:00Z,16.04006225
2021-08-24T00:00:00Z,30.89507184
2021-08-23T00:00:00Z,11.71677872
2021-08-22T00:00:00Z,9.49262015
2021-08-21T00:00:00Z,11.05576777
2021-08-20T00:00:00Z,8.46520229
2021-08-19T00:00:00Z,10.18509613
2021-08-18T00:00:00Z,11.04129397
2021-08-17T00:00:00Z,9.35757075
2021-08-16T00:00:00Z,8.89083048
2021-08-15T00:00:00Z,9.52802381
2021-08-14T00:00:00Z,8.35777187
2021-08-13T00:00:00Z,6.3792272
2021-08-12T00:00:00Z,7.54043639
2021-08-11T00:00:00Z,8.59946843
2021-08-10T00:00:00Z,7.04250682
2021-08-09T00:00:00Z,7.60177204
2021-08-08T00:00:00Z,9.16911939
2021-08-07T00:00:00Z,8.89913594
2021-08-06T00:00:00Z,7.68550052
2021-08-05T00:00:00Z,7.46318746
2021-08-04T00:00:00Z,9.90717261
2021-08-03T00:00:00Z,10.10904764
2021-08-02T00:00:00Z,11.31508277
2021-08-01T00:00:00Z,17.77067228
2021-07-31T00:00:00Z,9.86504823
2021-07-30T00:00:00Z,7.09094266
2021-07-29T00:00:00Z,9.95025801
2021-07-28T00:00:00Z,16.20811623
2021-07-27T00:00:00Z,29.00172587
2021-07-26T00:00:00Z,8.77687564
2021-07-25T00:00:00Z,8.39112933
2021-07-24T00:00:00Z,7.58488954
2021-07-23T00:00:00Z,7.58126336
2021-07-22T00:00:00Z,7.85371279
2021-07-21T00:00:00Z,7.95906136
2021-07-20T00:00:00Z,7.89872484
2021-07-19T00:00:00Z,7.93301319
2021-07-18T00:00:00Z,7.27997875
2021-07-17T00:00:00Z,10.21176263
2021-07-16T00:00:00Z,8.18704804
2021-07-15T00:00:00Z,8.17618187
2021-07-14T00:00:00Z,6.36826603
2021-07-13T00:00:00Z,6.59057072
2021-07-12T00:00:00Z,7.61376316
2021-07-11T00:00:00Z,11.19006168
2021-07-10T00:00:00Z,9.90921711
2021-07-09T00:00:00Z,15.0619373
2021-07-08T00:00:00Z,14.0972073
2021-07-07T00:00:00Z,5.99228301
2021-07-06T00:00:00Z,5.83885179
2021-07-05T00:00:00Z,6.43897838
2021-07-04T00:00:00Z,9.23682393
2021-07-03T00:00:00Z,5.4589081
2021-07-02T00:00:00Z,9.19071189
2021-07-01T00:00:00Z,7.15255271
2021-06-30T00:00:00Z,5.62640948
2021-06-29T00:00:00Z,6.69524392
2021-06-28T00:00:00Z,7.54280634
2021-06-27T00:00:00Z,10.50181262
2021-06-26T00:00:00Z,9.77563467
2021-06-25T00:00:00Z,10.89766455
2021-06-24T00:00:00Z,7.96479053
2021-06-23T00:00:00Z,7.83343643
2021-06-22T00:00:00Z,9.85759911
2021-06-21T00:00:00Z,8.52946815
2021-06-20T00:00:00Z,7.64070829
2021-06-19T00:00:00Z,5.7714192
2021-06-18T00:00:00Z,6.98110832
2021-06-17T00:00:00Z,6.59881538
2021-06-16T00:00:00Z,6.35917292
2021-06-15T00:00:00Z,5.80390259
2021-06-14T00:00:00Z,6.13402838
2021-06-13T00:00:00Z,6.3246607
2021-06-12T00:00:00Z,4.5326834
2021-06-11T00:00:00Z,6.76152974
2021-06-10T00:00:00Z,5.58123049
2021-06-09T00:00:00Z,6.28499918
2021-06-08T00:00:00Z,10.23836491
2021-06-07T00:00:00Z,9.16322049
2021-06-06T00:00:00Z,9.62529405
2021-06-05T00:00:00Z,3.93148237
2021-06-04T00:00:00Z,4.34621695
2021-06-03T00:00:00Z,4.78359982
2021-06-02T00:00:00Z,4.60119113
2021-06-01T00:00:00Z,6.3563656
2021-05-31T00:00:00Z,4.97370304
2021-05-30T00:00:00Z,6.02084209
2021-05-29T00:00:00Z,10.28373341
2021-05-28T00:00:00Z,13.27412856
2021-05-27T00:00:00Z,9.26494087
2021-05-26T00:00:00Z,9.63279804
2021-05-25T00:00:00Z,9.80244118
2021-05-24T00:00:00Z,11.1224148
2021-05-23T00:00:00Z,11.48036957
2021-05-22T00:00:00Z,10.56155434
2021-05-21T00:00:00Z,9.7024945
2021-05-20T00:00:00Z,12.51005239
2021-05-19T00:00:00Z,11.49908937
2021-05-18T00:00:00Z,8.45648806
2021-05-17T00:00:00Z,10.31463602
2021-05-16T00:00:00Z,8.3315092
2021-05-15T00:00:00Z,8.28272062
2021-05-14T00:00:00Z,8.61536761
2021-05-13T00:00:00Z,9.05326125
2021-05-12T00:00:00Z,5.18528456
2021-05-11T00:00:00Z,3.86046686
2021-05-10T00:00:00Z,4.6613625
2021-05-09T00:00:00Z,4.38410265
2021-05-08T00:00:00Z,5.01313738
2021-05-07T00:00:00Z,6.30094762
2021-05-06T00:00:00Z,5.80997301
2021-05-05T00:00:00Z,5.90563094
2021-05-04T00:00:00Z,7.58505569
2021-05-03T00:00:00Z,7.5285941
2021-05-02T00:00:00Z,6.34406589
2021-05-01T00:00:00Z,6.11833329
2021-04-30T00:00:00Z,7.9178273
2021-04-29T00:00:00Z,8.14663296
2021-04-28T00:00:00Z,7.23798712
2021-04-27T00:00:00Z,7.67797609
2021-04-26T00:00:00Z,8.94886856
2021-04-25T00:00:00Z,6.79260547
2021-04-24T00:00:00Z,5.50838544
2021-04-23T00:00:00Z,7.38857908
2021-04-22T00:00:00Z,7.97408915
2021-04-21T00:00:00Z,8.54292732
2021-04-20T00:00:00Z,6.67743656
2021-04-19T00:00:00Z,6.14056113
2021-04-18T00:00:00Z,6.02662586
2021-04-17T00:00:00Z,5.86747498
2021-04-16T00:00:00Z,8.3675704
2021-04-15T00:00:00Z,5.13853826
2021-04-14T00:00:00Z,6.13612101
2021-04-13T00:00:00Z,6.15967228
2021-04-12T00:00:00Z,5.75632219
2021-04-11T00:00:00Z,5.40473733
2021-04-10T00:00:00Z,5.15164
2021-04-09T00:00:00Z,4.91315928
2021-04-08T00:00:00Z,5.3926051
2021-04-07T00:00:00Z,5.29485324
2021-04-06T00:00:00Z,6.82576877
2021-04-05T00:00:00Z,6.06231434
2021-04-04T00:00:00Z,4.70798651
2021-04-03T00:00:00Z,4.76686749
2021-04-02T00:00:00Z,4.52906657
2021-04-01T00:00:00Z,4.38189674
2021-03-31T00:00:00Z,4.09767906
2021-03-30T00:00:00Z,4.66586662
2021-03-29T00:00:00Z,5.30240896
2021-03-28T00:00:00Z,3.70655084
2021-03-27T00:00:00Z,4.2806752
2021-03-26T00:00:00Z,4.95816587
2021-03-25T00:00:00Z,5.38218519
2021-03-24T00:00:00Z,5.38239351
2021-03-23T00:00:00Z,5.79174747
2021-03-22T00:00:00Z,4.38030352
2021-03-21T00:00:00Z,4.7290836
2021-03-20T00:00:00Z,3.97548666
2021-03-19T00:00:00Z,3.88648415
2021-03-18T00:00:00Z,3.93497897
2021-03-17T00:00:00Z,4.92967287
2021-03-16T00:00:00Z,4.57619408
2021-03-15T00:00:00Z,4.46375846
2021-03-14T00:00:00Z,4.25382763
2021-03-13T00:00:00Z,4.32556676
2021-03-12T00:00:00Z,4.37642855
2021-03-11T00:00:00Z,5.78970889
2021-03-10T00:00:00Z,4.95239203
2021-03-09T00:00:00Z,6.50955374
2021-03-08T00:00:00Z,6.71417389
2021-03-07T00:00:00Z,8.1746572
2021-03-06T00:00:00Z,5.32286011
2021-03-05T00:00:00Z,5.60018862
2021-03-04T00:00:00Z,5.24287614
2021-03-03T00:00:00Z,5.62522312
2021-03-02T00:00:00Z,5.58480931
2021-03-01T00:00:00Z,6.36144368
2021-02-28T00:00:00Z,6.81279263
2021-02-27T00:00:00Z,5.22908952
2021-02-26T00:00:00Z,6.75283783
2021-02-25T00:00:00Z,7.09429125
2021-02-24T00:00:00Z,5.92408461
2021-02-23T00:00:00Z,7.55047208
2021-02-22T00:00:00Z,6.97777443
2021-02-21T00:00:00Z,6.56966535
2021-02-20T00:00:00Z,6.85091726
2021-02-19T00:00:00Z,6.9267954
2021-02-18T00:00:00Z,6.95062562
2021-02-17T00:00:00Z,6.54062763
2021-02-16T00:00:00Z,8.48745472
2021-02-15T00:00:00Z,7.62868821
2021-02-14T00:00:00Z,6.38480075
2021-02-13T00:00:00Z,4.52797026
2021-02-12T00:00:00Z,6.24384055
2021-02-11T00:00:00Z,7.81627756
2021-02-10T00:00:00Z,6.34683851
2021-02-09T00:00:00Z,9.44339764
2021-02-08T00:00:00Z,6.75293867
2021-02-07T00:00:00Z,7.15354739
2021-02-06T00:00:00Z,6.45993612
2021-02-05T00:00:00Z,5.43554418
2021-02-04T00:00:00Z,5.93050406
2021-02-03T00:00:00Z,5.99581195
2021-02-02T00:00:00Z,5.37694795
2021-02-01T00:00:00Z,6.74911086
2021-01-31T00:00:00Z,6.84889861
2021-01-30T00:00:00Z,6.26677458
2021-01-29T00:00:00Z,7.31138188
2021-01-28T00:00:00Z,6.70998547
2021-01-27T00:00:00Z,6.16698773
2021-01-26T00:00:00Z,5.05644079
2021-01-25T00:00:00Z,7.48531461
2021-01-24T00:00:00Z,5.96784724
2021-01-23T00:00:00Z,5.30736542
2021-01-22T00:00:00Z,6.17879592
2021-01-21T00:00:00Z,7.60157609
2021-01-20T00:00:00Z,6.42050324
2021-01-19T00:00:00Z,6.4961564
2021-01-18T00:00:00Z,5.70023472
2021-01-17T00:00:00Z,5.24480374
2021-01-16T00:00:00Z,5.50775568
2021-01-15T00:00:00Z,5.04529839
2021-01-14T00:00:00Z,5.71083206
2021-01-13T00:00:00Z,5.58255424
2021-01-12T00:00:00Z,6.5674359
2021-01-11T00:00:00Z,7.30280475
2021-01-10T00:00:00Z,5.43121781
2021-01-09T00:00:00Z,5.98680096
2021-01-08T00:00:00Z,7.02604595
2021-01-07T00:00:00Z,6.8482982
2021-01-06T00:00:00Z,5.3632904
2021-01-05T00:00:00Z,6.2410872
2021-01-04T00:00:00Z,5.14357835
2021-01-03T00:00:00Z,6.15898735
2021-01-02T00:00:00Z,7.28552514
2021-01-01T00:00:00Z,6.21276607
2020-12-31T00:00:00Z,5.63999487
2020-12-30T00:00:00Z,5.15379474
2020-12-29T00:00:00Z,5.48846493
2020-12-28T00:00:00Z,6.41096035
2020-12-27T00:00:00Z,8.13868456
2020-12-26T00:00:00Z,7.35046043
2020-12-25T00:00:00Z,6.72437109
2020-12-24T00:00:00Z,7.84749811
2020-12-23T00:00:00Z,5.92665864
2020-12-22T00:00:00Z,6.29560316
2020-12-21T00:00:00Z,6.46177489
2020-12-20T00:00:00Z,4.69008049
2020-12-19T00:00:00Z,4.84637499
2020-12-18T00:00:00Z,6.48642013
2020-12-17T00:00:00Z,8.08886182
2020-12-16T00:00:00Z,8.59704022
2020-12-15T00:00:00Z,6.74193019
2020-12-14T00:00:00Z,6.60436413
2020-12-13T00:00:00Z,6.00404736
2020-12-12T00:00:00Z,4.80609896
2020-12-11T00:00:00Z,4.66490496
2020-12-10T00:00:00Z,6.26793049
2020-12-09T00:00:00Z,6.12674709
2020-12-08T00:00:00Z,4.89115415
2020-12-07T00:00:00Z,5.16445692
2020-12-06T00:00:00Z,5.15107911
2020-12-05T00:00:00Z,5.39636483
2020-12-04T00:00:00Z,5.97224322
2020-12-03T00:00:00Z,4.38815036
2020-12-02T00:00:00Z,5.12495582
2020-12-01T00:00:00Z,5.55378557
2020-11-30T00:00:00Z,8.7878687
2020-11-29T00:00:00Z,4.84035167
2020-11-28T00:00:00Z,4.41388076
2020-11-27T00:00:00Z,5.76123732
2020-11-26T00:00:00Z,7.05101379
2020-11-25T00:00:00Z,6.1128857
2020-11-24T00:00:00Z,7.04090957
2020-11-23T00:00:00Z,7.5437759
2020-11-22T00:00:00Z,7.03896668
2020-11-21T00:00:00Z,6.12855846
2020-11-20T00:00:00Z,7.06884969
2020-11-19T00:00:00Z,7.64689603
2020-11-18T00:00:00Z,8.09506802
2020-11-17T00:00:00Z,8.71605158
2020-11-16T00:00:00Z,11.61935782
2020-11-15T00:00:00Z,6.32711652
2020-11-14T00:00:00Z,6.9566463
2020-11-13T00:00:00Z,5.26119193
2020-11-12T00:00:00Z,6.03732564
2020-11-11T00:00:00Z,6.40308856
2020-11-10T00:00:00Z,7.12366548
2020-11-09T00:00:00Z,6.5688722
2020-11-08T00:00:00Z,6.1684377
2020-11-07T00:00:00Z,5.95209809
2020-11-06T00:00:00Z,9.07847079
2020-11-05T00:00:00Z,9.81080249
2020-11-04T00:00:00Z,6.37493145
2020-11-03T00:00:00Z,9.68022199
2020-11-02T00:00:00Z,11.42810657
2020-11-01T00:00:00Z,7.73044934
2020-10-31T00:00:00Z,6.13650928
2020-10-30T00:00:00Z,8.76050115
2020-10-29T00:00:00Z,8.82933204
2020-10-28T00:00:00Z,10.18772539
2020-10-27T00:00:00Z,9.93915886
2020-10-26T00:00:00Z,11.22948979
2020-10-25T00:00:00Z,6.76496458
2020-10-24T00:00:00Z,6.06396847
2020-10-23T00:00:00Z,8.46499243
2020-10-22T00:00:00Z,11.91407779
2020-10-21T00:00:00Z,12.25002315
2020-10-20T00:00:00Z,12.70629815
2020-10-19T00:00:00Z,11.22711858
2020-10-18T00:00:00Z,9.18901613
2020-10-17T00:00:00Z,8.81118198
2020-10-16T00:00:00Z,7.26678637
2020-10-15T00:00:00Z,7.71537094
2020-10-14T00:00:00Z,7.62686175
2020-10-13T00:00:00Z,6.8566191
2020-10-12T00:00:00Z,6.91476699
2020-10-11T00:00:00Z,8.33292341
2020-10-10T00:00:00Z,6.25108586
2020-10-09T00:00:00Z,8.13105337
2020-10-08T00:00:00Z,6.12516784
2020-10-07T00:00:00Z,5.69579114
2020-10-06T00:00:00Z,6.84564172
2020-10-05T00:00:00Z,6.92284043
2020-10-04T00:00:00Z,7.00227395
2020-10-03T00:00:00Z,6.99477959
2020-10-02T00:00:00Z,8.58774718
2020-10-01T00:00:00Z,6.48942008
2020-09-30T00:00:00Z,6.79630743
2020-09-29T00:00:00Z,7.43963026
2020-09-28T00:00:00Z,7.76335048
2020-09-27T00:00:00Z,7.99029174
2020-09-26T00:00:00Z,8.64017393
2020-09-25T00:00:00Z,8.03956425
2020-09-24T00:00:00Z,7.61136583
2020-09-23T00:00:00Z,7.58157847
2020-09-22T00:00:00Z,8.88965934
2020-09-21T00:00:00Z,11.6154748
2020-09-20T00:00:00Z,9.11022876
2020-09-19T00:00:00Z,9.65540641
2020-09-18T00:00:00Z,11.64974389
2020-09-17T00:00:00Z,11.88969144
2020-09-16T00:00:00Z,8.90534268
2020-09-15T00:00:00Z,8.59098054
2020-09-14T00:00:00Z,7.80362618
2020-09-13T00:00:00Z,10.27298346
2020-09-12T00:00:00Z,8.64276601
2020-09-11T00:00:00Z,10.15436301
2020-09-10T00:00:00Z,10.09861327
2020-09-09T00:00:00Z,10.12911485
2020-09-08T00:00:00Z,8.12655502
2020-09-07T00:00:00Z,9.1143592
2020-09-06T00:00:00Z,8.73245956
2020-09-05T00:00:00Z,7.46096587
2020-09-04T00:00:00Z,8.90141354
2020-09-03T00:00:00Z,8.81830569
2020-09-02T00:00:00Z,7.26565698
2020-09-01T00:00:00Z,7.04783884
2020-08-31T00:00:00Z,8.90771204
2020-08-30T00:00:00Z,6.51523663
2020-08-29T00:00:00Z,5.9822434
2020-08-28T00:00:00Z,6.13966518
2020-08-27T00:00:00Z,6.13547074
2020-08-26T00:00:00Z,6.00872456
2020-08-25T00:00:00Z,5.3108488
2020-08-24T00:00:00Z,5.66378645
2020-08-23T00:00:00Z,4.748992
2020-08-22T00:00:00Z,4.35682459
2020-08-21T00:00:00Z,4.75818261
2020-08-20T00:00:00Z,5.53235291
2020-08-19T00:00:00Z,5.65238124
2020-08-18T00:00:00Z,6.00205868
2020-08-17T00:00:00Z,10.03291064
2020-08-16T00:00:00Z,6.38207029
2020-08-15T00:00:00Z,4.56372601
2020-08-14T00:00:00Z,3.93694194
2020-08-13T00:00:00Z,2.78865549
2020-08-12T00:00:00Z,2.8167464
2020-08-11T00:00:00Z,2.97831388
2020-08-10T00:00:00Z,3.32113131
2020-08-09T00:00:00Z,2.60023118
2020-08-08T00:00:00Z,2.83860857
2020-08-07T00:00:00Z,3.13129833
2020-08-06T00:00:00Z,3.34875622
2020-08-05T00:00:00Z,3.40345748
