Datetime,Exchange Netflow (Total)
2025-08-07T00:00:00Z,-117301913.39795946
2025-08-06T00:00:00Z,-216916519.9536255
2025-08-05T00:00:00Z,111909258.72158845
2025-08-04T00:00:00Z,-87432950.89766338
2025-08-03T00:00:00Z,-35432896.83082154
2025-08-02T00:00:00Z,39026608.51723031
2025-08-01T00:00:00Z,152146192.05510926
2025-07-31T00:00:00Z,48311681.00429928
2025-07-30T00:00:00Z,155018652.23717988
2025-07-29T00:00:00Z,-29732045.41793214
2025-07-28T00:00:00Z,137580794.17784986
2025-07-27T00:00:00Z,-21207104.76408132
2025-07-26T00:00:00Z,71014400.42560577
2025-07-25T00:00:00Z,182466452.45972306
2025-07-24T00:00:00Z,59476021.91642159
2025-07-23T00:00:00Z,354160805.9575267
2025-07-22T00:00:00Z,-139460392.78261814
2025-07-21T00:00:00Z,24231537.60786064
2025-07-20T00:00:00Z,-188399943.93693483
2025-07-19T00:00:00Z,-108224870.73143794
2025-07-18T00:00:00Z,477745675.3906156
2025-07-17T00:00:00Z,-467906980.91455215
2025-07-16T00:00:00Z,-858858376.8294404
2025-07-15T00:00:00Z,311019524.1016499
2025-07-14T00:00:00Z,-22543073.19151367
2025-07-13T00:00:00Z,43438137.0155958
2025-07-12T00:00:00Z,67642942.05968209
2025-07-11T00:00:00Z,-263540027.48749304
2025-07-10T00:00:00Z,-211336216.0263912
2025-07-09T00:00:00Z,-116840335.83415061
2025-07-08T00:00:00Z,-86886941.4473068
2025-07-07T00:00:00Z,-31603264.03871682
2025-07-06T00:00:00Z,-23793994.11333304
2025-07-05T00:00:00Z,12887545.97022249
2025-07-04T00:00:00Z,95570955.75277308
2025-07-03T00:00:00Z,-113249071.61005697
2025-07-02T00:00:00Z,-175262821.92137682
2025-07-01T00:00:00Z,-83426926.76133132
2025-06-30T00:00:00Z,-471924512.97862124
2025-06-29T00:00:00Z,-64938763.94069
2025-06-28T00:00:00Z,-44147922.67352265
2025-06-27T00:00:00Z,-116542349.4339844
2025-06-26T00:00:00Z,254037660.54661298
2025-06-25T00:00:00Z,-16477187.73594328
2025-06-24T00:00:00Z,-283173822.8597797
2025-06-23T00:00:00Z,1201225474.6417208
2025-06-22T00:00:00Z,816675437.048648
2025-06-21T00:00:00Z,87685109.17717037
2025-06-20T00:00:00Z,87657856.03078464
2025-06-19T00:00:00Z,-180200056.57243603
2025-06-18T00:00:00Z,-37241834.57435871
2025-06-17T00:00:00Z,-132283627.16614623
2025-06-16T00:00:00Z,-164743973.97995418
2025-06-15T00:00:00Z,-11943929.72835433
2025-06-14T00:00:00Z,-48694999.04269713
2025-06-13T00:00:00Z,258839143.33231345
2025-06-12T00:00:00Z,-96031142.94824634
2025-06-11T00:00:00Z,-119509535.05734962
2025-06-10T00:00:00Z,-114785436.93786378
2025-06-09T00:00:00Z,747441234.5730134
2025-06-08T00:00:00Z,-63449279.27056745
2025-06-07T00:00:00Z,189340837.76653534
2025-06-06T00:00:00Z,164714749.20016843
2025-06-05T00:00:00Z,255950390.14440137
2025-06-04T00:00:00Z,-64322151.46066678
2025-06-03T00:00:00Z,-47440798.12029856
2025-06-02T00:00:00Z,-327627361.92163813
2025-06-01T00:00:00Z,120979183.26123174
2025-05-31T00:00:00Z,180359107.63639012
2025-05-30T00:00:00Z,-151717975.82139036
2025-05-29T00:00:00Z,-58858816.83690364
2025-05-28T00:00:00Z,8333127.38915922
2025-05-27T00:00:00Z,-164019104.2850209
2025-05-26T00:00:00Z,-29569295.66222978
2025-05-25T00:00:00Z,48450799.88507051
2025-05-24T00:00:00Z,-56999819.86481968
2025-05-23T00:00:00Z,256850467.85541588
2025-05-22T00:00:00Z,-485358379.7256274
2025-05-21T00:00:00Z,310749126.93694144
2025-05-20T00:00:00Z,-95429501.49005204
2025-05-19T00:00:00Z,298281048.42892945
2025-05-18T00:00:00Z,-37093558.6255756
2025-05-17T00:00:00Z,-120922131.01949483
2025-05-16T00:00:00Z,51568201.30828316
2025-05-15T00:00:00Z,1447312841.3698268
2025-05-14T00:00:00Z,115122888.10423987
2025-05-13T00:00:00Z,284785592.00034267
2025-05-12T00:00:00Z,-173991111.5464188
2025-05-11T00:00:00Z,-52883406.3783399
2025-05-10T00:00:00Z,-205481302.82397494
2025-05-09T00:00:00Z,-50541315.81936321
2025-05-08T00:00:00Z,-215070697.64221165
2025-05-07T00:00:00Z,808284853.9797962
2025-05-06T00:00:00Z,-72266283.53292915
2025-05-05T00:00:00Z,44277992.83779363
2025-05-04T00:00:00Z,116131458.2822767
2025-05-03T00:00:00Z,143070133.59136254
2025-05-02T00:00:00Z,92907458.88922676
2025-05-01T00:00:00Z,-169865709.4808905
2025-04-30T00:00:00Z,207355288.13712758
2025-04-29T00:00:00Z,-54777288.82034021
2025-04-28T00:00:00Z,-172573338.40550265
2025-04-27T00:00:00Z,38421096.33843784
2025-04-26T00:00:00Z,18712703.87677047
2025-04-25T00:00:00Z,-85862652.54636483
2025-04-24T00:00:00Z,31043014.58813976
2025-04-23T00:00:00Z,-22664152.92302163
2025-04-22T00:00:00Z,53022527.55995297
2025-04-21T00:00:00Z,888650211.5919898
2025-04-20T00:00:00Z,-65483266.56728508
2025-04-19T00:00:00Z,-107604563.8765839
2025-04-18T00:00:00Z,77700453.20870125
2025-04-17T00:00:00Z,-290400086.0449419
2025-04-16T00:00:00Z,-74547263.15188205
2025-04-15T00:00:00Z,-78883103.48731203
2025-04-14T00:00:00Z,61200866.34224399
2025-04-13T00:00:00Z,-31151018.2879061
2025-04-12T00:00:00Z,600851707.7644083
2025-04-11T00:00:00Z,-128144462.42545836
2025-04-10T00:00:00Z,-229780849.2212168
2025-04-09T00:00:00Z,151473485.5337005
2025-04-08T00:00:00Z,184268714.5514019
2025-04-07T00:00:00Z,523280009.0371618
2025-04-06T00:00:00Z,288308645.6072704
2025-04-05T00:00:00Z,162953479.84672442
2025-04-04T00:00:00Z,-130634408.22196871
2025-04-03T00:00:00Z,282020477.4925665
2025-04-02T00:00:00Z,221015411.36544317
2025-04-01T00:00:00Z,217071398.36322835
2025-03-31T00:00:00Z,-433762028.40398675
2025-03-30T00:00:00Z,981859829.009679
2025-03-29T00:00:00Z,82581409.44838697
2025-03-28T00:00:00Z,140255834.1694042
2025-03-27T00:00:00Z,-122390862.8455434
2025-03-26T00:00:00Z,296172334.27267355
2025-03-25T00:00:00Z,-74579237.19883531
2025-03-24T00:00:00Z,-186921391.58654216
2025-03-23T00:00:00Z,-38236321.11864659
2025-03-22T00:00:00Z,-60325561.98029041
2025-03-21T00:00:00Z,-28104231.58695927
2025-03-20T00:00:00Z,45510711.04612052
2025-03-19T00:00:00Z,762073620.3095309
2025-03-18T00:00:00Z,-8288354.30633131
2025-03-17T00:00:00Z,-201170945.55960467
2025-03-16T00:00:00Z,65626265.19460336
2025-03-15T00:00:00Z,115055068.43604788
2025-03-14T00:00:00Z,-262006500.81095904
2025-03-13T00:00:00Z,-187228732.67800972
2025-03-12T00:00:00Z,-325817764.0332023
2025-03-11T00:00:00Z,-245995140.87190914
2025-03-10T00:00:00Z,100192643.96014279
2025-03-09T00:00:00Z,104526396.88276434
2025-03-08T00:00:00Z,-134272625.7048956
2025-03-07T00:00:00Z,-74754516.38907693
2025-03-06T00:00:00Z,-418530500.6943134
2025-03-05T00:00:00Z,-223901179.01045847
2025-03-04T00:00:00Z,123025664.85612884
2025-03-03T00:00:00Z,9985605.5518096
2025-03-02T00:00:00Z,-85665071.98154885
2025-03-01T00:00:00Z,18400717.20210346
2025-02-28T00:00:00Z,271918352.5774891
2025-02-27T00:00:00Z,151409692.09581316
2025-02-26T00:00:00Z,203033248.9947002
2025-02-25T00:00:00Z,489209544.13944894
2025-02-24T00:00:00Z,-190535343.5619657
2025-02-23T00:00:00Z,-173555307.29386866
2025-02-22T00:00:00Z,130257474.88347849
2025-02-21T00:00:00Z,-113822301.73072995
2025-02-20T00:00:00Z,-232709787.44630325
2025-02-19T00:00:00Z,-240510646.08827534
2025-02-18T00:00:00Z,194762749.56188858
2025-02-17T00:00:00Z,150877522.54168186
2025-02-16T00:00:00Z,15203610.13398571
2025-02-15T00:00:00Z,-92263792.66629882
2025-02-14T00:00:00Z,-51468319.32919109
2025-02-13T00:00:00Z,46789417.82112139
2025-02-12T00:00:00Z,-188412413.10866278
2025-02-11T00:00:00Z,-66292366.57353098
2025-02-10T00:00:00Z,-103788577.5602992
2025-02-09T00:00:00Z,-166980333.3616873
2025-02-08T00:00:00Z,101625233.41199806
2025-02-07T00:00:00Z,-116014560.29468833
2025-02-06T00:00:00Z,-18600142.2915138
2025-02-05T00:00:00Z,-153110850.39139274
2025-02-04T00:00:00Z,382511710.26999617
2025-02-03T00:00:00Z,1345430213.575319
2025-02-02T00:00:00Z,458916752.249516
2025-02-01T00:00:00Z,71755018.41944267
2025-01-31T00:00:00Z,-129820550.85305616
2025-01-30T00:00:00Z,-312117013.41861355
2025-01-29T00:00:00Z,-96862293.941652
2025-01-28T00:00:00Z,-56783906.16919954
2025-01-27T00:00:00Z,834344193.2681096
2025-01-26T00:00:00Z,-236119950.97304225
2025-01-25T00:00:00Z,-38540658.69594871
2025-01-24T00:00:00Z,37890534.48645584
2025-01-23T00:00:00Z,227975416.62779123
2025-01-22T00:00:00Z,-220139377.49943185
2025-01-21T00:00:00Z,-68827634.524429
2025-01-20T00:00:00Z,207823225.30523568
2025-01-19T00:00:00Z,397073803.9861783
2025-01-18T00:00:00Z,154148826.37851286
2025-01-17T00:00:00Z,270164603.92941046
2025-01-16T00:00:00Z,-6678707.82560538
2025-01-15T00:00:00Z,-232109251.49003765
2025-01-14T00:00:00Z,-226054692.67830074
2025-01-13T00:00:00Z,187927606.39060506
2025-01-12T00:00:00Z,-60971691.39727907
2025-01-11T00:00:00Z,112577694.3609767
2025-01-10T00:00:00Z,76218763.2165344
2025-01-09T00:00:00Z,-9234601.95333439
2025-01-08T00:00:00Z,308522506.38184637
2025-01-07T00:00:00Z,410983670.0087201
2025-01-06T00:00:00Z,594157303.2178499
2025-01-05T00:00:00Z,-234284402.91415617
2025-01-04T00:00:00Z,22835608.58301155
2025-01-03T00:00:00Z,-54243669.8419908
2025-01-02T00:00:00Z,-102499533.13337487
2025-01-01T00:00:00Z,136114112.20901048
2024-12-31T00:00:00Z,-13080015.48062421
2024-12-30T00:00:00Z,-1316991414.0475152
2024-12-29T00:00:00Z,-15017605.39427891
2024-12-28T00:00:00Z,-132681791.23930803
2024-12-27T00:00:00Z,-406526265.53784215
2024-12-26T00:00:00Z,74046318.0710778
2024-12-25T00:00:00Z,-96788810.84658277
2024-12-24T00:00:00Z,-187843449.99096417
2024-12-23T00:00:00Z,-14643324.44612563
2024-12-22T00:00:00Z,36668990.65698045
2024-12-21T00:00:00Z,55904633.47547194
2024-12-20T00:00:00Z,12641707.60608342
2024-12-19T00:00:00Z,280382135.19007826
2024-12-18T00:00:00Z,308511911.6441356
2024-12-17T00:00:00Z,119775610.59880723
2024-12-16T00:00:00Z,-360229672.79267454
2024-12-15T00:00:00Z,-162727318.62907362
2024-12-14T00:00:00Z,-94208444.36027688
2024-12-13T00:00:00Z,-309170035.0220052
2024-12-12T00:00:00Z,133046741.4793443
2024-12-11T00:00:00Z,-350401849.009033
2024-12-10T00:00:00Z,521340584.08954734
2024-12-09T00:00:00Z,233987077.54844743
2024-12-08T00:00:00Z,-12374739.22578558
2024-12-07T00:00:00Z,-301168375.1457518
2024-12-06T00:00:00Z,-10481474.36210115
2024-12-05T00:00:00Z,81117178.59344704
2024-12-04T00:00:00Z,-275445138.4783706
2024-12-03T00:00:00Z,2023998812.0855763
2024-12-02T00:00:00Z,-47756926.58184065
2024-12-01T00:00:00Z,-146657378.55045784
2024-11-30T00:00:00Z,100872830.41979878
2024-11-29T00:00:00Z,-456890600.3725715
2024-11-28T00:00:00Z,-719044164.5821904
2024-11-27T00:00:00Z,-49833762.62480131
2024-11-26T00:00:00Z,-11387476.39295818
2024-11-25T00:00:00Z,-149395409.48418295
2024-11-24T00:00:00Z,-81194221.73237588
2024-11-23T00:00:00Z,-165333230.8937917
2024-11-22T00:00:00Z,-278197000.926797
2024-11-21T00:00:00Z,-108180095.31225595
2024-11-20T00:00:00Z,-17530509.48969665
2024-11-19T00:00:00Z,149042719.1319796
2024-11-18T00:00:00Z,-1468616669.355765
2024-11-17T00:00:00Z,-73434514.09985179
2024-11-16T00:00:00Z,-109005789.29204044
2024-11-15T00:00:00Z,-30683341.65487057
2024-11-14T00:00:00Z,163450772.22045726
2024-11-13T00:00:00Z,148590227.57819077
2024-11-12T00:00:00Z,439357064.91651857
2024-11-11T00:00:00Z,-863316139.4296823
2024-11-10T00:00:00Z,-95481529.16158573
2024-11-09T00:00:00Z,-244744853.32619202
2024-11-08T00:00:00Z,114926506.96110848
2024-11-07T00:00:00Z,-41080151.25032525
2024-11-06T00:00:00Z,-1161611509.640428
2024-11-05T00:00:00Z,-52442575.38889081
2024-11-04T00:00:00Z,-145858136.3599097
2024-11-03T00:00:00Z,32485298.78922749
2024-11-02T00:00:00Z,-28450609.35962248
2024-11-01T00:00:00Z,58332569.51572789
2024-10-31T00:00:00Z,-23659357.33724621
2024-10-30T00:00:00Z,53526773.61571351
2024-10-29T00:00:00Z,-70479547.20786496
2024-10-28T00:00:00Z,-310090796.9861976
2024-10-27T00:00:00Z,-57296332.24473296
2024-10-26T00:00:00Z,84824477.04239373
2024-10-25T00:00:00Z,6063195.7788509
2024-10-24T00:00:00Z,-8265841.3378303
2024-10-23T00:00:00Z,-74317789.83586392
2024-10-22T00:00:00Z,162888817.612336
2024-10-21T00:00:00Z,56147746.85433047
2024-10-20T00:00:00Z,-63101057.54402004
2024-10-19T00:00:00Z,-61838869.58055702
2024-10-18T00:00:00Z,-284141417.63333917
2024-10-17T00:00:00Z,13423751.52272576
2024-10-16T00:00:00Z,-52901017.72061716
2024-10-15T00:00:00Z,87738068.43206072
2024-10-14T00:00:00Z,-225905606.47021034
2024-10-13T00:00:00Z,-40921806.66093414
2024-10-12T00:00:00Z,-126274760.22709343
2024-10-11T00:00:00Z,-141718464.19075218
2024-10-10T00:00:00Z,228613238.64217168
2024-10-09T00:00:00Z,7844287.87992864
2024-10-08T00:00:00Z,31306023.55739229
2024-10-07T00:00:00Z,73071510.91328867
2024-10-06T00:00:00Z,-46271525.58258307
2024-10-05T00:00:00Z,-71874475.9358166
2024-10-04T00:00:00Z,18419319.02437819
2024-10-03T00:00:00Z,41038826.13296589
2024-10-02T00:00:00Z,134636739.85989904
2024-10-01T00:00:00Z,150141841.83515579
2024-09-30T00:00:00Z,-142300690.99445856
2024-09-29T00:00:00Z,-41643030.29197724
2024-09-28T00:00:00Z,-125048084.47577709
2024-09-27T00:00:00Z,-167936231.07716852
2024-09-26T00:00:00Z,-80268565.6507745
2024-09-25T00:00:00Z,-110159002.301462
2024-09-24T00:00:00Z,-144307093.4136181
2024-09-23T00:00:00Z,-57743281.98305336
2024-09-22T00:00:00Z,-30241923.43972461
2024-09-21T00:00:00Z,-144695151.12294286
2024-09-20T00:00:00Z,-82981837.15139674
2024-09-19T00:00:00Z,-66975188.61353638
2024-09-18T00:00:00Z,-79211634.78433272
2024-09-17T00:00:00Z,-271848389.95496243
2024-09-16T00:00:00Z,23873843.84184772
2024-09-15T00:00:00Z,-47034869.97731612
2024-09-14T00:00:00Z,-43712793.16078696
2024-09-13T00:00:00Z,-129802828.34931338
2024-09-12T00:00:00Z,-146658768.39527404
2024-09-11T00:00:00Z,-22459704.99529474
2024-09-10T00:00:00Z,-46230246.66203697
2024-09-09T00:00:00Z,32100620.04053959
2024-09-08T00:00:00Z,-41148399.05690202
2024-09-07T00:00:00Z,1366780.68406903
2024-09-06T00:00:00Z,117911479.4778329
2024-09-05T00:00:00Z,18958310.62816673
2024-09-04T00:00:00Z,-105211909.76716593
2024-09-03T00:00:00Z,11401472.41272843
2024-09-02T00:00:00Z,-206557300.22940263
2024-09-01T00:00:00Z,5295948.67135159
2024-08-31T00:00:00Z,-168719075.6540241
2024-08-30T00:00:00Z,62817323.88886285
2024-08-29T00:00:00Z,-62839147.56187221
2024-08-28T00:00:00Z,28930574.98582629
2024-08-27T00:00:00Z,-3845722.69487001
