Datetime,Exchange Inflow (Total)
2026-01-04T00:00:00Z,1436701510.4009812
2026-01-03T00:00:00Z,1358324148.2680392
2026-01-02T00:00:00Z,2675029343.7000704
2026-01-01T00:00:00Z,2582075475.60313
2025-12-31T00:00:00Z,3527635767.255005
2025-12-30T00:00:00Z,5930338062.333929
2025-12-29T00:00:00Z,3720834626.17689
2025-12-28T00:00:00Z,1141214299.8581107
2025-12-27T00:00:00Z,1366835632.7622344
2025-12-26T00:00:00Z,2178808458.6384325
2025-12-25T00:00:00Z,1913135751.6356084
2025-12-24T00:00:00Z,2853783707.140504
2025-12-23T00:00:00Z,2988082760.9130173
2025-12-22T00:00:00Z,3461423857.830944
2025-12-21T00:00:00Z,1318201645.0277202
2025-12-20T00:00:00Z,1862179723.3300238
2025-12-19T00:00:00Z,3307351853.4638762
2025-12-18T00:00:00Z,3826159891.76483
2025-12-17T00:00:00Z,3594142892.2591977
2025-12-16T00:00:00Z,3340912023.052095
2025-12-15T00:00:00Z,3853665554.1782675
2025-12-14T00:00:00Z,1755383054.6372259
2025-12-13T00:00:00Z,1664840445.3274834
2025-12-12T00:00:00Z,3241387325.501629
2025-12-11T00:00:00Z,4154799241.904065
2025-12-10T00:00:00Z,4379786457.010725
2025-12-09T00:00:00Z,5217465711.028565
2025-12-08T00:00:00Z,5560195586.36813
2025-12-07T00:00:00Z,1559247117.3018339
2025-12-06T00:00:00Z,2379539811.3937116
2025-12-05T00:00:00Z,3490861863.061281
2025-12-04T00:00:00Z,3670418782.404566
2025-12-03T00:00:00Z,5704443734.158477
2025-12-02T00:00:00Z,4582791809.577465
2025-12-01T00:00:00Z,3837247186.181317
2025-11-30T00:00:00Z,1509903670.9831367
2025-11-29T00:00:00Z,1909705545.035564
2025-11-28T00:00:00Z,5393064602.285061
2025-11-27T00:00:00Z,3789692355.2850504
2025-11-26T00:00:00Z,3965904611.122017
2025-11-25T00:00:00Z,3855931202.769472
2025-11-24T00:00:00Z,3852188802.028547
2025-11-23T00:00:00Z,1814477440.71364
2025-11-22T00:00:00Z,1932777134.1296027
2025-11-21T00:00:00Z,4640209972.997439
2025-11-20T00:00:00Z,4660146403.151792
2025-11-19T00:00:00Z,4766928070.296543
2025-11-18T00:00:00Z,5451616729.551975
2025-11-17T00:00:00Z,5040347845.186426
2025-11-16T00:00:00Z,3735305398.6387763
2025-11-15T00:00:00Z,1964393817.0491595
2025-11-14T00:00:00Z,4402482139.160874
2025-11-13T00:00:00Z,3854102863.6296954
2025-11-12T00:00:00Z,3813012179.7805324
2025-11-11T00:00:00Z,3548246547.2866154
2025-11-10T00:00:00Z,3848269675.9974484
2025-11-09T00:00:00Z,1854205337.3406477
2025-11-08T00:00:00Z,2259818437.7290907
2025-11-07T00:00:00Z,4797653916.379944
2025-11-06T00:00:00Z,3955913806.1149707
2025-11-05T00:00:00Z,4354771478.657366
2025-11-04T00:00:00Z,5127576398.702286
2025-11-03T00:00:00Z,4525334943.335186
2025-11-02T00:00:00Z,1880858503.385201
2025-11-01T00:00:00Z,2505902543.105251
2025-10-31T00:00:00Z,4064020669.6666718
2025-10-30T00:00:00Z,4529660969.583148
2025-10-29T00:00:00Z,3841989682.4747553
2025-10-28T00:00:00Z,3737408626.2839065
2025-10-27T00:00:00Z,3791302588.195694
2025-10-26T00:00:00Z,2755645858.292637
2025-10-25T00:00:00Z,2165222911.444109
2025-10-24T00:00:00Z,3536859940.178549
2025-10-23T00:00:00Z,4690107807.201502
2025-10-22T00:00:00Z,6527970246.463375
2025-10-21T00:00:00Z,4475520149.612332
2025-10-20T00:00:00Z,3634619886.3695264
2025-10-19T00:00:00Z,2365917005.3868346
2025-10-18T00:00:00Z,2468961605.3165693
2025-10-17T00:00:00Z,4905270244.622093
2025-10-16T00:00:00Z,4433933554.079824
2025-10-15T00:00:00Z,5236758053.351181
2025-10-14T00:00:00Z,5425477072.719893
2025-10-13T00:00:00Z,4664249978.991317
2025-10-12T00:00:00Z,4493027958.652535
2025-10-11T00:00:00Z,7037184391.973315
2025-10-10T00:00:00Z,7287745692.8223
2025-10-09T00:00:00Z,5324901508.427948
2025-10-08T00:00:00Z,3543756159.641268
2025-10-07T00:00:00Z,3442833270.5493026
2025-10-06T00:00:00Z,3654812262.521497
2025-10-05T00:00:00Z,1935908898.044316
2025-10-04T00:00:00Z,1902464112.128182
2025-10-03T00:00:00Z,3634597693.1337204
2025-10-02T00:00:00Z,3943996721.4237995
2025-10-01T00:00:00Z,3282294911.1761684
2025-09-30T00:00:00Z,3799819693.299954
2025-09-29T00:00:00Z,3505479220.013658
2025-09-28T00:00:00Z,1647204730.946092
2025-09-27T00:00:00Z,2057485086.2779093
2025-09-26T00:00:00Z,3576627675.432762
2025-09-25T00:00:00Z,4328699602.115198
2025-09-24T00:00:00Z,3135451130.2928066
2025-09-23T00:00:00Z,3400842249.973308
2025-09-22T00:00:00Z,4799776788.479183
2025-09-21T00:00:00Z,1794364116.5089588
2025-09-20T00:00:00Z,1774549290.50478
2025-09-19T00:00:00Z,4102213233.2435303
2025-09-18T00:00:00Z,4130941315.298192
2025-09-17T00:00:00Z,4419495531.745395
2025-09-16T00:00:00Z,4477470216.796767
2025-09-15T00:00:00Z,3517258953.894706
2025-09-14T00:00:00Z,1741497381.8152127
2025-09-13T00:00:00Z,2174704688.9952116
2025-09-12T00:00:00Z,6689973463.4623
2025-09-11T00:00:00Z,3491878358.3774385
2025-09-10T00:00:00Z,3315599509.008986
2025-09-09T00:00:00Z,4339659732.455602
2025-09-08T00:00:00Z,3684232463.9325676
2025-09-07T00:00:00Z,1515494558.1404667
2025-09-06T00:00:00Z,2317855369.985666
2025-09-05T00:00:00Z,3908166584.8520093
2025-09-04T00:00:00Z,3610245355.9774923
2025-09-03T00:00:00Z,5169500526.933774
2025-09-02T00:00:00Z,5130403771.4060335
2025-09-01T00:00:00Z,3216186949.3011956
2025-08-31T00:00:00Z,1544792988.8771346
2025-08-30T00:00:00Z,2029613832.1192608
2025-08-29T00:00:00Z,4870538371.6285305
2025-08-28T00:00:00Z,3339097100.7181325
2025-08-27T00:00:00Z,5559235198.564134
2025-08-26T00:00:00Z,3360453736.100156
2025-08-25T00:00:00Z,4990783554.6403055
2025-08-24T00:00:00Z,3284761346.83465
2025-08-23T00:00:00Z,3330855132.379954
2025-08-22T00:00:00Z,14441369098.04481
2025-08-21T00:00:00Z,3482919495.1627917
2025-08-20T00:00:00Z,3571450389.8737493
2025-08-19T00:00:00Z,4497126430.060256
2025-08-18T00:00:00Z,4327760074.441057
2025-08-17T00:00:00Z,2935394650.365324
2025-08-16T00:00:00Z,3178187047.08601
2025-08-15T00:00:00Z,5589854123.487707
2025-08-14T00:00:00Z,10261198922.25886
2025-08-13T00:00:00Z,4195750445.142358
2025-08-12T00:00:00Z,6511948999.278543
2025-08-11T00:00:00Z,4677951575.31848
2025-08-10T00:00:00Z,2692287732.9095507
2025-08-09T00:00:00Z,2469482059.1569867
2025-08-08T00:00:00Z,3773161491.990518
2025-08-07T00:00:00Z,4028412522.826978
2025-08-06T00:00:00Z,3186996414.5169797
2025-08-05T00:00:00Z,3531901535.005314
2025-08-04T00:00:00Z,3328257028.4051723
2025-08-03T00:00:00Z,1695801225.228915
2025-08-02T00:00:00Z,2492062768.4250216
2025-08-01T00:00:00Z,5462218472.389366
2025-07-31T00:00:00Z,3808919473.7906733
2025-07-30T00:00:00Z,4223544673.975237
2025-07-29T00:00:00Z,5417941668.832611
2025-07-28T00:00:00Z,4977944909.136464
2025-07-27T00:00:00Z,1575054206.7300801
2025-07-26T00:00:00Z,3017289079.913074
2025-07-25T00:00:00Z,5345737782.240227
2025-07-24T00:00:00Z,4400902284.786583
2025-07-23T00:00:00Z,6102484666.737725
2025-07-22T00:00:00Z,4055435251.5313954
2025-07-21T00:00:00Z,4294675625.976637
2025-07-20T00:00:00Z,2910313807.967913
2025-07-19T00:00:00Z,2842046083.405912
2025-07-18T00:00:00Z,5693581364.71962
2025-07-17T00:00:00Z,7238952507.333111
2025-07-16T00:00:00Z,6643280860.008703
2025-07-15T00:00:00Z,4977662441.142116
2025-07-14T00:00:00Z,4790071124.227478
2025-07-13T00:00:00Z,2465895042.6291714
2025-07-12T00:00:00Z,2461184012.3860846
2025-07-11T00:00:00Z,4746907972.319919
2025-07-10T00:00:00Z,4222948597.68122
2025-07-09T00:00:00Z,3571198679.3676844
2025-07-08T00:00:00Z,2685690934.422009
2025-07-07T00:00:00Z,3184210046.343668
2025-07-06T00:00:00Z,1360766967.515465
2025-07-05T00:00:00Z,1523937022.6933577
2025-07-04T00:00:00Z,3579707157.2908626
2025-07-03T00:00:00Z,3825137384.7923074
2025-07-02T00:00:00Z,4992218458.652093
2025-07-01T00:00:00Z,4052462301.148439
2025-06-30T00:00:00Z,4048758268.582903
2025-06-29T00:00:00Z,1523419319.2636752
2025-06-28T00:00:00Z,2650189169.965109
2025-06-27T00:00:00Z,3850496714.8826785
2025-06-26T00:00:00Z,5284524844.773037
2025-06-25T00:00:00Z,5661891816.969395
2025-06-24T00:00:00Z,4807301229.535422
2025-06-23T00:00:00Z,9456895439.458189
2025-06-22T00:00:00Z,4945900943.446246
2025-06-21T00:00:00Z,2764841931.172484
2025-06-20T00:00:00Z,3595042603.3930864
2025-06-19T00:00:00Z,2311927461.1675034
2025-06-18T00:00:00Z,3267933728.620864
2025-06-17T00:00:00Z,3912954805.6841087
2025-06-16T00:00:00Z,3299296106.6514063
2025-06-15T00:00:00Z,2283692414.4332614
2025-06-14T00:00:00Z,1732352079.3948324
2025-06-13T00:00:00Z,4208471594.839056
2025-06-12T00:00:00Z,3763513695.865864
2025-06-11T00:00:00Z,4375211570.732852
2025-06-10T00:00:00Z,4516135682.546314
2025-06-09T00:00:00Z,5254626548.773492
2025-06-08T00:00:00Z,1604688722.580638
2025-06-07T00:00:00Z,2832438593.649399
2025-06-06T00:00:00Z,3440689484.5568624
2025-06-05T00:00:00Z,3975494022.51529
2025-06-04T00:00:00Z,3502504935.9841847
2025-06-03T00:00:00Z,3424691004.939262
2025-06-02T00:00:00Z,3065178124.455849
2025-06-01T00:00:00Z,1569589938.6004653
2025-05-31T00:00:00Z,2506777298.9375176
2025-05-30T00:00:00Z,4198358860.376849
2025-05-29T00:00:00Z,3987278478.8168435
2025-05-28T00:00:00Z,3894971872.144704
2025-05-27T00:00:00Z,3802143006.8585
2025-05-26T00:00:00Z,3083988205.6884403
2025-05-25T00:00:00Z,2123933990.2434642
2025-05-24T00:00:00Z,2352057224.9961205
2025-05-23T00:00:00Z,5368076534.613496
2025-05-22T00:00:00Z,4314125885.011108
2025-05-21T00:00:00Z,4859082435.6158905
2025-05-20T00:00:00Z,3866346483.021106
2025-05-19T00:00:00Z,4145297134.981141
2025-05-18T00:00:00Z,2205226661.0329294
2025-05-17T00:00:00Z,3812213447.766363
2025-05-16T00:00:00Z,4407892267.870972
2025-05-15T00:00:00Z,7352786444.774672
2025-05-14T00:00:00Z,4266648563.6213837
2025-05-13T00:00:00Z,4556814247.935678
2025-05-12T00:00:00Z,3684704950.0346913
2025-05-11T00:00:00Z,2044792382.6842906
2025-05-10T00:00:00Z,2764377447.470126
2025-05-09T00:00:00Z,5223977008.336095
2025-05-08T00:00:00Z,5708326007.844595
2025-05-07T00:00:00Z,4484608818.755327
2025-05-06T00:00:00Z,3104134416.814672
2025-05-05T00:00:00Z,3245332908.962932
2025-05-04T00:00:00Z,1749413501.2167556
2025-05-03T00:00:00Z,1911497625.9913661
2025-05-02T00:00:00Z,3367911286.5548363
2025-05-01T00:00:00Z,2724768492.391659
2025-04-30T00:00:00Z,3386372836.5391407
2025-04-29T00:00:00Z,3239464330.5070686
2025-04-28T00:00:00Z,3457245447.1741447
2025-04-27T00:00:00Z,2402653963.2136054
2025-04-26T00:00:00Z,1874193152.4230957
2025-04-25T00:00:00Z,3865913725.890092
2025-04-24T00:00:00Z,4136606550.4314384
2025-04-23T00:00:00Z,4351607963.22504
2025-04-22T00:00:00Z,4990983616.542353
2025-04-21T00:00:00Z,4608474807.155093
2025-04-20T00:00:00Z,1469973643.7416763
2025-04-19T00:00:00Z,1442077139.1583323
2025-04-18T00:00:00Z,2324832941.414675
2025-04-17T00:00:00Z,3095861539.5649667
2025-04-16T00:00:00Z,3296929190.324851
2025-04-15T00:00:00Z,3073890781.24274
2025-04-14T00:00:00Z,4240827198.323964
2025-04-13T00:00:00Z,2659218082.879478
2025-04-12T00:00:00Z,4163727111.899899
2025-04-11T00:00:00Z,3243129384.1321845
2025-04-10T00:00:00Z,3268683341.986077
2025-04-09T00:00:00Z,3537304444.4617777
2025-04-08T00:00:00Z,3296675910.0469174
2025-04-07T00:00:00Z,5287939081.887176
2025-04-06T00:00:00Z,2524402919.9599524
2025-04-05T00:00:00Z,1995233384.3424745
2025-04-04T00:00:00Z,3475138150.281913
2025-04-03T00:00:00Z,4247163442.3347974
2025-04-02T00:00:00Z,3369039563.230217
2025-04-01T00:00:00Z,3332289822.1099653
2025-03-31T00:00:00Z,4074049220.6097383
2025-03-30T00:00:00Z,2412080710.691122
2025-03-29T00:00:00Z,1634880913.3078396
2025-03-28T00:00:00Z,3194111415.2695627
2025-03-27T00:00:00Z,2614062411.235193
2025-03-26T00:00:00Z,3126365028.038042
2025-03-25T00:00:00Z,2711455866.2247477
2025-03-24T00:00:00Z,3396934711.266513
2025-03-23T00:00:00Z,2071355588.3354578
2025-03-22T00:00:00Z,2530300701.856811
2025-03-21T00:00:00Z,3377163435.248292
2025-03-20T00:00:00Z,3317281483.111647
2025-03-19T00:00:00Z,4904638328.346949
2025-03-18T00:00:00Z,3304595527.8897524
2025-03-17T00:00:00Z,2977815132.465548
2025-03-16T00:00:00Z,1508893616.9653082
2025-03-15T00:00:00Z,2155306787.2557397
2025-03-14T00:00:00Z,2963942150.380486
2025-03-13T00:00:00Z,3511384935.8259974
2025-03-12T00:00:00Z,3680260501.2766705
2025-03-11T00:00:00Z,4179488406.378564
2025-03-10T00:00:00Z,4383747754.478127
2025-03-09T00:00:00Z,1649721516.8048873
2025-03-08T00:00:00Z,1955108203.0426285
2025-03-07T00:00:00Z,4002884088.233302
2025-03-06T00:00:00Z,3783582673.0284247
2025-03-05T00:00:00Z,3277940227.00857
2025-03-04T00:00:00Z,4200994011.7079654
2025-03-03T00:00:00Z,4008165546.588061
2025-03-02T00:00:00Z,2372742704.427201
2025-03-01T00:00:00Z,2821223505.645696
2025-02-28T00:00:00Z,4932147070.134312
2025-02-27T00:00:00Z,4347668075.770569
2025-02-26T00:00:00Z,4188214646.027189
2025-02-25T00:00:00Z,5695314629.195717
2025-02-24T00:00:00Z,4045142617.299725
2025-02-23T00:00:00Z,2956718053.130976
2025-02-22T00:00:00Z,3687278393.9620295
2025-02-21T00:00:00Z,4494754533.4495535
2025-02-20T00:00:00Z,3311619577.1409683
2025-02-19T00:00:00Z,2846283023.1222663
2025-02-18T00:00:00Z,3356546757.134148
2025-02-17T00:00:00Z,2728334536.3753843
2025-02-16T00:00:00Z,1259434896.4696507
2025-02-15T00:00:00Z,1608222816.3757765
2025-02-14T00:00:00Z,4026897590.70881
2025-02-13T00:00:00Z,2779764339.0773096
2025-02-12T00:00:00Z,3445536982.9361167
2025-02-11T00:00:00Z,3547011612.582348
2025-02-10T00:00:00Z,3198755380.9319177
2025-02-09T00:00:00Z,1522266899.9793584
2025-02-08T00:00:00Z,2074041024.4081712
2025-02-07T00:00:00Z,3773106375.9297423
2025-02-06T00:00:00Z,3722901994.0378537
2025-02-05T00:00:00Z,4816451483.242445
2025-02-04T00:00:00Z,3984885669.5141516
2025-02-03T00:00:00Z,7941846244.308124
2025-02-02T00:00:00Z,3179511087.3867903
2025-02-01T00:00:00Z,2590181548.9321427
2025-01-31T00:00:00Z,3084020353.8167496
2025-01-30T00:00:00Z,2217050690.913247
2025-01-29T00:00:00Z,2444573645.4301715
2025-01-28T00:00:00Z,3645133757.212516
2025-01-27T00:00:00Z,6328422639.503243
2025-01-26T00:00:00Z,1760180453.7455063
2025-01-25T00:00:00Z,2089199922.9071896
2025-01-24T00:00:00Z,3891552505.1087923
2025-01-23T00:00:00Z,4432681888.432524
2025-01-22T00:00:00Z,3530871852.2534385
2025-01-21T00:00:00Z,4044914174.90384
2025-01-20T00:00:00Z,5750469254.129401
2025-01-19T00:00:00Z,5650515160.93722
2025-01-18T00:00:00Z,3609524799.1831203
2025-01-17T00:00:00Z,4728679795.617905
2025-01-16T00:00:00Z,3439634073.581477
2025-01-15T00:00:00Z,4076943735.706623
2025-01-14T00:00:00Z,2990912941.5721283
2025-01-13T00:00:00Z,4748208972.763403
2025-01-12T00:00:00Z,1336698583.0403614
2025-01-11T00:00:00Z,1762062104.2177095
2025-01-10T00:00:00Z,3345561561.8106513
2025-01-09T00:00:00Z,4471917290.395995
2025-01-08T00:00:00Z,4538599048.7394285
2025-01-07T00:00:00Z,4326133589.317431
2025-01-06T00:00:00Z,4172990188.2744665
2025-01-05T00:00:00Z,1270137690.5603862
2025-01-04T00:00:00Z,1776242100.4045348
2025-01-03T00:00:00Z,3192685041.685998
2025-01-02T00:00:00Z,2824923011.009878
2025-01-01T00:00:00Z,1642599342.9568765
2024-12-31T00:00:00Z,2426979378.991705
2024-12-30T00:00:00Z,4688915243.806511
2024-12-29T00:00:00Z,1587217532.9461725
2024-12-28T00:00:00Z,2517514273.0362043
2024-12-27T00:00:00Z,3094808412.8256702
2024-12-26T00:00:00Z,3089315997.612898
2024-12-25T00:00:00Z,2671085590.644782
2024-12-24T00:00:00Z,3350109716.6314206
2024-12-23T00:00:00Z,3880306107.4046273
2024-12-22T00:00:00Z,2372212440.587933
2024-12-21T00:00:00Z,3461483566.506338
2024-12-20T00:00:00Z,4826305292.959678
2024-12-19T00:00:00Z,4602285532.268544
2024-12-18T00:00:00Z,4006222898.359906
2024-12-17T00:00:00Z,3945050375.0179744
2024-12-16T00:00:00Z,4644310928.428117
2024-12-15T00:00:00Z,2251323766.2420077
2024-12-14T00:00:00Z,1678977995.1290932
2024-12-13T00:00:00Z,3101205542.4338584
2024-12-12T00:00:00Z,4563286902.635589
2024-12-11T00:00:00Z,3839823162.489933
2024-12-10T00:00:00Z,5335674226.719109
2024-12-09T00:00:00Z,4469421566.599353
2024-12-08T00:00:00Z,1759466877.733015
2024-12-07T00:00:00Z,2874813813.8594904
2024-12-06T00:00:00Z,4259481219.1932926
2024-12-05T00:00:00Z,5695029352.901347
2024-12-04T00:00:00Z,5617443431.472129
2024-12-03T00:00:00Z,7324174376.714475
2024-12-02T00:00:00Z,4265898602.8808703
2024-12-01T00:00:00Z,2113711835.976864
2024-11-30T00:00:00Z,2242581171.868771
2024-11-29T00:00:00Z,3338794202.083664
2024-11-28T00:00:00Z,4137364490.1452365
2024-11-27T00:00:00Z,3249669677.7273498
2024-11-26T00:00:00Z,3685573235.732718
2024-11-25T00:00:00Z,4216497534.0858164
2024-11-24T00:00:00Z,2853077077.5721974
2024-11-23T00:00:00Z,3095228991.9005113
2024-11-22T00:00:00Z,3593573260.3615437
2024-11-21T00:00:00Z,6045303482.014345
2024-11-20T00:00:00Z,3686249646.188013
2024-11-19T00:00:00Z,5830269138.943054
2024-11-18T00:00:00Z,5104478569.071789
2024-11-17T00:00:00Z,3554522164.591104
2024-11-16T00:00:00Z,2481663762.0792527
2024-11-15T00:00:00Z,3039038467.3096724
2024-11-14T00:00:00Z,4164876222.290823
2024-11-13T00:00:00Z,5611703366.666734
2024-11-12T00:00:00Z,5737209170.739526
2024-11-11T00:00:00Z,5535704392.412834
2024-11-10T00:00:00Z,2342800024.208118
2024-11-09T00:00:00Z,1932191877.1713638
2024-11-08T00:00:00Z,3266221084.8989835
2024-11-07T00:00:00Z,4757392160.97122
2024-11-06T00:00:00Z,5453649666.523654
2024-11-05T00:00:00Z,2381074253.700592
2024-11-04T00:00:00Z,2346375762.92831
2024-11-03T00:00:00Z,1298551447.4118056
2024-11-02T00:00:00Z,1261869080.9649553
2024-11-01T00:00:00Z,2346545431.092559
2024-10-31T00:00:00Z,2275787760.5250926
2024-10-30T00:00:00Z,2991821022.361058
2024-10-29T00:00:00Z,3068009475.6058593
2024-10-28T00:00:00Z,2342225064.342082
2024-10-27T00:00:00Z,1017338906.8039705
2024-10-26T00:00:00Z,1711698525.3819947
2024-10-25T00:00:00Z,2585121561.3713875
2024-10-24T00:00:00Z,2326920816.9122767
2024-10-23T00:00:00Z,2266856080.708783
2024-10-22T00:00:00Z,2574817990.105125
2024-10-21T00:00:00Z,2843058845.9998593
2024-10-20T00:00:00Z,5195361855.143726
2024-10-19T00:00:00Z,1283393940.9364805
2024-10-18T00:00:00Z,2295473679.758529
2024-10-17T00:00:00Z,2059384237.2891235
2024-10-16T00:00:00Z,4376461573.286644
2024-10-15T00:00:00Z,3623657851.1359854
2024-10-14T00:00:00Z,4469592380.237297
2024-10-13T00:00:00Z,986198633.0993251
2024-10-12T00:00:00Z,1113351435.810891
2024-10-11T00:00:00Z,2885519795.463265
2024-10-10T00:00:00Z,2365962261.426058
2024-10-09T00:00:00Z,2947224388.0041904
2024-10-08T00:00:00Z,3469042866.64758
2024-10-07T00:00:00Z,2376614130.107823
2024-10-06T00:00:00Z,1181103109.0901647
2024-10-05T00:00:00Z,911767301.4558727
2024-10-04T00:00:00Z,2126493574.9721146
2024-10-03T00:00:00Z,2161439072.7970705
2024-10-02T00:00:00Z,2433405551.265588
2024-10-01T00:00:00Z,2756939165.5428767
2024-09-30T00:00:00Z,3537223787.920906
2024-09-29T00:00:00Z,1804534427.277325
2024-09-28T00:00:00Z,1135316760.9200978
2024-09-27T00:00:00Z,2453166544.940653
2024-09-26T00:00:00Z,2515723438.617563
2024-09-25T00:00:00Z,1972431945.040162
2024-09-24T00:00:00Z,2470580481.4432707
2024-09-23T00:00:00Z,2174656792.5115542
2024-09-22T00:00:00Z,979982759.6016015
2024-09-21T00:00:00Z,1195208060.5769675
2024-09-20T00:00:00Z,2279888444.8811326
2024-09-19T00:00:00Z,3310879488.089576
2024-09-18T00:00:00Z,1791416070.517789
2024-09-17T00:00:00Z,2083974916.1736383
2024-09-16T00:00:00Z,2039023342.9431028
2024-09-15T00:00:00Z,1074816756.2997289
2024-09-14T00:00:00Z,1348872313.9740102
2024-09-13T00:00:00Z,2214059431.936501
2024-09-12T00:00:00Z,2032027654.641327
2024-09-11T00:00:00Z,2137994383.7134218
2024-09-10T00:00:00Z,2144999243.351454
2024-09-09T00:00:00Z,2121078841.9887843
2024-09-08T00:00:00Z,883144297.0641025
2024-09-07T00:00:00Z,1313256051.4990242
2024-09-06T00:00:00Z,2735181435.903697
2024-09-05T00:00:00Z,2115857167.308966
2024-09-04T00:00:00Z,2777785047.0833907
2024-09-03T00:00:00Z,3267121431.7936773
2024-09-02T00:00:00Z,2084032200.663374
2024-09-01T00:00:00Z,1035693341.1688325
2024-08-31T00:00:00Z,1203904868.2893758
2024-08-30T00:00:00Z,2143479172.5482693
2024-08-29T00:00:00Z,2272935776.302238
2024-08-28T00:00:00Z,2580199007.992432
2024-08-27T00:00:00Z,2603719469.247465
2024-08-26T00:00:00Z,1957633864.9198558
2024-08-25T00:00:00Z,1073176131.3084189
2024-08-24T00:00:00Z,1479457491.9394042
2024-08-23T00:00:00Z,3130723549.0515
