Datetime,Staking Inflow Total
2024-04-27T00:00:00Z,27782
2024-04-26T00:00:00Z,31505
2024-04-25T00:00:00Z,40032
2024-04-24T00:00:00Z,18292
2024-04-23T00:00:00Z,33464
2024-04-22T00:00:00Z,56596
2024-04-21T00:00:00Z,21458
2024-04-20T00:00:00Z,24990
2024-04-19T00:00:00Z,41759
2024-04-18T00:00:00Z,23215
2024-04-17T00:00:00Z,48582
2024-04-16T00:00:00Z,29551
2024-04-15T00:00:00Z,98885
2024-04-14T00:00:00Z,55184
2024-04-13T00:00:00Z,37205
2024-04-12T00:00:00Z,63500
2024-04-11T00:00:00Z,126468
2024-04-10T00:00:00Z,75740
2024-04-09T00:00:00Z,77560
2024-04-08T00:00:00Z,49979
2024-04-07T00:00:00Z,45772
2024-04-06T00:00:00Z,41414
2024-04-05T00:00:00Z,38467
2024-04-04T00:00:00Z,61286
2024-04-03T00:00:00Z,79836
2024-04-02T00:00:00Z,55426
2024-04-01T00:00:00Z,52707
2024-03-31T00:00:00Z,42320
2024-03-30T00:00:00Z,55288
2024-03-29T00:00:00Z,77797
2024-03-28T00:00:00Z,65391
2024-03-27T00:00:00Z,164200
2024-03-26T00:00:00Z,69742
2024-03-25T00:00:00Z,50115
2024-03-24T00:00:00Z,20771
2024-03-23T00:00:00Z,35461
2024-03-22T00:00:00Z,54112
2024-03-21T00:00:00Z,109522
2024-03-20T00:00:00Z,137704
2024-03-19T00:00:00Z,76360
2024-03-18T00:00:00Z,67929
2024-03-17T00:00:00Z,65696
2024-03-16T00:00:00Z,33320
2024-03-15T00:00:00Z,80872
2024-03-14T00:00:00Z,67517
2024-03-13T00:00:00Z,45625
2024-03-12T00:00:00Z,24575
2024-03-11T00:00:00Z,55052
2024-03-10T00:00:00Z,38927
2024-03-09T00:00:00Z,37313
2024-03-08T00:00:00Z,85661
2024-03-07T00:00:00Z,69566
2024-03-06T00:00:00Z,79454
2024-03-05T00:00:00Z,50216
2024-03-04T00:00:00Z,30583
2024-03-03T00:00:00Z,64616
2024-03-02T00:00:00Z,60130
2024-03-01T00:00:00Z,86963
2024-02-29T00:00:00Z,86822
2024-02-28T00:00:00Z,94969
2024-02-27T00:00:00Z,153143
2024-02-26T00:00:00Z,96335
2024-02-25T00:00:00Z,31860
2024-02-24T00:00:00Z,38402
2024-02-23T00:00:00Z,60216
2024-02-22T00:00:00Z,63515
2024-02-21T00:00:00Z,55262
2024-02-20T00:00:00Z,86161
2024-02-19T00:00:00Z,39852
2024-02-18T00:00:00Z,42795
2024-02-17T00:00:00Z,72585
2024-02-16T00:00:00Z,89864
2024-02-15T00:00:00Z,91389
2024-02-14T00:00:00Z,83887
2024-02-13T00:00:00Z,145252
2024-02-12T00:00:00Z,89781
2024-02-11T00:00:00Z,51738
2024-02-10T00:00:00Z,95058
2024-02-09T00:00:00Z,170050
2024-02-08T00:00:00Z,123467
2024-02-07T00:00:00Z,186583
2024-02-06T00:00:00Z,64788
2024-02-05T00:00:00Z,93641
2024-02-04T00:00:00Z,34304
2024-02-03T00:00:00Z,39148
2024-02-02T00:00:00Z,170479
2024-02-01T00:00:00Z,138486
2024-01-31T00:00:00Z,164425
2024-01-30T00:00:00Z,84758
2024-01-29T00:00:00Z,70388
2024-01-28T00:00:00Z,58008
2024-01-27T00:00:00Z,64184
2024-01-26T00:00:00Z,141507
2024-01-25T00:00:00Z,101652
2024-01-24T00:00:00Z,69248
2024-01-23T00:00:00Z,94853
2024-01-22T00:00:00Z,41972
2024-01-21T00:00:00Z,49268
2024-01-20T00:00:00Z,41223
2024-01-19T00:00:00Z,87507
2024-01-18T00:00:00Z,103715
2024-01-17T00:00:00Z,62790
2024-01-16T00:00:00Z,46361
2024-01-15T00:00:00Z,69371
2024-01-14T00:00:00Z,15718
2024-01-13T00:00:00Z,26181
2024-01-12T00:00:00Z,49262
2024-01-11T00:00:00Z,63773
2024-01-10T00:00:00Z,97706
2024-01-09T00:00:00Z,55736
2024-01-08T00:00:00Z,54964
2024-01-07T00:00:00Z,22555
2024-01-06T00:00:00Z,24927
2024-01-05T00:00:00Z,59606
2024-01-04T00:00:00Z,43410
2024-01-03T00:00:00Z,59856
2024-01-02T00:00:00Z,56138
2024-01-01T00:00:00Z,47299
2023-12-31T00:00:00Z,38911
2023-12-30T00:00:00Z,86959
2023-12-29T00:00:00Z,62614
2023-12-28T00:00:00Z,47487
2023-12-27T00:00:00Z,103565
2023-12-26T00:00:00Z,23259
2023-12-25T00:00:00Z,52723
2023-12-24T00:00:00Z,30583
2023-12-23T00:00:00Z,37256
2023-12-22T00:00:00Z,102618
2023-12-21T00:00:00Z,44695
2023-12-20T00:00:00Z,79759
2023-12-19T00:00:00Z,66338
2023-12-18T00:00:00Z,51655
2023-12-17T00:00:00Z,42043
2023-12-16T00:00:00Z,12764
2023-12-15T00:00:00Z,32416
2023-12-14T00:00:00Z,45979
2023-12-13T00:00:00Z,81703
2023-12-12T00:00:00Z,51005
2023-12-11T00:00:00Z,68907
2023-12-10T00:00:00Z,15641
2023-12-09T00:00:00Z,15177
2023-12-08T00:00:00Z,43188
2023-12-07T00:00:00Z,40313
2023-12-06T00:00:00Z,51747
2023-12-05T00:00:00Z,46085
2023-12-04T00:00:00Z,52997
2023-12-03T00:00:00Z,171557
2023-12-02T00:00:00Z,91764
2023-12-01T00:00:00Z,93825
2023-11-30T00:00:00Z,77083
2023-11-29T00:00:00Z,52121
2023-11-28T00:00:00Z,39796
2023-11-27T00:00:00Z,61621
2023-11-26T00:00:00Z,22675
2023-11-25T00:00:00Z,40458
2023-11-24T00:00:00Z,42994
2023-11-23T00:00:00Z,77776
2023-11-22T00:00:00Z,125828
2023-11-21T00:00:00Z,44111
2023-11-20T00:00:00Z,42318
2023-11-19T00:00:00Z,38252
2023-11-18T00:00:00Z,24774
2023-11-17T00:00:00Z,58941
2023-11-16T00:00:00Z,37244
2023-11-15T00:00:00Z,27420
2023-11-14T00:00:00Z,48551
2023-11-13T00:00:00Z,30440
2023-11-12T00:00:00Z,87130
2023-11-11T00:00:00Z,24100
2023-11-10T00:00:00Z,55057
2023-11-09T00:00:00Z,79383
2023-11-08T00:00:00Z,115474
2023-11-07T00:00:00Z,70759
2023-11-06T00:00:00Z,95796
2023-11-05T00:00:00Z,50138
2023-11-04T00:00:00Z,51968
2023-11-03T00:00:00Z,110273
2023-11-02T00:00:00Z,32401
2023-11-01T00:00:00Z,55943
2023-10-31T00:00:00Z,73038
2023-10-30T00:00:00Z,126537
2023-10-29T00:00:00Z,36310
2023-10-28T00:00:00Z,19160
2023-10-27T00:00:00Z,46360
2023-10-26T00:00:00Z,42326
2023-10-25T00:00:00Z,40307
2023-10-24T00:00:00Z,39261
2023-10-23T00:00:00Z,64696
2023-10-22T00:00:00Z,14486
2023-10-21T00:00:00Z,22951
2023-10-20T00:00:00Z,24973
2023-10-19T00:00:00Z,32338
2023-10-18T00:00:00Z,53889
2023-10-17T00:00:00Z,66945
2023-10-16T00:00:00Z,38645
2023-10-15T00:00:00Z,16852
2023-10-14T00:00:00Z,51933
2023-10-13T00:00:00Z,73336
2023-10-12T00:00:00Z,47854
2023-10-11T00:00:00Z,32997
2023-10-10T00:00:00Z,93913
2023-10-09T00:00:00Z,110187
2023-10-08T00:00:00Z,31107
2023-10-07T00:00:00Z,16203
2023-10-06T00:00:00Z,61423
2023-10-05T00:00:00Z,45009
2023-10-04T00:00:00Z,45676
2023-10-03T00:00:00Z,45738
2023-10-02T00:00:00Z,43098
2023-10-01T00:00:00Z,24789
2023-09-30T00:00:00Z,26800
2023-09-29T00:00:00Z,75421
2023-09-28T00:00:00Z,31075
2023-09-27T00:00:00Z,35715
2023-09-26T00:00:00Z,64062
2023-09-25T00:00:00Z,30968
2023-09-24T00:00:00Z,25136
2023-09-23T00:00:00Z,33272
2023-09-22T00:00:00Z,40963
2023-09-21T00:00:00Z,24206
2023-09-20T00:00:00Z,84321
2023-09-19T00:00:00Z,57773
2023-09-18T00:00:00Z,61391
2023-09-17T00:00:00Z,20977
2023-09-16T00:00:00Z,12069
2023-09-15T00:00:00Z,55652
2023-09-14T00:00:00Z,25536
2023-09-13T00:00:00Z,134711
2023-09-12T00:00:00Z,30323
2023-09-11T00:00:00Z,63663
2023-09-10T00:00:00Z,14713
2023-09-09T00:00:00Z,20773
2023-09-08T00:00:00Z,44002
2023-09-07T00:00:00Z,33887
2023-09-06T00:00:00Z,22895
2023-09-05T00:00:00Z,42910
2023-09-04T00:00:00Z,41145
2023-09-03T00:00:00Z,14117
2023-09-02T00:00:00Z,24194
2023-09-01T00:00:00Z,51657
2023-08-31T00:00:00Z,59964
2023-08-30T00:00:00Z,54182
2023-08-29T00:00:00Z,114836
2023-08-28T00:00:00Z,61972
2023-08-27T00:00:00Z,20069
2023-08-26T00:00:00Z,27578
2023-08-25T00:00:00Z,61119
2023-08-24T00:00:00Z,60741
2023-08-23T00:00:00Z,33385
2023-08-22T00:00:00Z,115311
2023-08-21T00:00:00Z,88542
2023-08-20T00:00:00Z,26037
2023-08-19T00:00:00Z,65135
2023-08-18T00:00:00Z,98005
2023-08-17T00:00:00Z,36934
2023-08-16T00:00:00Z,39564
2023-08-15T00:00:00Z,55249
2023-08-14T00:00:00Z,28340
2023-08-13T00:00:00Z,25669
2023-08-12T00:00:00Z,29963
2023-08-11T00:00:00Z,105180
2023-08-10T00:00:00Z,67894
2023-08-09T00:00:00Z,53922
2023-08-08T00:00:00Z,43426
2023-08-07T00:00:00Z,26693
2023-08-06T00:00:00Z,16795
2023-08-05T00:00:00Z,31392
2023-08-04T00:00:00Z,45365
2023-08-03T00:00:00Z,24304
2023-08-02T00:00:00Z,28617
2023-08-01T00:00:00Z,38203
2023-07-31T00:00:00Z,29284
2023-07-30T00:00:00Z,34439
2023-07-29T00:00:00Z,29394
2023-07-28T00:00:00Z,143625
2023-07-27T00:00:00Z,63786
2023-07-26T00:00:00Z,62784
2023-07-25T00:00:00Z,109549
2023-07-24T00:00:00Z,24458
2023-07-23T00:00:00Z,48107
2023-07-22T00:00:00Z,49529
2023-07-21T00:00:00Z,82026
2023-07-20T00:00:00Z,86140
2023-07-19T00:00:00Z,126454
2023-07-18T00:00:00Z,37195
2023-07-17T00:00:00Z,41975
2023-07-16T00:00:00Z,25399
2023-07-15T00:00:00Z,31304
2023-07-14T00:00:00Z,97314
2023-07-13T00:00:00Z,130283
2023-07-12T00:00:00Z,79318
2023-07-11T00:00:00Z,71446
2023-07-10T00:00:00Z,28737
2023-07-09T00:00:00Z,11186
2023-07-08T00:00:00Z,31834
2023-07-07T00:00:00Z,65675
2023-07-06T00:00:00Z,48120
2023-07-05T00:00:00Z,33549
2023-07-04T00:00:00Z,43857
2023-07-03T00:00:00Z,21808
2023-07-02T00:00:00Z,27921
2023-07-01T00:00:00Z,51055
2023-06-30T00:00:00Z,60902
2023-06-29T00:00:00Z,38799
2023-06-28T00:00:00Z,29232
2023-06-27T00:00:00Z,106676
2023-06-26T00:00:00Z,65610
2023-06-25T00:00:00Z,45590
2023-06-24T00:00:00Z,36101
2023-06-23T00:00:00Z,57348
2023-06-22T00:00:00Z,155597
2023-06-21T00:00:00Z,84405
2023-06-20T00:00:00Z,57835
2023-06-19T00:00:00Z,70324
2023-06-18T00:00:00Z,25944
2023-06-17T00:00:00Z,33110
2023-06-16T00:00:00Z,39935
2023-06-15T00:00:00Z,75409
2023-06-14T00:00:00Z,40026
2023-06-13T00:00:00Z,75318
2023-06-12T00:00:00Z,51331
2023-06-11T00:00:00Z,43440
2023-06-10T00:00:00Z,21870
2023-06-09T00:00:00Z,45467
2023-06-08T00:00:00Z,115621
2023-06-07T00:00:00Z,87163
2023-06-06T00:00:00Z,101861
2023-06-05T00:00:00Z,87568
2023-06-04T00:00:00Z,23301
2023-06-03T00:00:00Z,65468
2023-06-02T00:00:00Z,231266
2023-06-01T00:00:00Z,408940
2023-05-31T00:00:00Z,111320
2023-05-30T00:00:00Z,77958
2023-05-29T00:00:00Z,62589
2023-05-28T00:00:00Z,44500
2023-05-27T00:00:00Z,80577
2023-05-26T00:00:00Z,167710
2023-05-25T00:00:00Z,64802
2023-05-24T00:00:00Z,84358
2023-05-23T00:00:00Z,219343
2023-05-22T00:00:00Z,75487
2023-05-21T00:00:00Z,102600
2023-05-20T00:00:00Z,145763
2023-05-19T00:00:00Z,140638
2023-05-18T00:00:00Z,190133
2023-05-17T00:00:00Z,122292
2023-05-16T00:00:00Z,158301
2023-05-15T00:00:00Z,87199
2023-05-14T00:00:00Z,50565
2023-05-13T00:00:00Z,97348
2023-05-12T00:00:00Z,222466
2023-05-11T00:00:00Z,220534
2023-05-10T00:00:00Z,209493
2023-05-09T00:00:00Z,110061
2023-05-08T00:00:00Z,68727
2023-05-07T00:00:00Z,180381
2023-05-06T00:00:00Z,182098
2023-05-05T00:00:00Z,69896
2023-05-04T00:00:00Z,120752
2023-05-03T00:00:00Z,196738
2023-05-02T00:00:00Z,95458
2023-05-01T00:00:00Z,61024
2023-04-30T00:00:00Z,40881
2023-04-29T00:00:00Z,38221
2023-04-28T00:00:00Z,80256
2023-04-27T00:00:00Z,93388
2023-04-26T00:00:00Z,112932
2023-04-25T00:00:00Z,86511
2023-04-24T00:00:00Z,126083
2023-04-23T00:00:00Z,43117
2023-04-22T00:00:00Z,45326
2023-04-21T00:00:00Z,104084
2023-04-20T00:00:00Z,103923
2023-04-19T00:00:00Z,93760
2023-04-18T00:00:00Z,91037
2023-04-17T00:00:00Z,90704
2023-04-16T00:00:00Z,120384
2023-04-15T00:00:00Z,40336
2023-04-14T00:00:00Z,111264
2023-04-13T00:00:00Z,96256
2023-04-12T00:00:00Z,17568
2023-04-11T00:00:00Z,11728
2023-04-10T00:00:00Z,9888
2023-04-09T00:00:00Z,9216
2023-04-08T00:00:00Z,14064
2023-04-07T00:00:00Z,12176
2023-04-06T00:00:00Z,18800
2023-04-05T00:00:00Z,22352
2023-04-04T00:00:00Z,16464
2023-04-03T00:00:00Z,6192
2023-04-02T00:00:00Z,7056
2023-04-01T00:00:00Z,9392
2023-03-31T00:00:00Z,55456
2023-03-30T00:00:00Z,28512
2023-03-29T00:00:00Z,25936
2023-03-28T00:00:00Z,25184
2023-03-27T00:00:00Z,9712
2023-03-26T00:00:00Z,8864
2023-03-25T00:00:00Z,13936
2023-03-24T00:00:00Z,12976
2023-03-23T00:00:00Z,15344
2023-03-22T00:00:00Z,32944
2023-03-21T00:00:00Z,9744
2023-03-20T00:00:00Z,31216
2023-03-19T00:00:00Z,10112
2023-03-18T00:00:00Z,16816
2023-03-17T00:00:00Z,22480
2023-03-16T00:00:00Z,18656
2023-03-15T00:00:00Z,23072
2023-03-14T00:00:00Z,19136
2023-03-13T00:00:00Z,15056
2023-03-12T00:00:00Z,16672
2023-03-11T00:00:00Z,15936
2023-03-10T00:00:00Z,11440
2023-03-09T00:00:00Z,37920
2023-03-08T00:00:00Z,13360
2023-03-07T00:00:00Z,14416
2023-03-06T00:00:00Z,15696
2023-03-05T00:00:00Z,4080
2023-03-04T00:00:00Z,11120
2023-03-03T00:00:00Z,16912
2023-03-02T00:00:00Z,35392
2023-03-01T00:00:00Z,16960
2023-02-28T00:00:00Z,72224
2023-02-27T00:00:00Z,179856
2023-02-26T00:00:00Z,72816
2023-02-25T00:00:00Z,200224
2023-02-24T00:00:00Z,15600
2023-02-23T00:00:00Z,23856
2023-02-22T00:00:00Z,30960
2023-02-21T00:00:00Z,37696
2023-02-20T00:00:00Z,38720
2023-02-19T00:00:00Z,18400
2023-02-18T00:00:00Z,13344
2023-02-17T00:00:00Z,18816
2023-02-16T00:00:00Z,30016
2023-02-15T00:00:00Z,16128
2023-02-14T00:00:00Z,34784
2023-02-13T00:00:00Z,8288
2023-02-12T00:00:00Z,11120
2023-02-11T00:00:00Z,21728
2023-02-10T00:00:00Z,18096
2023-02-09T00:00:00Z,33344
2023-02-08T00:00:00Z,23264
2023-02-07T00:00:00Z,11888
2023-02-06T00:00:00Z,10752
2023-02-05T00:00:00Z,14240
2023-02-04T00:00:00Z,22368
2023-02-03T00:00:00Z,13856
2023-02-02T00:00:00Z,23328
2023-02-01T00:00:00Z,16448
2023-01-31T00:00:00Z,32944
2023-01-30T00:00:00Z,15408
2023-01-29T00:00:00Z,14656
2023-01-28T00:00:00Z,14224
2023-01-27T00:00:00Z,9504
2023-01-26T00:00:00Z,15088
2023-01-25T00:00:00Z,27568
2023-01-24T00:00:00Z,10928
2023-01-23T00:00:00Z,69968
2023-01-22T00:00:00Z,8624
2023-01-21T00:00:00Z,12800
2023-01-20T00:00:00Z,10192
2023-01-19T00:00:00Z,34720
2023-01-18T00:00:00Z,11936
2023-01-17T00:00:00Z,10816
2023-01-16T00:00:00Z,15360
2023-01-15T00:00:00Z,16912
2023-01-14T00:00:00Z,14976
2023-01-13T00:00:00Z,14304
2023-01-12T00:00:00Z,10432
2023-01-11T00:00:00Z,27344
2023-01-10T00:00:00Z,14448
2023-01-09T00:00:00Z,12336
2023-01-08T00:00:00Z,8128
2023-01-07T00:00:00Z,12096
2023-01-06T00:00:00Z,27152
2023-01-05T00:00:00Z,10816
2023-01-04T00:00:00Z,14336
2023-01-03T00:00:00Z,6544
2023-01-02T00:00:00Z,8992
2023-01-01T00:00:00Z,5856
2022-12-31T00:00:00Z,8672
2022-12-30T00:00:00Z,12000
2022-12-29T00:00:00Z,14464
2022-12-28T00:00:00Z,6016
2022-12-27T00:00:00Z,29600
2022-12-26T00:00:00Z,11424
2022-12-25T00:00:00Z,3664
2022-12-24T00:00:00Z,4080
2022-12-23T00:00:00Z,11872
2022-12-22T00:00:00Z,8960
2022-12-21T00:00:00Z,13040
2022-12-20T00:00:00Z,6944
2022-12-19T00:00:00Z,14576
2022-12-18T00:00:00Z,9088
2022-12-17T00:00:00Z,13584
2022-12-16T00:00:00Z,18176
2022-12-15T00:00:00Z,9440
2022-12-14T00:00:00Z,9696
2022-12-13T00:00:00Z,11840
2022-12-12T00:00:00Z,9632
2022-12-11T00:00:00Z,9232
2022-12-10T00:00:00Z,13856
2022-12-09T00:00:00Z,26768
2022-12-08T00:00:00Z,12688
2022-12-07T00:00:00Z,9664
2022-12-06T00:00:00Z,16256
2022-12-05T00:00:00Z,11840
2022-12-04T00:00:00Z,8672
2022-12-03T00:00:00Z,6736
2022-12-02T00:00:00Z,20944
2022-12-01T00:00:00Z,42832
2022-11-30T00:00:00Z,13504
2022-11-29T00:00:00Z,36064
2022-11-28T00:00:00Z,12208
2022-11-27T00:00:00Z,5872
2022-11-26T00:00:00Z,9872
2022-11-25T00:00:00Z,31008
2022-11-24T00:00:00Z,16816
2022-11-23T00:00:00Z,28768
2022-11-22T00:00:00Z,103488
2022-11-21T00:00:00Z,32848
2022-11-20T00:00:00Z,26416
2022-11-19T00:00:00Z,21088
2022-11-18T00:00:00Z,36192
2022-11-17T00:00:00Z,28256
2022-11-16T00:00:00Z,15824
2022-11-15T00:00:00Z,26720
2022-11-14T00:00:00Z,32096
2022-11-13T00:00:00Z,34256
2022-11-12T00:00:00Z,11760
2022-11-11T00:00:00Z,50640
2022-11-10T00:00:00Z,26080
2022-11-09T00:00:00Z,21504
2022-11-08T00:00:00Z,21728
2022-11-07T00:00:00Z,9616
2022-11-06T00:00:00Z,10560
2022-11-05T00:00:00Z,15888
2022-11-04T00:00:00Z,15776
2022-11-03T00:00:00Z,23664
2022-11-02T00:00:00Z,21024
2022-11-01T00:00:00Z,30256
2022-10-31T00:00:00Z,23232
2022-10-30T00:00:00Z,38448
2022-10-29T00:00:00Z,43792
2022-10-28T00:00:00Z,21392
2022-10-27T00:00:00Z,43504
2022-10-26T00:00:00Z,30384
2022-10-25T00:00:00Z,46784
2022-10-24T00:00:00Z,11387
2022-10-23T00:00:00Z,10176
2022-10-22T00:00:00Z,13221
2022-10-21T00:00:00Z,28496
2022-10-20T00:00:00Z,15120
2022-10-19T00:00:00Z,31056
2022-10-18T00:00:00Z,47648
2022-10-17T00:00:00Z,13856
2022-10-16T00:00:00Z,8896
2022-10-15T00:00:00Z,8432
2022-10-14T00:00:00Z,8224
2022-10-13T00:00:00Z,10464
2022-10-12T00:00:00Z,24720
2022-10-11T00:00:00Z,6704
2022-10-10T00:00:00Z,9168
2022-10-09T00:00:00Z,11312
2022-10-08T00:00:00Z,4800
2022-10-07T00:00:00Z,18752
2022-10-06T00:00:00Z,13264
2022-10-05T00:00:00Z,12944
2022-10-04T00:00:00Z,8784
2022-10-03T00:00:00Z,12320
2022-10-02T00:00:00Z,9312
2022-10-01T00:00:00Z,12080
2022-09-30T00:00:00Z,25616
2022-09-29T00:00:00Z,20208
2022-09-28T00:00:00Z,17184
2022-09-27T00:00:00Z,32368
2022-09-26T00:00:00Z,24800
2022-09-25T00:00:00Z,12064
2022-09-24T00:00:00Z,15184
2022-09-23T00:00:00Z,20176
2022-09-22T00:00:00Z,55712
2022-09-21T00:00:00Z,15840
2022-09-20T00:00:00Z,21136
2022-09-19T00:00:00Z,18464
2022-09-18T00:00:00Z,19616
2022-09-17T00:00:00Z,17794
2022-09-16T00:00:00Z,20592
2022-09-15T00:00:00Z,30454
2022-09-14T00:00:00Z,4776
2022-09-13T00:00:00Z,7107
2022-09-12T00:00:00Z,54867
2022-09-11T00:00:00Z,8387
2022-09-10T00:00:00Z,4899
2022-09-09T00:00:00Z,17921
2022-09-08T00:00:00Z,16420
2022-09-07T00:00:00Z,58804
2022-09-06T00:00:00Z,14000
2022-09-05T00:00:00Z,3587
2022-09-04T00:00:00Z,2577
2022-09-03T00:00:00Z,5641
2022-09-02T00:00:00Z,4534
2022-09-01T00:00:00Z,95813
2022-08-31T00:00:00Z,3858
2022-08-30T00:00:00Z,11987
2022-08-29T00:00:00Z,6527
2022-08-28T00:00:00Z,2688
2022-08-27T00:00:00Z,2406
2022-08-26T00:00:00Z,10140
2022-08-25T00:00:00Z,2754
2022-08-24T00:00:00Z,12268
2022-08-23T00:00:00Z,13212
2022-08-22T00:00:00Z,4002
2022-08-21T00:00:00Z,3120
2022-08-20T00:00:00Z,3520
2022-08-19T00:00:00Z,2626
2022-08-18T00:00:00Z,6769
2022-08-17T00:00:00Z,5120
2022-08-16T00:00:00Z,11328
2022-08-15T00:00:00Z,3376
2022-08-14T00:00:00Z,5968
2022-08-13T00:00:00Z,4448
2022-08-12T00:00:00Z,35888
2022-08-11T00:00:00Z,19584
2022-08-10T00:00:00Z,6240
2022-08-09T00:00:00Z,17104
2022-08-08T00:00:00Z,5344
2022-08-07T00:00:00Z,4096
2022-08-06T00:00:00Z,2592
2022-08-05T00:00:00Z,3584
2022-08-04T00:00:00Z,5296
2022-08-03T00:00:00Z,2160
2022-08-02T00:00:00Z,4992
2022-08-01T00:00:00Z,1904
2022-07-31T00:00:00Z,4592
2022-07-30T00:00:00Z,3120
2022-07-29T00:00:00Z,6400
2022-07-28T00:00:00Z,8464
2022-07-27T00:00:00Z,4000
2022-07-26T00:00:00Z,8272
2022-07-25T00:00:00Z,1872
2022-07-24T00:00:00Z,1296
2022-07-23T00:00:00Z,1536
2022-07-22T00:00:00Z,2032
2022-07-21T00:00:00Z,12352
2022-07-20T00:00:00Z,10848
2022-07-19T00:00:00Z,4752
2022-07-18T00:00:00Z,10000
2022-07-17T00:00:00Z,4304
2022-07-16T00:00:00Z,3200
2022-07-15T00:00:00Z,7168
2022-07-14T00:00:00Z,6384
2022-07-13T00:00:00Z,63184
2022-07-12T00:00:00Z,2960
2022-07-11T00:00:00Z,2352
2022-07-10T00:00:00Z,5856
2022-07-09T00:00:00Z,2704
2022-07-08T00:00:00Z,3760
2022-07-07T00:00:00Z,3456
2022-07-06T00:00:00Z,5360
2022-07-05T00:00:00Z,2096
2022-07-04T00:00:00Z,2000
2022-07-03T00:00:00Z,1408
2022-07-02T00:00:00Z,4944
2022-07-01T00:00:00Z,3536
2022-06-30T00:00:00Z,4656
2022-06-29T00:00:00Z,4880
2022-06-28T00:00:00Z,2496
2022-06-27T00:00:00Z,7952
2022-06-26T00:00:00Z,5152
2022-06-25T00:00:00Z,2272
2022-06-24T00:00:00Z,4688
2022-06-23T00:00:00Z,2784
2022-06-22T00:00:00Z,9312
2022-06-21T00:00:00Z,12608
2022-06-20T00:00:00Z,9984
2022-06-19T00:00:00Z,1360
2022-06-18T00:00:00Z,6720
2022-06-17T00:00:00Z,12928
2022-06-16T00:00:00Z,8448
2022-06-15T00:00:00Z,9616
2022-06-14T00:00:00Z,4896
2022-06-13T00:00:00Z,5968
2022-06-12T00:00:00Z,18048
2022-06-11T00:00:00Z,31584
2022-06-10T00:00:00Z,7328
2022-06-09T00:00:00Z,4720
2022-06-08T00:00:00Z,2432
2022-06-07T00:00:00Z,4464
2022-06-06T00:00:00Z,7328
2022-06-05T00:00:00Z,4176
2022-06-04T00:00:00Z,6176
2022-06-03T00:00:00Z,6400
2022-06-02T00:00:00Z,10864
2022-06-01T00:00:00Z,26992
2022-05-31T00:00:00Z,20785
2022-05-30T00:00:00Z,5073
2022-05-29T00:00:00Z,11055
2022-05-28T00:00:00Z,3680
2022-05-27T00:00:00Z,12112
2022-05-26T00:00:00Z,3682
2022-05-25T00:00:00Z,10640
2022-05-24T00:00:00Z,7504
2022-05-23T00:00:00Z,3552
2022-05-22T00:00:00Z,1840
2022-05-21T00:00:00Z,8896
2022-05-20T00:00:00Z,8880
2022-05-19T00:00:00Z,26528
2022-05-18T00:00:00Z,8496
2022-05-17T00:00:00Z,8032
2022-05-16T00:00:00Z,4816
2022-05-15T00:00:00Z,4272
2022-05-14T00:00:00Z,5536
2022-05-13T00:00:00Z,14032
2022-05-12T00:00:00Z,11824
2022-05-11T00:00:00Z,19680
2022-05-10T00:00:00Z,16768
2022-05-09T00:00:00Z,66272
2022-05-08T00:00:00Z,6480
2022-05-07T00:00:00Z,18864
2022-05-06T00:00:00Z,54512
2022-05-05T00:00:00Z,21856
2022-05-04T00:00:00Z,36288
2022-05-03T00:00:00Z,60784
2022-05-02T00:00:00Z,121648
2022-05-01T00:00:00Z,54688
2022-04-30T00:00:00Z,18544
2022-04-29T00:00:00Z,32144
2022-04-28T00:00:00Z,45776
2022-04-27T00:00:00Z,69024
2022-04-26T00:00:00Z,62272
2022-04-25T00:00:00Z,15216
2022-04-24T00:00:00Z,6928
2022-04-23T00:00:00Z,13376
2022-04-22T00:00:00Z,43712
2022-04-21T00:00:00Z,52016
2022-04-20T00:00:00Z,48192
2022-04-19T00:00:00Z,69472
2022-04-18T00:00:00Z,3968
2022-04-17T00:00:00Z,2256
2022-04-16T00:00:00Z,35632
2022-04-15T00:00:00Z,71424
2022-04-14T00:00:00Z,23552
2022-04-13T00:00:00Z,71600
2022-04-12T00:00:00Z,28240
2022-04-11T00:00:00Z,16960
2022-04-10T00:00:00Z,29536
2022-04-09T00:00:00Z,18848
2022-04-08T00:00:00Z,40144
2022-04-07T00:00:00Z,48736
2022-04-06T00:00:00Z,32368
2022-04-05T00:00:00Z,67376
2022-04-04T00:00:00Z,16096
2022-04-03T00:00:00Z,40240
2022-04-02T00:00:00Z,25920
2022-04-01T00:00:00Z,41328
2022-03-31T00:00:00Z,121216
2022-03-30T00:00:00Z,65792
2022-03-29T00:00:00Z,23488
2022-03-28T00:00:00Z,12096
2022-03-27T00:00:00Z,8544
2022-03-26T00:00:00Z,13088
2022-03-25T00:00:00Z,22736
2022-03-24T00:00:00Z,20560
2022-03-23T00:00:00Z,36864
2022-03-22T00:00:00Z,26032
2022-03-21T00:00:00Z,8544
2022-03-20T00:00:00Z,14880
2022-03-19T00:00:00Z,113248
2022-03-18T00:00:00Z,50320
2022-03-17T00:00:00Z,48880
2022-03-16T00:00:00Z,63552
2022-03-15T00:00:00Z,202256
2022-03-14T00:00:00Z,39312
