date,window,step,horizon,connectedness_pct,lag_order,n,stable,row_sum_max_error,method,error,specification,variables
2022-08-12,252,21,5,61.8895016114,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2022-09-02,252,21,5,63.744656625,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2022-09-23,252,21,5,62.6371775591,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2022-10-14,252,21,5,62.0779441832,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2022-11-04,252,21,5,63.4206833084,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2022-11-25,252,21,5,65.9776368665,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2022-12-16,252,21,5,66.5701113435,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-01-06,252,21,5,66.6703621346,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-01-27,252,21,5,64.6871128036,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-02-17,252,21,5,64.9601056624,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-03-10,252,21,5,64.8102552799,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-03-31,252,21,5,63.431742529,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-04-21,252,21,5,63.3166558878,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-05-12,252,21,5,62.2670401505,1,252,True,4.4408920985e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-06-02,252,21,5,63.0601333949,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-06-23,252,21,5,62.56793501,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-07-14,252,21,5,60.317926215,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-08-04,252,21,5,53.8093946472,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-08-25,252,21,5,55.0730610658,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-09-15,252,21,5,55.2404927677,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-10-06,252,21,5,56.4755232359,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-10-27,252,21,5,56.7217749764,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-11-17,252,21,5,54.4287464936,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-12-08,252,21,5,52.30303999,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2023-12-29,252,21,5,47.6346717645,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-01-19,252,21,5,49.6691855573,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-02-09,252,21,5,49.4565283175,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-03-01,252,21,5,48.0793349352,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-03-22,252,21,5,53.5279660157,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-04-12,252,21,5,55.5934944748,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-05-03,252,21,5,54.9708336422,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-05-24,252,21,5,54.6720736536,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-06-14,252,21,5,54.5094158895,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-07-05,252,21,5,54.6488820159,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-07-26,252,21,5,53.7587890764,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-08-16,252,21,5,54.7525454708,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-09-06,252,21,5,57.3211573889,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-09-27,252,21,5,55.6754468405,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-10-18,252,21,5,55.3398379823,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-11-08,252,21,5,56.1323046896,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-11-29,252,21,5,46.8228373888,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2024-12-20,252,21,5,44.5648840145,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-01-10,252,21,5,45.2076195563,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-01-31,252,21,5,44.7430180047,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-02-21,252,21,5,43.9865270398,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-03-14,252,21,5,50.4048872154,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-04-04,252,21,5,51.7081173056,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-04-25,252,21,5,54.1783853223,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-05-16,252,21,5,54.5263581437,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-06-06,252,21,5,55.3916011097,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-06-27,252,21,5,55.4854047896,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-07-18,252,21,5,56.0185433695,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-08-08,252,21,5,61.4912123298,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-08-29,252,21,5,62.4902663077,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-09-19,252,21,5,63.3740655652,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-10-10,252,21,5,65.3987010876,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-10-31,252,21,5,65.9098382558,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-11-21,252,21,5,64.7529722185,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2025-12-12,252,21,5,64.7417514729,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2026-01-02,252,21,5,63.0340823373,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2026-01-23,252,21,5,63.4058635739,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2026-02-13,252,21,5,66.0051242447,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2026-03-06,252,21,5,65.3124757925,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2026-03-27,252,21,5,65.9681615675,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2026-04-17,252,21,5,66.5889855438,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2026-05-08,252,21,5,66.7621353775,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2026-05-29,252,21,5,67.1253953658,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2026-06-19,252,21,5,65.0640151756,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_5,BTC|ETH|XRP|DOT|ADA
2021-09-10,252,21,20,46.9074473069,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2021-10-01,252,21,20,50.6179559405,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2021-10-22,252,21,20,56.940172295,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2021-11-12,252,21,20,58.0315819294,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2021-12-03,252,21,20,59.7704129545,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2021-12-24,252,21,20,62.8881228821,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-01-14,252,21,20,64.169839169,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-02-04,252,21,20,55.743698402,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-02-25,252,21,20,56.3406138786,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-03-18,252,21,20,53.1912982634,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-04-08,252,21,20,53.6016683887,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-04-29,252,21,20,57.3507148017,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-05-20,252,21,20,60.9351687877,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-06-10,252,21,20,59.7200350976,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-07-01,252,21,20,61.0200388444,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-07-22,252,21,20,61.7927057269,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-08-12,252,21,20,61.8895011961,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-09-02,252,21,20,63.7446571073,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-09-23,252,21,20,62.6371859985,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-10-14,252,21,20,62.0779450435,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-11-04,252,21,20,63.4206837192,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-11-25,252,21,20,65.9776393947,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2022-12-16,252,21,20,66.5701158923,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-01-06,252,21,20,66.6703722152,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-01-27,252,21,20,64.6871188207,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-02-17,252,21,20,64.9601552814,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-03-10,252,21,20,64.8103469468,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-03-31,252,21,20,63.4318702697,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-04-21,252,21,20,63.3169534117,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-05-12,252,21,20,62.2678928145,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-06-02,252,21,20,63.0637300675,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-06-23,252,21,20,62.5717108001,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-07-14,252,21,20,60.3197142497,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-08-04,252,21,20,53.8094228637,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-08-25,252,21,20,55.073098894,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-09-15,252,21,20,55.2405139443,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-10-06,252,21,20,56.4755537065,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-10-27,252,21,20,56.7217834174,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-11-17,252,21,20,54.4287681356,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-12-08,252,21,20,52.3030490668,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2023-12-29,252,21,20,47.6346979475,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-01-19,252,21,20,49.669200063,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-02-09,252,21,20,49.4565343013,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-03-01,252,21,20,48.0793530371,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-03-22,252,21,20,53.5280194648,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-04-12,252,21,20,55.5935031315,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-05-03,252,21,20,54.9708623857,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-05-24,252,21,20,54.6720823894,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-06-14,252,21,20,54.5094258986,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-07-05,252,21,20,54.6488937091,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-07-26,252,21,20,53.7588048713,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-08-16,252,21,20,54.7525582554,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-09-06,252,21,20,57.321182245,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-09-27,252,21,20,55.6756070542,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-10-18,252,21,20,55.3400662091,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-11-08,252,21,20,56.1324793133,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-11-29,252,21,20,46.8289266321,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2024-12-20,252,21,20,44.5658251394,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-01-10,252,21,20,45.2081162547,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-01-31,252,21,20,44.7434455275,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-02-21,252,21,20,43.9868681767,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-03-14,252,21,20,50.4049967576,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-04-04,252,21,20,51.7081918246,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-04-25,252,21,20,54.1783926256,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-05-16,252,21,20,54.5263566444,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-06-06,252,21,20,55.3916492167,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-06-27,252,21,20,55.4854242324,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-07-18,252,21,20,56.0185937533,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-08-08,252,21,20,61.4912354641,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-08-29,252,21,20,62.4902699805,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-09-19,252,21,20,63.374071081,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-10-10,252,21,20,65.3987053856,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-10-31,252,21,20,65.9098403523,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-11-21,252,21,20,64.7529723198,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2025-12-12,252,21,20,64.7417521117,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2026-01-02,252,21,20,63.0340825805,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2026-01-23,252,21,20,63.4058637149,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2026-02-13,252,21,20,66.0052460013,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2026-03-06,252,21,20,65.3125217932,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2026-03-27,252,21,20,65.9681855873,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2026-04-17,252,21,20,66.5889946926,1,252,True,0,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2026-05-08,252,21,20,66.7621623017,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2026-05-29,252,21,20,67.1254074234,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2026-06-19,252,21,20,65.0640140631,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,horizon_20,BTC|ETH|XRP|DOT|ADA
2021-09-10,252,21,10,46.9074473069,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2021-10-01,252,21,10,50.6179559405,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2021-10-22,252,21,10,56.940172295,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2021-11-12,252,21,10,58.0315819294,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2021-12-03,252,21,10,59.7704129544,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2021-12-24,252,21,10,62.8881228821,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-01-14,252,21,10,64.1698391689,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-02-04,252,21,10,55.743698402,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-02-25,252,21,10,56.3406138786,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-03-18,252,21,10,53.1912982634,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-04-08,252,21,10,53.6016683887,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-04-29,252,21,10,57.3507148017,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-05-20,252,21,10,60.9351687877,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-06-10,252,21,10,59.7200350979,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-07-01,252,21,10,61.0200388444,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-07-22,252,21,10,61.7927057269,1,252,True,0,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-08-12,252,21,10,61.8895011961,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-09-02,252,21,10,63.7446571073,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-09-23,252,21,10,62.6371859984,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-10-14,252,21,10,62.0779450435,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-11-04,252,21,10,63.4206837192,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-11-25,252,21,10,65.9776393947,1,252,True,1.11022302463e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2022-12-16,252,21,10,66.5701158923,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
2023-01-06,252,21,10,66.6703722152,1,252,True,2.22044604925e-16,Pesaran-Shin generalized FEVD,,order_reversed,ADA|DOT|XRP|ETH|BTC
