Datetime,Fees (Total)
2025-11-21T00:00:00Z,508.2932320821895
2025-11-20T00:00:00Z,332.5381172236202
2025-11-19T00:00:00Z,255.07505993887096
2025-11-18T00:00:00Z,231.80577207249732
2025-11-17T00:00:00Z,282.647529801365
2025-11-16T00:00:00Z,184.6814924369383
2025-11-15T00:00:00Z,102.86952329852073
2025-11-14T00:00:00Z,339.6021188360956
2025-11-13T00:00:00Z,286.222271492248
2025-11-12T00:00:00Z,184.10621744997331
2025-11-11T00:00:00Z,215.30151398554693
2025-11-10T00:00:00Z,235.9909241076505
2025-11-09T00:00:00Z,127.9828649915871
2025-11-08T00:00:00Z,140.33402832211928
2025-11-07T00:00:00Z,390.4731184599551
2025-11-06T00:00:00Z,587.4870928442555
2025-11-05T00:00:00Z,297.0202884528865
2025-11-04T00:00:00Z,875.1749457158846
2025-11-03T00:00:00Z,404.39448735285663
2025-11-02T00:00:00Z,115.69115537576174
2025-11-01T00:00:00Z,104.48143849816843
2025-10-31T00:00:00Z,173.684594007922
2025-10-30T00:00:00Z,265.65235705895486
2025-10-29T00:00:00Z,218.36077346003387
2025-10-28T00:00:00Z,178.50349431265826
2025-10-27T00:00:00Z,267.2420718416869
2025-10-26T00:00:00Z,141.3460369972394
2025-10-25T00:00:00Z,118.92655751453832
2025-10-24T00:00:00Z,188.0145979938349
2025-10-23T00:00:00Z,152.53232051395867
2025-10-22T00:00:00Z,193.70988010913788
2025-10-21T00:00:00Z,203.65974052726943
2025-10-20T00:00:00Z,153.10786022543442
2025-10-19T00:00:00Z,131.51490597686808
2025-10-18T00:00:00Z,108.66999310365716
2025-10-17T00:00:00Z,427.3719502346676
2025-10-16T00:00:00Z,264.4123444957026
2025-10-15T00:00:00Z,236.33324329736334
2025-10-14T00:00:00Z,286.65839563974095
2025-10-13T00:00:00Z,244.40520695500075
2025-10-12T00:00:00Z,297.03705889701445
2025-10-11T00:00:00Z,604.3584039293077
2025-10-10T00:00:00Z,3592.944780842433
2025-10-09T00:00:00Z,214.61153354869904
2025-10-08T00:00:00Z,177.55723687776805
2025-10-07T00:00:00Z,270.6491961793485
2025-10-06T00:00:00Z,281.60447281283
2025-10-05T00:00:00Z,133.99343281151252
2025-10-04T00:00:00Z,109.01892142008343
2025-10-03T00:00:00Z,216.25680490419532
2025-10-02T00:00:00Z,255.04611739888375
2025-10-01T00:00:00Z,233.49663164529105
2025-09-30T00:00:00Z,250.11705667835028
2025-09-29T00:00:00Z,693.2599823536399
2025-09-28T00:00:00Z,148.08400522390875
2025-09-27T00:00:00Z,156.19341407234606
2025-09-26T00:00:00Z,220.33067592965202
2025-09-25T00:00:00Z,437.8908803805456
2025-09-24T00:00:00Z,229.46183109405354
2025-09-23T00:00:00Z,168.64677865149255
2025-09-22T00:00:00Z,285.69001675276587
2025-09-21T00:00:00Z,112.15258821725412
2025-09-20T00:00:00Z,122.56579723906444
2025-09-19T00:00:00Z,195.021056961649
2025-09-18T00:00:00Z,420.5465737088744
2025-09-17T00:00:00Z,288.461679246923
2025-09-16T00:00:00Z,240.62979297704663
2025-09-15T00:00:00Z,360.4434795483905
2025-09-14T00:00:00Z,121.88679627637185
2025-09-13T00:00:00Z,148.68457742883095
2025-09-12T00:00:00Z,202.49286770062525
2025-09-11T00:00:00Z,198.89743247416072
2025-09-10T00:00:00Z,230.48265336271265
2025-09-09T00:00:00Z,219.73936872041764
2025-09-08T00:00:00Z,209.4078284971112
2025-09-07T00:00:00Z,112.49206479857135
2025-09-06T00:00:00Z,142.46907282760367
2025-09-05T00:00:00Z,234.95716396708875
2025-09-04T00:00:00Z,244.41844993854258
2025-09-03T00:00:00Z,220.54925574868935
2025-09-02T00:00:00Z,218.86111511607587
2025-09-01T00:00:00Z,1474.3387696435664
2025-08-31T00:00:00Z,140.75958771846993
2025-08-30T00:00:00Z,134.8705910735303
2025-08-29T00:00:00Z,268.9633726216807
2025-08-28T00:00:00Z,255.33544362437394
2025-08-27T00:00:00Z,327.6600025404922
2025-08-26T00:00:00Z,261.79025948391086
2025-08-25T00:00:00Z,290.10811495888885
2025-08-24T00:00:00Z,258.0348969008673
2025-08-23T00:00:00Z,198.53346763039502
2025-08-22T00:00:00Z,602.7986322813646
2025-08-21T00:00:00Z,279.87820963443374
2025-08-20T00:00:00Z,299.25032569516657
2025-08-19T00:00:00Z,310.30591234572523
2025-08-18T00:00:00Z,274.47156558858717
2025-08-17T00:00:00Z,175.26712665771677
2025-08-16T00:00:00Z,166.15851948102906
2025-08-15T00:00:00Z,346.9802551794847
2025-08-14T00:00:00Z,602.6674373061164
2025-08-13T00:00:00Z,581.0624356797118
2025-08-12T00:00:00Z,483.9453447031991
2025-08-11T00:00:00Z,339.2701910333827
2025-08-10T00:00:00Z,250.34492611229044
2025-08-09T00:00:00Z,308.75452686525665
2025-08-08T00:00:00Z,314.0140282158374
2025-08-07T00:00:00Z,276.6108844787247
2025-08-06T00:00:00Z,236.80188618465175
2025-08-05T00:00:00Z,337.32638113388487
2025-08-04T00:00:00Z,220.03355585746365
2025-08-03T00:00:00Z,159.64114712885606
2025-08-02T00:00:00Z,205.01875244136042
2025-08-01T00:00:00Z,331.25448909931526
2025-07-31T00:00:00Z,581.4804213207107
2025-07-30T00:00:00Z,612.6568096551816
2025-07-29T00:00:00Z,465.91909925110315
2025-07-28T00:00:00Z,280.9236731737335
2025-07-27T00:00:00Z,193.71961341846279
2025-07-26T00:00:00Z,185.03927886403497
2025-07-25T00:00:00Z,289.2728693445969
2025-07-24T00:00:00Z,347.22441429463265
2025-07-23T00:00:00Z,395.12459997138046
2025-07-22T00:00:00Z,430.618366496202
2025-07-21T00:00:00Z,563.6513843617648
2025-07-20T00:00:00Z,488.0765801555257
2025-07-19T00:00:00Z,280.9753698463413
2025-07-18T00:00:00Z,913.1691258587316
2025-07-17T00:00:00Z,1232.1720155924024
2025-07-16T00:00:00Z,992.5223240131019
2025-07-15T00:00:00Z,617.6839878322086
2025-07-14T00:00:00Z,809.2245461991815
2025-07-13T00:00:00Z,322.42760734097885
2025-07-12T00:00:00Z,283.110125170044
2025-07-11T00:00:00Z,866.4335628652732
2025-07-10T00:00:00Z,821.3024040345917
2025-07-09T00:00:00Z,576.9651560821001
2025-07-08T00:00:00Z,375.1655336581261
2025-07-07T00:00:00Z,451.2102330964975
2025-07-06T00:00:00Z,227.5678207767538
2025-07-05T00:00:00Z,215.55319997432878
2025-07-04T00:00:00Z,281.60971076926813
2025-07-03T00:00:00Z,349.9798305453627
2025-07-02T00:00:00Z,411.4516163768421
2025-07-01T00:00:00Z,415.85431665295255
2025-06-30T00:00:00Z,496.4169124738036
2025-06-29T00:00:00Z,212.55636284606948
2025-06-28T00:00:00Z,216.94162240017837
2025-06-27T00:00:00Z,361.303829633829
2025-06-26T00:00:00Z,509.78480087074996
2025-06-25T00:00:00Z,751.5954181361878
2025-06-24T00:00:00Z,820.1155236665674
2025-06-23T00:00:00Z,898.9935038944053
2025-06-22T00:00:00Z,636.7470336256923
2025-06-21T00:00:00Z,334.9403331705049
2025-06-20T00:00:00Z,438.4849488599735
2025-06-19T00:00:00Z,432.394586282044
2025-06-18T00:00:00Z,358.07542724312725
2025-06-17T00:00:00Z,465.6351006105631
2025-06-16T00:00:00Z,446.4022305867778
2025-06-15T00:00:00Z,201.20200799762
2025-06-14T00:00:00Z,206.73440557831017
2025-06-13T00:00:00Z,566.1017575781631
2025-06-12T00:00:00Z,673.955206916632
2025-06-11T00:00:00Z,708.1695513839638
2025-06-10T00:00:00Z,801.2891377593056
2025-06-09T00:00:00Z,646.0346476438464
2025-06-08T00:00:00Z,277.3481171656949
2025-06-07T00:00:00Z,276.5255924523909
2025-06-06T00:00:00Z,556.6999157544109
2025-06-05T00:00:00Z,908.5696394199315
2025-06-04T00:00:00Z,643.5518432805258
2025-06-03T00:00:00Z,688.5966157915154
2025-06-02T00:00:00Z,610.9338688777449
2025-06-01T00:00:00Z,340.9278864384602
2025-05-31T00:00:00Z,358.20353958516847
2025-05-30T00:00:00Z,756.1436833486072
2025-05-29T00:00:00Z,743.006399063049
2025-05-28T00:00:00Z,676.803713999909
2025-05-27T00:00:00Z,839.0592280255138
2025-05-26T00:00:00Z,363.03630518260263
2025-05-25T00:00:00Z,250.78602678129303
2025-05-24T00:00:00Z,245.2581048550104
2025-05-23T00:00:00Z,635.6027038160423
2025-05-22T00:00:00Z,794.91019043983
2025-05-21T00:00:00Z,611.8790346967778
2025-05-20T00:00:00Z,443.9609126173368
2025-05-19T00:00:00Z,401.2872219874985
2025-05-18T00:00:00Z,295.4496480396793
2025-05-17T00:00:00Z,269.6626680171866
2025-05-16T00:00:00Z,516.9520731973934
2025-05-15T00:00:00Z,626.0138897874365
2025-05-14T00:00:00Z,562.674963089524
2025-05-13T00:00:00Z,879.7547613591959
2025-05-12T00:00:00Z,1054.8815198342072
2025-05-11T00:00:00Z,907.4492157960279
2025-05-10T00:00:00Z,875.6895790437624
2025-05-09T00:00:00Z,1018.6502543511051
2025-05-08T00:00:00Z,1362.2413059430557
2025-05-07T00:00:00Z,405.95662387563874
2025-05-06T00:00:00Z,292.4618841298395
2025-05-05T00:00:00Z,220.1352527942847
2025-05-04T00:00:00Z,196.3003839986733
2025-05-03T00:00:00Z,174.4488215749605
2025-05-02T00:00:00Z,249.10237440869338
2025-05-01T00:00:00Z,284.35601905918026
2025-04-30T00:00:00Z,266.42070479189056
2025-04-29T00:00:00Z,255.8497430804168
2025-04-28T00:00:00Z,297.71615192822514
2025-04-27T00:00:00Z,216.55780335175737
2025-04-26T00:00:00Z,240.13007787381989
2025-04-25T00:00:00Z,388.93259303317495
2025-04-24T00:00:00Z,625.8831773595671
2025-04-23T00:00:00Z,464.97354655822744
2025-04-22T00:00:00Z,545.4884480612735
2025-04-21T00:00:00Z,273.95094685180646
2025-04-20T00:00:00Z,203.79365488895462
2025-04-19T00:00:00Z,173.87222881884625
2025-04-18T00:00:00Z,217.3245069773162
2025-04-17T00:00:00Z,240.72016267272232
2025-04-16T00:00:00Z,276.6797011445899
2025-04-15T00:00:00Z,294.70599347281046
2025-04-14T00:00:00Z,466.42835866176586
2025-04-13T00:00:00Z,382.3933524081378
2025-04-12T00:00:00Z,340.1690152630533
2025-04-11T00:00:00Z,410.01262812192147
2025-04-10T00:00:00Z,739.1702314700444
2025-04-09T00:00:00Z,920.4977131981277
2025-04-08T00:00:00Z,423.2334886058493
2025-04-07T00:00:00Z,1399.2584540373907
2025-04-06T00:00:00Z,785.9321308220899
2025-04-05T00:00:00Z,199.67655144083412
2025-04-04T00:00:00Z,317.1046736375215
2025-04-03T00:00:00Z,325.0310482206302
2025-04-02T00:00:00Z,424.54481061999616
2025-04-01T00:00:00Z,403.05344080939676
2025-03-31T00:00:00Z,332.2949239690487
2025-03-30T00:00:00Z,221.08180052608327
2025-03-29T00:00:00Z,232.36032957797667
2025-03-28T00:00:00Z,291.7982813321742
2025-03-27T00:00:00Z,263.35985587012425
2025-03-26T00:00:00Z,257.0698639870838
2025-03-25T00:00:00Z,240.27601530908348
2025-03-24T00:00:00Z,274.5545269220142
2025-03-23T00:00:00Z,168.69866788003446
2025-03-22T00:00:00Z,191.2603922383579
2025-03-21T00:00:00Z,210.8999802273504
2025-03-20T00:00:00Z,268.20059129839916
2025-03-19T00:00:00Z,376.6530676045213
2025-03-18T00:00:00Z,230.91662900499284
2025-03-17T00:00:00Z,250.97803095791872
2025-03-16T00:00:00Z,223.7985577517985
2025-03-15T00:00:00Z,201.95789563333915
2025-03-14T00:00:00Z,276.50115801779947
2025-03-13T00:00:00Z,296.8374829157769
2025-03-12T00:00:00Z,364.46293958613614
2025-03-11T00:00:00Z,759.304995411845
2025-03-10T00:00:00Z,859.2312691113075
2025-03-09T00:00:00Z,333.96678039399995
2025-03-08T00:00:00Z,270.3098868743703
2025-03-07T00:00:00Z,424.451507421712
2025-03-06T00:00:00Z,360.65356429223993
2025-03-05T00:00:00Z,300.00501550173146
2025-03-04T00:00:00Z,670.5817819855707
2025-03-03T00:00:00Z,491.1391187242806
2025-03-02T00:00:00Z,896.1625403420976
2025-03-01T00:00:00Z,256.30467975937586
2025-02-28T00:00:00Z,638.4379503678448
2025-02-27T00:00:00Z,293.8121953667808
2025-02-26T00:00:00Z,432.3250162005401
2025-02-25T00:00:00Z,804.6468519014691
2025-02-24T00:00:00Z,405.1128013785057
2025-02-23T00:00:00Z,294.74898852013524
2025-02-22T00:00:00Z,277.80149549994735
2025-02-21T00:00:00Z,559.3670418987198
2025-02-20T00:00:00Z,296.9555966991278
2025-02-19T00:00:00Z,283.05282519929506
2025-02-18T00:00:00Z,395.9851529906008
2025-02-17T00:00:00Z,1423.00538259577
2025-02-16T00:00:00Z,223.7060305916182
2025-02-15T00:00:00Z,218.29642281793718
2025-02-14T00:00:00Z,331.92246736888535
2025-02-13T00:00:00Z,409.15810517219074
2025-02-12T00:00:00Z,467.66671259369093
2025-02-11T00:00:00Z,463.8734934115539
2025-02-10T00:00:00Z,382.84817491781473
2025-02-09T00:00:00Z,319.2969855995124
2025-02-08T00:00:00Z,277.33339116617236
2025-02-07T00:00:00Z,424.49684954629726
2025-02-06T00:00:00Z,484.7357511780669
2025-02-05T00:00:00Z,440.4170520257327
2025-02-04T00:00:00Z,665.3480498131664
2025-02-03T00:00:00Z,4394.8588139034255
2025-02-02T00:00:00Z,1143.6989771413014
2025-02-01T00:00:00Z,447.24827220688474
2025-01-31T00:00:00Z,723.6462621079575
2025-01-30T00:00:00Z,548.6533866839355
2025-01-29T00:00:00Z,579.051255192412
2025-01-28T00:00:00Z,798.3409813132645
2025-01-27T00:00:00Z,1336.1434247896566
2025-01-26T00:00:00Z,737.6433170839631
2025-01-25T00:00:00Z,788.4675628835507
2025-01-24T00:00:00Z,1373.592370827965
2025-01-23T00:00:00Z,1517.4392823938688
2025-01-22T00:00:00Z,1286.9467432756842
2025-01-21T00:00:00Z,1834.9538070969456
2025-01-20T00:00:00Z,4405.348322344336
2025-01-19T00:00:00Z,4916.215759566826
2025-01-18T00:00:00Z,1975.8409680362186
2025-01-17T00:00:00Z,1155.0031381841393
2025-01-16T00:00:00Z,944.585858784973
2025-01-15T00:00:00Z,1121.7737276954538
2025-01-14T00:00:00Z,928.5485250990257
2025-01-13T00:00:00Z,1112.4254187794043
2025-01-12T00:00:00Z,430.3510466341451
2025-01-11T00:00:00Z,501.63350261138083
2025-01-10T00:00:00Z,933.7664761219646
2025-01-09T00:00:00Z,1091.9994031389665
2025-01-08T00:00:00Z,1224.0317788895784
2025-01-07T00:00:00Z,1389.918423985489
2025-01-06T00:00:00Z,1811.218214663693
2025-01-05T00:00:00Z,1034.982945590879
2025-01-04T00:00:00Z,1265.9402566772405
2025-01-03T00:00:00Z,1533.9479557221648
2025-01-02T00:00:00Z,2643.295668217595
2025-01-01T00:00:00Z,2249.2393220070785
2024-12-31T00:00:00Z,1317.7374182971373
2024-12-30T00:00:00Z,941.3133532521692
2024-12-29T00:00:00Z,633.9004936433768
2024-12-28T00:00:00Z,664.4086603301055
2024-12-27T00:00:00Z,852.445815130343
2024-12-26T00:00:00Z,918.8534554768311
2024-12-25T00:00:00Z,752.670286299648
2024-12-24T00:00:00Z,944.4702352721274
2024-12-23T00:00:00Z,1300.471026111987
2024-12-22T00:00:00Z,913.3529942321438
2024-12-21T00:00:00Z,1120.2244252879218
2024-12-20T00:00:00Z,2540.0420554805005
2024-12-19T00:00:00Z,2640.6902149849793
2024-12-18T00:00:00Z,2276.4432283658143
2024-12-17T00:00:00Z,2093.00063911176
2024-12-16T00:00:00Z,2088.3181209004374
2024-12-15T00:00:00Z,1139.3381277381015
2024-12-14T00:00:00Z,1205.1425061258592
2024-12-13T00:00:00Z,1892.3856204526264
2024-12-12T00:00:00Z,2540.9623164728223
2024-12-11T00:00:00Z,2379.793805380927
2024-12-10T00:00:00Z,3241.5554917916443
2024-12-09T00:00:00Z,3446.8046202152873
2024-12-08T00:00:00Z,1340.6978856438927
2024-12-07T00:00:00Z,1672.5616490868306
2024-12-06T00:00:00Z,2692.137107743483
2024-12-05T00:00:00Z,2854.9797397140856
2024-12-04T00:00:00Z,3175.5891896148373
2024-12-03T00:00:00Z,3333.3659517494884
2024-12-02T00:00:00Z,3284.1261238711336
2024-12-01T00:00:00Z,1728.5929790986424
2024-11-30T00:00:00Z,1321.5854104726202
2024-11-29T00:00:00Z,1350.7341511894986
2024-11-28T00:00:00Z,1380.5949408421789
2024-11-27T00:00:00Z,1923.267353259047
2024-11-26T00:00:00Z,1518.279343284913
2024-11-25T00:00:00Z,1754.1275256728354
2024-11-24T00:00:00Z,1269.6542147790929
2024-11-23T00:00:00Z,1794.912751780914
2024-11-22T00:00:00Z,1681.1262881481236
2024-11-21T00:00:00Z,2208.921303099948
2024-11-20T00:00:00Z,1744.0323691370957
2024-11-19T00:00:00Z,2049.6995711590835
2024-11-18T00:00:00Z,1963.43969318347
2024-11-17T00:00:00Z,1511.9806963641136
2024-11-16T00:00:00Z,1763.4131441809823
2024-11-15T00:00:00Z,2525.2020665726795
2024-11-14T00:00:00Z,3876.7891470381305
2024-11-13T00:00:00Z,5646.47960358927
2024-11-12T00:00:00Z,3759.7561902611455
2024-11-11T00:00:00Z,3325.2476905362673
2024-11-10T00:00:00Z,2300.287852918429
2024-11-09T00:00:00Z,1381.5689902660085
2024-11-08T00:00:00Z,1915.4171327462416
2024-11-07T00:00:00Z,2343.5098649932793
2024-11-06T00:00:00Z,2877.910782251458
2024-11-05T00:00:00Z,1088.103046670295
2024-11-04T00:00:00Z,979.5584993774442
2024-11-03T00:00:00Z,849.2895409185078
2024-11-02T00:00:00Z,864.5051928311967
2024-11-01T00:00:00Z,1280.416926328773
2024-10-31T00:00:00Z,1437.492085446963
2024-10-30T00:00:00Z,1902.5875141510069
2024-10-29T00:00:00Z,1672.42797566949
2024-10-28T00:00:00Z,1394.8676841148665
2024-10-27T00:00:00Z,853.0871806183311
2024-10-26T00:00:00Z,863.6303678621093
2024-10-25T00:00:00Z,1183.4203530444422
2024-10-24T00:00:00Z,1422.7872721567276
2024-10-23T00:00:00Z,1670.017797153345
2024-10-22T00:00:00Z,1440.2230981464177
2024-10-21T00:00:00Z,1260.4310417999068
2024-10-20T00:00:00Z,1255.8221065021462
2024-10-19T00:00:00Z,1553.6362783742798
2024-10-18T00:00:00Z,2946.387066537428
2024-10-17T00:00:00Z,2517.514187309511
2024-10-16T00:00:00Z,1917.8226964675398
2024-10-15T00:00:00Z,2306.550886873248
2024-10-14T00:00:00Z,2696.3002245912835
2024-10-13T00:00:00Z,1743.47380859168
2024-10-12T00:00:00Z,1917.0656646078446
2024-10-11T00:00:00Z,2614.8880243408303
2024-10-10T00:00:00Z,1939.2795658830853
2024-10-09T00:00:00Z,3075.9072619534386
2024-10-08T00:00:00Z,3106.0968277445927
2024-10-07T00:00:00Z,2983.967504037126
2024-10-06T00:00:00Z,1375.5053827626302
2024-10-05T00:00:00Z,1015.6570685643842
2024-10-04T00:00:00Z,1041.5439052009333
2024-10-03T00:00:00Z,1246.924777184875
2024-10-02T00:00:00Z,1698.246325794762
2024-10-01T00:00:00Z,2470.479734817449
2024-09-30T00:00:00Z,1674.4178912314449
2024-09-29T00:00:00Z,1199.1949173569715
2024-09-28T00:00:00Z,1097.4772137802915
2024-09-27T00:00:00Z,2078.6639168066495
2024-09-26T00:00:00Z,2829.7921926888707
2024-09-25T00:00:00Z,3018.3611163750456
2024-09-24T00:00:00Z,3108.604736853832
2024-09-23T00:00:00Z,3012.4390054074597
2024-09-22T00:00:00Z,1705.4880961179774
2024-09-21T00:00:00Z,1997.6491327850936
2024-09-20T00:00:00Z,2326.590550869511
2024-09-19T00:00:00Z,2396.0815475057166
2024-09-18T00:00:00Z,1481.2361319634113
2024-09-17T00:00:00Z,1422.2217486722748
2024-09-16T00:00:00Z,1402.2307076072814
2024-09-15T00:00:00Z,455.039553060649
2024-09-14T00:00:00Z,448.31477649307396
2024-09-13T00:00:00Z,681.2552318991964
2024-09-12T00:00:00Z,804.1139455040909
2024-09-11T00:00:00Z,656.6437844858883
2024-09-10T00:00:00Z,1058.1151811978336
2024-09-09T00:00:00Z,907.9432944287341
2024-09-08T00:00:00Z,332.7237838517098
2024-09-07T00:00:00Z,506.9917704594241
2024-09-06T00:00:00Z,1253.0098091648006
2024-09-05T00:00:00Z,946.8761326078443
2024-09-04T00:00:00Z,858.2899566836221
2024-09-03T00:00:00Z,517.3335334614927
2024-09-02T00:00:00Z,731.8079786053173
2024-09-01T00:00:00Z,238.45790497312072
2024-08-31T00:00:00Z,225.02837889725797
2024-08-30T00:00:00Z,359.518565933131
2024-08-29T00:00:00Z,419.48352688205887
2024-08-28T00:00:00Z,448.8736795732527
2024-08-27T00:00:00Z,470.47888115705337
2024-08-26T00:00:00Z,431.58503212403076
2024-08-25T00:00:00Z,270.7570375535485
2024-08-24T00:00:00Z,336.61242085396714
2024-08-23T00:00:00Z,422.78707049669583
2024-08-22T00:00:00Z,378.3685018200572
2024-08-21T00:00:00Z,592.7835438337378
2024-08-20T00:00:00Z,519.4356986679602
2024-08-19T00:00:00Z,443.9812429662018
2024-08-18T00:00:00Z,355.51679801769944
2024-08-17T00:00:00Z,324.4769721447859
2024-08-16T00:00:00Z,408.8608523248363
2024-08-15T00:00:00Z,883.1035036053792
2024-08-14T00:00:00Z,722.4449055479614
