date,Fund Market Premium
2021-05-20,-3.125567845911827
2021-05-21,-5.861595345997444
2021-05-24,-2.5634820105746563
2021-05-25,-8.45805778135158
2021-05-26,-7.904430936369794
2021-05-27,-1.335837530651168
2021-05-28,2.5071944397385986
2021-05-31,2.507908329637305
2021-06-01,-4.2002066491857954
2021-06-02,0.7621931189991508
2021-06-03,-3.6333551786613407
2021-06-04,-0.5851133061387312
2021-06-07,1.2833450805594353
2021-06-08,-2.723844209900294
2021-06-09,-6.317306530756037
2021-06-10,-4.393382281037298
2021-06-11,-3.743543060420511
2021-06-14,-6.934729131983139
2021-06-15,-6.758581515283024
2021-06-16,-3.739011131456957
2021-06-17,-7.438923615816403
2021-06-18,-9.11996207067244
2021-06-21,-2.141900580368547
2021-06-22,-3.8218173275722975
2021-06-23,-6.447089047387685
2021-06-24,-2.457241036570976
2021-06-25,-1.2470050735464302
2021-06-28,-2.561601837081336
2021-06-29,-0.1185008084412782
2021-06-30,-3.3388945719952527
2021-07-01,-2.284184951500304
2021-07-02,-4.969953971821142
2021-07-05,-4.972661970623844
2021-07-06,-3.9904667744421447
2021-07-07,-2.2844626776289583
2021-07-08,-3.553295205793318
2021-07-09,-6.383628313966435
2021-07-12,-6.546598942505114
2021-07-13,-7.924050699768578
2021-07-14,-9.043295591925585
2021-07-15,-9.36827594000504
2021-07-16,-6.716367520696122
2021-07-19,-9.177456795357058
2021-07-20,-9.100559395968766
2021-07-21,-11.377238165481897
2021-07-22,-9.95871584550627
2021-07-23,-14.403893649006568
2021-07-26,-3.36155569262929
2021-07-27,-12.059283740531914
2021-07-28,-8.193800510454182
2021-07-29,-12.550105703953122
2021-07-30,-10.25342769936815
2021-08-02,-9.65482513046796
2021-08-03,-10.520916807073364
2021-08-04,-9.78292330904102
2021-08-05,-7.611978760351645
2021-08-06,-6.176902118109092
2021-08-09,-5.568782455075303
2021-08-10,-7.119584171803779
2021-08-11,-2.764062363696308
2021-08-12,-4.920458251389022
2021-08-13,-9.57547891665701
2021-08-16,-4.496628415075
2021-08-17,-7.926169598584113
2021-08-18,-10.045555424116898
2021-08-19,-10.16865084143252
2021-08-20,-7.3782539096538
2021-08-23,-5.59052851170881
2021-08-24,-4.236246784384798
2021-08-25,-6.071333252837039
2021-08-26,-5.7598069863325465
2021-08-27,-6.476979531779999
2021-08-30,-0.3054331319492104
2021-08-31,-5.244424642316562
2021-09-01,-7.876005734765348
2021-09-02,-5.594535216754144
2021-09-03,-3.4645650657901617
2021-09-07,-4.220118570096453
2021-09-08,-2.2967019947320555
2021-09-09,-3.4046208064058856
2021-09-10,-2.6518659840746373
2021-09-13,-6.62614824500187
2021-09-14,-8.1912358285214
2021-09-15,-6.155269244449086
2021-09-16,-4.3871613940700325
2021-09-17,-3.758193925366089
2021-09-20,-1.8380246512794045
2021-09-21,-0.0636309433918948
2021-09-22,-5.973543677397289
2021-09-23,-3.970473634156576
2021-09-24,-3.2799883677763173
2021-09-27,-2.027692617749061
2021-09-28,-4.882269719602823
2021-09-29,-7.351143354010603
2021-09-30,-6.295928518357513
2021-10-01,-5.7445032960707065
2021-10-04,-5.4469052311310415
2021-10-05,-4.622084547342356
2021-10-06,-3.759683183175474
2021-10-07,-5.223224951269271
2021-10-08,-3.4392183159580774
2021-10-12,-9.822077539332264
2021-10-13,-10.072229327944228
2021-10-14,-8.623975789114699
2021-10-15,-9.7656609151258
2021-10-18,-8.120721489793521
2021-10-19,-9.202717884696106
2021-10-20,-8.048057716387163
2021-10-21,-7.155065871565831
2021-10-22,-6.340185287059611
2021-10-25,-6.012841396079012
2021-10-26,-4.620739111387726
2021-10-27,-3.421108809495608
2021-10-28,-6.178827494638981
2021-10-29,-4.496405709125115
2021-11-01,-2.7926400758228827
2021-11-02,-4.488921116872332
2021-11-03,-4.707501184953518
2021-11-04,-4.462514625519563
2021-11-05,-2.611960831699588
2021-11-08,-4.036239939336788
2021-11-09,-2.473321778406564
2021-11-10,-0.3356670129939363
2021-11-12,-2.6360092381382563
2021-11-15,-3.989958014083976
2021-11-16,-5.033509780733528
2021-11-17,-3.9747354371015953
2021-11-18,-1.340453144393786
2021-11-19,-2.861296354577185
2021-11-22,-2.7383829786097262
2021-11-23,-1.823286527892804
2021-11-24,-2.185176950063964
2021-11-25,-2.2036627275479463
2021-11-26,-0.774269094282379
2021-11-29,-2.780523280352094
2021-11-30,-1.7742567625453165
2021-12-01,-3.852244504856983
2021-12-02,-3.0581501913432283
2021-12-03,-5.8814356803360655
2021-12-06,-10.763405238688671
2021-12-07,-6.716902476640865
2021-12-08,-6.604412849935999
2021-12-09,-7.823413843713423
2021-12-10,-6.345284545342634
2021-12-13,-12.6203158749952
2021-12-14,-10.420531498502315
2021-12-15,-7.599665939215207
2021-12-16,-9.659861412941062
2021-12-17,-12.830381078564615
2021-12-20,-15.872041688688698
2021-12-21,-11.743997300559707
2021-12-22,-9.249229369203183
2021-12-23,-7.722798203419246
2021-12-27,-6.898412388543327
2021-12-28,-9.610667326252338
2021-12-29,-9.879771286133522
2021-12-30,-11.428838946301571
2021-12-31,-12.23658650975626
2022-01-03,-14.291863581768872
2022-01-04,-11.218718947003904
2022-01-05,-14.50344583495658
2022-01-06,-15.58617721159026
2022-01-07,-16.512262748679788
2022-01-10,-15.414861789787103
2022-01-11,-12.99775894992845
2022-01-12,-12.73901581844939
2022-01-13,-16.48151146316435
2022-01-14,-17.11050523218716
2022-01-17,-17.024342014256575
2022-01-18,-20.017970996085342
2022-01-19,-19.7886756405656
2022-01-20,-15.1412634389063
2022-01-21,-19.334962196369343
2022-01-24,-18.089010494010136
2022-01-25,-19.98625762908059
2022-01-26,-18.98498617893158
2022-01-27,-25.479017682103105
2022-01-28,-22.49619290194987
2022-01-31,-21.08006300718621
2022-02-01,-20.902626278221085
2022-02-02,-20.75877002462133
2022-02-03,-27.14216546792599
2022-02-04,-22.19688248495374
2022-02-07,-19.39551719877849
2022-02-08,-17.95050103454017
2022-02-09,-15.658638049865209
2022-02-10,-16.23092591709948
2022-02-11,-18.881574682849823
2022-02-14,-18.56214871023205
2022-02-15,-16.999300619057287
2022-02-16,-12.969636754427793
2022-02-17,-17.51934955590873
2022-02-18,-19.031936017241943
2022-02-22,-20.478392881199905
2022-02-23,-18.72845121457513
2022-02-24,-17.236444338947774
2022-02-25,-21.578461534940576
2022-02-28,-20.9558657792436
2022-03-01,-18.94668759475474
2022-03-02,-19.514389981492943
2022-03-03,-22.42465004279322
2022-03-04,-22.23342020214231
2022-03-07,-23.66055923148499
2022-03-08,-21.95801202349848
2022-03-09,-22.52701549967911
2022-03-10,-21.316431194204885
2022-03-11,-21.635277587700937
2022-03-14,-23.97469903032037
2022-03-15,-19.56617038572705
2022-03-16,-19.85028637189199
2022-03-17,-18.345637545998706
2022-03-18,-17.47115647627036
2022-03-21,-16.050368938856245
2022-03-22,-16.913584173539057
2022-03-23,-18.76140847057964
2022-03-24,-15.587072337854098
2022-03-25,-16.768085635625816
2022-03-28,-14.04690798146556
2022-03-29,-14.356387093561208
2022-03-30,-16.653731755181838
2022-03-31,-17.65909234822084
2022-04-01,-17.607007254979344
2022-04-04,-18.649215455547164
2022-04-05,-19.15263535376719
2022-04-06,-21.1081776612964
2022-04-07,-22.6032278081288
2022-04-08,-23.064522201542108
2022-04-11,-25.112388954497906
2022-04-12,-29.09689233983821
2022-04-13,-24.99713032114625
2022-04-14,-26.19907962293527
2022-04-18,-26.906956321108936
2022-04-19,-24.25689239295162
2022-04-20,-25.1475191646589
2022-04-21,-22.820852167108665
2022-04-22,-26.443735866043458
2022-04-25,-26.37600831649334
2022-04-26,-27.02672445334673
2022-04-27,-28.907024824695007
2022-04-28,-25.26128262704122
2022-04-29,-27.336153763892124
2022-05-02,-28.306912505179625
2022-05-03,-26.86604671067467
2022-05-04,-24.233666383962404
2022-05-05,-26.31786488634693
2022-05-06,-26.333989601166483
2022-05-09,-27.69358881880206
2022-05-10,-29.28402298845517
2022-05-11,-29.69850274985493
2022-05-12,-34.095176416917106
2022-05-13,-28.833244490717853
2022-05-16,-32.56050459603637
2022-05-17,-32.29865121970051
2022-05-18,-30.349926721332228
2022-05-19,-33.08441131554711
2022-05-20,-33.00791266081037
2022-05-23,-34.09070750716752
2022-05-24,-36.01978165912389
2022-05-25,-34.546407143896694
2022-05-26,-31.44023819810577
2022-05-27,-30.126409051699824
2022-05-30,-29.939874999765983
2022-05-31,-34.714447822930055
2022-06-01,-33.59959223674058
2022-06-02,-33.83216412054476
2022-06-03,-34.49965272223087
2022-06-06,-34.97674317218882
2022-06-07,-33.587925661389484
2022-06-08,-34.728216816758724
2022-06-09,-35.684921391473814
2022-06-10,-35.07926418270551
2022-06-13,-32.095595439635474
2022-06-14,-32.51530866328056
2022-06-15,-34.91358941132706
2022-06-16,-32.366969852731486
2022-06-17,-34.2178992505716
2022-06-20,-34.174442319547694
2022-06-21,-32.74013258351802
2022-06-22,-31.051071793823866
2022-06-23,-31.549417981245803
2022-06-24,-29.936666463022423
2022-06-27,-28.83945283432403
2022-06-28,-30.289811211752085
2022-06-29,-28.99943839735471
2022-06-30,-33.18143666301554
2022-07-01,-30.83693597051741
2022-07-04,-30.98102402398321
2022-07-05,-29.518484824301485
2022-07-06,-32.11783134172932
2022-07-07,-29.169051585618963
2022-07-08,-27.24226497959756
2022-07-11,-24.808666103274128
2022-07-12,-28.75323929636714
2022-07-13,-29.282350403362223
2022-07-14,-24.83633691136188
2022-07-15,-23.315590025103567
2022-07-18,-30.461732001285537
2022-07-19,-22.90046055583566
2022-07-20,-23.309198089398592
2022-07-21,-24.15927667010321
2022-07-22,-26.973824029154816
2022-07-25,-23.04638079579786
2022-07-26,-31.44577374332311
2022-07-27,-27.876819993269272
2022-07-28,-25.1958598480645
2022-07-29,-25.0986627002546
2022-08-01,-23.828795126129865
2022-08-02,-24.642215937456186
2022-08-03,-22.29780674623875
2022-08-04,-25.986792785738245
2022-08-05,-27.21286076484855
2022-08-08,-23.089007763003192
2022-08-09,-25.750530825419546
2022-08-10,-25.48371941985129
2022-08-11,-21.57453543436144
2022-08-12,-21.5029374640629
2022-08-15,-21.97330673291983
2022-08-16,-21.253886247022766
2022-08-17,-24.56175541486672
2022-08-18,-23.34221993304028
2022-08-19,-20.983820620501987
2022-08-22,-27.9712317009174
2022-08-23,-22.69692804432176
2022-08-24,-19.709940007632657
2022-08-25,-21.08224995573577
2022-08-26,-21.897737587360275
2022-08-29,-23.754584323752614
2022-08-30,-22.36495265305761
2022-08-31,-23.666678449594468
2022-09-01,-25.832708556114223
2022-09-02,-25.21492279441752
2022-09-06,-22.188682803512496
2022-09-07,-25.105098036130524
2022-09-08,-23.691445032236512
2022-09-09,-23.26304102658383
2022-09-12,-22.601431767231865
2022-09-13,-21.719475271607102
2022-09-14,-27.2664581362091
2022-09-15,-18.93567945227182
2022-09-16,-25.49557767094345
2022-09-19,-24.6759315088917
2022-09-20,-21.97014202064885
2022-09-21,-19.810326952891668
2022-09-22,-24.85161150206868
2022-09-23,-29.53602503678892
2022-09-26,-28.809735998505136
2022-09-27,-28.73493892050925
2022-09-28,-27.89961034114659
2022-09-29,-31.077071806945607
2022-09-30,-30.337685185535065
2022-10-03,-30.480473058417807
2022-10-04,-29.11041303417395
2022-10-05,-30.1198755138145
2022-10-06,-29.170199589888504
2022-10-07,-30.9356319884122
2022-10-11,-32.47793341342441
2022-10-12,-32.91570293170245
2022-10-13,-33.66772355826706
2022-10-14,-34.77962292282155
2022-10-17,-34.64097902257136
2022-10-18,-36.0460660072863
2022-10-19,-34.83129586104954
2022-10-20,-34.18058568865081
2022-10-21,-33.419985737802634
2022-10-24,-31.73768485201313
2022-10-25,-30.05173849263258
2022-10-26,-30.282181936912817
2022-10-27,-29.69245298795575
2022-10-28,-31.70368657144335
2022-10-31,-31.429253805181546
2022-11-01,-31.715593763895097
2022-11-02,-32.43723445269956
2022-11-03,-32.31324849355553
2022-11-04,-32.44016807763008
2022-11-07,-30.73671975383161
2022-11-08,-30.250290133665217
2022-11-09,-28.67737829704612
2022-11-10,-33.86236205037853
2022-11-14,-40.7973186561575
2022-11-15,-34.50118895484624
2022-11-16,-40.12783146691921
2022-11-17,-40.08357816290762
2022-11-18,-44.77454347789647
2022-11-21,-44.748258879269535
2022-11-22,-45.04140191112199
2022-11-23,-40.34280323935631
2022-11-24,-40.7182775211487
2022-11-25,-42.66547486208484
2022-11-28,-42.73494172528119
2022-11-29,-44.901893294123376
2022-11-30,-45.17572497880308
2022-12-01,-45.77476609847944
2022-12-02,-45.8623517434813
2022-12-05,-46.533375407702
2022-12-06,-47.981294283371646
2022-12-07,-50.230924509679134
2022-12-08,-48.41353248768848
2022-12-09,-50.24765611474661
2022-12-12,-51.40751604070464
2022-12-13,-52.74194837317092
2022-12-14,-52.230409760822006
2022-12-15,-53.27105637799217
2022-12-16,-50.70858369122032
2022-12-19,-54.26505647734862
2022-12-20,-55.78009165366353
2022-12-21,-56.10556381256401
2022-12-22,-56.27234792579194
2022-12-23,-56.36166343150248
2022-12-27,-57.56815677361915
2022-12-28,-59.212404803647786
2022-12-29,-59.77289929225959
2022-12-30,-59.49344701940207
2023-01-03,-59.16962444005598
2023-01-04,-56.00306492864004
2023-01-05,-55.885494739238354
2023-01-06,-52.56455787588837
2023-01-09,-49.90342807969091
2023-01-10,-47.32079354622752
2023-01-11,-52.57794159868406
2023-01-12,-46.595662714583
2023-01-13,-47.60742515343286
2023-01-16,-47.65410284558341
2023-01-17,-47.880524634651614
2023-01-18,-51.07521811028811
2023-01-19,-48.11953736713193
2023-01-20,-47.11699712700855
2023-01-23,-46.95517769248458
2023-01-24,-46.28132531571584
2023-01-25,-50.67977110166735
2023-01-26,-49.62790846392811
2023-01-27,-49.406466553271486
2023-01-30,-53.144500405740985
2023-01-31,-52.41358897013721
2023-02-01,-51.40140257048365
2023-02-02,-50.223529732677314
2023-02-03,-50.83585717551697
2023-02-06,-52.81925514041922
2023-02-07,-51.14283058408651
2023-02-08,-52.319583233377465
2023-02-09,-52.425511241337325
2023-02-10,-53.95852485371257
2023-02-13,-52.49500155135557
2023-02-14,-51.517789520188366
2023-02-15,-51.3556655139298
2023-02-16,-52.2913760681316
2023-02-17,-51.78439743889998
2023-02-21,-52.820627893048645
2023-02-22,-43.55916141275287
2023-02-23,-52.862978431513625
2023-02-24,-53.80733610953355
2023-02-27,-54.00115665438343
2023-02-28,-52.679823953642654
2023-03-01,-54.46377975672268
2023-03-02,-54.449346329684914
2023-03-03,-46.350254657309456
2023-03-06,-54.593406880937245
2023-03-07,-53.13068035747846
2023-03-08,-49.03893616547792
2023-03-09,-47.61849955254301
2023-03-10,-49.44523495943525
2023-03-13,-51.26865450297847
2023-03-14,-51.2128120601875
2023-03-15,-52.384997390509696
2023-03-16,-51.509350116531245
2023-03-17,-52.296866317395
2023-03-20,-51.70651190656928
2023-03-21,-50.95698754273079
2023-03-22,-53.32054434457447
2023-03-23,-51.73213037784967
2023-03-24,-51.76241967128748
2023-03-27,-54.6582679464748
2023-03-28,-46.62286258922587
2023-03-29,-52.15488264184034
2023-03-30,-52.945600721189976
2023-03-31,-51.334260854846285
2023-04-03,-50.90217174597749
2023-04-04,-42.64204109656516
2023-04-05,-50.29060621378905
2023-04-06,-48.93358662400292
2023-04-10,-47.73128463370993
2023-04-11,-46.59575619883796
2023-04-12,-48.85889960893539
2023-04-13,-44.03291845314552
2023-04-14,-46.30680536989851
2023-04-17,-40.88132501522987
2023-04-18,-47.16779052956741
2023-04-19,-47.68870836429073
2023-04-20,-49.81343391008481
2023-04-21,-44.39006866644353
2023-04-24,-49.87652003294489
2023-04-25,-51.43550069493472
2023-04-26,-53.87898564150005
2023-04-27,-50.8240850590301
2023-04-28,-50.0467397138155
2023-05-01,-53.06333348560992
2023-05-02,-49.87479829673888
2023-05-03,-50.85712183576491
2023-05-04,-49.12550580896485
2023-05-05,-49.75130686660149
2023-05-08,-50.09344446466922
2023-05-09,-50.84329763479062
2023-05-10,-50.38280550806403
2023-05-11,-51.37091404451195
2023-05-12,-53.539656097326215
2023-05-15,-50.08552038645907
2023-05-16,-53.05460918048421
2023-05-17,-51.53673001537869
2023-05-18,-52.09438529722557
2023-05-19,-52.79190967142048
2023-05-22,-53.18941196745367
2023-05-23,-53.89818523185754
2023-05-24,-53.99838569014872
2023-05-25,-53.55232868309259
2023-05-26,-54.31946136666247
2023-05-29,-53.98679679097496
2023-05-30,-52.7511771576613
2023-05-31,-53.28199361086951
2023-06-01,-53.22672834543396
2023-06-02,-53.17379754379235
2023-06-05,-53.58678774352845
2023-06-06,-53.12027179065122
2023-06-07,-55.53348773540285
2023-06-08,-53.67281526961203
2023-06-09,-56.228675132525126
2023-06-12,-53.05892458042355
2023-06-13,-55.21524794704192
2023-06-14,-52.84191242568303
2023-06-15,-54.08458390095895
2023-06-16,-51.52429163277333
2023-06-19,-52.51757302423591
2023-06-20,-47.14689970180228
2023-06-21,-47.9712985696464
2023-06-22,-47.55991508757514
2023-06-23,-46.50071489289241
2023-06-26,-48.50524716959411
2023-06-27,-44.9721953232304
2023-06-28,-44.64275335592717
2023-06-29,-44.68151634896921
2023-06-30,-46.946231113725645
2023-07-03,-46.11772489618436
2023-07-04,-46.21609333687745
2023-07-05,-45.82757456071423
2023-07-06,-44.23133313507635
2023-07-07,-45.80372463890385
2023-07-10,-45.56697438422472
2023-07-11,-43.04819104558048
2023-07-12,-43.522198029215104
2023-07-13,-35.18085191749097
2023-07-14,-39.54198571672139
2023-07-17,-39.81865983441831
2023-07-18,-36.90215482459448
2023-07-19,-35.31108078477112
2023-07-20,-36.61526022566757
2023-07-21,-36.983675356839
2023-07-24,-38.53382327157831
2023-07-25,-38.715600212886514
2023-07-26,-39.09599140771448
2023-07-27,-37.14432425455606
2023-07-28,-40.88556948507167
2023-07-31,-40.03314394803199
2023-08-01,-42.25769518727601
2023-08-02,-33.92993520023164
2023-08-03,-36.788031965206486
2023-08-04,-35.52603995568131
2023-08-07,-37.68929750190675
2023-08-08,-35.06998662429291
2023-08-09,-34.51606184586456
2023-08-10,-35.57613737218997
2023-08-11,-36.243678771540814
2023-08-14,-35.921416708339464
2023-08-15,-37.21777900574158
2023-08-16,-37.099348850212536
2023-08-17,-35.97082867246971
2023-08-18,-38.82660888033556
2023-08-21,-34.27403617313075
2023-08-22,-35.47855698766701
2023-08-23,-32.82806107535296
2023-08-24,-35.234976531719425
2023-08-25,-34.75297549565272
2023-08-28,-34.60829537770767
2023-08-29,-28.89768839140488
2023-08-30,-30.67212408450564
2023-08-31,-30.18382601198217
2023-09-01,-31.791032823834296
2023-09-05,-31.08014333118125
2023-09-06,-29.85710228793833
2023-09-07,-26.98974727169303
2023-09-08,-24.77700268768623
2023-09-11,-26.214750719316548
2023-09-12,-26.19834159135375
2023-09-13,-28.406929704865405
2023-09-14,-25.757936515205163
2023-09-15,-26.139294557441435
2023-09-18,-26.655674339330904
2023-09-19,-26.03670875738881
2023-09-20,-27.62242497079401
2023-09-21,-28.3568579128228
2023-09-22,-26.697554218318672
2023-09-25,-32.520021830530695
2023-09-26,-32.521930022293134
2023-09-27,-33.83788297339216
2023-09-28,-31.939730096397536
2023-09-29,-30.900950021510084
2023-10-02,-30.99989311210401
2023-10-03,-31.32169855307016
2023-10-04,-32.08968257234995
2023-10-05,-29.585346498420787
2023-10-06,-28.429673014234407
2023-10-09,-26.887948299307265
2023-10-10,-26.887363300980912
2023-10-11,-26.48789417583778
2023-10-12,-25.862843107269384
2023-10-13,-25.494717482417617
2023-10-16,-24.05038619274281
2023-10-17,-23.74046122384675
2023-10-18,-22.96039706940114
2023-10-19,-21.90154592258403
2023-10-20,-20.460222203724868
2023-10-23,-26.59153714487205
2023-10-24,-22.273670877541004
2023-10-25,-19.456477935322887
2023-10-26,-24.73932513102945
2023-10-27,-25.562837043875103
2023-10-30,-21.70432712352107
2023-10-31,-20.38240071098305
2023-11-01,-19.79089161021341
2023-11-02,-18.84982824025113
2023-11-03,-21.82322595124029
2023-11-06,-20.67549005597682
2023-11-07,-17.966112811215755
2023-11-08,-18.31628143070085
2023-11-09,-19.667319524622258
2023-11-10,-13.53271842766229
2023-11-13,-11.23446638252594
2023-11-14,-15.141225504986412
2023-11-15,-14.884733902099644
2023-11-16,-14.3131005942126
2023-11-17,-14.96608649132301
2023-11-20,-12.654169009491865
2023-11-21,-11.263563325971992
2023-11-22,-13.100907059587191
2023-11-23,-13.196754602014511
2023-11-24,-12.208441605355643
2023-11-27,-13.524069155821426
2023-11-28,-12.44507849203009
2023-11-29,-13.243738773181017
2023-11-30,-16.477937450019038
2023-12-01,-14.36313795324628
2023-12-04,-15.391330178578777
2023-12-05,-15.1752660500394
2023-12-06,-15.611396240813828
2023-12-07,-19.907718230758057
2023-12-08,-13.09705160841266
2023-12-11,-14.180687302843904
2023-12-12,-14.348899974729571
2023-12-13,-11.831391204815027
2023-12-14,-14.853778375018992
2023-12-15,-12.389744403318076
2023-12-18,-14.52386497485265
2023-12-19,-13.602142179708824
2023-12-20,-14.602604036360834
2023-12-21,-13.158494117731848
2023-12-22,-10.94007907797683
2023-12-26,-10.709973583950132
2023-12-27,-8.847536597793214
2023-12-28,-7.463468651071262
2023-12-29,-11.394008696848507
2024-01-02,-13.349461262312516
2024-01-03,-10.485109803208465
2024-01-04,-8.869066995130355
2024-01-05,-10.66621627098117
2024-01-08,-12.998462861371072
2024-01-09,-17.456114767904992
2024-01-10,-14.621252836707654
2024-01-11,-12.42608531614905
2024-01-12,-13.700821699601835
2024-01-15,-13.76356646186541
2024-01-16,-12.496487527208144
2024-01-17,-15.165432583331834
2024-01-18,-15.108978306055032
2024-01-19,-15.192861188016328
2024-01-22,-13.821531770353218
2024-01-23,-18.08748814446489
2024-01-24,-16.381057110293703
2024-01-25,-15.625888076136256
2024-01-26,-11.222029157615552
2024-01-29,-10.125975679536843
2024-01-30,-9.917934180932548
2024-01-31,-11.385435214922513
2024-02-01,-11.461401674487034
2024-02-02,-13.575557017623025
2024-02-05,-14.16734523705028
2024-02-06,-12.654900960901914
2024-02-07,-12.042614625848929
2024-02-08,-11.609289665959958
2024-02-09,-11.98741488348686
2024-02-12,-14.781376431934838
2024-02-13,-15.477123507154998
2024-02-14,-13.27805466356584
2024-02-15,-11.57644332480742
2024-02-16,-12.409686936585128
2024-02-20,-11.143370148379011
2024-02-21,-12.536206394830092
2024-02-22,-8.408477946194044
2024-02-23,-8.995770411156693
2024-02-26,-8.185494266621603
2024-02-27,-7.771409382496967
2024-02-28,-12.4209711090202
2024-02-29,-9.126481685303665
2024-03-01,-9.54965583740145
2024-03-04,-9.621640707062904
2024-03-05,-15.547281733636742
2024-03-06,-9.205344300076122
2024-03-07,-7.916287944224178
2024-03-08,-6.588142760708677
2024-03-11,-11.541347665043292
2024-03-12,-14.127141732397035
2024-03-13,-14.500458063108214
2024-03-14,-19.752169251142785
2024-03-15,-17.126955557009243
2024-03-18,-20.943714771404483
2024-03-19,-15.92154006500255
2024-03-20,-20.395598039239204
2024-03-21,-19.22804508984754
2024-03-22,-20.29403405040312
2024-03-25,-19.645615435642515
2024-03-26,-22.919892918871945
2024-03-27,-24.254226848835792
2024-03-28,-22.484452334899185
2024-04-01,-23.4611930699503
2024-04-02,-24.22019634146696
2024-04-03,-23.172507077947248
2024-04-04,-23.551962282255623
2024-04-05,-25.91085024637574
2024-04-08,-22.32440884724326
2024-04-09,-23.107847434660155
2024-04-10,-23.985352788755097
2024-04-11,-22.4632198072364
2024-04-12,-22.175891306859143
2024-04-15,-23.605279798991937
2024-04-16,-25.51597235940552
2024-04-17,-25.12910733535748
