date,Fund Price (USD)
2019-10-23,2.91111111111
2019-10-24,3.21111111111
2019-10-25,3.60555555556
2019-10-28,3.75
2019-10-29,3.77222222222
2019-10-30,3.66111111111
2019-10-31,3.77777777778
2019-11-01,3.77777777778
2019-11-04,4.16666666667
2019-11-05,4.54444444444
2019-11-06,4.36111111111
2019-11-07,4.24444444444
2019-11-08,4.02333333333
2019-11-11,3.98333333333
2019-11-12,3.94444444444
2019-11-13,4.18333333333
2019-11-14,4.11111111111
2019-11-15,4.01666666667
2019-11-18,4.05555555556
2019-11-19,3.91222222222
2019-11-20,3.94444444444
2019-11-21,3.76222222222
2019-11-22,3.44444444444
2019-11-25,3.49444444444
2019-11-26,3.40111111111
2019-11-27,3.69666666667
2019-11-29,3.76666666667
2019-12-02,3.6
2019-12-03,3.57777777778
2019-12-04,3.66666666667
2019-12-05,3.39444444444
2019-12-06,3.47222222222
2019-12-09,3.33888888889
2019-12-10,3.22222222222
2019-12-11,3.21111111111
2019-12-12,3.22222222222
2019-12-13,3.05666666667
2019-12-16,2.79555555556
2019-12-17,2.69444444444
2019-12-18,3.54222222222
2019-12-19,3.43666666667
2019-12-20,3.55555555556
2019-12-23,3.36777777778
2019-12-24,2.99444444444
2019-12-26,2.90555555556
2019-12-27,2.85777777778
2019-12-30,2.88888888889
2019-12-31,2.86111111111
2020-01-02,2.78111111111
2020-01-03,2.79444444444
2020-01-06,2.93333333333
2020-01-07,3.19444444444
2020-01-08,3.04666666667
2020-01-09,2.97777777778
2020-01-10,2.88888888889
2020-01-13,2.94444444444
2020-01-14,3.75
2020-01-15,3.88888888889
2020-01-16,4.07222222222
2020-01-17,4.45555555556
2020-01-21,4.24444444444
2020-01-22,3.72222222222
2020-01-23,3.49888888889
2020-01-24,4.0
2020-01-27,4.44444444444
2020-01-28,4.56666666667
2020-01-29,4.69666666667
2020-01-30,4.90222222222
2020-01-31,4.75555555556
2020-02-03,5.28777777778
2020-02-04,5.42222222222
2020-02-05,6.36111111111
2020-02-06,7.36111111111
2020-02-07,8.65666666667
2020-02-10,9.33333333333
2020-02-11,9.27777777778
2020-02-12,11.0555555556
2020-02-13,9.05555555556
2020-02-14,10.4444444444
2020-02-18,12.8744444444
2020-02-19,13.1233333333
2020-02-20,13.2444444444
2020-02-21,14.7777777778
2020-02-24,15.9722222222
2020-02-25,13.3333333333
2020-02-26,10.7777777778
2020-02-27,12.4455555556
2020-02-28,10.4322222222
2020-03-02,12.3344444444
2020-03-03,11.4277777778
2020-03-04,11.5666666667
2020-03-05,13.7222222222
2020-03-06,14.3333333333
2020-03-09,11.0833333333
2020-03-10,10.7777777778
2020-03-11,9.83444444444
2020-03-12,6.99
2020-03-13,6.94444444444
2020-03-16,4.58888888889
2020-03-17,5.12222222222
2020-03-18,6.0
2020-03-19,8.33444444444
2020-03-20,7.77777777778
2020-03-23,8.27777777778
2020-03-24,8.98888888889
2020-03-25,8.22222222222
2020-03-26,8.66666666667
2020-03-27,8.04444444444
2020-03-30,8.39444444444
2020-03-31,8.47777777778
2020-04-01,7.83333333333
2020-04-02,9.27777777778
2020-04-03,9.27777777778
2020-04-06,10.4722222222
2020-04-07,10.3333333333
2020-04-08,10.8333333333
2020-04-09,10.0611111111
2020-04-13,8.92222222222
2020-04-14,8.86222222222
2020-04-15,8.27777777778
2020-04-16,9.55555555556
2020-04-17,9.66666666667
2020-04-20,9.44444444444
2020-04-21,9.44444444444
2020-04-22,10.2222222222
2020-04-23,10.3955555556
2020-04-24,10.2222222222
2020-04-27,10.6666666667
2020-04-28,10.7777777778
2020-04-29,11.6111111111
2020-04-30,11.0
2020-05-01,10.2222222222
2020-05-04,10.8888888889
2020-05-05,10.6944444444
2020-05-06,10.6111111111
2020-05-07,12.2222222222
2020-05-08,12.0
2020-05-11,11.0
2020-05-12,11.4333333333
2020-05-13,12.0
2020-05-14,11.8888888889
2020-05-15,11.1111111111
2020-05-18,11.8888888889
2020-05-19,11.6944444444
2020-05-20,11.8333333333
2020-05-21,10.8333333333
2020-05-22,11.5
2020-05-26,11.6666666667
2020-05-27,12.1111111111
2020-05-28,12.3333333333
2020-05-29,13.5555555556
2020-06-01,15.2777777778
2020-06-02,19.6666666667
2020-06-03,22.1111111111
2020-06-04,26.6108888889
2020-06-05,24.7766666667
2020-06-08,21.5833333333
2020-06-09,22.5
2020-06-10,24.2222222222
2020-06-11,21.1111111111
2020-06-12,21.7222222222
2020-06-15,21.6666666667
2020-06-16,22.7777777778
2020-06-17,21.6222222222
2020-06-18,21.8055555556
2020-06-19,19.2222222222
2020-06-22,14.9444444444
2020-06-23,12.1666666667
2020-06-24,11.3888888889
2020-06-25,10.9211111111
2020-06-26,9.66333333333
2020-06-29,9.33333333333
2020-06-30,10.7777777778
2020-07-01,12.4444444444
2020-07-02,11.3333333333
2020-07-06,10.1111111111
2020-07-07,9.25
2020-07-08,9.38888888889
2020-07-09,8.55555555556
2020-07-10,7.80666666667
2020-07-13,8.28
2020-07-14,9.33333333333
2020-07-15,9.75
2020-07-16,8.32222222222
2020-07-17,7.91666666667
2020-07-20,7.80111111111
2020-07-21,8.75555555556
2020-07-22,9.52222222222
2020-07-23,10.7888888889
2020-07-24,11.9444444444
2020-07-27,15.8888888889
2020-07-28,14.0
2020-07-29,11.1194444444
2020-07-30,12.1111111111
2020-07-31,11.2222222222
2020-08-03,12.1777777778
2020-08-04,12.5555555556
2020-08-05,12.9333333333
2020-08-06,11.6388888889
2020-08-07,10.5555555556
2020-08-10,10.7222222222
2020-08-11,9.37555555556
2020-08-12,8.91777777778
2020-08-13,9.41666666667
2020-08-14,9.33333333333
2020-08-17,9.32222222222
2020-08-18,8.96111111111
2020-08-19,7.67777777778
2020-08-20,6.93333333333
2020-08-21,7.54444444444
2020-08-24,7.21725555556
2020-08-25,6.97222222222
2020-08-26,7.21333333333
2020-08-27,6.71111111111
2020-08-28,6.54222222222
2020-08-31,6.19444444444
2020-09-01,6.87
2020-09-02,6.25333333333
2020-09-03,6.01
2020-09-04,6.18888888889
2020-09-08,5.47222222222
2020-09-09,5.66555555556
2020-09-10,5.56111111111
2020-09-11,5.48888888889
2020-09-14,5.37777777778
2020-09-15,5.33333333333
2020-09-16,5.24888888889
2020-09-17,5.30111111111
2020-09-18,5.27777777778
2020-09-21,5.02222222222
2020-09-22,5.16666666667
2020-09-23,4.81222222222
2020-09-24,4.68888888889
2020-09-25,4.72
2020-09-28,4.56555555556
2020-09-29,4.44444444444
2020-09-30,4.25555555556
2020-10-01,4.38888888889
2020-10-02,4.33333333333
2020-10-05,4.53777777778
2020-10-06,4.43333333333
2020-10-07,4.74888888889
2020-10-08,5.52222222222
2020-10-09,6.02222222222
2020-10-12,6.24944444444
2020-10-13,5.71111111111
2020-10-14,5.38777777778
2020-10-15,5.44333333333
2020-10-16,5.62777777778
2020-10-19,5.75556666667
2020-10-20,5.54222222222
2020-10-21,6.41223333333
2020-10-22,7.44444444444
2020-10-23,7.21666666667
2020-10-26,6.38
2020-10-27,6.88888888889
2020-10-28,6.25
2020-10-29,6.55555555556
2020-10-30,6.22
2020-11-02,6.14111111111
2020-11-03,5.88888888889
2020-11-04,5.85555555556
2020-11-05,6.26
2020-11-06,6.69444444444
2020-11-09,6.69222222222
2020-11-10,6.71888888889
2020-11-11,7.08222222222
2020-11-12,6.88888888889
2020-11-13,7.06222222222
2020-11-16,7.11444444444
2020-11-17,7.81
2020-11-18,7.28333333333
2020-11-19,7.56333333333
2020-11-20,8.69444444444
2020-11-23,10.8827777778
2020-11-24,12.0
2020-11-25,10.7277777778
2020-11-27,9.45111111111
2020-11-30,11.4444444444
2020-12-01,12.1111111111
2020-12-02,12.4733333333
2020-12-03,14.05
2020-12-04,13.5611111111
2020-12-07,14.7772222222
2020-12-08,13.8444444444
2020-12-09,13.1888888889
2020-12-10,13.5544444444
2020-12-11,12.9
2020-12-14,14.91
2020-12-15,16.2222222222
2020-12-16,19.4877777778
2020-12-17,18.2222222222
2020-12-18,20.15
2020-12-21,21.74
2020-12-22,23.4
2020-12-23,19.655
2020-12-24,16.2
2020-12-28,16.9
2020-12-29,15.96
2020-12-30,17.06
2020-12-31,15.5
2021-01-04,12.0
2021-01-05,13.79
2021-01-06,14.79
2021-01-07,14.615
2021-01-08,13.76
2021-01-11,12.62
2021-01-12,13.17
2021-01-13,13.17
2021-01-14,14.75
2021-01-15,14.75
2021-01-19,16.461
2021-01-20,15.22
2021-01-21,13.59
2021-01-22,14.25
2021-01-25,14.88
2021-01-26,15.25
2021-01-27,14.25
2021-01-28,15.3
2021-01-29,14.92
2021-02-01,15.32
2021-02-02,17.71
2021-02-03,18.89
2021-02-04,18.98
2021-02-05,19.72
2021-02-08,20.6
2021-02-09,20.75
2021-02-10,20.75
2021-02-11,19.62
2021-02-12,20.51
2021-02-16,19.295
2021-02-17,20.23
2021-02-18,21.12
2021-02-19,21.12
2021-02-22,19.21
2021-02-23,16.77
2021-02-24,16.65
2021-02-25,16.65
2021-02-26,15.65
2021-03-01,16.06
2021-03-02,15.07
2021-03-03,15.49
2021-03-04,14.5
2021-03-05,15.105
2021-03-08,17.39
2021-03-09,18.2
2021-03-10,17.39
2021-03-11,17.8
2021-03-12,17.125
2021-03-15,17.51
2021-03-16,17.54
2021-03-17,18.18
2021-03-18,17.25
2021-03-19,17.26
2021-03-22,16.52
2021-03-23,15.76
2021-03-24,14.94
2021-03-25,15.15
2021-03-26,15.58
2021-03-29,16.96
2021-03-30,17.31
2021-03-31,17.89
2021-04-01,18.8365
2021-04-05,20.15
2021-04-06,20.385
2021-04-07,18.865
2021-04-08,20.0
2021-04-09,20.47
2021-04-12,20.99
2021-04-13,23.615
2021-04-14,22.18
2021-04-15,24.65
2021-04-16,23.7
2021-04-19,22.29
2021-04-20,23.16
2021-04-21,24.0
2021-04-22,24.34
2021-04-23,23.12
2021-04-26,25.5
2021-04-27,26.93
2021-04-28,27.43
2021-04-29,27.12
2021-04-30,27.705
2021-05-03,32.4
2021-05-04,31.96
2021-05-05,34.405
2021-05-06,34.49
2021-05-07,35.07
2021-05-10,37.25
2021-05-11,40.0
2021-05-12,39.15
2021-05-13,33.5
2021-05-14,36.805
2021-05-17,32.78
2021-05-18,32.724
2021-05-19,25.82
2021-05-20,27.395
2021-05-21,23.37
2021-05-24,26.32
2021-05-25,25.25
2021-05-26,27.06
2021-05-27,27.6
2021-05-28,25.21
2021-06-01,25.7099
2021-06-02,27.78
2021-06-03,28.04
2021-06-04,27.25
2021-06-07,26.75
2021-06-08,24.855
2021-06-09,24.9
2021-06-10,24.06
2021-06-11,23.077
2021-06-14,24.45
2021-06-15,24.14
2021-06-16,23.19
2021-06-17,22.35
2021-06-18,20.66
2021-06-21,18.78
2021-06-22,18.395
2021-06-23,18.73
2021-06-24,19.73
2021-06-25,18.17
2021-06-28,20.65
2021-06-29,22.0
2021-06-30,22.37
2021-07-01,20.93
2021-07-02,20.82
2021-07-06,22.67
2021-07-07,23.01
2021-07-08,20.74
2021-07-09,20.41
2021-07-12,19.28
2021-07-13,18.14
2021-07-14,18.42
2021-07-15,17.67
2021-07-16,17.79
2021-07-19,16.77
2021-07-20,16.49
2021-07-21,17.95
2021-07-22,18.51
2021-07-23,18.459
2021-07-26,21.85
2021-07-27,20.53
2021-07-28,21.43
2021-07-29,21.15
2021-07-30,22.42
2021-08-02,23.9
2021-08-03,22.77
2021-08-04,24.93
2021-08-05,26.5
2021-08-06,27.52
2021-08-09,30.27
2021-08-10,29.58
2021-08-11,31.17
2021-08-12,29.37
2021-08-13,30.46
2021-08-16,30.46
2021-08-17,28.1
2021-08-18,27.4825
2021-08-19,28.98
2021-08-20,30.84
2021-08-23,31.77
2021-08-24,30.76
2021-08-25,30.71
2021-08-26,29.51
2021-08-27,31.015
2021-08-30,32.61
2021-08-31,32.89
2021-09-01,35.7
2021-09-02,36.19
2021-09-03,38.495
2021-09-07,33.29
2021-09-08,34.6
2021-09-09,33.48
2021-09-10,31.61
2021-09-13,31.02
2021-09-14,31.9
2021-09-15,34.315
2021-09-16,34.5
2021-09-17,33.08
2021-09-20,29.5499
2021-09-21,27.95
2021-09-22,29.26
2021-09-23,30.62
2021-09-24,28.645
2021-09-27,28.98
2021-09-28,26.97
2021-09-29,26.62
2021-09-30,28.41
2021-10-01,31.53
2021-10-04,32.35
2021-10-05,33.875
2021-10-06,34.76
2021-10-07,34.35
2021-10-08,34.752
2021-10-11,33.11
2021-10-12,31.77
2021-10-13,32.75
2021-10-14,34.96
2021-10-15,35.22
2021-10-18,34.71
2021-10-19,35.515
2021-10-20,38.6
2021-10-21,37.96
2021-10-22,37.523
2021-10-25,39.99
2021-10-26,39.74
2021-10-27,38.19
2021-10-28,40.5
2021-10-29,42.55
2021-11-01,42.36
2021-11-02,44.23
2021-11-03,44.23
2021-11-04,43.68
2021-11-05,43.96
2021-11-08,46.49
2021-11-09,46.5
2021-11-10,46.5
2021-11-11,46.44
2021-11-12,45.77
2021-11-15,44.12
2021-11-16,40.26
2021-11-17,41.47
2021-11-18,39.73
2021-11-19,42.04
2021-11-22,40.03
2021-11-23,42.9
2021-11-24,42.04
2021-11-26,40.385
2021-11-29,43.515
2021-11-30,45.79
2021-12-01,44.33
2021-12-02,43.99
2021-12-03,39.87
2021-12-06,39.0
2021-12-07,40.41
2021-12-08,41.69
2021-12-09,38.0
2021-12-10,36.68
2021-12-13,33.16
2021-12-14,34.73
2021-12-15,37.33
2021-12-16,35.91
2021-12-17,33.93
2021-12-20,33.33
2021-12-21,35.59
2021-12-22,36.27
2021-12-23,38.08
2021-12-27,37.69
2021-12-28,34.36
2021-12-29,32.84
2021-12-30,32.97
2021-12-31,32.36
2022-01-03,32.36
2022-01-04,33.72
2022-01-05,30.32
2022-01-06,28.81
2022-01-07,26.72
2022-01-10,26.1
2022-01-11,28.25
2022-01-12,29.52
2022-01-13,27.14
2022-01-14,27.5
2022-01-18,25.31
2022-01-19,24.78
2022-01-20,25.53
2022-01-21,20.745
2022-01-24,19.97
2022-01-25,19.68
2022-01-26,19.98
2022-01-27,18.03
2022-01-28,19.74
2022-01-31,21.22
2022-02-01,22.08
2022-02-02,21.23
2022-02-03,19.67
2022-02-04,23.35
2022-02-07,25.27
2022-02-08,25.6
2022-02-09,27.39
2022-02-10,25.76
2022-02-11,23.75
2022-02-14,23.81
2022-02-15,26.46
2022-02-16,27.2
2022-02-17,23.857
2022-02-18,22.51
2022-02-22,20.95
2022-02-23,20.95
2022-02-24,21.4
2022-02-25,21.69
2022-02-28,23.04
2022-03-01,24.1
2022-03-02,23.71
2022-03-03,21.92
2022-03-04,20.36
2022-03-07,18.94
2022-03-08,20.01
2022-03-09,21.06
2022-03-10,20.48
2022-03-11,20.02
2022-03-14,19.59
2022-03-15,21.02
2022-03-16,22.19
2022-03-17,22.92
2022-03-18,24.2
2022-03-21,24.2
2022-03-22,24.62
2022-03-23,24.62
2022-03-24,26.16
2022-03-25,25.76
2022-03-28,28.5
2022-03-29,29.05
2022-03-30,28.08
2022-03-31,26.95
2022-04-01,28.38
2022-04-04,28.56
2022-04-05,27.47
2022-04-06,24.9
2022-04-07,24.87
2022-04-08,24.48
2022-04-11,22.23
2022-04-12,21.37
2022-04-13,23.05
2022-04-14,22.214
2022-04-18,22.214
2022-04-19,23.4
2022-04-20,22.84
2022-04-21,22.84
2022-04-22,21.675
2022-04-25,22.0
2022-04-26,20.36
2022-04-27,20.36
2022-04-28,21.715
2022-04-29,20.31
2022-05-02,20.32
2022-05-03,20.15
2022-05-04,22.11
2022-05-05,20.06
2022-05-06,19.61
2022-05-09,15.97
2022-05-10,16.41
2022-05-11,14.395
2022-05-12,12.72
2022-05-13,14.14
2022-05-16,13.52
2022-05-17,14.02
2022-05-18,13.18
2022-05-19,13.38
2022-05-20,12.995
2022-05-23,12.85
2022-05-24,12.57
2022-05-25,12.56
2022-05-26,12.17
2022-05-27,11.94
2022-05-31,12.59
2022-06-01,11.96
2022-06-02,12.05
2022-06-03,11.5
2022-06-06,11.94
2022-06-07,11.96
2022-06-08,11.61
2022-06-09,11.413
2022-06-10,10.64
2022-06-13,8.11
2022-06-14,8.04
2022-06-15,7.92
2022-06-16,7.16
2022-06-17,7.08
2022-06-21,7.5
2022-06-22,7.173
2022-06-23,7.767
2022-06-24,8.5
2022-06-27,8.4
2022-06-28,7.9
2022-06-29,7.72
2022-06-30,7.06
2022-07-01,7.22
2022-07-05,7.89
2022-07-06,7.96
2022-07-07,8.673
2022-07-08,8.74
2022-07-11,7.934
2022-07-12,7.32
2022-07-13,7.79
2022-07-14,8.75
2022-07-15,9.35
2022-07-18,10.8801
2022-07-19,11.77
2022-07-20,11.55
2022-07-21,11.72
2022-07-22,11.09
2022-07-25,10.7
2022-07-26,9.825
2022-07-27,11.66
2022-07-28,12.76
2022-07-29,12.57
2022-08-01,12.05
2022-08-02,12.16
2022-08-03,12.41
2022-08-04,11.77
2022-08-05,12.5
2022-08-08,13.51
2022-08-09,12.5
2022-08-10,13.64
2022-08-11,14.5
2022-08-12,15.2
2022-08-15,14.65
2022-08-16,14.6
2022-08-17,13.67
2022-08-18,13.99
2022-08-19,12.45
2022-08-22,11.52
2022-08-23,12.72
2022-08-24,13.14
2022-08-25,13.2
2022-08-26,11.59
2022-08-29,11.67
2022-08-30,11.67
2022-08-31,11.69
2022-09-01,11.56
2022-09-02,11.59
2022-09-06,11.56
2022-09-07,11.56
2022-09-08,12.25
2022-09-09,13.01
2022-09-12,12.87
2022-09-13,12.08
2022-09-14,11.676
2022-09-15,11.676
2022-09-16,10.495
2022-09-19,10.17
2022-09-20,10.06
2022-09-21,9.82
2022-09-22,9.81
2022-09-23,9.1701
2022-09-26,9.3799
2022-09-27,9.26
2022-09-28,9.5
2022-09-29,9.07
2022-09-30,9.12
2022-10-03,9.06
2022-10-04,9.5
2022-10-05,9.31
2022-10-06,9.41
2022-10-07,9.04
2022-10-10,8.687
2022-10-11,8.47
2022-10-12,8.55
2022-10-13,8.39
2022-10-14,8.31
2022-10-17,8.56
2022-10-18,8.22
2022-10-19,8.24
2022-10-20,8.31
2022-10-21,8.51
2022-10-24,9.02
2022-10-25,10.01
2022-10-26,10.72
2022-10-27,10.46
2022-10-28,10.44
2022-10-31,10.6
2022-11-01,10.55
2022-11-02,10.06
2022-11-03,10.165
2022-11-04,10.91
2022-11-07,10.65
2022-11-08,9.13
2022-11-09,7.71
2022-11-10,8.45
2022-11-11,7.18
2022-11-14,7.21
2022-11-15,8.06
2022-11-16,7.13
2022-11-17,7.06
2022-11-18,6.57
2022-11-21,6.0
2022-11-22,6.15
2022-11-23,6.89
2022-11-25,6.75
2022-11-28,6.49
2022-11-29,6.57
2022-11-30,6.96
2022-12-01,6.7835
2022-12-02,6.875
2022-12-05,6.6
2022-12-06,6.47
2022-12-07,6.0
2022-12-08,6.46
2022-12-09,6.16
2022-12-12,6.07
2022-12-13,6.08
2022-12-14,6.09
2022-12-15,5.79
2022-12-16,5.6
2022-12-19,5.2
2022-12-20,5.253
2022-12-21,5.2101
2022-12-22,5.18
2022-12-23,5.17
2022-12-27,5.01
2022-12-28,4.72
2022-12-29,4.73
2022-12-30,4.76
2023-01-03,4.82
2023-01-04,5.41
2023-01-05,5.37
2023-01-06,5.88
2023-01-09,6.46
2023-01-10,6.87
2023-01-11,6.43
2023-01-12,7.4
2023-01-13,7.427
2023-01-17,7.97
2023-01-18,7.2
2023-01-19,7.85
2023-01-20,8.544
2023-01-23,8.43
2023-01-24,8.09
2023-01-25,7.76
2023-01-26,7.85
2023-01-27,7.85
2023-01-30,7.14
2023-01-31,7.36
2023-02-01,7.77
2023-02-02,7.95
2023-02-03,7.95
2023-02-06,7.42
2023-02-07,7.955
2023-02-08,7.68
2023-02-09,7.1
2023-02-10,6.77
2023-02-13,6.86
2023-02-14,7.28
2023-02-15,7.87
2023-02-16,7.55
2023-02-17,7.9
2023-02-21,7.636
2023-02-22,7.42
2023-02-23,7.54
2023-02-24,7.21
2023-02-27,7.25
2023-02-28,7.38
2023-03-01,7.29
2023-03-02,7.31
2023-03-03,7.03
2023-03-06,6.92
2023-03-07,7.12
2023-03-08,7.61
2023-03-09,7.32
2023-03-10,7.02
2023-03-13,7.89
2023-03-14,7.98
2023-03-15,7.62
2023-03-16,7.89
2023-03-17,8.28
2023-03-20,8.11
2023-03-21,8.58
2023-03-22,7.86
2023-03-23,8.306
2023-03-24,8.16
2023-03-27,7.53
2023-03-28,8.28
2023-03-29,8.3
2023-03-30,8.15
2023-03-31,8.57
2023-04-03,8.61
2023-04-04,8.83
2023-04-05,9.12
2023-04-06,9.26
2023-04-10,9.69
2023-04-11,9.79
2023-04-12,9.5
2023-04-13,10.48
2023-04-14,10.92
2023-04-17,10.77
2023-04-18,10.77
2023-04-19,9.83
2023-04-20,9.47
2023-04-21,9.06
2023-04-24,8.96
2023-04-25,8.7
2023-04-26,8.27
2023-04-27,9.04
2023-04-28,9.11
2023-05-01,8.34
2023-05-02,9.02
2023-05-03,9.04
2023-05-04,9.21
2023-05-05,9.68
2023-05-08,8.93
2023-05-09,8.8
2023-05-10,8.785
2023-05-11,8.38
2023-05-12,8.13
2023-05-15,8.74
2023-05-16,8.31
2023-05-17,8.57
2023-05-18,8.37
2023-05-19,8.3
2023-05-22,8.25
2023-05-23,8.29
2023-05-24,8.03
2023-05-25,8.131
2023-05-26,8.09
2023-05-30,8.59
2023-05-31,8.4
2023-06-01,8.4
2023-06-02,8.65
2023-06-05,8.1
2023-06-06,8.48
2023-06-07,8.1
2023-06-08,8.04
2023-06-09,7.8
2023-06-12,7.4
2023-06-13,7.43
2023-06-14,7.54
2023-06-15,7.355
2023-06-16,7.873
2023-06-20,9.17
2023-06-21,9.5
2023-06-22,9.5
2023-06-23,9.8
2023-06-26,9.26
2023-06-27,10.065
2023-06-28,9.78
2023-06-29,9.92
2023-06-30,9.94
2023-07-03,10.26
2023-07-05,10.0
2023-07-06,9.91
2023-07-07,9.65
2023-07-10,9.87
2023-07-11,10.0101
2023-07-12,9.97
2023-07-13,12.06
2023-07-14,11.29
2023-07-17,11.073
2023-07-18,11.52
2023-07-19,11.791
2023-07-20,11.5
2023-07-21,11.49
2023-07-24,10.98
2023-07-25,10.99
2023-07-26,11.015
2023-07-27,10.66
2023-07-28,10.714
2023-07-31,10.72
2023-08-01,10.436
2023-08-02,11.165
2023-08-03,11.18
2023-08-04,11.388
2023-08-07,10.99
2023-08-08,11.63
2023-08-09,11.72
2023-08-10,11.51
2023-08-11,11.33
2023-08-14,11.36
2023-08-15,11.06
2023-08-16,10.97
2023-08-17,10.34
2023-08-18,9.79
2023-08-21,10.54
2023-08-22,10.16
2023-08-23,10.87
2023-08-24,10.35
2023-08-25,10.39
2023-08-28,10.4
2023-08-29,11.68
2023-08-30,11.38
2023-08-31,11.055
2023-09-01,10.68
2023-09-05,10.84
2023-09-06,11.0
2023-09-07,11.56
2023-09-08,11.85
2023-09-11,10.99
2023-09-12,11.3
2023-09-13,11.05
2023-09-14,11.62
2023-09-15,11.66
2023-09-18,11.54
2023-09-19,11.69
2023-09-20,11.29
2023-09-21,10.9
2023-09-22,10.97
2023-09-25,10.53
2023-09-26,10.31
2023-09-27,10.15
2023-09-28,10.84
2023-09-29,11.06
2023-10-02,11.103
2023-10-03,10.89
2023-10-04,10.71
2023-10-05,10.92
2023-10-06,11.317
2023-10-09,11.01
2023-10-10,10.99
2023-10-11,11.0
2023-10-12,10.88
2023-10-13,11.05
2023-10-16,11.64
2023-10-17,11.455
2023-10-18,11.56
2023-10-19,11.74
2023-10-20,11.99
2023-10-23,12.43
2023-10-24,13.31
2023-10-25,13.81
2023-10-26,13.02
2023-10-27,12.71
2023-10-30,13.57
2023-10-31,13.86
2023-11-01,14.2
2023-11-02,14.0
2023-11-03,13.73
2023-11-06,14.45
2023-11-07,14.8303
2023-11-08,14.79
2023-11-09,16.32
2023-11-10,17.22
2023-11-13,17.45
2023-11-14,16.1
2023-11-15,16.8
2023-11-16,16.098
2023-11-17,15.98
2023-11-20,16.91
2023-11-21,16.42
2023-11-22,17.157
2023-11-24,17.48
2023-11-27,16.78
2023-11-28,17.12
2023-11-29,16.85
2023-11-30,16.4
2023-12-01,17.098
2023-12-04,18.15
2023-12-05,18.6
2023-12-06,18.0205
2023-12-07,18.0205
2023-12-08,19.59
2023-12-11,18.245
2023-12-12,18.04
2023-12-13,19.05
2023-12-14,18.851
2023-12-15,18.6
2023-12-18,18.13
2023-12-19,17.97
2023-12-20,17.97
2023-12-21,18.56
2023-12-22,19.77
2023-12-26,19.01
2023-12-27,20.712
2023-12-28,20.712
2023-12-29,19.44
2024-01-02,19.46
2024-01-03,18.88
2024-01-04,19.73
2024-01-05,19.35
2024-01-08,19.35
2024-01-09,18.47
2024-01-10,20.996
2024-01-11,21.88
2024-01-12,20.76
2024-01-16,21.59
2024-01-17,20.462
2024-01-18,19.254
2024-01-19,20.31
2024-01-22,19.01
2024-01-23,17.51
2024-01-24,17.81
2024-01-25,17.81
2024-01-26,19.19
2024-01-29,19.85
2024-01-30,20.116
2024-01-31,19.27
2024-02-01,19.44
2024-02-02,19.01
2024-02-05,18.8
2024-02-06,19.737
2024-02-07,20.313
2024-02-08,20.375
2024-02-09,20.85
2024-02-12,21.59
