Datetime,Exchange Outflow (Total)
2024-08-06T00:00:00Z,2083737090.09694
2024-08-05T00:00:00Z,2969615125.953391
2024-08-04T00:00:00Z,720757231.990568
2024-08-03T00:00:00Z,641713132.971159
2024-08-02T00:00:00Z,1249035339.385765
2024-08-01T00:00:00Z,1235759060.645774
2024-07-31T00:00:00Z,1152634491.531562
2024-07-30T00:00:00Z,1077498416.480838
2024-07-29T00:00:00Z,1388607901.745586
2024-07-28T00:00:00Z,277013014.242409
2024-07-27T00:00:00Z,547832432.094447
2024-07-26T00:00:00Z,1146222368.297837
2024-07-25T00:00:00Z,1202735365.898025
2024-07-24T00:00:00Z,1180666848.998027
2024-07-23T00:00:00Z,1742226578.998258
2024-07-22T00:00:00Z,1227521106.791625
2024-07-21T00:00:00Z,636163949.121452
2024-07-20T00:00:00Z,676084975.163715
2024-07-19T00:00:00Z,1283010676.197949
2024-07-18T00:00:00Z,1144327006.251085
2024-07-17T00:00:00Z,1191127580.182427
2024-07-16T00:00:00Z,1443259149.324919
2024-07-15T00:00:00Z,1525469462.402558
2024-07-14T00:00:00Z,444266673.717057
2024-07-13T00:00:00Z,333151054.989077
2024-07-12T00:00:00Z,1018533051.4978
2024-07-11T00:00:00Z,1097342237.871034
2024-07-10T00:00:00Z,1052165963.679208
2024-07-09T00:00:00Z,1138825688.270796
2024-07-08T00:00:00Z,1144506770.657043
2024-07-07T00:00:00Z,410767301.589851
2024-07-06T00:00:00Z,403297665.53916
2024-07-05T00:00:00Z,2003790985.401367
2024-07-04T00:00:00Z,1294378610.115106
2024-07-03T00:00:00Z,1346234382.669714
2024-07-02T00:00:00Z,1314788783.147899
2024-07-01T00:00:00Z,1247114257.96536
2024-06-30T00:00:00Z,632613232.300703
2024-06-29T00:00:00Z,417282213.885614
2024-06-28T00:00:00Z,1447331878.882553
2024-06-27T00:00:00Z,1407771984.320376
2024-06-26T00:00:00Z,1366142678.420839
2024-06-25T00:00:00Z,1261087311.972435
2024-06-24T00:00:00Z,1293710095.03962
2024-06-23T00:00:00Z,339324677.167942
2024-06-22T00:00:00Z,406701539.6118
2024-06-21T00:00:00Z,1497721817.400807
2024-06-20T00:00:00Z,1017271264.039496
2024-06-19T00:00:00Z,947479368.315439
2024-06-18T00:00:00Z,1172431860.032624
2024-06-17T00:00:00Z,951401942.432334
2024-06-16T00:00:00Z,352310316.348174
2024-06-15T00:00:00Z,619087440.536199
2024-06-14T00:00:00Z,1300938452.135216
2024-06-13T00:00:00Z,1244146233.337506
2024-06-12T00:00:00Z,1252783105.725849
2024-06-11T00:00:00Z,1367879360.465386
2024-06-10T00:00:00Z,881055112.268683
2024-06-09T00:00:00Z,506700277.430983
2024-06-08T00:00:00Z,760935277.76861
2024-06-07T00:00:00Z,1395141837.191523
2024-06-06T00:00:00Z,1467339665.597812
2024-06-05T00:00:00Z,1120114858.015442
2024-06-04T00:00:00Z,1156269855.098999
2024-06-03T00:00:00Z,1136543367.695751
2024-06-02T00:00:00Z,477899965.266094
2024-06-01T00:00:00Z,365928433.527049
2024-05-31T00:00:00Z,1174954182.544894
2024-05-30T00:00:00Z,1114401019.587501
2024-05-29T00:00:00Z,1103053896.669155
2024-05-28T00:00:00Z,1380757128.508652
2024-05-27T00:00:00Z,1087430429.307861
2024-05-26T00:00:00Z,597357315.830544
2024-05-25T00:00:00Z,597886461.657762
2024-05-24T00:00:00Z,1420010529.284453
2024-05-23T00:00:00Z,1683269154.886912
2024-05-22T00:00:00Z,1084806339.95983
2024-05-21T00:00:00Z,2174849109.303641
2024-05-20T00:00:00Z,1419094755.863989
2024-05-19T00:00:00Z,448591914.343591
2024-05-18T00:00:00Z,702261358.363734
2024-05-17T00:00:00Z,1050122065.788598
2024-05-16T00:00:00Z,1414132200.739658
2024-05-15T00:00:00Z,996228248.71923
2024-05-14T00:00:00Z,1005149695.249729
2024-05-13T00:00:00Z,988997025.906463
2024-05-12T00:00:00Z,248603120.561735
2024-05-11T00:00:00Z,314986754.423651
2024-05-10T00:00:00Z,1108973081.79224
2024-05-09T00:00:00Z,1024611394.402006
2024-05-08T00:00:00Z,912525924.671778
2024-05-07T00:00:00Z,857908806.864367
2024-05-06T00:00:00Z,1139716590.17459
2024-05-05T00:00:00Z,426060577.146577
2024-05-04T00:00:00Z,743879067.866364
2024-05-03T00:00:00Z,1144273144.303509
2024-05-02T00:00:00Z,1371934466.563043
2024-05-01T00:00:00Z,1314271103.883928
2024-04-30T00:00:00Z,1581137988.420669
2024-04-29T00:00:00Z,1091625346.043861
2024-04-28T00:00:00Z,527070729.763786
2024-04-27T00:00:00Z,564207990.415766
2024-04-26T00:00:00Z,1162385162.487307
2024-04-25T00:00:00Z,998128542.602373
2024-04-24T00:00:00Z,1347772177.244416
2024-04-23T00:00:00Z,1375824663.601058
2024-04-22T00:00:00Z,1628018875.565108
2024-04-21T00:00:00Z,537277308.840461
2024-04-20T00:00:00Z,815651213.044496
2024-04-19T00:00:00Z,1722704027.149088
2024-04-18T00:00:00Z,1829980416.071431
2024-04-17T00:00:00Z,1551035039.240099
2024-04-16T00:00:00Z,2058047147.590217
2024-04-15T00:00:00Z,1886878295.793173
2024-04-14T00:00:00Z,1306378131.363092
2024-04-13T00:00:00Z,1194104616.601281
2024-04-12T00:00:00Z,1683938358.166126
2024-04-11T00:00:00Z,927829486.025301
2024-04-10T00:00:00Z,1105728711.296143
2024-04-09T00:00:00Z,1423398039.44255
2024-04-08T00:00:00Z,1495362114.284271
2024-04-07T00:00:00Z,604211482.395598
2024-04-06T00:00:00Z,596100358.325253
2024-04-05T00:00:00Z,1571658184.145833
2024-04-04T00:00:00Z,1783467150.592201
2024-04-03T00:00:00Z,1732150595.216615
2024-04-02T00:00:00Z,1991571234.259298
2024-04-01T00:00:00Z,1201417847.84521
2024-03-31T00:00:00Z,696275224.938674
2024-03-30T00:00:00Z,486962888.072773
2024-03-29T00:00:00Z,934351198.142043
2024-03-28T00:00:00Z,1469538842.722773
2024-03-27T00:00:00Z,1657847528.438823
2024-03-26T00:00:00Z,1510357369.576178
2024-03-25T00:00:00Z,1623669473.025255
2024-03-24T00:00:00Z,459250028.333966
2024-03-23T00:00:00Z,545992141.544576
2024-03-22T00:00:00Z,1441025886.335757
2024-03-21T00:00:00Z,1528515277.658492
2024-03-20T00:00:00Z,1850940287.439971
2024-03-19T00:00:00Z,2038014885.008542
2024-03-18T00:00:00Z,1381740562.785665
2024-03-17T00:00:00Z,879049697.782477
2024-03-16T00:00:00Z,852660601.975394
2024-03-15T00:00:00Z,1715402175.562801
2024-03-14T00:00:00Z,2090030412.841989
2024-03-13T00:00:00Z,1995713910.710694
2024-03-12T00:00:00Z,2384901825.454756
2024-03-11T00:00:00Z,2670563002.014258
2024-03-10T00:00:00Z,1068663776.513095
2024-03-09T00:00:00Z,1322897843.205523
2024-03-08T00:00:00Z,2281481885.978313
2024-03-07T00:00:00Z,1968590537.929255
2024-03-06T00:00:00Z,2243579164.606518
2024-03-05T00:00:00Z,2751245814.924307
2024-03-04T00:00:00Z,2227096206.364975
2024-03-03T00:00:00Z,919207382.868128
2024-03-02T00:00:00Z,1114131060.120176
2024-03-01T00:00:00Z,1535249148.318435
2024-02-29T00:00:00Z,2012207743.30089
2024-02-28T00:00:00Z,2161235813.658028
2024-02-27T00:00:00Z,1890635043.308909
2024-02-26T00:00:00Z,1269919895.991348
2024-02-25T00:00:00Z,481600907.190783
2024-02-24T00:00:00Z,426111047.816564
2024-02-23T00:00:00Z,1080679291.451771
2024-02-22T00:00:00Z,1507172735.370397
2024-02-21T00:00:00Z,1282526793.079107
2024-02-20T00:00:00Z,1307720821.935305
2024-02-19T00:00:00Z,928951809.322073
2024-02-18T00:00:00Z,512442642.521158
2024-02-17T00:00:00Z,617012269.193365
2024-02-16T00:00:00Z,1236147058.531641
2024-02-15T00:00:00Z,1352630638.419336
2024-02-14T00:00:00Z,1092559615.782753
2024-02-13T00:00:00Z,1078118756.0385
2024-02-12T00:00:00Z,924045728.523144
2024-02-11T00:00:00Z,409224411.367216
2024-02-10T00:00:00Z,391774956.183111
2024-02-09T00:00:00Z,1057622260.398919
2024-02-08T00:00:00Z,956515185.073961
2024-02-07T00:00:00Z,922749645.34377
2024-02-06T00:00:00Z,818705501.487991
2024-02-05T00:00:00Z,1023354887.422955
2024-02-04T00:00:00Z,292949459.273673
2024-02-03T00:00:00Z,270642908.891618
2024-02-02T00:00:00Z,973325654.923449
2024-02-01T00:00:00Z,1025209301.256015
2024-01-31T00:00:00Z,1244067946.4772
2024-01-30T00:00:00Z,1105789411.951742
2024-01-29T00:00:00Z,1114232823.549185
2024-01-28T00:00:00Z,295713808.593259
2024-01-27T00:00:00Z,297527209.547148
2024-01-26T00:00:00Z,1148460979.707763
2024-01-25T00:00:00Z,921536664.693913
2024-01-24T00:00:00Z,813582670.570711
2024-01-23T00:00:00Z,1070603193.408559
2024-01-22T00:00:00Z,975394217.006237
2024-01-21T00:00:00Z,488359782.143451
2024-01-20T00:00:00Z,549490886.575736
2024-01-19T00:00:00Z,997567828.150182
2024-01-18T00:00:00Z,956174360.297845
2024-01-17T00:00:00Z,809861933.056741
2024-01-16T00:00:00Z,981810836.407994
2024-01-15T00:00:00Z,767330149.645194
2024-01-14T00:00:00Z,397307681.146416
2024-01-13T00:00:00Z,483208142.317325
2024-01-12T00:00:00Z,1410396168.841852
2024-01-11T00:00:00Z,1704899913.555281
2024-01-10T00:00:00Z,1406144415.000654
2024-01-09T00:00:00Z,1391890569.627921
2024-01-08T00:00:00Z,1448938127.245867
2024-01-07T00:00:00Z,709003779.631061
2024-01-06T00:00:00Z,654170227.660784
2024-01-05T00:00:00Z,1195659685.782538
2024-01-04T00:00:00Z,1325242038.458548
2024-01-03T00:00:00Z,1190763261.343339
2024-01-02T00:00:00Z,1210475511.134202
2024-01-01T00:00:00Z,662731393.540925
2023-12-31T00:00:00Z,566414441.004892
2023-12-30T00:00:00Z,706090849.322637
2023-12-29T00:00:00Z,1088163065.75787
2023-12-28T00:00:00Z,1087191904.074379
2023-12-27T00:00:00Z,1011629635.654763
2023-12-26T00:00:00Z,1077703379.839534
2023-12-25T00:00:00Z,549575972.36558
2023-12-24T00:00:00Z,644262395.273085
2023-12-23T00:00:00Z,586003126.943326
2023-12-22T00:00:00Z,1054430034.76827
2023-12-21T00:00:00Z,887419199.55686
2023-12-20T00:00:00Z,1161482029.002356
2023-12-19T00:00:00Z,1022607249.593973
2023-12-18T00:00:00Z,1139067854.453276
2023-12-17T00:00:00Z,464354618.862664
2023-12-16T00:00:00Z,573958901.193486
2023-12-15T00:00:00Z,1188955670.008987
2023-12-14T00:00:00Z,932323603.52972
2023-12-13T00:00:00Z,968012675.980539
2023-12-12T00:00:00Z,1001914342.871176
2023-12-11T00:00:00Z,1136194759.338826
2023-12-10T00:00:00Z,476726976.292701
2023-12-09T00:00:00Z,526067137.25283
2023-12-08T00:00:00Z,933738097.866044
2023-12-07T00:00:00Z,960655148.543376
2023-12-06T00:00:00Z,906439787.827383
2023-12-05T00:00:00Z,979886077.349922
2023-12-04T00:00:00Z,1159648350.549426
2023-12-03T00:00:00Z,401716578.350743
2023-12-02T00:00:00Z,427069263.919295
2023-12-01T00:00:00Z,826953787.967265
2023-11-30T00:00:00Z,687671861.035871
2023-11-29T00:00:00Z,1010421258.714272
2023-11-28T00:00:00Z,916347144.137381
2023-11-27T00:00:00Z,907790138.231889
2023-11-26T00:00:00Z,339446650.007107
2023-11-25T00:00:00Z,481372224.793596
2023-11-24T00:00:00Z,929103987.964203
2023-11-23T00:00:00Z,768034980.668267
2023-11-22T00:00:00Z,1247481648.413366
2023-11-21T00:00:00Z,1325397846.596007
2023-11-20T00:00:00Z,952918700.692171
2023-11-19T00:00:00Z,286615149.208125
2023-11-18T00:00:00Z,449284490.550793
2023-11-17T00:00:00Z,980838058.357195
2023-11-16T00:00:00Z,938872925.063665
2023-11-15T00:00:00Z,996075274.773736
2023-11-14T00:00:00Z,909692847.646202
2023-11-13T00:00:00Z,1021821536.078847
2023-11-12T00:00:00Z,412491474.078788
2023-11-11T00:00:00Z,519777140.60042
2023-11-10T00:00:00Z,1009475433.270727
2023-11-09T00:00:00Z,1319412971.110045
2023-11-08T00:00:00Z,743821570.043471
2023-11-07T00:00:00Z,919143602.693517
2023-11-06T00:00:00Z,866089218.849016
2023-11-05T00:00:00Z,347494208.149843
2023-11-04T00:00:00Z,250235819.878968
2023-11-03T00:00:00Z,660587840.762324
2023-11-02T00:00:00Z,798319672.954363
2023-11-01T00:00:00Z,879957865.871036
2023-10-31T00:00:00Z,892052147.246757
2023-10-30T00:00:00Z,851808813.887616
2023-10-29T00:00:00Z,191561569.456813
2023-10-28T00:00:00Z,309720016.385203
2023-10-27T00:00:00Z,694288011.336216
2023-10-26T00:00:00Z,777715365.484417
2023-10-25T00:00:00Z,861676409.932089
2023-10-24T00:00:00Z,1102867327.495736
2023-10-23T00:00:00Z,946930148.496512
2023-10-22T00:00:00Z,358203741.244587
2023-10-21T00:00:00Z,357917968.014515
2023-10-20T00:00:00Z,833711209.596608
2023-10-19T00:00:00Z,684490224.274187
2023-10-18T00:00:00Z,610796892.410021
2023-10-17T00:00:00Z,689366981.59726
2023-10-16T00:00:00Z,809502623.107852
2023-10-15T00:00:00Z,197739670.044523
2023-10-14T00:00:00Z,181198792.447906
2023-10-13T00:00:00Z,574020174.413397
2023-10-12T00:00:00Z,620758522.137477
2023-10-11T00:00:00Z,640563841.059073
2023-10-10T00:00:00Z,679155482.065772
2023-10-09T00:00:00Z,525935180.185669
2023-10-08T00:00:00Z,199075169.665454
2023-10-07T00:00:00Z,177412564.180423
2023-10-06T00:00:00Z,546310140.450418
2023-10-05T00:00:00Z,549172095.177014
2023-10-04T00:00:00Z,556713105.001391
2023-10-03T00:00:00Z,604887670.31199
2023-10-02T00:00:00Z,835474429.656876
2023-10-01T00:00:00Z,226988520.177746
2023-09-30T00:00:00Z,289109381.378038
2023-09-29T00:00:00Z,526101903.096574
2023-09-28T00:00:00Z,720141773.493023
2023-09-27T00:00:00Z,642432006.073544
2023-09-26T00:00:00Z,529953213.316081
2023-09-25T00:00:00Z,600117215.635788
2023-09-24T00:00:00Z,131168673.953382
2023-09-23T00:00:00Z,175945144.392723
2023-09-22T00:00:00Z,555875004.145943
2023-09-21T00:00:00Z,554615034.187405
2023-09-20T00:00:00Z,604438367.25544
2023-09-19T00:00:00Z,640963887.518391
2023-09-18T00:00:00Z,717435098.805189
2023-09-17T00:00:00Z,203075404.833121
2023-09-16T00:00:00Z,208221034.348181
2023-09-15T00:00:00Z,626563163.264353
2023-09-14T00:00:00Z,641188149.525991
2023-09-13T00:00:00Z,637994845.385887
2023-09-12T00:00:00Z,785454493.642998
2023-09-11T00:00:00Z,578514130.076999
2023-09-10T00:00:00Z,199652552.636598
2023-09-09T00:00:00Z,154490320.483153
2023-09-08T00:00:00Z,563613280.988305
2023-09-07T00:00:00Z,566717212.456285
2023-09-06T00:00:00Z,674179111.2995
2023-09-05T00:00:00Z,602604231.264664
2023-09-04T00:00:00Z,550325809.736085
2023-09-03T00:00:00Z,172101958.746672
2023-09-02T00:00:00Z,206852598.145214
2023-09-01T00:00:00Z,664711547.027956
2023-08-31T00:00:00Z,697201658.585014
2023-08-30T00:00:00Z,629216570.070361
2023-08-29T00:00:00Z,709713488.499668
2023-08-28T00:00:00Z,504846579.261149
2023-08-27T00:00:00Z,194857496.883182
2023-08-26T00:00:00Z,268594044.425871
2023-08-25T00:00:00Z,515743312.991618
2023-08-24T00:00:00Z,595571255.639585
2023-08-23T00:00:00Z,709396759.600509
2023-08-22T00:00:00Z,662820868.997034
2023-08-21T00:00:00Z,604864097.049832
2023-08-20T00:00:00Z,181729151.850182
2023-08-19T00:00:00Z,305989226.73524
2023-08-18T00:00:00Z,941744557.727374
2023-08-17T00:00:00Z,1139189074.770369
2023-08-16T00:00:00Z,852627987.213977
2023-08-15T00:00:00Z,707448370.361318
2023-08-14T00:00:00Z,691042871.5933
2023-08-13T00:00:00Z,187656475.921278
2023-08-12T00:00:00Z,187628363.346519
2023-08-11T00:00:00Z,623634204.687342
2023-08-10T00:00:00Z,708857970.273165
2023-08-09T00:00:00Z,594760065.757183
2023-08-08T00:00:00Z,699827106.654685
2023-08-07T00:00:00Z,1057496755.10593
2023-08-06T00:00:00Z,337900136.426585
2023-08-05T00:00:00Z,296889328.649594
2023-08-04T00:00:00Z,755493511.865902
2023-08-03T00:00:00Z,658394775.067001
2023-08-02T00:00:00Z,838287908.328605
2023-08-01T00:00:00Z,1020986013.916853
2023-07-31T00:00:00Z,829361201.535355
2023-07-30T00:00:00Z,197022912.194643
2023-07-29T00:00:00Z,206476214.661356
2023-07-28T00:00:00Z,551199975.579101
2023-07-27T00:00:00Z,526840901.30351
2023-07-26T00:00:00Z,571574238.076491
2023-07-25T00:00:00Z,576895964.110966
2023-07-24T00:00:00Z,709842235.050599
2023-07-23T00:00:00Z,202971397.514352
2023-07-22T00:00:00Z,237385431.11561
2023-07-21T00:00:00Z,547475901.441021
2023-07-20T00:00:00Z,512810230.101967
2023-07-19T00:00:00Z,573200850.311377
2023-07-18T00:00:00Z,653899722.690504
2023-07-17T00:00:00Z,729530236.8136
2023-07-16T00:00:00Z,226732258.282672
2023-07-15T00:00:00Z,357573626.869081
2023-07-14T00:00:00Z,859975624.525522
2023-07-13T00:00:00Z,761234406.057305
2023-07-12T00:00:00Z,833023766.281712
2023-07-11T00:00:00Z,664306470.324482
2023-07-10T00:00:00Z,695021131.997158
2023-07-09T00:00:00Z,173088613.129434
2023-07-08T00:00:00Z,203142386.633905
2023-07-07T00:00:00Z,663255919.966645
2023-07-06T00:00:00Z,685803420.572133
2023-07-05T00:00:00Z,543663946.066311
2023-07-04T00:00:00Z,806310442.270904
2023-07-03T00:00:00Z,582844708.812439
2023-07-02T00:00:00Z,196050133.110974
2023-07-01T00:00:00Z,205920202.002611
2023-06-30T00:00:00Z,746715535.81733
2023-06-29T00:00:00Z,498286160.145908
2023-06-28T00:00:00Z,642972200.760735
2023-06-27T00:00:00Z,589842297.586408
2023-06-26T00:00:00Z,694638059.402701
2023-06-25T00:00:00Z,306857979.791682
2023-06-24T00:00:00Z,366855013.552469
2023-06-23T00:00:00Z,787253186.159026
2023-06-22T00:00:00Z,767287603.99259
2023-06-21T00:00:00Z,895277893.556421
2023-06-20T00:00:00Z,813454174.828333
2023-06-19T00:00:00Z,583671820.688148
2023-06-18T00:00:00Z,375124969.283317
2023-06-17T00:00:00Z,489475718.145915
2023-06-16T00:00:00Z,915668140.625817
2023-06-15T00:00:00Z,1267246984.917632
2023-06-14T00:00:00Z,857242138.250456
2023-06-13T00:00:00Z,843922729.989142
2023-06-12T00:00:00Z,882761700.730678
2023-06-11T00:00:00Z,434528563.339587
2023-06-10T00:00:00Z,694256677.239694
2023-06-09T00:00:00Z,700689148.364226
2023-06-08T00:00:00Z,751647572.462014
2023-06-07T00:00:00Z,1073958121.132384
2023-06-06T00:00:00Z,1061058845.259317
2023-06-05T00:00:00Z,1086050514.446504
2023-06-04T00:00:00Z,190529145.104307
2023-06-03T00:00:00Z,236293159.304215
2023-06-02T00:00:00Z,535161952.021369
2023-06-01T00:00:00Z,527222568.696141
2023-05-31T00:00:00Z,705024361.188031
2023-05-30T00:00:00Z,616917787.796858
2023-05-29T00:00:00Z,566485491.047304
2023-05-28T00:00:00Z,265274097.480302
2023-05-27T00:00:00Z,246591244.426993
2023-05-26T00:00:00Z,653496935.505428
2023-05-25T00:00:00Z,900203920.482285
2023-05-24T00:00:00Z,931512944.778081
2023-05-23T00:00:00Z,714944083.843669
2023-05-22T00:00:00Z,738576889.144547
2023-05-21T00:00:00Z,446764973.558881
2023-05-20T00:00:00Z,237395554.037381
2023-05-19T00:00:00Z,530057735.349409
2023-05-18T00:00:00Z,531547086.853149
2023-05-17T00:00:00Z,560946986.002593
2023-05-16T00:00:00Z,653856690.101273
2023-05-15T00:00:00Z,569019329.447042
2023-05-14T00:00:00Z,188131173.600574
2023-05-13T00:00:00Z,213898638.782167
2023-05-12T00:00:00Z,726581370.821015
2023-05-11T00:00:00Z,807589334.566272
2023-05-10T00:00:00Z,680175944.644258
2023-05-09T00:00:00Z,865368293.09097
2023-05-08T00:00:00Z,887188272.828694
2023-05-07T00:00:00Z,394923692.478396
2023-05-06T00:00:00Z,454142922.125521
2023-05-05T00:00:00Z,696826586.507193
2023-05-04T00:00:00Z,773791218.092906
2023-05-03T00:00:00Z,796306981.791842
2023-05-02T00:00:00Z,698092669.963084
2023-05-01T00:00:00Z,569378253.38529
2023-04-30T00:00:00Z,293068167.906357
2023-04-29T00:00:00Z,298261552.814548
2023-04-28T00:00:00Z,675103797.370649
2023-04-27T00:00:00Z,705258341.046337
2023-04-26T00:00:00Z,930726511.318096
2023-04-25T00:00:00Z,607709456.591448
2023-04-24T00:00:00Z,612727355.077592
2023-04-23T00:00:00Z,280130932.571234
2023-04-22T00:00:00Z,293983067.77417
2023-04-21T00:00:00Z,898814263.315067
2023-04-20T00:00:00Z,942647689.41598
2023-04-19T00:00:00Z,798070071.560474
2023-04-18T00:00:00Z,848873573.753806
2023-04-17T00:00:00Z,758971458.163382
2023-04-16T00:00:00Z,265708020.517838
2023-04-15T00:00:00Z,486542630.719232
2023-04-14T00:00:00Z,984637138.249612
2023-04-13T00:00:00Z,913366595.113321
2023-04-12T00:00:00Z,827761480.561186
2023-04-11T00:00:00Z,974965061.904019
2023-04-10T00:00:00Z,678484621.297128
2023-04-09T00:00:00Z,252342184.667128
2023-04-08T00:00:00Z,307161068.499427
2023-04-07T00:00:00Z,502415365.530401
2023-04-06T00:00:00Z,685299007.12288
2023-04-05T00:00:00Z,988555468.452697
2023-04-04T00:00:00Z,901441110.353529
2023-04-03T00:00:00Z,1113095262.53064
2023-04-02T00:00:00Z,370087599.243772
2023-04-01T00:00:00Z,379635404.826775
2023-03-31T00:00:00Z,948096701.536817
2023-03-30T00:00:00Z,1096366167.874603
2023-03-29T00:00:00Z,876383837.898454
2023-03-28T00:00:00Z,890337963.065204
2023-03-27T00:00:00Z,1438628179.619141
2023-03-26T00:00:00Z,389636332.125732
2023-03-25T00:00:00Z,492771006.381716
2023-03-24T00:00:00Z,1404497680.230977
2023-03-23T00:00:00Z,1553082029.434813
2023-03-22T00:00:00Z,1223181905.354071
2023-03-21T00:00:00Z,1400466836.708418
2023-03-20T00:00:00Z,1569122388.683727
2023-03-19T00:00:00Z,454201034.830293
2023-03-18T00:00:00Z,725912096.801514
2023-03-17T00:00:00Z,1803109026.167835
2023-03-16T00:00:00Z,1397830095.906912
2023-03-15T00:00:00Z,1702826933.843968
2023-03-14T00:00:00Z,1541609403.426905
2023-03-13T00:00:00Z,1739981692.149349
2023-03-12T00:00:00Z,1163571034.606552
2023-03-11T00:00:00Z,2790452359.093316
2023-03-10T00:00:00Z,1457349168.490829
2023-03-09T00:00:00Z,876519184.375147
2023-03-08T00:00:00Z,597122559.908914
2023-03-07T00:00:00Z,897449125.65273
2023-03-06T00:00:00Z,812740009.44598
2023-03-05T00:00:00Z,270953238.784748
2023-03-04T00:00:00Z,348920010.560543
2023-03-03T00:00:00Z,947428027.725348
2023-03-02T00:00:00Z,922636668.044274
2023-03-01T00:00:00Z,617829834.385092
2023-02-28T00:00:00Z,691646374.694427
2023-02-27T00:00:00Z,552778690.166378
2023-02-26T00:00:00Z,230384405.263138
2023-02-25T00:00:00Z,241853657.911558
2023-02-24T00:00:00Z,753336086.590845
2023-02-23T00:00:00Z,703423702.830984
2023-02-22T00:00:00Z,742225319.22594
2023-02-21T00:00:00Z,737724579.99267
2023-02-20T00:00:00Z,472997853.208307
2023-02-19T00:00:00Z,294624036.372586
2023-02-18T00:00:00Z,412334940.50623
2023-02-17T00:00:00Z,957944744.009853
2023-02-16T00:00:00Z,1100287738.268459
2023-02-15T00:00:00Z,957761373.465763
2023-02-14T00:00:00Z,1192804665.095058
2023-02-13T00:00:00Z,1728301108.760946
2023-02-12T00:00:00Z,246218855.956573
2023-02-11T00:00:00Z,402608475.239865
2023-02-10T00:00:00Z,834442796.024399
2023-02-09T00:00:00Z,1053641143.137674
2023-02-08T00:00:00Z,782093535.844853
2023-02-07T00:00:00Z,818404071.197032
2023-02-06T00:00:00Z,996481150.638969
2023-02-05T00:00:00Z,316721683.275669
2023-02-04T00:00:00Z,356398417.681688
2023-02-03T00:00:00Z,726248965.182478
2023-02-02T00:00:00Z,741297686.346113
2023-02-01T00:00:00Z,582529126.467753
2023-01-31T00:00:00Z,582476851.673287
2023-01-30T00:00:00Z,600890404.894861
2023-01-29T00:00:00Z,445406701.490532
2023-01-28T00:00:00Z,514926399.446841
2023-01-27T00:00:00Z,779723672.520555
2023-01-26T00:00:00Z,576019485.703143
2023-01-25T00:00:00Z,983807678.6878
2023-01-24T00:00:00Z,856047773.423022
2023-01-23T00:00:00Z,725757635.382252
2023-01-22T00:00:00Z,377583810.85794
2023-01-21T00:00:00Z,569082586.296774
2023-01-20T00:00:00Z,807675256.345236
2023-01-19T00:00:00Z,748451493.894087
2023-01-18T00:00:00Z,1157794305.993995
2023-01-17T00:00:00Z,876332565.317684
2023-01-16T00:00:00Z,821467207.160844
2023-01-15T00:00:00Z,516604262.956
2023-01-14T00:00:00Z,823139697.73486
2023-01-13T00:00:00Z,1516270152.606235
2023-01-12T00:00:00Z,1147045775.837644
2023-01-11T00:00:00Z,1180341788.920501
2023-01-10T00:00:00Z,1189815768.601647
2023-01-09T00:00:00Z,916669081.042816
2023-01-08T00:00:00Z,185271912.300631
2023-01-07T00:00:00Z,249398079.454875
2023-01-06T00:00:00Z,867289944.640755
2023-01-05T00:00:00Z,554222006.375796
2023-01-04T00:00:00Z,662483243.161113
2023-01-03T00:00:00Z,591975812.260393
2023-01-02T00:00:00Z,215118133.23313
2023-01-01T00:00:00Z,194432933.365094
2022-12-31T00:00:00Z,242971876.119119
2022-12-30T00:00:00Z,585650480.83609
2022-12-29T00:00:00Z,682171592.368756
2022-12-28T00:00:00Z,796242600.800579
2022-12-27T00:00:00Z,423077589.514174
2022-12-26T00:00:00Z,222269348.693759
2022-12-25T00:00:00Z,394483521.899478
2022-12-24T00:00:00Z,234704369.55331
2022-12-23T00:00:00Z,665558409.520931
2022-12-22T00:00:00Z,549243108.027882
2022-12-21T00:00:00Z,619408830.543408
2022-12-20T00:00:00Z,573666050.570521
2022-12-19T00:00:00Z,566626092.93188
2022-12-18T00:00:00Z,268783794.933401
2022-12-17T00:00:00Z,463173653.849573
2022-12-16T00:00:00Z,875658979.620923
2022-12-15T00:00:00Z,808319792.772669
2022-12-14T00:00:00Z,812217796.790605
2022-12-13T00:00:00Z,2202832768.526544
2022-12-12T00:00:00Z,847445022.703344
2022-12-11T00:00:00Z,235023369.075243
2022-12-10T00:00:00Z,212434866.399806
2022-12-09T00:00:00Z,477427321.671258
2022-12-08T00:00:00Z,502437520.335369
2022-12-07T00:00:00Z,539425963.853207
2022-12-06T00:00:00Z,669189360.08456
2022-12-05T00:00:00Z,499462542.985368
2022-12-04T00:00:00Z,138808480.416481
2022-12-03T00:00:00Z,230541167.864344
2022-12-02T00:00:00Z,747372225.487134
2022-12-01T00:00:00Z,527669920.217617
2022-11-30T00:00:00Z,729349745.727936
2022-11-29T00:00:00Z,1004933712.812798
2022-11-28T00:00:00Z,936220573.991015
2022-11-27T00:00:00Z,455806361.291378
2022-11-26T00:00:00Z,445534863.985118
2022-11-25T00:00:00Z,797801477.799893
2022-11-24T00:00:00Z,1168999562.235292
2022-11-23T00:00:00Z,1234662597.966471
2022-11-22T00:00:00Z,910824455.544571
2022-11-21T00:00:00Z,737614438.958918
2022-11-20T00:00:00Z,334398570.374178
