date,TVL,DEXs Volume,Perps Volume,Stablecoins Mcap
2020-03-02,820194967.0,3841185.0,,5229647485.0
2020-03-03,812416576.0,4144772.0,,5231240071.0
2020-03-04,836022679.0,3750566.0,,5244698752.0
2020-03-05,818677774.0,3714285.0,,5244149199.0
2020-03-06,836095078.0,3419149.0,,5228153391.0
2020-03-07,849525548.0,4295654.0,,5243060587.0
2020-03-08,864526839.0,7275172.0,,5241439606.0
2020-03-09,814793875.0,9968286.0,,5211954498.0
2020-03-10,745730680.0,6505288.0,,5247349957.0
2020-03-11,747162968.0,6149727.0,,5248279700.0
2020-03-12,753596940.0,32991588.0,,5275124338.0
2020-03-13,526215500.0,39750110.0,,5300063186.0
2020-03-14,500864738.0,8259516.0,,5388296097.0
2020-03-15,500878204.0,11348113.0,,5325996363.0
2020-03-16,480452769.0,17051304.0,,5391280199.0
2020-03-17,407503260.0,6983771.0,,5408977302.0
2020-03-18,448877996.0,3918769.0,,5424695019.0
2020-03-19,443056136.0,6685980.0,,5358062292.0
2020-03-20,475636695.0,7742189.0,,5440815259.0
2020-03-21,533013767.0,3060816.0,,5481009210.0
2020-03-22,493294754.0,3432003.0,,5435070454.0
2020-03-23,485592455.0,3751168.0,,5460360343.0
2020-03-24,475090969.0,3647704.0,,5479578866.0
2020-03-25,516417986.0,3131821.0,,5498952201.0
2020-03-26,516810487.0,2532102.0,,5523480109.0
2020-03-27,523279907.0,2861673.0,,5509246065.0
2020-03-28,526332929.0,2847677.0,,5486237668.0
2020-03-29,513006482.0,1489237.0,,5497449798.0
2020-03-30,511092559.0,1990208.0,,5504589512.0
2020-03-31,523812722.0,1745622.0,,5498129318.0
2020-04-01,533584510.0,1687876.0,,5484245718.0
2020-04-02,538682854.0,2502668.0,,5506879823.0
2020-04-03,553807713.0,2172568.0,,7520361335.0
2020-04-04,581673159.0,1621886.0,,7562443213.0
2020-04-05,571488008.0,1321282.0,,7557471767.0
2020-04-06,574590832.0,4832491.0,,7572365440.0
2020-04-07,597306568.0,5310537.0,,7551042009.0
2020-04-08,646148431.0,2958175.0,,7548153522.0
2020-04-09,633428002.0,2242272.0,,7568216566.0
2020-04-10,636221212.0,3471701.0,,7579440165.0
2020-04-11,589048238.0,1609694.0,,7585666155.0
2020-04-12,593923537.0,1981505.0,,7585181801.0
2020-04-13,590235680.0,2834329.0,,7597510990.0
2020-04-14,584963495.0,2816949.0,,7588940386.0
2020-04-15,592156479.0,2565361.0,,7613376819.0
2020-04-16,678972975.0,7223149.0,,7594803190.0
2020-04-17,624065475.0,2828952.0,,7819217665.0
2020-04-18,631895664.0,18676017.0,,7801664672.0
2020-04-19,648643981.0,5334839.0,,7800496165.0
2020-04-20,679939763.0,6692290.0,,7823573706.0
2020-04-21,664153050.0,6712727.0,,7830793196.0
2020-04-22,645568144.0,12387879.0,,7810784076.0
2020-04-23,669577796.0,8394273.0,,8587470416.0
2020-04-24,681330696.0,7102101.0,,8553117734.0
2020-04-25,693764696.0,7149857.0,,8572630885.0
2020-04-26,704976326.0,8648814.0,,8604432709.0
2020-04-27,709913375.0,7822417.0,,8625455878.0
2020-04-28,717581426.0,6196330.0,,8633110935.0
2020-04-29,728259733.0,13161295.0,,8600774867.0
2020-04-30,774582432.0,14115704.0,,9147699579.0
2020-05-01,762944373.0,7597484.0,,9140635937.0
2020-05-02,776982392.0,8671401.0,,9207527701.0
2020-05-03,782068269.0,8072806.0,,9228432767.0
2020-05-04,797193334.0,13391642.0,,9255372698.0
2020-05-05,759931457.0,8945336.0,,9230502496.0
2020-05-06,762064433.0,8536939.0,,9314529388.0
2020-05-07,805186528.0,7735269.0,,9385201295.0
2020-05-08,787553138.0,10701427.0,,9549415672.0
2020-05-09,804776036.0,12448717.0,,9624782717.0
2020-05-10,809797005.0,16642384.0,,9786861585.0
2020-05-11,760285697.0,11927693.0,,9949939825.0
2020-05-12,736846654.0,8188738.0,,9963394794.0
2020-05-13,730608535.0,9250658.0,,10116820987.0
2020-05-14,742888896.0,7878558.0,,10136924145.0
2020-05-15,761434154.0,7590959.0,,10264751759.0
2020-05-16,749335669.0,7416890.0,,10320558024.0
2020-05-17,754654878.0,13914771.0,,10341701634.0
2020-05-18,771047477.0,11629430.0,,10434326150.0
2020-05-19,788501728.0,13218716.0,,10406775076.0
2020-05-20,850810275.0,11229733.0,,10376233394.0
2020-05-21,864288456.0,7521473.0,,10407425906.0
2020-05-22,932874609.0,6657878.0,,10385964684.0
2020-05-23,941337473.0,5240014.0,,10363482963.0
2020-05-24,965064677.0,8345833.0,,10370019549.0
2020-05-25,1030796010.0,3688346.0,,10442671143.0
2020-05-26,1011937027.0,8313501.0,,10484879220.0
2020-05-27,1013602098.0,6063067.0,,10475714784.0
2020-05-28,1022576737.0,5264022.0,,10504143820.0
2020-05-29,1010332469.0,12453335.0,,10521810563.0
2020-05-30,1039978610.0,6869522.0,,10519046047.0
2020-05-31,1104016559.0,6019119.0,,10585121020.0
2020-06-01,1118893117.0,7191987.0,,10554004111.0
2020-06-02,1110406433.0,10831231.0,,10586824965.0
2020-06-03,1143938485.0,6601908.0,,10671128095.0
2020-06-04,1135156109.0,6137124.0,,10695185238.0
2020-06-05,1147887531.0,7082732.0,,10737882005.0
2020-06-06,1160547395.0,7591582.0,,10738031561.0
2020-06-07,1166356805.0,8010679.0,,10761958070.0
2020-06-08,1154848957.0,8110214.0,,10787742244.0
2020-06-09,1172194648.0,14898422.0,,10823151728.0
2020-06-10,1167232725.0,11366142.0,,10829666746.0
2020-06-11,1125236418.0,16042216.0,,10890764535.0
2020-06-12,1186850100.0,8160949.0,,10905210278.0
2020-06-13,1165808622.0,7358711.0,,10968146982.0
2020-06-14,1154936959.0,6575981.0,,10974580616.0
2020-06-15,1123005696.0,14786376.0,,10981821533.0
2020-06-16,1119406845.0,9356047.0,,10993052761.0
2020-06-17,1233446354.0,103470603.0,,11046065654.0
2020-06-18,1317857912.0,59313486.0,,11076394900.0
2020-06-19,1416985396.0,62665919.0,,11128934632.0
2020-06-20,1500793618.0,14732945.0,,11221972787.0
2020-06-21,1619259330.0,21808055.0,,11269431397.0
2020-06-22,1693850491.0,27736097.0,,11291371486.0
2020-06-23,1701064886.0,22823647.0,,11339256517.0
2020-06-24,1766805368.0,26748735.0,,11296008399.0
2020-06-25,1832782635.0,24571065.0,,11311637151.0
2020-06-26,1846255707.0,21654574.0,,11296196966.0
2020-06-27,1873007337.0,22138232.0,,11332058794.0
2020-06-28,1892069877.0,15384473.0,,11374659438.0
2020-06-29,1871755195.0,16875573.0,,11380691760.0
2020-06-30,1886377777.0,16050841.0,,11358673903.0
2020-07-01,1855626154.0,22241613.0,,11383093396.0
2020-07-02,1925311909.0,24837092.0,,11425556916.0
2020-07-03,1983685859.0,22778075.0,,11431108455.0
2020-07-04,2039878540.0,16903514.0,,11483052161.0
2020-07-05,2061643094.0,15483276.0,,11548633482.0
2020-07-06,2083716129.0,19235357.0,,11565106680.0
2020-07-07,2198067688.0,17416758.0,,11583052130.0
2020-07-08,2199946230.0,22244721.0,,11613650912.0
2020-07-09,2338511330.0,23757838.0,,11655649781.0
2020-07-10,2335577251.0,21131109.0,,11700112852.0
2020-07-11,2345072800.0,21669147.0,,11725234590.0
2020-07-12,2383208057.0,30518925.0,,11771509505.0
2020-07-13,2398826107.0,49069350.0,,11763836778.0
2020-07-14,2420443899.0,29265417.0,,11780976433.0
2020-07-15,2372840192.0,31097140.0,,11773476460.0
2020-07-16,2413353321.0,29604748.0,,11813810554.0
2020-07-17,2414374942.0,44544271.0,,11830259623.0
2020-07-18,2528172572.0,46941843.0,,11849455193.0
2020-07-19,2538505370.0,51945506.0,,11894179709.0
2020-07-20,2753494519.0,58979106.0,,11969106677.0
2020-07-21,2953971382.0,58519807.0,,11938472006.0
2020-07-22,3054564955.0,69976080.0,,11975957518.0
2020-07-23,3210605288.0,76389569.0,,12097975744.0
2020-07-24,3426440852.0,79673041.0,,12204801535.0
2020-07-25,3479650403.0,106736600.0,,12347906320.0
2020-07-26,3511363205.0,110070187.0,,12372278797.0
2020-07-27,3425316368.0,143853698.0,,12465221658.0
2020-07-28,3395916701.0,96877574.0,,12383296918.0
2020-07-29,3406330580.0,111169460.0,,12687742037.0
2020-07-30,3523826771.0,131035647.0,,12857007871.0
2020-07-31,3632924677.0,128858248.0,,12945799525.0
2020-08-01,3761502667.0,109630651.0,,12997040523.0
2020-08-02,3990659182.0,96384054.0,,13171858040.0
2020-08-03,3887099640.0,93367247.0,,13308724862.0
2020-08-04,4030468458.0,92130615.0,,13363209257.0
2020-08-05,4074452908.0,85807248.0,,13431874835.0
2020-08-06,4279607614.0,89162197.0,,13517437732.0
2020-08-07,4217507871.0,136270026.0,,13606345989.0
2020-08-08,4280508106.0,136575305.0,,13782849335.0
2020-08-09,4378644330.0,157961583.0,,13931351384.0
2020-08-10,4477954700.0,246450295.0,,14015095923.0
2020-08-11,4531244051.0,185110774.0,,14044986697.0
2020-08-12,4463565026.0,297472015.0,,14201087438.0
2020-08-13,4505273736.0,286635297.0,,14274053304.0
2020-08-14,4723600020.0,222242929.0,,14412843493.0
2020-08-15,5570047314.0,176972565.0,,14729755991.0
2020-08-16,5914500817.0,184560529.0,,14716514938.0
2020-08-17,5990505598.0,194691611.0,,14789004093.0
2020-08-18,6232852545.0,246995592.0,,14946391238.0
2020-08-19,6205057307.0,230189242.0,,15211544080.0
2020-08-20,6249386807.0,248795459.0,,15234414789.0
2020-08-21,6498882106.0,277455115.0,,15351565275.0
2020-08-22,6392078041.0,185316465.0,,15483952267.0
2020-08-23,6335537512.0,177185377.0,,15589971518.0
2020-08-24,6401867358.0,212871660.0,,15651852185.0
2020-08-25,6489561469.0,204123175.0,,15683049208.0
2020-08-26,6769424974.0,219128611.0,,15713038116.0
2020-08-27,6952883744.0,181249282.0,,15739839907.0
2020-08-28,7084338137.0,249983341.0,,15916692357.0
2020-08-29,7528111384.0,345413193.0,,16027177068.0
2020-08-30,7844581324.0,555654974.0,,16239233729.0
2020-08-31,8207584728.0,636945941.0,,16279044423.0
2020-09-01,8433963988.0,1022514363.0,,15532002662.0
2020-09-02,9410680700.0,1065173044.0,,15710624166.0
2020-09-03,9265430916.0,1043791398.0,,15988893435.0
2020-09-04,8896526476.0,997061987.0,,16074034556.0
2020-09-05,8830318893.0,1131111392.0,,16250017617.0
2020-09-06,7572257943.0,869969607.0,,16314487648.0
2020-09-07,7791526356.0,611211905.0,,16369358912.0
2020-09-08,7742612698.0,514047136.0,,16693319540.0
2020-09-09,7630678702.0,584972489.0,,16683353126.0
2020-09-10,7792862111.0,800514760.0,,17028544020.0
2020-09-11,8446563736.0,614103272.0,,17127423300.0
2020-09-12,8400517893.0,614633518.0,,17222888229.0
2020-09-13,8599335006.0,672755606.0,,17296473959.0
2020-09-14,8394906793.0,714185150.0,,17626513489.0
2020-09-15,8527804553.0,675156280.0,,16766487247.0
2020-09-16,8404566843.0,601198920.0,,17914861141.0
2020-09-17,8199967636.0,802516256.0,,18167633011.0
2020-09-18,8733120313.0,775016341.0,,18397062583.0
2020-09-19,9199912198.0,643109434.0,,18522247374.0
2020-09-20,9876592771.0,519570290.0,,18818356670.0
2020-09-21,10055555512.0,628781449.0,,18900033656.0
2020-09-22,9393173228.0,475186178.0,,18962696330.0
2020-09-23,9429095749.0,489403641.0,,18988744019.0
2020-09-24,9467651325.0,406187589.0,,19071443302.0
2020-09-25,9788239508.0,357664661.0,,19143946257.0
2020-09-26,10033391998.0,333426714.0,,19167981519.0
2020-09-27,10305337261.0,424472757.0,,19254845168.0
2020-09-28,10216001553.0,404660959.0,,19302943363.0
2020-09-29,10332651976.0,532491813.0,,19215170367.0
2020-09-30,10326440119.0,400207546.0,,19222845395.0
2020-10-01,10145825104.0,499116335.0,,19240552781.0
2020-10-02,10200415800.0,574986492.0,,19388146193.0
2020-10-03,9748346052.0,371082265.0,,19469681949.0
2020-10-04,9914090237.0,437875581.0,,19515757283.0
2020-10-05,9892893536.0,365671706.0,,19538488716.0
2020-10-06,9747639083.0,534423789.0,,19556497402.0
2020-10-07,9318267012.0,457254570.0,,19592005881.0
2020-10-08,9061131098.0,452966691.0,,19610520376.0
2020-10-09,9305726080.0,386911154.0,,19885140655.0
2020-10-10,9722276407.0,335748975.0,,19968511646.0
2020-10-11,9871684405.0,293739050.0,,20027811790.0
2020-10-12,9970519312.0,374996126.0,,20049862183.0
2020-10-13,9990606706.0,306044494.0,,20076105724.0
2020-10-14,10051250216.0,308217914.0,,20044629130.0
2020-10-15,10050360121.0,301265491.0,,20031295392.0
2020-10-16,9930149526.0,276119514.0,,20020759547.0
2020-10-17,9743878518.0,206561159.0,,19996328714.0
2020-10-18,9704822598.0,220043725.0,,19989049444.0
2020-10-19,9815637246.0,245193142.0,,20028314554.0
2020-10-20,9843264813.0,282804224.0,,20161464213.0
2020-10-21,9591888440.0,383701766.0,,20490481064.0
2020-10-22,9725785479.0,325607859.0,,20582540993.0
2020-10-23,9921668666.0,290790127.0,,20687161494.0
2020-10-24,10008209832.0,190597769.0,,20667287789.0
2020-10-25,10125177972.0,212751504.0,,20703575834.0
2020-10-26,10127307927.0,2286361959.0,,20739303757.0
2020-10-27,9844749016.0,293275184.0,,20820459145.0
2020-10-28,9992836699.0,484319152.0,,20852357853.0
2020-10-29,9907881598.0,421685378.0,,21000285806.0
2020-10-30,9860104700.0,441420149.0,,21036905639.0
2020-10-31,9698573476.0,286846200.0,,21187499543.0
2020-11-01,9878538103.0,232855360.0,,21231726205.0
2020-11-02,9873320919.0,285999016.0,,21248302437.0
2020-11-03,9629428640.0,298975881.0,,21233946173.0
2020-11-04,9574772240.0,294580386.0,,21366589230.0
2020-11-05,9664822064.0,381194593.0,,21322481969.0
2020-11-06,9874047452.0,463423989.0,,21608958242.0
2020-11-07,10524335299.0,549702325.0,,21720781734.0
2020-11-08,10509939726.0,272056253.0,,21755135515.0
2020-11-09,10726816021.0,315814990.0,,21741002105.0
2020-11-10,11204104231.0,313823238.0,,21681847475.0
2020-11-11,11383476536.0,310356639.0,,21851417384.0
2020-11-12,11825134588.0,291823092.0,,22050019495.0
2020-11-13,11695694954.0,330646763.0,,22221618449.0
2020-11-14,11983528065.0,474721086.0,,22249954555.0
2020-11-15,11798768430.0,331159605.0,,22293125031.0
2020-11-16,11842644138.0,385920280.0,,22295960588.0
2020-11-17,11919456044.0,524969574.0,,22431750392.0
2020-11-18,11685442898.0,463904621.0,,22375423887.0
2020-11-19,11617600135.0,406685164.0,,22386337655.0
2020-11-20,11597087230.0,467770107.0,,22566217488.0
2020-11-21,12324282573.0,582545651.0,,22967085725.0
2020-11-22,12422288261.0,682459150.0,,23021343457.0
2020-11-23,12406188548.0,542287994.0,,23085482714.0
2020-11-24,12574263026.0,615189770.0,,23245455645.0
2020-11-25,12607513972.0,492995879.0,,23468751798.0
2020-11-26,12396051960.0,1052211469.0,,23476455550.0
2020-11-27,11281146563.0,379780533.0,,23456593336.0
2020-11-28,11187830681.0,272124040.0,,23444438936.0
2020-11-29,11520014524.0,285651327.0,,23590477413.0
2020-11-30,12119019421.0,460908785.0,,23608193267.0
2020-12-01,12803388297.0,553167330.0,,24042598073.0
2020-12-02,12731126252.0,435413814.0,,24234987463.0
2020-12-03,12907585008.0,429538283.0,,24292980539.0
2020-12-04,13197406236.0,454990556.0,,24394975270.0
2020-12-05,12571141754.0,399291474.0,,24602472650.0
2020-12-06,12936639955.0,492739729.0,,24631922957.0
2020-12-07,13005534015.0,416150275.0,,24679621713.0
2020-12-08,13080981635.0,549250541.0,,24610380941.0
2020-12-09,12687681825.0,495424814.0,,24603810064.0
2020-12-10,12667710662.0,430421246.0,,24601247569.0
2020-12-11,12452972579.0,423534640.0,,24755657672.0
2020-12-12,12167050737.0,326364756.0,,24801836725.0
2020-12-13,12637314013.0,321758446.0,,24925034081.0
2020-12-14,12984079772.0,350240069.0,,24978025621.0
2020-12-15,12977736155.0,405771438.0,,25045581404.0
2020-12-16,13268720516.0,466815489.0,,25274413332.0
2020-12-17,13515110299.0,1156549418.0,,25408602917.0
2020-12-18,13967084205.0,464138267.0,,25434573975.0
2020-12-19,13950038871.0,482330779.0,,25692992103.0
2020-12-20,14373816374.0,458633197.0,,25835344038.0
2020-12-21,14131709453.0,600686928.0,,25829530660.0
2020-12-22,13661922869.0,558920965.0,,25956637288.0
2020-12-23,13966871763.0,701073594.0,,25937013754.0
2020-12-24,13859906051.0,615637584.0,,26187858197.0
2020-12-25,13776883205.0,507470366.0,,26491777649.0
2020-12-26,14391031898.0,503926547.0,,26526907626.0
2020-12-27,14597029518.0,762613502.0,,26550584276.0
2020-12-28,14623311922.0,746461818.0,,26583425154.0
2020-12-29,15480590017.0,795319361.0,,26831297054.0
2020-12-30,15523330775.0,798109405.0,,26887152847.0
2020-12-31,15067393849.0,758628618.0,,27068783502.0
2021-01-01,15313433312.0,728393138.0,,27380387018.0
2021-01-02,15398582859.0,851773760.0,,28278913090.0
2021-01-03,15844734388.0,1384156784.0,,29260028234.0
2021-01-04,17433372218.0,1759966081.0,,29429037627.0
2021-01-05,18259396575.0,1461347937.0,,29287676011.0
2021-01-06,20041807756.0,1411422499.0,,30093360820.0
2021-01-07,21428145786.0,1433996710.0,,31136693210.0
2021-01-08,21887379778.0,1637879307.0,,31218221973.0
2021-01-09,22333804802.0,1330119903.0,,32070047247.0
2021-01-10,22292318709.0,1391807714.0,,32358470979.0
2021-01-11,22452026103.0,2393640512.0,,32281447819.0
2021-01-12,20017148509.0,1271659148.0,,32292871047.0
2021-01-13,20269578977.0,1035786201.0,,32584171921.0
2021-01-14,21240301655.0,1106756123.0,,32656134742.0
2021-01-15,22241894243.0,1410066773.0,,32660777337.0
2021-01-16,21681150973.0,1270268057.0,,32805947583.0
2021-01-17,22482481040.0,1162050998.0,,33034733548.0
2021-01-18,22599389603.0,1147059589.0,,33013905660.0
2021-01-19,23080189297.0,1765215059.0,,33573447500.0
2021-01-20,24543840811.0,1353327105.0,,33620412201.0
2021-01-21,23628340497.0,1654841729.0,,33799570985.0
2021-01-22,21542376968.0,1521166687.0,,33850837915.0
2021-01-23,22796893252.0,1207533477.0,,34104817065.0
2021-01-24,23528586294.0,1373102361.0,,34157287288.0
2021-01-25,25473033726.0,1766447320.0,,34319073215.0
2021-01-26,25813721185.0,1558804483.0,,34267540374.0
2021-01-27,25495542717.0,1556761625.0,,34777223261.0
2021-01-28,24525183771.0,1346901262.0,,35456941380.0
2021-01-29,26027737408.0,2081075149.0,,36081983505.0
2021-01-30,27074523123.0,1501183197.0,,36592701867.0
2021-01-31,27008023692.0,1532733486.0,,36670021984.0
2021-02-01,26951162223.0,1714988978.0,,37206917703.0
2021-02-02,27522631977.0,1878059086.0,,37123935427.0
2021-02-03,29008397743.0,1694686933.0,,35703640975.0
2021-02-04,32577056914.0,2478666825.0,,38285847305.0
2021-02-05,33504713611.0,2166522146.0,,38807035665.0
2021-02-06,35801001743.0,2119658666.0,,40023493284.0
2021-02-07,35568578562.0,1857650005.0,,40122100970.0
2021-02-08,34840530434.0,2227617074.0,,41537112120.0
2021-02-09,37499351350.0,2286396266.0,,41873831743.0
2021-02-10,39006702601.0,2656873277.0,,43105603284.0
2021-02-11,40254318624.0,2023092516.0,,43453109192.0
2021-02-12,41503282708.0,2157916817.0,,43684919653.0
2021-02-13,42312108470.0,2048303947.0,,44847042534.0
2021-02-14,41606018760.0,1974450445.0,,45315268315.0
2021-02-15,42014417010.0,2614451660.0,,45360694515.0
2021-02-16,41604563156.0,2158653598.0,,45820703274.0
2021-02-17,42153759983.0,2694692661.0,,46724718278.0
2021-02-18,43078368514.0,2836549683.0,,46905224771.0
2021-02-19,44814972077.0,3943083969.0,,47552637813.0
2021-02-20,46364380778.0,4057512193.0,,49200497896.0
2021-02-21,48029076986.0,2803071546.0,,49676030765.0
2021-02-22,48462571484.0,4142041652.0,,49683236841.0
2021-02-23,45422277502.0,5351243050.0,,50106925064.0
2021-02-24,39480689491.0,3273463138.0,,50121209082.0
2021-02-25,43083285679.0,2589845791.0,24949.0,50704487836.0
2021-02-26,42216843741.0,2920825261.0,103833.0,50480072180.0
2021-02-27,40213504586.0,2074867130.0,49317.0,51216785031.0
2021-02-28,40651666193.0,2737438115.0,28888.0,50906488639.0
2021-03-01,39518770517.0,2484527450.0,40320.0,52256085585.0
2021-03-02,42892959651.0,2425991601.0,108807.0,52658836618.0
2021-03-03,43374155467.0,2124464741.0,206880.0,54171141858.0
2021-03-04,45485895394.0,2533216300.0,95537.0,53592771797.0
2021-03-05,44856957876.0,2400705700.0,50396.0,54033128548.0
2021-03-06,44012539293.0,1905147875.0,109131.0,54197670918.0
2021-03-07,45381915293.0,2428859276.0,65312.0,54496907920.0
2021-03-08,44164948434.0,2393106698.0,110212.0,54495129858.0
2021-03-09,45319729091.0,2760532981.0,243319.0,54256539549.0
2021-03-10,47589547807.0,2521476757.0,284447.0,55594185061.0
2021-03-11,47573848752.0,2518157783.0,222273.0,55861269632.0
2021-03-12,48130998230.0,2508018225.0,243884.0,56193665336.0
2021-03-13,49468737783.0,2431508278.0,702190.0,56594702998.0
2021-03-14,52387171847.0,2181225446.0,262514.0,56639418695.0
2021-03-15,51922615006.0,2505967970.0,1450644.0,57680015835.0
2021-03-16,50130476311.0,2382438189.0,826614.0,58388296942.0
2021-03-17,50685405067.0,2461230329.0,932007.0,58523363363.0
2021-03-18,51572008874.0,2131292423.0,1286867.0,58903382476.0
2021-03-19,52173429881.0,2160197445.0,1334004.0,59198527111.0
2021-03-20,53130228111.0,1992642345.0,607219.0,59443515754.0
2021-03-21,54768937279.0,2210267505.0,1130456.0,60514957476.0
2021-03-22,52863128002.0,2918524147.0,1678631.0,60704910261.0
2021-03-23,52459191511.0,2586049924.0,946024.0,60932000090.0
2021-03-24,50722291332.0,2949704799.0,2698369.0,60754601432.0
2021-03-25,50372760975.0,3074798193.0,2213470.0,60815062898.0
2021-03-26,48754045074.0,2404846250.0,1618436.0,60996753566.0
2021-03-27,51376111226.0,2362849943.0,1216833.0,62451390335.0
2021-03-28,51947770237.0,2921708571.0,937023.0,62596311643.0
2021-03-29,52956656619.0,1906413632.0,1877896.0,63066214734.0
2021-03-30,55647174361.0,1996908063.0,1311958.0,62685444312.0
2021-03-31,58362200833.0,2209989642.0,3001666.0,62971287183.0
2021-04-01,58579168386.0,4274177564.0,3705142.0,64037569305.0
2021-04-02,61289001350.0,4582752977.0,2902123.0,64182508953.0
2021-04-03,64069532850.0,2986324820.0,4241126.0,66572341378.0
2021-04-04,69170871898.0,2627667723.0,1932507.0,66903678234.0
2021-04-05,70915080545.0,3377911400.0,3357695.0,67365322829.0
2021-04-06,73940251921.0,3973175951.0,6912468.0,68452647562.0
2021-04-07,74786078122.0,4447605027.0,11803659.0,68497440890.0
2021-04-08,70225724767.0,4007075902.0,4357679.0,68925520349.0
2021-04-09,72818943393.0,4211767476.0,7859378.0,69524741736.0
2021-04-10,75191633847.0,3274926571.0,21007119.0,69792084689.0
2021-04-11,76889427596.0,2994433108.0,6191300.0,70041117459.0
2021-04-12,76927775094.0,4527084636.0,12530254.0,71018453864.0
2021-04-13,78224904805.0,3931445813.0,21094903.0,70868862393.0
2021-04-14,81668698111.0,4067556321.0,33955927.0,73448347380.0
2021-04-15,86338006323.0,3696840078.0,24306081.0,73848912840.0
2021-04-16,88314461325.0,3883567223.0,34737839.0,74452784848.0
2021-04-17,88275648007.0,3481398902.0,16876750.0,76584524286.0
2021-04-18,88638226523.0,5705879466.0,40509128.0,77167740161.0
2021-04-19,81090538941.0,4439854980.0,27644466.0,80193302617.0
2021-04-20,82658653055.0,7001228498.0,37694339.0,80402841186.0
2021-04-21,83754790914.0,5010737817.0,27041321.0,81306188294.0
2021-04-22,84465782504.0,5397681556.0,40513719.0,81658980422.0
2021-04-23,86748958832.0,5460068771.0,33399758.0,82022641054.0
2021-04-24,84914973510.0,5174666787.0,18424202.0,82156788365.0
2021-04-25,83666275538.0,6493617801.0,11676010.0,82094003308.0
2021-04-26,87155108774.0,5165471163.0,22966385.0,82854224163.0
2021-04-27,95143356236.0,5520675105.0,19674318.0,83225352714.0
2021-04-28,98495217299.0,5069911699.0,22904980.0,83300362655.0
2021-04-29,100648786518.0,6002247539.0,19157318.0,84115728171.0
2021-04-30,99481878823.0,5358833420.0,13565882.0,83780577345.0
2021-05-01,101674327463.0,5228528081.0,17746002.0,85146251461.0
2021-05-02,105540350199.0,5270665497.0,14678266.0,85626035002.0
2021-05-03,106615732924.0,6603842064.0,47074333.0,86876988916.0
2021-05-04,111899890937.0,7276330377.0,50553699.0,87007213987.0
2021-05-05,112846963228.0,5482482812.0,23221492.0,89287239697.0
2021-05-06,114897580194.0,5856166021.0,29297035.0,89844117484.0
2021-05-07,117537095473.0,10487454494.0,28576055.0,90410347219.0
2021-05-08,117166617525.0,7859708466.0,32652886.0,90579547129.0
2021-05-09,120721665673.0,7414678587.0,24238967.0,90908443079.0
2021-05-10,121976533671.0,9594541200.0,54238983.0,92234532223.0
2021-05-11,122217312504.0,9211039710.0,41032576.0,93858357076.0
2021-05-12,121789969806.0,11957492546.0,87276097.0,94740623300.0
2021-05-13,120731973048.0,12296931301.0,90508542.0,94780612453.0
2021-05-14,114937062071.0,8405775638.0,43478630.0,94319394003.0
2021-05-15,118876523477.0,8326629408.0,37237297.0,94961938972.0
2021-05-16,115433783103.0,8491175717.0,55431770.0,94973266863.0
2021-05-17,113335391820.0,9754809278.0,65663130.0,95459108844.0
2021-05-18,109378382089.0,9420900671.0,50063215.0,97062309797.0
2021-05-19,101189767353.0,24511233058.0,159405820.0,96613272320.0
2021-05-20,86758376166.0,17192362278.0,75967696.0,95414157621.0
2021-05-21,85631023604.0,12871418609.0,61567211.0,97230333826.0
2021-05-22,82163616231.0,7409405244.0,30540543.0,99318280281.0
2021-05-23,74693893860.0,11524981870.0,53772638.0,100020661650.0
2021-05-24,71689811883.0,8720520290.0,40194524.0,101154236158.0
2021-05-25,79359087634.0,7429628505.0,32180035.0,101777137356.0
2021-05-26,81778270407.0,7210304099.0,34867307.0,102054129091.0
2021-05-27,87119308982.0,6343835064.0,22157467.0,103113512553.0
2021-05-28,84952523307.0,6406923953.0,25434544.0,104235339563.0
2021-05-29,79410419152.0,12391483267.0,30039933.0,104979975622.0
2021-05-30,78164308133.0,4343804941.0,17279861.0,104528927205.0
2021-05-31,82558933133.0,4385782966.0,34300763.0,102551358664.0
2021-06-01,85906685024.0,4523235458.0,20513040.0,105928277789.0
2021-06-02,87433886963.0,4234954569.0,21580681.0,106575137124.0
2021-06-03,91609856128.0,4461539161.0,26269571.0,106575468920.0
2021-06-04,92866343602.0,5642611466.0,18307367.0,107228936741.0
2021-06-05,89909035226.0,3939271514.0,14214226.0,107445057217.0
2021-06-06,90556561498.0,2534463781.0,11340570.0,107754353111.0
2021-06-07,91144185616.0,4101876877.0,23170800.0,108226577928.0
2021-06-08,90562450330.0,5409600654.0,39498744.0,107701636617.0
2021-06-09,88809316389.0,4687340094.0,34779434.0,108408503704.0
2021-06-10,90412771053.0,3776630243.0,18067939.0,108711746479.0
2021-06-11,88600196907.0,4043898932.0,21031462.0,108346317476.0
2021-06-12,86513450743.0,3658552859.0,10760200.0,108151581409.0
2021-06-13,87197939876.0,3419137773.0,15304374.0,108453605906.0
2021-06-14,91543023912.0,3782942922.0,19849319.0,108568808333.0
2021-06-15,94235774124.0,3634124529.0,24027279.0,108661264516.0
2021-06-16,92358243973.0,5574734586.0,23650174.0,108823033478.0
2021-06-17,89129142095.0,3861450492.0,16010708.0,108135468138.0
2021-06-18,87258342871.0,3558917724.0,25150492.0,108452082611.0
2021-06-19,85512707644.0,2557580936.0,16102929.0,108625569497.0
