date,Hyperliquid,Aster,edgeX,Lighter,Grvt,ApeX Protocol,Variational,Pacifica,StandX,Extended,Jupiter,GMTrade,Nado,dYdX,MYX Finance,Evedex,Antarctic,SUN,Rho,GMX,PriveX,Ostium,Boros,Satori Finance,Upscale,Reya,SYMMIO,Avantis,SynFutures,Orderly,Paradex,SoSoValue,Decibel,Gains Network,Hibachi,KiloEx,Ethereal DEX,01 Exchange,Citrex Markets,Moonlander,Vest Markets,Gate DEX,Derive,Injective Orderbook,Helix,LN Exchange,Hotstuff,FlashTrade,Bluefin,Carbon.inc,LeverUp,Aevo,World Markets,Strike Finance Perpetuals,SparkDEX,Fulcrom,PancakeSwap,Rocket,Phoenix,ZO,Bullbit PERP DEX,foxify,Monday Trade,Aftermath Finance,Sai,Holdstation,Storm Trade,Perpl,Pear Protocol,dHEDGE,Demex,Katana Perps,DipCoin,MUX Protocol,Pingu Exchange,Squaretower,Neony Exchange,Tradoor,THENA,K-BIT,Perennial,Pika Protocol,Typus Finance,AnyHedge,Electra,Surge Trade,TurboLev,Drift,JOJO,IPOR Protocol,Zeta,Adrena Protocol,Synthetix,Contango,Levana Perps,Flex Perpetuals,SpeedTrading,Xyra Labs,Zeno Exchange,EMDX,Xena Finance,Somnex,Tea-REX,Cyberperp,Y2K Finance,Gambit Trade,Trado Finance,Amped Finance,D8X,Elys Protocol,NLX Protocol,Denaria,Lexer Markets,Loxodrome,Bullbit,Voodoo Trade,Corex Markets,Cap Finance,Javsphere,XTrade Protocol,Vertex Edge,RabbitX Fusion,DESK,Merkle Trade,Equation,Level Finance,BSX Exchange,KTX.Finance,Vela Exchange,IntentX,LogX,TLX Finance,EDE,Surf Protocol,Kuma,Defx,basedmarkets,Thetis Market,BMX,Hyperion Exchange,Jetstream,Substance Exchange,Morphex,waveX,UniDex,FWX,Metavault,Mango Markets,ImmortalX,BeamSwap,Mars Protocol,Covo Finance,Pinnako,zkEra Finance,BLEX,AGDEX,MoneyX,RFX Exchange,Filament Finance,Rollup Finance,Kinetix,Rollie Finance,Mu Exchange,Grizzlyfi,Quickswap,AshPerp,Swych Perpetual,SATOSHI PERPS,Alkimiya,Capybara Exchange,LineHub,UrDEX Finance,SpaceDex,Increment Protocol,Nether.Fi,KPerp Exchange,SwapBased,Quenta,Narwhal Finance
2023-07-11,65743655.0,14710418.0,,,,72783846.0,,,,,,,,689124226.0,,,,,,96823756.0,,,,,,,,,15427127.0,,,,,71683582.0,,282.0,,,,,,,,11203807.0,,,,,,,,,,,,2901836.0,1569626.0,,,,,,,,,3880848.0,,,,,,,,46069065.0,,,,,,,,486721.0,,,,,,,,3713.0,,,,,,,,,,176830.0,,,,,580509.0,,,,,,,,,,,,,,,,45327805.0,,8546153.0,,,165623093.0,,674855.0,8242849.0,,,,1345186.0,,,,,,,,,,836631.0,,280071.0,,125588.0,,,1655.0,,,24438.0,,,,,,,102108.0,,,,,,,,,,,,,,,,,,,
2023-07-12,50496659.0,13541386.0,,,,98379502.0,,,,,,,,975694922.0,,,,,,150694580.0,,,,,,,,,12987654.0,,,,,134708086.0,,10033.0,,,,,,,,19956920.0,,,,,,,,,,,,2675549.0,2953357.0,,,,,,,,,4328750.0,,,,,,,,99237831.0,,,,,,,,821133.0,,,,,,,699979.0,,,,,,,,,,,276463.0,,,,,,,,,,,,,,,,,,,,,56712886.0,,17060880.0,,,137189662.0,,1428819.0,17517093.0,,,,4053522.0,,,,,,,,,,199670.0,,543687.0,,629221.0,,,23742.0,,13533.0,42193.0,,,,,,,270813.0,,,,,,,,,,,,195923.0,,,,,,,
2023-07-13,32560465.0,15483111.0,,,,135730193.0,,,,,,,,1903159642.0,,,,,,365749879.0,,,,,,,,,13195453.0,,,,,194175077.0,,5767.0,,,,,,,,67021457.0,,,,,,,,,,,,5123581.0,36097143.0,,,,,,,,,4968638.0,,,,,,,,218501771.0,,,,,,,,1874239.0,,,,,,,975425.0,9687535.0,,,,,,,,,,462366.0,,,,,,,,,,,,,,,,,,,,,125592351.0,,20623230.0,,,87962716.0,,1328620.0,23060134.0,,,,7383989.0,,,,,,,,,,701093.0,,1199859.0,,4483800.0,,,8219.0,,10666.0,1526475.0,,,,,,,275270.0,,,,,,,,,,,,,,,,,,,
2023-07-14,55590451.0,13475592.0,,,,113165144.0,,,,,,,,1664151882.0,,,,,,248497324.0,,,,,,,,,17482535.0,,,,,134522757.0,,9309.0,,,,,,,,43267613.0,,,,,,,,,,,,4245261.0,22442701.0,,,,,,,,,5165162.0,,,,,,,,150254305.0,,,,,,,,4584170.0,,,,,,,653769.0,,,,,,,,,,,706182.0,,,,,7733.0,,,,,,,,,,,,,,,,115736913.0,,5786511.0,,,422924116.0,,368786.0,17648409.0,,,,10338467.0,,,,,,,,,,725853.0,,708655.0,,1938066.0,,,18511.0,,77276.0,1162915.0,,,,,,,283294.0,,,,,,,,,,,,3105.0,,,,,,,
2023-07-15,31850295.0,6588320.0,,,,52694084.0,,,,,,,,462067639.0,,,,,,38016280.0,,,,,,,,,14464431.0,,,,,41956914.0,,200.0,,,,,,,,23605395.0,,,,,,,,,,,,1797771.0,3591367.0,,,,,,,,,646167.0,,,,,,,,7548273.0,,,,,,,,1430819.0,,,,,,,794555.0,,,,,,,,,,,109785.0,,,,,,,,,,,,,,,,,,,,,34195680.0,,1132197.0,,,16630045.0,,2444703.0,3893353.0,,,,6522294.0,,,,,,,,,,175033.0,,391954.0,,29445.0,,,46.0,,,943375.0,,,,,,,298794.0,,,,,,,,,,,,858.0,,,,,,,
2023-07-16,26949231.0,10232625.0,,,,58389689.0,,,,,,,,589108798.0,,,,,,43968431.0,,,,,,,,,16030878.0,,,,,50466839.0,,1114.0,,,,,,,,37200349.0,,,,,,,,,,,,1739748.0,4042596.0,,,,,,,,,927637.0,,,,,,,,15367191.0,,,,,,,,1339841.0,,,,,,,570779.0,,,,,,,,,,,110201.0,,,,,,,,,,,,,,,,,,,,,39209033.0,,9089462.0,,,26261931.0,,2001135.0,5787003.0,,,,3752094.0,,,,,,,,,,230241.0,,263412.0,,257136.0,,,18609.0,,10.0,973458.0,,,,,,,177100.0,,,,,,,,,,,,2736.0,,,,,,,
2023-07-17,55501081.0,11532825.0,,,,95485445.0,,,,,,,,1023699964.0,,,,,,116708371.0,,,,,,,,,25984733.0,,,,,63931228.0,,2620.0,,,,,,,,97151695.0,,,,,,,,,,,,1763020.0,6184322.0,,,,,,,,,4117482.0,,,,,,,,49724972.0,,,,,,,,2172654.0,,,,,,,680139.0,,,,,,,,,,,294893.0,,,,,390920.0,,,,,,,,,,,,,,,,66697051.0,,3834439.0,,,23798228.0,,4283531.0,7341001.0,,,,4579680.0,,,,,,,,,,472845.0,,425790.0,,534254.0,,,72585.0,,67385.0,1609233.0,,,,,,,375977.0,,,,,,,,,,,,31713.0,,,,,,,
2023-07-18,54580517.0,11509239.0,,,,75596320.0,,,,,,,,889367864.0,,,,,,77690855.0,,,,,,,,,23353313.0,,,,,48752318.0,,4509.0,,,,,,,,52947955.0,,,,,,,,,,,,1729909.0,5256017.0,,,,,,,,,4717620.0,,,,,,,,31507761.0,,,,,,,,2520285.0,,,,,,,666801.0,,,,,,,,,,,210152.0,,,,,555099.0,,,,,,,,,,,,,,,,78132649.0,,3684191.0,,,10355140.0,,8811388.0,12216775.0,,,,1389649.0,,,,,,,,,,469852.0,,608754.0,,120605.0,,,148270.0,,7970.0,1148141.0,,,,,,,57951.0,,,,,,,,,,,,,,,,,,,
2023-07-19,46421016.0,8398726.0,,,,76718392.0,,,,,,,,923483304.0,,,,,,64744020.0,,,,,,,,,22283408.0,,,,,57828030.0,,2312.0,,,,,,,,28654310.0,,,,,,,,,,,,2592466.0,4142473.0,,,,,,,,,4852483.0,,,,,,,,20162543.0,,,,,,,,5750006.0,,,,,,,572250.0,2146644.0,,,,,,,,,,191220.0,,,,,,,,,,,,,,,,,,,,,116025943.0,,6782722.0,,,12383698.0,,4759575.0,12106989.0,,,,3636604.0,,,,,,,,,,379419.0,,426111.0,,58595.0,,,179020.0,,1077.0,1484696.0,,,,,,,249471.0,,,,,,,,,,,,4267.0,,,,,,,
2023-07-20,49594899.0,7372190.0,,,,92214890.0,,,,,,,,893467619.0,,,,,,73196314.0,,,,,,,,,24274525.0,,,,,94059837.0,,573.0,,,,,,,,30840447.0,,,,,,,,,,,,2278628.0,4885128.0,,,,,,,,,4234795.0,,,,,,,,24292248.0,,,,,,,,2720137.0,,,,,,,694767.0,,,,,,,,,,,177014.0,,,,,,,,,,,,,,,,,,,,,40914029.0,,9047824.0,,,16194385.0,,2881744.0,11968399.0,,,,1625138.0,,,,,,,,,,85161.0,,1918062.0,,363650.0,,,807547.0,,,1019200.0,,,,,,,173185.0,,,,,,,,,,,,,,,,,,,
2023-07-21,39138392.0,10331208.0,,,,87627405.0,,,,,,,,549870464.0,,,,,,34991622.0,,,,,,,,,13342428.0,,,,,28389941.0,,85.0,,,,,,,,24485608.0,,,,,,,,,,,,1298178.0,2997220.0,,,,,,,,,3835000.0,,,,,,,,29487800.0,,,,,,,,1082365.0,,,,,,,786879.0,,,,,,,,,,,69606.0,,,,,,,,,,,,,,,,,,,,,25391200.0,,10030902.0,,,25115423.0,,6002276.0,8003943.0,,,,1500068.0,,,,,,,,,,159168.0,,41238.0,,126565.0,,,204154.0,,,565152.0,,,,,,,49519.0,,,,63560.0,,,,,,,,,,,,,,,
2023-07-22,27909323.0,7000449.0,,,,70833217.0,,,,,,,,336746558.0,,,,,,26213830.0,,,,,,,,,11243103.0,,,,,13818437.0,,4551.0,,,,,,,,16523049.0,,,,,,,,,,,,1437815.0,2866264.0,,,,,,,,,756769.0,,,,,,,,7119711.0,,,,,,,,1035529.0,,,,,,,636103.0,,,,,,,,,,,74705.0,,,,,,,,,,,,,,,,,,,,,21885422.0,,2165947.0,,,15644181.0,,5749023.0,3257370.0,,,,2157044.0,,,,,,,,,,85376.0,,1380134.0,,498369.0,,,705166.0,,6716.0,868174.0,,,,,,,183987.0,,,,47673.0,,,,,,,,2317.0,,,,,,,
2023-07-23,26400795.0,11433067.0,,,,75049122.0,,,,,,,,457194335.0,,,,,,28412201.0,,,,,,,,,13088706.0,,,,,59427376.0,,1868.0,,,,,,,,15520306.0,,,,,,,,,,,,1983198.0,1765786.0,,,,,,,,,824868.0,,,,,,,,40857492.0,,,,,,,,905433.0,,,,,,,629571.0,,,,,,,,,,,102261.0,,,,,15817.0,,,,,,,,,,,,,,,,29411352.0,,6650080.0,,,5962714.0,,4095499.0,5107778.0,,,,2183715.0,,,,,,,,,,173077.0,,213214.0,,19042.0,,,7023.0,,,1381392.0,,,,,,,108283.0,,,,62365.0,,,,,,,,5868.0,,,,,,,
2023-07-24,54456779.0,11640453.0,,,,101247636.0,,,,,,,,716121654.0,,,,,,112000718.0,,,,,,,,,21529269.0,,,,,56857642.0,,2838.0,,,,,,,,28277996.0,,,,,,,,,,,,2424432.0,5178662.0,,,,,,,,,2326058.0,,,,,,,,32634387.0,,,,,,,,1108696.0,,,,,,,538302.0,,,,,,,,,,,235409.0,,,,,283466.0,,,,,,,,,,,,,,,,45803214.0,,5631725.0,,,2303527.0,,3353594.0,14667320.0,,,,4963620.0,,,,,,,,,,171631.0,,1543703.0,,1707959.0,,,45775.0,,2645.0,847717.0,,,,,,,170784.0,,,,255911.0,,,,,,,,10605.0,,,,,,,
2023-07-25,38987081.0,12032617.0,,,,70669701.0,,,,,,,,497354877.0,,,,,,28163692.0,,,,,,,,,13652391.0,,,,,89061729.0,,17784.0,,,,,,,,16103674.0,,,,,,,,,,,,1347607.0,3350344.0,,,,,,,,,1769032.0,,,,,,,,7237793.0,,,,,,,,663326.0,,,,,,,706069.0,,,,,,,,,,,130935.0,,,,,636823.0,,,,,,,,,,,,,,,,23664794.0,,7251721.0,,,,,4516640.0,6792669.0,,,,1538197.0,,,,,,,,,,487099.0,,298578.0,,68535.0,,,246216.0,,,996084.0,,,,,,,483535.0,,,,136542.0,,,,,,,,2874.0,,,,,,,
2023-07-26,54842067.0,13108286.0,,,,101339778.0,,,,,,,,643122572.0,,,,,,52876903.0,,,,,,,,,19641997.0,,,,,99548230.0,,82122.0,,,,,,,,16466266.0,,,,,,,,,,,,2571305.0,4810766.0,,,,,,,,,959280.0,,,,,,,,22175928.0,,,,,,,,2551292.0,,,,,,,686304.0,,,,,,,,,,,147551.0,,,,,2994.0,,,,,,,,,,,,,,,,46276154.0,,11952656.0,,,8263813.0,,3652742.0,9110856.0,,,,1686291.0,,,,,,,,,,555881.0,,288324.0,,1003283.0,,,192382.0,,5256.0,842227.0,,,,,,,116656.0,,,,219737.0,,,,,,,,313446.0,,,,,,,
2023-07-27,47719929.0,12320990.0,,,,68903100.0,,,,,,,,480859095.0,,,,,,65331066.0,,,,,,,,,14021874.0,,,,,138459479.0,,74677.0,,,,,,,,10900898.0,,,,,,,,,,,,1706957.0,3519681.0,,,,,,,,,3290339.0,,,,,,,,9457534.0,,,,,,,,997087.0,,,,,,1602351.0,563434.0,,,,,,,,,,,90955.0,,,,,,,,,,,,,,,,,,,,,28241200.0,,10227016.0,,,3109866.0,,5273211.0,4596248.0,,,,1305428.0,,,,,,,,,,305608.0,,587681.0,,32168.0,,,272992.0,,,951741.0,,,,,,,150803.0,,,,104024.0,,,,,,,,1093.0,,,,,,,
2023-07-28,36129170.0,14606816.0,,,,80213990.0,,,,,,,,422439243.0,,,,,,30065939.0,,,,,,,,,12647779.0,,,,,142028300.0,,37773.0,,,,,,,,10640465.0,,,,,,,,,,,,1191679.0,4220538.0,,,,,,,,,2812454.0,,,,,,,,12606440.0,,,,,,,,1823240.0,,,,,,1812218.0,743547.0,5136836.0,,,,,,,,,,92022.0,,,,,,,,,,,,,,,,,,,,,22594905.0,,15173634.0,,,17898016.0,,7246199.0,7682394.0,,,,1192441.0,,,,,,,,,,144102.0,,347923.0,,55585.0,,,101053.0,,,688013.0,,,,,,,669632.0,,,,56643.0,,,,,,,,,,,,,,,
2023-07-29,23324912.0,7465881.0,,,,58241929.0,,,,,,,,268887145.0,,,,,,8760491.0,,,,,,,,,11258232.0,,,,,8858730.0,,9649.0,,,,,,,,5152802.0,,,,,,,,,,,,643575.0,1358481.0,,,,,,,,,397777.0,,,,,,,,6677778.0,,,,,,,,418377.0,,,,,,1024677.0,509737.0,,,,,,,,,,,5866.0,,,,,,,,,,,,,,,,,,,,,18903899.0,,2973782.0,,,13857145.0,,5641635.0,4071347.0,,,,587966.0,,,,,,,,,,2982.0,,240111.0,,7640.0,,,247738.0,,,529989.0,,,,,,,227459.0,,,,9644.0,,,,,,,,,,,,,,,
2023-07-30,39341786.0,12301287.0,,,,70711826.0,,,,,,,,544352880.0,,,,,,34186551.0,,,,,,,,,18320633.0,,,,,38800819.0,,31771.0,,,,,,,,10150079.0,,,,,,,,475771.0,,,,1014507.0,1704377.0,,,,,,,,,968662.0,,,,,,,,14732120.0,,,,,,,,2127130.0,,,,,,1309713.0,679583.0,73900000.0,,,,,,,,,,65795.0,,,,,6673.0,,,,,,,,,,,,,,,,43221713.0,,4158418.0,,,8606014.0,,9821203.0,3153307.0,,,,608354.0,,,,,,,,,,213598.0,,170545.0,,514942.0,,,24708.0,,,625457.0,,,,,,,564275.0,,,,52410.0,,,,,,,,,,,,,,,
2023-07-31,51382690.0,12739132.0,,,,66819551.0,,,,,,,,520399765.0,,,,,,36620470.0,,,,,,,,,20080308.0,,,,,65033734.0,,30827.0,,,,,,,,11427095.0,,,,,,,,667925.0,,,,1898286.0,3930047.0,,,,,,,,,2713737.0,,,,,,,,23007311.0,,,,,,,,3669461.0,,,,,,3344818.0,742785.0,,,,,,,,,,,84812.0,,,,,171949.0,,,,,,,,,,,,,,,,38020477.0,,7983480.0,,,13759497.0,,3580286.0,4004020.0,,,,959815.0,,,,,,,,,,258100.0,,495189.0,,36184.0,,,234505.0,,,424430.0,,,,,,,405161.0,,,,54698.0,,,,,,,,7046.0,,,,,,,
2023-08-01,74496023.0,13389498.0,,,,96559872.0,,,,,,,,969081033.0,,,,,,90805096.0,,,,,,,,,25390531.0,,,,,154208190.0,,53302.0,,,,,,,,19605673.0,,,,,,,,717682.0,,,,2965837.0,2804472.0,,,,,,,,,3051479.0,,,,,,,,28681185.0,,,,,,,,7407782.0,,,,,,2257271.0,1460253.0,,,,,,,,,,,219115.0,,,,,505788.0,,,,,,,,,,,,,,,,47000184.0,,16534684.0,,,11922800.0,,3567185.0,9081676.0,,,,3184646.0,,,,,,,,,,545325.0,,1031500.0,,1149261.0,,,56410.0,,24037.0,463051.0,,,,,,,515269.0,,,,278890.0,,,,,,,,2874.0,,,,,,,
2023-08-02,68719258.0,12163742.0,,,,100465197.0,,,,,,,,971920910.0,,,,,,112422783.0,,,,,,,,,23654740.0,,,,,76881637.0,,48512.0,,,,,,,,15895868.0,,,,,,,,1342659.0,,,,2086706.0,5797865.0,,,,,,,,,2310358.0,,,,,,,,36432583.0,,,,,,,,4325684.0,,,,,,2341521.0,1420651.0,,,,,,,,,,,196632.0,,,,,264.0,,,,,,,,,,,,,,,,49004707.0,,8087906.0,,,21757290.0,,3668916.0,10687099.0,,,,1330376.0,,,,,,,,,,572918.0,,1416951.0,,332100.0,,131287.0,216130.0,,1097.0,366125.0,,,,,,,573927.0,,,,119557.0,,,,,,,,,,,,,,,
2023-08-03,91651047.0,11263087.0,,,,67486019.0,,,,,,,,695503719.0,,,,,,38153508.0,,,,,,,,,15236013.0,,,,,127328836.0,,51588.0,,,,,,,,9685219.0,,,,,,,,928315.0,,,,3663607.0,3775469.0,,,,,,,,,1431835.0,,,,,,,,15887810.0,,,,,,,,2637130.0,,,,,,2142043.0,1412951.0,,,,,,,,,,,118524.0,,,,,1606.0,,,,,,,,,,,,,,,,34731587.0,,19354500.0,,,18924127.0,,2847867.0,8127420.0,,,,308565.0,,,,,,,,,,328005.0,,1834245.0,,90190.0,,204352.0,197882.0,,230.0,232178.0,,,,,,,644261.0,,,,60512.0,,,,,,,,,,,,,,,
2023-08-04,60199124.0,12101869.0,,,,66664536.0,,,,,,,,552053075.0,,,,,,53922958.0,,,,,,,,,14126567.0,,,,,67294822.0,,58241.0,,,,,,,,16836266.0,,,,,,,,827274.0,,,,2590263.0,1575903.0,,,,,,,,,1104956.0,,,,,,,,16362650.0,,,,,,,,3350338.0,,,,,,1922101.0,1266605.0,,,,,,,,,,,86793.0,,,,,,8594.0,,,,,,,,,,,,,,,40590798.0,,11553417.0,,,30103845.0,,2957496.0,6964636.0,,,,1585834.0,,,,,,,,,,863971.0,,3388982.0,,361665.0,,63180.0,307563.0,,,333286.0,,,,,,,540051.0,,,,167606.0,,,,,,,,1485.0,,,,,,,
2023-08-05,37639404.0,8089848.0,,,,53508558.0,,,,,,,,233641942.0,,,,,,17013945.0,,,,,,,,,11044535.0,,,,,12568741.0,,177255.0,,,,,,,,11076461.0,,,,,,,,142862.0,,,,1889551.0,571103.0,,,,,,,,,1046224.0,,,,,,,,7282127.0,,,,,,,,1344150.0,,,,,,680338.0,1250349.0,,,,,,,,,,,18900.0,,,,,,,,,,,,,,,,,,,,,19275396.0,,4307517.0,,,25537830.0,,1801242.0,5371790.0,,,,552290.0,,,,,,,,,,398642.0,,2309257.0,,4477.0,,61323.0,168952.0,,,381469.0,,,,,,,220999.0,,,,53280.0,,,,,,,,1485.0,,,,,,,
2023-08-06,37894324.0,10610200.0,,,,54263631.0,,,,,,,,294476809.0,,,,,,17242228.0,,,,,,,,,12262195.0,,,,,91791262.0,,221592.0,,,,,,,,9979418.0,,,,,,,,1109118.0,,,,2135275.0,1012343.0,,,,,,,,,1462043.0,,,,,,,,10461414.0,,,,,,,,619821.0,,,,,,1381411.0,1199372.0,,,,,,,,,,,18039.0,,,,,27386.0,,,,,,,,,,,,,,,,20511813.0,,4314464.0,,,19172519.0,,1523765.0,5444689.0,,,,380982.0,,,,,,,,,,1004475.0,,3619106.0,,198787.0,,71464.0,196170.0,,,312780.0,,57844.0,,,,,452632.0,,,,14031.0,,,,,,,,,,,,,,,
2023-08-07,62734270.0,12979729.0,,,,78805882.0,,,,,,,,751321069.0,,,,,,70184576.0,,,,,,,,,25392059.0,,,,,44751593.0,,235711.0,,,,,,,,21301641.0,,,,,,,,1027972.0,,,,2455881.0,4630986.0,,,,,,,,,2769538.0,,,,,,,,32448742.0,,,,,,,,3450167.0,,,,,,1862384.0,1213564.0,,,,,,,,,,,177253.0,,,,,174097.0,1917.0,,,,,,,,,,,,,,,42002069.0,,17521734.0,,,17241938.0,,3754626.0,14004633.0,,,,1558046.0,,,,20540.0,,,,,,536073.0,,3301310.0,,317652.0,,158120.0,243595.0,,14296.0,308401.0,,12800.0,,,,,648393.0,,,,112647.0,,,,,,,,933.0,,,,,,,
2023-08-08,56369950.0,16747234.0,,,,120924096.0,,,,,,,,658614392.0,,,,,,83340463.0,,,,,,,,,25223975.0,,,,,54225188.0,,502217.0,,,,,,,,22288600.0,,,,,,,,1552597.0,,,,2433718.0,6223859.0,,,,,,,,,4679652.0,,,,,,,,37745143.0,,,,,,,,5672018.0,,,,,,2352137.0,1231312.0,,,,,,,,,,,168439.0,,,,,577544.0,2880.0,,,,,,,,,,,,,,,43107084.0,,12722982.0,,,22416112.0,,5142651.0,9292129.0,,,,1791552.0,,,,233.0,,,,,,678509.0,,12847320.0,,301697.0,,210796.0,305350.0,,3774.0,428947.0,,49636.0,,,,,1002714.0,,,,288006.0,,,,,,,,3897.0,,,,,,,
2023-08-09,46922973.0,15953556.0,,,,83618657.0,,,,,,,,494037838.0,,,,,,53180426.0,,,,,,,,,17934742.0,,,,,35469369.0,,779558.0,,,,,,,,18724058.0,,,,,,,,971749.0,,,,2919343.0,4175311.0,,,,,,,,,2665982.0,,,,,,,,21498911.0,,,,,,,,3686846.0,,,,,,2027209.0,1392634.0,,,,,,,,,,,127680.0,,,,,,3843.0,,,,,,,,,,,,,,,49645497.0,,10671069.0,,,21128907.0,,6432521.0,20567139.0,,,,662413.0,,,,,,,,,,582858.0,,5993310.0,,53377.0,,84416.0,211990.0,,,262555.0,,21852.0,,,,,297421.0,,,,73105.0,,,,,,,,965.0,,,,,,,
2023-08-10,39841296.0,15357672.0,,,,88166810.0,,,,,,,,425220020.0,,,,,,54432223.0,,,,132933345.0,,,,,13800571.0,,,,,79987218.0,,432335.0,,,,,,,,12164751.0,,,,,,,,450071.0,,,,929214.0,8293974.0,,,,,,,,,1394175.0,,,,,,,,9575344.0,,,,,,,,2696670.0,,,,,,2613299.0,1444459.0,,,,,,,,,,,44391.0,,,,,,,,,,,,,,,,,,,,,49177757.0,,25594425.0,,,11005664.0,,1299639.0,9403229.0,,,,534473.0,,,,9162.0,,,,,,447397.0,,19987445.0,,6462.0,,133401.0,281913.0,,,299305.0,,16360.0,,,,,306169.0,,,,20923.0,,,,,,,,91226.0,,,,,,,
2023-08-11,28629768.0,16764078.0,,,,70192932.0,,,,,,,,305386021.0,,,,,,34224300.0,,,,124774513.0,,,,,11347946.0,,,,,26959916.0,,659380.0,,,,,,,,9805414.0,,,,,,,,707132.0,,,,748017.0,7198375.0,,,,,,,,,6758379.0,,,,,,,,9920181.0,,,,,,,,1973791.0,,,,,,1544864.0,1310525.0,,,,,,,,,,,43918.0,,,,,,,,,,,,,,,,,,,,,49420584.0,,42655874.0,,,14420554.0,,4593370.0,7793782.0,,,,139355.0,,,,,,,,,,276187.0,,7486397.0,,27316.0,,213211.0,294142.0,,,409884.0,,5867.0,,,,,121158.0,,,,31912.0,,,,,,,,,,,,,3850.0,,
2023-08-12,32349494.0,14431367.0,,,,57287493.0,,,,,,,,159454157.0,,,,,,10092576.0,,,,119052925.0,,,,,11051753.0,,,,,6847245.0,,329267.0,,,,,,,,3955958.0,,,,,,,,1314218.0,,,,633214.0,2032278.0,,,,,,,,,784207.0,,,,,,,,4064627.0,,,,,,,,1765775.0,,,,,,967315.0,1319926.0,,,,,,,,,,,66395.0,,,,,,7271.0,,,,,,,,,,,,,,,32401297.0,,15221425.0,,,11506059.0,,5570583.0,1423623.0,,,,,,,,11938.0,,,,,,413320.0,,10206017.0,,241.0,,167707.0,109074.0,,,307924.0,,33607.0,,,,,54497.0,,,,11012.0,,,,,,,,,,,,,18481.0,,
2023-08-13,28892164.0,13349060.0,,,,66989043.0,,,,,,,,218746646.0,,,,,,41906672.0,,,,122673566.0,,,,,16419139.0,,,,,14225813.0,,189903.0,,,,,,,,6390402.0,,,,,,,,1200950.0,,,,980826.0,1172799.0,,,,,,,,,930144.0,,,,,,,,4250937.0,,,,,,,,1480251.0,,,,,,1541636.0,1505604.0,,,,,,,,,,,141337.0,,,,,9205.0,,,,,,,,,,,,,,,,37940647.0,,31034384.0,,,12631674.0,,2377400.0,3194576.0,,,,240.0,,,,5201.0,,,,,,266231.0,,11003214.0,,2168.0,,102604.0,345417.0,,,340708.0,,58881.0,,,,,21151.0,,,,51078.0,,,,,,,,3276.0,,,,,38781.0,,
2023-08-14,39489758.0,17996672.0,,,,91616014.0,,,,,,,,484679688.0,,,,,,29776311.0,,,,129956311.0,,,,,25358048.0,,,,,61677403.0,,369166.0,,,,,,,,10874852.0,,,,,,,,994306.0,,,,1499552.0,3177747.0,,,,,,,,,2820138.0,,,,,,,,15561820.0,,,,,,,,4114706.0,,,,,,1858283.0,1540641.0,,,,,,,,,,,448322.0,,,,,121059.0,9950.0,,,,,,,,,,,,,,,54823148.0,,66866701.0,,,13926088.0,,6200213.0,5705382.0,,,,,,,,3716.0,,,,,,432204.0,,2888056.0,,9471.0,,147550.0,24826.0,,,343835.0,,71604.0,,,,,43185.0,,,,116769.0,,,,,,,,,,,,,,,
2023-08-15,51237936.0,10673435.0,,,,78378003.0,,,,,,,,563631219.0,,,,,,43940549.0,,,,129571639.0,,,,,24425083.0,,,,,36124245.0,,432467.0,,,,,,,,11980004.0,,,,,,,,814984.0,,,,2690330.0,9725638.0,,,,,,,,,6051770.0,,,,,,,,12355031.0,,,,,,,,3480613.0,,,,,,3297311.0,1300313.0,,,,,,,,,,,317179.0,,,,,382855.0,3596.0,,,,,,,,,,,,,,,169580459.0,,88064027.0,,,12285677.0,,5834170.0,9085954.0,,,,99315.0,,,,10297.0,,,,,,555512.0,,677011.0,,420880.0,,173417.0,146384.0,,26845.0,249951.0,,100363.0,,,,,132280.0,,,,89049.0,,,,,,,,5828.0,,,,,2786.0,,
2023-08-16,114183090.0,14803823.0,,,,95533074.0,,,,,,,,620232069.0,,,,,,80030783.0,,,,35169127.0,,,,,25419970.0,,,,,59349105.0,,384369.0,,,,,,,,19017388.0,,,,,,,,1130508.0,,,,3071600.0,8606545.0,,,,,,,,,1937424.0,,,,,,,,25966839.0,,,,,,,,4371110.0,,,,,,4008568.0,1225846.0,,,,,,,,,,,251657.0,,,,,,5231.0,,,,,,,,,,,,,,,195050619.0,,148696163.0,,,7237735.0,,3761731.0,12553232.0,,,,237940.0,,,,9974.0,,,,,,277195.0,,785061.0,,826758.0,,250186.0,114646.0,,2317.0,366102.0,,125718.0,,,,,255610.0,,,,88924.0,,,,,,,,,,,,,361.0,,
