date,timestamp_utc,Exchange Outflow (Mean)
2020-11-08,2020-11-08T00:00:00Z,2556.62482537
2020-11-09,2020-11-09T00:00:00Z,7687.61814351
2020-11-10,2020-11-10T00:00:00Z,2863.43485099
2020-11-11,2020-11-11T00:00:00Z,14004.54977335
2020-11-12,2020-11-12T00:00:00Z,5468.68521412
2020-11-13,2020-11-13T00:00:00Z,3084.54818891
2020-11-14,2020-11-14T00:00:00Z,2954.73368429
2020-11-15,2020-11-15T00:00:00Z,2195.70075159
2020-11-16,2020-11-16T00:00:00Z,12179.79945311
2020-11-17,2020-11-17T00:00:00Z,3539.96915407
2020-11-18,2020-11-18T00:00:00Z,40423.7108757
2020-11-19,2020-11-19T00:00:00Z,3903.22459762
2020-11-20,2020-11-20T00:00:00Z,15105.79933335
2020-11-21,2020-11-21T00:00:00Z,3306.50438357
2020-11-22,2020-11-22T00:00:00Z,6784.0891941
2020-11-23,2020-11-23T00:00:00Z,10186.43369271
2020-11-24,2020-11-24T00:00:00Z,8286.3899758
2020-11-25,2020-11-25T00:00:00Z,11551.05081749
2020-11-26,2020-11-26T00:00:00Z,12348.99494863
2020-11-27,2020-11-27T00:00:00Z,6666.72313498
2020-11-28,2020-11-28T00:00:00Z,6037.5004975
2020-11-29,2020-11-29T00:00:00Z,23057.39159461
2020-11-30,2020-11-30T00:00:00Z,19691.61180473
2020-12-01,2020-12-01T00:00:00Z,13145.68129858
2020-12-02,2020-12-02T00:00:00Z,4794.89789996
2020-12-03,2020-12-03T00:00:00Z,12855.14887868
2020-12-04,2020-12-04T00:00:00Z,9022.84762139
2020-12-05,2020-12-05T00:00:00Z,3819.678309
2020-12-06,2020-12-06T00:00:00Z,3729.05581736
2020-12-07,2020-12-07T00:00:00Z,4401.35886227
2020-12-08,2020-12-08T00:00:00Z,4807.86038209
2020-12-09,2020-12-09T00:00:00Z,6116.70492935
2020-12-10,2020-12-10T00:00:00Z,9020.79386824
2020-12-11,2020-12-11T00:00:00Z,4650.86171449
2020-12-12,2020-12-12T00:00:00Z,72201.51337214
2020-12-13,2020-12-13T00:00:00Z,8160.09995244
2020-12-14,2020-12-14T00:00:00Z,14375.52381349
2020-12-15,2020-12-15T00:00:00Z,16943.24944064
2020-12-16,2020-12-16T00:00:00Z,10634.8158315
2020-12-17,2020-12-17T00:00:00Z,8553.32522256
2020-12-18,2020-12-18T00:00:00Z,6368.97581018
2020-12-19,2020-12-19T00:00:00Z,6786.69415389
2020-12-20,2020-12-20T00:00:00Z,6400.91336875
2020-12-21,2020-12-21T00:00:00Z,6855.07242559
2020-12-22,2020-12-22T00:00:00Z,5686.77956426
2020-12-23,2020-12-23T00:00:00Z,17720.11151575
2020-12-24,2020-12-24T00:00:00Z,10619.4008699
2020-12-25,2020-12-25T00:00:00Z,7766.16334842
2020-12-26,2020-12-26T00:00:00Z,6514.84205773
2020-12-27,2020-12-27T00:00:00Z,7630.38963063
2020-12-28,2020-12-28T00:00:00Z,8701.18075008
2020-12-29,2020-12-29T00:00:00Z,14490.54752877
2020-12-30,2020-12-30T00:00:00Z,8147.20323091
2020-12-31,2020-12-31T00:00:00Z,4788.24032801
2021-01-01,2021-01-01T00:00:00Z,14499.53109875
2021-01-02,2021-01-02T00:00:00Z,8887.36376503
2021-01-03,2021-01-03T00:00:00Z,7308.22233612
2021-01-04,2021-01-04T00:00:00Z,10115.37694956
2021-01-05,2021-01-05T00:00:00Z,9892.52860749
2021-01-06,2021-01-06T00:00:00Z,10070.78882767
2021-01-07,2021-01-07T00:00:00Z,10103.51609836
2021-01-08,2021-01-08T00:00:00Z,11131.84682386
2021-01-09,2021-01-09T00:00:00Z,7636.57824287
2021-01-10,2021-01-10T00:00:00Z,9372.11505471
2021-01-11,2021-01-11T00:00:00Z,26594.09054653
2021-01-12,2021-01-12T00:00:00Z,24015.5380252
2021-01-13,2021-01-13T00:00:00Z,16700.55404649
2021-01-14,2021-01-14T00:00:00Z,18068.90927215
2021-01-15,2021-01-15T00:00:00Z,6937.9375206
2021-01-16,2021-01-16T00:00:00Z,7694.90498218
2021-01-17,2021-01-17T00:00:00Z,6739.49721107
2021-01-18,2021-01-18T00:00:00Z,12774.65878563
2021-01-19,2021-01-19T00:00:00Z,13926.39307003
2021-01-20,2021-01-20T00:00:00Z,7255.46838952
2021-01-21,2021-01-21T00:00:00Z,8927.62942777
2021-01-22,2021-01-22T00:00:00Z,9674.1098195
2021-01-23,2021-01-23T00:00:00Z,7632.97727184
2021-01-24,2021-01-24T00:00:00Z,6252.11472968
2021-01-25,2021-01-25T00:00:00Z,18203.16495124
2021-01-26,2021-01-26T00:00:00Z,19268.97101368
2021-01-27,2021-01-27T00:00:00Z,17687.75052565
2021-01-28,2021-01-28T00:00:00Z,16371.18677951
2021-01-29,2021-01-29T00:00:00Z,12932.24824223
2021-01-30,2021-01-30T00:00:00Z,6478.48122474
2021-01-31,2021-01-31T00:00:00Z,5593.6034708
2021-02-01,2021-02-01T00:00:00Z,7223.77777055
2021-02-02,2021-02-02T00:00:00Z,15891.68709495
2021-02-03,2021-02-03T00:00:00Z,56078.67689365
2021-02-04,2021-02-04T00:00:00Z,15494.74502546
2021-02-05,2021-02-05T00:00:00Z,16475.35815958
2021-02-06,2021-02-06T00:00:00Z,6784.15287532
2021-02-07,2021-02-07T00:00:00Z,14826.65530743
2021-02-08,2021-02-08T00:00:00Z,8378.71481126
2021-02-09,2021-02-09T00:00:00Z,18251.05188833
2021-02-10,2021-02-10T00:00:00Z,5070.36357393
2021-02-11,2021-02-11T00:00:00Z,5868.31722997
2021-02-12,2021-02-12T00:00:00Z,7122.89233773
2021-02-13,2021-02-13T00:00:00Z,7250.52614396
2021-02-14,2021-02-14T00:00:00Z,7047.36870939
2021-02-15,2021-02-15T00:00:00Z,7788.78523097
2021-02-16,2021-02-16T00:00:00Z,33818.28602419
2021-02-17,2021-02-17T00:00:00Z,15934.88637204
2021-02-18,2021-02-18T00:00:00Z,5925.18482716
2021-02-19,2021-02-19T00:00:00Z,6510.88641886
2021-02-20,2021-02-20T00:00:00Z,6297.19321248
2021-02-21,2021-02-21T00:00:00Z,5166.00609536
2021-02-22,2021-02-22T00:00:00Z,8500.85696379
2021-02-23,2021-02-23T00:00:00Z,9597.55956058
2021-02-24,2021-02-24T00:00:00Z,7438.4262094
2021-02-25,2021-02-25T00:00:00Z,7577.59813218
2021-02-26,2021-02-26T00:00:00Z,8074.79000385
2021-02-27,2021-02-27T00:00:00Z,6077.35395563
2021-02-28,2021-02-28T00:00:00Z,6564.6614713
2021-03-01,2021-03-01T00:00:00Z,7648.44853317
2021-03-02,2021-03-02T00:00:00Z,8456.66578111
2021-03-03,2021-03-03T00:00:00Z,5414.71601956
2021-03-04,2021-03-04T00:00:00Z,6517.94129668
2021-03-05,2021-03-05T00:00:00Z,7041.07271296
2021-03-06,2021-03-06T00:00:00Z,5360.32376527
2021-03-07,2021-03-07T00:00:00Z,5855.82408597
2021-03-08,2021-03-08T00:00:00Z,6751.20745098
2021-03-09,2021-03-09T00:00:00Z,6481.73640992
2021-03-10,2021-03-10T00:00:00Z,10365.23682282
2021-03-11,2021-03-11T00:00:00Z,7704.0797438
2021-03-12,2021-03-12T00:00:00Z,8630.95620996
2021-03-13,2021-03-13T00:00:00Z,6323.49405841
2021-03-14,2021-03-14T00:00:00Z,5252.90516846
2021-03-15,2021-03-15T00:00:00Z,11405.88804456
2021-03-16,2021-03-16T00:00:00Z,11899.74772318
2021-03-17,2021-03-17T00:00:00Z,7132.07855096
2021-03-18,2021-03-18T00:00:00Z,7458.85606326
2021-03-19,2021-03-19T00:00:00Z,6749.35988779
2021-03-20,2021-03-20T00:00:00Z,7539.2593401
2021-03-21,2021-03-21T00:00:00Z,6900.98045952
2021-03-22,2021-03-22T00:00:00Z,8107.26568826
2021-03-23,2021-03-23T00:00:00Z,8849.0241816
2021-03-24,2021-03-24T00:00:00Z,9941.29786884
2021-03-25,2021-03-25T00:00:00Z,8901.1192838
2021-03-26,2021-03-26T00:00:00Z,9537.82154996
2021-03-27,2021-03-27T00:00:00Z,7849.95158542
2021-03-28,2021-03-28T00:00:00Z,6996.86776009
2021-03-29,2021-03-29T00:00:00Z,9648.88781091
2021-03-30,2021-03-30T00:00:00Z,8160.4678396
2021-03-31,2021-03-31T00:00:00Z,9791.48791949
2021-04-01,2021-04-01T00:00:00Z,10029.85629164
2021-04-02,2021-04-02T00:00:00Z,10342.30889891
2021-04-03,2021-04-03T00:00:00Z,11684.03605568
2021-04-04,2021-04-04T00:00:00Z,10664.81820874
2021-04-05,2021-04-05T00:00:00Z,13448.78506832
2021-04-06,2021-04-06T00:00:00Z,39552.82754274
2021-04-07,2021-04-07T00:00:00Z,18894.44890597
2021-04-08,2021-04-08T00:00:00Z,14234.74447927
2021-04-09,2021-04-09T00:00:00Z,17118.79855375
2021-04-10,2021-04-10T00:00:00Z,11088.18637449
2021-04-11,2021-04-11T00:00:00Z,8305.84038248
2021-04-12,2021-04-12T00:00:00Z,10218.15830519
2021-04-13,2021-04-13T00:00:00Z,11925.28081843
2021-04-14,2021-04-14T00:00:00Z,12412.5346459
2021-04-15,2021-04-15T00:00:00Z,9701.83442432
2021-04-16,2021-04-16T00:00:00Z,16040.84731274
2021-04-17,2021-04-17T00:00:00Z,8373.38399629
2021-04-18,2021-04-18T00:00:00Z,26075.69355656
2021-04-19,2021-04-19T00:00:00Z,16267.89321502
2021-04-20,2021-04-20T00:00:00Z,9909.71028401
2021-04-21,2021-04-21T00:00:00Z,19156.80586314
2021-04-22,2021-04-22T00:00:00Z,28403.94626732
2021-04-23,2021-04-23T00:00:00Z,26396.09156298
2021-04-24,2021-04-24T00:00:00Z,14918.12154002
2021-04-25,2021-04-25T00:00:00Z,11970.5278618
2021-04-26,2021-04-26T00:00:00Z,18422.95254166
2021-04-27,2021-04-27T00:00:00Z,11940.07504275
2021-04-28,2021-04-28T00:00:00Z,17280.54541916
2021-04-29,2021-04-29T00:00:00Z,18216.79598223
2021-04-30,2021-04-30T00:00:00Z,14885.99469785
2021-05-01,2021-05-01T00:00:00Z,10102.76959198
2021-05-02,2021-05-02T00:00:00Z,8662.15358099
2021-05-03,2021-05-03T00:00:00Z,9500.8531203
2021-05-04,2021-05-04T00:00:00Z,19286.94337257
2021-05-05,2021-05-05T00:00:00Z,13781.57925047
2021-05-06,2021-05-06T00:00:00Z,11168.94086634
2021-05-07,2021-05-07T00:00:00Z,11440.31199355
2021-05-08,2021-05-08T00:00:00Z,7763.28052539
2021-05-09,2021-05-09T00:00:00Z,10851.83275039
2021-05-10,2021-05-10T00:00:00Z,10784.21240871
2021-05-11,2021-05-11T00:00:00Z,7099.0815174
2021-05-12,2021-05-12T00:00:00Z,8365.4815601
2021-05-13,2021-05-13T00:00:00Z,14096.25412481
2021-05-14,2021-05-14T00:00:00Z,13809.53063017
2021-05-15,2021-05-15T00:00:00Z,11020.02284765
2021-05-16,2021-05-16T00:00:00Z,9350.82697813
2021-05-17,2021-05-17T00:00:00Z,14941.69452794
2021-05-18,2021-05-18T00:00:00Z,9506.83940528
2021-05-19,2021-05-19T00:00:00Z,16541.95625554
2021-05-20,2021-05-20T00:00:00Z,14500.28894913
2021-05-21,2021-05-21T00:00:00Z,16746.18467279
2021-05-22,2021-05-22T00:00:00Z,20663.25359844
2021-05-23,2021-05-23T00:00:00Z,18913.54765393
2021-05-24,2021-05-24T00:00:00Z,17977.69368574
2021-05-25,2021-05-25T00:00:00Z,13699.61872021
2021-05-26,2021-05-26T00:00:00Z,12697.42382794
2021-05-27,2021-05-27T00:00:00Z,11207.89934244
2021-05-28,2021-05-28T00:00:00Z,15559.0477001
2021-05-29,2021-05-29T00:00:00Z,12230.81683007
2021-05-30,2021-05-30T00:00:00Z,10325.75409834
2021-05-31,2021-05-31T00:00:00Z,14807.49294053
2021-06-01,2021-06-01T00:00:00Z,9769.98708883
2021-06-02,2021-06-02T00:00:00Z,8827.05143788
2021-06-03,2021-06-03T00:00:00Z,10501.60348233
2021-06-04,2021-06-04T00:00:00Z,17892.30438966
2021-06-05,2021-06-05T00:00:00Z,9519.08330016
2021-06-06,2021-06-06T00:00:00Z,7450.91659224
2021-06-07,2021-06-07T00:00:00Z,19746.33242434
2021-06-08,2021-06-08T00:00:00Z,13755.13276847
2021-06-09,2021-06-09T00:00:00Z,12285.44354325
2021-06-10,2021-06-10T00:00:00Z,13653.83158009
2021-06-11,2021-06-11T00:00:00Z,8801.63999472
2021-06-12,2021-06-12T00:00:00Z,7923.05753843
2021-06-13,2021-06-13T00:00:00Z,6351.91638503
2021-06-14,2021-06-14T00:00:00Z,8987.09158819
2021-06-15,2021-06-15T00:00:00Z,8223.35699557
2021-06-16,2021-06-16T00:00:00Z,9390.52772517
2021-06-17,2021-06-17T00:00:00Z,8235.42820642
2021-06-18,2021-06-18T00:00:00Z,9895.62807376
2021-06-19,2021-06-19T00:00:00Z,6975.04155949
2021-06-20,2021-06-20T00:00:00Z,9198.26130269
2021-06-21,2021-06-21T00:00:00Z,17389.61642023
2021-06-22,2021-06-22T00:00:00Z,16843.78817404
2021-06-23,2021-06-23T00:00:00Z,11473.60904922
2021-06-24,2021-06-24T00:00:00Z,22311.38696048
2021-06-25,2021-06-25T00:00:00Z,14081.09843813
2021-06-26,2021-06-26T00:00:00Z,11558.20730617
2021-06-27,2021-06-27T00:00:00Z,15240.77917038
2021-06-28,2021-06-28T00:00:00Z,10819.01272925
2021-06-29,2021-06-29T00:00:00Z,11329.91449452
2021-06-30,2021-06-30T00:00:00Z,9423.49183404
2021-07-01,2021-07-01T00:00:00Z,11302.6053993
2021-07-02,2021-07-02T00:00:00Z,10662.8937808
2021-07-03,2021-07-03T00:00:00Z,6690.89402429
2021-07-04,2021-07-04T00:00:00Z,6591.0611102
2021-07-05,2021-07-05T00:00:00Z,9624.57171323
2021-07-06,2021-07-06T00:00:00Z,9484.68463729
2021-07-07,2021-07-07T00:00:00Z,10722.12443578
2021-07-08,2021-07-08T00:00:00Z,16048.70114296
2021-07-09,2021-07-09T00:00:00Z,16625.5978644
2021-07-10,2021-07-10T00:00:00Z,7462.11979009
2021-07-11,2021-07-11T00:00:00Z,6536.13792331
2021-07-12,2021-07-12T00:00:00Z,8434.62569592
2021-07-13,2021-07-13T00:00:00Z,11331.51215921
2021-07-14,2021-07-14T00:00:00Z,8972.6492822
2021-07-15,2021-07-15T00:00:00Z,7792.53990545
2021-07-16,2021-07-16T00:00:00Z,10876.74275161
2021-07-17,2021-07-17T00:00:00Z,10559.07702775
2021-07-18,2021-07-18T00:00:00Z,8465.61539483
2021-07-19,2021-07-19T00:00:00Z,13793.80409025
2021-07-20,2021-07-20T00:00:00Z,16023.3366481
2021-07-21,2021-07-21T00:00:00Z,16079.70027077
2021-07-22,2021-07-22T00:00:00Z,11124.081821
2021-07-23,2021-07-23T00:00:00Z,9747.20192472
2021-07-24,2021-07-24T00:00:00Z,9710.99245794
2021-07-25,2021-07-25T00:00:00Z,7498.02743698
2021-07-26,2021-07-26T00:00:00Z,15219.2738792
2021-07-27,2021-07-27T00:00:00Z,10690.25862681
2021-07-28,2021-07-28T00:00:00Z,9533.4397478
2021-07-29,2021-07-29T00:00:00Z,18935.6900826
2021-07-30,2021-07-30T00:00:00Z,14642.46194522
2021-07-31,2021-07-31T00:00:00Z,11354.53399413
2021-08-01,2021-08-01T00:00:00Z,13531.07255918
2021-08-02,2021-08-02T00:00:00Z,11296.95154985
2021-08-03,2021-08-03T00:00:00Z,14668.04387228
2021-08-04,2021-08-04T00:00:00Z,12400.70480807
2021-08-05,2021-08-05T00:00:00Z,15740.40700972
2021-08-06,2021-08-06T00:00:00Z,13687.42929926
2021-08-07,2021-08-07T00:00:00Z,12184.78124613
2021-08-08,2021-08-08T00:00:00Z,11579.87352764
2021-08-09,2021-08-09T00:00:00Z,12579.06693156
2021-08-10,2021-08-10T00:00:00Z,12342.44891891
2021-08-11,2021-08-11T00:00:00Z,11575.35347405
2021-08-12,2021-08-12T00:00:00Z,15303.61223986
2021-08-13,2021-08-13T00:00:00Z,14519.58194259
2021-08-14,2021-08-14T00:00:00Z,10772.12563587
2021-08-15,2021-08-15T00:00:00Z,10498.6896312
2021-08-16,2021-08-16T00:00:00Z,11311.32711446
2021-08-17,2021-08-17T00:00:00Z,13663.11517335
2021-08-18,2021-08-18T00:00:00Z,10786.67280354
2021-08-19,2021-08-19T00:00:00Z,13839.3835534
2021-08-20,2021-08-20T00:00:00Z,11090.81942307
2021-08-21,2021-08-21T00:00:00Z,9137.83547011
2021-08-22,2021-08-22T00:00:00Z,7754.68680751
2021-08-23,2021-08-23T00:00:00Z,11529.88825777
2021-08-24,2021-08-24T00:00:00Z,12309.16645585
2021-08-25,2021-08-25T00:00:00Z,11522.89526465
2021-08-26,2021-08-26T00:00:00Z,11802.75854655
2021-08-27,2021-08-27T00:00:00Z,10797.57194143
2021-08-28,2021-08-28T00:00:00Z,9215.73334201
2021-08-29,2021-08-29T00:00:00Z,7741.69568716
2021-08-30,2021-08-30T00:00:00Z,62308.43330629
2021-08-31,2021-08-31T00:00:00Z,14238.52433397
2021-09-01,2021-09-01T00:00:00Z,44899.33888606
2021-09-02,2021-09-02T00:00:00Z,13155.91972396
2021-09-03,2021-09-03T00:00:00Z,10896.79416416
2021-09-04,2021-09-04T00:00:00Z,8717.04027512
2021-09-05,2021-09-05T00:00:00Z,9108.72987834
2021-09-06,2021-09-06T00:00:00Z,10151.71662331
2021-09-07,2021-09-07T00:00:00Z,13653.11919423
2021-09-08,2021-09-08T00:00:00Z,12358.51233174
2021-09-09,2021-09-09T00:00:00Z,9544.48401006
2021-09-10,2021-09-10T00:00:00Z,14280.5566294
2021-09-11,2021-09-11T00:00:00Z,8348.85120298
2021-09-12,2021-09-12T00:00:00Z,8211.3977048
2021-09-13,2021-09-13T00:00:00Z,11342.02253569
2021-09-14,2021-09-14T00:00:00Z,37737.14876459
2021-09-15,2021-09-15T00:00:00Z,7470.02085045
2021-09-16,2021-09-16T00:00:00Z,7698.59725729
2021-09-17,2021-09-17T00:00:00Z,8624.56707341
2021-09-18,2021-09-18T00:00:00Z,9446.3837495
2021-09-19,2021-09-19T00:00:00Z,6926.82095156
2021-09-20,2021-09-20T00:00:00Z,20286.78963031
2021-09-21,2021-09-21T00:00:00Z,9142.06100093
2021-09-22,2021-09-22T00:00:00Z,8486.12405354
2021-09-23,2021-09-23T00:00:00Z,19508.48692518
2021-09-24,2021-09-24T00:00:00Z,11994.12854401
2021-09-25,2021-09-25T00:00:00Z,8288.79761825
2021-09-26,2021-09-26T00:00:00Z,18199.65461236
2021-09-27,2021-09-27T00:00:00Z,8265.60517482
2021-09-28,2021-09-28T00:00:00Z,13943.45939275
2021-09-29,2021-09-29T00:00:00Z,14126.08848788
2021-09-30,2021-09-30T00:00:00Z,9124.77234276
2021-10-01,2021-10-01T00:00:00Z,9157.00724483
2021-10-02,2021-10-02T00:00:00Z,15939.67278163
2021-10-03,2021-10-03T00:00:00Z,6859.23832925
2021-10-04,2021-10-04T00:00:00Z,8064.36927309
2021-10-05,2021-10-05T00:00:00Z,11642.01769969
2021-10-06,2021-10-06T00:00:00Z,12847.18110205
2021-10-07,2021-10-07T00:00:00Z,8698.70332694
2021-10-08,2021-10-08T00:00:00Z,15369.71319291
2021-10-09,2021-10-09T00:00:00Z,7100.28890578
2021-10-10,2021-10-10T00:00:00Z,7121.16378101
2021-10-11,2021-10-11T00:00:00Z,14964.41141119
2021-10-12,2021-10-12T00:00:00Z,7875.92722492
2021-10-13,2021-10-13T00:00:00Z,8457.13854113
2021-10-14,2021-10-14T00:00:00Z,14829.40161129
2021-10-15,2021-10-15T00:00:00Z,10344.04144967
2021-10-16,2021-10-16T00:00:00Z,15033.77924649
2021-10-17,2021-10-17T00:00:00Z,6617.30375571
2021-10-18,2021-10-18T00:00:00Z,8138.21318036
2021-10-19,2021-10-19T00:00:00Z,16224.96904034
2021-10-20,2021-10-20T00:00:00Z,9636.86428062
2021-10-21,2021-10-21T00:00:00Z,17738.39240371
2021-10-22,2021-10-22T00:00:00Z,9827.69265477
2021-10-23,2021-10-23T00:00:00Z,10915.56207173
2021-10-24,2021-10-24T00:00:00Z,9779.32262812
2021-10-25,2021-10-25T00:00:00Z,6958.92444607
2021-10-26,2021-10-26T00:00:00Z,12295.29247428
2021-10-27,2021-10-27T00:00:00Z,9324.75193529
2021-10-28,2021-10-28T00:00:00Z,12764.21006348
2021-10-29,2021-10-29T00:00:00Z,6548.61257422
2021-10-30,2021-10-30T00:00:00Z,7367.36846308
2021-10-31,2021-10-31T00:00:00Z,8537.76409535
2021-11-01,2021-11-01T00:00:00Z,12512.00320141
2021-11-02,2021-11-02T00:00:00Z,6439.53692747
2021-11-03,2021-11-03T00:00:00Z,10356.57520615
2021-11-04,2021-11-04T00:00:00Z,10619.08556646
2021-11-05,2021-11-05T00:00:00Z,9291.38960961
2021-11-06,2021-11-06T00:00:00Z,6903.11337848
2021-11-07,2021-11-07T00:00:00Z,5867.00529433
2021-11-08,2021-11-08T00:00:00Z,11746.8923869
2021-11-09,2021-11-09T00:00:00Z,16758.46890081
2021-11-10,2021-11-10T00:00:00Z,11934.88274609
2021-11-11,2021-11-11T00:00:00Z,8021.53147391
2021-11-12,2021-11-12T00:00:00Z,10351.24907962
2021-11-13,2021-11-13T00:00:00Z,5464.93542701
2021-11-14,2021-11-14T00:00:00Z,6380.63178173
2021-11-15,2021-11-15T00:00:00Z,8147.80194444
2021-11-16,2021-11-16T00:00:00Z,11568.82367895
2021-11-17,2021-11-17T00:00:00Z,10253.46937119
2021-11-18,2021-11-18T00:00:00Z,10922.06256062
2021-11-19,2021-11-19T00:00:00Z,6999.37355061
2021-11-20,2021-11-20T00:00:00Z,8990.0319892
2021-11-21,2021-11-21T00:00:00Z,5181.30420946
2021-11-22,2021-11-22T00:00:00Z,9784.03822936
2021-11-23,2021-11-23T00:00:00Z,10259.87533946
2021-11-24,2021-11-24T00:00:00Z,8404.90564203
2021-11-25,2021-11-25T00:00:00Z,7219.12691538
2021-11-26,2021-11-26T00:00:00Z,9640.7171129
2021-11-27,2021-11-27T00:00:00Z,6772.19448071
2021-11-28,2021-11-28T00:00:00Z,7606.4015417
2021-11-29,2021-11-29T00:00:00Z,8343.68317081
2021-11-30,2021-11-30T00:00:00Z,17337.56865012
2021-12-01,2021-12-01T00:00:00Z,6990.53983334
2021-12-02,2021-12-02T00:00:00Z,7891.67100948
2021-12-03,2021-12-03T00:00:00Z,9012.22187201
2021-12-04,2021-12-04T00:00:00Z,12301.64833114
2021-12-05,2021-12-05T00:00:00Z,8165.52565086
2021-12-06,2021-12-06T00:00:00Z,10604.15973766
2021-12-07,2021-12-07T00:00:00Z,9371.92614327
2021-12-08,2021-12-08T00:00:00Z,8422.95574878
2021-12-09,2021-12-09T00:00:00Z,17251.98297395
2021-12-10,2021-12-10T00:00:00Z,10928.40542352
2021-12-11,2021-12-11T00:00:00Z,5671.20040483
2021-12-12,2021-12-12T00:00:00Z,5660.4906808
2021-12-13,2021-12-13T00:00:00Z,8327.45890976
2021-12-14,2021-12-14T00:00:00Z,9880.84552769
2021-12-15,2021-12-15T00:00:00Z,9505.58518564
2021-12-16,2021-12-16T00:00:00Z,8215.54719469
2021-12-17,2021-12-17T00:00:00Z,7539.58647547
2021-12-18,2021-12-18T00:00:00Z,6694.66329063
2021-12-19,2021-12-19T00:00:00Z,6182.21740656
2021-12-20,2021-12-20T00:00:00Z,8841.16683657
2021-12-21,2021-12-21T00:00:00Z,7781.33328103
2021-12-22,2021-12-22T00:00:00Z,7930.88363161
2021-12-23,2021-12-23T00:00:00Z,16315.43658643
2021-12-24,2021-12-24T00:00:00Z,8516.87251812
2021-12-25,2021-12-25T00:00:00Z,6157.21919418
2021-12-26,2021-12-26T00:00:00Z,6602.09366997
2021-12-27,2021-12-27T00:00:00Z,46846.97249811
2021-12-28,2021-12-28T00:00:00Z,8418.96781335
2021-12-29,2021-12-29T00:00:00Z,8863.26378391
2021-12-30,2021-12-30T00:00:00Z,9216.65056925
2021-12-31,2021-12-31T00:00:00Z,8866.80177266
2022-01-01,2022-01-01T00:00:00Z,5128.42886343
2022-01-02,2022-01-02T00:00:00Z,4370.60826245
2022-01-03,2022-01-03T00:00:00Z,6231.87139122
2022-01-04,2022-01-04T00:00:00Z,8906.28203171
2022-01-05,2022-01-05T00:00:00Z,8527.12853672
2022-01-06,2022-01-06T00:00:00Z,8535.86212035
2022-01-07,2022-01-07T00:00:00Z,13486.5462011
2022-01-08,2022-01-08T00:00:00Z,6641.17732607
2022-01-09,2022-01-09T00:00:00Z,5296.25011938
2022-01-10,2022-01-10T00:00:00Z,8631.63762124
2022-01-11,2022-01-11T00:00:00Z,7810.40606109
2022-01-12,2022-01-12T00:00:00Z,8084.10160759
2022-01-13,2022-01-13T00:00:00Z,8413.88797611
2022-01-14,2022-01-14T00:00:00Z,7639.61679532
2022-01-15,2022-01-15T00:00:00Z,5237.23003833
2022-01-16,2022-01-16T00:00:00Z,6908.34530852
2022-01-17,2022-01-17T00:00:00Z,7653.97692911
2022-01-18,2022-01-18T00:00:00Z,6321.09384321
2022-01-19,2022-01-19T00:00:00Z,7237.06781554
2022-01-20,2022-01-20T00:00:00Z,8153.75449919
2022-01-21,2022-01-21T00:00:00Z,9534.86942661
2022-01-22,2022-01-22T00:00:00Z,47816.3150709
2022-01-23,2022-01-23T00:00:00Z,4708.66676763
2022-01-24,2022-01-24T00:00:00Z,8498.3141367
2022-01-25,2022-01-25T00:00:00Z,10137.48483991
2022-01-26,2022-01-26T00:00:00Z,10284.97914676
2022-01-27,2022-01-27T00:00:00Z,6237.42700453
2022-01-28,2022-01-28T00:00:00Z,8321.71297612
2022-01-29,2022-01-29T00:00:00Z,8941.81503054
2022-01-30,2022-01-30T00:00:00Z,3675.54962403
2022-01-31,2022-01-31T00:00:00Z,4167.33775481
2022-02-01,2022-02-01T00:00:00Z,8207.82950817
2022-02-02,2022-02-02T00:00:00Z,3608.70833084
2022-02-03,2022-02-03T00:00:00Z,6411.20817034
2022-02-04,2022-02-04T00:00:00Z,9340.39362163
2022-02-05,2022-02-05T00:00:00Z,3833.70453157
2022-02-06,2022-02-06T00:00:00Z,5059.01440494
2022-02-07,2022-02-07T00:00:00Z,6772.44489699
2022-02-08,2022-02-08T00:00:00Z,6792.52749621
2022-02-09,2022-02-09T00:00:00Z,6441.51303271
2022-02-10,2022-02-10T00:00:00Z,9127.81238145
2022-02-11,2022-02-11T00:00:00Z,7216.08788831
2022-02-12,2022-02-12T00:00:00Z,3505.2157274
2022-02-13,2022-02-13T00:00:00Z,5548.83616958
2022-02-14,2022-02-14T00:00:00Z,6494.41422681
2022-02-15,2022-02-15T00:00:00Z,5129.03351836
2022-02-16,2022-02-16T00:00:00Z,5119.82396937
2022-02-17,2022-02-17T00:00:00Z,5270.91672497
2022-02-18,2022-02-18T00:00:00Z,4311.80708919
2022-02-19,2022-02-19T00:00:00Z,4198.53529241
2022-02-20,2022-02-20T00:00:00Z,7642.1449286
2022-02-21,2022-02-21T00:00:00Z,5854.09976802
2022-02-22,2022-02-22T00:00:00Z,5779.75320817
2022-02-23,2022-02-23T00:00:00Z,8450.93051725
2022-02-24,2022-02-24T00:00:00Z,8029.38580564
2022-02-25,2022-02-25T00:00:00Z,10637.60188874
2022-02-26,2022-02-26T00:00:00Z,5150.05507752
2022-02-27,2022-02-27T00:00:00Z,4068.20474191
2022-02-28,2022-02-28T00:00:00Z,10571.17311788
2022-03-01,2022-03-01T00:00:00Z,7963.96100063
2022-03-02,2022-03-02T00:00:00Z,5102.68316394
2022-03-03,2022-03-03T00:00:00Z,9304.89162731
2022-03-04,2022-03-04T00:00:00Z,6962.71316865
