date,Exchange Inflow (Total)
2020-11-13,1783554991.802769
2020-11-14,67081325.1140739
2020-11-15,74335610.51629198
2020-11-16,217003321.2476823
2020-11-17,173072695.03759995
2020-11-18,817014353.5497378
2020-11-19,113092864.45829014
2020-11-20,262088913.3808176
2020-11-21,166428001.704417
2020-11-22,103241810.47158614
2020-11-23,261740652.59013307
2020-11-24,582026182.6670434
2020-11-25,288568650.65316147
2020-11-26,246670297.85801125
2020-11-27,180922135.98144063
2020-11-28,151919619.10034418
2020-11-29,459674318.50251687
2020-11-30,673928634.4719739
2020-12-01,258124126.60366505
2020-12-02,152362833.7237081
2020-12-03,292641713.50463706
2020-12-04,1375443984.321025
2020-12-05,118958634.05399796
2020-12-06,96472057.05696702
2020-12-07,143897483.98016915
2020-12-08,137344453.9981307
2020-12-09,226550442.56573707
2020-12-10,135795753.17070985
2020-12-11,173941032.84587798
2020-12-12,1553424145.0621512
2020-12-13,90859060.32713991
2020-12-14,243229001.9829659
2020-12-15,260245779.1275741
2020-12-16,240446257.8774664
2020-12-17,616780078.9079595
2020-12-18,147880657.30256897
2020-12-19,187610968.95459923
2020-12-20,343772689.474928
2020-12-21,235293425.85577688
2020-12-22,273944271.65333617
2020-12-23,435179761.3778258
2020-12-24,248814779.6050068
2020-12-25,152684910.61203364
2020-12-26,195366083.31474185
2020-12-27,204617883.330114
2020-12-28,307330422.1036022
2020-12-29,295290628.04653406
2020-12-30,387643486.2104293
2020-12-31,256402282.7849165
2021-01-01,221685004.05281907
2021-01-02,180386475.4955329
2021-01-03,273517025.3639293
2021-01-04,877936443.3572582
2021-01-05,335141363.65007645
2021-01-06,460700948.9310848
2021-01-07,516302726.4617001
2021-01-08,397477791.8516002
2021-01-09,1065390590.2166716
2021-01-10,249640198.19605187
2021-01-11,820130419.1941715
2021-01-12,482331326.5838944
2021-01-13,351257490.29630107
2021-01-14,843615942.7630888
2021-01-15,285731899.4360582
2021-01-16,232889508.93678704
2021-01-17,232798396.6497149
2021-01-18,339397591.9034419
2021-01-19,559101443.5752611
2021-01-20,347653892.1151934
2021-01-21,357619183.1753972
2021-01-22,913356614.4765604
2021-01-23,206817322.305946
2021-01-24,275399390.9334859
2021-01-25,574335546.0414045
2021-01-26,646533462.3707186
2021-01-27,587029370.2560425
2021-01-28,607058684.5420893
2021-01-29,1582259384.1188731
2021-01-30,330858645.6964899
2021-01-31,312675637.6408509
2021-02-01,391968832.81306034
2021-02-02,596500199.3342512
2021-02-03,585621499.4262898
2021-02-04,577015591.4541916
2021-02-05,599243351.9041831
2021-02-06,331639265.186109
2021-02-07,570003834.3662108
2021-02-08,757657279.4181764
2021-02-09,1172363299.8176155
2021-02-10,597860072.7949152
2021-02-11,405249910.9328011
2021-02-12,363813729.8238328
2021-02-13,380504467.58355904
2021-02-14,306987284.1144765
2021-02-15,533646879.781662
2021-02-16,1605852195.5815809
2021-02-17,447569360.4571823
2021-02-18,481169413.1280033
2021-02-19,488751635.4450595
2021-02-20,701172626.751679
2021-02-21,503850796.40565753
2021-02-22,824246480.7923217
2021-02-23,711490828.2542269
2021-02-24,585618133.1640497
2021-02-25,521830225.7930621
2021-02-26,493733797.150085
2021-02-27,355214932.99073315
2021-02-28,502713520.7547523
2021-03-01,650724851.9253613
2021-03-02,419764385.1474861
2021-03-03,432778588.20169806
2021-03-04,501939909.8988894
2021-03-05,483497619.68809545
2021-03-06,395207396.2957457
2021-03-07,324997323.19644463
2021-03-08,529856882.22411335
2021-03-09,525826593.16209096
2021-03-10,465384311.52458304
2021-03-11,688349540.2702643
2021-03-12,696396525.0777879
2021-03-13,1038847987.563004
2021-03-14,448426771.9848852
2021-03-15,926854018.521064
2021-03-16,873347676.1059463
2021-03-17,653446871.5085797
2021-03-18,1268683139.8833275
2021-03-19,721229077.4755604
2021-03-20,452624863.0632482
2021-03-21,670474239.4030994
2021-03-22,744030556.8794961
2021-03-23,655003165.646809
2021-03-24,686032577.8520849
2021-03-25,678546672.4746575
2021-03-26,1067611853.8635844
2021-03-27,560648875.1542163
2021-03-28,381904579.7746575
2021-03-29,574683898.898016
2021-03-30,690626325.1350565
2021-03-31,806042149.3663113
2021-04-01,1011712537.5301316
2021-04-02,829983794.2286083
2021-04-03,689008001.9120338
2021-04-04,599800578.1580163
2021-04-05,920770887.4288644
2021-04-06,1958856035.3662484
2021-04-07,1455107521.5595028
2021-04-08,583109688.548404
2021-04-09,652510023.2523178
2021-04-10,533664022.1845434
2021-04-11,377600891.05264586
2021-04-12,1533091763.6784186
2021-04-13,1126984023.221922
2021-04-14,1181991119.2121103
2021-04-15,918586053.5828272
2021-04-16,1566508769.3777547
2021-04-17,1073102212.0646338
2021-04-18,2690830950.181034
2021-04-19,1011629898.2385666
2021-04-20,1073788280.0309868
2021-04-21,1182346866.1296625
2021-04-22,1757183049.3655066
2021-04-23,1326443537.799181
2021-04-24,870337653.6008991
2021-04-25,755680345.2826962
2021-04-26,1170845361.2123868
2021-04-27,991662030.3663986
2021-04-28,1178967692.6556509
2021-04-29,965887904.4136504
2021-04-30,1105076451.7885294
2021-05-01,783641323.8613219
2021-05-02,507956434.38371706
2021-05-03,901022476.3986452
2021-05-04,1046134152.3457506
2021-05-05,1107189092.7187576
2021-05-06,1417864546.6986203
2021-05-07,1214175301.5514874
2021-05-08,1312349237.6195035
2021-05-09,1227421919.8249702
2021-05-10,2433742440.660639
2021-05-11,1739784335.2131765
2021-05-12,1542066032.6749856
2021-05-13,1589553838.2841291
2021-05-14,1757852282.0550308
2021-05-15,842272625.8238766
2021-05-16,931133878.1645948
2021-05-17,1475965236.7677827
2021-05-18,1015360111.2347736
2021-05-19,2373764551.9445486
2021-05-20,1484494359.950293
2021-05-21,1435237103.1092472
2021-05-22,1253958310.646697
2021-05-23,1258195338.523657
2021-05-24,1330165944.6074202
2021-05-25,887285514.6697071
2021-05-26,1041896695.3464636
2021-05-27,689209795.6494209
2021-05-28,691635846.7582662
2021-05-29,541610803.93562
2021-05-30,802409272.0587013
2021-05-31,747893890.274769
2021-06-01,645254715.1069052
2021-06-02,678338120.2948
2021-06-03,673519064.1940062
2021-06-04,691937752.927883
2021-06-05,454993928.6814545
2021-06-06,374631201.7276262
2021-06-07,878485094.4962872
2021-06-08,686582832.9799562
2021-06-09,793983500.8877779
2021-06-10,565993001.3385456
2021-06-11,481236501.6950895
2021-06-12,421438822.2301803
2021-06-13,325631682.6288165
2021-06-14,499828206.3161182
2021-06-15,476284534.5370893
2021-06-16,426273635.2053201
2021-06-17,440503685.2842825
2021-06-18,531141925.3682314
2021-06-19,438923480.1176491
2021-06-20,571064517.226875
2021-06-21,1078126789.9846463
2021-06-22,1029718260.4734684
2021-06-23,776736245.3690808
2021-06-24,608959728.2463009
2021-06-25,769043318.2433611
2021-06-26,443909233.073998
2021-06-27,548527912.293026
2021-06-28,428552590.4866394
2021-06-29,601753779.9531859
2021-06-30,402417570.0679897
2021-07-01,365855262.4735711
2021-07-02,297100608.27767646
2021-07-03,253528342.0162889
2021-07-04,224145429.002848
2021-07-05,402571133.0790889
2021-07-06,462564589.02765536
2021-07-07,355705348.3035936
2021-07-08,771337829.3503302
2021-07-09,552201446.8797048
2021-07-10,279963053.913835
2021-07-11,196708580.86045483
2021-07-12,367471303.8197077
2021-07-13,420298368.1246413
2021-07-14,387045164.3836215
2021-07-15,347974569.25141686
2021-07-16,318052897.6505369
2021-07-17,328515540.8364489
2021-07-18,265451935.9877717
2021-07-19,416446123.0356516
2021-07-20,516417597.9351104
2021-07-21,516494237.496395
2021-07-22,356585624.4438283
2021-07-23,367036081.4147636
2021-07-24,401565245.72878784
2021-07-25,305977150.1513519
2021-07-26,869161973.0161607
2021-07-27,592051894.024092
2021-07-28,492511124.9495146
2021-07-29,653953821.8961024
2021-07-30,667338327.4837122
2021-07-31,562235259.397821
2021-08-01,626894167.0440356
2021-08-02,686399091.2515004
2021-08-03,549496900.1897228
2021-08-04,530498633.2306584
2021-08-05,665264123.9078764
2021-08-06,736836129.8751802
2021-08-07,701372479.4091414
2021-08-08,652194940.4331242
2021-08-09,773921998.3041092
2021-08-10,590080865.8403472
2021-08-11,830051468.6893762
2021-08-12,658657380.5728259
2021-08-13,722021156.0483849
2021-08-14,595499793.3535632
2021-08-15,605378493.0765675
2021-08-16,946597322.4867969
2021-08-17,569831767.5739121
2021-08-18,609631785.7104001
2021-08-19,574524158.5879703
2021-08-20,685357601.6823043
2021-08-21,411575927.9406588
2021-08-22,420826228.57608944
2021-08-23,933642229.206344
2021-08-24,703574360.5994974
2021-08-25,691204897.4260471
2021-08-26,10102073805.526451
2021-08-27,583891815.0219676
2021-08-28,436345052.5080652
2021-08-29,505021379.6724407
2021-08-30,3653596054.710848
2021-08-31,934348338.582976
2021-09-01,2743031430.528853
2021-09-02,810867267.6492481
2021-09-03,734284255.6497728
2021-09-04,595321094.062067
2021-09-05,611550154.840976
2021-09-06,755166074.9951508
2021-09-07,1707392188.0995822
2021-09-08,1055369359.4088888
2021-09-09,668414017.1113127
2021-09-10,651959470.953604
2021-09-11,433771052.23663366
2021-09-12,444695313.7798266
2021-09-13,761762417.4706053
2021-09-14,2257397689.6404524
2021-09-15,614075743.5908221
2021-09-16,896726911.8262358
2021-09-17,988966840.7229422
2021-09-18,741675603.058261
2021-09-19,545096335.2183254
2021-09-20,4466368429.013088
2021-09-21,1324337240.8570092
2021-09-22,1263801734.21207
2021-09-23,2786848670.2921576
2021-09-24,1866687606.8702588
2021-09-25,1004698741.2825152
2021-09-26,2791497814.391468
2021-09-27,854794622.1694565
2021-09-28,2675086485.456526
2021-09-29,1841102879.0312128
2021-09-30,1146829505.4549243
2021-10-01,1239112020.8599691
2021-10-02,2184251455.6067944
2021-10-03,845992586.1692233
2021-10-04,920865633.849828
2021-10-05,2431856970.5981035
2021-10-06,2193788321.316992
2021-10-07,1905471091.7344656
2021-10-08,2959723694.8286734
2021-10-09,1292021800.447867
2021-10-10,1088601791.4692814
2021-10-11,2742758880.6104302
2021-10-12,1313486816.7177386
2021-10-13,1495691023.2552226
2021-10-14,2789029185.042848
2021-10-15,1971805229.1111696
2021-10-16,2522182900.703375
2021-10-17,971926370.56426
2021-10-18,7885809516.096566
2021-10-19,2773616929.692795
2021-10-20,1881263112.750093
2021-10-21,3563564357.570252
2021-10-22,1609714616.1987152
2021-10-23,1608996111.4067955
2021-10-24,1579933491.7160249
2021-10-25,1425028766.113969
2021-10-26,3491486301.725724
2021-10-27,2669749081.9981847
2021-10-28,3405843093.697046
2021-10-29,1713744884.1961236
2021-10-30,1892894326.4183347
2021-10-31,2119374351.588797
2021-11-01,2932439451.2075915
2021-11-02,2193336934.3083124
2021-11-03,3471264304.416508
2021-11-04,2494820685.5524898
2021-11-05,2790360079.4635663
2021-11-06,1842793379.673499
2021-11-07,1520743586.2162118
2021-11-08,3734968350.837665
2021-11-09,3220560276.707654
2021-11-10,3330584178.480088
2021-11-11,2456273052.236492
2021-11-12,2855269478.1380763
2021-11-13,1147940389.7633543
2021-11-14,1242641082.5988631
2021-11-15,2288500676.6757383
2021-11-16,2511023047.9303417
2021-11-17,2695447568.3138723
2021-11-18,2333431749.2554584
2021-11-19,1314731920.0585651
2021-11-20,1463209617.2181957
2021-11-21,1003786295.8312593
2021-11-22,1893621360.825416
2021-11-23,1776724550.2186234
2021-11-24,1838664122.0594487
2021-11-25,1770296411.621052
2021-11-26,2478078120.422917
2021-11-27,1507092543.0573545
2021-11-28,1471342233.6653965
2021-11-29,1453130155.7989838
2021-11-30,9866112992.415134
2021-12-01,2380947576.226143
2021-12-02,1896411048.1079173
2021-12-03,3388918909.5515804
2021-12-04,3646032935.80108
2021-12-05,2105295849.806607
2021-12-06,5702651406.121998
2021-12-07,2724148025.619428
2021-12-08,3919450942.2695065
2021-12-09,1774114476.0205128
2021-12-10,3162576310.351174
2021-12-11,978786738.7607852
2021-12-12,1136737621.198731
2021-12-13,1803226008.3353949
2021-12-14,2502072972.429844
2021-12-15,3040995209.2869434
2021-12-16,1799389648.7971675
2021-12-17,1433010311.5883703
2021-12-18,1049774471.208908
2021-12-19,851952699.1218086
2021-12-20,2778340057.175666
2021-12-21,1625265602.5027966
2021-12-22,1557954223.6077812
2021-12-23,2176264458.9700184
2021-12-24,7137052315.542173
2021-12-25,1235792398.6529386
2021-12-26,960202693.414052
2021-12-27,10213779201.22526
2021-12-28,1677996708.046296
2021-12-29,1946848002.9667847
2021-12-30,3639013110.3828735
2021-12-31,1773874825.470575
2022-01-01,736346611.8792212
2022-01-02,788731378.3525299
2022-01-03,1372863891.498669
2022-01-04,1698026514.0210688
2022-01-05,2501108067.141474
2022-01-06,1870166237.788898
2022-01-07,2344416053.521344
2022-01-08,1252547601.9125063
2022-01-09,838157836.5901229
2022-01-10,1802907688.5693784
2022-01-11,1851495121.839301
2022-01-12,1981667128.1514409
2022-01-13,1661252792.0496109
2022-01-14,1331836850.3876042
2022-01-15,1401683268.9223082
2022-01-16,1261123369.0074449
2022-01-17,1683942346.3941133
2022-01-18,1683191728.106062
2022-01-19,1631956924.3263664
2022-01-20,1790824680.826658
2022-01-21,1981646523.164173
2022-01-22,9074598202.87412
2022-01-23,670685313.1389018
2022-01-24,1624158813.743154
2022-01-25,3458943344.110419
2022-01-26,2280929793.4142704
2022-01-27,1139547751.059122
2022-01-28,1596806542.4765446
2022-01-29,1522843752.3572297
2022-01-30,509228836.37571776
2022-01-31,672478993.7102383
2022-02-01,1610390232.7712345
2022-02-02,575585578.9378682
2022-02-03,1050320370.5941246
2022-02-04,1610550737.1822803
2022-02-05,678932465.0849355
2022-02-06,839307760.4429158
2022-02-07,1398541726.1319966
2022-02-08,1494211132.053259
2022-02-09,1757247559.826627
2022-02-10,2304443628.698417
2022-02-11,1494457193.4826114
2022-02-12,718406741.659005
2022-02-13,1019814288.340679
2022-02-14,1326521910.3617764
2022-02-15,893728566.0640459
2022-02-16,932286824.9879612
