date,Fees per Transaction (Mean)
2021-05-30,0.0020659239496325
2021-05-31,0.0023721374111421
2021-06-01,0.0022246617086521
2021-06-02,0.0022571701752587
2021-06-03,0.002285625016559
2021-06-04,0.0020020166200692
2021-06-05,0.0015612246174692
2021-06-06,0.0013754049729265
2021-06-07,0.0017153167970836
2021-06-08,0.0023360321290865
2021-06-09,0.0019875810603852
2021-06-10,0.0016832138764655
2021-06-11,0.0019279165367061
2021-06-12,0.0016895394034163
2021-06-13,0.0013036842700348
2021-06-14,0.0016232710765071
2021-06-15,0.0016629049653996
2021-06-16,0.001613253360092
2021-06-17,0.0017311194135167
2021-06-18,0.001781930434457
2021-06-19,0.0014157191963009
2021-06-20,0.0016182072280094
2021-06-21,0.0034140748475175
2021-06-22,0.005085289405546
2021-06-23,0.0017911558101491
2021-06-24,0.0015818740440415
2021-06-25,0.0020056125326048
2021-06-26,0.0012946116900939
2021-06-27,0.0022510722799874
2021-06-28,0.0016031408837038
2021-06-29,0.0017749415104573
2021-06-30,0.0025219967887552
2021-07-01,0.0017722008431103
2021-07-02,0.001424487339297
2021-07-03,0.0013551532132901
2021-07-04,0.0011570836267956
2021-07-05,0.0015297332705342
2021-07-06,0.0035549429826797
2021-07-07,0.0028497445529988
2021-07-08,0.0027391682036464
2021-07-09,0.0021493744772459
2021-07-10,0.0014276341087912
2021-07-11,0.0011372992124131
2021-07-12,0.0022490262576969
2021-07-13,0.0024749459284105
2021-07-14,0.0035547487841399
2021-07-15,0.0033198822933084
2021-07-16,0.0032753076582341
2021-07-17,0.0022890442646775
2021-07-18,0.0021925993313994
2021-07-19,0.0023017584282869
2021-07-20,0.0026254363777539
2021-07-21,0.0020814742771345
2021-07-22,0.0026242491898932
2021-07-23,0.0030759383824744
2021-07-24,0.0018086084684147
2021-07-25,0.0017632273627312
2021-07-26,0.0030766663080475
2021-07-27,0.0036788396936967
2021-07-28,0.0039717793749931
2021-07-29,0.0023903987438045
2021-07-30,0.0028451482408463
2021-07-31,0.0040012517028989
2021-08-01,0.003101235522536
2021-08-02,0.0032337146586498
2021-08-03,0.0040360785287792
2021-08-04,0.0034223789473766
2021-08-05,0.0053929124993238
2021-08-06,0.0043828347578846
2021-08-07,0.0044942213399329
2021-08-08,0.0046226753733493
2021-08-09,0.0052898455977394
2021-08-10,0.0063066893320315
2021-08-11,0.0054905143246726
2021-08-12,0.0054569173175174
2021-08-13,0.0057394544397602
2021-08-14,0.005235378974413
2021-08-15,0.0067850929347877
2021-08-16,0.0048489598490587
2021-08-17,0.0045933916839093
2021-08-18,0.0043937688969315
2021-08-19,0.0049439858545581
2021-08-20,0.0037436870854314
2021-08-21,0.0033855595122821
2021-08-22,0.0033775258479784
2021-08-23,0.0053386244257726
2021-08-24,0.0070542417637159
2021-08-25,0.0085461444099128
2021-08-26,0.0084858275186
2021-08-27,0.0120811684630582
2021-08-28,0.0088570044640235
2021-08-29,0.0096096901025524
2021-08-30,0.0103176059642796
2021-08-31,0.0112345911732312
2021-09-01,0.012342219559242
2021-09-02,0.0092333268120477
2021-09-03,0.0133537709672026
2021-09-04,0.010486058871084
2021-09-05,0.0102220560472458
2021-09-06,0.0101340152831653
2021-09-07,0.0161547969946634
2021-09-08,0.01404232951687
2021-09-09,0.013808245772204
2021-09-10,0.0087681526117624
2021-09-11,0.0054420125893881
2021-09-12,0.0054611454046126
2021-09-13,0.0069515773326448
2021-09-14,0.0070482230406955
2021-09-15,0.0060868978295217
2021-09-16,0.0076624157591351
2021-09-17,0.0066625446862186
2021-09-18,0.0049646043689119
2021-09-19,0.0063825135337349
2021-09-20,0.0079447838717155
2021-09-21,0.0089884676639104
2021-09-22,0.0061677110722614
2021-09-23,0.007965990035509
2021-09-24,0.0066286834849494
2021-09-25,0.0044774208061717
2021-09-26,0.0068738669310891
2021-09-27,0.0150876045318548
2021-09-28,0.008499900486909
2021-09-29,0.0075169945505637
2021-09-30,0.0105501807253257
2021-10-01,0.0075295838693175
2021-10-02,0.0060048914610905
2021-10-03,0.0055952977200507
2021-10-04,0.0093098764886222
2021-10-05,0.0111258908969197
2021-10-06,0.0112403737323361
2021-10-07,0.0109687666296149
2021-10-08,0.010173112571035
2021-10-09,0.0067598612700366
2021-10-10,0.007603142790737
2021-10-11,0.0094805835161364
2021-10-12,0.0077051542437421
2021-10-13,0.0085674039962818
2021-10-14,0.0110801412399539
2021-10-15,0.0120020233725547
2021-10-16,0.0074113006160863
2021-10-17,0.006751569866907
2021-10-18,0.0110263655062136
2021-10-19,0.0062238309317156
2021-10-20,0.00652616264365
2021-10-21,0.0078652548431042
2021-10-22,0.0072036773161318
2021-10-23,0.0055016015288179
2021-10-24,0.0060602868259464
2021-10-25,0.0078590047940482
2021-10-26,0.0095286350383835
2021-10-27,0.0125244835179346
2021-10-28,0.0126918980568331
2021-10-29,0.0121340933828762
2021-10-30,0.0118653650134391
2021-10-31,0.0114742419725884
2021-11-01,0.0119806007186839
2021-11-02,0.0126504581382421
2021-11-03,0.0116100326241003
2021-11-04,0.0106975367483482
2021-11-05,0.0102219654214572
2021-11-06,0.0093219489235979
2021-11-07,0.0079229838410653
2021-11-08,0.0097019486569821
2021-11-09,0.0131243505736275
2021-11-10,0.0122312981102384
2021-11-11,0.0120176198411984
2021-11-12,0.0111999384159729
2021-11-13,0.0101327665685282
2021-11-14,0.0089298208017402
2021-11-15,0.0119543689429571
2021-11-16,0.0111832401711974
2021-11-17,0.0099755423802617
2021-11-18,0.0112651780964647
2021-11-19,0.0096673683168769
2021-11-20,0.0089969100562777
2021-11-21,0.0084609283917842
2021-11-22,0.0122241842673819
2021-11-23,0.0108252884419974
2021-11-24,0.0097288499370386
2021-11-25,0.0095358323707028
2021-11-26,0.0087704570868188
2021-11-27,0.0100097546890861
2021-11-28,0.010082141824474
2021-11-29,0.0097752814513925
2021-11-30,0.0116084596436477
2021-12-01,0.011180873432888
2021-12-02,0.0092227719796351
2021-12-03,0.0089464723601235
2021-12-04,0.0116213357651477
2021-12-05,0.0073686560342887
2021-12-06,0.0086367093964462
2021-12-07,0.0077098671791338
2021-12-08,0.0062179205519832
2021-12-09,0.0067757855660037
2021-12-10,0.0076740038522681
2021-12-11,0.0064438037372063
2021-12-12,0.0055552165574425
2021-12-13,0.0071455368483219
2021-12-14,0.006576677879472
2021-12-15,0.0072637039363804
2021-12-16,0.0090225067365139
2021-12-17,0.0079498437843542
2021-12-18,0.0058253059942831
2021-12-19,0.0056606915897394
2021-12-20,0.0060645651918963
2021-12-21,0.0057814356205764
2021-12-22,0.006444352095183
2021-12-23,0.0068928222188126
2021-12-24,0.0057067735863254
2021-12-25,0.0055856289708698
2021-12-26,0.0047382436033736
2021-12-27,0.0064176624897056
2021-12-28,0.0083895433219825
2021-12-29,0.0101080787257208
2021-12-30,0.0087569560568592
2021-12-31,0.0076700543905953
2022-01-01,0.006921045625486
2022-01-02,0.0088834365791226
2022-01-03,0.0087149268614272
2022-01-04,0.0108434589954949
2022-01-05,0.0117443355349124
2022-01-06,0.0110163094992319
2022-01-07,0.012613874360377
2022-01-08,0.0100340370651046
2022-01-09,0.013772868506083
2022-01-10,0.0169295092117377
2022-01-11,0.0143957836985916
2022-01-12,0.0151910595142161
2022-01-13,0.0128311111323292
2022-01-14,0.015318215213928
2022-01-15,0.0114217928508677
2022-01-16,0.0112469903111998
2022-01-17,0.0120398966988199
2022-01-18,0.0104379613428933
2022-01-19,0.0103311717860001
2022-01-20,0.0125058309606281
2022-01-21,0.0152809030228084
2022-01-22,0.0135228738346957
2022-01-23,0.0113287607095417
2022-01-24,0.0122162010580829
2022-01-25,0.0118062048153239
2022-01-26,0.0121429408671262
2022-01-27,0.0134809654138029
2022-01-28,0.012094360645241
2022-01-29,0.0100758082830485
2022-01-30,0.0108325457977553
2022-01-31,0.0100964143478348
2022-02-01,0.0130477751109369
2022-02-02,0.0129983201218598
2022-02-03,0.0108454767863689
2022-02-04,0.0091862187836182
2022-02-05,0.0110348215740422
2022-02-06,0.0064129878085358
2022-02-07,0.0098486370545756
2022-02-08,0.0075863405393278
2022-02-09,0.0078523749794291
2022-02-10,0.0091010250703593
2022-02-11,0.0064145959476199
2022-02-12,0.0059765133541144
2022-02-13,0.0051702744484998
2022-02-14,0.0055102469497462
2022-02-15,0.0064809664896277
2022-02-16,0.0068954793462599
2022-02-17,0.0067849112112149
2022-02-18,0.007659272533353
2022-02-19,0.0061507048929256
2022-02-20,0.0055809744288129
2022-02-21,0.0080117045844019
2022-02-22,0.0078107143279598
2022-02-23,0.0086571580020847
2022-02-24,0.0075731318708531
2022-02-25,0.0056538115244378
2022-02-26,0.004665079628446
2022-02-27,0.0040771077782398
2022-02-28,0.0067033897874425
2022-03-01,0.0052550325645309
2022-03-02,0.004717033365697
2022-03-03,0.0044269131852028
2022-03-04,0.0042688666450315
2022-03-05,0.0034892205903239
2022-03-06,0.0044166254501316
2022-03-07,0.0037679337594762
2022-03-08,0.0040147249822042
2022-03-09,0.0033936947496016
2022-03-10,0.0028787846288598
2022-03-11,0.0029480868158041
2022-03-12,0.0023151160462241
2022-03-13,0.0033931034848601
2022-03-14,0.0031855786837679
2022-03-15,0.0032760020029375
2022-03-16,0.0034929417003722
2022-03-17,0.0061481842374435
2022-03-18,0.0053395155369373
2022-03-19,0.0028730175590709
2022-03-20,0.0025476392413486
2022-03-21,0.0030359492525313
2022-03-22,0.0036256856104146
2022-03-23,0.0034411180248815
2022-03-24,0.0045214010026414
2022-03-25,0.0042071836304896
2022-03-26,0.0029869406623801
2022-03-27,0.0054992239956639
2022-03-28,0.0077926886492674
2022-03-29,0.0041844824694877
2022-03-30,0.0047090283410606
2022-03-31,0.0046162508370087
2022-04-01,0.0058109973999809
2022-04-02,0.0057605239355992
2022-04-03,0.005608968799549
2022-04-04,0.0059261726899822
2022-04-05,0.0124363793520756
2022-04-06,0.0054030713687767
2022-04-07,0.0064616532367994
2022-04-08,0.0052045808344682
2022-04-09,0.0034542185543796
2022-04-10,0.0039881007711439
2022-04-11,0.0043804518496097
2022-04-12,0.0044201193930484
2022-04-13,0.0045442199085254
2022-04-14,0.0046106815870532
2022-04-15,0.0037575412992125
2022-04-16,0.0035623513754382
2022-04-17,0.0028817292460152
2022-04-18,0.0035295660264059
2022-04-19,0.0036120063437487
2022-04-20,0.0060274713450166
2022-04-21,0.0055654973661758
2022-04-22,0.0050247490151403
2022-04-23,0.0032766559675916
2022-04-24,0.0032757176745285
2022-04-25,0.004868102567898
2022-04-26,0.0043011406016119
2022-04-27,0.0046868340461161
2022-04-28,0.0047154808328956
2022-04-29,0.0045630926986971
2022-04-30,0.0040705229357496
2022-05-01,0.0707901058483116
2022-05-02,0.0062104038300414
2022-05-03,0.0057633675901807
2022-05-04,0.0045797440763529
2022-05-05,0.0054594142008301
2022-05-06,0.0048578307055332
2022-05-07,0.0031331665866375
2022-05-08,0.0025848782554548
2022-05-09,0.0054649777787096
2022-05-10,0.0050738328134609
2022-05-11,0.0119572499136149
2022-05-12,0.0159330037150105
2022-05-13,0.0058300732225028
2022-05-14,0.0034564241986951
2022-05-15,0.0024289161725042
2022-05-16,0.0024400219938939
2022-05-17,0.0032139748435799
2022-05-18,0.0024910746766644
2022-05-19,0.0026008386609051
2022-05-20,0.0027394902961215
2022-05-21,0.0021630230798015
2022-05-22,0.0022593021056236
2022-05-23,0.0025377060694632
2022-05-24,0.0027391054611052
2022-05-25,0.0032532367212956
2022-05-26,0.0044603970097482
2022-05-27,0.0039599959654181
2022-05-28,0.002080234102503
2022-05-29,0.0021033898125776
2022-05-30,0.0032392891822869
2022-05-31,0.0045676971601215
2022-06-01,0.0050690869189836
2022-06-02,0.0054960964914085
2022-06-03,0.0055954106205223
2022-06-04,0.0053045401365967
2022-06-05,0.0051758785057427
2022-06-06,0.0047834482028258
2022-06-07,0.0053013076150485
2022-06-08,0.00647830165033
2022-06-09,0.0063887536328556
2022-06-10,0.0050316676437605
2022-06-11,0.0036113116472297
2022-06-12,0.0033403575012716
2022-06-13,0.0079383266139991
2022-06-14,0.0054823547253214
2022-06-15,0.0059318527973289
2022-06-16,0.0036525067735268
2022-06-17,0.0035493763369267
2022-06-18,0.0047625337090472
2022-06-19,0.0029291918668565
2022-06-20,0.0026792965020182
2022-06-21,0.0035283865017792
2022-06-22,0.0032148020698754
2022-06-23,0.004502874068706
2022-06-24,0.0037429370115397
2022-06-25,0.0033344705255113
2022-06-26,0.0034955763924772
2022-06-27,0.0043815083126684
2022-06-28,0.0041559193057868
2022-06-29,0.0049488177043314
2022-06-30,0.0045121921885748
2022-07-01,0.0030325125305492
2022-07-02,0.0015871786356478
2022-07-03,0.0018178081662756
2022-07-04,0.0022778778275578
2022-07-05,0.0027587397389261
2022-07-06,0.0029292206847963
2022-07-07,0.0033369414886958
2022-07-08,0.0025256670620782
2022-07-09,0.0024836188213258
2022-07-10,0.0018287789095686
2022-07-11,0.0028170823506611
2022-07-12,0.0024348997716263
2022-07-13,0.0028130698371633
2022-07-14,0.0031914206003632
2022-07-15,0.0028308090100914
2022-07-16,0.0021549028534545
2022-07-17,0.0020007871761057
2022-07-18,0.0028688747697628
2022-07-19,0.0029778502879424
2022-07-20,0.0027997430911916
2022-07-21,0.0020238812691678
2022-07-22,0.0015790766910795
2022-07-23,0.0013812989389091
2022-07-24,0.0011634556132986
2022-07-25,0.0017822844083147
2022-07-26,0.0015562181380223
2022-07-27,0.002015252401798
2022-07-28,0.0023133319039829
2022-07-29,0.0016160349538354
2022-07-30,0.0009982345382858
2022-07-31,0.0009664700429688
2022-08-01,0.0017663596696461
2022-08-02,0.0014370865344103
2022-08-03,0.0012267143805558
2022-08-04,0.0011051333025037
2022-08-05,0.0014296955407088
2022-08-06,0.0009670787996103
2022-08-07,0.0010182575030243
2022-08-08,0.0017566159885013
2022-08-09,0.0019067793899586
2022-08-10,0.0027271875161684
2022-08-11,0.0023521336489213
2022-08-12,0.0017711631485441
2022-08-13,0.0011692810795763
2022-08-14,0.0012485874888193
2022-08-15,0.0020510063180744
2022-08-16,0.0013541979690674
2022-08-17,0.0013831311805276
2022-08-18,0.0013293085904433
2022-08-19,0.001860255077467
2022-08-20,0.0012404473134228
2022-08-21,0.0009132638836084
2022-08-22,0.0015791880984126
2022-08-23,0.0014719933492665
2022-08-24,0.0014204694544998
2022-08-25,0.0016351699171868
2022-08-26,0.0015935898351309
2022-08-27,0.0010254862632065
2022-08-28,0.001044677960082
2022-08-29,0.0017196676466294
2022-08-30,0.0021140389824627
2022-08-31,0.0023716867908925
2022-09-01,0.0020525212813668
2022-09-02,0.0014875421637107
2022-09-03,0.0009284297920434
2022-09-04,0.0009547234181179
2022-09-05,0.0012049247898989
2022-09-06,0.00172000945534
2022-09-07,0.0021583097065929
2022-09-08,0.0022921084694499
2022-09-09,0.0021201627140355
2022-09-10,0.0013812877514614
2022-09-11,0.001178838375804
2022-09-12,0.0018037073223937
2022-09-13,0.00197813293384
2022-09-14,0.0013913736599204
2022-09-15,0.0018163281073937
2022-09-16,0.0010943897301495
2022-09-17,0.0007237617757351
2022-09-18,0.0010211963689473
2022-09-19,0.001278653364384
2022-09-20,0.0014181583088405
2022-09-21,0.0017043092288653
2022-09-22,0.001288117876922
2022-09-23,0.0011875407991381
2022-09-24,0.0008218605539892
2022-09-25,0.0010015301159967
2022-09-26,0.0014661316752319
2022-09-27,0.0018996655682919
2022-09-28,0.0018454494949859
2022-09-29,0.0016988679399934
2022-09-30,0.0016598899261799
2022-10-01,0.0010391110826795
2022-10-02,0.0007616619410522
2022-10-03,0.001456370636256
2022-10-04,0.0015896862030283
2022-10-05,0.0017592114387994
2022-10-06,0.0013766566564467
2022-10-07,0.001256352626544
2022-10-08,0.0019464723509941
2022-10-09,0.0031433922979388
2022-10-10,0.0036181664390212
2022-10-11,0.0027968716922613
2022-10-12,0.0022328318474676
2022-10-13,0.0025436150614771
2022-10-14,0.0020799863183472
2022-10-15,0.0019862515165439
2022-10-16,0.001878165704615
2022-10-17,0.0026088685628839
2022-10-18,0.0028453849522284
2022-10-19,0.0030540107645442
2022-10-20,0.0033352513183028
2022-10-21,0.0033516083274569
2022-10-22,0.0023838350594618
2022-10-23,0.001802410859359
2022-10-24,0.002324837084576
2022-10-25,0.002537456165559
2022-10-26,0.0022066363610938
2022-10-27,0.0018433151300513
2022-10-28,0.0020255827747446
2022-10-29,0.0016876749146928
2022-10-30,0.0011828006776143
2022-10-31,0.0024008304301561
2022-11-01,0.001754125065377
2022-11-02,0.0021280350707901
2022-11-03,0.0029026109640423
2022-11-04,0.0023748348050933
2022-11-05,0.0016874021775003
2022-11-06,0.0016412618696539
2022-11-07,0.0020527874840133
2022-11-08,0.0051214342802046
2022-11-09,0.0055129642750723
2022-11-10,0.0041045874271164
2022-11-11,0.0028088847212618
2022-11-12,0.0020405837204309
2022-11-13,0.001837324510056
2022-11-14,0.002107648453281
2022-11-15,0.0021857497427265
2022-11-16,0.0020258413440961
2022-11-17,0.0019718801448108
2022-11-18,0.0018834517231426
2022-11-19,0.0017073622519479
2022-11-20,0.0017552904320047
2022-11-21,0.0018626728758652
2022-11-22,0.0020955220122669
2022-11-23,0.0017855194271865
2022-11-24,0.0016103178295232
2022-11-25,0.0014320349320728
2022-11-26,0.0014698660851944
2022-11-27,0.0015055882157998
2022-11-28,0.0016752196286144
2022-11-29,0.0014646453676127
2022-11-30,0.0016694341124439
2022-12-01,0.00170448126719
2022-12-02,0.0015722036355326
2022-12-03,0.001563285926726
2022-12-04,0.0015301807044643
2022-12-05,0.0017703288969524
2022-12-06,0.0018463298027016
2022-12-07,0.002231489609986
2022-12-08,0.0021339565477102
2022-12-09,0.0018911971685828
2022-12-10,0.0017165472874491
2022-12-11,0.0017997487154266
2022-12-12,0.0017734199725727
2022-12-13,0.002039430036457
2022-12-14,0.001870752517232
2022-12-15,0.0020314742731405
2022-12-16,0.0021250365593138
2022-12-17,0.0017158659957171
2022-12-18,0.0018941208597748
2022-12-19,0.0018680894868307
2022-12-20,0.0020518752078164
2022-12-21,0.0018679253785645
2022-12-22,0.0018893196769084
2022-12-23,0.0016673333942507
2022-12-24,0.001558206734685
2022-12-25,0.0016664490489186
2022-12-26,0.0016095063454587
2022-12-27,0.0018624048512279
2022-12-28,0.0020865390809411
2022-12-29,0.0021775894225909
2022-12-30,0.0022541335975913
2022-12-31,0.0022844160042381
2023-01-01,0.0024387033169756
2023-01-02,0.0022500805316661
2023-01-03,0.0024154582906911
2023-01-04,0.0030508503252312
2023-01-05,0.0022606167934244
2023-01-06,0.002465036062813
2023-01-07,0.0020167086184547
2023-01-08,0.001922928030723
2023-01-09,0.0025530168805371
2023-01-10,0.0024476424359645
2023-01-11,0.0024984864904035
2023-01-12,0.0025072371154259
2023-01-13,0.0028472975963833
2023-01-14,0.0027185551568052
2023-01-15,0.0023961914407401
2023-01-16,0.0027231504139109
2023-01-17,0.0027483879621591
2023-01-18,0.0029739715365172
2023-01-19,0.0025400642367717
2023-01-20,0.0025607571890139
2023-01-21,0.0022238609251312
2023-01-22,0.0021982326225294
2023-01-23,0.0024549281274549
2023-01-24,0.0029698835785109
2023-01-25,0.0026031106886966
2023-01-26,0.0026187055492547
2023-01-27,0.0024074397496259
2023-01-28,0.0020248572916173
2023-01-29,0.0024007773664312
2023-01-30,0.002139025650675
2023-01-31,0.0028625442674237
2023-02-01,0.0030469215159941
2023-02-02,0.003121349201146
2023-02-03,0.0032988837077033
2023-02-04,0.0026340316953251
2023-02-05,0.0023344312905527
2023-02-06,0.0028146415668175
2023-02-07,0.0034397154838773
2023-02-08,0.003673505266659
2023-02-09,0.0039544811821752
2023-02-10,0.0029214099140774
2023-02-11,0.0023255601068277
2023-02-12,0.0022839122774147
2023-02-13,0.0029085190338484
2023-02-14,0.0054919839055466
2023-02-15,0.0039725448775146
2023-02-16,0.0042133423896903
2023-02-17,0.0039722541669131
2023-02-18,0.0033080646369721
2023-02-19,0.0031014894421627
2023-02-20,0.003728677283518
2023-02-21,0.003606283368176
2023-02-22,0.0039527832800431
2023-02-23,0.0040491295549479
2023-02-24,0.0033275811099343
2023-02-25,0.0025803846491016
2023-02-26,0.0025946367540437
2023-02-27,0.0027825560419353
2023-02-28,0.0028896481598714
2023-03-01,0.003495426223222
2023-03-02,0.0031621995580036
2023-03-03,0.0034136901534151
2023-03-04,0.0029122745717656
2023-03-05,0.003311031067804
2023-03-06,0.0038823388520972
2023-03-07,0.003809277862899
2023-03-08,0.0038782996775981
2023-03-09,0.0041080565302783
2023-03-10,0.0036887796204849
2023-03-11,0.0110021906428034
2023-03-12,0.0035705778430434
2023-03-13,0.0034324606714225
2023-03-14,0.0034507031667148
2023-03-15,0.0032228817952968
2023-03-16,0.0029966441316341
2023-03-17,0.0029145176104927
2023-03-18,0.0022188821376086
2023-03-19,0.0023478952803067
2023-03-20,0.0024195634157988
2023-03-21,0.0022427532176262
2023-03-22,0.0023639854413332
2023-03-23,0.0025891809743296
2023-03-24,0.0026203094940342
2023-03-25,0.0020292904722254
2023-03-26,0.0022584298756299
2023-03-27,0.0030640620259402
2023-03-28,0.0030925034219673
2023-03-29,0.0031403887810545
