date,timestamp_utc,Fees per Transaction USD (Mean)
2020-12-30,2020-12-30T00:00:00Z,5.506771928318076
2020-12-31,2020-12-31T00:00:00Z,4.916682427319773
2021-01-01,2021-01-01T00:00:00Z,3.3349520706822022
2021-01-02,2021-01-02T00:00:00Z,5.286414390912073
2021-01-03,2021-01-03T00:00:00Z,10.324817334517189
2021-01-04,2021-01-04T00:00:00Z,16.44134332245261
2021-01-05,2021-01-05T00:00:00Z,9.600025766650775
2021-01-06,2021-01-06T00:00:00Z,9.232762952621169
2021-01-07,2021-01-07T00:00:00Z,10.035761290556469
2021-01-08,2021-01-08T00:00:00Z,10.561142595227285
2021-01-09,2021-01-09T00:00:00Z,7.48420170232248
2021-01-10,2021-01-10T00:00:00Z,7.240227576582065
2021-01-11,2021-01-11T00:00:00Z,16.780296686793157
2021-01-12,2021-01-12T00:00:00Z,6.107386990910586
2021-01-13,2021-01-13T00:00:00Z,5.386478706919416
2021-01-14,2021-01-14T00:00:00Z,6.752625642701218
2021-01-15,2021-01-15T00:00:00Z,7.065496340997803
2021-01-16,2021-01-16T00:00:00Z,6.485039764382497
2021-01-17,2021-01-17T00:00:00Z,5.303373755969012
2021-01-18,2021-01-18T00:00:00Z,5.992311441566626
2021-01-19,2021-01-19T00:00:00Z,8.685502112703405
2021-01-20,2021-01-20T00:00:00Z,7.556993439328374
2021-01-21,2021-01-21T00:00:00Z,9.18692071631346
2021-01-22,2021-01-22T00:00:00Z,10.835700813952815
2021-01-23,2021-01-23T00:00:00Z,6.858926072131965
2021-01-24,2021-01-24T00:00:00Z,7.97888413771689
2021-01-25,2021-01-25T00:00:00Z,9.404833354402577
2021-01-26,2021-01-26T00:00:00Z,7.651806596856233
2021-01-27,2021-01-27T00:00:00Z,8.41134381810348
2021-01-28,2021-01-28T00:00:00Z,8.20689765931963
2021-01-29,2021-01-29T00:00:00Z,11.625406222641097
2021-01-30,2021-01-30T00:00:00Z,9.789344631285704
2021-01-31,2021-01-31T00:00:00Z,10.82812449663105
2021-02-01,2021-02-01T00:00:00Z,12.830525161024353
2021-02-02,2021-02-02T00:00:00Z,16.015080610731438
2021-02-03,2021-02-03T00:00:00Z,17.372826372776835
2021-02-04,2021-02-04T00:00:00Z,22.919030311761635
2021-02-05,2021-02-05T00:00:00Z,25.78968604298319
2021-02-06,2021-02-06T00:00:00Z,19.2339517110847
2021-02-07,2021-02-07T00:00:00Z,16.501355634716898
2021-02-08,2021-02-08T00:00:00Z,22.689900921457625
2021-02-09,2021-02-09T00:00:00Z,24.493641282918272
2021-02-10,2021-02-10T00:00:00Z,22.36223663938156
2021-02-11,2021-02-11T00:00:00Z,19.13462618442394
2021-02-12,2021-02-12T00:00:00Z,20.035572394317573
2021-02-13,2021-02-13T00:00:00Z,21.074436997220545
2021-02-14,2021-02-14T00:00:00Z,17.446861427167217
2021-02-15,2021-02-15T00:00:00Z,20.97729628213129
2021-02-16,2021-02-16T00:00:00Z,19.697566662884245
2021-02-17,2021-02-17T00:00:00Z,20.364442178783936
2021-02-18,2021-02-18T00:00:00Z,21.518821970525337
2021-02-19,2021-02-19T00:00:00Z,22.09026140204328
2021-02-20,2021-02-20T00:00:00Z,22.779959021045904
2021-02-21,2021-02-21T00:00:00Z,17.787412788740763
2021-02-22,2021-02-22T00:00:00Z,30.295681062416698
2021-02-23,2021-02-23T00:00:00Z,38.38672910740688
2021-02-24,2021-02-24T00:00:00Z,20.604837846784022
2021-02-25,2021-02-25T00:00:00Z,15.810484628011482
2021-02-26,2021-02-26T00:00:00Z,14.87009999677048
2021-02-27,2021-02-27T00:00:00Z,11.51494822112273
2021-02-28,2021-02-28T00:00:00Z,11.554029460251815
2021-03-01,2021-03-01T00:00:00Z,12.283373137573244
2021-03-02,2021-03-02T00:00:00Z,11.920905968464456
2021-03-03,2021-03-03T00:00:00Z,12.9408860272728
2021-03-04,2021-03-04T00:00:00Z,11.13261269287158
2021-03-05,2021-03-05T00:00:00Z,13.926202412704958
2021-03-06,2021-03-06T00:00:00Z,11.15607622264399
2021-03-07,2021-03-07T00:00:00Z,15.310228961149926
2021-03-08,2021-03-08T00:00:00Z,16.374897512941413
2021-03-09,2021-03-09T00:00:00Z,16.1633989091236
2021-03-10,2021-03-10T00:00:00Z,15.33795153003275
2021-03-11,2021-03-11T00:00:00Z,15.1091429956693
2021-03-12,2021-03-12T00:00:00Z,18.11800345233515
2021-03-13,2021-03-13T00:00:00Z,19.31389636882908
2021-03-14,2021-03-14T00:00:00Z,17.252321382011893
2021-03-15,2021-03-15T00:00:00Z,20.3918577230106
2021-03-16,2021-03-16T00:00:00Z,20.599805785344994
2021-03-17,2021-03-17T00:00:00Z,22.2173228935105
2021-03-18,2021-03-18T00:00:00Z,19.61154423784685
2021-03-19,2021-03-19T00:00:00Z,17.668658157190006
2021-03-20,2021-03-20T00:00:00Z,16.100664727811914
2021-03-21,2021-03-21T00:00:00Z,15.995686619812846
2021-03-22,2021-03-22T00:00:00Z,19.276481442275188
2021-03-23,2021-03-23T00:00:00Z,16.772213452951615
2021-03-24,2021-03-24T00:00:00Z,16.975396909991016
2021-03-25,2021-03-25T00:00:00Z,17.10307775814734
2021-03-26,2021-03-26T00:00:00Z,15.641829448396656
2021-03-27,2021-03-27T00:00:00Z,13.075446524411218
2021-03-28,2021-03-28T00:00:00Z,13.647864615600968
2021-03-29,2021-03-29T00:00:00Z,17.006398530705205
2021-03-30,2021-03-30T00:00:00Z,18.800202731613066
2021-03-31,2021-03-31T00:00:00Z,23.846323616321826
2021-04-01,2021-04-01T00:00:00Z,22.35205378069256
2021-04-02,2021-04-02T00:00:00Z,22.96845064206932
2021-04-03,2021-04-03T00:00:00Z,18.27167604093201
2021-04-04,2021-04-04T00:00:00Z,15.361360407077388
2021-04-05,2021-04-05T00:00:00Z,19.04965855609752
2021-04-06,2021-04-06T00:00:00Z,19.337295768102287
2021-04-07,2021-04-07T00:00:00Z,18.29244505073704
2021-04-08,2021-04-08T00:00:00Z,15.571175812179936
2021-04-09,2021-04-09T00:00:00Z,14.831528853187065
2021-04-10,2021-04-10T00:00:00Z,12.968368794405588
2021-04-11,2021-04-11T00:00:00Z,11.449392826079285
2021-04-12,2021-04-12T00:00:00Z,13.695658503510373
2021-04-13,2021-04-13T00:00:00Z,16.01255809700503
2021-04-14,2021-04-14T00:00:00Z,19.03822981958996
2021-04-15,2021-04-15T00:00:00Z,16.57192652632493
2021-04-16,2021-04-16T00:00:00Z,24.36621800528352
2021-04-17,2021-04-17T00:00:00Z,18.66010304835108
2021-04-18,2021-04-18T00:00:00Z,22.430272792629804
2021-04-19,2021-04-19T00:00:00Z,22.554435819611243
2021-04-20,2021-04-20T00:00:00Z,32.42880472577606
2021-04-21,2021-04-21T00:00:00Z,22.42334148862054
2021-04-22,2021-04-22T00:00:00Z,20.02945319277104
2021-04-23,2021-04-23T00:00:00Z,17.70308510626419
2021-04-24,2021-04-24T00:00:00Z,10.129081226755034
2021-04-25,2021-04-25T00:00:00Z,8.641342229026767
2021-04-26,2021-04-26T00:00:00Z,9.962945632007845
2021-04-27,2021-04-27T00:00:00Z,11.130843116993876
2021-04-28,2021-04-28T00:00:00Z,13.115005191176644
2021-04-29,2021-04-29T00:00:00Z,11.98736097336755
2021-04-30,2021-04-30T00:00:00Z,10.029827011552182
2021-05-01,2021-05-01T00:00:00Z,10.133099772003376
2021-05-02,2021-05-02T00:00:00Z,8.041716962486477
2021-05-03,2021-05-03T00:00:00Z,14.20739912331552
2021-05-04,2021-05-04T00:00:00Z,13.5105191743509
2021-05-05,2021-05-05T00:00:00Z,12.956849469175433
2021-05-06,2021-05-06T00:00:00Z,13.99920745024336
2021-05-07,2021-05-07T00:00:00Z,14.468540369950912
2021-05-08,2021-05-08T00:00:00Z,30.026218877597188
2021-05-09,2021-05-09T00:00:00Z,27.78677149610219
2021-05-10,2021-05-10T00:00:00Z,51.77238724588159
2021-05-11,2021-05-11T00:00:00Z,68.65599345373448
2021-05-12,2021-05-12T00:00:00Z,63.41772644695685
2021-05-13,2021-05-13T00:00:00Z,38.58896969210079
2021-05-14,2021-05-14T00:00:00Z,32.54899340984208
2021-05-15,2021-05-15T00:00:00Z,22.112182658557227
2021-05-16,2021-05-16T00:00:00Z,19.443721194053804
2021-05-17,2021-05-17T00:00:00Z,20.29295508185683
2021-05-18,2021-05-18T00:00:00Z,19.55031050173184
2021-05-19,2021-05-19T00:00:00Z,51.51085757562196
2021-05-20,2021-05-20T00:00:00Z,23.464108924997326
2021-05-21,2021-05-21T00:00:00Z,19.5452498720365
2021-05-22,2021-05-22T00:00:00Z,9.4974300729372
2021-05-23,2021-05-23T00:00:00Z,22.647283216088184
2021-05-24,2021-05-24T00:00:00Z,12.83078634299798
2021-05-25,2021-05-25T00:00:00Z,10.03183103367926
2021-05-26,2021-05-26T00:00:00Z,10.004253337049606
2021-05-27,2021-05-27T00:00:00Z,7.720375244685423
2021-05-28,2021-05-28T00:00:00Z,6.962773387272046
2021-05-29,2021-05-29T00:00:00Z,5.451927849666081
2021-05-30,2021-05-30T00:00:00Z,4.927588162018553
2021-05-31,2021-05-31T00:00:00Z,6.420909249490283
2021-06-01,2021-06-01T00:00:00Z,5.859989383107117
2021-06-02,2021-06-02T00:00:00Z,6.107532645292584
2021-06-03,2021-06-03T00:00:00Z,6.529533762322745
2021-06-04,2021-06-04T00:00:00Z,5.386932652370127
2021-06-05,2021-06-05T00:00:00Z,4.104447175426155
2021-06-06,2021-06-06T00:00:00Z,3.730017003388827
2021-06-07,2021-06-07T00:00:00Z,4.447759210702569
2021-06-08,2021-06-08T00:00:00Z,5.861366059940054
2021-06-09,2021-06-09T00:00:00Z,5.188424628118532
2021-06-10,2021-06-10T00:00:00Z,4.160818473865199
2021-06-11,2021-06-11T00:00:00Z,4.5399123531965895
2021-06-12,2021-06-12T00:00:00Z,4.006369404649204
2021-06-13,2021-06-13T00:00:00Z,3.2715560769467795
2021-06-14,2021-06-14T00:00:00Z,4.190484334323726
2021-06-15,2021-06-15T00:00:00Z,4.23011371514454
2021-06-16,2021-06-16T00:00:00Z,3.8195150076409368
2021-06-17,2021-06-17T00:00:00Z,4.108135421177731
2021-06-18,2021-06-18T00:00:00Z,3.982029280458403
2021-06-19,2021-06-19T00:00:00Z,3.0645090220388784
2021-06-20,2021-06-20T00:00:00Z,3.630371763692486
2021-06-21,2021-06-21T00:00:00Z,6.43996521119997
2021-06-22,2021-06-22T00:00:00Z,9.561958286315036
2021-06-23,2021-06-23T00:00:00Z,3.525965801794318
2021-06-24,2021-06-24T00:00:00Z,3.146433409696926
2021-06-25,2021-06-25T00:00:00Z,3.627996630234848
2021-06-26,2021-06-26T00:00:00Z,2.368577022629041
2021-06-27,2021-06-27T00:00:00Z,4.466131765195354
2021-06-28,2021-06-28T00:00:00Z,3.341831290726544
2021-06-29,2021-06-29T00:00:00Z,3.844062447945476
2021-06-30,2021-06-30T00:00:00Z,5.739961914919965
2021-07-01,2021-07-01T00:00:00Z,3.733263987639352
2021-07-02,2021-07-02T00:00:00Z,3.069811304838734
2021-07-03,2021-07-03T00:00:00Z,3.018364701757942
2021-07-04,2021-07-04T00:00:00Z,2.687446529175739
2021-07-05,2021-07-05T00:00:00Z,3.3603723377453063
2021-07-06,2021-07-06T00:00:00Z,8.258209276308062
2021-07-07,2021-07-07T00:00:00Z,6.602957158605517
2021-07-08,2021-07-08T00:00:00Z,5.796502460345961
2021-07-09,2021-07-09T00:00:00Z,4.612138371893564
2021-07-10,2021-07-10T00:00:00Z,3.0135952414852456
2021-07-11,2021-07-11T00:00:00Z,2.434297647266195
2021-07-12,2021-07-12T00:00:00Z,4.567616604083096
2021-07-13,2021-07-13T00:00:00Z,4.8025406559005805
2021-07-14,2021-07-14T00:00:00Z,7.089733764655128
2021-07-15,2021-07-15T00:00:00Z,6.372487850804566
2021-07-16,2021-07-16T00:00:00Z,6.149565310850506
2021-07-17,2021-07-17T00:00:00Z,4.350837778875199
2021-07-18,2021-07-18T00:00:00Z,4.151165295048423
2021-07-19,2021-07-19T00:00:00Z,4.186017341377001
2021-07-20,2021-07-20T00:00:00Z,4.691728172502919
2021-07-21,2021-07-21T00:00:00Z,4.154449740662336
2021-07-22,2021-07-22T00:00:00Z,5.314367598403997
2021-07-23,2021-07-23T00:00:00Z,6.5361856613470914
2021-07-24,2021-07-24T00:00:00Z,3.9536876700596015
2021-07-25,2021-07-25T00:00:00Z,3.864559490309688
2021-07-26,2021-07-26T00:00:00Z,6.853918471407225
2021-07-27,2021-07-27T00:00:00Z,8.46355258965183
2021-07-28,2021-07-28T00:00:00Z,9.13860870286426
2021-07-29,2021-07-29T00:00:00Z,5.697363399732732
2021-07-30,2021-07-30T00:00:00Z,7.006990370668382
2021-07-31,2021-07-31T00:00:00Z,10.132898227513092
2021-08-01,2021-08-01T00:00:00Z,7.927453318563729
2021-08-02,2021-08-02T00:00:00Z,8.433134971165105
2021-08-03,2021-08-03T00:00:00Z,10.12389420693247
2021-08-04,2021-08-04T00:00:00Z,9.326638201225377
2021-08-05,2021-08-05T00:00:00Z,15.254145353962384
2021-08-06,2021-08-06T00:00:00Z,12.677598658560775
2021-08-07,2021-08-07T00:00:00Z,14.206362658241526
2021-08-08,2021-08-08T00:00:00Z,13.925319269292055
2021-08-09,2021-08-09T00:00:00Z,16.72658933305726
2021-08-10,2021-08-10T00:00:00Z,19.81436375406675
2021-08-11,2021-08-11T00:00:00Z,17.358910180521793
2021-08-12,2021-08-12T00:00:00Z,16.629481161041888
2021-08-13,2021-08-13T00:00:00Z,19.07746388709252
2021-08-14,2021-08-14T00:00:00Z,17.098129377780506
2021-08-15,2021-08-15T00:00:00Z,22.4622794091604
2021-08-16,2021-08-16T00:00:00Z,15.260738392729111
2021-08-17,2021-08-17T00:00:00Z,13.834058571952822
2021-08-18,2021-08-18T00:00:00Z,13.248877422040238
2021-08-19,2021-08-19T00:00:00Z,15.743389873164386
2021-08-20,2021-08-20T00:00:00Z,12.30312440691918
2021-08-21,2021-08-21T00:00:00Z,10.921956980982973
2021-08-22,2021-08-22T00:00:00Z,10.94563013262038
2021-08-23,2021-08-23T00:00:00Z,17.737801261783765
2021-08-24,2021-08-24T00:00:00Z,22.370559787358506
2021-08-25,2021-08-25T00:00:00Z,27.587379130176306
2021-08-26,2021-08-26T00:00:00Z,26.25173200971753
2021-08-27,2021-08-27T00:00:00Z,39.56749861963374
2021-08-28,2021-08-28T00:00:00Z,28.75909461787678
2021-08-29,2021-08-29T00:00:00Z,30.99868546169852
2021-08-30,2021-08-30T00:00:00Z,33.32705744411484
2021-08-31,2021-08-31T00:00:00Z,38.5413552719073
2021-09-01,2021-09-01T00:00:00Z,47.25573929740328
2021-09-02,2021-09-02T00:00:00Z,34.97146908898976
2021-09-03,2021-09-03T00:00:00Z,52.60637941664384
2021-09-04,2021-09-04T00:00:00Z,40.761707415625295
2021-09-05,2021-09-05T00:00:00Z,40.40252740881656
2021-09-06,2021-09-06T00:00:00Z,39.80765747386994
2021-09-07,2021-09-07T00:00:00Z,55.50141693651437
2021-09-08,2021-09-08T00:00:00Z,49.14401543881514
2021-09-09,2021-09-09T00:00:00Z,47.29850375271776
2021-09-10,2021-09-10T00:00:00Z,28.13957491808672
2021-09-11,2021-09-11T00:00:00Z,17.7777004620714
2021-09-12,2021-09-12T00:00:00Z,18.59300979707749
2021-09-13,2021-09-13T00:00:00Z,22.840097084152493
2021-09-14,2021-09-14T00:00:00Z,24.21552769451805
2021-09-15,2021-09-15T00:00:00Z,22.00745082942433
2021-09-16,2021-09-16T00:00:00Z,27.34771840131666
2021-09-17,2021-09-17T00:00:00Z,22.651421711256543
2021-09-18,2021-09-18T00:00:00Z,17.058620668373226
2021-09-19,2021-09-19T00:00:00Z,21.247644729974283
2021-09-20,2021-09-20T00:00:00Z,23.651669176226378
2021-09-21,2021-09-21T00:00:00Z,24.8621454196716
2021-09-22,2021-09-22T00:00:00Z,18.985614257972472
2021-09-23,2021-09-23T00:00:00Z,25.1261825554424
2021-09-24,2021-09-24T00:00:00Z,19.42676844077484
2021-09-25,2021-09-25T00:00:00Z,13.09051507602825
2021-09-26,2021-09-26T00:00:00Z,21.04544816570745
2021-09-27,2021-09-27T00:00:00Z,44.15864190102453
2021-09-28,2021-09-28T00:00:00Z,23.848592552767897
2021-09-29,2021-09-29T00:00:00Z,21.426891294732577
2021-09-30,2021-09-30T00:00:00Z,31.657796855830405
2021-10-01,2021-10-01T00:00:00Z,24.936928773492298
2021-10-02,2021-10-02T00:00:00Z,20.35185316834457
2021-10-03,2021-10-03T00:00:00Z,19.1347857470475
2021-10-04,2021-10-04T00:00:00Z,31.53338610514175
2021-10-05,2021-10-05T00:00:00Z,39.12313336894947
2021-10-06,2021-10-06T00:00:00Z,40.196296637017255
2021-10-07,2021-10-07T00:00:00Z,39.3646200916445
2021-10-08,2021-10-08T00:00:00Z,36.25356394980538
2021-10-09,2021-10-09T00:00:00Z,24.175485581567493
2021-10-10,2021-10-10T00:00:00Z,25.971232459590667
2021-10-11,2021-10-11T00:00:00Z,33.58865964415807
2021-10-12,2021-10-12T00:00:00Z,26.900129876169864
2021-10-13,2021-10-13T00:00:00Z,30.91100067062309
2021-10-14,2021-10-14T00:00:00Z,42.009168651541096
2021-10-15,2021-10-15T00:00:00Z,46.43564690573225
2021-10-16,2021-10-16T00:00:00Z,28.38561670058256
2021-10-17,2021-10-17T00:00:00Z,25.975227422053766
2021-10-18,2021-10-18T00:00:00Z,41.29600513119978
2021-10-19,2021-10-19T00:00:00Z,24.134289695134044
2021-10-20,2021-10-20T00:00:00Z,27.163108615616167
2021-10-21,2021-10-21T00:00:00Z,31.88095785736955
2021-10-22,2021-10-22T00:00:00Z,28.60974014481689
2021-10-23,2021-10-23T00:00:00Z,22.92822505945478
2021-10-24,2021-10-24T00:00:00Z,24.740751908912365
2021-10-25,2021-10-25T00:00:00Z,33.16792629507692
2021-10-26,2021-10-26T00:00:00Z,39.36268075994136
2021-10-27,2021-10-27T00:00:00Z,49.14405934033363
2021-10-28,2021-10-28T00:00:00Z,54.41890456014279
2021-10-29,2021-10-29T00:00:00Z,53.632124937777256
2021-10-30,2021-10-30T00:00:00Z,51.31173118650376
2021-10-31,2021-10-31T00:00:00Z,49.22180765064801
2021-11-01,2021-11-01T00:00:00Z,51.78260208420842
2021-11-02,2021-11-02T00:00:00Z,58.11350799474226
2021-11-03,2021-11-03T00:00:00Z,53.470390717309286
2021-11-04,2021-11-04T00:00:00Z,48.523964388695326
2021-11-05,2021-11-05T00:00:00Z,45.77646210801565
2021-11-06,2021-11-06T00:00:00Z,42.15494513695303
2021-11-07,2021-11-07T00:00:00Z,36.57188900395051
2021-11-08,2021-11-08T00:00:00Z,46.67396044883744
2021-11-09,2021-11-09T00:00:00Z,62.11191529926118
2021-11-10,2021-11-10T00:00:00Z,56.63309500817513
2021-11-11,2021-11-11T00:00:00Z,56.73717505342538
2021-11-12,2021-11-12T00:00:00Z,52.26594596676845
2021-11-13,2021-11-13T00:00:00Z,47.06288640451466
2021-11-14,2021-11-14T00:00:00Z,41.31424809855415
2021-11-15,2021-11-15T00:00:00Z,54.54707876581998
2021-11-16,2021-11-16T00:00:00Z,47.08533434158284
2021-11-17,2021-11-17T00:00:00Z,42.792996613166046
2021-11-18,2021-11-18T00:00:00Z,45.047924207391205
2021-11-19,2021-11-19T00:00:00Z,41.559471529484775
2021-11-20,2021-11-20T00:00:00Z,39.725026761283736
2021-11-21,2021-11-21T00:00:00Z,36.06418441844957
2021-11-22,2021-11-22T00:00:00Z,49.98436498104281
2021-11-23,2021-11-23T00:00:00Z,46.99311296982866
2021-11-24,2021-11-24T00:00:00Z,41.55096454678098
2021-11-25,2021-11-25T00:00:00Z,43.172264896821424
2021-11-26,2021-11-26T00:00:00Z,35.46506877079865
2021-11-27,2021-11-27T00:00:00Z,41.0247255203208
2021-11-28,2021-11-28T00:00:00Z,43.34136814806001
2021-11-29,2021-11-29T00:00:00Z,43.48522472642556
2021-11-30,2021-11-30T00:00:00Z,53.78762904357912
2021-12-01,2021-12-01T00:00:00Z,51.278995107013806
2021-12-02,2021-12-02T00:00:00Z,41.63815229293198
2021-12-03,2021-12-03T00:00:00Z,37.7322887905636
2021-12-04,2021-12-04T00:00:00Z,47.91676151979324
2021-12-05,2021-12-05T00:00:00Z,30.96009538958448
2021-12-06,2021-12-06T00:00:00Z,37.59772513521308
2021-12-07,2021-12-07T00:00:00Z,33.234128446553704
2021-12-08,2021-12-08T00:00:00Z,27.61138532867008
2021-12-09,2021-12-09T00:00:00Z,27.82908749903906
2021-12-10,2021-12-10T00:00:00Z,29.92747697743919
2021-12-11,2021-12-11T00:00:00Z,26.364665844578
2021-12-12,2021-12-12T00:00:00Z,22.95960803363428
2021-12-13,2021-12-13T00:00:00Z,27.040451915905383
2021-12-14,2021-12-14T00:00:00Z,25.37765346633328
2021-12-15,2021-12-15T00:00:00Z,29.21172880550668
2021-12-16,2021-12-16T00:00:00Z,35.71491797903199
2021-12-17,2021-12-17T00:00:00Z,30.817051680732085
2021-12-18,2021-12-18T00:00:00Z,23.081057344174813
2021-12-19,2021-12-19T00:00:00Z,22.22185728135796
2021-12-20,2021-12-20T00:00:00Z,23.93066343791376
2021-12-21,2021-12-21T00:00:00Z,23.219852551542328
2021-12-22,2021-12-22T00:00:00Z,25.65336275281408
2021-12-23,2021-12-23T00:00:00Z,28.35306502515464
2021-12-24,2021-12-24T00:00:00Z,23.11070514837022
2021-12-25,2021-12-25T00:00:00Z,22.88409261313604
2021-12-26,2021-12-26T00:00:00Z,19.26283141820832
2021-12-27,2021-12-27T00:00:00Z,25.918796372121594
2021-12-28,2021-12-28T00:00:00Z,31.825587554942253
2021-12-29,2021-12-29T00:00:00Z,36.68956487941812
2021-12-30,2021-12-30T00:00:00Z,32.484925343201404
2021-12-31,2021-12-31T00:00:00Z,28.195596404987864
2022-01-01,2022-01-01T00:00:00Z,26.065540831198987
2022-01-02,2022-01-02T00:00:00Z,34.017772432134905
2022-01-03,2022-01-03T00:00:00Z,32.818874207618606
2022-01-04,2022-01-04T00:00:00Z,41.04086644022493
2022-01-05,2022-01-05T00:00:00Z,41.570695709110375
2022-01-06,2022-01-06T00:00:00Z,37.52458294482996
2022-01-07,2022-01-07T00:00:00Z,40.34390565789621
2022-01-08,2022-01-08T00:00:00Z,30.912612017261413
2022-01-09,2022-01-09T00:00:00Z,43.40640833816473
2022-01-10,2022-01-10T00:00:00Z,52.19499347893869
2022-01-11,2022-01-11T00:00:00Z,46.64690348772704
2022-01-12,2022-01-12T00:00:00Z,51.23936616162169
2022-01-13,2022-01-13T00:00:00Z,41.60090831806097
2022-01-14,2022-01-14T00:00:00Z,50.69289297374984
2022-01-15,2022-01-15T00:00:00Z,38.00833000749398
2022-01-16,2022-01-16T00:00:00Z,37.65943297371821
2022-01-17,2022-01-17T00:00:00Z,38.65837830376938
2022-01-18,2022-01-18T00:00:00Z,32.99334718380401
2022-01-19,2022-01-19T00:00:00Z,31.86963705079464
2022-01-20,2022-01-20T00:00:00Z,37.53819086176115
2022-01-21,2022-01-21T00:00:00Z,39.25505552705253
2022-01-22,2022-01-22T00:00:00Z,32.62361499383515
2022-01-23,2022-01-23T00:00:00Z,28.76043331553889
2022-01-24,2022-01-24T00:00:00Z,29.816996037699514
2022-01-25,2022-01-25T00:00:00Z,29.048769617483405
2022-01-26,2022-01-26T00:00:00Z,29.926421143471085
2022-01-27,2022-01-27T00:00:00Z,32.696261833857186
2022-01-28,2022-01-28T00:00:00Z,30.799194974241512
2022-01-29,2022-01-29T00:00:00Z,26.221270302895427
2022-01-30,2022-01-30T00:00:00Z,28.196882426881608
2022-01-31,2022-01-31T00:00:00Z,27.15153142082211
2022-02-01,2022-02-01T00:00:00Z,36.39392503006504
2022-02-02,2022-02-02T00:00:00Z,34.862670283210875
2022-02-03,2022-02-03T00:00:00Z,29.25098263368532
2022-02-04,2022-02-04T00:00:00Z,27.52818551626176
2022-02-05,2022-02-05T00:00:00Z,33.275319062583804
2022-02-06,2022-02-06T00:00:00Z,19.6067616170449
2022-02-07,2022-02-07T00:00:00Z,30.943392672303226
