date,timestamp_utc,0d ~ 1d,1d ~ 1w,1w ~ 1m,1m ~ 3m,3m ~ 6m,6m ~ 12m,12m ~ 18m,18m ~ 2y,2y ~ 3y,3y ~ 5y,5y ~ 7y,7y ~ 10y,10y ~
2021-02-19,2021-02-19T00:00:00Z,104355.64685494,1579166.23095389,22977412.10173424,153792426.99320748,163148559.88204455,411581751.65961415,431845850.4220969,642541703.6388437,1772875020.8158934,3298707081.8456526,1649807543.085431,4393627221.157848,7840311308.994046
2021-02-20,2021-02-20T00:00:00Z,125821.45297601,2078601.46273543,22788431.81300696,153856415.35713664,163902422.14656514,410958405.89853287,430118065.4716773,628234159.224885,1784250827.6175015,3297103116.940676,1649880833.3236556,4390821446.527294,7846504355.555181
2021-02-21,2021-02-21T00:00:00Z,63018.05840636,2628381.41612164,22852925.25438473,155460631.71768716,163749147.59433448,412880076.4049392,427438677.02519935,628918277.9465587,1755240842.3719642,3318038067.950299,1656533983.3842297,4390343483.235069,7850344314.955524
2021-02-22,2021-02-22T00:00:00Z,82759.52425975,2987760.17956983,23110614.43439164,155372269.7914796,163764611.2719848,406421865.73428565,432663406.116074,629997235.7132384,1749660185.1733377,3320706565.8590846,1658869683.649276,4390117272.475512,7854315912.400683
2021-02-23,2021-02-23T00:00:00Z,145206.62689487,3295246.34823599,23636868.35523341,153246151.98236936,163425806.6869004,405232295.87871593,433172827.3230304,629805539.5656775,1732546573.6161149,3322085708.9103827,1656322886.062879,4390700790.630685,7859818658.809458
2021-02-24,2021-02-24T00:00:00Z,117869.05944138,3627316.44077432,24554502.83016363,152670148.008844,165450079.73209366,405523080.7339036,433250194.016591,625965429.0937036,1724489869.778056,3320444666.113103,1655419069.498501,4384037630.005954,7865026584.713082
2021-02-25,2021-02-25T00:00:00Z,101389.64402827,3752395.36222906,25242079.27221694,152163324.82010815,168446324.24764228,405460572.0074871,431969767.6910108,625630107.6247311,1714176001.099606,3325512912.8831644,1654981294.1096623,4384598846.284256,7868913955.228219
2021-02-26,2021-02-26T00:00:00Z,113013.36198834,2788776.0235896,26345879.43054686,154057460.02410665,163355713.46950355,405193458.3884907,432149263.9855928,621451705.2208089,1714091760.3249507,3326989020.8214345,1654763439.649007,4093419802.872752,8164570742.790359
2021-02-27,2021-02-27T00:00:00Z,117457.26002798,2890269.22946312,26062013.15216323,157028876.29866377,160655998.41471422,408221309.5567562,433424867.8299426,585899907.3899884,1744669403.5243886,3331685784.3860245,1653651210.230647,4095014352.275136,8168326511.788878
2021-02-28,2021-02-28T00:00:00Z,48050.43527344,3340001.85829458,25812017.25806286,159378921.6489656,160962691.1150811,411111533.19229335,432863069.07410526,586936400.3596209,1738124605.1638446,3339469470.6491337,1654171693.5788336,4093851149.914444,8169452146.607898
2021-03-01,2021-03-01T00:00:00Z,75778.1542482,3271385.27585666,25967374.50637442,159470721.486771,162062382.5708106,412657041.5467965,433200374.50303394,587530835.0863996,1736271631.0424657,3341608092.4120483,1654919325.011753,4094941557.7025023,8173926223.789893
2021-03-02,2021-03-02T00:00:00Z,85616.3965484,2754946.40971065,27554150.60016143,160831787.8697678,162468195.122398,413711400.5517469,418033920.7110873,600075379.1769832,1728602197.4334085,3342210210.9586024,1655738452.2555983,4096788223.563562,8177529172.550207
2021-03-03,2021-03-03T00:00:00Z,88538.73994359,2691946.28719893,28228013.39416156,162598801.0272002,161790110.59789276,414767594.3100424,418777989.8060986,599902442.9555274,1722213754.1292975,3351078489.0941863,1655304968.6929612,4098568057.677049,8181103318.074434
2021-03-04,2021-03-04T00:00:00Z,89158.00563784,2477022.3245615,29358209.0348663,163257728.0751699,163810349.1915903,415281028.1067047,367330351.5403239,649833156.4302889,1724144111.9972112,3349977493.7392626,1650841647.5458865,4097438533.96454,8191607250.263914
2021-03-05,2021-03-05T00:00:00Z,96654.89399341,2030332.09835631,30398856.73458504,165413605.05183008,164732690.12419006,415881516.8711159,368139652.2670277,647144621.8068967,1719024738.024083,3340501519.876931,1657443395.7859163,4101921129.958941,8194637603.669264
2021-03-06,2021-03-06T00:00:00Z,72284.62198909,1641082.05076537,31048214.70554324,169112052.66691774,165729494.73844823,415972946.1689352,368396969.64451694,645997483.7352751,1720085932.1913252,3342088394.5813804,1657400055.6650631,4100402407.2914953,8201094541.188923
2021-03-07,2021-03-07T00:00:00Z,43422.16267448,1911785.20342887,31292488.39702558,171822768.1670328,167224793.653308,417308273.1327426,368173539.1013456,646349246.2609711,1717504373.605436,3347285477.55951,1658054137.904982,4102219032.6797566,8203836382.276991
2021-03-08,2021-03-08T00:00:00Z,75020.02056951,1810973.50975481,32151410.08003051,173754284.53541267,167590983.92122957,419284812.0991774,366627679.0927661,645624226.2203612,1706544034.9168649,3351265123.0745444,1659040733.7977114,4094637388.167369,8210713539.810571
2021-03-09,2021-03-09T00:00:00Z,75226.81997577,1677195.05449133,32279115.63080408,175560306.52723956,169235842.87280065,419075114.0923433,366982324.5233367,645217310.769651,1705374243.346733,3353116725.549353,1659983613.053825,4095668704.4934063,8213824891.048579
2021-03-10,2021-03-10T00:00:00Z,77792.58471647,1667748.81197708,32658759.37900865,176370807.4307708,171022769.72846016,418085004.55111146,368648262.4291028,644144218.7823792,1706138557.0346916,3352946681.857605,1661441689.2413237,4096385868.3602567,8217196192.71895
2021-03-11,2021-03-11T00:00:00Z,97570.26343506,1700228.37867613,30699183.30473499,178672358.07029188,171890201.36768496,417457499.92085135,368235301.2449288,643387742.3114395,1704764644.4671533,3357668347.5918217,1658664552.4716828,4073150227.113987,8220205480.271336
2021-03-12,2021-03-12T00:00:00Z,105341.00439776,1442715.06153515,30361951.0714224,179003071.8092182,173600741.59208098,412452970.4763415,373996748.42332447,643876626.1153803,1702820304.0348313,3355521181.24163,1654339846.253592,4077301317.3296094,8223009635.50568
2021-03-13,2021-03-13T00:00:00Z,75024.5421881,1828847.30543171,29462424.7881275,172479811.42416215,182327899.25282288,400843561.40020525,388781251.0777679,639840718.5676202,1705802550.7789297,3355669339.16133,1656148473.4910946,4076105469.597837,8227139227.774319
2021-03-14,2021-03-14T00:00:00Z,65180.82482725,2201343.9967247,27880953.95043055,176724648.78562903,183210461.6124773,397180843.8392998,392395894.0800381,638793016.1454072,1704546246.3435836,3349396237.338744,1657170165.9988863,4075094606.831474,8231129297.552525
2021-03-15,2021-03-15T00:00:00Z,92871.22388094,2216804.90051961,28153475.85102175,178302651.34916553,184321384.8026124,395800064.4846493,394893225.9602457,639121338.1541421,1696881254.943581,3358073992.739436,1652933303.3407164,4079050923.732244,8233830107.236099
2021-03-16,2021-03-16T00:00:00Z,117682.25676327,2324713.35604218,28086144.29048077,175289824.3436043,186339771.3686032,393651789.15882045,397940192.5776853,640906976.4584414,1696096502.797426,3355428615.168653,1654330361.992111,4077846222.41914,8236876493.581085
2021-03-17,2021-03-17T00:00:00Z,66686.36694785,2541344.64941762,29070651.87284576,174220085.14885125,189561970.4528049,385154121.280696,407408897.0844274,638819649.9318777,1689159918.0576522,3355602341.760996,1658708879.583071,4079900915.765415,8239966285.666215
2021-03-18,2021-03-18T00:00:00Z,71667.0811847,2287993.88611296,29998364.54525342,172782648.79657006,194005782.39732903,385250995.6209721,408635103.0647143,639258281.4314469,1689168401.4553628,3356706563.5704546,1655939827.8671188,4083379881.175423,8244128802.566124
2021-03-19,2021-03-19T00:00:00Z,57968.66211502,2158175.64153065,30130032.74125763,174807591.03833932,196226070.5480464,383075701.2294283,412525187.3257784,639401117.5209744,1689571778.1454678,3358212201.622084,1656610092.8763905,4083111369.61274,8248041617.526877
2021-03-20,2021-03-20T00:00:00Z,55367.89150578,2284644.94557972,29342097.35035418,178844467.19818676,197300433.52139223,381571004.2814752,416423243.3775615,638491230.5605264,1688828612.467947,3350990365.029351,1659660743.1829495,4083821157.515646,8251663516.949815
2021-03-21,2021-03-21T00:00:00Z,48371.01543516,2498417.48276311,29026328.1275445,178924388.33392233,200985218.7687929,381963243.94087374,416849062.3831751,639473028.1756094,1686691497.6934352,3353534396.543742,1661011959.9652345,4084785002.323924,8254757972.965457
2021-03-22,2021-03-22T00:00:00Z,56764.8013298,2374186.4486626,28415765.22514744,173760313.8657953,209971494.32080865,381891182.2436682,412415601.1872966,643418748.7862918,1684925359.3559363,3352978329.7551274,1659750593.302774,4087783914.428289,8257642623.406107
2021-03-23,2021-03-23T00:00:00Z,103469.3437046,1534830.5060239,26566060.94807292,167377516.41930875,220452645.3832243,382158084.70293385,408409149.064307,647238018.4182678,1677842113.338724,3354851146.575648,1658341366.0953102,4091185018.729744,8256500625.363168
2021-03-24,2021-03-24T00:00:00Z,73880.49468078,1535423.00069314,26113675.39590215,166012192.49606803,223524027.37753007,382451272.182277,407924486.4655513,646962625.8347036,1678517654.890569,3357223930.5347066,1655402554.9129238,4095457999.27228,8259283331.89397
2021-03-25,2021-03-25T00:00:00Z,81896.57550997,1593540.75316854,23349012.79420328,169219354.41454986,225178330.8569512,381521872.9099996,406813785.7616541,645991891.2791181,1670517648.503463,3360090543.1077657,1652696591.65702,4095163572.24669,8262422843.675029
2021-03-26,2021-03-26T00:00:00Z,83752.08857452,1912838.8700487,22432062.86692181,171513707.06036228,227234430.6617959,380949179.24768966,406780568.4251296,647085217.4503124,1668998736.6502306,3359385031.7767377,1651965197.286864,4098137371.297851,8265463459.804732
2021-03-27,2021-03-27T00:00:00Z,74171.22431728,2303743.62279459,21409144.39497325,171776162.22233438,230051603.5706832,377555690.6124532,410440077.10706913,646840895.1347426,1669979584.4866743,3357498723.164212,1652800731.3991606,4098847791.20448,8268444082.870293
2021-03-28,2021-03-28T00:00:00Z,35895.49418327,2632832.60300993,20175391.8804826,163528150.12890372,240812811.61320555,381756109.7120556,411274833.4104319,645003236.6977527,1670388490.4260614,3357131867.6527834,1655051378.8646762,4098377384.0671983,8272634013.805916
2021-03-29,2021-03-29T00:00:00Z,70898.3565668,2675788.18170892,20509129.60515332,163470767.7342934,243700469.49999663,382730932.91976136,410013920.61891645,647219978.3058734,1657091081.0330613,3369397953.410274,1659240857.737301,4096253823.50592,8277905158.346591
2021-03-30,2021-03-30T00:00:00Z,68543.9105017,2122987.77800135,21668486.48300099,163484559.2221282,245430276.94150585,383464072.27618897,409779214.0597048,649028781.2357514,1657570752.9697678,3367978201.6078544,1661234202.459346,4022264704.461761,8353876291.436437
2021-03-31,2021-03-31T00:00:00Z,90154.62372425,1942466.56173982,21925116.19155566,163244375.49442017,247500066.2955235,385039750.5465125,409777911.2309389,647970110.5373597,1656179597.0733776,3368651443.262486,1662770021.199325,4019706430.3099017,8356915062.522795
2021-04-01,2021-04-01T00:00:00Z,75489.17860734,1703119.38112459,22456179.77736835,164142278.26323995,249899619.24894345,385698111.4783018,408414987.0674025,645204881.0804485,1652855327.7632897,3355345409.031834,1664469089.5301073,4022922027.396322,8359270723.984093
2021-04-02,2021-04-02T00:00:00Z,63314.34557993,1670230.22938048,23159789.3282459,162687604.73131448,254991137.3269552,385274652.3483337,410305824.24205256,644527220.1205065,1654318197.721918,3346808875.034973,1659579083.7881465,4022796224.360078,8363477738.53157
2021-04-03,2021-04-03T00:00:00Z,49805.54544548,1701971.08504747,24117080.7155839,162773022.52232423,257786363.71329275,387132583.2563855,411308648.4638266,642174229.6837935,1657389242.7695117,3348905568.7270303,1658468422.6112752,4025997453.533271,8365840650.494284
2021-04-04,2021-04-04T00:00:00Z,44703.7300628,2045782.51579472,23579588.24077512,161168459.72781476,263754579.8493909,388527043.2771763,410713851.18323255,641642849.8246021,1658559523.0580688,3349281888.527076,1660488984.1881902,4027886918.4710817,8369102277.591045
2021-04-05,2021-04-05T00:00:00Z,62054.76969607,1925491.74287474,24425682.67891834,160347615.04307786,267316111.7879396,389613696.7240073,410108964.6167906,643525472.5493648,1658181729.278181,3348428687.6016245,1662081507.819013,4029187222.16037,8372279176.677225
2021-04-06,2021-04-06T00:00:00Z,118708.40252268,1693169.59436803,24076907.63828187,157694382.90806827,270214611.61682355,370778103.03427976,408735194.9055017,644678371.5310165,1652240330.4827368,3345523637.1829195,1666461412.2921836,4030372373.58069,8375175874.49269
2021-04-07,2021-04-07T00:00:00Z,66520.40497179,1710750.20447316,24553470.51916596,151049722.19455162,275346656.56769913,374486192.9806496,410897945.6088042,644123347.3021103,1644056052.9220088,3352719201.634049,1668489915.318491,4031615110.493308,8378482242.362032
2021-04-08,2021-04-08T00:00:00Z,64718.03806009,1607061.69978654,24854862.91082331,144871132.27240714,284905979.39170945,374100198.9858456,412000647.49481857,644432735.2478813,1644613989.210015,3354699026.297223,1668892365.587166,4029724478.650957,8381265379.792617
2021-04-09,2021-04-09T00:00:00Z,67454.14770368,1786546.92700051,24820780.36410981,139328100.50348902,294804791.2463705,370064762.8747923,417449527.6678327,644963246.7122351,1638849893.0453365,3360700989.380825,1669658467.9945617,4026885883.972636,8385285122.360584
2021-04-10,2021-04-10T00:00:00Z,77477.80266908,2012966.63488718,23377875.68707589,140004699.29936734,299154408.8968471,370293112.35423553,418934143.1040216,643139776.2622845,1640712344.685421,3361630707.4187765,1670155114.1378596,4024404731.9892426,8388724683.163211
2021-04-11,2021-04-11T00:00:00Z,51073.60827939,2517448.93886046,22679574.32499692,138923499.98622718,298300175.86523724,378533691.8968574,417337408.7726329,643141651.2373918,1630765792.834108,3363186475.8140526,1673445767.951829,4025170205.210683,8391813558.808564
2021-04-12,2021-04-12T00:00:00Z,79004.43831371,2659451.37336183,21996310.53347043,137706755.21641046,303171000.0157942,379417740.8407144,416773620.1383975,643582167.7317805,1619786012.5064352,3364250870.787596,1674418339.86453,4026957274.167769,8394925402.689815
2021-04-13,2021-04-13T00:00:00Z,83355.29368291,1639899.54245241,23211994.015932,136649121.2479424,305690408.2332899,378066322.0387529,418957926.0003667,644491204.762378,1618389473.5343523,3361668154.8652444,1671833400.821242,4031044802.5983534,8397581742.210181
2021-04-14,2021-04-14T00:00:00Z,99306.50087619,1651393.27518575,23217924.92096139,133501818.04323491,309380077.03110003,377701070.892576,419686441.2524553,643089772.2340056,1619439479.1571314,3338695784.4512267,1623668959.3582067,4082816466.168372,8400799881.725869
2021-04-15,2021-04-15T00:00:00Z,94454.4100845,1704523.38008576,21588593.31350097,134203433.74190028,313475850.53869444,377792450.5646296,418497039.7478825,643303885.1263129,1619625133.2740386,3327391793.508416,1624370359.427602,4079526855.7691736,8405431140.479325
2021-04-16,2021-04-16T00:00:00Z,73716.36525264,1875391.77573138,21597093.64555611,135501758.500548,315217512.9897765,377433691.22187525,420189210.53463686,642901296.4486424,1620682758.9176862,3320596992.091068,1633088797.0708044,4078963211.501933,8410441897.759426
2021-04-17,2021-04-17T00:00:00Z,74809.2571151,1884410.97248439,22082765.02366065,137160956.07704926,311253877.7645744,383049514.2435159,420674900.8232315,643402604.8053323,1620354853.6849267,3320089818.708509,1635379464.5455656,4075868047.5892615,8416176213.804238
