date,Puell Multiple
2021-06-13,1.0807448901397676
2021-06-14,1.213498756948788
2021-06-15,1.194327778493884
2021-06-16,1.0983555397073073
2021-06-17,1.1236052800229146
2021-06-18,1.0267025872397069
2021-06-19,0.8199167288079954
2021-06-20,0.8155194438107268
2021-06-21,0.7904603715553465
2021-06-22,0.6756463836346434
2021-06-23,0.79313346184646
2021-06-24,0.8120620545293148
2021-06-25,0.8301295744423535
2021-06-26,0.6280640200110237
2021-06-27,0.4372332834108647
2021-06-28,0.7073443076035282
2021-06-29,0.7429900444456629
2021-06-30,0.723863361302576
2021-07-01,0.7702623617739488
2021-07-02,0.7029894118622182
2021-07-03,0.9901029234718364
2021-07-04,0.9063961551155856
2021-07-05,1.0018027620761916
2021-07-06,1.0723429777123494
2021-07-07,0.9347609763534755
2021-07-08,0.9886562527559348
2021-07-09,0.937908261384939
2021-07-10,1.1522467357659305
2021-07-11,0.8999296230915421
2021-07-12,0.9128685778539783
2021-07-13,0.9603764732083242
2021-07-14,1.1704601636427632
2021-07-15,0.8713069923939666
2021-07-16,0.9995480486261296
2021-07-17,0.9409515022529604
2021-07-18,0.9524861143000116
2021-07-19,1.1045249051741113
2021-07-20,0.7608845787137785
2021-07-21,0.9372556381361288
2021-07-22,1.016887380803234
2021-07-23,0.9115790783319722
2021-07-24,1.07350455029935
2021-07-25,1.0775356471236694
2021-07-26,1.1839528205719303
2021-07-27,1.3130607918337975
2021-07-28,1.2800718564078988
2021-07-29,1.2989822108904867
2021-07-30,1.3343648175037328
2021-07-31,1.3286818038789832
2021-08-01,1.2856142763688054
2021-08-02,1.1425123168385458
2021-08-03,1.305829133347655
2021-08-04,1.0619012841970124
2021-08-05,1.2635716636120384
2021-08-06,1.3115842808514429
2021-08-07,1.4427882509211445
2021-08-08,1.3833433440845653
2021-08-09,1.35217325564645
2021-08-10,1.4837523312088343
2021-08-11,1.3339113900889503
2021-08-12,1.330469568903995
2021-08-13,1.3017792423293582
2021-08-14,1.5020120149212444
2021-08-15,1.6354134819385788
2021-08-16,1.4679785022861649
2021-08-17,1.528465873026722
2021-08-18,1.1796784317598652
2021-08-19,1.3398512684975474
2021-08-20,1.4663838501858562
2021-08-21,1.58815625699022
2021-08-22,1.5259628472147675
2021-08-23,1.8600643073351049
2021-08-24,1.4277632960128672
2021-08-25,1.456410211695298
2021-08-26,1.2983283917319608
2021-08-27,1.305366238567608
2021-08-28,1.2887952724318614
2021-08-29,1.4116440822802092
2021-08-30,1.2093861883074335
2021-08-31,1.2659943581050035
2021-09-01,1.2192971586615595
2021-09-02,1.3786430154829277
2021-09-03,1.360267289008006
2021-09-04,1.422938441526538
2021-09-05,1.5050898196450926
2021-09-06,1.6286121467711951
2021-09-07,1.4037033467905182
2021-09-08,1.1957200292377412
2021-09-09,1.1525633460892013
2021-09-10,1.1325512680535603
2021-09-11,1.2064674437551235
2021-09-12,1.2002399625808484
2021-09-13,1.2645701000459733
2021-09-14,1.3712718093616003
2021-09-15,1.2117491072733906
2021-09-16,1.1564236585594232
2021-09-17,1.2348245767042825
2021-09-18,1.3197888993755464
2021-09-19,1.3400826944917996
2021-09-20,1.2887944436057877
2021-09-21,0.9167545913531504
2021-09-22,1.002080534684589
2021-09-23,1.2698533486042265
2021-09-24,1.1087725809197813
2021-09-25,1.0636960198989764
2021-09-26,1.0297198426163094
2021-09-27,1.167090909026736
2021-09-28,1.09536682336963
2021-09-29,0.9399485260728732
2021-09-30,1.2724950493520977
2021-10-01,1.1109618189268389
2021-10-02,1.531974989658112
2021-10-03,1.2245564406129323
2021-10-04,1.2803033465322795
2021-10-05,1.396679825672722
2021-10-06,1.1765940954175609
2021-10-07,1.3144555406328116
2021-10-08,1.1152932039173848
2021-10-09,1.3539810801323635
2021-10-10,1.4675452797985094
2021-10-11,1.39323563055944
2021-10-12,1.2761081404494603
2021-10-13,1.5781521724243883
2021-10-14,1.3031489788263306
2021-10-15,1.403485249094948
2021-10-16,1.3467234051514716
2021-10-17,1.5922064234700175
2021-10-18,1.4983746756285783
2021-10-19,1.5760295801879325
2021-10-20,1.567819239202141
2021-10-21,1.5410329077244644
2021-10-22,1.574972827067964
2021-10-23,1.4192872720575225
2021-10-24,1.4796700215160143
2021-10-25,1.813148329098072
2021-10-26,1.477434145493602
2021-10-27,1.475221054238389
2021-10-28,1.4426518694712345
2021-10-29,1.657791094172961
2021-10-30,1.492500163995603
2021-10-31,1.3227698954416238
2021-11-01,1.406757451516458
2021-11-02,1.5398996737399793
2021-11-03,1.567631734729579
2021-11-04,1.3616031961732298
2021-11-05,1.4729781486737163
2021-11-06,1.438386763796017
2021-11-07,1.44027571068442
2021-11-08,1.3614141968419566
2021-11-09,1.578837039848939
2021-11-10,1.5195807517170317
2021-11-11,1.5543896904474963
2021-11-12,1.377990198405278
2021-11-13,1.468880930350526
2021-11-14,1.50041532899522
2021-11-15,1.469345541351483
2021-11-16,1.3599383760496884
2021-11-17,1.326662511933553
2021-11-18,1.2593515552477548
2021-11-19,1.1612526269651335
2021-11-20,1.2500184947004074
2021-11-21,1.1317326047349536
2021-11-22,1.1912765994060766
2021-11-23,1.1051604458310424
2021-11-24,1.2893928004060016
2021-11-25,1.103332809281649
2021-11-26,1.0645425796785373
2021-11-27,1.1196106852203118
2021-11-28,1.0982506001330414
2021-11-29,1.1952555978591703
2021-11-30,1.1155206518140717
2021-12-01,1.1400579402842563
2021-12-02,1.266336764512168
2021-12-03,1.348489022876176
2021-12-04,1.0766907762367306
2021-12-05,1.178413422345734
2021-12-06,1.1921358048632062
2021-12-07,1.1204142535534631
2021-12-08,1.1968914226371734
2021-12-09,1.133930265037162
2021-12-10,1.0659952907956485
2021-12-11,1.032406609403388
2021-12-12,0.9757749413514774
2021-12-13,0.9538445493226028
2021-12-14,0.983208968265652
2021-12-15,0.953785378913049
2021-12-16,0.7876813648843263
2021-12-17,0.985713820699722
2021-12-18,0.8352111652434646
2021-12-19,0.9801382710862728
2021-12-20,0.935063870034629
2021-12-21,1.0878279232971135
2021-12-22,0.7171687616359942
2021-12-23,1.0405847668664476
2021-12-24,1.0733039078358668
2021-12-25,1.0352131528895083
2021-12-26,0.9314415579384064
2021-12-27,1.0494220199655284
2021-12-28,0.9146060682645204
2021-12-29,0.9611256172679116
2021-12-30,0.7837432031172507
2021-12-31,0.9735645406993848
2022-01-01,1.114536517518654
2022-01-02,1.0272597658784426
2022-01-03,0.9058865308282134
2022-01-04,0.94331349469488
2022-01-05,0.9531682789812672
2022-01-06,0.8703410880852912
2022-01-07,0.8146315058752017
2022-01-08,0.8265774117324481
2022-01-09,0.812093447460846
2022-01-10,0.8167620327366911
2022-01-11,0.9214876627296557
2022-01-12,0.8304080603270978
2022-01-13,1.0680920698936578
2022-01-14,0.9345554663358652
2022-01-15,0.9812308468808972
2022-01-16,1.0321100047406773
2022-01-17,0.9400670125086272
2022-01-18,0.7846853280485959
2022-01-19,0.99399248943424
2022-01-20,0.976526803576159
2022-01-21,0.7148909194359993
2022-01-22,0.6536771850588073
2022-01-23,0.683670883303846
2022-01-24,0.7240508974024029
2022-01-25,0.7617065091053171
2022-01-26,0.6704996624112693
2022-01-27,0.6564352706645918
2022-01-28,0.784557929941992
2022-01-29,0.7755485707596076
2022-01-30,0.761310921806477
2022-01-31,0.7361916314287428
2022-02-01,0.8183370764650513
2022-02-02,0.7995801450310264
2022-02-03,0.7426930719840297
2022-02-04,0.6930289587928483
2022-02-05,0.6850685096700027
2022-02-06,0.8920054929591843
2022-02-07,0.8117269965212538
2022-02-08,0.9324693089359604
2022-02-09,0.8528242542808503
2022-02-10,0.9061427121711004
2022-02-11,0.8509361816347886
2022-02-12,1.0908411385949848
2022-02-13,0.9210836261946744
2022-02-14,0.8914825280675934
2022-02-15,1.060544785189843
2022-02-16,0.946663368876268
2022-02-17,0.9271766597856748
2022-02-18,0.7482111845234485
2022-02-19,0.8233121621898833
2022-02-20,0.7704160784509856
2022-02-21,0.6592566002034628
2022-02-22,0.7888786871369483
2022-02-23,0.7951043124349986
2022-02-24,0.6657522000465793
2022-02-25,0.7277062980144426
2022-02-26,0.6831038885101041
2022-02-27,0.7329037545793303
2022-02-28,0.8427307175066904
2022-03-01,0.9961043130309368
2022-03-02,0.8584480289199373
2022-03-03,0.9039594586652314
2022-03-04,0.8032570880097637
2022-03-05,0.6778041357720881
2022-03-06,0.7177047677157631
2022-03-07,0.7970253513542828
2022-03-08,0.8056914316756392
2022-03-09,0.809517560332977
2022-03-10,0.8132776624357314
2022-03-11,0.7600975190256568
2022-03-12,0.8597168978631641
2022-03-13,0.8280284628752391
2022-03-14,0.8390321217187209
2022-03-15,0.7704486376001974
2022-03-16,0.8855974038120389
2022-03-17,0.924636531778121
2022-03-18,0.834059200449048
2022-03-19,0.9236590280693908
2022-03-20,0.9119992917397128
2022-03-21,0.8986711303826381
2022-03-22,0.9059555262854572
2022-03-23,0.8800653617298609
2022-03-24,0.8910296556786832
2022-03-25,0.9941857246598852
2022-03-26,1.0244663240356606
2022-03-27,0.8446236446266994
2022-03-28,1.0835802722492835
2022-03-29,1.0344438468758763
2022-03-30,0.921592149325415
2022-03-31,0.9381846702659368
2022-04-01,0.9376116766558216
2022-04-02,0.9113672489359428
2022-04-03,0.9340250679102748
2022-04-04,1.055849121856644
2022-04-05,0.9769105514732463
2022-04-06,0.9733216536778926
2022-04-07,0.8734319418757154
2022-04-08,0.8477647905021208
2022-04-09,0.9453741744337312
2022-04-10,0.8715210710647504
2022-04-11,0.8275634396394698
2022-04-12,0.8949755021572899
2022-04-13,0.8350342245623099
2022-04-14,0.827602610639991
2022-04-15,0.9347777290011682
2022-04-16,0.7952468995983462
2022-04-17,0.9752149169454122
2022-04-18,0.7845399352540512
2022-04-19,0.7540272015048286
2022-04-20,0.979578739628907
2022-04-21,1.0423991159696553
2022-04-22,0.8064352897169931
2022-04-23,0.9574490828250384
2022-04-24,1.0025599804514398
2022-04-25,0.949030666561324
2022-04-26,0.8292867194588441
2022-04-27,0.982973642483545
2022-04-28,0.7828283701092118
2022-04-29,0.8788437962966309
2022-04-30,0.8639669781842749
2022-05-01,0.9486939409421912
2022-05-02,0.927911287778753
2022-05-03,0.8611247745738559
2022-05-04,0.8552779493807043
2022-05-05,0.9201200501032304
2022-05-06,0.7819001720517776
2022-05-07,0.7808434161105114
2022-05-08,0.814992436605357
2022-05-09,0.7764826803181821
2022-05-10,0.7355238698040365
2022-05-11,0.682815122619852
2022-05-12,0.6020625534171975
2022-05-13,0.7203049719706807
2022-05-14,0.6481274999173493
2022-05-15,0.5709481965417198
2022-05-16,0.7638992211187897
2022-05-17,0.6932535455331217
2022-05-18,0.6164347380246593
2022-05-19,0.563630902763359
2022-05-20,0.5955365621716328
2022-05-21,0.6139490192846248
2022-05-22,0.5635778428066207
2022-05-23,0.7486341248060893
2022-05-24,0.5493562575382134
2022-05-25,0.6694002068530446
2022-05-26,0.6480451953011553
2022-05-27,0.6226991941757908
2022-05-28,0.6633626407535526
2022-05-29,0.6719225278041138
2022-05-30,0.7319498448285064
2022-05-31,0.7199221993016689
2022-06-01,0.6619744970625949
2022-06-02,0.5914076943568333
2022-06-03,0.6718785990069847
2022-06-04,0.643968995820759
2022-06-05,0.6761394676163148
2022-06-06,0.7305327869286224
2022-06-07,0.7558873000227229
2022-06-08,0.8417717318308877
2022-06-09,0.6866461068142238
2022-06-10,0.6807656207067239
2022-06-11,0.691473066763514
2022-06-12,0.5463033802730668
2022-06-13,0.5108727221626911
2022-06-14,0.5135467707248778
2022-06-15,0.5567159962978134
2022-06-16,0.405081691355755
2022-06-17,0.3564440616294091
2022-06-18,0.4734550658117517
2022-06-19,0.4021485251136684
2022-06-20,0.4236553211168873
2022-06-21,0.495887012820063
2022-06-22,0.4142280127488525
2022-06-23,0.4913032300581463
2022-06-24,0.4302355015395701
2022-06-25,0.5046195724575435
2022-06-26,0.46406271574391
2022-06-27,0.450965865655742
2022-06-28,0.476087901955524
2022-06-29,0.4782863793027408
2022-06-30,0.5198780919638232
2022-07-01,0.4149362664470875
2022-07-02,0.41817687276577
2022-07-03,0.4657267281602182
2022-07-04,0.4402435993566384
2022-07-05,0.3767671766604505
2022-07-06,0.4116525100470113
2022-07-07,0.5200937195636125
2022-07-08,0.5147249682993131
2022-07-09,0.4606133066277706
2022-07-10,0.5121074530634913
2022-07-11,0.4015424442173612
2022-07-12,0.4751900174698228
2022-07-13,0.3485155280099818
2022-07-14,0.4086615841429639
2022-07-15,0.4759326989636349
2022-07-16,0.4933487610829241
2022-07-17,0.4217010371370336
2022-07-18,0.4605940423175589
2022-07-19,0.5033529300828798
2022-07-20,0.4815583793103974
2022-07-21,0.516204066225961
2022-07-22,0.4941206522413456
2022-07-23,0.5531214394964808
2022-07-24,0.5674156047832124
2022-07-25,0.4988316329927815
2022-07-26,0.5397266469777114
2022-07-27,0.5694152946507239
2022-07-28,0.5309325778124839
2022-07-29,0.5619799227142905
2022-07-30,0.4999873720373892
2022-07-31,0.5803561309203791
2022-08-01,0.5112189661586158
2022-08-02,0.5764345775261666
2022-08-03,0.5456103816067268
2022-08-04,0.4923440531401943
2022-08-05,0.5654941448110297
2022-08-06,0.6061507437522708
2022-08-07,0.5953220590692906
2022-08-08,0.5601106907024713
2022-08-09,0.5540697765243807
2022-08-10,0.569610478685484
2022-08-11,0.5638645042736569
2022-08-12,0.6083171974002681
2022-08-13,0.559901828955879
2022-08-14,0.5341269439380479
2022-08-15,0.5789516629253413
2022-08-16,0.5858363785956889
2022-08-17,0.5104657770345571
2022-08-18,0.5608085429020448
2022-08-19,0.6446955060484405
2022-08-20,0.5230772065175757
2022-08-21,0.5178408580303435
2022-08-22,0.5142853762690346
2022-08-23,0.614918575279585
2022-08-24,0.5246307628251573
2022-08-25,0.5768609787864261
2022-08-26,0.6263883991738723
2022-08-27,0.4903316635839932
2022-08-28,0.5410021315595799
2022-08-29,0.5305056042989742
2022-08-30,0.5527785875509165
2022-08-31,0.5021744822995357
2022-09-01,0.4709861851024348
2022-09-02,0.4463236748813845
2022-09-03,0.4994703100765642
2022-09-04,0.5683191535454044
2022-09-05,0.5211084696304119
2022-09-06,0.4814229499377692
2022-09-07,0.4783491979847679
2022-09-08,0.4256042315428666
2022-09-09,0.5319781195892789
2022-09-10,0.5826889657139587
2022-09-11,0.6842464950716601
2022-09-12,0.5899362413744542
2022-09-13,0.5189739983777404
2022-09-14,0.4523623656146581
2022-09-15,0.5171374508860259
2022-09-16,0.4477859724377988
2022-09-17,0.5977585822377671
2022-09-18,0.5382896595605905
2022-09-19,0.4368891777237441
2022-09-20,0.5173895702767737
2022-09-21,0.476037824505325
2022-09-22,0.4319126125487512
2022-09-23,0.4601199738818399
2022-09-24,0.495630051766351
2022-09-25,0.497087651728931
2022-09-26,0.5113538978708947
2022-09-27,0.4586720739601279
2022-09-28,0.5156583661579928
2022-09-29,0.5000446956252794
2022-09-30,0.5955203577250262
2022-10-01,0.6289966668226799
2022-10-02,0.5436255474460783
2022-10-03,0.5386372594378788
2022-10-04,0.5878806019863997
2022-10-05,0.6379687296139694
2022-10-06,0.5824263420604123
2022-10-07,0.6150998020570208
2022-10-08,0.6198869932675639
2022-10-09,0.5595514705560418
2022-10-10,0.5938521124873142
2022-10-11,0.5501587599774611
2022-10-12,0.4833942205919945
2022-10-13,0.5079970969376129
2022-10-14,0.5681325695308984
2022-10-15,0.5409557159253974
2022-10-16,0.5142085192167519
2022-10-17,0.5469648922541156
2022-10-18,0.5238153263378523
2022-10-19,0.5508426628408255
2022-10-20,0.5268096816771589
2022-10-21,0.5654801961419922
2022-10-22,0.497266354367634
2022-10-23,0.5693281881835981
2022-10-24,0.5067570524630546
2022-10-25,0.4655600235689046
2022-10-26,0.6245602279913717
2022-10-27,0.5459171987677103
2022-10-28,0.6367090149778961
2022-10-29,0.5842965018342704
2022-10-30,0.5512730169536316
2022-10-31,0.6963457350640908
2022-11-01,0.5864745229196627
2022-11-02,0.4990148267478229
2022-11-03,0.6660106304245885
2022-11-04,0.5403991827253517
2022-11-05,0.6490292984522333
2022-11-06,0.5874961386207528
2022-11-07,0.6078700011361158
2022-11-08,0.6511733880808863
2022-11-09,0.5381984357076846
2022-11-10,0.5197351300874666
2022-11-11,0.4773793621787461
2022-11-12,0.5817671290567722
2022-11-13,0.4477918287371357
2022-11-14,0.4268381194167754
2022-11-15,0.5578406403473997
2022-11-16,0.5377176439448259
2022-11-17,0.4950382285287015
2022-11-18,0.5095132467014548
2022-11-19,0.526737445106551
2022-11-20,0.5295475335716459
2022-11-21,0.4489904354580858
2022-11-22,0.4387452713467767
2022-11-23,0.5082824147647836
2022-11-24,0.4713241895315577
2022-11-25,0.4483972430079634
2022-11-26,0.4000231024497407
2022-11-27,0.4934089247996355
2022-11-28,0.4983086239468731
2022-11-29,0.4780570572745851
2022-11-30,0.5220483185987165
2022-12-01,0.5858389979111169
2022-12-02,0.4803675312403899
2022-12-03,0.501750031134071
2022-12-04,0.534791270529669
2022-12-05,0.5661332382566459
2022-12-06,0.5225254987954953
2022-12-07,0.6569406428595199
2022-12-08,0.6403766504984666
2022-12-09,0.5936034121566186
2022-12-10,0.6011779213256578
2022-12-11,0.5731218899962672
2022-12-12,0.5570835526064858
2022-12-13,0.6629317515649638
2022-12-14,0.6100224511639467
2022-12-15,0.5688456623601734
2022-12-16,0.5186958373749201
2022-12-17,0.5381752290346051
2022-12-18,0.5638300247397319
2022-12-19,0.533014397780356
2022-12-20,0.5534773080929419
2022-12-21,0.5673907581488332
2022-12-22,0.5356326517550644
2022-12-23,0.5278050999110672
2022-12-24,0.361071781286836
2022-12-25,0.5647033528678005
2022-12-26,0.5221914645688108
2022-12-27,0.4710273437638535
2022-12-28,0.6743652290245183
2022-12-29,0.5681909569678779
2022-12-30,0.635475275992455
2022-12-31,0.6240876994550212
2023-01-01,0.6186715805446135
2023-01-02,0.6310592758252357
2023-01-03,0.6271959748355476
2023-01-04,0.5907152183875807
2023-01-05,0.6491984809461613
2023-01-06,0.743854478227491
2023-01-07,0.6399595502196798
2023-01-08,0.6366237285053967
2023-01-09,0.6474383507570532
2023-01-10,0.7230893627036048
2023-01-11,0.638482301737561
2023-01-12,0.694540048683582
2023-01-13,0.7630530176920212
2023-01-14,0.8923322089285659
2023-01-15,0.8474136391903431
2023-01-16,0.7781729665349556
2023-01-17,0.8356117334604969
2023-01-18,0.7533195540634335
2023-01-19,0.7711490453477238
2023-01-20,0.7241954497360487
2023-01-21,0.8110089236932139
2023-01-22,0.8802715259557083
2023-01-23,0.9235254159305716
2023-01-24,0.7635668225019342
2023-01-25,1.0162434670228857
2023-01-26,0.916221029326914
2023-01-27,0.9098565276641264
2023-01-28,0.9918146189907916
2023-01-29,0.9672391912669054
2023-01-30,0.8276260131732271
2023-01-31,0.6909348356305295
2023-02-01,0.8318655302687274
2023-02-02,0.9044101739072508
2023-02-03,0.8229935395840281
2023-02-04,0.8354116167147382
2023-02-05,0.919646275149176
2023-02-06,0.8898028140821543
2023-02-07,0.8630462763940404
2023-02-08,0.8409619302519041
2023-02-09,0.9653270131968628
2023-02-10,0.8543280981669924
2023-02-11,0.8550518806013964
2023-02-12,0.941353897960402
2023-02-13,0.9062405698846228
2023-02-14,0.9075927910418996
2023-02-15,1.0070553752908853
2023-02-16,1.1915992170000609
2023-02-17,1.074074756736492
2023-02-18,1.1126299050732913
2023-02-19,1.071835164141279
2023-02-20,0.9783189083932624
2023-02-21,1.1106002157092478
2023-02-22,0.911117664427442
2023-02-23,1.1157635826300143
2023-02-24,0.8675948888571857
2023-02-25,0.6730164850442305
2023-02-26,1.0570853584844546
2023-02-27,0.8995351962168806
2023-02-28,0.8830836739348712
2023-03-01,1.1020748421862427
2023-03-02,0.9309406120242146
2023-03-03,1.0415860125369454
2023-03-04,0.9348692085903936
2023-03-05,0.9554567861073682
2023-03-06,0.8234839092793517
2023-03-07,1.0227791169138438
2023-03-08,0.8212378911844878
2023-03-09,0.8274871358287044
2023-03-10,0.7788442061926305
2023-03-11,0.9349053573630418
2023-03-12,0.9258912187076452
2023-03-13,1.01210673280058
2023-03-14,1.0362815019118492
2023-03-15,1.029183242673934
2023-03-16,0.946192629194606
2023-03-17,1.1172190990035302
2023-03-18,1.265238313626433
2023-03-19,1.1586016655834277
2023-03-20,1.2249877065977062
2023-03-21,1.1601888360757349
2023-03-22,1.2823733772679615
2023-03-23,1.4634458025629058
2023-03-24,1.315529501631036
2023-03-25,1.1503586214112849
2023-03-26,1.1433577064314544
2023-03-27,1.171472318923488
2023-03-28,1.0509177593117622
2023-03-29,1.1992666617159822
2023-03-30,1.275054469052619
2023-03-31,1.1646538178445525
2023-04-01,1.1675241787970427
2023-04-02,1.225854945064147
2023-04-03,1.0770045982724938
2023-04-04,1.3382308877583384
2023-04-05,1.1655962309539811
2023-04-06,1.3227199863204433
2023-04-07,1.1702378094306398
2023-04-08,1.207586024662732
2023-04-09,1.195372257590951
2023-04-10,1.0391736245803032
2023-04-11,1.378117142039932
2023-04-12,1.4178000727296327
2023-04-13,1.274808091313967
2023-04-14,1.2760555024783689
2023-04-15,1.4177242023770151
2023-04-16,1.1109131859693542
2023-04-17,1.364485306876327
2023-04-18,1.468930037253854
2023-04-19,1.2226951850271706
2023-04-20,1.1390457857485392
2023-04-21,1.2127506484809212
2023-04-22,1.2131938969139615
2023-04-23,1.203481341991052
2023-04-24,1.1624274729785922
2023-04-25,1.0465353919084954
2023-04-26,1.1474241383318105
2023-04-27,1.174151573392555
2023-04-28,1.3359366526289138
2023-04-29,1.2447762050782387
2023-04-30,1.350684232543058
2023-05-01,1.6258765640297714
2023-05-02,1.23671552774971
2023-05-03,1.362730164549822
2023-05-04,1.4137278610376551
2023-05-05,1.224850923815238
2023-05-06,1.5447081631959014
2023-05-07,1.74801389955183
2023-05-08,1.978328677073719
2023-05-09,1.8131508971743624
2023-05-10,1.847391611129774
2023-05-11,1.4720710510300443
2023-05-12,1.32283349447878
2023-05-13,1.2912285267082708
2023-05-14,1.4980168958296718
2023-05-15,1.306262821847862
2023-05-16,1.3714892220145822
2023-05-17,1.39883668494214
2023-05-18,1.2712093944001268
2023-05-19,1.331718799454112
2023-05-20,1.153084580748646
2023-05-21,1.2963464211124411
2023-05-22,1.232122656248028
2023-05-23,1.3303545605417622
2023-05-24,1.1907588747366984
2023-05-25,1.2888586498755912
2023-05-26,1.3246335744933575
2023-05-27,1.223716056350507
2023-05-28,1.3724520418503456
2023-05-29,1.4269617687079952
2023-05-30,1.3691104808476815
2023-05-31,1.2212253779157314
2023-06-01,1.139352872893898
2023-06-02,1.4060529526140444
2023-06-03,1.091840457885438
2023-06-04,1.2381572323542869
2023-06-05,1.1515140163132007
