date,Sum Coin Age
2021-05-11,21102355458.37128
2021-05-12,21101010277.343643
2021-05-13,21098984831.85092
2021-05-14,21106609631.28992
2021-05-15,21117838175.6912
2021-05-16,21127044663.01052
2021-05-17,21135593691.225773
2021-05-18,21141154391.029213
2021-05-19,21129361112.37671
2021-05-20,21129343984.5238
2021-05-21,21133816745.81217
2021-05-22,21146852388.65173
2021-05-23,21151450435.396942
2021-05-24,21142420234.49515
2021-05-25,21150976481.29973
2021-05-26,21159188918.05728
2021-05-27,21172921500.408787
2021-05-28,21186816002.03966
2021-05-29,21202641939.94845
2021-05-30,21199393277.347496
2021-05-31,21214174879.21953
2021-06-01,21208146008.71432
2021-06-02,21218267793.6208
2021-06-03,21219921545.688705
2021-06-04,21233889505.20882
2021-06-05,21249308403.1041
2021-06-06,21263281207.67991
2021-06-07,21273685691.01149
2021-06-08,21280720119.66843
2021-06-09,21291466379.31421
2021-06-10,21299941185.89861
2021-06-11,21305833935.81606
2021-06-12,21322223583.576023
2021-06-13,21336603645.206966
2021-06-14,21348508977.48994
2021-06-15,21360012505.86121
2021-06-16,21373794731.599384
2021-06-17,21387656226.487667
2021-06-18,21401127493.99861
2021-06-19,21417986918.38314
2021-06-20,21433506409.216896
2021-06-21,21444299563.02711
2021-06-22,21455494408.152573
2021-06-23,21461183779.07127
2021-06-24,21470384114.26036
2021-06-25,21468130098.519955
2021-06-26,21484807912.98204
2021-06-27,21498220442.242943
2021-06-28,21513144835.202805
2021-06-29,21527965556.97502
2021-06-30,21541468236.50844
2021-07-01,21554745583.09357
2021-07-02,21563550040.74614
2021-07-03,21579948305.08332
2021-07-04,21594715949.5435
2021-07-05,21608592035.567657
2021-07-06,21623173779.43762
2021-07-07,21635260545.61915
2021-07-08,21649113283.33768
2021-07-09,21661738281.921463
2021-07-10,21678309592.72732
2021-07-11,21693812114.910625
2021-07-12,21699397776.970585
2021-07-13,21714133594.93497
2021-07-14,21727577021.494003
2021-07-15,21739612083.3486
2021-07-16,21752499790.1215
2021-07-17,21691807231.20388
2021-07-18,21707487981.660343
2021-07-19,21720387543.79913
2021-07-20,21729512169.98517
2021-07-21,21742482221.16153
2021-07-22,21755395136.25099
2021-07-23,21768107540.49453
2021-07-24,21784817933.233868
2021-07-25,21800470630.431973
2021-07-26,21796319535.44364
2021-07-27,21792172603.826447
2021-07-28,21776279764.54612
2021-07-29,21646695003.969486
2021-07-30,21660155976.736965
2021-07-31,21675096552.19374
2021-08-01,21690997735.946304
2021-08-02,21705603739.27828
2021-08-03,21720471895.77171
2021-08-04,21735796894.84145
2021-08-05,21750910496.85559
2021-08-06,21761812580.70741
2021-08-07,21776610623.026764
2021-08-08,21789278052.835938
2021-08-09,21802141137.014275
2021-08-10,21816789325.53732
2021-08-11,21829592545.6804
2021-08-12,21843873452.816807
2021-08-13,21857826501.13121
2021-08-14,21861984439.174324
2021-08-15,21878505136.269173
2021-08-16,21892544424.67474
2021-08-17,21905759903.061268
2021-08-18,21915671412.5579
2021-08-19,21929051159.09745
2021-08-20,21943166614.403618
2021-08-21,21955397706.43421
2021-08-22,21969758282.3944
2021-08-23,21977355737.915367
2021-08-24,21992251700.81432
2021-08-25,21980466246.925163
2021-08-26,21986457524.756577
2021-08-27,22001353317.775806
2021-08-28,22016134131.29174
2021-08-29,22031743921.83568
2021-08-30,22043464673.77354
2021-08-31,22053787135.578617
2021-09-01,22066200516.25994
2021-09-02,22079181518.843285
2021-09-03,22092050147.614777
2021-09-04,22106686253.60516
2021-09-05,22122464524.95786
2021-09-06,22135908658.16041
2021-09-07,22148082432.30919
2021-09-08,22161258987.635742
2021-09-09,22166617623.49837
2021-09-10,22173525943.06473
2021-09-11,22189088992.517105
2021-09-12,22204406676.93962
2021-09-13,22219001239.7816
2021-09-14,22225390379.572823
2021-09-15,22233325800.759983
2021-09-16,22240135838.740784
2021-09-17,22253954952.851887
2021-09-18,22268830092.11278
2021-09-19,22283669398.73593
2021-09-20,22296249332.090805
2021-09-21,22311514015.692745
2021-09-22,22322998299.59003
2021-09-23,22336494655.984627
2021-09-24,22351120716.796017
2021-09-25,22368082502.34065
2021-09-26,22316903970.563023
2021-09-27,22326626577.93594
2021-09-28,22339566896.50022
2021-09-29,22352071130.727512
2021-09-30,22360628820.10996
2021-10-01,22372809867.287647
2021-10-02,22386825730.51247
2021-10-03,22401946414.048824
2021-10-04,22413906373.15158
2021-10-05,22424120855.05481
2021-10-06,22431931481.25832
2021-10-07,22440816431.314854
2021-10-08,22453313836.972927
2021-10-09,22467385695.709007
2021-10-10,22474604408.9735
2021-10-11,22485860750.84099
2021-10-12,22485744535.78383
2021-10-13,22497921498.518654
2021-10-14,22509012037.092262
2021-10-15,22518308864.35892
2021-10-16,22526534590.02278
2021-10-17,22541542392.375504
2021-10-18,22547057863.15118
2021-10-19,22537313505.15291
2021-10-20,22540490472.42012
2021-10-21,22546558240.320534
2021-10-22,22551231090.07637
2021-10-23,22564842156.87214
2021-10-24,22566699931.96734
2021-10-25,22571383692.034355
2021-10-26,22581031850.3016
2021-10-27,22594066335.60012
2021-10-28,22605567111.841103
2021-10-29,22616075843.64284
2021-10-30,22630394065.93425
2021-10-31,22629815045.20304
2021-11-01,22616928468.823044
2021-11-02,22616314481.329464
2021-11-03,22617933942.859547
2021-11-04,22631183577.562664
2021-11-05,22632905526.83808
2021-11-06,22646188914.9121
2021-11-07,22661929920.56531
2021-11-08,22663873943.668915
2021-11-09,22670373288.90412
2021-11-10,22666243290.90619
2021-11-11,22674339091.85028
2021-11-12,22656026828.64391
2021-11-13,22667249460.92985
2021-11-14,22681730743.974262
2021-11-15,22690141091.9296
2021-11-16,22686311355.069466
2021-11-17,22688153136.219013
2021-11-18,22699980635.79159
2021-11-19,22711579111.6048
2021-11-20,22724142205.68058
2021-11-21,22738016967.439133
2021-11-22,22746119351.11619
2021-11-23,22755047531.81526
2021-11-24,22766462393.63928
2021-11-25,22744034990.31172
2021-11-26,22751551082.85228
2021-11-27,22767487329.621235
2021-11-28,22780092248.66184
2021-11-29,22789248501.182384
2021-11-30,22798419929.05481
2021-12-01,22804591901.37241
2021-12-02,22816338844.929897
2021-12-03,22826557191.778606
2021-12-04,22837286982.99596
2021-12-05,22849622220.75919
2021-12-06,22858261539.55004
2021-12-07,22856118664.97768
2021-12-08,22867475503.82464
2021-12-09,22872221639.264606
2021-12-10,22883442440.030743
2021-12-11,22895535437.65307
2021-12-12,22911702950.912727
2021-12-13,22921117777.32296
2021-12-14,22919779595.059265
2021-12-15,22930494890.055058
2021-12-16,22938523200.27498
2021-12-17,22951179924.327217
2021-12-18,22964955821.51446
2021-12-19,22980666137.99225
2021-12-20,22992412130.49806
2021-12-21,23004859571.62928
2021-12-22,23014399874.677155
2021-12-23,23022324844.447235
2021-12-24,23037803166.10049
2021-12-25,23051074103.268745
2021-12-26,23063407141.33277
2021-12-27,23076606431.29428
2021-12-28,23089511753.73054
2021-12-29,23099376145.936764
2021-12-30,23102203123.7833
2021-12-31,23102069081.35271
2022-01-01,23114947079.337708
2022-01-02,23131993358.33433
2022-01-03,23143531457.732937
2022-01-04,23154998366.93504
2022-01-05,23165020476.2202
2022-01-06,23171389709.47022
2022-01-07,23182816518.383
2022-01-08,23198276287.1933
2022-01-09,23213804551.496548
2022-01-10,23225156604.954327
2022-01-11,23238746281.64033
2022-01-12,23248581961.26076
2022-01-13,23263603775.275585
2022-01-14,23277995618.47733
2022-01-15,23294512674.4592
2022-01-16,23310497383.883938
2022-01-17,23322591998.107185
2022-01-18,23335887242.83285
2022-01-19,23344959816.617435
2022-01-20,23354420476.661613
2022-01-21,23363190206.042725
2022-01-22,23372963517.55596
2022-01-23,23382101729.73851
2022-01-24,23391194836.54545
2022-01-25,23397433040.351784
2022-01-26,23411622770.957844
2022-01-27,23420425008.194675
2022-01-28,23433767862.428986
2022-01-29,23445217825.950912
2022-01-30,23459037115.912155
2022-01-31,23473310024.70508
2022-02-01,23293525363.770035
2022-02-02,23308555547.710308
2022-02-03,23321321629.552067
2022-02-04,23336377031.29692
2022-02-05,23351585370.86116
2022-02-06,23365715832.250744
2022-02-07,23376360373.1412
2022-02-08,23388411027.267365
2022-02-09,23401118884.92688
2022-02-10,23408101609.741344
2022-02-11,23418505220.465626
2022-02-12,23434164075.358154
2022-02-13,23449672202.34584
2022-02-14,23464207722.795628
2022-02-15,23476504687.840187
2022-02-16,23491163596.45831
2022-02-17,23501271509.797825
2022-02-18,23515349974.43826
2022-02-19,23531539333.83773
2022-02-20,23543950930.68626
2022-02-21,23547685757.768463
2022-02-22,23562028788.697025
2022-02-23,23567908371.69673
2022-02-24,23581436894.435272
2022-02-25,23591692503.35556
2022-02-26,23605976156.027344
2022-02-27,23618224538.266163
2022-02-28,23583936688.44414
2022-03-01,23593784595.58137
2022-03-02,23601670007.604195
2022-03-03,23608901605.028248
2022-03-04,23620101930.176315
2022-03-05,23636174618.8264
2022-03-06,23651491501.47565
2022-03-07,23656280419.09344
2022-03-08,23665292982.15201
2022-03-09,23671813529.41796
2022-03-10,23682753631.97877
2022-03-11,23661862302.939304
2022-03-12,23675408742.405067
2022-03-13,23690778205.370743
2022-03-14,23703605123.363007
2022-03-15,23716176570.013115
2022-03-16,23720745193.808807
2022-03-17,23717959774.70203
2022-03-18,23733421730.406403
2022-03-19,23747129304.0222
2022-03-20,23763335736.355755
2022-03-21,23776306502.026382
2022-03-22,23790197953.01307
2022-03-23,23803595175.811226
2022-03-24,23816865641.85045
2022-03-25,23778102909.06969
2022-03-26,23791316706.690296
2022-03-27,23807339686.94094
2022-03-28,23816398494.456764
2022-03-29,23798282989.81448
2022-03-30,23812322761.94
2022-03-31,23822982394.98324
2022-04-01,23834470014.88774
2022-04-02,23850004453.821697
2022-04-03,23864152908.12984
2022-04-04,23871027445.726727
2022-04-05,23882093536.721256
2022-04-06,23894493135.179302
2022-04-07,23908762980.97148
2022-04-08,23922007471.634056
2022-04-09,23938181405.524567
2022-04-10,23954476932.10814
2022-04-11,23967211029.945683
2022-04-12,23965137012.53985
2022-04-13,23976961211.505
2022-04-14,23958708126.535965
2022-04-15,23974674469.59185
2022-04-16,23991851546.94125
2022-04-17,24009188006.794018
2022-04-18,24024433466.862907
2022-04-19,24036813418.24865
2022-04-20,24049406076.67289
2022-04-21,24029395932.49335
2022-04-22,24040187799.26193
2022-04-23,24055048512.830173
2022-04-24,24072259131.312305
2022-04-25,24086080429.306404
2022-04-26,24098058728.926697
2022-04-27,24112852775.351807
2022-04-28,24124562750.79075
2022-04-29,24135063437.195263
2022-04-30,24149854655.08001
2022-05-01,24163916760.96989
2022-05-02,24168061447.3514
2022-05-03,24173997932.61504
2022-05-04,24182569767.810127
2022-05-05,24193052512.095474
2022-05-06,24202340808.57485
2022-05-07,24218767577.503822
2022-05-08,24231135785.108192
2022-05-09,24231037909.026867
2022-05-10,24238063378.692413
2022-05-11,24230697405.77864
2022-05-12,24229921972.95166
2022-05-13,24218944860.43227
2022-05-14,24189675309.108
2022-05-15,24205535642.955288
2022-05-16,24216221022.455547
2022-05-17,24224620896.07144
2022-05-18,24237946793.94157
2022-05-19,24241868220.170727
2022-05-20,24252209303.15136
2022-05-21,24268049785.23548
2022-05-22,24285250535.962097
2022-05-23,24298172293.388973
2022-05-24,24310146805.302174
2022-05-25,24322649506.209084
2022-05-26,24335925384.93129
2022-05-27,24343552973.810738
2022-05-28,24360265084.107124
2022-05-29,24375040201.16188
2022-05-30,24388224748.88589
2022-05-31,24394028063.415
2022-06-01,24399612066.795784
2022-06-02,24398076670.71729
2022-06-03,24406239374.50187
2022-06-04,24416891099.105618
2022-06-05,24433542023.3975
2022-06-06,24446932626.14937
2022-06-07,24452556188.02753
2022-06-08,24463351407.648743
2022-06-09,24474676309.174904
2022-06-10,24482657265.433823
2022-06-11,24493779857.704376
2022-06-12,24504921559.90286
2022-06-13,24494289494.9864
2022-06-14,24489641248.17729
2022-06-15,24484528221.232727
2022-06-16,24492865870.28872
2022-06-17,24437546255.325348
2022-06-18,24439199852.72864
2022-06-19,24452337422.358604
2022-06-20,24464632037.731483
2022-06-21,24473083103.99452
2022-06-22,24482998474.251736
2022-06-23,24497257193.33184
2022-06-24,24506664385.439087
2022-06-25,24509001708.54695
2022-06-26,24526406170.31572
2022-06-27,24538449152.51664
2022-06-28,24547948896.520027
2022-06-29,24553099121.58431
2022-06-30,24557033150.85864
2022-07-01,24567948199.08786
2022-07-02,24583152281.248844
2022-07-03,24594797849.45864
2022-07-04,24610644948.79783
2022-07-05,24625329469.270912
2022-07-06,24635137690.89764
2022-07-07,24649822478.619144
2022-07-08,24661975887.577866
2022-07-09,24676936773.87902
2022-07-10,24693702266.414227
2022-07-11,24693533759.025284
2022-07-12,24706736808.811447
2022-07-13,24722983108.19836
2022-07-14,24734215790.18223
2022-07-15,24739375787.685123
