Datetime,Active Receiving Addresses (%)
2025-11-12T00:00:00Z,85.11590898
2025-11-11T00:00:00Z,86.1712058
2025-11-10T00:00:00Z,84.23034319
2025-11-09T00:00:00Z,82.39317385
2025-11-08T00:00:00Z,72.72528261
2025-11-07T00:00:00Z,85.36393672
2025-11-06T00:00:00Z,86.5758067
2025-11-05T00:00:00Z,81.34826724
2025-11-04T00:00:00Z,79.0460283
2025-11-03T00:00:00Z,84.16662222
2025-11-02T00:00:00Z,83.91981189
2025-11-01T00:00:00Z,85.55814484
2025-10-31T00:00:00Z,84.00799499
2025-10-30T00:00:00Z,85.38986842
2025-10-29T00:00:00Z,86.26427866
2025-10-28T00:00:00Z,85.64208998
2025-10-27T00:00:00Z,86.28197177
2025-10-26T00:00:00Z,83.2428479
2025-10-25T00:00:00Z,82.76518611
2025-10-24T00:00:00Z,87.91586827
2025-10-23T00:00:00Z,86.02439362
2025-10-22T00:00:00Z,83.37092876
2025-10-21T00:00:00Z,83.99142645
2025-10-20T00:00:00Z,82.69426744
2025-10-19T00:00:00Z,83.44714538
2025-10-18T00:00:00Z,85.09427787
2025-10-17T00:00:00Z,82.59025577
2025-10-16T00:00:00Z,83.30715792
2025-10-15T00:00:00Z,79.92455951
2025-10-14T00:00:00Z,82.28303371
2025-10-13T00:00:00Z,83.71567287
2025-10-12T00:00:00Z,77.44338726
2025-10-11T00:00:00Z,75.97688152
2025-10-10T00:00:00Z,82.94902424
2025-10-09T00:00:00Z,84.85842634
2025-10-08T00:00:00Z,84.28064328
2025-10-07T00:00:00Z,84.74791859
2025-10-06T00:00:00Z,84.62408622
2025-10-05T00:00:00Z,84.99878552
2025-10-04T00:00:00Z,82.70803773
2025-10-03T00:00:00Z,84.40619231
2025-10-02T00:00:00Z,83.76051847
2025-10-01T00:00:00Z,82.94961937
2025-09-30T00:00:00Z,83.60003345
2025-09-29T00:00:00Z,85.4584821
2025-09-28T00:00:00Z,86.2067609
2025-09-27T00:00:00Z,82.52033366
2025-09-26T00:00:00Z,81.92296989
2025-09-25T00:00:00Z,82.88576348
2025-09-24T00:00:00Z,82.60270938
2025-09-23T00:00:00Z,84.39717135
2025-09-22T00:00:00Z,84.16961557
2025-09-21T00:00:00Z,84.68116524
2025-09-20T00:00:00Z,87.26820666
2025-09-19T00:00:00Z,83.18865513
2025-09-18T00:00:00Z,82.60158306
2025-09-17T00:00:00Z,85.8246402
2025-09-16T00:00:00Z,83.31795972
2025-09-15T00:00:00Z,85.41430677
2025-09-14T00:00:00Z,84.3352128
2025-09-13T00:00:00Z,83.72381372
2025-09-12T00:00:00Z,84.12663053
2025-09-11T00:00:00Z,86.53294969
2025-09-10T00:00:00Z,86.45111748
2025-09-09T00:00:00Z,84.86231174
2025-09-08T00:00:00Z,85.74402916
2025-09-07T00:00:00Z,83.37277655
2025-09-06T00:00:00Z,83.49714648
2025-09-05T00:00:00Z,86.95324158
2025-09-04T00:00:00Z,84.032526
2025-09-03T00:00:00Z,88.36872133
2025-09-02T00:00:00Z,85.71582769
2025-09-01T00:00:00Z,85.60401146
2025-08-31T00:00:00Z,84.26907954
2025-08-30T00:00:00Z,82.72909945
2025-08-29T00:00:00Z,84.25046075
2025-08-28T00:00:00Z,83.31753502
2025-08-27T00:00:00Z,81.98918008
2025-08-26T00:00:00Z,84.25438546
2025-08-25T00:00:00Z,84.38689418
2025-08-24T00:00:00Z,84.86307916
2025-08-23T00:00:00Z,85.06892738
2025-08-22T00:00:00Z,82.47885887
2025-08-21T00:00:00Z,85.97658664
2025-08-20T00:00:00Z,85.06840732
2025-08-19T00:00:00Z,83.79317563
2025-08-18T00:00:00Z,86.81702815
2025-08-17T00:00:00Z,79.67884308
2025-08-16T00:00:00Z,80.85560546
2025-08-15T00:00:00Z,86.37472123
2025-08-14T00:00:00Z,78.0906694
2025-08-13T00:00:00Z,79.90069329
2025-08-12T00:00:00Z,82.40267413
2025-08-11T00:00:00Z,81.7533248
2025-08-10T00:00:00Z,79.97613684
2025-08-09T00:00:00Z,80.58148456
2025-08-08T00:00:00Z,84.6547088
2025-08-07T00:00:00Z,84.39602691
2025-08-06T00:00:00Z,84.93695185
2025-08-05T00:00:00Z,83.63013886
2025-08-04T00:00:00Z,82.79054423
2025-08-03T00:00:00Z,81.42752304
2025-08-02T00:00:00Z,83.21078068
2025-08-01T00:00:00Z,82.12699127
2025-07-31T00:00:00Z,81.60430675
2025-07-30T00:00:00Z,81.72978547
2025-07-29T00:00:00Z,82.90249022
2025-07-28T00:00:00Z,83.73004486
2025-07-27T00:00:00Z,80.41972076
2025-07-26T00:00:00Z,82.68217545
2025-07-25T00:00:00Z,82.79691173
2025-07-24T00:00:00Z,84.95648488
2025-07-23T00:00:00Z,82.12524465
2025-07-22T00:00:00Z,82.97390717
2025-07-21T00:00:00Z,82.53081836
2025-07-20T00:00:00Z,83.80883668
2025-07-19T00:00:00Z,75.85775475
2025-07-18T00:00:00Z,80.78922677
2025-07-17T00:00:00Z,79.08003734
2025-07-16T00:00:00Z,80.41187704
2025-07-15T00:00:00Z,82.42345296
2025-07-14T00:00:00Z,83.27791287
2025-07-13T00:00:00Z,83.20245941
2025-07-12T00:00:00Z,84.36158798
2025-07-11T00:00:00Z,80.5134117
2025-07-10T00:00:00Z,82.22137845
2025-07-09T00:00:00Z,84.67834074
2025-07-08T00:00:00Z,84.8264236
2025-07-07T00:00:00Z,85.52955528
2025-07-06T00:00:00Z,86.64277471
2025-07-05T00:00:00Z,84.02483969
2025-07-04T00:00:00Z,85.23830835
2025-07-03T00:00:00Z,87.50681873
2025-07-02T00:00:00Z,87.11215929
2025-07-01T00:00:00Z,86.31942698
2025-06-30T00:00:00Z,84.7753738
2025-06-29T00:00:00Z,84.25593438
2025-06-28T00:00:00Z,85.25779848
2025-06-27T00:00:00Z,88.58793094
2025-06-26T00:00:00Z,86.56907607
2025-06-25T00:00:00Z,84.43047166
2025-06-24T00:00:00Z,84.6284096
2025-06-23T00:00:00Z,84.49105454
2025-06-22T00:00:00Z,86.34833483
2025-06-21T00:00:00Z,85.60688398
2025-06-20T00:00:00Z,84.42824223
2025-06-19T00:00:00Z,85.75288856
2025-06-18T00:00:00Z,88.62277481
2025-06-17T00:00:00Z,86.47180652
2025-06-16T00:00:00Z,86.95112161
2025-06-15T00:00:00Z,87.10057294
2025-06-14T00:00:00Z,85.18434129
2025-06-13T00:00:00Z,84.1470834
2025-06-12T00:00:00Z,85.55133346
2025-06-11T00:00:00Z,85.73379846
2025-06-10T00:00:00Z,85.00123496
2025-06-09T00:00:00Z,87.36355511
2025-06-08T00:00:00Z,89.83201683
2025-06-07T00:00:00Z,85.57169537
2025-06-06T00:00:00Z,86.0571168
2025-06-05T00:00:00Z,82.78108142
2025-06-04T00:00:00Z,80.08121649
2025-06-03T00:00:00Z,82.27861813
2025-06-02T00:00:00Z,81.28627033
2025-06-01T00:00:00Z,80.26582114
2025-05-31T00:00:00Z,80.47963352
2025-05-30T00:00:00Z,81.21566151
2025-05-29T00:00:00Z,81.29099419
2025-05-28T00:00:00Z,83.01384287
2025-05-27T00:00:00Z,79.79680627
2025-05-26T00:00:00Z,83.0878225
2025-05-25T00:00:00Z,80.44441262
2025-05-24T00:00:00Z,81.29966804
2025-05-23T00:00:00Z,83.17040909
2025-05-22T00:00:00Z,81.98938677
2025-05-21T00:00:00Z,81.52798387
2025-05-20T00:00:00Z,86.66984271
2025-05-19T00:00:00Z,86.37686159
2025-05-18T00:00:00Z,83.43104043
2025-05-17T00:00:00Z,84.09922699
2025-05-16T00:00:00Z,84.53790382
2025-05-15T00:00:00Z,84.13077663
2025-05-14T00:00:00Z,82.42266597
2025-05-13T00:00:00Z,83.39680812
2025-05-12T00:00:00Z,81.61669698
2025-05-11T00:00:00Z,77.68247037
2025-05-10T00:00:00Z,75.87070934
2025-05-09T00:00:00Z,80.36710507
2025-05-08T00:00:00Z,81.31735994
2025-05-07T00:00:00Z,84.12120335
2025-05-06T00:00:00Z,82.04163326
2025-05-05T00:00:00Z,86.4361087
2025-05-04T00:00:00Z,81.5083115
2025-05-03T00:00:00Z,79.3619402
2025-05-02T00:00:00Z,83.52981052
2025-05-01T00:00:00Z,83.6774814
2025-04-30T00:00:00Z,83.46982883
2025-04-29T00:00:00Z,82.95999483
2025-04-28T00:00:00Z,82.5870489
2025-04-27T00:00:00Z,80.04157334
2025-04-26T00:00:00Z,80.06832395
2025-04-25T00:00:00Z,79.34228497
2025-04-24T00:00:00Z,71.67982899
2025-04-23T00:00:00Z,81.67801524
2025-04-22T00:00:00Z,80.16706371
2025-04-21T00:00:00Z,76.10430629
2025-04-20T00:00:00Z,78.38522317
2025-04-19T00:00:00Z,74.21751118
2025-04-18T00:00:00Z,78.14847654
2025-04-17T00:00:00Z,74.29588161
2025-04-16T00:00:00Z,80.83455523
2025-04-15T00:00:00Z,80.99920492
2025-04-14T00:00:00Z,80.42772965
2025-04-13T00:00:00Z,76.71613674
2025-04-12T00:00:00Z,81.15615203
2025-04-11T00:00:00Z,81.62535183
2025-04-10T00:00:00Z,76.07723783
2025-04-09T00:00:00Z,80.33015647
2025-04-08T00:00:00Z,81.63445618
2025-04-07T00:00:00Z,75.85521694
2025-04-06T00:00:00Z,74.78401593
2025-04-05T00:00:00Z,83.41334325
2025-04-04T00:00:00Z,86.68626068
2025-04-03T00:00:00Z,74.58201123
2025-04-02T00:00:00Z,86.80260593
2025-04-01T00:00:00Z,86.43680108
2025-03-31T00:00:00Z,84.32089447
2025-03-30T00:00:00Z,84.04931947
2025-03-29T00:00:00Z,84.81796516
2025-03-28T00:00:00Z,82.61611116
2025-03-27T00:00:00Z,82.13933976
2025-03-26T00:00:00Z,86.36145535
2025-03-25T00:00:00Z,87.48468904
2025-03-24T00:00:00Z,85.30863431
2025-03-23T00:00:00Z,76.87504159
2025-03-22T00:00:00Z,78.27196617
2025-03-21T00:00:00Z,83.63463012
2025-03-20T00:00:00Z,79.44872071
2025-03-19T00:00:00Z,81.13908416
2025-03-18T00:00:00Z,81.37122196
2025-03-17T00:00:00Z,82.97594563
2025-03-16T00:00:00Z,83.13348637
2025-03-15T00:00:00Z,84.02011186
2025-03-14T00:00:00Z,84.09295541
2025-03-13T00:00:00Z,83.21706839
2025-03-12T00:00:00Z,82.02343231
2025-03-11T00:00:00Z,80.89500861
2025-03-10T00:00:00Z,79.65369245
2025-03-09T00:00:00Z,78.17894481
2025-03-08T00:00:00Z,79.45439981
2025-03-07T00:00:00Z,80.84506607
2025-03-06T00:00:00Z,83.81605671
2025-03-05T00:00:00Z,80.06437474
2025-03-04T00:00:00Z,78.67234518
2025-03-03T00:00:00Z,79.0304693
2025-03-02T00:00:00Z,79.47944012
2025-03-01T00:00:00Z,80.05218805
2025-02-28T00:00:00Z,80.28280585
2025-02-27T00:00:00Z,80.20298714
2025-02-26T00:00:00Z,81.16003096
2025-02-25T00:00:00Z,82.03613417
2025-02-24T00:00:00Z,83.81839038
2025-02-23T00:00:00Z,81.52977637
2025-02-22T00:00:00Z,81.95652836
2025-02-21T00:00:00Z,82.52745331
2025-02-20T00:00:00Z,82.19803782
2025-02-19T00:00:00Z,82.00190977
2025-02-18T00:00:00Z,81.56505931
2025-02-17T00:00:00Z,82.23557575
2025-02-16T00:00:00Z,80.6283871
2025-02-15T00:00:00Z,78.83669865
2025-02-14T00:00:00Z,80.08046144
2025-02-13T00:00:00Z,79.07768611
2025-02-12T00:00:00Z,75.58466466
2025-02-11T00:00:00Z,78.84128547
2025-02-10T00:00:00Z,76.69860765
2025-02-09T00:00:00Z,82.79501526
2025-02-08T00:00:00Z,77.99769649
2025-02-07T00:00:00Z,79.71489004
2025-02-06T00:00:00Z,75.60962144
2025-02-05T00:00:00Z,79.14344101
2025-02-04T00:00:00Z,79.58298079
2025-02-03T00:00:00Z,70.153247
2025-02-02T00:00:00Z,78.06299985
2025-02-01T00:00:00Z,80.13080582
2025-01-31T00:00:00Z,81.18181906
2025-01-30T00:00:00Z,78.54001668
2025-01-29T00:00:00Z,77.729903
2025-01-28T00:00:00Z,80.60077211
2025-01-27T00:00:00Z,78.96433368
2025-01-26T00:00:00Z,77.08626334
2025-01-25T00:00:00Z,77.86510095
2025-01-24T00:00:00Z,78.96202532
2025-01-23T00:00:00Z,75.45417318
2025-01-22T00:00:00Z,72.92079824
2025-01-21T00:00:00Z,74.47188221
2025-01-20T00:00:00Z,76.71653678
2025-01-19T00:00:00Z,81.36667841
2025-01-18T00:00:00Z,80.61625099
2025-01-17T00:00:00Z,79.21890718
2025-01-16T00:00:00Z,76.97958875
2025-01-15T00:00:00Z,80.2913969
2025-01-14T00:00:00Z,81.81922579
2025-01-13T00:00:00Z,78.29268293
2025-01-12T00:00:00Z,74.71525889
2025-01-11T00:00:00Z,74.09765103
2025-01-10T00:00:00Z,79.55108017
2025-01-09T00:00:00Z,76.00034018
2025-01-08T00:00:00Z,76.06618795
2025-01-07T00:00:00Z,76.16532721
2025-01-06T00:00:00Z,78.88237467
2025-01-05T00:00:00Z,77.64533821
2025-01-04T00:00:00Z,76.48910019
2025-01-03T00:00:00Z,76.75099778
2025-01-02T00:00:00Z,78.30195572
2025-01-01T00:00:00Z,72.0574514
2024-12-31T00:00:00Z,68.45158553
2024-12-30T00:00:00Z,71.32784612
2024-12-29T00:00:00Z,65.3612124
2024-12-28T00:00:00Z,65.22162689
2024-12-27T00:00:00Z,71.33054744
2024-12-26T00:00:00Z,74.40306643
2024-12-25T00:00:00Z,68.32483851
2024-12-24T00:00:00Z,69.58569876
2024-12-23T00:00:00Z,70.89434683
2024-12-22T00:00:00Z,68.21403992
2024-12-21T00:00:00Z,63.04939384
2024-12-20T00:00:00Z,73.19442768
2024-12-19T00:00:00Z,75.79596644
2024-12-18T00:00:00Z,77.62808658
2024-12-17T00:00:00Z,73.7983906
2024-12-16T00:00:00Z,77.51444383
2024-12-15T00:00:00Z,72.273765
2024-12-14T00:00:00Z,71.82139751
2024-12-13T00:00:00Z,78.33047284
2024-12-12T00:00:00Z,78.13910373
2024-12-11T00:00:00Z,76.26784425
2024-12-10T00:00:00Z,68.63606022
2024-12-09T00:00:00Z,80.3175462
2024-12-08T00:00:00Z,71.84725941
2024-12-07T00:00:00Z,76.07177932
2024-12-06T00:00:00Z,76.51214012
2024-12-05T00:00:00Z,79.86842432
2024-12-04T00:00:00Z,79.20984961
2024-12-03T00:00:00Z,77.91073014
2024-12-02T00:00:00Z,80.89357731
2024-12-01T00:00:00Z,77.65278399
2024-11-30T00:00:00Z,77.26131861
2024-11-29T00:00:00Z,75.08069501
2024-11-28T00:00:00Z,74.88677907
2024-11-27T00:00:00Z,78.93132422
2024-11-26T00:00:00Z,78.49131523
2024-11-25T00:00:00Z,79.97640253
2024-11-24T00:00:00Z,77.35134303
2024-11-23T00:00:00Z,78.70951294
2024-11-22T00:00:00Z,74.28439067
2024-11-21T00:00:00Z,77.78692897
2024-11-20T00:00:00Z,78.13712807
2024-11-19T00:00:00Z,77.2877201
2024-11-18T00:00:00Z,77.06908529
2024-11-17T00:00:00Z,75.82758065
2024-11-16T00:00:00Z,75.85179904
2024-11-15T00:00:00Z,73.08230149
2024-11-14T00:00:00Z,78.75644088
2024-11-13T00:00:00Z,79.28157149
2024-11-12T00:00:00Z,79.73612991
2024-11-11T00:00:00Z,78.5217958
2024-11-10T00:00:00Z,77.15400815
2024-11-09T00:00:00Z,75.06387964
2024-11-08T00:00:00Z,65.49764431
2024-11-07T00:00:00Z,79.1266161
2024-11-06T00:00:00Z,79.0255238
2024-11-05T00:00:00Z,77.77455491
2024-11-04T00:00:00Z,78.69320559
2024-11-03T00:00:00Z,73.19962202
2024-11-02T00:00:00Z,72.95889192
2024-11-01T00:00:00Z,81.43733819
2024-10-31T00:00:00Z,79.22213381
2024-10-30T00:00:00Z,78.58446675
2024-10-29T00:00:00Z,79.60670372
2024-10-28T00:00:00Z,79.61765373
2024-10-27T00:00:00Z,76.2035316
2024-10-26T00:00:00Z,72.5223348
2024-10-25T00:00:00Z,78.32669822
2024-10-24T00:00:00Z,77.35914436
2024-10-23T00:00:00Z,79.70165218
2024-10-22T00:00:00Z,79.54710651
2024-10-21T00:00:00Z,79.50499546
2024-10-20T00:00:00Z,73.10013476
2024-10-19T00:00:00Z,75.99781384
2024-10-18T00:00:00Z,78.04908732
2024-10-17T00:00:00Z,78.36792292
2024-10-16T00:00:00Z,75.84206285
2024-10-15T00:00:00Z,78.59699509
2024-10-14T00:00:00Z,76.20542596
2024-10-13T00:00:00Z,73.2036461
2024-10-12T00:00:00Z,73.38158657
2024-10-11T00:00:00Z,76.69012405
2024-10-10T00:00:00Z,75.06226256
2024-10-09T00:00:00Z,76.7999148
2024-10-08T00:00:00Z,77.98797737
2024-10-07T00:00:00Z,78.63860695
2024-10-06T00:00:00Z,74.79887221
2024-10-05T00:00:00Z,76.1233552
2024-10-04T00:00:00Z,79.37860082
2024-10-03T00:00:00Z,75.49626055
2024-10-02T00:00:00Z,78.8425625
2024-10-01T00:00:00Z,80.6552784
2024-09-30T00:00:00Z,79.84105526
2024-09-29T00:00:00Z,77.63756354
2024-09-28T00:00:00Z,77.82952631
2024-09-27T00:00:00Z,75.63480924
2024-09-26T00:00:00Z,80.16908405
2024-09-25T00:00:00Z,76.41252955
2024-09-24T00:00:00Z,77.62410093
2024-09-23T00:00:00Z,79.22876687
2024-09-22T00:00:00Z,77.19043948
2024-09-21T00:00:00Z,76.98957272
2024-09-20T00:00:00Z,79.85209762
2024-09-19T00:00:00Z,79.26593176
2024-09-18T00:00:00Z,76.04894912
2024-09-17T00:00:00Z,82.29771128
2024-09-16T00:00:00Z,83.61339241
2024-09-15T00:00:00Z,92.23881824
2024-09-14T00:00:00Z,86.71881669
2024-09-13T00:00:00Z,85.30983572
2024-09-12T00:00:00Z,81.726083
2024-09-11T00:00:00Z,78.2867849
2024-09-10T00:00:00Z,80.01542036
2024-09-09T00:00:00Z,80.96806624
2024-09-08T00:00:00Z,83.65537483
2024-09-07T00:00:00Z,81.03943258
2024-09-06T00:00:00Z,78.42333227
2024-09-05T00:00:00Z,77.72836276
2024-09-04T00:00:00Z,81.25083497
2024-09-03T00:00:00Z,80.30075188
2024-09-02T00:00:00Z,81.12033608
2024-09-01T00:00:00Z,81.49325992
2024-08-31T00:00:00Z,81.34449274
2024-08-30T00:00:00Z,82.79645644
2024-08-29T00:00:00Z,84.5441737
2024-08-28T00:00:00Z,80.89299392
2024-08-27T00:00:00Z,83.29152172
2024-08-26T00:00:00Z,83.21567329
2024-08-25T00:00:00Z,77.79235558
2024-08-24T00:00:00Z,84.46663497
2024-08-23T00:00:00Z,82.34038613
2024-08-22T00:00:00Z,78.92559786
2024-08-21T00:00:00Z,77.47752397
2024-08-20T00:00:00Z,77.71051745
2024-08-19T00:00:00Z,80.12267565
2024-08-18T00:00:00Z,77.53099984
2024-08-17T00:00:00Z,77.67145374
2024-08-16T00:00:00Z,80.93473201
2024-08-15T00:00:00Z,77.71212587
2024-08-14T00:00:00Z,74.07478387
2024-08-13T00:00:00Z,75.3413628
2024-08-12T00:00:00Z,77.41592119
2024-08-11T00:00:00Z,75.22298027
2024-08-10T00:00:00Z,76.91110943
2024-08-09T00:00:00Z,79.7648042
2024-08-08T00:00:00Z,76.4670827
2024-08-07T00:00:00Z,77.21163557
2024-08-06T00:00:00Z,74.67224604
2024-08-05T00:00:00Z,76.51028989
2024-08-04T00:00:00Z,68.01273937
2024-08-03T00:00:00Z,73.90378269
2024-08-02T00:00:00Z,78.37055236
2024-08-01T00:00:00Z,79.38084749
2024-07-31T00:00:00Z,79.44288312
2024-07-30T00:00:00Z,77.68977938
2024-07-29T00:00:00Z,77.81375469
2024-07-28T00:00:00Z,74.93281454
2024-07-27T00:00:00Z,77.46783102
2024-07-26T00:00:00Z,75.93204342
2024-07-25T00:00:00Z,78.59007833
2024-07-24T00:00:00Z,79.10106396
2024-07-23T00:00:00Z,77.95601426
2024-07-22T00:00:00Z,78.35907171
2024-07-21T00:00:00Z,77.141125
2024-07-20T00:00:00Z,76.47892043
2024-07-19T00:00:00Z,79.37379033
2024-07-18T00:00:00Z,80.19194881
2024-07-17T00:00:00Z,80.37122348
2024-07-16T00:00:00Z,79.99818639
2024-07-15T00:00:00Z,80.43708471
2024-07-14T00:00:00Z,76.6398048
2024-07-13T00:00:00Z,71.14118243
2024-07-12T00:00:00Z,77.30575127
2024-07-11T00:00:00Z,80.25513034
2024-07-10T00:00:00Z,79.39511701
2024-07-09T00:00:00Z,77.12964379
2024-07-08T00:00:00Z,76.88891332
2024-07-07T00:00:00Z,68.92787221
2024-07-06T00:00:00Z,69.14321468
2024-07-05T00:00:00Z,75.32136887
2024-07-04T00:00:00Z,78.34069279
2024-07-03T00:00:00Z,78.30100197
2024-07-02T00:00:00Z,73.27876899
2024-07-01T00:00:00Z,73.78388221
2024-06-30T00:00:00Z,72.92825726
2024-06-29T00:00:00Z,71.35314656
2024-06-28T00:00:00Z,78.99073726
2024-06-27T00:00:00Z,73.68185264
2024-06-26T00:00:00Z,68.83410679
2024-06-25T00:00:00Z,72.77356716
2024-06-24T00:00:00Z,72.06156765
2024-06-23T00:00:00Z,68.6156556
2024-06-22T00:00:00Z,56.1379054
2024-06-21T00:00:00Z,67.65008797
2024-06-20T00:00:00Z,77.25232039
2024-06-19T00:00:00Z,74.88799499
2024-06-18T00:00:00Z,73.48074955
2024-06-17T00:00:00Z,75.25655777
2024-06-16T00:00:00Z,67.78388603
