date,Total Onchain Mcap,Securitize,Maple,Tether,Ondo,Circle,Paxos,Centrifuge,Spiko,Libeara,Franklin Templeton,WisdomTree,Superstate,Hastra,xStock,Re Protocol,Matrixdock,Fidelity,Theo,OnRe,OpenEden,Aktionariat,Unknown,Midas,Pleasing Golden,Stobox,Mt Pelerin,Republic,Reental,T-Rize Group,PreStocks,BlackOpal,Resolv,Backed Finance,Asseto,Mu Digital,ComTech Gold,AXC,Oro Finance,Denario,Remora Markets,VNX,Klima DAO,Toucan Nature,Maseer Finance,Xend Finance,Moss,Fortunafi,ST0x,Anchored Finance,Altai,Gold DAO,Aurus,CACHE.Gold,Dinari,GoldenAsset,Mineral Vault,Robinhood,Solid World,Sygnum,Trovio,RWA Perps OI
2023-02-11,1076488395.0,,,456220390.0,,,490947146.0,,,,,,,,,,,,,,,,,,,,80658845.0,,,,,,,,,,7335840.0,,,,,478500.0,,27106217.0,,,5268721.0,,,,,,,6206487.0,,,,,,,2266249.0,
2023-02-12,1083791308.0,,,456397888.0,,,493274591.0,,,,,,,,,,,,,,,,,,,,85000000.0,,,,,,,,,,7421400.0,,,,,483040.0,,27625026.0,,,5151181.0,,,,,,,6167186.0,,,,,,,2270996.0,
2023-02-13,1082779624.0,,,457716324.0,,,492033081.0,,,,,,,,,,,,,,,,,,,,83200000.0,,,,,,,,,,7385440.0,,,,,482560.0,,28380331.0,,,5142026.0,,,,,,,6172224.0,,,,,,,2267638.0,
2023-02-14,1077145580.0,,,456494032.0,,,484959563.0,,,,,,,,,,,,,,,,,,,,82300000.0,,,,,,,,,,7406520.0,,,,,479200.0,,31959089.0,,,5123033.0,,,,,,,6164163.0,,,,,,,2259980.0,
2023-02-15,1059778034.0,,,455952630.0,,,469461783.0,,,,,,,,,,,,,,,,,,,,82515832.0,,,,,,,,,,7411480.0,,,,,477210.0,,30445796.0,,,5123032.0,,,,,,,6130908.0,,,,,,,2259363.0,
2023-02-16,1054926211.0,,,455544914.0,,,461877960.0,,,,,,,,,,2002987.0,,,,,,,,,,82800000.0,,,,,,,,,,7328400.0,,,,,476960.0,,31243363.0,,,5235626.0,,,,,,,6176616.0,,,,,,,2239385.0,
2023-02-17,1068346538.0,,,458232029.0,,,463470492.0,,,,,,,,,,2505898.0,,,,,,,,,,94327404.0,,,,,,,,,,7345760.0,,,,,471680.0,,28426404.0,,,5122970.0,,,,,,,6206487.0,,,,,,,2237414.0,
2023-02-18,1052103069.0,,,456560594.0,,,458669636.0,,,,,,,,,,2499506.0,,,,,,,,,,82458831.0,,,,,,,,,,7374280.0,,,,,475324.0,,30323038.0,,,5316954.0,,,,,,,6192379.0,,,,,,,2232527.0,
2023-02-19,1058557737.0,,,454583469.0,,,462606487.0,,,,,,,,,,4002691.0,,,,,,,,,,80251438.0,,,,,,,,,,7348568.0,,,,,477600.0,,35477721.0,,,5376304.0,,,,,,,6179278.0,,,,,,,2254181.0,
2023-02-20,1051953738.0,,,454069686.0,,,459215889.0,,,,,,,,,,4002549.0,,,,,,,,,,80000000.0,,,,,,,,,,7348240.0,,,,,477360.0,,33617647.0,,,5235563.0,,,,,,,5769140.0,,,,,,,2217664.0,
2023-02-21,1056083499.0,,,454876833.0,,,458568756.0,,,,,,,,,,3998590.0,,,,,,,,,,82933995.0,,,,,,,,,,7353819.0,,,,,475040.0,,34096139.0,,,5291860.0,,,,,,,6240749.0,,,,,,,2247718.0,
2023-02-22,1051811797.0,,,454110142.0,,,456033328.0,,,,,,,,,,4004794.0,,,,,,,,,,82800000.0,,,,,,,,,,7332222.0,,,,,473520.0,,33557877.0,,,5163529.0,,,,,,,6097654.0,,,,,,,2238731.0,
2023-02-23,1049552227.0,,,452983526.0,,,454760921.0,,,,,,,,,,4002893.0,,,,,,,,,,84665885.0,,,,,,,,,,7302157.0,,,,,469882.0,,33501865.0,,,5067421.0,,,,,,,4560392.0,,,,,,,2237285.0,
2023-02-24,1058423379.0,,,449961138.0,,,455966268.0,,,,,,,,,,13952394.0,,,,,,,,,,87157882.0,,,,,,,,,,7296653.0,,,,,470320.0,,33247526.0,,,5122951.0,,,,,,,3023130.0,,,,,,,2225117.0,
2023-02-25,1050479778.0,,,446226294.0,,,453511869.0,,,,,,,,,,14004500.0,,,,,,,,,,82702719.0,,,,,,,,,,7252760.0,,,,,465440.0,,32903517.0,,,5038507.0,,,,,,,6200440.0,,,,,,,2173732.0,
2023-02-26,1052211713.0,,,446401326.0,,,451561703.0,,,,,,,,,,14004449.0,,,,,,,,,,85900000.0,,,,,,,,,,7254000.0,,,,,468320.0,,33262623.0,,,4982211.0,,,,,,,6167186.0,,,,,,,2209895.0,
2023-02-27,1050433438.5,,,446368880.0,,,452638065.0,,,,,,,,,,14015719.0,,,,,,,,,,83632438.0,,,,,,,,,,7250548.0,,,,,468640.0,,32718149.0,,,5038507.0,,,,,,,6091859.5,,,,,,,2210633.0,
2023-02-28,1058246909.0,,,447187739.0,,,454894343.0,,,,,,,,,,14011906.0,,,,,,,,,,88800000.0,,,,,,,,,,7258960.0,,,,,464800.0,,32332794.0,,,5066640.0,,,,,,,6016533.0,,,,,,,2213194.0,
2023-03-01,1060649617.5,,,450144241.0,,,455080687.0,,,,,,,,,,14103020.0,,,,,,,,,,86300000.0,,,,,,,,,,7318480.0,,,,,467280.0,,34273461.0,,,4841425.0,,,,,,,5941206.5,,,,,,,2179817.0,
2023-03-02,1065692835.0,,,452591552.0,,,460300848.0,,,,,,,,,,14655433.0,,,,,,,,,,83507314.0,,,,,,,,,,7330880.0,,,,,469840.0,,33891053.0,,,4841425.0,,,,,,,5865880.0,,,,,,,2238610.0,
2023-03-03,1072220407.0,,,453848826.0,,,460201417.0,,,,,,,,,,14674765.0,,,,,,,,,,89500000.0,,,,,,,,,,7353393.0,,,,,472880.0,,33201230.0,,,4559946.0,,,,,,,6198863.0,,,,,,,2209087.0,
2023-03-04,1081250992.0,,,457492456.0,,,463942902.0,,,,,,,,,,14677052.0,,,,,,,,,,90600000.0,,,,,,,,,,7423880.0,,,,,472800.0,,33477403.0,,,4588077.0,,,,,,,6353612.0,,,,,,,2222810.0,
2023-03-05,1084209691.0,,,457955922.0,,,466363199.0,,,,,,,,,,14686985.0,,,,,,,,,,90400000.0,,,,,,,,,,7441240.0,,,,,474480.0,,33509142.0,,,4588077.0,,,,,,,6557170.0,,,,,,,2233476.0,
2023-03-06,1083286970.0,,,457361646.0,,,464767206.0,,,,,,,,,,14682494.0,,,,,,,,,,92200000.0,,,,,,,,,,7406884.0,,,,,473760.0,,33369751.0,,,4628140.0,,,,,,,6146024.0,,,,,,,2251065.0,
2023-03-07,1074876922.0,,,456000488.0,,,461607209.0,,,,,,,,,,14677374.0,,,,,,,,,,90087132.0,,,,,,,,,,7394120.0,,,,,476022.0,,31651465.0,,,4558633.0,,,,,,,6197417.0,,,,,,,2227062.0,
2023-03-08,1063558622.0,,,448947923.0,,,455040456.0,,,,,,,,,,14810702.0,,,,,,,,,,92000000.0,,,,,,,,,,7263920.0,,,,,469840.0,,32196085.0,,,4389773.0,,,,,,,6234702.0,,,,,,,2205221.0,
2023-03-09,1054650588.0,,,447878007.0,,,454635699.0,,,,,,,,,,15292364.0,,,,,,,,,,84500000.0,,,,,,,,,,7272865.0,,,,,466240.0,,31797967.0,,,4361614.0,,,,,,,6251833.0,,,,,,,2193999.0,
2023-03-10,1060600788.0,,,451158916.0,,,455206382.0,,,,,,,,,,15283777.0,,,,,,,,,,87779934.0,,,,,,,,,,7335840.0,,,,,469146.0,,31006489.0,,,4616214.0,,,,,,,5518381.0,,,,,,,2225709.0,
2023-03-11,1075658092.0,,,457641372.0,,,467475281.0,,,,,,,,,,15763209.0,,,,,,,,,,83741108.0,,,,,,,,,,7467280.0,,,,,478400.0,,30552958.0,,,4277195.0,,,,,,,6017037.0,,,,,,,2244252.0,
2023-03-12,1084896939.0,,,458705356.0,,,475028931.0,,,,,,,,,,20304947.0,,,,,,,,,,83800000.0,,,,,,,,,,7463560.0,,,,,479120.0,,26459763.0,,,4277195.0,,,,,,,6096646.0,,,,,,,2281421.0,
2023-03-13,1104681726.0,,,462731098.0,,,480815824.0,,,,,,,,,,20456824.0,,,,,,,,,,88500000.0,,,,,,,,,,7562760.0,,,,,480720.0,,30896320.0,,,4333474.0,,,,,,,6612594.0,,,,,,,2292112.0,
2023-03-14,1118227499.0,,,469574613.0,,,483742378.0,,,,,,,,,,21089765.0,,,,,,,,,,90100000.0,,,,,,,,,,7695566.0,,,,,492560.0,,32437665.0,,,4671147.0,,,,,,,6118816.0,,,,,,,2304989.0,
2023-03-15,1121046728.0,,,469710154.0,,,487784762.0,,,,,,,,,,21041290.0,,,,,,,,,,88013764.0,,,,,,,,,,7653280.0,,,,,492800.0,,33194480.0,,,4699283.0,,,,,,,6237912.0,,,,,,,2219003.0,
2023-03-16,1133374458.0,,,472281450.0,,,492832554.0,,,,,,,,,,20923927.0,,,,,,,,,,91300000.0,,,,,,,,,,7719000.0,,,,,497155.0,,33821839.0,,,4530447.0,,,,,,,7183965.0,,,,,,,2284121.0,
2023-03-17,1112815558.0,,,472951534.0,,,476132883.0,,,,,,,,,,20836696.0,,,,,,,,,,88900000.0,,,,,,,,,,7720961.0,,,,,495679.0,,33382074.0,,,4446025.0,,,,,,,5662323.0,,,,,,,2287383.0,
2023-03-18,1159188797.0,,,485014432.0,,,502274048.0,,,,,,,,,,27746506.0,,,,,,,,,,87900000.0,,,,,,,,,,7939402.0,,,,,514400.0,,34180008.0,,,4446025.0,,,,,,,6829251.0,,,,,,,2344725.0,
2023-03-19,1183561153.0,,,488298136.0,,,503558735.0,,,,,,,,,,46220501.0,,,,,,,,,,89400000.0,,,,,,,,,,7981029.0,,,,,512763.0,,33660634.0,,,4446025.0,,,,,,,7117456.0,,,,,,,2365874.0,
2023-03-20,1194033551.0,,,492493980.0,,,505553446.0,,,,,,,,,,46199502.0,,,,,,,,,,92000000.0,,,,,,,,,,7943756.0,,,,,508300.0,,34763223.0,,,5093231.0,,,,,,,7108387.0,,,,,,,2369726.0,
2023-03-21,1174596686.0,,,482105445.0,,,507833321.0,,,,,,,,,,46343784.0,,,,,,,,,,83000000.0,,,,,,,,,,7990560.0,,,,,513911.0,,34339337.0,,,4474164.0,,,,,,,5654261.0,,,,,,,2341903.0,
2023-03-22,1219756666.0,,,478636128.0,53378786.0,,497403189.0,,,,,,,,,,46286669.0,,,,,,,,,,88400000.0,,,,,,,,,,7828120.0,,,,,501102.0,,33984275.0,,,4474164.0,,,,,,,6531250.0,,,,,,,2332983.0,
2023-03-23,1232475238.0,,,485762531.0,52103014.0,,505645308.0,,,,,,,,,,46561057.0,,,,,,,,,,86986979.0,,,,,,,,,,7920547.0,,,,,509334.0,,33785297.0,,,4361602.0,,,,,,,6515014.0,,,,,,,2324555.0,
2023-03-24,1242666550.0,,,494053786.0,52178273.0,,509109722.0,,,,,,,,,,46544117.0,,,,,,,,,,85800000.0,,,,,,,,,,8018208.0,,,,,643700.0,,33677189.0,,,4416001.0,,,,,,,5870364.0,,,,,,,2355190.0,
2023-03-25,1184759377.0,,,489946331.0,,,510254195.0,,,,,,,,,,46749059.0,,,,,,,,,,84200000.0,,,,,,,,,,7980640.0,,,,,704548.0,,32439683.0,,,4249044.0,,,,,,,5894002.0,,,,,,,2341875.0,
2023-03-26,1193646018.0,,,491414204.0,,,513836207.0,,,,,,,,,,46931562.0,,,,,,,,,,87275263.0,,,,,,,,,,7983120.0,,,,,702831.0,,32283488.0,,,4294904.0,,,,,,,6582165.0,,,,,,,2342274.0,
2023-03-27,1180830428.0,,,487462419.0,,,507564229.0,,,,,,,,,,46743479.0,,,,,,,,,,83789073.0,,,,,,,,,,7912440.0,,,,,699632.0,,31912641.0,,,4164019.0,,,,,,,8246077.0,,,,,,,2336419.0,
2023-03-28,1175069858.0,,,483873024.0,,,507098724.0,,,,,,,,,,46653184.0,,,,,,,,,,82000000.0,,,,,,,,,,7854160.0,,,,,693440.0,,31527576.0,,,4164306.0,,,,,,,8889011.0,,,,,,,2316433.0,
2023-03-29,1180793978.0,,,488063938.0,,,508759728.0,,,,,,,,,,46721911.0,,,,,,,,,,82800000.0,,,,,,,,,,7880771.0,,,,,698720.0,,30399452.0,,,4164305.0,,,,,,,8971643.0,,,,,,,2333510.0,
2023-03-30,1175735684.0,,,485561460.0,,,508497547.0,,,,,,,,,,46703951.0,,,,,,,,,,78977630.0,,,,,,,,,,7921482.0,,,,,689661.0,,30519807.0,,,4255034.0,,,,,,,10338594.0,,,,,,,2270518.0,
2023-03-31,1174378246.0,,,489405030.0,,,509468396.0,,,,,,,,,,46856774.0,,,,,,,,,,72600000.0,,,,,,,,,,8038800.0,,,,,700920.0,,30632776.0,,,4136160.0,,,,,,,10250427.0,,,,,,,2288963.0,
2023-04-01,1167003053.0,,,491199728.0,,,507957238.0,,,,,,,,,,46845610.0,,,,,,,,,,73000000.0,,,,,,,,,,8980290.0,,,,,697400.0,,30234078.0,,,4136159.0,,,,,,,1642567.0,,,,,,,2309983.0,
2023-04-02,1178921381.0,,,487403253.0,,,507874998.0,,,,,,,,,,55865890.0,,,,,,,,,,79700000.0,,,,,,,,,,8983110.0,,,,,698170.0,,30419800.0,,,4023610.0,,,,,,,1642567.0,,,,,,,2309983.0,
2023-04-03,1175279728.0,,,484795025.0,,,506839290.0,,,,,,,,,,55930539.0,,,,,,,,,,75200000.0,,,,,,,,,,8923890.0,,,,,694320.0,,30220384.0,,,4079884.0,,,,,,,6297180.0,,,,,,,2299216.0,
2023-04-04,1184858746.0,,,490304844.0,,,509727966.0,,,,,,,,,,55965601.0,,,,,,,,,,73800000.0,,,,,,,,,,9022590.0,,,,,703010.0,,29290899.0,,,3995472.0,,,,,,,9721379.0,,,,,,,2326985.0,
2023-04-05,1198910570.0,,,499182185.0,,,520254671.0,,,,,,,,,,55897882.0,,,,,,,,,,70800000.0,,,,,,,,,,9232680.0,,,,,715880.0,,29104346.0,,,4048925.0,,,,,,,7309929.0,,,,,,,2364072.0,
2023-04-06,1200915988.0,,,498363725.0,,,521495980.0,,,,,,,,,,56257786.0,,,,,,,,,,73700000.0,,,,,,,,,,9184740.0,,,,,714780.0,,28531283.0,,,4077042.0,,,,,,,6201448.0,,,,,,,2389204.0,
2023-04-07,1196334412.0,,,499253677.0,,,517615285.0,,,,,,,,,,57010260.0,,,,,,,,,,71500000.0,,,,,,,,,,9105780.0,,,,,711150.0,,27787396.0,,,4105160.0,,,,,,,6878629.0,,,,,,,2367075.0,
2023-04-08,1208682270.0,,,495799872.0,,,518812903.0,,,,,,,,,,65431210.0,,,,,,,,,,77500000.0,,,,,,,,,,9145260.0,,,,,711260.0,,27614833.0,,,4020807.0,,,,,,,7279698.0,,,,,,,2366427.0,
2023-04-09,1206467472.0,,,496162262.0,,,518519924.0,,,,,,,,,,65401814.0,,,,,,,,,,75300000.0,,,,,,,,,,9169230.0,,,,,712360.0,,27428929.0,,,4105160.0,,,,,,,7300860.0,,,,,,,2366933.0,
2023-04-10,1206627526.3333333,,,496006952.0,,,519339753.0,,,,,,,,,,65364666.0,,,,,,,,,,75600000.0,,,,,,,,,,9121290.0,,,,,710600.0,,27043837.0,,,4048925.0,,,,,,,7055986.333333333,,,,,,,2335517.0,
2023-04-11,1202565486.6666667,,,497831232.0,,,515883107.0,,,,,,,,,,65367633.0,,,,,,,,,,73800000.0,,,,,,,,,,9055020.0,,,,,705100.0,,26685449.0,,,4133278.0,,,,,,,6811112.666666667,,,,,,,2293555.0,
2023-04-12,1203047173.0,,,493953404.0,,,520025942.0,,,,,,,,,,65380017.0,,,,,,,,,,75200000.0,,,,,,,,,,9070530.0,,,,,709830.0,,25726819.0,,,4189513.0,,,,,,,6566239.0,,,,,,,2224879.0,
2023-04-13,1209115678.0,,,498146783.0,,,520972792.0,,,,,,,,,,65412072.0,,,,,,,,,,76200000.0,,,,,,,,,,9086040.0,,,,,713900.0,,25726761.0,,,4020807.0,,,,,,,6596470.0,,,,,,,2240053.0,
2023-04-14,1224548089.0,,,503506222.0,,,528317254.0,,,,,,,,,,65422466.0,,,,,,,,,,79100000.0,,,,,,,,,,9101550.0,,,,,722590.0,,25691747.0,,,4076305.0,,,,,,,6344543.0,,,,,,,2265412.0,
2023-04-15,1201751466.0,,,495388176.0,,,521174761.0,,,,,,,,,,65106255.0,,,,,,,,,,75000000.0,,,,,,,,,,9117060.0,,,,,711150.0,,23649661.0,,,4160105.0,,,,,,,5207846.0,,,,,,,2236452.0,
2023-04-16,1198696245.0,,,495272309.0,,,520986257.0,,,,,,,,,,65978306.0,,,,,,,,,,71400000.0,,,,,,,,,,9132570.0,,,,,709280.0,,23672793.0,,,4131996.0,,,,,,,5174591.0,,,,,,,2238143.0,
2023-04-17,1201830288.0,,,494204859.0,,,520970763.0,,,,,,,,,,65912185.0,,,,,,,,,,74500000.0,,,,,,,,,,9110010.0,,,,,707850.0,,23486947.0,,,4160104.0,,,,,,,6540039.0,,,,,,,2237531.0,
2023-04-18,1205141155.0,,,493125083.0,,,521878922.0,,,,,,,,,,65891394.0,,,,,,,,,,78700000.0,,,,,,,,,,9086040.0,,,,,708620.0,,23037712.0,,,4131973.0,,,,,,,6562208.0,,,,,,,2019203.0,
2023-04-19,1208612373.0,,,494776796.0,,,521966051.0,,,,,,,,,,65826018.0,,,,,,,,,,80800000.0,,,,,,,,,,9133980.0,,,,,709170.0,,22926194.0,,,4244406.0,,,,,,,6295165.0,,,,,,,1934593.0,
2023-04-20,1206405657.0,,,492553146.0,,,521646936.0,,,,,,,,,,65932971.0,,,,,,,,,,82000000.0,,,,,,,,,,9060660.0,,,,,706310.0,,22688430.0,,,4075753.0,,,,,,,5817510.0,,,,,,,1923941.0,
2023-04-21,1197377486.0,,,494505619.0,,,521749370.0,,,,,,,,,,65947050.0,,,,,,,,,,77100000.0,,,,,,,,,,9117060.0,,,,,702570.0,,22402249.0,,,3906832.0,,,,,,,,,,,,,,1946736.0,
2023-04-22,1190155269.0,,,489372982.0,,,515534921.0,,,,,,,,,,66317545.0,,,,,,,,,,81400000.0,,,,,,,,,,9029640.0,,,,,702350.0,,21988707.0,,,3906832.0,,,,,,,,,,,,,,1902292.0,
2023-04-23,1192290893.0,,,490070646.0,,,515519281.0,,,,,,,,,,66497471.0,,,,,,,,,,82900000.0,,,,,,,,,,9005670.0,,,,,703340.0,,21944188.0,,,3766294.0,,,,,,,,,,,,,,1884003.0,
2023-04-24,1389464350.0,,,489555410.0,,,514951034.0,,,,,,,,,,66456068.0,,,,,201312758.0,,,,,79900000.0,,,,,,,,,,9024000.0,,,,,699930.0,,21900880.0,,,3822506.0,,,,,,,,,,,,,,1841764.0,
2023-04-25,1404537808.0,,,492249921.0,,,519710749.0,,,,,,,,,,66459095.0,,,,,201312758.0,,,,,87900000.0,,,,,,,,,,9057840.0,,,,,706860.0,,21509617.0,,,3822506.0,,,,,,,,,,,,,,1808462.0,
2023-04-26,1395762225.0,,,492442210.0,,,521655298.0,,,,,,,,,,68436625.0,,,,,202025067.0,,,,,74400000.0,,,,,,,,,,9102960.0,,,,,704770.0,,21456523.0,,,3766292.0,,,,,,,,,,,,,,1772480.0,
2023-04-27,1400518980.0,,,492116798.0,,,518970465.0,,,,,,,,,,68703896.0,,,,,202205786.0,,,,,81600000.0,,,,,,,,,,9069120.0,,,,,705100.0,,21617752.0,,,3822505.0,,,,,,,,,,,,,,1707558.0,
2023-04-28,1398638875.0,,,490960599.0,,,517698427.0,,,,,,,,,,68713956.0,,,,,202169288.0,,,,,82000000.0,,,,,,,,,,9053610.0,,,,,700150.0,,21844737.0,,,3794399.0,,,,,,,,,,,,,,1703709.0,
2023-04-29,1399099679.0,,,491039487.0,,,516369044.0,,,,,,,,,,68776355.0,,,,,202169277.0,,,,,83600000.0,,,,,,,,,,9060660.0,,,,,700700.0,,21885558.0,,,3794006.0,,,,,,,,,,,,,,1704592.0,
2023-04-30,1399796140.0,,,491451182.0,,,520179943.0,,,,,,,,,,68763472.0,,,,,202160332.0,,,,,79900000.0,,,,,,,,,,9083220.0,,,,,706970.0,,21892482.0,,,3934524.0,,,,,,,,,,,,,,1724015.0,
2023-05-01,1403597036.0,,,490948273.0,,,520716910.0,,,,,,,,,,68766361.0,,,,,202172934.0,,,,,79200000.0,,,,,,,,,,9078990.0,,,,,704000.0,,21818474.0,,,3709694.0,,,,,,,4785615.0,,,,,,,1695785.0,
2023-05-02,1401779372.28,,,489372982.0,,,520172123.0,,,,,,,,,,68742380.0,,,,,202127174.28,,,,,79136000.0,,,,,,,,,,9019770.0,,,,,700920.0,,21612986.0,,,3765902.0,,,,,,,5447681.0,,,,,,,1681454.0,
2023-05-03,1418142868.56,,,497611825.0,,,525114302.0,,,,,,,,,,68919430.0,,,,,202081414.56,,,,,79072000.0,,,,,,,,,,9179100.0,,,,,709390.0,,23403197.0,,,3653486.0,,,,,,,6674064.0,,,,,,,1724660.0,
2023-05-04,1434014971.84,,,504945924.0,,,533749252.0,,,,,,,,,,68948094.0,,,,,202035654.84,,,,,79008000.0,,,,,,,,,,9356760.0,,,,,725010.0,,23240122.0,,,3709693.0,,,,,,,6663987.0,,,,,,,1632475.0,
2023-05-05,1435751705.8472726,,,504701865.0,,,535550563.0,,,,,,,,,,69116511.0,,,,,201989895.12,,,,,78944000.0,,,,,,,,,,9339840.0,,,,,727320.0,,23412488.0,,,3709689.0,,,,,,,6654184.727272728,,,,,,,1605350.0,
2023-05-06,1421295707.8545456,,,497160686.0,,,527656123.0,,,,,,,,,,69105537.0,,,,,201944135.4,,,,,78880000.0,,,,,,,,,,9197430.0,,,,,710160.0,,24727389.0,,,3681321.0,,,,,,,6644382.454545454,,,,,,,1588544.0,
2023-05-07,1421541772.8618183,,,497030028.0,,,528830890.0,,,,,,,,,,69117559.0,,,,,201898375.68,,,,,78816000.0,,,,,,,,,,9205890.0,,,,,712360.0,,24104885.0,,,3625117.0,,,,,,,6634580.181818182,,,,,,,1566088.0,
2023-05-08,1424226191.869091,,,499655512.0,,,529118056.0,,,,,,,,,,69079128.0,,,,,201852615.96,,,,,78752000.0,,,,,,,,,,9252420.0,,,,,713680.0,,23958586.0,,,3653219.0,,,,,,,6624777.909090909,,,,,,,1566197.0,
2023-05-09,1422463082.8763638,,,498837051.0,,,529321682.0,,,,,,,,,,69184196.0,,,,,201806856.24,,,,,78688000.0,,,,,,,,,,9222810.0,,,,,713790.0,,22991908.0,,,3512710.0,,,,,,,6614975.636363637,,,,,,,1569104.0,
2023-05-10,1432578779.8836362,,,501689338.0,,,534246330.0,,,,,,,,,,71884482.0,,,,,201761096.52,,,,,78624000.0,,,,,,,,,,9262290.0,,,,,714670.0,,22750409.0,,,3484608.0,,,,,,,6605173.363636363,,,,,,,1556383.0,
2023-05-11,1430729346.690909,,,499667838.0,,,534466299.0,,,,,,,,,,71911444.0,,,,,201715336.80000004,,,,,78560000.0,,,,,,,,,,9258060.0,,,,,717970.0,,22778588.0,,,3484169.0,,,,,,,6595371.090909091,,,,,34679.8,,1539591.0,
2023-05-12,1423215049.4981816,,,497173012.0,,,529946444.0,,,,,,,,,,72142727.0,,,,,201669577.08,,,,,78496000.0,,,,,,,,,,9183330.0,,,,,713020.0,,22408518.0,,,3287482.0,,,,,,,6585568.818181818,,,,,69359.6,,1540011.0,
2023-05-13,1422605827.3054547,,,496613402.0,,,529993581.0,,,,,,,,,,72129991.0,,,,,201623817.36,,,,,78432000.0,,,,,,,,,,9156540.0,,,,,710160.0,,22086420.0,,,3652756.0,,,,,,,6575766.545454546,,,,,104039.4,,1527354.0,
2023-05-14,1420647261.1127272,,,495997091.0,,,528906825.0,,,,,,,,,,72111851.0,,,,,201578057.64,,,,,78368000.0,,,,,,,,,,9160770.0,,,,,713460.0,,21992298.0,,,3596557.0,,,,,,,6565964.2727272725,,,,,138719.2,,1517668.0,
2023-05-15,1420911666.92,,,496931418.0,,,528671144.0,,,,,,,,,,72102105.0,,,,,201532297.92,,,,,78304000.0,,,,,,,,,,9156540.0,,,,,716870.0,,21879994.0,,,3427967.0,,,,,,,6556162.0,,,,,173399.0,,1459770.0,
2023-05-16,1419150272.0,,,497076868.0,,,528624007.0,,,,,,,,,,72092518.0,,,,,201486538.2,,,,,78240000.0,,,,,,,,,,9172050.0,,,,,714120.0,,21401761.0,,,3512261.0,,,,,,,5160483.0,,,,,208078.8,,1461587.0,
2023-05-17,1408165338.08,,,492220338.0,,,522593169.0,,,,,,,,,,72088443.0,,,,,201440778.48,,,,,78176000.0,,,,,,,,,,9062070.0,,,,,703340.0,,20860408.0,,,3456006.0,,,,,,,5878981.0,,,,,242758.6,,1443046.0,
2023-05-18,1405699883.16,,,489925197.0,,,522878636.0,,,,,,,,,,72056773.0,,,,,201395018.76,,,,,78112000.0,,,,,,,,,,9033870.0,,,,,694870.0,,20614612.0,,,3484103.0,,,,,,,5785264.0,,,,,277438.4,,1442101.0,
2023-05-19,1395397826.24,,,482983072.0,,,519826132.0,,,,,,,,,,72098270.0,,,,,201349259.04,,,,,78048000.0,,,,,,,,,,8922480.0,,,,,692560.0,,20746132.0,,,3484103.0,,,,,,,5501089.0,,,,,312118.2,,1434611.0,
2023-05-20,1404039168.32,,,487321900.0,,,524386126.0,,,,,,,,,,72106916.0,,,,,201303499.32,,,,,77984000.0,,,,,,,,,,9016950.0,,,,,692670.0,,20494743.0,,,3483664.0,,,,,,,5492020.0,,,,,346798.0,,1409882.0,
2023-05-21,1402265828.4,,,487260269.0,,,523529813.0,,,,,,,,,,72195644.0,,,,,201257739.6,,,,,77920000.0,,,,,,,,,,9008490.0,,,,,686400.0,,20004114.0,,,3371286.0,,,,,,,5219938.0,,,,,381477.8,,1430657.0,
2023-05-22,1401452105.48,,,487662103.0,,,522481750.0,,,,,,,,,,72215003.0,,,,,201211979.88,,,,,77856000.0,,,,,,,,,,9019770.0,,,,,696080.0,,19902903.0,,,3399380.0,,,,,,,5202807.0,,,,,416157.6,,1388172.0,
2023-05-23,1396714227.5600002,,,486180492.0,,,520309449.0,,,,,,,,,,72211025.0,,,,,201166220.16000003,,,,,77792000.0,,,,,,,,,,8992980.0,,,,,690690.0,,19522821.0,,,3427474.0,,,,,,,4587096.0,,,,,450837.4,,1383143.0,
2023-05-24,1398306369.64,,,486905274.0,,,521483595.0,,,,,,,,,,72298034.0,,,,,201120460.44000003,,,,,77728000.0,,,,,,,,,,8987340.0,,,,,692230.0,,19195802.0,,,3343191.0,,,,,,,4680813.0,,,,,485517.2,,1386113.0,
2023-05-25,1390861342.72,,,482761200.0,,,518488543.0,,,,,,,,,,72315406.0,,,,,201074700.72,,,,,77664000.0,,,,,,,,,,8922480.0,,,,,691790.0,,18988270.0,,,3371278.0,,,,,,,4671744.0,,,,,520197.0,,1391734.0,
2023-05-26,1385895225.0,,,479608154.0,,,516907464.0,,,,,,,,,,72355202.0,,,,,201028941.0,,,,,77600000.0,,,,,,,,,,8847750.0,,,,,685630.0,,18637135.0,,,3343184.0,,,,,,,4998242.0,,,,,518995.0,,1364528.0,
2023-05-27,1387836587.4444444,,,482872136.0,,,516312915.0,,,,,,,,,,72493261.0,,,,,200982023.3333333,,,,,77111111.1111111,,,,,,,,,,8866080.0,,,,,689480.0,,18080619.0,,,3258898.0,,,,,,,5324740.0,,,,,519673.0,,1325651.0,
2023-05-28,1383810133.888889,,,478668896.0,,,516820649.0,,,,,,,,,,72534590.0,,,,,200935105.6666667,,,,,76622222.22222222,,,,,,,,,,8863260.0,,,,,682550.0,,17834585.0,,,3343180.0,,,,,,,5651238.0,,,,,518995.0,,1334863.0,
