date,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
2021-04-12,381.0,429.54,310.0,342.0,143498146,,,,,
2021-04-19,337.26,341.01,282.07,291.6,64474796,,,,,
2021-04-26,304.29,306.7,291.0,297.64,19821448,,,,,
2021-05-03,304.0,305.03,250.51,263.7,26701924,,,,,
2021-05-10,266.4,306.98,252.26,258.37,47917450,,,,,
2021-05-17,250.0,252.165,208.0,224.35,51388026,,,,,
2021-05-24,227.28,249.39,224.04,236.54,38791012,,,,,
2021-06-01,238.51,244.7094,227.5,228.79,14212685,,,,,
2021-06-07,229.9179,232.56,217.4,223.92,21878752,,,,,
2021-06-14,231.265,239.76,226.28,229.29,17889207,,,,,
2021-06-21,223.14,230.5231,210.77,224.54,19653024,,,,,
2021-06-28,227.64,261.15,226.13,240.72,25415459,,,,,
2021-07-06,243.0,256.99,232.3362,253.88,15824374,,,,,
2021-07-12,254.0,254.89,220.37,225.01,17347446,,,,,
2021-07-19,216.92,237.15,213.22,224.92,14057878,,,,,
2021-07-26,240.0835,249.8,229.12,236.58,19811422,,,,,
2021-08-02,237.28,263.9,226.91,258.26,20284377,,,,,
2021-08-09,267.85,294.0,255.2,261.25,43353674,,,,,
2021-08-16,265.26,265.43,239.1916,257.32,16186409,,,,,
2021-08-23,263.6663,266.5,248.0863,259.12,18603403,,,,,
2021-08-30,256.3482,280.61,256.2501,278.44,18146179,,,,,
2021-09-07,277.0,278.87,247.4,248.32,15946406,,,,,
2021-09-13,246.51,251.88,238.75,245.19,14463330,,,,,
2021-09-20,234.45,245.8,229.1701,231.82,14878832,,,,,
2021-09-27,231.88,235.76,225.04,231.15,14993111,,,,,
2021-10-04,231.49,256.18,224.51,248.14,17420087,,,,,
2021-10-11,249.57,281.72,244.56,280.61,27628706,,,,,
2021-10-18,275.74,317.37,271.5,300.84,50628586,,,,,
2021-10-25,306.76,328.48,305.11,319.42,31052633,,,,,
2021-11-01,324.7723,345.85,323.9,337.05,26591765,,,,,
2021-11-08,349.5009,368.9,320.0,342.98,43229371,,,,,
2021-11-15,345.1,355.1999,323.41,332.55,21462349,,,,,
2021-11-22,333.33,335.9,299.151,303.19,13921662,,,,,
2021-11-29,312.2228,331.7,258.16,265.65,27502273,,,,,
2021-12-06,253.125,290.19,244.46,255.76,22967193,,,,,
2021-12-13,252.14,268.26,236.0,243.35,19667440,,,,,
2021-12-20,236.56,269.305,231.77,268.15,14233860,,,,,
2021-12-27,270.26,281.9899,251.3652,252.37,17553624,,,,,
2022-01-03,256.275,258.8099,224.8801,232.33,20760034,,,,,
2022-01-10,224.43,246.27,214.64,230.03,24463011,,,,,
2022-01-18,226.82,232.0,186.86,191.97,23788069,,,,,
2022-01-24,173.18,198.0548,162.2,177.58,38864342,,,,,
2022-01-31,177.87,201.45,175.03,194.44,20896092,,,,,
2022-02-07,198.7,217.49,191.02,194.53,24760706,,,,,
2022-02-14,193.4848,214.02,180.5444,189.16,21078796,,,,,
2022-02-22,180.87,185.75,155.92,176.83,23336029,,,,,
2022-02-28,172.5,205.88,162.1603,165.75,28825242,,,,,
2022-03-07,168.25,181.45,156.53,160.07,19541188,,,,,
2022-03-14,159.99,186.69,150.12,185.94,22481270,,,,,
2022-03-21,181.8,195.7,171.7,186.71,17746858,,,,,
2022-03-28,193.31,206.79,184.385,186.96,21186447,,,,,
2022-04-04,187.34,193.07,160.1325,160.94,18228489,,,,,
2022-04-11,156.57,162.44,146.82,147.29,16782922,,,,,
2022-04-18,145.45,154.96,131.25,131.52,22485689,,,,,
2022-04-25,130.01,137.35,112.14,112.71,26274404,,,,,
2022-05-02,113.07,132.81,100.25,103.74,34126203,,,,,
2022-05-09,96.0,96.43,40.83,67.87,212759486,,,,,
2022-05-16,68.06,71.81,60.51,66.15,82552958,,,,,
2022-05-23,65.54,77.18,59.12,75.32,59945532,,,,,
2022-05-31,80.0,83.32,65.61,66.69,56088844,,,,,
2022-06-06,70.76,74.11,57.77,58.71,44464536,,,,,
2022-06-13,46.18,56.66,46.0001,51.22,87660523,,,,,
2022-06-21,54.2,64.09,51.565,62.71,76085964,,,,,
2022-06-27,59.56,60.45,44.15,49.04,56745820,,,,,
2022-07-05,48.125,63.7,45.95,60.29,55264586,,,,,
2022-07-11,57.535,58.43,50.34,53.79,49053364,,,,,
2022-07-18,56.71,79.0,56.69,70.82,103783229,,,,,
2022-07-25,68.93,69.9797,52.63,62.96,76692156,,,,,
2022-08-01,61.19,116.3,59.42,93.05,123496047,,,,,
2022-08-08,97.84,103.55,82.31,90.49,97110716,,,,,
2022-08-15,89.11,95.5,74.01,74.06,60406047,,,,,
2022-08-22,70.91,76.41,65.3419,66.74,43717023,,,,,
2022-08-29,65.51,70.38,61.91,65.26,37384872,,,,,
2022-09-06,65.56,81.04,61.83,80.87,40521281,,,,,
2022-09-12,82.6,84.58,73.5982,74.0,62670077,,,,,
2022-09-19,71.88,72.54,59.4347,61.88,55544202,,,,,
2022-09-26,62.98,67.74,60.26,64.49,51624181,,,,,
2022-10-03,64.95,76.2774,61.92,67.0,54584884,,,,,
2022-10-10,67.58,73.79,61.06,63.59,66472154,,,,,
2022-10-17,66.48,73.9,61.7,66.38,51834187,,,,,
2022-10-24,67.4,78.29,63.68,72.07,50046573,,,,,
2022-10-31,72.37,74.65,55.75,58.82,64727594,,,,,
2022-11-07,60.0,60.99,44.62,57.46,179081367,,,,,
2022-11-14,55.695,58.0,44.31,45.26,93272794,,,,,
2022-11-21,43.6,46.17,40.61,44.28,64282378,,,,,
2022-11-28,43.3,47.7,41.51,47.67,57123348,,,,,
2022-12-05,47.98,49.85,40.15,40.24,53601053,,,,,
2022-12-12,39.98,46.33,34.71,36.6,76899360,,,,,
2022-12-19,35.97,36.858,32.95,35.49,46558523,,,,,
2022-12-27,34.5,35.87,31.83,35.39,34853955,,,,,
2023-01-03,36.49,38.5,31.55,33.26,58714039,,,,,
2023-01-09,35.19,50.63,34.72,49.98,102505934,,,,,
2023-01-17,53.31,57.3292,47.92,55.16,77934148,,,,,
2023-01-23,55.0,62.29,49.6,61.37,80539829,,,,,
2023-01-30,60.01,87.63,55.6715,74.63,129183012,,,,,
2023-02-06,73.18,75.98,55.97,57.09,90724746,,,,,
2023-02-13,55.52,73.3,53.66,65.2,119065402,,,,,
2023-02-21,63.32,67.48,56.8,58.44,84027878,,,,,
2023-02-27,59.94,67.5,57.5,64.51,89415682,,,,,
2023-03-06,64.6,69.82,51.57,53.44,97815838,,,,,
2023-03-13,54.705,76.8,50.77,74.98,123954518,,,,,
2023-03-20,76.76,85.38,61.505,67.83,131276226,,,,,
2023-03-27,67.2,68.63,60.51,67.57,80330634,,,,,
2023-04-03,66.01,68.3299,58.2,61.44,48358773,,,,,
2023-04-10,61.37,72.6075,59.66,69.91,89119778,,,,,
2023-04-17,67.12,71.79,58.705,59.04,63194766,,,,,
2023-04-24,58.96,59.51,52.17,53.79,75920915,,,,,
2023-05-01,53.17,58.58,47.6501,58.24,87171874,,,,,
2023-05-08,55.9,63.75,54.61,57.34,58336394,,,,,
2023-05-15,58.4,61.7,56.59,56.78,47146551,,,,,
2023-05-22,56.89,63.25,55.88,56.92,48891558,,,,,
2023-05-30,60.1,66.3599,59.212,64.55,45286720,,,,,
2023-06-05,63.38,64.4431,46.43,53.28,128746542,,,,,
2023-06-12,52.53,56.28,50.1,55.59,60851050,,,,,
2023-06-20,55.9,61.89,53.63,61.47,73639155,,,,,
2023-06-26,61.1,74.97,61.0,71.55,108582178,,,,,
2023-07-03,73.2,81.19,73.01,78.72,58989525,,,,,
2023-07-10,79.08,114.43,76.55,105.31,170854919,,,,,
2023-07-17,104.57,111.88,98.71,100.82,78450661,,,,,
2023-07-24,99.23,102.725,91.8,94.76,43535472,,,,,
2023-07-31,94.75,100.2,86.7,87.31,54433240,,,,,
2023-08-07,87.2,88.985,80.47,81.01,40482259,,,,,
2023-08-14,80.04,83.1,72.25,73.19,42564443,,,,,
2023-08-21,73.25,78.17,72.1014,74.26,31034301,,,,,
2023-08-28,74.57,86.5,73.05,77.99,52702069,,,,,
2023-09-05,78.0,82.69,75.4564,82.09,23698934,,,,,
