date,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
2021-01-31,1745.0,1745.0,1745.0,1745.0,280,0,,,,
2021-02-07,1669.75,1879.75,1604.25,1868.25,1478,451,,,,
2021-02-14,1868.25,1981.5,1674.5,1960.75,2412,487,,,,
2021-02-21,1967.0,1967.0,1371.0,1457.0,3738,645,,,,
2021-02-28,1436.75,1669.5,1413.5,1541.5,2487,703,,,,
2021-03-07,1613.5,1893.75,1613.5,1751.0,3083,955,,,,
2021-03-14,1862.0,1911.75,1722.5,1831.75,2579,1046,,,,
2021-03-21,1810.0,1813.5,1570.0,1688.5,3139,851,,,,
2021-03-28,1699.0,2010.75,1695.75,2002.0,3003,1277,,,,
2021-04-04,2092.5,2185.5,1945.0,2092.0,4631,1438,,,,
2021-04-11,2146.0,2572.75,2128.25,2449.0,6841,1609,,,,
2021-04-18,2287.5,2654.5,2062.75,2373.5,15488,1543,,,,
2021-04-25,2221.75,2850.0,2215.0,2821.25,11368,1912,,,,
2021-05-02,3000.0,3642.25,2964.25,3543.5,19384,2346,,,,
2021-05-09,3932.5,4406.5,3555.0,4068.25,30570,2294,,,,
2021-05-16,3505.0,3612.25,2157.0,2370.5,32069,2598,,,,
2021-05-23,2158.0,2921.25,2062.0,2517.75,19137,2209,,,,
2021-05-30,2493.75,2911.5,2291.0,2701.75,13443,2919,,,,
2021-06-06,2738.0,2867.0,2317.0,2405.25,13183,2926,,,,
2021-06-13,2510.0,2645.75,2137.5,2155.5,9032,2529,,,,
2021-06-20,2250.0,2265.0,1697.75,1862.0,15957,2119,,,,
2021-06-27,1843.0,2293.0,1836.5,2108.0,9213,2547,,,,
2021-07-04,2301.5,2420.75,2048.75,2135.0,11400,2670,,,,
2021-07-11,2174.25,2184.0,1849.25,1914.25,8460,2723,,,,
2021-07-18,1911.0,2095.0,1715.0,2024.75,15856,2202,,,,
2021-07-25,2151.0,2471.25,2151.0,2392.0,17859,2845,,,,
2021-08-01,2658.0,2960.0,2450.0,2940.25,20431,3273,,,,
2021-08-08,3036.75,3307.5,2902.0,3231.0,17111,3237,,,,
2021-08-15,3265.25,3353.0,2953.5,3256.25,16263,3060,,,,
2021-08-22,3178.0,3387.75,3073.0,3261.75,16584,3121,,,,
2021-08-29,3263.0,4056.25,3165.25,3970.75,21921,3796,,,,
2021-09-05,3982.75,4000.25,3179.75,3312.25,26382,3457,,,,
2021-09-12,3343.75,3685.0,3110.0,3426.0,20035,3248,,,,
2021-09-19,3355.5,3361.75,2709.75,2922.0,35339,3380,,,,
2021-09-26,3092.5,3346.0,2790.75,3322.5,23950,4058,,,,
2021-10-03,3413.5,3700.0,3291.75,3659.25,21171,3906,,,,
2021-10-10,3502.0,3936.5,3395.25,3873.25,19284,4041,,,,
2021-10-17,3799.5,4404.0,3685.0,3994.25,26527,3492,,,,
2021-10-24,4081.5,4515.0,3928.5,4449.75,22651,4245,,,,
2021-10-31,4347.5,4719.75,4170.0,4530.25,18800,4327,,,,
2021-11-07,4609.75,4902.75,4478.0,4686.75,16502,4345,,,,
2021-11-14,4600.0,4790.0,3963.5,4284.5,26466,3815,,,,
2021-11-21,4319.0,4633.25,3935.5,4107.75,25526,4017,,,,
2021-11-28,4238.75,4827.25,4028.0,4214.0,30819,3956,,,,
2021-12-05,4177.5,4510.0,3900.0,4040.0,18863,3717,,,,
2021-12-12,4133.0,4161.5,3640.0,3839.0,19033,3386,,,,
2021-12-19,3974.0,4160.5,3755.0,4128.5,9594,2809,,,,
2021-12-26,4119.5,4136.5,3586.0,3650.0,12885,2654,,,,
2022-01-02,3822.5,3902.5,3055.0,3203.5,17309,3153,,,,
2022-01-09,3162.5,3413.5,2918.0,3305.0,19070,2679,,,,
2022-01-16,3350.0,3366.0,2553.5,2736.0,26315,3003,,,,
2022-01-23,2449.5,2718.0,2158.0,2512.0,32549,3121,,,,
2022-01-30,2576.5,2985.0,2480.5,2960.5,24284,2632,,,,
2022-02-06,2996.0,3292.0,2911.0,2919.0,23398,2505,,,,
2022-02-13,2910.5,3204.0,2752.5,2786.0,20868,2043,,,,
2022-02-20,2665.0,2762.0,2305.5,2716.0,21179,3089,,,,
2022-02-27,2632.0,3054.5,2570.0,2615.5,21362,2798,,,,
2022-03-06,2626.5,2776.0,2442.5,2529.5,17669,2566,,,,
2022-03-13,2561.0,2992.5,2488.5,2974.5,16742,2581,,,,
2022-03-20,2889.0,3211.5,2834.5,3127.5,16985,2948,,,,
2022-03-27,3268.0,3506.0,3226.5,3484.5,14213,3141,,,,
2022-04-03,3530.0,3595.5,3138.0,3237.0,17502,2883,,,,
2022-04-10,3273.5,3279.0,2946.5,2995.5,16992,2628,,,,
2022-04-17,3046.0,3183.0,2880.0,2951.0,16830,2629,,,,
2022-04-24,2939.5,3038.0,2763.5,2783.5,19022,2583,,,,
2022-05-01,2811.5,2970.5,2628.5,2684.5,17504,2718,,,,
2022-05-08,2550.0,2552.5,1706.5,2062.5,43086,3084,,,,
2022-05-15,2112.5,2162.5,1899.0,1964.5,24055,2764,,,,
2022-05-22,2015.0,2085.5,1705.5,1746.5,26433,2878,,,,
2022-05-29,1807.0,2017.0,1730.0,1745.5,21937,3095,,,,
2022-06-05,1803.5,1920.0,1651.5,1663.5,28466,3167,,,,
2022-06-12,1465.5,1472.5,1010.0,1078.0,76905,2787,,,,
2022-06-19,1128.0,1241.5,1041.5,1225.0,32572,2715,,,,
2022-06-26,1232.0,1236.5,994.0,1062.5,28770,3600,,,,
2022-07-03,1073.0,1275.0,1041.0,1239.0,26222,3268,,,,
2022-07-10,1177.0,1287.5,1002.5,1266.0,30787,3275,,,,
2022-07-17,1359.0,1648.0,1333.5,1529.0,45537,2951,,,,
2022-07-24,1626.0,1794.0,1356.5,1728.5,31360,2806,,,,
2022-07-31,1708.5,1728.5,1562.0,1686.0,29204,2511,,,,
2022-08-07,1723.5,1947.5,1654.5,1933.0,31353,2964,,,,
2022-08-14,1958.5,2017.5,1674.5,1699.5,24402,2083,,,,
2022-08-21,1624.5,1715.5,1512.0,1537.0,25043,2961,,,,
2022-08-28,1464.5,1637.5,1404.5,1536.0,29927,3452,,,,
2022-09-04,1541.5,1739.0,1469.5,1710.0,29546,3668,,,,
2022-09-11,1722.0,1773.0,1402.5,1427.0,41998,3815,,,,
2022-09-18,1338.5,1425.5,1216.0,1289.5,32176,3508,,,,
2022-09-25,1278.0,1400.0,1242.0,1332.0,28683,3303,,,,
2022-10-02,1285.0,1384.5,1253.5,1324.5,22630,3449,,,,
2022-10-09,1314.0,1344.5,1179.5,1295.5,28025,3102,,,,
2022-10-16,1287.5,1341.0,1250.5,1301.0,24690,3106,,,,
2022-10-23,1327.0,1596.5,1323.0,1562.0,33733,2971,,,,
2022-10-30,1594.5,1682.0,1502.5,1650.0,25568,2893,,,,
