date,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
2011-07-11,16.302,17.645,15.606,16.969,12377550,,,,,
2011-07-18,16.942999,17.858,16.432001,17.167999,7949150,,,,,
2011-07-25,16.967999,17.349001,15.7,15.937,7458130,,,,,
2011-08-01,16.178999,16.405,12.672,12.839999,23158720,,,,,
2011-08-08,12.5,12.769,11.212,12.262,15943270,,,,,
2011-08-15,12.403,12.781,10.547,10.592,11569220,,,,,
2011-08-22,10.888,12.297,10.622569,11.475999,8022780,,,,,
2011-08-29,11.627,12.549001,11.025,11.100999,7313930,,,,,
2011-09-06,10.657001,11.5409,10.113,10.423,7723510,,,,,
2011-09-12,10.252,12.2,10.0864,12.160001,10147480,,,,,
2011-09-19,11.9,12.192,10.69805,11.541,8031360,,,,,
2011-09-26,11.598,12.487,11.175,11.407001,6215360,,,,,
2011-10-03,11.416,11.925999,10.431,11.599001,7935760,,,,,
2011-10-10,11.811,13.9,11.405,13.578,7346070,,,,,
2011-10-17,13.414999,13.737,12.683,13.303999,7006880,,,,,
2011-10-24,13.334,14.398,13.007001,14.336,7509850,,,,,
2011-10-31,14.121001,14.242,10.610001,11.637,16522000,,,,,
2011-11-07,11.564,13.033,11.323,12.981,13204680,,,,,
2011-11-14,12.925999,13.469,12.419,12.446001,8456630,,,,,
2011-11-21,12.200999,12.5,10.967999,10.972,4386420,,,,,
2011-11-28,11.239,12.492,11.181,12.132001,7615660,,,,,
2011-12-05,12.385001,13.095,11.749001,12.147,7989600,,,,,
2011-12-12,11.927,12.25,10.555,10.867999,7701840,,,,,
2011-12-19,10.93,10.991,10.113,10.735001,8527880,,,,,
2011-12-27,10.706,11.15,10.399001,10.832001,4110660,,,,,
2012-01-03,11.117999,11.452,10.417,10.737,5985170,,,,,
2012-01-09,10.799001,10.832001,10.272,10.624001,6299250,,,,,
2012-01-17,10.674001,11.539999,10.328999,11.521001,6345090,,,,,
2012-01-23,11.533,11.6,10.973,11.464999,5714130,,,,,
2012-01-30,11.000999,12.792,10.9,12.645,17289860,,,,,
2012-02-06,12.591,12.692999,12.195,12.272,9635620,,,,,
2012-02-13,12.405,13.0,12.2086,12.610001,8493890,,,,,
2012-02-21,12.789999,14.034,12.789999,13.782001,11946350,,,,,
2012-02-27,13.675,14.275,13.464999,13.547,13404510,,,,,
2012-03-05,13.517,13.55,12.796001,13.125,8167630,,,,,
2012-03-12,13.117,13.727,12.988,13.075,7382270,,,,,
2012-03-19,13.074001,14.2446,13.063,13.892999,8733830,,,,,
2012-03-26,14.103,14.277,13.683,14.0,9191210,,,,,
2012-04-02,13.967999,14.799001,13.927,14.525999,8461300,,,,,
2012-04-09,14.242999,14.758,14.0686,14.710001,8953110,,,,,
2012-04-16,14.742999,15.081,14.286,14.52,11378850,,,,,
2012-04-23,14.311,14.325999,13.700999,14.111,9539710,,,,,
2012-04-30,14.134,16.0,13.638,15.232001,12893680,,,,,
2012-05-07,15.150999,15.332001,14.095,14.284,7610800,,,,,
2012-05-14,14.121001,14.3576,12.737,12.905,8631890,,,,,
2012-05-21,12.911,13.3675,12.542,12.675999,6752730,,,,,
2012-05-29,12.758,12.789,11.87,11.889999,4774990,,,,,
2012-06-04,11.941,12.633,11.778999,12.216,8441630,,,,,
2012-06-11,12.358,12.545,11.747,12.433,7344240,,,,,
2012-06-18,12.308,13.1,12.249001,12.914,5629430,,,,,
2012-06-25,12.707001,13.25,12.456,12.986,5079990,,,,,
2012-07-02,12.942,13.586,11.738,11.957001,6849900,,,,,
2012-07-09,11.949001,12.164999,11.139999,11.656,8502390,,,,,
2012-07-16,11.685001,12.198,11.274001,11.533,5669140,,,,,
2012-07-23,11.306,11.916,11.138,11.708,6526800,,,,,
2012-07-30,11.67,12.339,10.860001,12.233,10386690,,,,,
2012-08-06,12.483,12.909,12.327,12.764,6186510,,,,,
2012-08-13,12.725999,12.910001,12.364,12.681,6247420,,,,,
2012-08-20,12.688,12.992999,12.288,12.458,5695800,,,,,
2012-08-27,12.497,12.773,12.438,12.550999,4355300,,,,,
2012-09-04,12.608,13.025,12.485001,12.989,5875230,,,,,
2012-09-10,12.978999,13.439999,12.737,13.305,3980960,,,,,
2012-09-17,13.287,13.716,13.228,13.492,5449460,,,,,
2012-09-24,13.431,13.583,12.972,13.407001,5479030,,,,,
2012-10-01,13.458,13.619,12.38,12.439999,9444530,,,,,
2012-10-08,12.395,12.458,11.712,11.825999,6794090,,,,,
2012-10-15,11.828,12.149001,11.658,11.814,6372140,,,,,
2012-10-22,11.822,12.025999,10.7282,10.981,13312360,,,,,
2012-10-29,9.474001,9.813,9.2,9.647,10369430,,,,,
2012-11-05,9.603,9.969,9.417,9.562,6972930,,,,,
2012-11-12,9.584,9.688,9.1,9.178,6570530,,,,,
2012-11-19,8.992,9.12,8.375999,8.63,11299610,,,,,
2012-11-26,8.611,8.937,8.455,8.849001,6900180,,,,,
2012-12-03,8.927,8.966,8.688,8.856,4218050,,,,,
2012-12-10,8.873,9.288989,8.842,9.10023,3259790,,,,,
2012-12-17,9.155,9.635001,9.133,9.616,5721030,,,,,
2012-12-24,9.599001,9.700999,9.300999,9.355,2458720,,,,,
2012-12-31,9.323,9.777,9.178999,9.299001,4647520,,,,,
2013-01-07,9.259,9.474001,9.2,9.394,5347810,,,,,
2013-01-14,9.353,9.645,9.289999,9.378999,3428330,,,,,
2013-01-22,9.353,10.4509,9.160001,10.181,3987650,,,,,
2013-01-28,10.231,10.589,9.600011,10.236,8083890,,,,,
2013-02-04,10.149001,10.225,9.739,9.892999,3181170,,,,,
2013-02-11,9.917,10.534,9.75,10.408,4253310,,,,,
2013-02-19,10.437,10.703,10.010001,10.225,4392410,,,,,
2013-02-25,10.252,10.500999,9.867,10.309,6684040,,,,,
2013-03-04,10.267,11.481,10.155,11.419,7107420,,,,,
2013-03-11,11.353,11.43,11.146001,11.228,2984880,,,,,
2013-03-18,11.083,11.177,10.331,10.386,6152450,,,,,
2013-03-25,10.423,10.427,10.034,10.108,3375420,,,,,
2013-04-01,10.13,10.42999,9.912,10.0545,4210800,,,,,
2013-04-08,10.064999,10.5,9.991,10.288,3604080,,,,,
2013-04-15,10.237,10.261,9.509,9.575999,3996830,,,,,
2013-04-22,9.564,9.98,9.338,9.771001,4997750,,,,,
2013-04-29,9.778,9.988,8.635001,9.114,11484980,,,,,
2013-05-06,9.100999,9.494,8.975999,9.47,5843850,,,,,
2013-05-13,9.478,9.610001,9.198,9.595,6433190,,,,,
2013-05-20,9.413,9.542999,8.921001,9.241,6695900,,,,,
2013-05-28,9.328,9.43875,9.0,9.148,3715800,,,,,
2013-06-03,9.177,9.199001,8.911,8.971001,6113010,,,,,
2013-06-10,8.989,9.122,8.699001,9.094,3885740,,,,,
2013-06-17,9.146001,9.146001,8.388,8.427,6839820,,,,,
2013-06-24,8.375999,8.741,8.272501,8.696001,4963480,,,,,
2013-07-01,8.75,9.014,8.712,8.974001,2580390,,,,,
2013-07-08,9.022,9.888,8.911,9.771001,4392560,,,,,
2013-07-15,9.775,9.862,9.494,9.677,3139960,,,,,
2013-07-22,9.634,9.942,9.550999,9.737,2406180,,,,,
2013-07-29,9.697,9.941,9.299001,9.510001,3514030,,,,,
2013-08-05,9.85,9.987,9.484,9.935001,3481550,,,,,
2013-08-12,9.862,10.131,9.589,9.631,1785040,,,,,
2013-08-19,9.574001,9.95925,9.367999,9.510001,3271990,,,,,
2013-08-26,9.5875,9.5875,9.146001,9.181,2301540,,,,,
2013-09-03,9.264,9.389,9.016,9.339999,1601870,,,,,
2013-09-09,9.369,10.672,9.296001,10.617,2850060,,,,,
2013-09-16,10.677,10.888,10.336,10.855,3745200,,,,,
2013-09-23,10.85,10.85,10.339999,10.383,3011950,,,,,
2013-09-30,10.313,10.805,10.157001,10.556,2785060,,,,,
2013-10-07,10.432001,10.548,9.834,10.259,3439690,,,,,
2013-10-14,10.181,10.2989,9.522,10.017999,8520920,,,,,
2013-10-21,10.014999,10.274001,9.847,10.024001,3051320,,,,,
2013-10-28,9.998,12.84,9.93,12.228,13938610,,,,,
2013-11-04,12.321,12.972,12.00047,12.423,5689660,,,,,
2013-11-11,12.364,12.915,12.255,12.698,4188020,,,,,
2013-11-18,12.71,12.97753,12.378,12.663,3329570,,,,,
